
CellTypeCount
==================== 
Count,Time, CellType
4062.0,2,Fragment-LogNorm
4116.0,3,Fragment-LogNorm
4166.0,4,Fragment-LogNorm
4233.0,5,Fragment-LogNorm
4295.0,6,Fragment-LogNorm
4340.0,7,Fragment-LogNorm
4386.0,8,Fragment-LogNorm
4440.0,9,Fragment-LogNorm
4507.0,10,Fragment-LogNorm
4564.0,11,Fragment-LogNorm
4621.0,12,Fragment-LogNorm
4671.0,13,Fragment-LogNorm
4731.0,14,Fragment-LogNorm
4774.0,15,Fragment-LogNorm
4814.0,16,Fragment-LogNorm
4856.0,17,Fragment-LogNorm
4912.0,18,Fragment-LogNorm
4954.0,19,Fragment-LogNorm
4995.0,20,Fragment-LogNorm
5053.0,21,Fragment-LogNorm
5094.0,22,Fragment-LogNorm
5132.0,23,Fragment-LogNorm
5169.0,24,Fragment-LogNorm
5207.0,25,Fragment-LogNorm
5252.0,26,Fragment-LogNorm
5286.0,27,Fragment-LogNorm
5331.0,28,Fragment-LogNorm
5377.0,29,Fragment-LogNorm
5428.0,30,Fragment-LogNorm
5472.0,31,Fragment-LogNorm
5507.0,32,Fragment-LogNorm
5538.0,33,Fragment-LogNorm
5581.0,34,Fragment-LogNorm
5619.0,35,Fragment-LogNorm
5654.0,36,Fragment-LogNorm
5694.0,37,Fragment-LogNorm
5729.0,38,Fragment-LogNorm
5759.0,39,Fragment-LogNorm
5810.0,40,Fragment-LogNorm
5845.0,41,Fragment-LogNorm
5877.0,42,Fragment-LogNorm
5916.0,43,Fragment-LogNorm
5962.0,44,Fragment-LogNorm
5998.0,45,Fragment-LogNorm
6036.0,46,Fragment-LogNorm
6069.0,47,Fragment-LogNorm
6105.0,48,Fragment-LogNorm
6143.0,49,Fragment-LogNorm
6179.0,50,Fragment-LogNorm
6223.0,51,Fragment-LogNorm
6261.0,52,Fragment-LogNorm
6295.0,53,Fragment-LogNorm
6334.0,54,Fragment-LogNorm
6363.0,55,Fragment-LogNorm
6406.0,56,Fragment-LogNorm
6432.0,57,Fragment-LogNorm
6477.0,58,Fragment-LogNorm
6514.0,59,Fragment-LogNorm
6551.0,60,Fragment-LogNorm
6592.0,61,Fragment-LogNorm
6625.0,62,Fragment-LogNorm
6664.0,63,Fragment-LogNorm
6704.0,64,Fragment-LogNorm
6752.0,65,Fragment-LogNorm
6807.0,66,Fragment-LogNorm
6842.0,67,Fragment-LogNorm
6874.0,68,Fragment-LogNorm
6922.0,69,Fragment-LogNorm
6963.0,70,Fragment-LogNorm
7010.0,71,Fragment-LogNorm
7055.0,72,Fragment-LogNorm
7082.0,73,Fragment-LogNorm
7122.0,74,Fragment-LogNorm
7159.0,75,Fragment-LogNorm
7196.0,76,Fragment-LogNorm
7239.0,77,Fragment-LogNorm
7276.0,78,Fragment-LogNorm
7314.0,79,Fragment-LogNorm
7350.0,80,Fragment-LogNorm
7387.0,81,Fragment-LogNorm
7422.0,82,Fragment-LogNorm
7473.0,83,Fragment-LogNorm
7497.0,84,Fragment-LogNorm
7528.0,85,Fragment-LogNorm
7570.0,86,Fragment-LogNorm
7602.0,87,Fragment-LogNorm
7639.0,88,Fragment-LogNorm
7667.0,89,Fragment-LogNorm
7708.0,90,Fragment-LogNorm
7759.0,91,Fragment-LogNorm
7804.0,92,Fragment-LogNorm
7845.0,93,Fragment-LogNorm
7894.0,94,Fragment-LogNorm
7926.0,95,Fragment-LogNorm
7961.0,96,Fragment-LogNorm
7999.0,97,Fragment-LogNorm
8039.0,98,Fragment-LogNorm
8070.0,99,Fragment-LogNorm
8098.0,100,Fragment-LogNorm
8132.0,101,Fragment-LogNorm
8163.0,102,Fragment-LogNorm
8202.0,103,Fragment-LogNorm
8233.0,104,Fragment-LogNorm
8272.0,105,Fragment-LogNorm
8306.0,106,Fragment-LogNorm
8346.0,107,Fragment-LogNorm
8388.0,108,Fragment-LogNorm
8428.0,109,Fragment-LogNorm
8465.0,110,Fragment-LogNorm
8502.0,111,Fragment-LogNorm
8543.0,112,Fragment-LogNorm
8586.0,113,Fragment-LogNorm
8627.0,114,Fragment-LogNorm
8657.0,115,Fragment-LogNorm
8699.0,116,Fragment-LogNorm
8728.0,117,Fragment-LogNorm
8760.0,118,Fragment-LogNorm
8802.0,119,Fragment-LogNorm
8845.0,120,Fragment-LogNorm
8876.0,121,Fragment-LogNorm
8912.0,122,Fragment-LogNorm
8957.0,123,Fragment-LogNorm
8998.0,124,Fragment-LogNorm
9027.0,125,Fragment-LogNorm
9065.0,126,Fragment-LogNorm
9096.0,127,Fragment-LogNorm
9132.0,128,Fragment-LogNorm
9162.0,129,Fragment-LogNorm
9208.0,130,Fragment-LogNorm
9251.0,131,Fragment-LogNorm
9286.0,132,Fragment-LogNorm
9324.0,133,Fragment-LogNorm
9370.0,134,Fragment-LogNorm
9410.0,135,Fragment-LogNorm
9454.0,136,Fragment-LogNorm
9486.0,137,Fragment-LogNorm
9521.0,138,Fragment-LogNorm
9558.0,139,Fragment-LogNorm
9595.0,140,Fragment-LogNorm
9629.0,141,Fragment-LogNorm
9660.0,142,Fragment-LogNorm
9687.0,143,Fragment-LogNorm
9734.0,144,Fragment-LogNorm
9780.0,145,Fragment-LogNorm
9818.0,146,Fragment-LogNorm
9858.0,147,Fragment-LogNorm
9893.0,148,Fragment-LogNorm
9935.0,149,Fragment-LogNorm
9970.0,150,Fragment-LogNorm
10014.0,151,Fragment-LogNorm
10052.0,152,Fragment-LogNorm
10096.0,153,Fragment-LogNorm
10124.0,154,Fragment-LogNorm
10157.0,155,Fragment-LogNorm
10198.0,156,Fragment-LogNorm
10231.0,157,Fragment-LogNorm
10269.0,158,Fragment-LogNorm
10314.0,159,Fragment-LogNorm
10356.0,160,Fragment-LogNorm
10395.0,161,Fragment-LogNorm
10435.0,162,Fragment-LogNorm
10469.0,163,Fragment-LogNorm
10506.0,164,Fragment-LogNorm
10534.0,165,Fragment-LogNorm
10570.0,166,Fragment-LogNorm
10607.0,167,Fragment-LogNorm
10640.0,168,Fragment-LogNorm
10682.0,169,Fragment-LogNorm
10728.0,170,Fragment-LogNorm
10765.0,171,Fragment-LogNorm
10801.0,172,Fragment-LogNorm
10832.0,173,Fragment-LogNorm
10868.0,174,Fragment-LogNorm
10920.0,175,Fragment-LogNorm
10963.0,176,Fragment-LogNorm
10993.0,177,Fragment-LogNorm
11033.0,178,Fragment-LogNorm
11076.0,179,Fragment-LogNorm
11113.0,180,Fragment-LogNorm
11159.0,181,Fragment-LogNorm
11191.0,182,Fragment-LogNorm
11231.0,183,Fragment-LogNorm
11266.0,184,Fragment-LogNorm
11320.0,185,Fragment-LogNorm
11353.0,186,Fragment-LogNorm
11391.0,187,Fragment-LogNorm
11419.0,188,Fragment-LogNorm
11463.0,189,Fragment-LogNorm
11507.0,190,Fragment-LogNorm
11552.0,191,Fragment-LogNorm
11579.0,192,Fragment-LogNorm
11615.0,193,Fragment-LogNorm
11658.0,194,Fragment-LogNorm
11693.0,195,Fragment-LogNorm
11728.0,196,Fragment-LogNorm
11762.0,197,Fragment-LogNorm
11790.0,198,Fragment-LogNorm
11821.0,199,Fragment-LogNorm
11855.0,200,Fragment-LogNorm
11890.0,201,Fragment-LogNorm
11925.0,202,Fragment-LogNorm
11956.0,203,Fragment-LogNorm
11987.0,204,Fragment-LogNorm
12026.0,205,Fragment-LogNorm
12052.0,206,Fragment-LogNorm
12079.0,207,Fragment-LogNorm
12113.0,208,Fragment-LogNorm
12137.0,209,Fragment-LogNorm
12179.0,210,Fragment-LogNorm
12221.0,211,Fragment-LogNorm
12243.0,212,Fragment-LogNorm
12284.0,213,Fragment-LogNorm
12319.0,214,Fragment-LogNorm
12347.0,215,Fragment-LogNorm
12392.0,216,Fragment-LogNorm
12432.0,217,Fragment-LogNorm
12476.0,218,Fragment-LogNorm
12503.0,219,Fragment-LogNorm
12539.0,220,Fragment-LogNorm
12569.0,221,Fragment-LogNorm
12605.0,222,Fragment-LogNorm
12646.0,223,Fragment-LogNorm
12677.0,224,Fragment-LogNorm
12704.0,225,Fragment-LogNorm
12726.0,226,Fragment-LogNorm
12769.0,227,Fragment-LogNorm
12806.0,228,Fragment-LogNorm
12839.0,229,Fragment-LogNorm
12885.0,230,Fragment-LogNorm
12933.0,231,Fragment-LogNorm
12967.0,232,Fragment-LogNorm
13012.0,233,Fragment-LogNorm
13058.0,234,Fragment-LogNorm
13092.0,235,Fragment-LogNorm
13137.0,236,Fragment-LogNorm
13171.0,237,Fragment-LogNorm
13215.0,238,Fragment-LogNorm
13246.0,239,Fragment-LogNorm
13283.0,240,Fragment-LogNorm
13318.0,241,Fragment-LogNorm
13357.0,242,Fragment-LogNorm
13388.0,243,Fragment-LogNorm
13412.0,244,Fragment-LogNorm
13449.0,245,Fragment-LogNorm
13477.0,246,Fragment-LogNorm
13507.0,247,Fragment-LogNorm
13549.0,248,Fragment-LogNorm
13584.0,249,Fragment-LogNorm
13626.0,250,Fragment-LogNorm
13654.0,251,Fragment-LogNorm
13704.0,252,Fragment-LogNorm
13739.0,253,Fragment-LogNorm
13771.0,254,Fragment-LogNorm
13809.0,255,Fragment-LogNorm
13845.0,256,Fragment-LogNorm
13873.0,257,Fragment-LogNorm
13914.0,258,Fragment-LogNorm
13943.0,259,Fragment-LogNorm
13980.0,260,Fragment-LogNorm
14007.0,261,Fragment-LogNorm
14038.0,262,Fragment-LogNorm
14065.0,263,Fragment-LogNorm
14094.0,264,Fragment-LogNorm
14135.0,265,Fragment-LogNorm
14170.0,266,Fragment-LogNorm
14201.0,267,Fragment-LogNorm
14236.0,268,Fragment-LogNorm
14278.0,269,Fragment-LogNorm
14311.0,270,Fragment-LogNorm
14345.0,271,Fragment-LogNorm
14373.0,272,Fragment-LogNorm
14415.0,273,Fragment-LogNorm
14452.0,274,Fragment-LogNorm
14500.0,275,Fragment-LogNorm
14535.0,276,Fragment-LogNorm
14582.0,277,Fragment-LogNorm
14619.0,278,Fragment-LogNorm
14651.0,279,Fragment-LogNorm
14689.0,280,Fragment-LogNorm
14724.0,281,Fragment-LogNorm
14757.0,282,Fragment-LogNorm
14791.0,283,Fragment-LogNorm
14832.0,284,Fragment-LogNorm
14856.0,285,Fragment-LogNorm
14893.0,286,Fragment-LogNorm
14927.0,287,Fragment-LogNorm
14962.0,288,Fragment-LogNorm
14990.0,289,Fragment-LogNorm
15030.0,290,Fragment-LogNorm
15061.0,291,Fragment-LogNorm
15092.0,292,Fragment-LogNorm
15121.0,293,Fragment-LogNorm
15153.0,294,Fragment-LogNorm
15185.0,295,Fragment-LogNorm
15220.0,296,Fragment-LogNorm
15248.0,297,Fragment-LogNorm
15285.0,298,Fragment-LogNorm
