
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
22.7479,µm^3,Spot,6,1000082174,168492,
31.0197,µm^3,Spot,6,1000026990,169213,
35.1557,µm^3,Spot,6,1000025863,170750,
20.6799,µm^3,Spot,6,1000025898,170777,
22.7479,µm^3,Spot,6,1000025762,170880,
14.476,µm^3,Spot,6,1000026374,170923,
14.476,µm^3,Spot,6,1000026660,171211,
28.9518,µm^3,Spot,6,1000026789,171326,
16.544,µm^3,Spot,6,1000024512,171491,
35.1557,µm^3,Spot,6,1000027048,171600,
31.0197,µm^3,Spot,6,1000027245,171786,
26.8838,µm^3,Spot,6,1000027656,172144,
6.20405,µm^3,Spot,6,1000028849,173596,
14.476,µm^3,Spot,6,1000028860,173606,
24.8158,µm^3,Spot,6,1000058544,174031,
14.476,µm^3,Spot,6,1000029962,174373,
10.34,µm^3,Spot,6,1000117221,175066,
49.6314,µm^3,Spot,6,1000145899,175260,
10.34,µm^3,Spot,7,1000178867,178867,
26.8838,µm^3,Spot,7,1000034728,179036,
62.039,µm^3,Spot,7,1000005575,180676,
41.3595,µm^3,Spot,7,1000094504,180709,
22.7479,µm^3,Spot,7,1000008102,183000,
78.5826,µm^3,Spot,7,1000158060,186936,
43.4275,µm^3,Spot,7,1000071729,187159,
49.6314,µm^3,Spot,7,1000069455,187472,
33.0877,µm^3,Spot,7,1000130081,187691,
24.8158,µm^3,Spot,7,1000014633,188535,
26.8838,µm^3,Spot,7,1000014915,188987,
31.0197,µm^3,Spot,7,1000074239,189513,
12.408,µm^3,Spot,7,1000018381,191915,
37.2236,µm^3,Spot,7,1000019405,192882,
31.0197,µm^3,Spot,7,1000135496,193021,
39.2916,µm^3,Spot,7,1000165097,193932,
31.0197,µm^3,Spot,7,1000136105,193991,
28.9518,µm^3,Spot,7,1000196023,196023,
16.544,µm^3,Spot,7,1000080712,196104,
2.06804,µm^3,Spot,7,1000138478,196432,
6.20405,µm^3,Spot,7,1000196749,196749,
95.1261,µm^3,Spot,7,1000111173,197053,
14.476,µm^3,Spot,7,1000082174,197213,
28.9518,µm^3,Spot,7,1000026990,197885,
26.8838,µm^3,Spot,7,1000025762,199227,
31.0197,µm^3,Spot,7,1000025863,199350,
16.544,µm^3,Spot,7,1000026374,199538,
14.476,µm^3,Spot,7,1000199932,199932,
10.34,µm^3,Spot,7,1000026789,199942,
26.8838,µm^3,Spot,7,1000024512,200064,
37.2236,µm^3,Spot,7,1000027048,200164,
33.0877,µm^3,Spot,7,1000027245,200359,
31.0197,µm^3,Spot,7,1000027656,200760,
20.6799,µm^3,Spot,7,1000026660,201704,
14.476,µm^3,Spot,7,1000028860,202112,
10.34,µm^3,Spot,7,1000058544,202550,
18.6119,µm^3,Spot,7,1000029962,202900,
12.408,µm^3,Spot,7,1000117221,203538,
10.34,µm^3,Spot,7,1000145899,203689,
35.1557,µm^3,Spot,8,1000178867,207307,
24.8158,µm^3,Spot,8,1000034728,207491,
39.2916,µm^3,Spot,8,1000005575,209230,
28.9518,µm^3,Spot,8,1000094504,209263,
20.6799,µm^3,Spot,8,1000008102,211542,
62.039,µm^3,Spot,8,1000158060,215684,
70.3108,µm^3,Spot,8,1000071729,215911,
43.4275,µm^3,Spot,8,1000069455,216187,
20.6799,µm^3,Spot,8,1000130081,216414,
18.6119,µm^3,Spot,8,1000014633,217248,
76.5147,µm^3,Spot,8,1000014915,217741,
14.476,µm^3,Spot,8,1000218062,218062,
18.6119,µm^3,Spot,8,1000074239,218280,
12.408,µm^3,Spot,8,1000018381,220701,
24.8158,µm^3,Spot,8,1000221333,221333,
41.3595,µm^3,Spot,8,1000019405,221685,
24.8158,µm^3,Spot,8,1000165097,222728,
20.6799,µm^3,Spot,8,1000136105,222780,
37.2236,µm^3,Spot,8,1000224234,224234,
10.34,µm^3,Spot,8,1000224241,224241,
22.7479,µm^3,Spot,8,1000224431,224431,
49.6314,µm^3,Spot,8,1000135496,224496,
28.9518,µm^3,Spot,8,1000196023,224808,
18.6119,µm^3,Spot,8,1000138478,224884,
16.544,µm^3,Spot,8,1000080712,224892,
10.34,µm^3,Spot,8,1000196749,225577,
2.06804,µm^3,Spot,8,1000111173,225870,
12.408,µm^3,Spot,8,1000082174,226025,
2.06804,µm^3,Spot,8,1000226383,226383,
24.8158,µm^3,Spot,8,1000026990,226673,
26.8838,µm^3,Spot,8,1000025863,228123,
12.408,µm^3,Spot,8,1000026374,228289,
16.544,µm^3,Spot,8,1000199932,228667,
20.6799,µm^3,Spot,8,1000024512,228832,
10.34,µm^3,Spot,8,1000027245,228847,
33.0877,µm^3,Spot,8,1000027048,228921,
24.8158,µm^3,Spot,8,1000027656,229877,
20.6799,µm^3,Spot,8,1000026660,230497,
12.408,µm^3,Spot,8,1000028860,230918,
16.544,µm^3,Spot,8,1000058544,231336,
24.8158,µm^3,Spot,8,1000029962,231689,
10.34,µm^3,Spot,8,1000117221,232329,
35.1557,µm^3,Spot,8,1000145899,232497,
12.408,µm^3,Spot,8,1000232501,232501,
31.0197,µm^3,Spot,9,1000178867,236041,
16.544,µm^3,Spot,9,1000034728,236229,
55.8352,µm^3,Spot,9,1000005575,237846,
47.5634,µm^3,Spot,9,1000094504,238096,
22.7479,µm^3,Spot,9,1000008102,240127,
47.5634,µm^3,Spot,9,1000071729,244439,
22.7479,µm^3,Spot,9,1000244446,244446,
62.039,µm^3,Spot,9,1000158060,244507,
16.544,µm^3,Spot,9,1000069455,244734,
16.544,µm^3,Spot,9,1000130081,244994,
18.6119,µm^3,Spot,9,1000014633,245823,
95.1261,µm^3,Spot,9,1000014915,246314,
31.0197,µm^3,Spot,9,1000074239,246863,
66.1749,µm^3,Spot,9,1000218062,246918,
24.8158,µm^3,Spot,9,1000018381,249362,
8.27204,µm^3,Spot,9,1000221333,249997,
37.2236,µm^3,Spot,9,1000019405,250348,
2.06804,µm^3,Spot,9,1000165097,251399,
22.7479,µm^3,Spot,9,1000136105,251464,
14.476,µm^3,Spot,9,1000224234,252909,
68.2429,µm^3,Spot,9,1000224241,252913,
16.544,µm^3,Spot,9,1000224431,253095,
47.5634,µm^3,Spot,9,1000135496,253178,
31.0197,µm^3,Spot,9,1000196023,253490,
2.06804,µm^3,Spot,9,1000253547,253547,
22.7479,µm^3,Spot,9,1000080712,253569,
33.0877,µm^3,Spot,9,1000138478,253896,
