
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0.872637,µm,Spot,6,1000117221,175066,
3.52442,µm,Spot,6,1000145899,175260,
0,µm,Spot,7,1000178867,178867,
2.11581,µm,Spot,7,1000034728,179036,
3.94473,µm,Spot,7,1000005575,180676,
3.01515,µm,Spot,7,1000094504,180709,
5.97779,µm,Spot,7,1000008102,183000,
3.21571,µm,Spot,7,1000158060,186936,
1.95735,µm,Spot,7,1000071729,187159,
2.93054,µm,Spot,7,1000069455,187472,
3.08668,µm,Spot,7,1000130081,187691,
1.99455,µm,Spot,7,1000014633,188535,
4.27274,µm,Spot,7,1000014915,188987,
3.45441,µm,Spot,7,1000074239,189513,
1.8809,µm,Spot,7,1000018381,191915,
3.2194,µm,Spot,7,1000019405,192882,
5.89123,µm,Spot,7,1000135496,193021,
3.75867,µm,Spot,7,1000165097,193932,
3.07674,µm,Spot,7,1000136105,193991,
0,µm,Spot,7,1000196023,196023,
2.90396,µm,Spot,7,1000080712,196104,
4.38476,µm,Spot,7,1000138478,196432,
0,µm,Spot,7,1000196749,196749,
3.3038,µm,Spot,7,1000111173,197053,
1.98167,µm,Spot,7,1000082174,197213,
3.63199,µm,Spot,7,1000026990,197885,
5.64178,µm,Spot,7,1000025762,199227,
7.05639,µm,Spot,7,1000025863,199350,
5.24535,µm,Spot,7,1000026374,199538,
0,µm,Spot,7,1000199932,199932,
5.10385,µm,Spot,7,1000026789,199942,
4.15424,µm,Spot,7,1000024512,200064,
1.43075,µm,Spot,7,1000027048,200164,
3.14394,µm,Spot,7,1000027245,200359,
2.62491,µm,Spot,7,1000027656,200760,
3.29545,µm,Spot,7,1000026660,201704,
3.87074,µm,Spot,7,1000028860,202112,
1.54132,µm,Spot,7,1000058544,202550,
3.46577,µm,Spot,7,1000029962,202900,
1.91926,µm,Spot,7,1000117221,203538,
3.78753,µm,Spot,7,1000145899,203689,
1.47912,µm,Spot,8,1000178867,207307,
2.66383,µm,Spot,8,1000034728,207491,
4.07468,µm,Spot,8,1000005575,209230,
1.63425,µm,Spot,8,1000094504,209263,
6.93606,µm,Spot,8,1000008102,211542,
1.73756,µm,Spot,8,1000158060,215684,
2.60617,µm,Spot,8,1000071729,215911,
3.91656,µm,Spot,8,1000069455,216187,
1.58228,µm,Spot,8,1000130081,216414,
3.21477,µm,Spot,8,1000014633,217248,
4.71391,µm,Spot,8,1000014915,217741,
0,µm,Spot,8,1000218062,218062,
3.08643,µm,Spot,8,1000074239,218280,
1.77115,µm,Spot,8,1000018381,220701,
0,µm,Spot,8,1000221333,221333,
1.63563,µm,Spot,8,1000019405,221685,
2.99912,µm,Spot,8,1000165097,222728,
1.6888,µm,Spot,8,1000136105,222780,
0,µm,Spot,8,1000224234,224234,
0,µm,Spot,8,1000224241,224241,
0,µm,Spot,8,1000224431,224431,
5.03171,µm,Spot,8,1000135496,224496,
1.29665,µm,Spot,8,1000196023,224808,
5.7516,µm,Spot,8,1000138478,224884,
3.93188,µm,Spot,8,1000080712,224892,
3.64721,µm,Spot,8,1000196749,225577,
3.31668,µm,Spot,8,1000111173,225870,
1.65959,µm,Spot,8,1000082174,226025,
0,µm,Spot,8,1000226383,226383,
2.96687,µm,Spot,8,1000026990,226673,
6.59032,µm,Spot,8,1000025863,228123,
3.66591,µm,Spot,8,1000026374,228289,
1.07294,µm,Spot,8,1000199932,228667,
5.16479,µm,Spot,8,1000024512,228832,
3.67421,µm,Spot,8,1000027245,228847,
3.06356,µm,Spot,8,1000027048,228921,
2.58414,µm,Spot,8,1000027656,229877,
2.95125,µm,Spot,8,1000026660,230497,
3.48731,µm,Spot,8,1000028860,230918,
1.48356,µm,Spot,8,1000058544,231336,
3.67394,µm,Spot,8,1000029962,231689,
1.70013,µm,Spot,8,1000117221,232329,
4.19401,µm,Spot,8,1000145899,232497,
0,µm,Spot,8,1000232501,232501,
2.85692,µm,Spot,9,1000178867,236041,
0.961689,µm,Spot,9,1000034728,236229,
5.29707,µm,Spot,9,1000005575,237846,
4.26746,µm,Spot,9,1000094504,238096,
6.57336,µm,Spot,9,1000008102,240127,
2.95845,µm,Spot,9,1000071729,244439,
0,µm,Spot,9,1000244446,244446,
3.58948,µm,Spot,9,1000158060,244507,
3.75313,µm,Spot,9,1000069455,244734,
2.5223,µm,Spot,9,1000130081,244994,
4.54356,µm,Spot,9,1000014633,245823,
4.10835,µm,Spot,9,1000014915,246314,
