
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
232.921,s,Spot,7,1000005575,180676,
232.921,s,Spot,7,1000094504,180709,
232.921,s,Spot,7,1000008102,183000,
232.921,s,Spot,7,1000158060,186936,
232.921,s,Spot,7,1000071729,187159,
232.921,s,Spot,7,1000069455,187472,
232.921,s,Spot,7,1000130081,187691,
232.921,s,Spot,7,1000014633,188535,
232.921,s,Spot,7,1000014915,188987,
232.921,s,Spot,7,1000074239,189513,
232.921,s,Spot,7,1000018381,191915,
232.921,s,Spot,7,1000019405,192882,
232.921,s,Spot,7,1000135496,193021,
232.921,s,Spot,7,1000165097,193932,
232.921,s,Spot,7,1000136105,193991,
232.921,s,Spot,7,1000196023,196023,
232.921,s,Spot,7,1000080712,196104,
232.921,s,Spot,7,1000138478,196432,
232.921,s,Spot,7,1000196749,196749,
232.921,s,Spot,7,1000111173,197053,
232.921,s,Spot,7,1000082174,197213,
232.921,s,Spot,7,1000026990,197885,
232.921,s,Spot,7,1000025762,199227,
232.921,s,Spot,7,1000025863,199350,
232.921,s,Spot,7,1000026374,199538,
232.921,s,Spot,7,1000199932,199932,
232.921,s,Spot,7,1000026789,199942,
232.921,s,Spot,7,1000024512,200064,
232.921,s,Spot,7,1000027048,200164,
232.921,s,Spot,7,1000027245,200359,
232.921,s,Spot,7,1000027656,200760,
232.921,s,Spot,7,1000026660,201704,
232.921,s,Spot,7,1000028860,202112,
232.921,s,Spot,7,1000058544,202550,
232.921,s,Spot,7,1000029962,202900,
232.921,s,Spot,7,1000117221,203538,
232.921,s,Spot,7,1000145899,203689,
271.679,s,Spot,8,1000178867,207307,
271.679,s,Spot,8,1000034728,207491,
271.679,s,Spot,8,1000005575,209230,
271.679,s,Spot,8,1000094504,209263,
271.679,s,Spot,8,1000008102,211542,
271.679,s,Spot,8,1000158060,215684,
271.679,s,Spot,8,1000071729,215911,
271.679,s,Spot,8,1000069455,216187,
271.679,s,Spot,8,1000130081,216414,
271.679,s,Spot,8,1000014633,217248,
271.679,s,Spot,8,1000014915,217741,
271.679,s,Spot,8,1000218062,218062,
271.679,s,Spot,8,1000074239,218280,
271.679,s,Spot,8,1000018381,220701,
271.679,s,Spot,8,1000221333,221333,
271.679,s,Spot,8,1000019405,221685,
271.679,s,Spot,8,1000165097,222728,
271.679,s,Spot,8,1000136105,222780,
271.679,s,Spot,8,1000224234,224234,
271.679,s,Spot,8,1000224241,224241,
271.679,s,Spot,8,1000224431,224431,
271.679,s,Spot,8,1000135496,224496,
271.679,s,Spot,8,1000196023,224808,
271.679,s,Spot,8,1000138478,224884,
271.679,s,Spot,8,1000080712,224892,
271.679,s,Spot,8,1000196749,225577,
271.679,s,Spot,8,1000111173,225870,
271.679,s,Spot,8,1000082174,226025,
271.679,s,Spot,8,1000226383,226383,
271.679,s,Spot,8,1000026990,226673,
271.679,s,Spot,8,1000025863,228123,
271.679,s,Spot,8,1000026374,228289,
271.679,s,Spot,8,1000199932,228667,
271.679,s,Spot,8,1000024512,228832,
271.679,s,Spot,8,1000027245,228847,
271.679,s,Spot,8,1000027048,228921,
271.679,s,Spot,8,1000027656,229877,
271.679,s,Spot,8,1000026660,230497,
271.679,s,Spot,8,1000028860,230918,
271.679,s,Spot,8,1000058544,231336,
271.679,s,Spot,8,1000029962,231689,
271.679,s,Spot,8,1000117221,232329,
271.679,s,Spot,8,1000145899,232497,
271.679,s,Spot,8,1000232501,232501,
310.704,s,Spot,9,1000178867,236041,
310.704,s,Spot,9,1000034728,236229,
310.704,s,Spot,9,1000005575,237846,
310.704,s,Spot,9,1000094504,238096,
310.704,s,Spot,9,1000008102,240127,
310.704,s,Spot,9,1000071729,244439,
310.704,s,Spot,9,1000244446,244446,
310.704,s,Spot,9,1000158060,244507,
310.704,s,Spot,9,1000069455,244734,
310.704,s,Spot,9,1000130081,244994,
310.704,s,Spot,9,1000014633,245823,
310.704,s,Spot,9,1000014915,246314,
310.704,s,Spot,9,1000074239,246863,
310.704,s,Spot,9,1000218062,246918,
310.704,s,Spot,9,1000018381,249362,
310.704,s,Spot,9,1000221333,249997,
310.704,s,Spot,9,1000019405,250348,
310.704,s,Spot,9,1000165097,251399,
310.704,s,Spot,9,1000136105,251464,
310.704,s,Spot,9,1000224234,252909,
310.704,s,Spot,9,1000224241,252913,
310.704,s,Spot,9,1000224431,253095,
310.704,s,Spot,9,1000135496,253178,
310.704,s,Spot,9,1000196023,253490,
310.704,s,Spot,9,1000253547,253547,
310.704,s,Spot,9,1000080712,253569,
310.704,s,Spot,9,1000138478,253896,
310.704,s,Spot,9,1000196749,254212,
310.704,s,Spot,9,1000111173,254504,
310.704,s,Spot,9,1000226383,255067,
310.704,s,Spot,9,1000025863,256714,
310.704,s,Spot,9,1000026374,256892,
310.704,s,Spot,9,1000026660,257187,
310.704,s,Spot,9,1000199932,257298,
310.704,s,Spot,9,1000257305,257305,
310.704,s,Spot,9,1000024512,257487,
310.704,s,Spot,9,1000027245,257516,
310.704,s,Spot,9,1000027048,257607,
310.704,s,Spot,9,1000027656,258625,
310.704,s,Spot,9,1000028860,259655,
310.704,s,Spot,9,1000029962,260412,
310.704,s,Spot,9,1000260417,260417,
310.704,s,Spot,9,1000260594,260594,
310.704,s,Spot,9,1000117221,261077,
310.704,s,Spot,9,1000145899,261278,
310.704,s,Spot,9,1000232501,261285,
349.472,s,Spot,10,1000178867,264958,
349.472,s,Spot,10,1000034728,265173,
349.472,s,Spot,10,1000094504,266925,
349.472,s,Spot,10,1000008102,269091,
349.472,s,Spot,10,1000244446,273132,
349.472,s,Spot,10,1000071729,273397,
349.472,s,Spot,10,1000158060,273457,
349.472,s,Spot,10,1000130081,274092,
349.472,s,Spot,10,1000014633,274815,
349.472,s,Spot,10,1000218062,275628,
349.472,s,Spot,10,1000275823,275823,
349.472,s,Spot,10,1000074239,275844,
349.472,s,Spot,10,1000018381,278435,
349.472,s,Spot,10,1000278844,278844,
349.472,s,Spot,10,1000221333,279067,
349.472,s,Spot,10,1000136105,280223,
349.472,s,Spot,10,1000165097,280477,
349.472,s,Spot,10,1000224234,281995,
349.472,s,Spot,10,1000224241,282000,
349.472,s,Spot,10,1000019405,282050,
349.472,s,Spot,10,1000224431,282196,
349.472,s,Spot,10,1000135496,282272,
349.472,s,Spot,10,1000282540,282540,
349.472,s,Spot,10,1000196023,282594,
349.472,s,Spot,10,1000253547,282661,
349.472,s,Spot,10,1000282868,282868,
349.472,s,Spot,10,1000138478,283029,
349.472,s,Spot,10,1000080712,283031,
349.472,s,Spot,10,1000196749,283355,
349.472,s,Spot,10,1000111173,283651,
349.472,s,Spot,10,1000226383,284246,
349.472,s,Spot,10,1000027048,284624,
349.472,s,Spot,10,1000025863,285708,
349.472,s,Spot,10,1000026374,286205,
349.472,s,Spot,10,1000026660,286479,
349.472,s,Spot,10,1000199932,286579,
349.472,s,Spot,10,1000257305,286591,
349.472,s,Spot,10,1000024512,286743,
349.472,s,Spot,10,1000028860,288890,
349.472,s,Spot,10,1000260417,289633,
349.472,s,Spot,10,1000260594,289822,
349.472,s,Spot,10,1000145899,290419,
349.472,s,Spot,10,1000232501,290422,
349.472,s,Spot,10,1000290426,290426,
388.385,s,Spot,11,1000290900,290900,
388.385,s,Spot,11,1000178867,294112,
388.385,s,Spot,11,1000034728,294300,
388.385,s,Spot,11,1000008102,298353,
388.385,s,Spot,11,1000244446,302487,
388.385,s,Spot,11,1000071729,302750,
388.385,s,Spot,11,1000158060,302820,
388.385,s,Spot,11,1000130081,303418,
388.385,s,Spot,11,1000014633,304159,
388.385,s,Spot,11,1000218062,304956,
388.385,s,Spot,11,1000275823,305169,
388.385,s,Spot,11,1000074239,305193,
388.385,s,Spot,11,1000278844,308213,
388.385,s,Spot,11,1000221333,308444,
388.385,s,Spot,11,1000224234,308734,
388.385,s,Spot,11,1000019405,308790,
388.385,s,Spot,11,1000165097,309573,
388.385,s,Spot,11,1000224241,311362,
388.385,s,Spot,11,1000224431,311542,
388.385,s,Spot,11,1000196023,311574,
388.385,s,Spot,11,1000253547,311626,
388.385,s,Spot,11,1000282868,312193,
388.385,s,Spot,11,1000282540,312199,
388.385,s,Spot,11,1000080712,312392,
388.385,s,Spot,11,1000196749,312713,
388.385,s,Spot,11,1000312915,312915,
388.385,s,Spot,11,1000111173,312994,
388.385,s,Spot,11,1000226383,313835,
388.385,s,Spot,11,1000027048,313885,
388.385,s,Spot,11,1000026374,315460,
388.385,s,Spot,11,1000026660,315763,
388.385,s,Spot,11,1000199932,315851,
388.385,s,Spot,11,1000257305,315870,
388.385,s,Spot,11,1000024512,316043,
388.385,s,Spot,11,1000260417,318916,
388.385,s,Spot,11,1000260594,319098,
388.385,s,Spot,11,1000145899,319743,
388.385,s,Spot,11,1000232501,319753,
388.385,s,Spot,11,1000290426,319755,
427.195,s,Spot,12,1000290900,320267,
427.195,s,Spot,12,1000320447,320447,
427.195,s,Spot,12,1000178867,323471,
427.195,s,Spot,12,1000034728,323630,
427.195,s,Spot,12,1000327258,327258,
427.195,s,Spot,12,1000008102,327597,
427.195,s,Spot,12,1000244446,331820,
427.195,s,Spot,12,1000071729,332124,
427.195,s,Spot,12,1000014633,333504,
427.195,s,Spot,12,1000275823,334574,
427.195,s,Spot,12,1000074239,334588,
427.195,s,Spot,12,1000218062,334649,
427.195,s,Spot,12,1000158060,334766,
427.195,s,Spot,12,1000278844,337535,
427.195,s,Spot,12,1000221333,337717,
427.195,s,Spot,12,1000224234,338033,
427.195,s,Spot,12,1000019405,338084,
427.195,s,Spot,12,1000338312,338312,
427.195,s,Spot,12,1000165097,338811,
427.195,s,Spot,12,1000224241,340544,
427.195,s,Spot,12,1000224431,340696,
427.195,s,Spot,12,1000196023,340725,
427.195,s,Spot,12,1000253547,340780,
427.195,s,Spot,12,1000282540,341020,
427.195,s,Spot,12,1000282868,341314,
427.195,s,Spot,12,1000080712,341500,
427.195,s,Spot,12,1000196749,341815,
427.195,s,Spot,12,1000312915,342010,
427.195,s,Spot,12,1000111173,342104,
427.195,s,Spot,12,1000226383,342656,
427.195,s,Spot,12,1000027048,342982,
427.195,s,Spot,12,1000026374,344546,
427.195,s,Spot,12,1000026660,344833,
427.195,s,Spot,12,1000199932,344942,
427.195,s,Spot,12,1000257305,344953,
427.195,s,Spot,12,1000024512,345116,
427.195,s,Spot,12,1000260417,347970,
427.195,s,Spot,12,1000260594,348147,
427.195,s,Spot,12,1000145899,348845,
427.195,s,Spot,12,1000232501,348849,
427.195,s,Spot,12,1000290426,348853,
465.982,s,Spot,13,1000290900,349380,
465.982,s,Spot,13,1000320447,349580,
465.982,s,Spot,13,1000178867,352590,
465.982,s,Spot,13,1000034728,352773,
465.982,s,Spot,13,1000354440,354440,
465.982,s,Spot,13,1000354480,354480,
465.982,s,Spot,13,1000327258,356160,
465.982,s,Spot,13,1000008102,356736,
465.982,s,Spot,13,1000244446,360874,
465.982,s,Spot,13,1000071729,361148,
465.982,s,Spot,13,1000014633,362490,
465.982,s,Spot,13,1000275823,363531,
465.982,s,Spot,13,1000074239,363546,
465.982,s,Spot,13,1000218062,363606,
465.982,s,Spot,13,1000278844,366498,
465.982,s,Spot,13,1000221333,366718,
465.982,s,Spot,13,1000224241,367020,
465.982,s,Spot,13,1000019405,367076,
465.982,s,Spot,13,1000338312,367314,
465.982,s,Spot,13,1000165097,368149,
465.982,s,Spot,13,1000224234,369566,
465.982,s,Spot,13,1000224431,369729,
465.982,s,Spot,13,1000196023,369764,
465.982,s,Spot,13,1000253547,369823,
465.982,s,Spot,13,1000282540,370059,
465.982,s,Spot,13,1000080712,370551,
465.982,s,Spot,13,1000282868,370670,
465.982,s,Spot,13,1000196749,370869,
465.982,s,Spot,13,1000312915,371100,
465.982,s,Spot,13,1000111173,371189,
465.982,s,Spot,13,1000371442,371442,
465.982,s,Spot,13,1000226383,371745,
465.982,s,Spot,13,1000027048,372095,
465.982,s,Spot,13,1000373068,373068,
465.982,s,Spot,13,1000026374,373583,
465.982,s,Spot,13,1000026660,373869,
465.982,s,Spot,13,1000199932,373973,
465.982,s,Spot,13,1000257305,373980,
465.982,s,Spot,13,1000024512,374152,
465.982,s,Spot,13,1000260417,376655,
465.982,s,Spot,13,1000260594,377159,
465.982,s,Spot,13,1000145899,377817,
465.982,s,Spot,13,1000232501,377823,
465.982,s,Spot,13,1000290426,377828,
504.759,s,Spot,14,1000290900,378365,
504.759,s,Spot,14,1000320447,378573,
504.759,s,Spot,14,1000178867,379911,
504.759,s,Spot,14,1000034728,381380,
504.759,s,Spot,14,1000354440,383368,
504.759,s,Spot,14,1000354480,383405,
504.759,s,Spot,14,1000327258,385098,
504.759,s,Spot,14,1000385100,385100,
504.759,s,Spot,14,1000008102,385535,
504.759,s,Spot,14,1000244446,389772,
504.759,s,Spot,14,1000014633,391286,
504.759,s,Spot,14,1000275823,392500,
504.759,s,Spot,14,1000218062,392581,
504.759,s,Spot,14,1000221333,395328,
504.759,s,Spot,14,1000278844,395431,
504.759,s,Spot,14,1000224234,395980,
504.759,s,Spot,14,1000224241,395984,
504.759,s,Spot,14,1000019405,396019,
504.759,s,Spot,14,1000224431,396145,
504.759,s,Spot,14,1000338312,396273,
504.759,s,Spot,14,1000165097,396760,
504.759,s,Spot,14,1000196023,398660,
504.759,s,Spot,14,1000253547,398711,
504.759,s,Spot,14,1000282540,398941,
504.759,s,Spot,14,1000282868,399235,
504.759,s,Spot,14,1000196749,399414,
504.759,s,Spot,14,1000080712,399444,
504.759,s,Spot,14,1000373068,399716,
504.759,s,Spot,14,1000312915,399918,
504.759,s,Spot,14,1000111173,399990,
504.759,s,Spot,14,1000371442,400244,
504.759,s,Spot,14,1000027048,400915,
504.759,s,Spot,14,1000401657,401657,
504.759,s,Spot,14,1000026374,402334,
504.759,s,Spot,14,1000402605,402605,
504.759,s,Spot,14,1000199932,402701,
504.759,s,Spot,14,1000257305,402717,
504.759,s,Spot,14,1000024512,402891,
504.759,s,Spot,14,1000405139,405139,
504.759,s,Spot,14,1000260417,405314,
504.759,s,Spot,14,1000260594,405853,
504.759,s,Spot,14,1000145899,406550,
504.759,s,Spot,14,1000232501,406554,
504.759,s,Spot,14,1000290426,406557,
543.508,s,Spot,15,1000290900,407107,
543.508,s,Spot,15,1000320447,407345,
543.508,s,Spot,15,1000178867,408709,
543.508,s,Spot,15,1000409035,409035,
543.508,s,Spot,15,1000354480,412263,
543.508,s,Spot,15,1000354440,412471,
543.508,s,Spot,15,1000327258,414040,
543.508,s,Spot,15,1000385100,414048,
543.508,s,Spot,15,1000008102,414497,
543.508,s,Spot,15,1000244446,418817,
543.508,s,Spot,15,1000275823,421562,
543.508,s,Spot,15,1000421574,421574,
543.508,s,Spot,15,1000218062,421663,
543.508,s,Spot,15,1000423376,423376,
543.508,s,Spot,15,1000278844,424519,
543.508,s,Spot,15,1000019405,425097,
543.508,s,Spot,15,1000224431,425221,
543.508,s,Spot,15,1000338312,425331,
543.508,s,Spot,15,1000165097,425817,
543.508,s,Spot,15,1000196023,427702,
543.508,s,Spot,15,1000282540,427968,
543.508,s,Spot,15,1000253547,428122,
543.508,s,Spot,15,1000282868,428284,
543.508,s,Spot,15,1000080712,428462,
543.508,s,Spot,15,1000196749,428756,
543.508,s,Spot,15,1000312915,428970,
543.508,s,Spot,15,1000111173,429038,
543.508,s,Spot,15,1000371442,429338,
543.508,s,Spot,15,1000429687,429687,
543.508,s,Spot,15,1000027048,429991,
543.508,s,Spot,15,1000401657,430726,
543.508,s,Spot,15,1000373068,430921,
543.508,s,Spot,15,1000026374,431402,
543.508,s,Spot,15,1000402605,431690,
543.508,s,Spot,15,1000199932,431779,
543.508,s,Spot,15,1000257305,431789,
543.508,s,Spot,15,1000024512,431954,
543.508,s,Spot,15,1000405139,434235,
543.508,s,Spot,15,1000260417,434420,
543.508,s,Spot,15,1000260594,434965,
543.508,s,Spot,15,1000145899,435593,
543.508,s,Spot,15,1000232501,435599,
543.508,s,Spot,15,1000290426,435603,
582.304,s,Spot,16,1000290900,436100,
582.304,s,Spot,16,1000320447,436756,
582.304,s,Spot,16,1000178867,437671,
582.304,s,Spot,16,1000409035,438135,
582.304,s,Spot,16,1000439186,439186,
582.304,s,Spot,16,1000354440,441187,
582.304,s,Spot,16,1000354480,441220,
582.304,s,Spot,16,1000327258,442909,
582.304,s,Spot,16,1000385100,442914,
582.304,s,Spot,16,1000008102,443356,
582.304,s,Spot,16,1000244446,447272,
582.304,s,Spot,16,1000449132,449132,
582.304,s,Spot,16,1000275823,450187,
582.304,s,Spot,16,1000421574,450197,
582.304,s,Spot,16,1000423376,452082,
582.304,s,Spot,16,1000218062,452867,
582.304,s,Spot,16,1000278844,453216,
582.304,s,Spot,16,1000019405,453768,
582.304,s,Spot,16,1000224431,453886,
582.304,s,Spot,16,1000338312,454011,
582.304,s,Spot,16,1000454057,454057,
582.304,s,Spot,16,1000165097,454506,
582.304,s,Spot,16,1000454567,454567,
582.304,s,Spot,16,1000312915,455118,
582.304,s,Spot,16,1000196023,456448,
582.304,s,Spot,16,1000282540,456729,
582.304,s,Spot,16,1000282868,457035,
582.304,s,Spot,16,1000080712,457216,
582.304,s,Spot,16,1000373068,457521,
582.304,s,Spot,16,1000111173,457800,
582.304,s,Spot,16,1000371442,458059,
582.304,s,Spot,16,1000429687,458412,
582.304,s,Spot,16,1000027048,458707,
582.304,s,Spot,16,1000401657,459408,
582.304,s,Spot,16,1000026374,459858,
582.304,s,Spot,16,1000199932,460237,
582.304,s,Spot,16,1000257305,460246,
582.304,s,Spot,16,1000402605,460413,
582.304,s,Spot,16,1000024512,460724,
582.304,s,Spot,16,1000260417,461707,
582.304,s,Spot,16,1000405139,463011,
582.304,s,Spot,16,1000260594,463726,
582.304,s,Spot,16,1000145899,464422,
582.304,s,Spot,16,1000232501,464429,
582.304,s,Spot,16,1000290426,464434,
621.121,s,Spot,17,1000290900,464973,
621.121,s,Spot,17,1000320447,465600,
621.121,s,Spot,17,1000178867,466461,
621.121,s,Spot,17,1000409035,466808,
621.121,s,Spot,17,1000439186,467942,
621.121,s,Spot,17,1000354440,469989,
621.121,s,Spot,17,1000354480,470011,
621.121,s,Spot,17,1000327258,471824,
621.121,s,Spot,17,1000385100,471829,
621.121,s,Spot,17,1000008102,472219,
621.121,s,Spot,17,1000423376,478062,
621.121,s,Spot,17,1000449132,478114,
621.121,s,Spot,17,1000275823,479258,
621.121,s,Spot,17,1000421574,479273,
621.121,s,Spot,17,1000454057,480386,
621.121,s,Spot,17,1000019405,482884,
621.121,s,Spot,17,1000338312,483143,
621.121,s,Spot,17,1000454567,483371,
621.121,s,Spot,17,1000165097,483628,
621.121,s,Spot,17,1000196023,485548,
621.121,s,Spot,17,1000282540,485818,
621.121,s,Spot,17,1000282868,486152,
621.121,s,Spot,17,1000080712,486345,
621.121,s,Spot,17,1000312915,486851,
621.121,s,Spot,17,1000111173,486915,
621.121,s,Spot,17,1000371442,487193,
621.121,s,Spot,17,1000429687,487511,
621.121,s,Spot,17,1000401657,488500,
621.121,s,Spot,17,1000488632,488632,
621.121,s,Spot,17,1000373068,488750,
621.121,s,Spot,17,1000026374,489213,
621.121,s,Spot,17,1000489329,489329,
621.121,s,Spot,17,1000402605,489469,
621.121,s,Spot,17,1000024512,489781,
621.121,s,Spot,17,1000405139,492033,
