
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
89.3601,µm,Spot,Image 1,14,1000290900,378365,
186.933,µm,Spot,Image 1,14,1000320447,378573,
34.7693,µm,Spot,Image 1,14,1000178867,379911,
88.7611,µm,Spot,Image 1,14,1000034728,381380,
134.555,µm,Spot,Image 1,14,1000354440,383368,
145.346,µm,Spot,Image 1,14,1000354480,383405,
64.2747,µm,Spot,Image 1,14,1000327258,385098,
65.7317,µm,Spot,Image 1,14,1000385100,385100,
25.0751,µm,Spot,Image 1,14,1000008102,385535,
87.8482,µm,Spot,Image 1,14,1000244446,389772,
108.836,µm,Spot,Image 1,14,1000014633,391286,
73.5064,µm,Spot,Image 1,14,1000275823,392500,
169.259,µm,Spot,Image 1,14,1000218062,392581,
79.5117,µm,Spot,Image 1,14,1000221333,395328,
165.062,µm,Spot,Image 1,14,1000278844,395431,
60.872,µm,Spot,Image 1,14,1000224234,395980,
58.7273,µm,Spot,Image 1,14,1000224241,395984,
81.0503,µm,Spot,Image 1,14,1000019405,396019,
112.407,µm,Spot,Image 1,14,1000224431,396145,
120.783,µm,Spot,Image 1,14,1000338312,396273,
93.5699,µm,Spot,Image 1,14,1000165097,396760,
36.2122,µm,Spot,Image 1,14,1000196023,398660,
147.103,µm,Spot,Image 1,14,1000253547,398711,
110.546,µm,Spot,Image 1,14,1000282540,398941,
109.581,µm,Spot,Image 1,14,1000282868,399235,
159.414,µm,Spot,Image 1,14,1000196749,399414,
163.361,µm,Spot,Image 1,14,1000080712,399444,
159.881,µm,Spot,Image 1,14,1000373068,399716,
105.637,µm,Spot,Image 1,14,1000312915,399918,
46.0106,µm,Spot,Image 1,14,1000111173,399990,
83.5386,µm,Spot,Image 1,14,1000371442,400244,
58.7629,µm,Spot,Image 1,14,1000027048,400915,
52.901,µm,Spot,Image 1,14,1000401657,401657,
128.057,µm,Spot,Image 1,14,1000026374,402334,
56.5292,µm,Spot,Image 1,14,1000402605,402605,
177.822,µm,Spot,Image 1,14,1000199932,402701,
181.079,µm,Spot,Image 1,14,1000257305,402717,
134.68,µm,Spot,Image 1,14,1000024512,402891,
161.518,µm,Spot,Image 1,14,1000405139,405139,
128.334,µm,Spot,Image 1,14,1000260417,405314,
60.6876,µm,Spot,Image 1,14,1000260594,405853,
123.943,µm,Spot,Image 1,14,1000145899,406550,
119.167,µm,Spot,Image 1,14,1000232501,406554,
115.228,µm,Spot,Image 1,14,1000290426,406557,
90.3209,µm,Spot,Image 1,15,1000290900,407107,
186.837,µm,Spot,Image 1,15,1000320447,407345,
34.2746,µm,Spot,Image 1,15,1000178867,408709,
31.077,µm,Spot,Image 1,15,1000409035,409035,
144.608,µm,Spot,Image 1,15,1000354480,412263,
133.966,µm,Spot,Image 1,15,1000354440,412471,
65.9705,µm,Spot,Image 1,15,1000327258,414040,
65.8559,µm,Spot,Image 1,15,1000385100,414048,
26.5477,µm,Spot,Image 1,15,1000008102,414497,
85.853,µm,Spot,Image 1,15,1000244446,418817,
72.9715,µm,Spot,Image 1,15,1000275823,421562,
79.3101,µm,Spot,Image 1,15,1000421574,421574,
169.094,µm,Spot,Image 1,15,1000218062,421663,
141.409,µm,Spot,Image 1,15,1000423376,423376,
165.723,µm,Spot,Image 1,15,1000278844,424519,
79.8988,µm,Spot,Image 1,15,1000019405,425097,
112.933,µm,Spot,Image 1,15,1000224431,425221,
121.826,µm,Spot,Image 1,15,1000338312,425331,
93.6215,µm,Spot,Image 1,15,1000165097,425817,
37.0712,µm,Spot,Image 1,15,1000196023,427702,
111.536,µm,Spot,Image 1,15,1000282540,427968,
147.614,µm,Spot,Image 1,15,1000253547,428122,
109.885,µm,Spot,Image 1,15,1000282868,428284,
163.106,µm,Spot,Image 1,15,1000080712,428462,
157.533,µm,Spot,Image 1,15,1000196749,428756,
103.945,µm,Spot,Image 1,15,1000312915,428970,
45.972,µm,Spot,Image 1,15,1000111173,429038,
84.1751,µm,Spot,Image 1,15,1000371442,429338,
59.4132,µm,Spot,Image 1,15,1000429687,429687,
57.129,µm,Spot,Image 1,15,1000027048,429991,
51.659,µm,Spot,Image 1,15,1000401657,430726,
159.753,µm,Spot,Image 1,15,1000373068,430921,
127.475,µm,Spot,Image 1,15,1000026374,431402,
55.4887,µm,Spot,Image 1,15,1000402605,431690,
179.726,µm,Spot,Image 1,15,1000199932,431779,
181.551,µm,Spot,Image 1,15,1000257305,431789,
131.947,µm,Spot,Image 1,15,1000024512,431954,
160.823,µm,Spot,Image 1,15,1000405139,434235,
127.549,µm,Spot,Image 1,15,1000260417,434420,
57.7907,µm,Spot,Image 1,15,1000260594,434965,
124.102,µm,Spot,Image 1,15,1000145899,435593,
117.802,µm,Spot,Image 1,15,1000232501,435599,
114.493,µm,Spot,Image 1,15,1000290426,435603,
89.7507,µm,Spot,Image 1,16,1000290900,436100,
184.478,µm,Spot,Image 1,16,1000320447,436756,
36.2005,µm,Spot,Image 1,16,1000178867,437671,
30.8043,µm,Spot,Image 1,16,1000409035,438135,
88.5168,µm,Spot,Image 1,16,1000439186,439186,
132.879,µm,Spot,Image 1,16,1000354440,441187,
143.683,µm,Spot,Image 1,16,1000354480,441220,
63.8553,µm,Spot,Image 1,16,1000327258,442909,
64.7148,µm,Spot,Image 1,16,1000385100,442914,
25.1504,µm,Spot,Image 1,16,1000008102,443356,
85.7012,µm,Spot,Image 1,16,1000244446,447272,
108.958,µm,Spot,Image 1,16,1000449132,449132,
73.1196,µm,Spot,Image 1,16,1000275823,450187,
78.1643,µm,Spot,Image 1,16,1000421574,450197,
141.107,µm,Spot,Image 1,16,1000423376,452082,
169.956,µm,Spot,Image 1,16,1000218062,452867,
167.256,µm,Spot,Image 1,16,1000278844,453216,
80.1894,µm,Spot,Image 1,16,1000019405,453768,
113.424,µm,Spot,Image 1,16,1000224431,453886,
120.604,µm,Spot,Image 1,16,1000338312,454011,
167.316,µm,Spot,Image 1,16,1000454057,454057,
91.7936,µm,Spot,Image 1,16,1000165097,454506,
53.0169,µm,Spot,Image 1,16,1000454567,454567,
100.678,µm,Spot,Image 1,16,1000312915,455118,
38.0523,µm,Spot,Image 1,16,1000196023,456448,
110.034,µm,Spot,Image 1,16,1000282540,456729,
108.979,µm,Spot,Image 1,16,1000282868,457035,
165.021,µm,Spot,Image 1,16,1000080712,457216,
159.67,µm,Spot,Image 1,16,1000373068,457521,
46.5441,µm,Spot,Image 1,16,1000111173,457800,
82.4511,µm,Spot,Image 1,16,1000371442,458059,
57.9317,µm,Spot,Image 1,16,1000429687,458412,
60.6636,µm,Spot,Image 1,16,1000027048,458707,
54.2956,µm,Spot,Image 1,16,1000401657,459408,
129.354,µm,Spot,Image 1,16,1000026374,459858,
176.87,µm,Spot,Image 1,16,1000199932,460237,
179.365,µm,Spot,Image 1,16,1000257305,460246,
57.8561,µm,Spot,Image 1,16,1000402605,460413,
134.091,µm,Spot,Image 1,16,1000024512,460724,
129.315,µm,Spot,Image 1,16,1000260417,461707,
161.551,µm,Spot,Image 1,16,1000405139,463011,
58.45,µm,Spot,Image 1,16,1000260594,463726,
125.773,µm,Spot,Image 1,16,1000145899,464422,
119.446,µm,Spot,Image 1,16,1000232501,464429,
114.755,µm,Spot,Image 1,16,1000290426,464434,
89.6936,µm,Spot,Image 1,17,1000290900,464973,
184.289,µm,Spot,Image 1,17,1000320447,465600,
35.6491,µm,Spot,Image 1,17,1000178867,466461,
32.294,µm,Spot,Image 1,17,1000409035,466808,
89.0191,µm,Spot,Image 1,17,1000439186,467942,
133.283,µm,Spot,Image 1,17,1000354440,469989,
143.044,µm,Spot,Image 1,17,1000354480,470011,
65.2634,µm,Spot,Image 1,17,1000327258,471824,
66.1124,µm,Spot,Image 1,17,1000385100,471829,
25.9944,µm,Spot,Image 1,17,1000008102,472219,
144.412,µm,Spot,Image 1,17,1000423376,478062,
110.724,µm,Spot,Image 1,17,1000449132,478114,
74.1553,µm,Spot,Image 1,17,1000275823,479258,
80.8015,µm,Spot,Image 1,17,1000421574,479273,
165.676,µm,Spot,Image 1,17,1000454057,480386,
79.4863,µm,Spot,Image 1,17,1000019405,482884,
121.583,µm,Spot,Image 1,17,1000338312,483143,
52.3919,µm,Spot,Image 1,17,1000454567,483371,
92.8074,µm,Spot,Image 1,17,1000165097,483628,
36.9406,µm,Spot,Image 1,17,1000196023,485548,
111.686,µm,Spot,Image 1,17,1000282540,485818,
112.503,µm,Spot,Image 1,17,1000282868,486152,
165.153,µm,Spot,Image 1,17,1000080712,486345,
102.82,µm,Spot,Image 1,17,1000312915,486851,
45.6965,µm,Spot,Image 1,17,1000111173,486915,
83.9003,µm,Spot,Image 1,17,1000371442,487193,
58.0771,µm,Spot,Image 1,17,1000429687,487511,
54.8543,µm,Spot,Image 1,17,1000401657,488500,
72.367,µm,Spot,Image 1,17,1000488632,488632,
159.509,µm,Spot,Image 1,17,1000373068,488750,
129.532,µm,Spot,Image 1,17,1000026374,489213,
114.62,µm,Spot,Image 1,17,1000489329,489329,
58.0583,µm,Spot,Image 1,17,1000402605,489469,
132.89,µm,Spot,Image 1,17,1000024512,489781,
162.37,µm,Spot,Image 1,17,1000405139,492033,
127.343,µm,Spot,Image 1,17,1000260417,492217,
58.4084,µm,Spot,Image 1,17,1000260594,492735,
156.482,µm,Spot,Image 1,17,1000493396,493396,
123.891,µm,Spot,Image 1,17,1000145899,493459,
112.703,µm,Spot,Image 1,17,1000290426,493470,
182.653,µm,Spot,Image 1,18,1000320447,494672,
33.6316,µm,Spot,Image 1,18,1000178867,495547,
29.3795,µm,Spot,Image 1,18,1000409035,495994,
90.4923,µm,Spot,Image 1,18,1000439186,496987,
143.116,µm,Spot,Image 1,18,1000354480,499110,
130.554,µm,Spot,Image 1,18,1000354440,499330,
63.2546,µm,Spot,Image 1,18,1000385100,501090,
26.3877,µm,Spot,Image 1,18,1000008102,501305,
107.444,µm,Spot,Image 1,18,1000449132,507120,
73.1321,µm,Spot,Image 1,18,1000275823,508221,
80.0757,µm,Spot,Image 1,18,1000421574,508233,
167.454,µm,Spot,Image 1,18,1000454057,509349,
142.535,µm,Spot,Image 1,18,1000423376,510045,
81.0273,µm,Spot,Image 1,18,1000019405,511875,
119.428,µm,Spot,Image 1,18,1000338312,512123,
52.6383,µm,Spot,Image 1,18,1000454567,512367,
90.1962,µm,Spot,Image 1,18,1000165097,512640,
103.323,µm,Spot,Image 1,18,1000312915,513233,
36.8898,µm,Spot,Image 1,18,1000196023,514524,
110.226,µm,Spot,Image 1,18,1000282540,514803,
110.631,µm,Spot,Image 1,18,1000282868,515097,
167.001,µm,Spot,Image 1,18,1000515291,515291,
166.017,µm,Spot,Image 1,18,1000080712,515594,
45.8371,µm,Spot,Image 1,18,1000111173,515878,
82.7814,µm,Spot,Image 1,18,1000371442,516171,
58.9501,µm,Spot,Image 1,18,1000429687,516515,
56.0742,µm,Spot,Image 1,18,1000401657,517431,
162.224,µm,Spot,Image 1,18,1000373068,517694,
73.4409,µm,Spot,Image 1,18,1000488632,517856,
131.273,µm,Spot,Image 1,18,1000026374,517902,
114.484,µm,Spot,Image 1,18,1000489329,518274,
57.4978,µm,Spot,Image 1,18,1000402605,518452,
135.205,µm,Spot,Image 1,18,1000024512,518741,
128.745,µm,Spot,Image 1,18,1000260417,519707,
162.953,µm,Spot,Image 1,18,1000405139,520995,
157.274,µm,Spot,Image 1,18,1000493396,522340,
125.932,µm,Spot,Image 1,18,1000145899,522408,
119.71,µm,Spot,Image 1,18,1000522409,522409,
116.705,µm,Spot,Image 1,18,1000522415,522415,
114.777,µm,Spot,Image 1,18,1000290426,522416,
180.903,µm,Spot,Image 1,19,1000320447,524110,
35.2875,µm,Spot,Image 1,19,1000178867,524549,
31.0878,µm,Spot,Image 1,19,1000409035,524961,
88.2691,µm,Spot,Image 1,19,1000439186,525896,
141.402,µm,Spot,Image 1,19,1000354480,527932,
131.765,µm,Spot,Image 1,19,1000354440,528164,
62.8306,µm,Spot,Image 1,19,1000385100,529704,
26.0994,µm,Spot,Image 1,19,1000008102,530128,
88.3446,µm,Spot,Image 1,19,1000534158,534158,
148.941,µm,Spot,Image 1,19,1000535289,535289,
109.187,µm,Spot,Image 1,19,1000449132,535950,
142.085,µm,Spot,Image 1,19,1000423376,536045,
73.2106,µm,Spot,Image 1,19,1000275823,537172,
79.4494,µm,Spot,Image 1,19,1000421574,537184,
167.383,µm,Spot,Image 1,19,1000454057,538249,
79.9662,µm,Spot,Image 1,19,1000019405,540819,
120.735,µm,Spot,Image 1,19,1000338312,541055,
53.3271,µm,Spot,Image 1,19,1000454567,541268,
92.6583,µm,Spot,Image 1,19,1000165097,541507,
100.275,µm,Spot,Image 1,19,1000312915,542127,
37.6588,µm,Spot,Image 1,19,1000196023,543354,
110.588,µm,Spot,Image 1,19,1000282540,543636,
109.532,µm,Spot,Image 1,19,1000282868,543952,
164.739,µm,Spot,Image 1,19,1000515291,544173,
47.6171,µm,Spot,Image 1,19,1000111173,544731,
83.6715,µm,Spot,Image 1,19,1000371442,544983,
58.2318,µm,Spot,Image 1,19,1000429687,545670,
53.018,µm,Spot,Image 1,19,1000401657,546302,
72.7592,µm,Spot,Image 1,19,1000488632,546713,
115.909,µm,Spot,Image 1,19,1000489329,547128,
58.1747,µm,Spot,Image 1,19,1000402605,547295,
135.632,µm,Spot,Image 1,19,1000024512,547622,
128.435,µm,Spot,Image 1,19,1000260417,548615,
97.2111,µm,Spot,Image 1,19,1000549440,549440,
161.495,µm,Spot,Image 1,19,1000405139,549873,
158.248,µm,Spot,Image 1,19,1000493396,551265,
125.638,µm,Spot,Image 1,19,1000145899,551336,
120.237,µm,Spot,Image 1,19,1000522409,551340,
116.375,µm,Spot,Image 1,19,1000522415,551345,
115.627,µm,Spot,Image 1,19,1000290426,551346,
36.1591,µm,Spot,Image 1,20,1000178867,553148,
31.0298,µm,Spot,Image 1,20,1000409035,554021,
87.7447,µm,Spot,Image 1,20,1000439186,555015,
141.949,µm,Spot,Image 1,20,1000354480,557029,
130.277,µm,Spot,Image 1,20,1000354440,557262,
62.5266,µm,Spot,Image 1,20,1000385100,558714,
25.5147,µm,Spot,Image 1,20,1000008102,559137,
87.8105,µm,Spot,Image 1,20,1000534158,563260,
150.833,µm,Spot,Image 1,20,1000535289,564371,
108.802,µm,Spot,Image 1,20,1000449132,565073,
141.591,µm,Spot,Image 1,20,1000423376,565180,
59.9432,µm,Spot,Image 1,20,1000566277,566277,
74.3776,µm,Spot,Image 1,20,1000275823,566322,
80.4417,µm,Spot,Image 1,20,1000421574,566338,
167.739,µm,Spot,Image 1,20,1000454057,567395,
81.796,µm,Spot,Image 1,20,1000569584,569584,
80.6648,µm,Spot,Image 1,20,1000019405,569923,
119.603,µm,Spot,Image 1,20,1000338312,570183,
52.7492,µm,Spot,Image 1,20,1000454567,570435,
91.5348,µm,Spot,Image 1,20,1000165097,570692,
110.703,µm,Spot,Image 1,20,1000572485,572485,
38.9795,µm,Spot,Image 1,20,1000196023,572536,
109.932,µm,Spot,Image 1,20,1000282868,572825,
112.182,µm,Spot,Image 1,20,1000282540,572830,
166.379,µm,Spot,Image 1,20,1000515291,573317,
100.497,µm,Spot,Image 1,20,1000312915,573796,
47.8809,µm,Spot,Image 1,20,1000111173,573855,
118.66,µm,Spot,Image 1,20,1000574056,574056,
84.1794,µm,Spot,Image 1,20,1000371442,574109,
58.0475,µm,Spot,Image 1,20,1000429687,574473,
72.2055,µm,Spot,Image 1,20,1000488632,575470,
179.607,µm,Spot,Image 1,20,1000576160,576160,
118.111,µm,Spot,Image 1,20,1000489329,576167,
58.7098,µm,Spot,Image 1,20,1000402605,576328,
136.256,µm,Spot,Image 1,20,1000024512,576691,
129.092,µm,Spot,Image 1,20,1000260417,577679,
97.0708,µm,Spot,Image 1,20,1000549440,578488,
162.696,µm,Spot,Image 1,20,1000405139,578956,
157.674,µm,Spot,Image 1,20,1000493396,580340,
126.236,µm,Spot,Image 1,20,1000145899,580402,
119.832,µm,Spot,Image 1,20,1000522409,580406,
116.432,µm,Spot,Image 1,20,1000522415,580409,
115.438,µm,Spot,Image 1,20,1000290426,580410,
31.5954,µm,Spot,Image 1,21,1000409035,583023,
89.9014,µm,Spot,Image 1,21,1000439186,584010,
141.778,µm,Spot,Image 1,21,1000354480,586056,
129.576,µm,Spot,Image 1,21,1000354440,586264,
63.8048,µm,Spot,Image 1,21,1000385100,587735,
27.9593,µm,Spot,Image 1,21,1000008102,588156,
87.6324,µm,Spot,Image 1,21,1000534158,592272,
152.07,µm,Spot,Image 1,21,1000535289,593406,
109.232,µm,Spot,Image 1,21,1000449132,594128,
141.347,µm,Spot,Image 1,21,1000423376,594240,
59.3731,µm,Spot,Image 1,21,1000566277,595322,
73.2215,µm,Spot,Image 1,21,1000275823,595383,
79.5606,µm,Spot,Image 1,21,1000421574,595403,
168.45,µm,Spot,Image 1,21,1000454057,596457,
80.6248,µm,Spot,Image 1,21,1000569584,599061,
52.9526,µm,Spot,Image 1,21,1000454567,599596,
91.9034,µm,Spot,Image 1,21,1000165097,599850,
111.141,µm,Spot,Image 1,21,1000572485,601631,
39.4175,µm,Spot,Image 1,21,1000196023,601682,
110.802,µm,Spot,Image 1,21,1000282868,601944,
166.153,µm,Spot,Image 1,21,1000515291,602451,
120.318,µm,Spot,Image 1,21,1000574056,603262,
101.7,µm,Spot,Image 1,21,1000312915,603305,
83.7878,µm,Spot,Image 1,21,1000371442,603320,
47.1135,µm,Spot,Image 1,21,1000111173,603368,
57.3419,µm,Spot,Image 1,21,1000429687,603656,
71.6755,µm,Spot,Image 1,21,1000488632,604666,
179.377,µm,Spot,Image 1,21,1000576160,605342,
114.954,µm,Spot,Image 1,21,1000489329,605348,
136.777,µm,Spot,Image 1,21,1000024512,605830,
150.38,µm,Spot,Image 1,21,1000606742,606742,
129.185,µm,Spot,Image 1,21,1000260417,606776,
96.4616,µm,Spot,Image 1,21,1000549440,607568,
161.988,µm,Spot,Image 1,21,1000405139,608013,
157.495,µm,Spot,Image 1,21,1000493396,609400,
125.431,µm,Spot,Image 1,21,1000145899,609483,
119.364,µm,Spot,Image 1,21,1000522409,609488,
115.576,µm,Spot,Image 1,21,1000522415,609495,
115.094,µm,Spot,Image 1,21,1000290426,609496,
31.1707,µm,Spot,Image 1,22,1000409035,612139,
89.23,µm,Spot,Image 1,22,1000439186,613175,
141.479,µm,Spot,Image 1,22,1000354480,615249,
129.664,µm,Spot,Image 1,22,1000354440,615509,
63.1222,µm,Spot,Image 1,22,1000385100,617015,
26.1331,µm,Spot,Image 1,22,1000008102,617445,
86.981,µm,Spot,Image 1,22,1000534158,621845,
151.393,µm,Spot,Image 1,22,1000535289,622692,
121.366,µm,Spot,Image 1,22,1000623228,623228,
108.339,µm,Spot,Image 1,22,1000449132,623365,
60.2187,µm,Spot,Image 1,22,1000566277,624563,
74.0175,µm,Spot,Image 1,22,1000275823,624617,
167.897,µm,Spot,Image 1,22,1000454057,625744,
159.683,µm,Spot,Image 1,22,1000626063,626063,
81.0777,µm,Spot,Image 1,22,1000569584,627914,
61.364,µm,Spot,Image 1,22,1000628237,628237,
53.0041,µm,Spot,Image 1,22,1000454567,628771,
111.79,µm,Spot,Image 1,22,1000572485,630844,
39.4125,µm,Spot,Image 1,22,1000196023,630885,
111.377,µm,Spot,Image 1,22,1000282868,631150,
165.788,µm,Spot,Image 1,22,1000515291,631656,
99.6099,µm,Spot,Image 1,22,1000312915,632214,
48.9103,µm,Spot,Image 1,22,1000111173,632280,
121.692,µm,Spot,Image 1,22,1000574056,632479,
83.134,µm,Spot,Image 1,22,1000371442,632543,
56.7621,µm,Spot,Image 1,22,1000429687,633227,
72.144,µm,Spot,Image 1,22,1000488632,633901,
112.374,µm,Spot,Image 1,22,1000489329,634293,
180.656,µm,Spot,Image 1,22,1000576160,634591,
137.2,µm,Spot,Image 1,22,1000024512,635060,
151.105,µm,Spot,Image 1,22,1000606742,636000,
130.204,µm,Spot,Image 1,22,1000260417,636035,
97.4378,µm,Spot,Image 1,22,1000549440,636793,
162.71,µm,Spot,Image 1,22,1000405139,637253,
158.273,µm,Spot,Image 1,22,1000493396,638573,
125.453,µm,Spot,Image 1,22,1000145899,638651,
119.321,µm,Spot,Image 1,22,1000522409,638654,
115.066,µm,Spot,Image 1,22,1000522415,638660,
32.8438,µm,Spot,Image 1,23,1000409035,641282,
89.6457,µm,Spot,Image 1,23,1000439186,642272,
141.989,µm,Spot,Image 1,23,1000354480,644361,
64.5696,µm,Spot,Image 1,23,1000385100,646067,
26.0972,µm,Spot,Image 1,23,1000008102,646479,
129.41,µm,Spot,Image 1,23,1000354440,646958,
87.456,µm,Spot,Image 1,23,1000534158,650543,
153.797,µm,Spot,Image 1,23,1000535289,651640,
122.856,µm,Spot,Image 1,23,1000623228,652012,
111.067,µm,Spot,Image 1,23,1000449132,652319,
59.7386,µm,Spot,Image 1,23,1000566277,653458,
73.2402,µm,Spot,Image 1,23,1000275823,653522,
161.776,µm,Spot,Image 1,23,1000626063,655074,
79.525,µm,Spot,Image 1,23,1000569584,656781,
60.6001,µm,Spot,Image 1,23,1000628237,657086,
167.436,µm,Spot,Image 1,23,1000454057,657479,
53.4315,µm,Spot,Image 1,23,1000454567,657660,
92.8477,µm,Spot,Image 1,23,1000657926,657926,
112.757,µm,Spot,Image 1,23,1000572485,659696,
38.3778,µm,Spot,Image 1,23,1000196023,659747,
110.827,µm,Spot,Image 1,23,1000282868,660014,
166.381,µm,Spot,Image 1,23,1000515291,660518,
99.2839,µm,Spot,Image 1,23,1000312915,661086,
49.9613,µm,Spot,Image 1,23,1000111173,661143,
85.6698,µm,Spot,Image 1,23,1000371442,661424,
123.558,µm,Spot,Image 1,23,1000574056,661701,
58.6062,µm,Spot,Image 1,23,1000429687,662144,
70.5166,µm,Spot,Image 1,23,1000488632,662824,
179.193,µm,Spot,Image 1,23,1000576160,663461,
114.679,µm,Spot,Image 1,23,1000489329,663476,
137.218,µm,Spot,Image 1,23,1000024512,663940,
151.02,µm,Spot,Image 1,23,1000606742,664549,
130.633,µm,Spot,Image 1,23,1000260417,664891,
97.9612,µm,Spot,Image 1,23,1000549440,665648,
158.602,µm,Spot,Image 1,23,1000493396,667426,
125.932,µm,Spot,Image 1,23,1000145899,667512,
120.205,µm,Spot,Image 1,23,1000522409,667517,
116.89,µm,Spot,Image 1,23,1000667525,667525,
115.959,µm,Spot,Image 1,23,1000522415,667526,
29.8364,µm,Spot,Image 1,24,1000409035,670196,
88.0614,µm,Spot,Image 1,24,1000439186,671197,
138.017,µm,Spot,Image 1,24,1000354480,673521,
101.957,µm,Spot,Image 1,24,1000675627,675627,
85.0791,µm,Spot,Image 1,24,1000534158,679589,
154.672,µm,Spot,Image 1,24,1000535289,680885,
119.413,µm,Spot,Image 1,24,1000623228,681151,
108.162,µm,Spot,Image 1,24,1000449132,681492,
59.5745,µm,Spot,Image 1,24,1000566277,682589,
73.4538,µm,Spot,Image 1,24,1000275823,682652,
160.443,µm,Spot,Image 1,24,1000626063,684192,
109.242,µm,Spot,Image 1,24,1000684239,684239,
79.8405,µm,Spot,Image 1,24,1000569584,685920,
63.2839,µm,Spot,Image 1,24,1000628237,686205,
117.554,µm,Spot,Image 1,24,1000686553,686553,
168.542,µm,Spot,Image 1,24,1000454057,686599,
54.064,µm,Spot,Image 1,24,1000454567,686788,
89.5182,µm,Spot,Image 1,24,1000657926,687093,
112.689,µm,Spot,Image 1,24,1000572485,688906,
41.8035,µm,Spot,Image 1,24,1000196023,688961,
110.442,µm,Spot,Image 1,24,1000282868,689221,
169.781,µm,Spot,Image 1,24,1000689377,689377,
168.781,µm,Spot,Image 1,24,1000515291,689712,
50.7889,µm,Spot,Image 1,24,1000111173,690305,
125.799,µm,Spot,Image 1,24,1000574056,690517,
99.3872,µm,Spot,Image 1,24,1000312915,690568,
81.982,µm,Spot,Image 1,24,1000371442,690575,
59.3171,µm,Spot,Image 1,24,1000690930,690930,
57.4857,µm,Spot,Image 1,24,1000429687,691300,
74.0732,µm,Spot,Image 1,24,1000488632,691939,
176.142,µm,Spot,Image 1,24,1000692325,692325,
179.063,µm,Spot,Image 1,24,1000576160,692328,
152.379,µm,Spot,Image 1,24,1000606742,693714,
130.656,µm,Spot,Image 1,24,1000260417,694040,
100.621,µm,Spot,Image 1,24,1000549440,694887,
165.748,µm,Spot,Image 1,24,1000695046,695046,
158.929,µm,Spot,Image 1,24,1000493396,696758,
125.117,µm,Spot,Image 1,24,1000145899,696850,
119.112,µm,Spot,Image 1,24,1000522409,696858,
115.133,µm,Spot,Image 1,24,1000667525,696866,
114.267,µm,Spot,Image 1,24,1000522415,696867,
30.867,µm,Spot,Image 1,25,1000409035,699571,
88.6164,µm,Spot,Image 1,25,1000439186,700618,
138.99,µm,Spot,Image 1,25,1000354480,702902,
25.462,µm,Spot,Image 1,25,1000704730,704730,
99.844,µm,Spot,Image 1,25,1000675627,705118,
128.822,µm,Spot,Image 1,25,1000705525,705525,
87.5953,µm,Spot,Image 1,25,1000534158,708991,
155.018,µm,Spot,Image 1,25,1000535289,710309,
121.54,µm,Spot,Image 1,25,1000623228,710527,
109.073,µm,Spot,Image 1,25,1000449132,710701,
73.424,µm,Spot,Image 1,25,1000275823,711797,
62.2395,µm,Spot,Image 1,25,1000566277,712056,
60.8623,µm,Spot,Image 1,25,1000712057,712057,
169.169,µm,Spot,Image 1,25,1000454057,713228,
109.033,µm,Spot,Image 1,25,1000684239,713680,
162.662,µm,Spot,Image 1,25,1000626063,713723,
61.5042,µm,Spot,Image 1,25,1000628237,715316,
79.8281,µm,Spot,Image 1,25,1000569584,715360,
119.274,µm,Spot,Image 1,25,1000686553,716044,
54.2054,µm,Spot,Image 1,25,1000454567,716279,
91.064,µm,Spot,Image 1,25,1000657926,716543,
111.239,µm,Spot,Image 1,25,1000572485,718299,
40.5119,µm,Spot,Image 1,25,1000196023,718330,
111.445,µm,Spot,Image 1,25,1000282868,718597,
167.973,µm,Spot,Image 1,25,1000689377,718806,
49.9771,µm,Spot,Image 1,25,1000111173,719693,
99.4157,µm,Spot,Image 1,25,1000312915,719956,
83.6762,µm,Spot,Image 1,25,1000371442,719965,
126.965,µm,Spot,Image 1,25,1000574056,720253,
58.5505,µm,Spot,Image 1,25,1000690930,720360,
72.2578,µm,Spot,Image 1,25,1000488632,721319,
175.489,µm,Spot,Image 1,25,1000692325,721698,
178.616,µm,Spot,Image 1,25,1000576160,721705,
151.725,µm,Spot,Image 1,25,1000606742,723091,
99.9883,µm,Spot,Image 1,25,1000549440,724236,
164.169,µm,Spot,Image 1,25,1000695046,724379,
159.272,µm,Spot,Image 1,25,1000493396,726025,
127.544,µm,Spot,Image 1,25,1000145899,726114,
120.907,µm,Spot,Image 1,25,1000522409,726124,
117.504,µm,Spot,Image 1,25,1000667525,726132,
116.264,µm,Spot,Image 1,25,1000522415,726133,
91.4098,µm,Spot,Image 1,26,1000728131,728131,
30.3464,µm,Spot,Image 1,26,1000409035,728846,
89.4623,µm,Spot,Image 1,26,1000439186,729879,
139.418,µm,Spot,Image 1,26,1000354480,732141,
25.4138,µm,Spot,Image 1,26,1000704730,733975,
100.42,µm,Spot,Image 1,26,1000675627,734406,
128.318,µm,Spot,Image 1,26,1000705525,734487,
88.1876,µm,Spot,Image 1,26,1000534158,738198,
154.076,µm,Spot,Image 1,26,1000535289,739497,
121.739,µm,Spot,Image 1,26,1000623228,739739,
109.706,µm,Spot,Image 1,26,1000449132,739883,
73.5836,µm,Spot,Image 1,26,1000275823,741029,
60.4048,µm,Spot,Image 1,26,1000712057,741263,
120.872,µm,Spot,Image 1,26,1000686553,742428,
169.219,µm,Spot,Image 1,26,1000454057,742486,
