
Average Distance To 5 Nearest Neighbours
 ==================== 
Average Distance To 5 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
27.1949,µm,Spot,16,1000278844,453216,
57.164,µm,Spot,16,1000019405,453768,
54.8648,µm,Spot,16,1000224431,453886,
50.2659,µm,Spot,16,1000338312,454011,
55.1506,µm,Spot,16,1000454057,454057,
40.7723,µm,Spot,16,1000165097,454506,
38.9546,µm,Spot,16,1000454567,454567,
62.01,µm,Spot,16,1000312915,455118,
71.054,µm,Spot,16,1000196023,456448,
36.0148,µm,Spot,16,1000282540,456729,
36.7003,µm,Spot,16,1000282868,457035,
22.9947,µm,Spot,16,1000080712,457216,
34.1727,µm,Spot,16,1000373068,457521,
43.639,µm,Spot,16,1000111173,457800,
33.566,µm,Spot,16,1000371442,458059,
26.6866,µm,Spot,16,1000429687,458412,
27.125,µm,Spot,16,1000027048,458707,
67.552,µm,Spot,16,1000401657,459408,
47.6643,µm,Spot,16,1000026374,459858,
26.1615,µm,Spot,16,1000199932,460237,
26.6849,µm,Spot,16,1000257305,460246,
75.0416,µm,Spot,16,1000402605,460413,
56.9993,µm,Spot,16,1000024512,460724,
58.1519,µm,Spot,16,1000260417,461707,
33.5295,µm,Spot,16,1000405139,463011,
61.2045,µm,Spot,16,1000260594,463726,
70.0661,µm,Spot,16,1000145899,464422,
64.3799,µm,Spot,16,1000232501,464429,
68.0264,µm,Spot,16,1000290426,464434,
94.4152,µm,Spot,17,1000290900,464973,
91.6087,µm,Spot,17,1000320447,465600,
74.9707,µm,Spot,17,1000178867,466461,
98.3721,µm,Spot,17,1000409035,466808,
91.9484,µm,Spot,17,1000439186,467942,
56.714,µm,Spot,17,1000354440,469989,
59.8325,µm,Spot,17,1000354480,470011,
53.5478,µm,Spot,17,1000327258,471824,
52.4217,µm,Spot,17,1000385100,471829,
84.8839,µm,Spot,17,1000008102,472219,
86.0542,µm,Spot,17,1000423376,478062,
56.3902,µm,Spot,17,1000449132,478114,
54.8802,µm,Spot,17,1000275823,479258,
46.5137,µm,Spot,17,1000421574,479273,
56.267,µm,Spot,17,1000454057,480386,
54.6015,µm,Spot,17,1000019405,482884,
55.2383,µm,Spot,17,1000338312,483143,
50.4976,µm,Spot,17,1000454567,483371,
47.322,µm,Spot,17,1000165097,483628,
58.6848,µm,Spot,17,1000196023,485548,
37.5443,µm,Spot,17,1000282540,485818,
37.9422,µm,Spot,17,1000282868,486152,
48.2533,µm,Spot,17,1000080712,486345,
57.3402,µm,Spot,17,1000312915,486851,
47.8423,µm,Spot,17,1000111173,486915,
42.2516,µm,Spot,17,1000371442,487193,
38.4777,µm,Spot,17,1000429687,487511,
61.8129,µm,Spot,17,1000401657,488500,
48.637,µm,Spot,17,1000488632,488632,
41.5803,µm,Spot,17,1000373068,488750,
41.9453,µm,Spot,17,1000026374,489213,
50.0483,µm,Spot,17,1000489329,489329,
56.6441,µm,Spot,17,1000402605,489469,
49.0258,µm,Spot,17,1000024512,489781,
50.5865,µm,Spot,17,1000405139,492033,
58.391,µm,Spot,17,1000260417,492217,
62.5912,µm,Spot,17,1000260594,492735,
66.0687,µm,Spot,17,1000493396,493396,
82.618,µm,Spot,17,1000145899,493459,
83.0524,µm,Spot,17,1000290426,493470,
90.8484,µm,Spot,18,1000320447,494672,
87.2085,µm,Spot,18,1000178867,495547,
97.0503,µm,Spot,18,1000409035,495994,
115.101,µm,Spot,18,1000439186,496987,
59.4769,µm,Spot,18,1000354480,499110,
55.776,µm,Spot,18,1000354440,499330,
73.5648,µm,Spot,18,1000385100,501090,
83.7166,µm,Spot,18,1000008102,501305,
62.0821,µm,Spot,18,1000449132,507120,
54.3117,µm,Spot,18,1000275823,508221,
45.9088,µm,Spot,18,1000421574,508233,
54.5634,µm,Spot,18,1000454057,509349,
86.523,µm,Spot,18,1000423376,510045,
55.2579,µm,Spot,18,1000019405,511875,
54.9914,µm,Spot,18,1000338312,512123,
52.3505,µm,Spot,18,1000454567,512367,
47.1336,µm,Spot,18,1000165097,512640,
62.1291,µm,Spot,18,1000312915,513233,
59.4373,µm,Spot,18,1000196023,514524,
37.3289,µm,Spot,18,1000282540,514803,
37.6273,µm,Spot,18,1000282868,515097,
33.5686,µm,Spot,18,1000515291,515291,
32.1631,µm,Spot,18,1000080712,515594,
58.1281,µm,Spot,18,1000111173,515878,
44.3994,µm,Spot,18,1000371442,516171,
45.3201,µm,Spot,18,1000429687,516515,
61.3741,µm,Spot,18,1000401657,517431,
37.1629,µm,Spot,18,1000373068,517694,
49.1383,µm,Spot,18,1000488632,517856,
42.1779,µm,Spot,18,1000026374,517902,
49.4979,µm,Spot,18,1000489329,518274,
57.3385,µm,Spot,18,1000402605,518452,
48.5544,µm,Spot,18,1000024512,518741,
59.8142,µm,Spot,18,1000260417,519707,
41.1563,µm,Spot,18,1000405139,520995,
64.6809,µm,Spot,18,1000493396,522340,
43.1509,µm,Spot,18,1000145899,522408,
39.5616,µm,Spot,18,1000522409,522409,
40.1837,µm,Spot,18,1000522415,522415,
41.2191,µm,Spot,18,1000290426,522416,
91.3779,µm,Spot,19,1000320447,524110,
81.267,µm,Spot,19,1000178867,524549,
92.2418,µm,Spot,19,1000409035,524961,
114.927,µm,Spot,19,1000439186,525896,
54.443,µm,Spot,19,1000354480,527932,
47.1052,µm,Spot,19,1000354440,528164,
67.16,µm,Spot,19,1000385100,529704,
83.6832,µm,Spot,19,1000008102,530128,
58.4536,µm,Spot,19,1000534158,534158,
72.021,µm,Spot,19,1000535289,535289,
57.7905,µm,Spot,19,1000449132,535950,
86.4819,µm,Spot,19,1000423376,536045,
53.6944,µm,Spot,19,1000275823,537172,
45.8906,µm,Spot,19,1000421574,537184,
55.6048,µm,Spot,19,1000454057,538249,
55.3365,µm,Spot,19,1000019405,540819,
49.4787,µm,Spot,19,1000338312,541055,
52.8121,µm,Spot,19,1000454567,541268,
47.8261,µm,Spot,19,1000165097,541507,
62.8884,µm,Spot,19,1000312915,542127,
54.3067,µm,Spot,19,1000196023,543354,
47.4688,µm,Spot,19,1000282540,543636,
47.1269,µm,Spot,19,1000282868,543952,
62.3322,µm,Spot,19,1000515291,544173,
56.9976,µm,Spot,19,1000111173,544731,
44.9291,µm,Spot,19,1000371442,544983,
46.1334,µm,Spot,19,1000429687,545670,
60.9451,µm,Spot,19,1000401657,546302,
44.9982,µm,Spot,19,1000488632,546713,
49.7551,µm,Spot,19,1000489329,547128,
49.8204,µm,Spot,19,1000402605,547295,
48.5846,µm,Spot,19,1000024512,547622,
58.9021,µm,Spot,19,1000260417,548615,
49.8868,µm,Spot,19,1000549440,549440,
62.5712,µm,Spot,19,1000405139,549873,
63.8402,µm,Spot,19,1000493396,551265,
38.5002,µm,Spot,19,1000145899,551336,
34.0098,µm,Spot,19,1000522409,551340,
34.6133,µm,Spot,19,1000522415,551345,
35.6263,µm,Spot,19,1000290426,551346,
81.1026,µm,Spot,20,1000178867,553148,
91.8367,µm,Spot,20,1000409035,554021,
118.347,µm,Spot,20,1000439186,555015,
53.5949,µm,Spot,20,1000354480,557029,
46.2053,µm,Spot,20,1000354440,557262,
66.9833,µm,Spot,20,1000385100,558714,
78.3509,µm,Spot,20,1000008102,559137,
58.634,µm,Spot,20,1000534158,563260,
72.4295,µm,Spot,20,1000535289,564371,
57.8905,µm,Spot,20,1000449132,565073,
88.1726,µm,Spot,20,1000423376,565180,
46.4538,µm,Spot,20,1000566277,566277,
45.8169,µm,Spot,20,1000275823,566322,
36.7314,µm,Spot,20,1000421574,566338,
52.7605,µm,Spot,20,1000454057,567395,
41.0765,µm,Spot,20,1000569584,569584,
41.28,µm,Spot,20,1000019405,569923,
49.2851,µm,Spot,20,1000338312,570183,
52.5884,µm,Spot,20,1000454567,570435,
48.23,µm,Spot,20,1000165097,570692,
31.6493,µm,Spot,20,1000572485,572485,
56.3291,µm,Spot,20,1000196023,572536,
31.5895,µm,Spot,20,1000282868,572825,
31.8735,µm,Spot,20,1000282540,572830,
50.8736,µm,Spot,20,1000515291,573317,
51.632,µm,Spot,20,1000312915,573796,
56.6746,µm,Spot,20,1000111173,573855,
40.0658,µm,Spot,20,1000574056,574056,
44.1809,µm,Spot,20,1000371442,574109,
45.7449,µm,Spot,20,1000429687,574473,
45.013,µm,Spot,20,1000488632,575470,
58.4604,µm,Spot,20,1000576160,576160,
50.6116,µm,Spot,20,1000489329,576167,
51.745,µm,Spot,20,1000402605,576328,
37.2264,µm,Spot,20,1000024512,576691,
49.5311,µm,Spot,20,1000260417,577679,
50.9086,µm,Spot,20,1000549440,578488,
50.5728,µm,Spot,20,1000405139,578956,
63.0908,µm,Spot,20,1000493396,580340,
38.5697,µm,Spot,20,1000145899,580402,
34.2113,µm,Spot,20,1000522409,580406,
34.6446,µm,Spot,20,1000522415,580409,
35.7453,µm,Spot,20,1000290426,580410,
94.8853,µm,Spot,21,1000409035,583023,
119.036,µm,Spot,21,1000439186,584010,
57.6898,µm,Spot,21,1000354480,586056,
55.0686,µm,Spot,21,1000354440,586264,
86.3824,µm,Spot,21,1000385100,587735,
75.6824,µm,Spot,21,1000008102,588156,
63.8808,µm,Spot,21,1000534158,592272,
73.0723,µm,Spot,21,1000535289,593406,
66.4211,µm,Spot,21,1000449132,594128,
91.0949,µm,Spot,21,1000423376,594240,
53.8536,µm,Spot,21,1000566277,595322,
49.7938,µm,Spot,21,1000275823,595383,
39.5075,µm,Spot,21,1000421574,595403,
49.3664,µm,Spot,21,1000454057,596457,
54.618,µm,Spot,21,1000569584,599061,
52.6559,µm,Spot,21,1000454567,599596,
47.636,µm,Spot,21,1000165097,599850,
45.916,µm,Spot,21,1000572485,601631,
72.6016,µm,Spot,21,1000196023,601682,
45.2416,µm,Spot,21,1000282868,601944,
51.4524,µm,Spot,21,1000515291,602451,
32.7858,µm,Spot,21,1000574056,603262,
48.289,µm,Spot,21,1000312915,603305,
44.6277,µm,Spot,21,1000371442,603320,
58.0444,µm,Spot,21,1000111173,603368,
46.1888,µm,Spot,21,1000429687,603656,
56.0251,µm,Spot,21,1000488632,604666,
58.7121,µm,Spot,21,1000576160,605342,
52.0961,µm,Spot,21,1000489329,605348,
31.4729,µm,Spot,21,1000024512,605830,
35.6561,µm,Spot,21,1000606742,606742,
40.8672,µm,Spot,21,1000260417,606776,
57.5917,µm,Spot,21,1000549440,607568,
51.0379,µm,Spot,21,1000405139,608013,
59.4239,µm,Spot,21,1000493396,609400,
38.9932,µm,Spot,21,1000145899,609483,
34.4586,µm,Spot,21,1000522409,609488,
35.031,µm,Spot,21,1000522415,609495,
35.9993,µm,Spot,21,1000290426,609496,
101.682,µm,Spot,22,1000409035,612139,
127.269,µm,Spot,22,1000439186,613175,
55.1464,µm,Spot,22,1000354480,615249,
47.6745,µm,Spot,22,1000354440,615509,
76.8954,µm,Spot,22,1000385100,617015,
84.6344,µm,Spot,22,1000008102,617445,
60.7369,µm,Spot,22,1000534158,621845,
60.5716,µm,Spot,22,1000535289,622692,
51.4585,µm,Spot,22,1000623228,623228,
53.3821,µm,Spot,22,1000449132,623365,
56.2118,µm,Spot,22,1000566277,624563,
59.9566,µm,Spot,22,1000275823,624617,
48.2833,µm,Spot,22,1000454057,625744,
56.614,µm,Spot,22,1000626063,626063,
49.0126,µm,Spot,22,1000569584,627914,
57.7558,µm,Spot,22,1000628237,628237,
66.1299,µm,Spot,22,1000454567,628771,
54.1641,µm,Spot,22,1000572485,630844,
64.4125,µm,Spot,22,1000196023,630885,
53.2989,µm,Spot,22,1000282868,631150,
50.894,µm,Spot,22,1000515291,631656,
50.8833,µm,Spot,22,1000312915,632214,
62.9349,µm,Spot,22,1000111173,632280,
32.7472,µm,Spot,22,1000574056,632479,
59.6355,µm,Spot,22,1000371442,632543,
59.1334,µm,Spot,22,1000429687,633227,
53.4947,µm,Spot,22,1000488632,633901,
52.738,µm,Spot,22,1000489329,634293,
58.6702,µm,Spot,22,1000576160,634591,
32.3117,µm,Spot,22,1000024512,635060,
35.2556,µm,Spot,22,1000606742,636000,
41.4069,µm,Spot,22,1000260417,636035,
57.3079,µm,Spot,22,1000549440,636793,
51.1297,µm,Spot,22,1000405139,637253,
55.9119,µm,Spot,22,1000493396,638573,
52.087,µm,Spot,22,1000145899,638651,
47.8075,µm,Spot,22,1000522409,638654,
51.2817,µm,Spot,22,1000522415,638660,
94.6059,µm,Spot,23,1000409035,641282,
126.107,µm,Spot,23,1000439186,642272,
54.3652,µm,Spot,23,1000354480,644361,
76.519,µm,Spot,23,1000385100,646067,
83.9618,µm,Spot,23,1000008102,646479,
45.9998,µm,Spot,23,1000354440,646958,
60.1114,µm,Spot,23,1000534158,650543,
59.4435,µm,Spot,23,1000535289,651640,
50.1245,µm,Spot,23,1000623228,652012,
52.2207,µm,Spot,23,1000449132,652319,
55.3899,µm,Spot,23,1000566277,653458,
60.1218,µm,Spot,23,1000275823,653522,
57.0875,µm,Spot,23,1000626063,655074,
50.261,µm,Spot,23,1000569584,656781,
59.2533,µm,Spot,23,1000628237,657086,
46.1179,µm,Spot,23,1000454057,657479,
53.5187,µm,Spot,23,1000454567,657660,
47.0818,µm,Spot,23,1000657926,657926,
54.3777,µm,Spot,23,1000572485,659696,
66.1955,µm,Spot,23,1000196023,659747,
53.4756,µm,Spot,23,1000282868,660014,
61.6771,µm,Spot,23,1000515291,660518,
51.4902,µm,Spot,23,1000312915,661086,
56.9832,µm,Spot,23,1000111173,661143,
44.5133,µm,Spot,23,1000371442,661424,
31.1604,µm,Spot,23,1000574056,661701,
46.3836,µm,Spot,23,1000429687,662144,
55.4286,µm,Spot,23,1000488632,662824,
69.5445,µm,Spot,23,1000576160,663461,
58.193,µm,Spot,23,1000489329,663476,
30.6605,µm,Spot,23,1000024512,663940,
32.8499,µm,Spot,23,1000606742,664549,
40.4742,µm,Spot,23,1000260417,664891,
58.5727,µm,Spot,23,1000549440,665648,
55.3658,µm,Spot,23,1000493396,667426,
37.9277,µm,Spot,23,1000145899,667512,
34.1065,µm,Spot,23,1000522409,667517,
34.5439,µm,Spot,23,1000667525,667525,
35.4573,µm,Spot,23,1000522415,667526,
94.3186,µm,Spot,24,1000409035,670196,
134.163,µm,Spot,24,1000439186,671197,
60.576,µm,Spot,24,1000354480,673521,
72.856,µm,Spot,24,1000675627,675627,
61.0515,µm,Spot,24,1000534158,679589,
53.4271,µm,Spot,24,1000535289,680885,
47.6997,µm,Spot,24,1000623228,681151,
53.9127,µm,Spot,24,1000449132,681492,
56.268,µm,Spot,24,1000566277,682589,
70.6549,µm,Spot,24,1000275823,682652,
52.4173,µm,Spot,24,1000626063,684192,
56.231,µm,Spot,24,1000684239,684239,
49.8041,µm,Spot,24,1000569584,685920,
59.2015,µm,Spot,24,1000628237,686205,
43.5378,µm,Spot,24,1000686553,686553,
50.4128,µm,Spot,24,1000454057,686599,
41.0727,µm,Spot,24,1000454567,686788,
40.7202,µm,Spot,24,1000657926,687093,
53.7647,µm,Spot,24,1000572485,688906,
62.783,µm,Spot,24,1000196023,688961,
53.2874,µm,Spot,24,1000282868,689221,
30.6602,µm,Spot,24,1000689377,689377,
29.8843,µm,Spot,24,1000515291,689712,
47.6519,µm,Spot,24,1000111173,690305,
40.2991,µm,Spot,24,1000574056,690517,
56.9011,µm,Spot,24,1000312915,690568,
35.3147,µm,Spot,24,1000371442,690575,
27.7369,µm,Spot,24,1000690930,690930,
29.1419,µm,Spot,24,1000429687,691300,
54.5337,µm,Spot,24,1000488632,691939,
32.1531,µm,Spot,24,1000692325,692325,
33.0813,µm,Spot,24,1000576160,692328,
41.3054,µm,Spot,24,1000606742,693714,
48.2268,µm,Spot,24,1000260417,694040,
66.0979,µm,Spot,24,1000549440,694887,
36.7287,µm,Spot,24,1000695046,695046,
58.9929,µm,Spot,24,1000493396,696758,
36.9814,µm,Spot,24,1000145899,696850,
32.2621,µm,Spot,24,1000522409,696858,
32.1772,µm,Spot,24,1000667525,696866,
32.9469,µm,Spot,24,1000522415,696867,
94.0544,µm,Spot,25,1000409035,699571,
131.6,µm,Spot,25,1000439186,700618,
48.2746,µm,Spot,25,1000354480,702902,
79.2614,µm,Spot,25,1000704730,704730,
69.9283,µm,Spot,25,1000675627,705118,
39.7668,µm,Spot,25,1000705525,705525,
53.4185,µm,Spot,25,1000534158,708991,
53.2894,µm,Spot,25,1000535289,710309,
41.8579,µm,Spot,25,1000623228,710527,
46.1588,µm,Spot,25,1000449132,710701,
56.8556,µm,Spot,25,1000275823,711797,
41.6492,µm,Spot,25,1000566277,712056,
41.8243,µm,Spot,25,1000712057,712057,
49.9444,µm,Spot,25,1000454057,713228,
55.9147,µm,Spot,25,1000684239,713680,
52.5746,µm,Spot,25,1000626063,713723,
48.3612,µm,Spot,25,1000628237,715316,
41.0575,µm,Spot,25,1000569584,715360,
38.6803,µm,Spot,25,1000686553,716044,
53.1254,µm,Spot,25,1000454567,716279,
48.2183,µm,Spot,25,1000657926,716543,
52.3081,µm,Spot,25,1000572485,718299,
62.1967,µm,Spot,25,1000196023,718330,
51.5161,µm,Spot,25,1000282868,718597,
44.4716,µm,Spot,25,1000689377,718806,
56.9573,µm,Spot,25,1000111173,719693,
60.9659,µm,Spot,25,1000312915,719956,
46.6983,µm,Spot,25,1000371442,719965,
50.1794,µm,Spot,25,1000574056,720253,
48.7158,µm,Spot,25,1000690930,720360,
54.706,µm,Spot,25,1000488632,721319,
43.1176,µm,Spot,25,1000692325,721698,
44.6613,µm,Spot,25,1000576160,721705,
50.2002,µm,Spot,25,1000606742,723091,
65.6289,µm,Spot,25,1000549440,724236,
47.3902,µm,Spot,25,1000695046,724379,
58.3946,µm,Spot,25,1000493396,726025,
36.2116,µm,Spot,25,1000145899,726114,
31.7215,µm,Spot,25,1000522409,726124,
31.4902,µm,Spot,25,1000667525,726132,
32.179,µm,Spot,25,1000522415,726133,
101.706,µm,Spot,26,1000728131,728131,
99.2444,µm,Spot,26,1000409035,728846,
102.072,µm,Spot,26,1000439186,729879,
47.3343,µm,Spot,26,1000354480,732141,
87.0297,µm,Spot,26,1000704730,733975,
75.464,µm,Spot,26,1000675627,734406,
40.6086,µm,Spot,26,1000705525,734487,
53.7961,µm,Spot,26,1000534158,738198,
57.7433,µm,Spot,26,1000535289,739497,
41.3821,µm,Spot,26,1000623228,739739,
47.5922,µm,Spot,26,1000449132,739883,
71.7589,µm,Spot,26,1000275823,741029,
55.8893,µm,Spot,26,1000712057,741263,
38.7787,µm,Spot,26,1000686553,742428,
54.9637,µm,Spot,26,1000454057,742486,
58.5885,µm,Spot,26,1000684239,742950,
57.8267,µm,Spot,26,1000626063,743009,
64.3072,µm,Spot,26,1000628237,744595,
53.7535,µm,Spot,26,1000569584,744635,
71.832,µm,Spot,26,1000196023,745168,
55.8176,µm,Spot,26,1000657926,745496,
67.5732,µm,Spot,26,1000572485,747541,
43.9926,µm,Spot,26,1000689377,748032,
74.0842,µm,Spot,26,1000312915,748886,
69.0678,µm,Spot,26,1000111173,748941,
57.1195,µm,Spot,26,1000371442,749226,
65.5301,µm,Spot,26,1000690930,749271,
44.7008,µm,Spot,26,1000692325,750665,
44.8539,µm,Spot,26,1000576160,750916,
71.8358,µm,Spot,26,1000549440,751425,
66.3858,µm,Spot,26,1000606742,752298,
44.535,µm,Spot,26,1000695046,753607,
68.353,µm,Spot,26,1000755087,755087,
57.5184,µm,Spot,26,1000145899,755292,
57.9122,µm,Spot,26,1000667525,755310,
132.557,µm,Spot,27,1000728131,757265,
91.7592,µm,Spot,27,1000409035,758018,
47.2595,µm,Spot,27,1000354480,761320,
88.3462,µm,Spot,27,1000704730,762986,
39.6634,µm,Spot,27,1000705525,764022,
56.7587,µm,Spot,27,1000764459,764459,
74.6473,µm,Spot,27,1000675627,766298,
52.2762,µm,Spot,27,1000534158,767422,
57.9151,µm,Spot,27,1000535289,768706,
41.2487,µm,Spot,27,1000623228,768950,
47.0091,µm,Spot,27,1000449132,769101,
72.2756,µm,Spot,27,1000275823,770268,
55.8121,µm,Spot,27,1000712057,770520,
58.084,µm,Spot,27,1000626063,772215,
59.0391,µm,Spot,27,1000684239,772320,
62.3403,µm,Spot,27,1000628237,773970,
52.8637,µm,Spot,27,1000569584,774001,
66.9967,µm,Spot,27,1000572485,774517,
71.7296,µm,Spot,27,1000196023,774555,
38.4303,µm,Spot,27,1000686553,774715,
54.3597,µm,Spot,27,1000454057,774762,
46.852,µm,Spot,27,1000657926,774902,
43.9942,µm,Spot,27,1000689377,777434,
73.6133,µm,Spot,27,1000312915,778330,
61.6771,µm,Spot,27,1000111173,778393,
50.1093,µm,Spot,27,1000371442,778678,
59.0995,µm,Spot,27,1000690930,779048,
44.5261,µm,Spot,27,1000692325,780160,
45.1994,µm,Spot,27,1000576160,780428,
70.783,µm,Spot,27,1000549440,780939,
65.6766,µm,Spot,27,1000606742,781867,
45.0131,µm,Spot,27,1000695046,783200,
68.6195,µm,Spot,27,1000755087,784716,
58.4901,µm,Spot,27,1000145899,784935,
58.7582,µm,Spot,27,1000667525,784947,
131.915,µm,Spot,28,1000728131,786937,
90.9479,µm,Spot,28,1000409035,787673,
93.7754,µm,Spot,28,1000704730,792562,
46.7199,µm,Spot,28,1000705525,793513,
58.173,µm,Spot,28,1000764459,794264,
79.2236,µm,Spot,28,1000675627,795874,
52.6107,µm,Spot,28,1000534158,796987,
57.8469,µm,Spot,28,1000535289,798231,
42.357,µm,Spot,28,1000623228,798456,
48.8788,µm,Spot,28,1000449132,798595,
71.5259,µm,Spot,28,1000275823,799686,
65.4326,µm,Spot,28,1000712057,799935,
39.4329,µm,Spot,28,1000686553,801173,
58.0535,µm,Spot,28,1000626063,801661,
58.3593,µm,Spot,28,1000684239,801777,
70.1129,µm,Spot,28,1000569584,803336,
66.6501,µm,Spot,28,1000572485,803868,
54.956,µm,Spot,28,1000454057,804111,
45.2374,µm,Spot,28,1000657926,804251,
43.9379,µm,Spot,28,1000689377,806735,
66.9268,µm,Spot,28,1000312915,807636,
61.6615,µm,Spot,28,1000111173,807700,
47.9024,µm,Spot,28,1000371442,807999,
55.9945,µm,Spot,28,1000690930,808048,
45.0993,µm,Spot,28,1000692325,809490,
45.5424,µm,Spot,28,1000576160,809730,
85.9138,µm,Spot,28,1000809896,809896,
42.8197,µm,Spot,28,1000695046,810363,
56.6902,µm,Spot,28,1000606742,811124,
57.6016,µm,Spot,28,1000811156,811156,
59.4874,µm,Spot,28,1000813964,813964,
56.828,µm,Spot,28,1000755087,814046,
56.8754,µm,Spot,28,1000145899,814273,
58.1893,µm,Spot,28,1000667525,814290,
135.604,µm,Spot,29,1000728131,816217,
93.2852,µm,Spot,29,1000409035,816809,
93.5542,µm,Spot,29,1000704730,821860,
45.6791,µm,Spot,29,1000705525,822474,
50.8223,µm,Spot,29,1000764459,823485,
71.3908,µm,Spot,29,1000675627,825346,
45.0988,µm,Spot,29,1000825954,825954,
49.3276,µm,Spot,29,1000534158,826228,
58.0084,µm,Spot,29,1000535289,827582,
63.411,µm,Spot,29,1000449132,827943,
70.9052,µm,Spot,29,1000275823,829070,
65.6159,µm,Spot,29,1000712057,829328,
58.6484,µm,Spot,29,1000684239,831055,
57.6223,µm,Spot,29,1000626063,831102,
69.4086,µm,Spot,29,1000569584,832777,
66.6985,µm,Spot,29,1000572485,833299,
45.9882,µm,Spot,29,1000686553,833488,
50.4607,µm,Spot,29,1000454057,833536,
44.9099,µm,Spot,29,1000657926,833663,
49.9257,µm,Spot,29,1000835089,835089,
38.0838,µm,Spot,29,1000689377,836172,
67.168,µm,Spot,29,1000312915,837068,
62.0392,µm,Spot,29,1000111173,837125,
47.8902,µm,Spot,29,1000371442,837392,
56.3453,µm,Spot,29,1000690930,837786,
33.2775,µm,Spot,29,1000692325,838894,
33.8929,µm,Spot,29,1000576160,838904,
73.5161,µm,Spot,29,1000809896,839352,
58.6196,µm,Spot,29,1000839692,839692,
54.4757,µm,Spot,29,1000606742,840636,
54.426,µm,Spot,29,1000811156,840673,
42.6646,µm,Spot,29,1000695046,841997,
53.9342,µm,Spot,29,1000813964,843446,
55.1764,µm,Spot,29,1000755087,843505,
58.3839,µm,Spot,29,1000145899,843724,
60.0668,µm,Spot,29,1000667525,843748,
135.146,µm,Spot,30,1000728131,845322,
89.2771,µm,Spot,30,1000409035,846408,
79.3775,µm,Spot,30,1000704730,851617,
43.1001,µm,Spot,30,1000705525,852393,
64.6728,µm,Spot,30,1000675627,854919,
44.5109,µm,Spot,30,1000764459,855591,
57.8132,µm,Spot,30,1000855659,855659,
42.9073,µm,Spot,30,1000534158,855826,
40.9847,µm,Spot,30,1000825954,855868,
74.9159,µm,Spot,30,1000856861,856861,
58.1731,µm,Spot,30,1000449132,857515,
44.6154,µm,Spot,30,1000858553,858553,
64.1606,µm,Spot,30,1000275823,858591,
43.5375,µm,Spot,30,1000712057,858851,
40.9776,µm,Spot,30,1000686553,860033,
37.772,µm,Spot,30,1000860086,860086,
46.3231,µm,Spot,30,1000860289,860289,
73.6608,µm,Spot,30,1000626063,860534,
42.0713,µm,Spot,30,1000569584,862216,
61.2345,µm,Spot,30,1000572485,862737,
49.811,µm,Spot,30,1000454057,862976,
40.7649,µm,Spot,30,1000657926,863126,
40.1079,µm,Spot,30,1000864199,864199,
83.2038,µm,Spot,30,1000835089,864629,
68.586,µm,Spot,30,1000689377,865675,
50.5057,µm,Spot,30,1000865808,865808,
57.3152,µm,Spot,30,1000866048,866048,
65.3164,µm,Spot,30,1000312915,866524,
37.8934,µm,Spot,30,1000371442,866533,
33.3639,µm,Spot,30,1000690930,866930,
41.1672,µm,Spot,30,1000111173,866942,
66.2137,µm,Spot,30,1000809896,868817,
54.2043,µm,Spot,30,1000839692,869162,
53.9368,µm,Spot,30,1000606742,869708,
52.2801,µm,Spot,30,1000811156,870065,
55.7616,µm,Spot,30,1000755087,872604,
56.8852,µm,Spot,30,1000813964,872837,
78.7887,µm,Spot,30,1000145899,873130,
131.595,µm,Spot,31,1000728131,875153,
87.4259,µm,Spot,31,1000409035,875820,
89.9356,µm,Spot,31,1000704730,880917,
43.2169,µm,Spot,31,1000705525,881608,
60.9109,µm,Spot,31,1000855659,882692,
63.5032,µm,Spot,31,1000675627,884454,
42.486,µm,Spot,31,1000534158,885050,
41.6723,µm,Spot,31,1000825954,885084,
45.4695,µm,Spot,31,1000764459,885134,
70.5005,µm,Spot,31,1000856861,886497,
57.6936,µm,Spot,31,1000449132,886862,
68.2823,µm,Spot,31,1000275823,887818,
58.0442,µm,Spot,31,1000887899,887899,
56.9292,µm,Spot,31,1000858553,888066,
40.5693,µm,Spot,31,1000686553,889593,
38.9546,µm,Spot,31,1000860086,889634,
51.9045,µm,Spot,31,1000860289,889833,
69.0839,µm,Spot,31,1000626063,890150,
78.9529,µm,Spot,31,1000890207,890207,
50.4942,µm,Spot,31,1000569584,891884,
60.8482,µm,Spot,31,1000572485,892382,
49.1282,µm,Spot,31,1000454057,892612,
40.3357,µm,Spot,31,1000657926,892748,
52.4827,µm,Spot,31,1000864199,893774,
62.4295,µm,Spot,31,1000835089,894248,
50.7464,µm,Spot,31,1000689377,895263,
50.0881,µm,Spot,31,1000865808,895387,
64.3971,µm,Spot,31,1000866048,895653,
38.9596,µm,Spot,31,1000371442,896145,
43.2795,µm,Spot,31,1000690930,896883,
64.5987,µm,Spot,31,1000809896,898385,
53.386,µm,Spot,31,1000839692,898726,
53.0014,µm,Spot,31,1000898844,898844,
57.2275,µm,Spot,31,1000606742,899316,
55.8354,µm,Spot,31,1000811156,899701,
52.9229,µm,Spot,31,1000813964,902181,
53.0386,µm,Spot,31,1000755087,902210,
70.5699,µm,Spot,31,1000145899,902753,
133.067,µm,Spot,32,1000728131,904780,
103.508,µm,Spot,32,1000704730,910482,
43.1701,µm,Spot,32,1000705525,911145,
