
Track Intensity Max Ch=1 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
151,,Track,1,Image 1,1000354480,
255,,Track,1,Image 1,1000371442,
108,,Track,1,Image 1,1000373068,
252,,Track,1,Image 1,1000385100,
255,,Track,1,Image 1,1000401657,
253,,Track,1,Image 1,1000402605,
253,,Track,1,Image 1,1000405139,
209,,Track,1,Image 1,1000409035,
254,,Track,1,Image 1,1000421574,
251,,Track,1,Image 1,1000423376,
255,,Track,1,Image 1,1000429687,
252,,Track,1,Image 1,1000439186,
255,,Track,1,Image 1,1000449132,
141,,Track,1,Image 1,1000454057,
252,,Track,1,Image 1,1000454567,
255,,Track,1,Image 1,1000488632,
47,,Track,1,Image 1,1000489329,
255,,Track,1,Image 1,1000493396,
85,,Track,1,Image 1,1000515291,
251,,Track,1,Image 1,1000522409,
251,,Track,1,Image 1,1000522415,
255,,Track,1,Image 1,1000534158,
81,,Track,1,Image 1,1000535289,
255,,Track,1,Image 1,1000549440,
253,,Track,1,Image 1,1000566277,
252,,Track,1,Image 1,1000569584,
254,,Track,1,Image 1,1000572485,
189,,Track,1,Image 1,1000574056,
253,,Track,1,Image 1,1000576160,
255,,Track,1,Image 1,1000606742,
254,,Track,1,Image 1,1000623228,
58,,Track,1,Image 1,1000626063,
255,,Track,1,Image 1,1000628237,
254,,Track,1,Image 1,1000657926,
251,,Track,1,Image 1,1000667525,
83,,Track,1,Image 1,1000675627,
81,,Track,1,Image 1,1000684239,
252,,Track,1,Image 1,1000686553,
127,,Track,1,Image 1,1000689377,
254,,Track,1,Image 1,1000690930,
254,,Track,1,Image 1,1000692325,
253,,Track,1,Image 1,1000695046,
253,,Track,1,Image 1,1000704730,
153,,Track,1,Image 1,1000705525,
253,,Track,1,Image 1,1000712057,
252,,Track,1,Image 1,1000728131,
254,,Track,1,Image 1,1000755087,
49,,Track,1,Image 1,1000764459,
254,,Track,1,Image 1,1000809896,
255,,Track,1,Image 1,1000811156,
255,,Track,1,Image 1,1000813964,
66,,Track,1,Image 1,1000825954,
255,,Track,1,Image 1,1000835089,
254,,Track,1,Image 1,1000839692,
12,,Track,1,Image 1,1000855659,
0,,Track,1,Image 1,1000856861,
253,,Track,1,Image 1,1000858553,
255,,Track,1,Image 1,1000860086,
252,,Track,1,Image 1,1000860289,
246,,Track,1,Image 1,1000864199,
255,,Track,1,Image 1,1000865808,
255,,Track,1,Image 1,1000866048,
28,,Track,1,Image 1,1000887899,
104,,Track,1,Image 1,1000890207,
253,,Track,1,Image 1,1000898844,
242,,Track,1,Image 1,1000926710,
255,,Track,1,Image 1,1000946144,
253,,Track,1,Image 1,1000953090,
253,,Track,1,Image 1,1000962165,
255,,Track,1,Image 1,1000976176,
255,,Track,1,Image 1,1000988049,
252,,Track,1,Image 1,1001007366,
254,,Track,1,Image 1,1001020468,
255,,Track,1,Image 1,1001028919,
159,,Track,1,Image 1,1001035449,
254,,Track,1,Image 1,1001045764,
254,,Track,1,Image 1,1001046137,
253,,Track,1,Image 1,1001054405,
255,,Track,1,Image 1,1001070831,
255,,Track,1,Image 1,1001074979,
254,,Track,1,Image 1,1001078337,
155,,Track,1,Image 1,1001087121,
107,,Track,1,Image 1,1001088762,
193,,Track,1,Image 1,1001088789,
255,,Track,1,Image 1,1001102674,
248,,Track,1,Image 1,1001104072,
248,,Track,1,Image 1,1001115718,
254,,Track,1,Image 1,1001128302,
242,,Track,1,Image 1,1001128779,
253,,Track,1,Image 1,1001129977,
10,,Track,1,Image 1,1001132092,
255,,Track,1,Image 1,1001132873,
253,,Track,1,Image 1,1001138880,
252,,Track,1,Image 1,1001148839,
252,,Track,1,Image 1,1001162429,
27,,Track,1,Image 1,1001183631,
252,,Track,1,Image 1,1001190228,
253,,Track,1,Image 1,1001205984,
255,,Track,1,Image 1,1001222072,
167,,Track,1,Image 1,1001223904,
255,,Track,1,Image 1,1001236985,
95,,Track,1,Image 1,1001244289,
255,,Track,1,Image 1,1001261153,
252,,Track,1,Image 1,1001265495,
251,,Track,1,Image 1,1001290709,
255,,Track,1,Image 1,1001298039,
55,,Track,1,Image 1,1001304416,
170,,Track,1,Image 1,1001307011,
251,,Track,1,Image 1,1001310725,
255,,Track,1,Image 1,1001347654,
167,,Track,1,Image 1,1001349662,
253,,Track,1,Image 1,1001351185,
24,,Track,1,Image 1,1001373018,
253,,Track,1,Image 1,1001374929,
253,,Track,1,Image 1,1001376957,
253,,Track,1,Image 1,1001382680,
255,,Track,1,Image 1,1001390095,
145,,Track,1,Image 1,1001399631,
251,,Track,1,Image 1,1001414282,
254,,Track,1,Image 1,1001432525,
243,,Track,1,Image 1,1001443126,
253,,Track,1,Image 1,1001444551,
148,,Track,1,Image 1,1001447832,
57,,Track,1,Image 1,1001459999,
255,,Track,1,Image 1,1001463577,
67,,Track,1,Image 1,1001470670,
253,,Track,1,Image 1,1001484970,
254,,Track,1,Image 1,1001498754,
254,,Track,1,Image 1,1001510065,
255,,Track,1,Image 1,1001511880,
252,,Track,1,Image 1,1001515348,
195,,Track,1,Image 1,1001524529,
99,,Track,1,Image 1,1001524797,
32,,Track,1,Image 1,1001531007,
188,,Track,1,Image 1,1001535243,
255,,Track,1,Image 1,1001536213,
254,,Track,1,Image 1,1001549656,
253,,Track,1,Image 1,1001571482,
252,,Track,1,Image 1,1001585322,
207,,Track,1,Image 1,1001597972,
125,,Track,1,Image 1,1001634186,
255,,Track,1,Image 1,1001641521,
252,,Track,1,Image 1,1001649683,
251,,Track,1,Image 1,1001660310,
252,,Track,1,Image 1,1001662631,
254,,Track,1,Image 1,1001662802,
251,,Track,1,Image 1,1001692264,
252,,Track,1,Image 1,1001696991,
210,,Track,1,Image 1,1001705575,
140,,Track,1,Image 1,1001708522,
24,,Track,1,Image 1,1001717292,
253,,Track,1,Image 1,1001721190,
252,,Track,1,Image 1,1001721732,
251,,Track,1,Image 1,1001722530,
253,,Track,1,Image 1,1001723411,
199,,Track,1,Image 1,1001735688,
116,,Track,1,Image 1,1001739237,
254,,Track,1,Image 1,1001745981,
251,,Track,1,Image 1,1001748846,
46,,Track,1,Image 1,1001774250,
253,,Track,1,Image 1,1001792466,
253,,Track,1,Image 1,1001800294,
78,,Track,1,Image 1,1001831823,
253,,Track,1,Image 1,1001838017,
251,,Track,1,Image 1,1001843531,
253,,Track,1,Image 1,1001850191,
252,,Track,1,Image 1,1001869026,
113,,Track,1,Image 1,1001872907,
252,,Track,1,Image 1,1001874170,
112,,Track,1,Image 1,1001876881,
255,,Track,1,Image 1,1001878744,
254,,Track,1,Image 1,1001889904,
255,,Track,1,Image 1,1001895167,
78,,Track,1,Image 1,1001896809,
251,,Track,1,Image 1,1001904297,
251,,Track,1,Image 1,1001904618,
255,,Track,1,Image 1,1001939884,
255,,Track,1,Image 1,1001942811,
150,,Track,1,Image 1,1001954731,
252,,Track,1,Image 1,1001968557,
163,,Track,1,Image 1,1001968819,
229,,Track,1,Image 1,1001978360,
254,,Track,1,Image 1,1002006710,
255,,Track,1,Image 1,1002029154,
251,,Track,1,Image 1,1002031500,
254,,Track,1,Image 1,1002047887,
253,,Track,1,Image 1,1002051985,
99,,Track,1,Image 1,1002059095,
255,,Track,1,Image 1,1002067444,
254,,Track,1,Image 1,1002067747,
255,,Track,1,Image 1,1002113497,
254,,Track,1,Image 1,1002124155,
252,,Track,1,Image 1,1002125541,
83,,Track,1,Image 1,1002142435,
252,,Track,1,Image 1,1002148602,
135,,Track,1,Image 1,1002150876,
255,,Track,1,Image 1,1002158806,
20,,Track,1,Image 1,1002180262,
253,,Track,1,Image 1,1002182375,
94,,Track,1,Image 1,1002205040,
252,,Track,1,Image 1,1002211774,
206,,Track,1,Image 1,1002213141,
252,,Track,1,Image 1,1002223441,
252,,Track,1,Image 1,1002227684,
148,,Track,1,Image 1,1002236414,
253,,Track,1,Image 1,1002242134,
253,,Track,1,Image 1,1002242329,
255,,Track,1,Image 1,1002243369,
255,,Track,1,Image 1,1002246854,
252,,Track,1,Image 1,1002262996,
252,,Track,1,Image 1,1002273437,
198,,Track,1,Image 1,1002278860,
22,,Track,1,Image 1,1002300559,
224,,Track,1,Image 1,1002307653,
195,,Track,1,Image 1,1002309454,
252,,Track,1,Image 1,1002316459,
255,,Track,1,Image 1,1002316883,
255,,Track,1,Image 1,1002317275,
108,,Track,1,Image 1,1002336151,
251,,Track,1,Image 1,1002336484,
38,,Track,1,Image 1,1002360360,
251,,Track,1,Image 1,1002367218,
251,,Track,1,Image 1,1002369367,
252,,Track,1,Image 1,1002382179,
35,,Track,1,Image 1,1002396861,
252,,Track,1,Image 1,1002402760,
251,,Track,1,Image 1,1002404222,
251,,Track,1,Image 1,1002429210,
178,,Track,1,Image 1,1002435411,
106,,Track,1,Image 1,1002453328,
8,,Track,1,Image 1,1002454260,
252,,Track,1,Image 1,1002458180,
77,,Track,1,Image 1,1002460030,
254,,Track,1,Image 1,1002460974,
251,,Track,1,Image 1,1002461635,
139,,Track,1,Image 1,1002463724,
