
Track Intensity Mean Ch=6 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
162.778,,Track,6,Image 1,1000626063,
138.047,,Track,6,Image 1,1000628237,
169.667,,Track,6,Image 1,1000657926,
173.625,,Track,6,Image 1,1000667525,
140.353,,Track,6,Image 1,1000675627,
154.154,,Track,6,Image 1,1000684239,
149.32,,Track,6,Image 1,1000686553,
163.364,,Track,6,Image 1,1000689377,
175.233,,Track,6,Image 1,1000690930,
166.431,,Track,6,Image 1,1000692325,
150.419,,Track,6,Image 1,1000695046,
161.169,,Track,6,Image 1,1000704730,
167.893,,Track,6,Image 1,1000705525,
144.137,,Track,6,Image 1,1000712057,
144.038,,Track,6,Image 1,1000728131,
139.405,,Track,6,Image 1,1000755087,
171.292,,Track,6,Image 1,1000764459,
156.101,,Track,6,Image 1,1000809896,
141.931,,Track,6,Image 1,1000811156,
127.946,,Track,6,Image 1,1000813964,
144.5,,Track,6,Image 1,1000825954,
139.284,,Track,6,Image 1,1000835089,
145.505,,Track,6,Image 1,1000839692,
140,,Track,6,Image 1,1000855659,
170.307,,Track,6,Image 1,1000856861,
155.892,,Track,6,Image 1,1000858553,
183.488,,Track,6,Image 1,1000860086,
167.075,,Track,6,Image 1,1000860289,
136.905,,Track,6,Image 1,1000864199,
138.696,,Track,6,Image 1,1000865808,
150.56,,Track,6,Image 1,1000866048,
135.84,,Track,6,Image 1,1000887899,
142.264,,Track,6,Image 1,1000890207,
172.395,,Track,6,Image 1,1000898844,
151.746,,Track,6,Image 1,1000926710,
151.741,,Track,6,Image 1,1000946144,
162.615,,Track,6,Image 1,1000953090,
125.438,,Track,6,Image 1,1000962165,
146.893,,Track,6,Image 1,1000976176,
155.667,,Track,6,Image 1,1000988049,
152.774,,Track,6,Image 1,1001007366,
164.398,,Track,6,Image 1,1001020468,
151.012,,Track,6,Image 1,1001028919,
156.627,,Track,6,Image 1,1001035449,
147.435,,Track,6,Image 1,1001045764,
153.657,,Track,6,Image 1,1001046137,
184.452,,Track,6,Image 1,1001054405,
143.575,,Track,6,Image 1,1001070831,
139.008,,Track,6,Image 1,1001074979,
158.75,,Track,6,Image 1,1001078337,
157.428,,Track,6,Image 1,1001087121,
170.404,,Track,6,Image 1,1001088762,
170.447,,Track,6,Image 1,1001088789,
151.656,,Track,6,Image 1,1001102674,
156.271,,Track,6,Image 1,1001104072,
165.673,,Track,6,Image 1,1001115718,
150.892,,Track,6,Image 1,1001128302,
170.05,,Track,6,Image 1,1001128779,
140.2,,Track,6,Image 1,1001129977,
164.054,,Track,6,Image 1,1001132092,
154.083,,Track,6,Image 1,1001132873,
144.916,,Track,6,Image 1,1001138880,
143.298,,Track,6,Image 1,1001148839,
178.94,,Track,6,Image 1,1001162429,
163.766,,Track,6,Image 1,1001183631,
154.768,,Track,6,Image 1,1001190228,
159.389,,Track,6,Image 1,1001205984,
152.423,,Track,6,Image 1,1001222072,
170.264,,Track,6,Image 1,1001223904,
141.286,,Track,6,Image 1,1001236985,
159.799,,Track,6,Image 1,1001244289,
154.37,,Track,6,Image 1,1001261153,
164.524,,Track,6,Image 1,1001265495,
147.094,,Track,6,Image 1,1001290709,
153.603,,Track,6,Image 1,1001298039,
174.989,,Track,6,Image 1,1001304416,
167.946,,Track,6,Image 1,1001307011,
161.4,,Track,6,Image 1,1001310725,
147.424,,Track,6,Image 1,1001347654,
142.928,,Track,6,Image 1,1001349662,
136.74,,Track,6,Image 1,1001351185,
165.652,,Track,6,Image 1,1001373018,
158.11,,Track,6,Image 1,1001374929,
146.494,,Track,6,Image 1,1001376957,
144.561,,Track,6,Image 1,1001382680,
137.885,,Track,6,Image 1,1001390095,
165.247,,Track,6,Image 1,1001399631,
157.084,,Track,6,Image 1,1001414282,
152.604,,Track,6,Image 1,1001432525,
168.348,,Track,6,Image 1,1001443126,
145.181,,Track,6,Image 1,1001444551,
153.08,,Track,6,Image 1,1001447832,
170.469,,Track,6,Image 1,1001459999,
145.925,,Track,6,Image 1,1001463577,
148.789,,Track,6,Image 1,1001470670,
137.233,,Track,6,Image 1,1001484970,
155.216,,Track,6,Image 1,1001498754,
153.378,,Track,6,Image 1,1001510065,
154.158,,Track,6,Image 1,1001511880,
143.175,,Track,6,Image 1,1001515348,
156.861,,Track,6,Image 1,1001524529,
146.002,,Track,6,Image 1,1001524797,
163.518,,Track,6,Image 1,1001531007,
158.426,,Track,6,Image 1,1001535243,
157.567,,Track,6,Image 1,1001536213,
165.433,,Track,6,Image 1,1001549656,
155.446,,Track,6,Image 1,1001571482,
147.556,,Track,6,Image 1,1001585322,
167.058,,Track,6,Image 1,1001597972,
138.455,,Track,6,Image 1,1001634186,
119.148,,Track,6,Image 1,1001641521,
140.142,,Track,6,Image 1,1001649683,
144.437,,Track,6,Image 1,1001660310,
152.552,,Track,6,Image 1,1001662631,
140.735,,Track,6,Image 1,1001662802,
140.108,,Track,6,Image 1,1001692264,
165.635,,Track,6,Image 1,1001696991,
170.447,,Track,6,Image 1,1001705575,
141.572,,Track,6,Image 1,1001708522,
171.831,,Track,6,Image 1,1001717292,
137.824,,Track,6,Image 1,1001721190,
153.944,,Track,6,Image 1,1001721732,
160.977,,Track,6,Image 1,1001722530,
143.693,,Track,6,Image 1,1001723411,
139.473,,Track,6,Image 1,1001735688,
142.474,,Track,6,Image 1,1001739237,
134.695,,Track,6,Image 1,1001745981,
177.845,,Track,6,Image 1,1001748846,
160.397,,Track,6,Image 1,1001774250,
140.439,,Track,6,Image 1,1001792466,
149.125,,Track,6,Image 1,1001800294,
142.976,,Track,6,Image 1,1001831823,
135.873,,Track,6,Image 1,1001838017,
149.108,,Track,6,Image 1,1001843531,
148.197,,Track,6,Image 1,1001850191,
146.392,,Track,6,Image 1,1001869026,
144.447,,Track,6,Image 1,1001872907,
141.191,,Track,6,Image 1,1001874170,
149.087,,Track,6,Image 1,1001876881,
160.606,,Track,6,Image 1,1001878744,
159.957,,Track,6,Image 1,1001889904,
152.887,,Track,6,Image 1,1001895167,
161.719,,Track,6,Image 1,1001896809,
139.676,,Track,6,Image 1,1001904297,
160.822,,Track,6,Image 1,1001904618,
145.172,,Track,6,Image 1,1001939884,
156.714,,Track,6,Image 1,1001942811,
162.955,,Track,6,Image 1,1001954731,
160.511,,Track,6,Image 1,1001968557,
155.451,,Track,6,Image 1,1001968819,
167.095,,Track,6,Image 1,1001978360,
143.96,,Track,6,Image 1,1002006710,
148.066,,Track,6,Image 1,1002029154,
147.027,,Track,6,Image 1,1002031500,
141.017,,Track,6,Image 1,1002047887,
151.877,,Track,6,Image 1,1002051985,
154.406,,Track,6,Image 1,1002059095,
145.622,,Track,6,Image 1,1002067444,
126.245,,Track,6,Image 1,1002067747,
144.473,,Track,6,Image 1,1002113497,
152.784,,Track,6,Image 1,1002124155,
158.173,,Track,6,Image 1,1002125541,
150.767,,Track,6,Image 1,1002142435,
140.603,,Track,6,Image 1,1002148602,
144.576,,Track,6,Image 1,1002150876,
134.669,,Track,6,Image 1,1002158806,
163.289,,Track,6,Image 1,1002180262,
151.169,,Track,6,Image 1,1002182375,
154.523,,Track,6,Image 1,1002205040,
126.5,,Track,6,Image 1,1002211774,
143.114,,Track,6,Image 1,1002213141,
160.451,,Track,6,Image 1,1002223441,
153.821,,Track,6,Image 1,1002227684,
144.904,,Track,6,Image 1,1002236414,
152.302,,Track,6,Image 1,1002242134,
149.86,,Track,6,Image 1,1002242329,
144.434,,Track,6,Image 1,1002243369,
152.283,,Track,6,Image 1,1002246854,
162.361,,Track,6,Image 1,1002262996,
143.737,,Track,6,Image 1,1002273437,
157.621,,Track,6,Image 1,1002278860,
170.483,,Track,6,Image 1,1002300559,
146.829,,Track,6,Image 1,1002307653,
138.043,,Track,6,Image 1,1002309454,
160.914,,Track,6,Image 1,1002316459,
162.068,,Track,6,Image 1,1002316883,
141.424,,Track,6,Image 1,1002317275,
135.09,,Track,6,Image 1,1002336151,
150.345,,Track,6,Image 1,1002336484,
138.569,,Track,6,Image 1,1002360360,
153.171,,Track,6,Image 1,1002367218,
158.833,,Track,6,Image 1,1002369367,
130.402,,Track,6,Image 1,1002382179,
139.661,,Track,6,Image 1,1002396861,
141.902,,Track,6,Image 1,1002402760,
139.655,,Track,6,Image 1,1002404222,
164.855,,Track,6,Image 1,1002429210,
148.584,,Track,6,Image 1,1002435411,
133.639,,Track,6,Image 1,1002453328,
149.343,,Track,6,Image 1,1002454260,
158.611,,Track,6,Image 1,1002458180,
136.986,,Track,6,Image 1,1002460030,
154.392,,Track,6,Image 1,1002460974,
147.532,,Track,6,Image 1,1002461635,
186.566,,Track,6,Image 1,1002463724,
