
Track Intensity Sum Ch=1 Img=1
 ==================== 
Track Intensity Sum,Unit,Category,Channel,Image,ID,
14144,,Track,1,Image 1,1000409035,
18005,,Track,1,Image 1,1000421574,
11704,,Track,1,Image 1,1000423376,
34903,,Track,1,Image 1,1000429687,
25137,,Track,1,Image 1,1000439186,
44746,,Track,1,Image 1,1000449132,
9251,,Track,1,Image 1,1000454057,
27024,,Track,1,Image 1,1000454567,
19808,,Track,1,Image 1,1000488632,
525,,Track,1,Image 1,1000489329,
20649,,Track,1,Image 1,1000493396,
1615,,Track,1,Image 1,1000515291,
14526,,Track,1,Image 1,1000522409,
9783,,Track,1,Image 1,1000522415,
56904,,Track,1,Image 1,1000534158,
500,,Track,1,Image 1,1000535289,
25395,,Track,1,Image 1,1000549440,
13761,,Track,1,Image 1,1000566277,
59987,,Track,1,Image 1,1000569584,
59205,,Track,1,Image 1,1000572485,
4644,,Track,1,Image 1,1000574056,
23296,,Track,1,Image 1,1000576160,
88164,,Track,1,Image 1,1000606742,
21050,,Track,1,Image 1,1000623228,
404,,Track,1,Image 1,1000626063,
26929,,Track,1,Image 1,1000628237,
25321,,Track,1,Image 1,1000657926,
11202,,Track,1,Image 1,1000667525,
2573,,Track,1,Image 1,1000675627,
1730,,Track,1,Image 1,1000684239,
72124,,Track,1,Image 1,1000686553,
5415,,Track,1,Image 1,1000689377,
29006,,Track,1,Image 1,1000690930,
15370,,Track,1,Image 1,1000692325,
15363,,Track,1,Image 1,1000695046,
34902,,Track,1,Image 1,1000704730,
6884,,Track,1,Image 1,1000705525,
16149,,Track,1,Image 1,1000712057,
28370,,Track,1,Image 1,1000728131,
19744,,Track,1,Image 1,1000755087,
428,,Track,1,Image 1,1000764459,
20985,,Track,1,Image 1,1000809896,
31061,,Track,1,Image 1,1000811156,
23262,,Track,1,Image 1,1000813964,
811,,Track,1,Image 1,1000825954,
39771,,Track,1,Image 1,1000835089,
20136,,Track,1,Image 1,1000839692,
27,,Track,1,Image 1,1000855659,
0,,Track,1,Image 1,1000856861,
18803,,Track,1,Image 1,1000858553,
37956,,Track,1,Image 1,1000860086,
46182,,Track,1,Image 1,1000860289,
17835,,Track,1,Image 1,1000864199,
14045,,Track,1,Image 1,1000865808,
21061,,Track,1,Image 1,1000866048,
281,,Track,1,Image 1,1000887899,
3459,,Track,1,Image 1,1000890207,
18556,,Track,1,Image 1,1000898844,
5067,,Track,1,Image 1,1000926710,
56494,,Track,1,Image 1,1000946144,
42087,,Track,1,Image 1,1000953090,
20027,,Track,1,Image 1,1000962165,
123306,,Track,1,Image 1,1000976176,
10926,,Track,1,Image 1,1000988049,
23394,,Track,1,Image 1,1001007366,
27355,,Track,1,Image 1,1001020468,
42284,,Track,1,Image 1,1001028919,
1208,,Track,1,Image 1,1001035449,
21550,,Track,1,Image 1,1001045764,
21120,,Track,1,Image 1,1001046137,
17263,,Track,1,Image 1,1001054405,
38287,,Track,1,Image 1,1001070831,
30193,,Track,1,Image 1,1001074979,
45365,,Track,1,Image 1,1001078337,
6149,,Track,1,Image 1,1001087121,
5371,,Track,1,Image 1,1001088762,
5095,,Track,1,Image 1,1001088789,
15502,,Track,1,Image 1,1001102674,
24912,,Track,1,Image 1,1001104072,
25707,,Track,1,Image 1,1001115718,
54138,,Track,1,Image 1,1001128302,
6592,,Track,1,Image 1,1001128779,
21860,,Track,1,Image 1,1001129977,
19,,Track,1,Image 1,1001132092,
21331,,Track,1,Image 1,1001132873,
87166,,Track,1,Image 1,1001138880,
21164,,Track,1,Image 1,1001148839,
51250,,Track,1,Image 1,1001162429,
181,,Track,1,Image 1,1001183631,
21983,,Track,1,Image 1,1001190228,
23694,,Track,1,Image 1,1001205984,
25751,,Track,1,Image 1,1001222072,
2921,,Track,1,Image 1,1001223904,
15941,,Track,1,Image 1,1001236985,
2947,,Track,1,Image 1,1001244289,
13758,,Track,1,Image 1,1001261153,
10853,,Track,1,Image 1,1001265495,
10077,,Track,1,Image 1,1001290709,
34589,,Track,1,Image 1,1001298039,
507,,Track,1,Image 1,1001304416,
5465,,Track,1,Image 1,1001307011,
5502,,Track,1,Image 1,1001310725,
26151,,Track,1,Image 1,1001347654,
3355,,Track,1,Image 1,1001349662,
23447,,Track,1,Image 1,1001351185,
128,,Track,1,Image 1,1001373018,
54884,,Track,1,Image 1,1001374929,
38135,,Track,1,Image 1,1001376957,
21439,,Track,1,Image 1,1001382680,
31000,,Track,1,Image 1,1001390095,
5234,,Track,1,Image 1,1001399631,
16902,,Track,1,Image 1,1001414282,
74710,,Track,1,Image 1,1001432525,
15515,,Track,1,Image 1,1001443126,
25194,,Track,1,Image 1,1001444551,
4495,,Track,1,Image 1,1001447832,
713,,Track,1,Image 1,1001459999,
40103,,Track,1,Image 1,1001463577,
1609,,Track,1,Image 1,1001470670,
20391,,Track,1,Image 1,1001484970,
43330,,Track,1,Image 1,1001498754,
22611,,Track,1,Image 1,1001510065,
14245,,Track,1,Image 1,1001511880,
57980,,Track,1,Image 1,1001515348,
12035,,Track,1,Image 1,1001524529,
3185,,Track,1,Image 1,1001524797,
87,,Track,1,Image 1,1001531007,
5603,,Track,1,Image 1,1001535243,
35764,,Track,1,Image 1,1001536213,
12611,,Track,1,Image 1,1001549656,
24402,,Track,1,Image 1,1001571482,
10868,,Track,1,Image 1,1001585322,
5060,,Track,1,Image 1,1001597972,
6290,,Track,1,Image 1,1001634186,
14276,,Track,1,Image 1,1001641521,
24751,,Track,1,Image 1,1001649683,
31964,,Track,1,Image 1,1001660310,
23984,,Track,1,Image 1,1001662631,
15548,,Track,1,Image 1,1001662802,
7129,,Track,1,Image 1,1001692264,
23981,,Track,1,Image 1,1001696991,
12275,,Track,1,Image 1,1001705575,
2958,,Track,1,Image 1,1001708522,
83,,Track,1,Image 1,1001717292,
23718,,Track,1,Image 1,1001721190,
11247,,Track,1,Image 1,1001721732,
6787,,Track,1,Image 1,1001722530,
15805,,Track,1,Image 1,1001723411,
6872,,Track,1,Image 1,1001735688,
3161,,Track,1,Image 1,1001739237,
19661,,Track,1,Image 1,1001745981,
67816,,Track,1,Image 1,1001748846,
282,,Track,1,Image 1,1001774250,
12894,,Track,1,Image 1,1001792466,
18422,,Track,1,Image 1,1001800294,
1114,,Track,1,Image 1,1001831823,
24374,,Track,1,Image 1,1001838017,
16882,,Track,1,Image 1,1001843531,
15823,,Track,1,Image 1,1001850191,
21429,,Track,1,Image 1,1001869026,
2410,,Track,1,Image 1,1001872907,
70879,,Track,1,Image 1,1001874170,
4447,,Track,1,Image 1,1001876881,
16737,,Track,1,Image 1,1001878744,
46008,,Track,1,Image 1,1001889904,
28820,,Track,1,Image 1,1001895167,
684,,Track,1,Image 1,1001896809,
11780,,Track,1,Image 1,1001904297,
15154,,Track,1,Image 1,1001904618,
49815,,Track,1,Image 1,1001939884,
12365,,Track,1,Image 1,1001942811,
8425,,Track,1,Image 1,1001954731,
24070,,Track,1,Image 1,1001968557,
7936,,Track,1,Image 1,1001968819,
23198,,Track,1,Image 1,1001978360,
24185,,Track,1,Image 1,1002006710,
38190,,Track,1,Image 1,1002029154,
8541,,Track,1,Image 1,1002031500,
51814,,Track,1,Image 1,1002047887,
44058,,Track,1,Image 1,1002051985,
3066,,Track,1,Image 1,1002059095,
20264,,Track,1,Image 1,1002067444,
27102,,Track,1,Image 1,1002067747,
41668,,Track,1,Image 1,1002113497,
25200,,Track,1,Image 1,1002124155,
32712,,Track,1,Image 1,1002125541,
2100,,Track,1,Image 1,1002142435,
35965,,Track,1,Image 1,1002148602,
5316,,Track,1,Image 1,1002150876,
41856,,Track,1,Image 1,1002158806,
107,,Track,1,Image 1,1002180262,
26510,,Track,1,Image 1,1002182375,
1552,,Track,1,Image 1,1002205040,
12903,,Track,1,Image 1,1002211774,
4811,,Track,1,Image 1,1002213141,
30233,,Track,1,Image 1,1002223441,
13338,,Track,1,Image 1,1002227684,
6346,,Track,1,Image 1,1002236414,
34533,,Track,1,Image 1,1002242134,
23874,,Track,1,Image 1,1002242329,
56952,,Track,1,Image 1,1002243369,
14518,,Track,1,Image 1,1002246854,
13972,,Track,1,Image 1,1002262996,
21019,,Track,1,Image 1,1002273437,
5468,,Track,1,Image 1,1002278860,
34,,Track,1,Image 1,1002300559,
15265,,Track,1,Image 1,1002307653,
13011,,Track,1,Image 1,1002309454,
23007,,Track,1,Image 1,1002316459,
10961,,Track,1,Image 1,1002316883,
28495,,Track,1,Image 1,1002317275,
2735,,Track,1,Image 1,1002336151,
9051,,Track,1,Image 1,1002336484,
542,,Track,1,Image 1,1002360360,
12790,,Track,1,Image 1,1002367218,
10767,,Track,1,Image 1,1002369367,
20901,,Track,1,Image 1,1002382179,
110,,Track,1,Image 1,1002396861,
49917,,Track,1,Image 1,1002402760,
9511,,Track,1,Image 1,1002404222,
7383,,Track,1,Image 1,1002429210,
2319,,Track,1,Image 1,1002435411,
1222,,Track,1,Image 1,1002453328,
13,,Track,1,Image 1,1002454260,
12934,,Track,1,Image 1,1002458180,
1636,,Track,1,Image 1,1002460030,
16519,,Track,1,Image 1,1002460974,
11786,,Track,1,Image 1,1002461635,
3271,,Track,1,Image 1,1002463724,
