
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.274925,-1.52847,-0.772911,µm,Spot,Displacement Delta,4,1000027245,114053,
2.00487,1.75339,0.193718,µm,Spot,Displacement Delta,4,1000027656,114406,
-0.546295,-0.491669,-0.486237,µm,Spot,Displacement Delta,4,1000028849,115497,
-0.271774,-0.453415,-0.70948,µm,Spot,Displacement Delta,4,1000026789,115539,
0.583954,0.521301,2.31842,µm,Spot,Displacement Delta,4,1000028860,115808,
-1.16687,-2.42819,-0.0967865,µm,Spot,Displacement Delta,4,1000058544,116209,
-0.999725,0.0981445,0,µm,Spot,Displacement Delta,4,1000029962,116546,
0,0,0,µm,Spot,Displacement Delta,4,1000117221,117221,
-2.34212,-0.54039,-0.570434,µm,Spot,Displacement Delta,5,1000000426,118445,
-2.14191,0.675209,-1.10881,µm,Spot,Displacement Delta,5,1000034728,121251,
-2.11246,-0.15889,-0.887667,µm,Spot,Displacement Delta,5,1000005575,122895,
-1.32129,0.905975,0.326181,µm,Spot,Displacement Delta,5,1000094504,122921,
-1.2135,1.37676,2.36326,µm,Spot,Displacement Delta,5,1000008102,125190,
-0.953705,-0.474152,-2.17723,µm,Spot,Displacement Delta,5,1000069455,126997,
0.208603,2.5227,0.455868,µm,Spot,Displacement Delta,5,1000011182,128077,
-2.06438,0.356903,0.622463,µm,Spot,Displacement Delta,5,1000071729,129533,
0,0,0,µm,Spot,Displacement Delta,5,1000130081,130081,
-1.37282,0.192871,-0.117516,µm,Spot,Displacement Delta,5,1000014633,130906,
-1.27448,-0.653976,0.56514,µm,Spot,Displacement Delta,5,1000014915,131163,
-0.883514,0.157944,2.89324,µm,Spot,Displacement Delta,5,1000074239,131962,
-1.35553,-0.110519,0.441711,µm,Spot,Displacement Delta,5,1000018381,134403,
-0.985687,0.239746,-0.541832,µm,Spot,Displacement Delta,5,1000019405,135344,
0,0,0,µm,Spot,Displacement Delta,5,1000135496,135496,
0,0,0,µm,Spot,Displacement Delta,5,1000136105,136105,
-0.036026,0.148376,1.68922,µm,Spot,Displacement Delta,5,1000023639,136650,
-1.5004,1.15051,-0.581009,µm,Spot,Displacement Delta,5,1000080712,138121,
-0.367645,-0.0872269,-0.556488,µm,Spot,Displacement Delta,5,1000022248,138370,
0,0,0,µm,Spot,Displacement Delta,5,1000138478,138478,
-2.37833,-2.3777,0.147324,µm,Spot,Displacement Delta,5,1000023039,139141,
-0.0436935,0.65271,-1.73398,µm,Spot,Displacement Delta,5,1000111173,139444,
1.64528,-0.50354,0.18821,µm,Spot,Displacement Delta,5,1000082174,139613,
-1.22153,0.453156,0.410896,µm,Spot,Displacement Delta,5,1000026990,140299,
0.576096,0.439468,-0.380371,µm,Spot,Displacement Delta,5,1000025863,141518,
-1.46014,0.511429,-0.695671,µm,Spot,Displacement Delta,5,1000025898,141554,
0.657043,0.498093,0.388603,µm,Spot,Displacement Delta,5,1000025762,141715,
-0.718597,-0.951553,-0.177124,µm,Spot,Displacement Delta,5,1000026374,142006,
-0.146942,-0.236725,-0.0271759,µm,Spot,Displacement Delta,5,1000026660,142309,
1.80165,1.03876,-2.03307,µm,Spot,Displacement Delta,5,1000026789,142442,
0.294571,-0.985138,0.9814,µm,Spot,Displacement Delta,5,1000024512,142605,
0.670563,1.33655,-1.82497,µm,Spot,Displacement Delta,5,1000027048,142723,
-0.0322876,0.296448,-0.176529,µm,Spot,Displacement Delta,5,1000027245,142911,
-0.504868,-2.18243,0.343788,µm,Spot,Displacement Delta,5,1000027656,143300,
0.689331,0.994904,3.13042,µm,Spot,Displacement Delta,5,1000028849,144692,
-0.848358,-0.118668,0,µm,Spot,Displacement Delta,5,1000028860,144697,
0.516769,1.3038,0.322098,µm,Spot,Displacement Delta,5,1000058544,145135,
2.16161,2.42407,0,µm,Spot,Displacement Delta,5,1000029962,145462,
0,0,0,µm,Spot,Displacement Delta,5,1000145899,145899,
0.304016,0.388428,0,µm,Spot,Displacement Delta,5,1000117221,146100,
-0.613861,-0.0163956,0.378412,µm,Spot,Displacement Delta,6,1000000426,147253,
-0.364204,-1.3335,1.35878,µm,Spot,Displacement Delta,6,1000034728,149987,
-0.816025,-1.4982,0.542267,µm,Spot,Displacement Delta,6,1000005575,151677,
-1.20216,-0.570129,-0.237246,µm,Spot,Displacement Delta,6,1000094504,151710,
-2.22018,-2.83804,0.0736732,µm,Spot,Displacement Delta,6,1000008102,154042,
-3.69391,0.657467,0.0620346,µm,Spot,Displacement Delta,6,1000011182,156798,
0.715637,0.0362854,-0.661713,µm,Spot,Displacement Delta,6,1000071729,157999,
0,0,0,µm,Spot,Displacement Delta,6,1000158060,158060,
-0.412094,-0.581055,2.05423,µm,Spot,Displacement Delta,6,1000069455,158557,
1.33546,0.578674,1.09324,µm,Spot,Displacement Delta,6,1000130081,158794,
-0.381287,0.729691,0.229378,µm,Spot,Displacement Delta,6,1000014633,159593,
0.423096,-0.473541,0.258381,µm,Spot,Displacement Delta,6,1000014915,159795,
-2.48032,-1.00376,0.188324,µm,Spot,Displacement Delta,6,1000074239,160614,
-0.313904,2.44072,-0.403255,µm,Spot,Displacement Delta,6,1000018381,163048,
-3.31412,-2.18629,-0.302216,µm,Spot,Displacement Delta,6,1000135496,164167,
0,0,0,µm,Spot,Displacement Delta,6,1000165097,165097,
-1.86156,1.24316,1.27347,µm,Spot,Displacement Delta,6,1000136105,165141,
-1.04485,-0.348419,0.706375,µm,Spot,Displacement Delta,6,1000023639,165409,
-2.54739,-0.45108,2.30791,µm,Spot,Displacement Delta,6,1000019405,166686,
-1.22731,-0.0153503,-2.05134,µm,Spot,Displacement Delta,6,1000022248,166839,
-1.99966,0.427277,0.989624,µm,Spot,Displacement Delta,6,1000080712,166933,
3.80121,2.68283,0.792824,µm,Spot,Displacement Delta,6,1000138478,167324,
-1.3378,0.828217,-0.046608,µm,Spot,Displacement Delta,6,1000023039,168006,
-1.62682,1.01328,-1.28668,µm,Spot,Displacement Delta,6,1000111173,168315,
-2.661,-0.0249634,-0.084549,µm,Spot,Displacement Delta,6,1000082174,168492,
-2.46304,0.952667,-1.42532,µm,Spot,Displacement Delta,6,1000026990,169213,
-2.83861,-1.63358,1.22112,µm,Spot,Displacement Delta,6,1000025863,170750,
-2.21045,-2.41145,3.15695,µm,Spot,Displacement Delta,6,1000025898,170777,
-2.58212,-1.11464,1.50122,µm,Spot,Displacement Delta,6,1000025762,170880,
-1.50793,-0.427444,-0.160431,µm,Spot,Displacement Delta,6,1000026374,170923,
-1.77234,0.656128,0.106606,µm,Spot,Displacement Delta,6,1000026660,171211,
-2.68402,-0.072876,0.6492,µm,Spot,Displacement Delta,6,1000026789,171326,
-3.20087,1.59879,-0.700508,µm,Spot,Displacement Delta,6,1000024512,171491,
-1.4371,1.07562,0.552216,µm,Spot,Displacement Delta,6,1000027048,171600,
-1.45578,-0.235016,0.00604248,µm,Spot,Displacement Delta,6,1000027245,171786,
-1.87775,0.516296,0.504333,µm,Spot,Displacement Delta,6,1000027656,172144,
-0.600891,0.444916,0,µm,Spot,Displacement Delta,6,1000028849,173596,
0.270172,1.06784,0,µm,Spot,Displacement Delta,6,1000028860,173606,
1.8522,-1.17413,0.145821,µm,Spot,Displacement Delta,6,1000058544,174031,
-2.28154,-3.20065,0,µm,Spot,Displacement Delta,6,1000029962,174373,
-0.00546265,-1.2084,0,µm,Spot,Displacement Delta,6,1000117221,175066,
-1.15268,-0.648163,3.26691,µm,Spot,Displacement Delta,6,1000145899,175260,
0,0,0,µm,Spot,Displacement Delta,7,1000178867,178867,
0.126762,-1.27296,-1.00298,µm,Spot,Displacement Delta,7,1000034728,179036,
0.220474,-0.908234,-0.403437,µm,Spot,Displacement Delta,7,1000005575,180676,
0.159454,-1.81873,-1.23075,µm,Spot,Displacement Delta,7,1000094504,180709,
0.753174,0.238312,-0.0904465,µm,Spot,Displacement Delta,7,1000008102,183000,
