
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
65.2267,,Spot,5,Image 1,1,1000000426,426,
101.024,,Spot,5,Image 1,1,1000005575,5575,
106.872,,Spot,5,Image 1,1,1000008102,8102,
0,,Spot,5,Image 1,1,1000011182,11182,
87.099,,Spot,5,Image 1,1,1000014633,14633,
59.3279,,Spot,5,Image 1,1,1000014915,14915,
76.9265,,Spot,5,Image 1,1,1000018381,18381,
89.92,,Spot,5,Image 1,1,1000019405,19405,
83.9566,,Spot,5,Image 1,1,1000022248,22248,
80.5588,,Spot,5,Image 1,1,1000023039,23039,
79.4292,,Spot,5,Image 1,1,1000023639,23639,
101.103,,Spot,5,Image 1,1,1000024512,24512,
72.1741,,Spot,5,Image 1,1,1000025762,25762,
80.0338,,Spot,5,Image 1,1,1000025863,25863,
78.7118,,Spot,5,Image 1,1,1000025898,25898,
65.3537,,Spot,5,Image 1,1,1000026374,26374,
20,,Spot,5,Image 1,1,1000026660,26660,
80.4781,,Spot,5,Image 1,1,1000026789,26789,
83.882,,Spot,5,Image 1,1,1000026990,26990,
97.4284,,Spot,5,Image 1,1,1000027048,27048,
57.4047,,Spot,5,Image 1,1,1000027245,27245,
89.8387,,Spot,5,Image 1,1,1000027656,27656,
81.4109,,Spot,5,Image 1,1,1000028849,28849,
80.5857,,Spot,5,Image 1,1,1000028860,28860,
80.564,,Spot,5,Image 1,1,1000029962,29962,
80.8153,,Spot,5,Image 1,2,1000000426,31408,
106.1,,Spot,5,Image 1,2,1000034728,34728,
88.5265,,Spot,5,Image 1,2,1000005575,36136,
100.331,,Spot,5,Image 1,2,1000008102,38443,
98.4391,,Spot,5,Image 1,2,1000011182,41290,
90.5757,,Spot,5,Image 1,2,1000014633,44511,
39.6558,,Spot,5,Image 1,2,1000014915,44743,
99.3452,,Spot,5,Image 1,2,1000018381,48029,
98.5347,,Spot,5,Image 1,2,1000019405,48982,
99.6108,,Spot,5,Image 1,2,1000023639,50349,
77.7357,,Spot,5,Image 1,2,1000022248,51941,
76.4626,,Spot,5,Image 1,2,1000023039,52388,
107.416,,Spot,5,Image 1,2,1000024512,53806,
0.5,,Spot,5,Image 1,2,1000026990,53878,
93.0225,,Spot,5,Image 1,2,1000025863,54980,
87.2378,,Spot,5,Image 1,2,1000025898,55022,
0,,Spot,5,Image 1,2,1000025762,55178,
82.388,,Spot,5,Image 1,2,1000026374,55483,
91.7009,,Spot,5,Image 1,2,1000026660,55751,
72.0794,,Spot,5,Image 1,2,1000026789,55877,
94.8143,,Spot,5,Image 1,2,1000027048,56142,
55.0834,,Spot,5,Image 1,2,1000027245,56330,
78.6726,,Spot,5,Image 1,2,1000027656,56728,
45.7516,,Spot,5,Image 1,2,1000028849,57830,
68.9698,,Spot,5,Image 1,2,1000028860,57836,
75.3799,,Spot,5,Image 1,2,1000058544,58544,
