
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
2442,,Spot,5,Image 1,3,1000027656,85840,
2199,,Spot,5,Image 1,3,1000028860,87067,
2678,,Spot,5,Image 1,3,1000028849,87068,
643,,Spot,5,Image 1,3,1000026789,87113,
1644,,Spot,5,Image 1,3,1000058544,87764,
1552,,Spot,5,Image 1,3,1000029962,88111,
1166,,Spot,5,Image 1,4,1000000426,89999,
1676,,Spot,5,Image 1,4,1000034728,92817,
3145,,Spot,5,Image 1,4,1000005575,94472,
5999,,Spot,5,Image 1,4,1000094504,94504,
1624,,Spot,5,Image 1,4,1000008102,96642,
2577,,Spot,5,Image 1,4,1000011182,99638,
3559,,Spot,5,Image 1,4,1000071729,100780,
866,,Spot,5,Image 1,4,1000069455,101402,
1913,,Spot,5,Image 1,4,1000014633,102466,
2810,,Spot,5,Image 1,4,1000014915,102705,
1828,,Spot,5,Image 1,4,1000074239,103194,
1375,,Spot,5,Image 1,4,1000018381,105925,
2416,,Spot,5,Image 1,4,1000019405,106901,
1764,,Spot,5,Image 1,4,1000023639,107889,
2079,,Spot,5,Image 1,4,1000080712,109580,
1185,,Spot,5,Image 1,4,1000022248,109796,
2405,,Spot,5,Image 1,4,1000023039,110552,
3245,,Spot,5,Image 1,4,1000082174,111030,
620,,Spot,5,Image 1,4,1000111173,111173,
1569,,Spot,5,Image 1,4,1000026990,111660,
2974,,Spot,5,Image 1,4,1000025863,112778,
1197,,Spot,5,Image 1,4,1000025898,112805,
2068,,Spot,5,Image 1,4,1000025762,112950,
1724,,Spot,5,Image 1,4,1000026374,113239,
1703,,Spot,5,Image 1,4,1000026660,113520,
2104,,Spot,5,Image 1,4,1000024512,113757,
2375,,Spot,5,Image 1,4,1000027048,113865,
3487,,Spot,5,Image 1,4,1000027245,114053,
1548,,Spot,5,Image 1,4,1000027656,114406,
2326,,Spot,5,Image 1,4,1000028849,115497,
2057,,Spot,5,Image 1,4,1000026789,115539,
2114,,Spot,5,Image 1,4,1000028860,115808,
1782,,Spot,5,Image 1,4,1000058544,116209,
1476,,Spot,5,Image 1,4,1000029962,116546,
1302,,Spot,5,Image 1,4,1000117221,117221,
1262,,Spot,5,Image 1,5,1000000426,118445,
1673,,Spot,5,Image 1,5,1000034728,121251,
3654,,Spot,5,Image 1,5,1000005575,122895,
7235,,Spot,5,Image 1,5,1000094504,122921,
1941,,Spot,5,Image 1,5,1000008102,125190,
4651,,Spot,5,Image 1,5,1000069455,126997,
3440,,Spot,5,Image 1,5,1000011182,128077,
4240,,Spot,5,Image 1,5,1000071729,129533,
6190,,Spot,5,Image 1,5,1000130081,130081,
1798,,Spot,5,Image 1,5,1000014633,130906,
4192,,Spot,5,Image 1,5,1000014915,131163,
2403,,Spot,5,Image 1,5,1000074239,131962,
1424,,Spot,5,Image 1,5,1000018381,134403,
2753,,Spot,5,Image 1,5,1000019405,135344,
1536,,Spot,5,Image 1,5,1000135496,135496,
1806,,Spot,5,Image 1,5,1000136105,136105,
1924,,Spot,5,Image 1,5,1000023639,136650,
1976,,Spot,5,Image 1,5,1000080712,138121,
1380,,Spot,5,Image 1,5,1000022248,138370,
1334,,Spot,5,Image 1,5,1000138478,138478,
2362,,Spot,5,Image 1,5,1000023039,139141,
8234,,Spot,5,Image 1,5,1000111173,139444,
3061,,Spot,5,Image 1,5,1000082174,139613,
2061,,Spot,5,Image 1,5,1000026990,140299,
2271,,Spot,5,Image 1,5,1000025863,141518,
1434,,Spot,5,Image 1,5,1000025898,141554,
1447,,Spot,5,Image 1,5,1000025762,141715,
1622,,Spot,5,Image 1,5,1000026374,142006,
1725,,Spot,5,Image 1,5,1000026660,142309,
2275,,Spot,5,Image 1,5,1000026789,142442,
1518,,Spot,5,Image 1,5,1000024512,142605,
4266,,Spot,5,Image 1,5,1000027048,142723,
3400,,Spot,5,Image 1,5,1000027245,142911,
1628,,Spot,5,Image 1,5,1000027656,143300,
2339,,Spot,5,Image 1,5,1000028849,144692,
2120,,Spot,5,Image 1,5,1000028860,144697,
1209,,Spot,5,Image 1,5,1000058544,145135,
1415,,Spot,5,Image 1,5,1000029962,145462,
2365,,Spot,5,Image 1,5,1000145899,145899,
1510,,Spot,5,Image 1,5,1000117221,146100,
1865,,Spot,5,Image 1,6,1000000426,147253,
2291,,Spot,5,Image 1,6,1000034728,149987,
1883,,Spot,5,Image 1,6,1000005575,151677,
4389,,Spot,5,Image 1,6,1000094504,151710,
1885,,Spot,5,Image 1,6,1000008102,154042,
1020,,Spot,5,Image 1,6,1000011182,156798,
2647,,Spot,5,Image 1,6,1000071729,157999,
4629,,Spot,5,Image 1,6,1000158060,158060,
4202,,Spot,5,Image 1,6,1000069455,158557,
1854,,Spot,5,Image 1,6,1000130081,158794,
1557,,Spot,5,Image 1,6,1000014633,159593,
3642,,Spot,5,Image 1,6,1000014915,159795,
1944,,Spot,5,Image 1,6,1000074239,160614,
1370,,Spot,5,Image 1,6,1000018381,163048,
2158,,Spot,5,Image 1,6,1000135496,164167,
1152,,Spot,5,Image 1,6,1000165097,165097,
1886,,Spot,5,Image 1,6,1000136105,165141,
1610,,Spot,5,Image 1,6,1000023639,165409,
2599,,Spot,5,Image 1,6,1000019405,166686,
1236,,Spot,5,Image 1,6,1000022248,166839,
1587,,Spot,5,Image 1,6,1000080712,166933,
2062,,Spot,5,Image 1,6,1000138478,167324,
1503,,Spot,5,Image 1,6,1000023039,168006,
4592,,Spot,5,Image 1,6,1000111173,168315,
2235,,Spot,5,Image 1,6,1000082174,168492,
3141,,Spot,5,Image 1,6,1000026990,169213,
2920,,Spot,5,Image 1,6,1000025863,170750,
1755,,Spot,5,Image 1,6,1000025898,170777,
1536,,Spot,5,Image 1,6,1000025762,170880,
1566,,Spot,5,Image 1,6,1000026374,170923,
1342,,Spot,5,Image 1,6,1000026660,171211,
1948,,Spot,5,Image 1,6,1000026789,171326,
1688,,Spot,5,Image 1,6,1000024512,171491,
2788,,Spot,5,Image 1,6,1000027048,171600,
2226,,Spot,5,Image 1,6,1000027245,171786,
1591,,Spot,5,Image 1,6,1000027656,172144,
1043,,Spot,5,Image 1,6,1000028849,173596,
1763,,Spot,5,Image 1,6,1000028860,173606,
2163,,Spot,5,Image 1,6,1000058544,174031,
1728,,Spot,5,Image 1,6,1000029962,174373,
1532,,Spot,5,Image 1,6,1000117221,175066,
4239,,Spot,5,Image 1,6,1000145899,175260,
1263,,Spot,5,Image 1,7,1000178867,178867,
1804,,Spot,5,Image 1,7,1000034728,179036,
4069,,Spot,5,Image 1,7,1000005575,180676,
3929,,Spot,5,Image 1,7,1000094504,180709,
2201,,Spot,5,Image 1,7,1000008102,183000,
7265,,Spot,5,Image 1,7,1000158060,186936,
3833,,Spot,5,Image 1,7,1000071729,187159,
3843,,Spot,5,Image 1,7,1000069455,187472,
2648,,Spot,5,Image 1,7,1000130081,187691,
2053,,Spot,5,Image 1,7,1000014633,188535,
2109,,Spot,5,Image 1,7,1000014915,188987,
1920,,Spot,5,Image 1,7,1000074239,189513,
1455,,Spot,5,Image 1,7,1000018381,191915,
3977,,Spot,5,Image 1,7,1000019405,192882,
2164,,Spot,5,Image 1,7,1000135496,193021,
2809,,Spot,5,Image 1,7,1000165097,193932,
1941,,Spot,5,Image 1,7,1000136105,193991,
2817,,Spot,5,Image 1,7,1000196023,196023,
1433,,Spot,5,Image 1,7,1000080712,196104,
960,,Spot,5,Image 1,7,1000196749,196749,
4167,,Spot,5,Image 1,7,1000111173,197053,
1758,,Spot,5,Image 1,7,1000082174,197213,
2074,,Spot,5,Image 1,7,1000026990,197885,
2174,,Spot,5,Image 1,7,1000025762,199227,
2099,,Spot,5,Image 1,7,1000025863,199350,
1665,,Spot,5,Image 1,7,1000026374,199538,
1205,,Spot,5,Image 1,7,1000199932,199932,
1272,,Spot,5,Image 1,7,1000026789,199942,
1892,,Spot,5,Image 1,7,1000024512,200064,
2442,,Spot,5,Image 1,7,1000027048,200164,
2613,,Spot,5,Image 1,7,1000027245,200359,
2419,,Spot,5,Image 1,7,1000027656,200760,
1003,,Spot,5,Image 1,7,1000026660,201704,
2016,,Spot,5,Image 1,7,1000028860,202112,
1271,,Spot,5,Image 1,7,1000058544,202550,
1743,,Spot,5,Image 1,7,1000029962,202900,
1452,,Spot,5,Image 1,7,1000117221,203538,
1969,,Spot,5,Image 1,7,1000145899,203689,
2055,,Spot,5,Image 1,8,1000178867,207307,
1677,,Spot,5,Image 1,8,1000034728,207491,
2472,,Spot,5,Image 1,8,1000005575,209230,
2784,,Spot,5,Image 1,8,1000094504,209263,
1831,,Spot,5,Image 1,8,1000008102,211542,
5459,,Spot,5,Image 1,8,1000158060,215684,
4805,,Spot,5,Image 1,8,1000071729,215911,
4423,,Spot,5,Image 1,8,1000069455,216187,
1965,,Spot,5,Image 1,8,1000130081,216414,
1930,,Spot,5,Image 1,8,1000014633,217248,
5687,,Spot,5,Image 1,8,1000014915,217741,
2213,,Spot,5,Image 1,8,1000218062,218062,
1477,,Spot,5,Image 1,8,1000074239,218280,
1595,,Spot,5,Image 1,8,1000018381,220701,
1640,,Spot,5,Image 1,8,1000221333,221333,
2426,,Spot,5,Image 1,8,1000019405,221685,
2433,,Spot,5,Image 1,8,1000165097,222728,
1438,,Spot,5,Image 1,8,1000136105,222780,
2397,,Spot,5,Image 1,8,1000224234,224234,
1230,,Spot,5,Image 1,8,1000224241,224241,
1747,,Spot,5,Image 1,8,1000224431,224431,
2769,,Spot,5,Image 1,8,1000135496,224496,
2330,,Spot,5,Image 1,8,1000196023,224808,
941,,Spot,5,Image 1,8,1000138478,224884,
1619,,Spot,5,Image 1,8,1000080712,224892,
1379,,Spot,5,Image 1,8,1000196749,225577,
1009,,Spot,5,Image 1,8,1000111173,225870,
1494,,Spot,5,Image 1,8,1000082174,226025,
754,,Spot,5,Image 1,8,1000226383,226383,
1932,,Spot,5,Image 1,8,1000026990,226673,
1827,,Spot,5,Image 1,8,1000025863,228123,
1579,,Spot,5,Image 1,8,1000026374,228289,
1822,,Spot,5,Image 1,8,1000199932,228667,
1888,,Spot,5,Image 1,8,1000024512,228832,
1261,,Spot,5,Image 1,8,1000027245,228847,
2622,,Spot,5,Image 1,8,1000027048,228921,
1763,,Spot,5,Image 1,8,1000027656,229877,
1465,,Spot,5,Image 1,8,1000026660,230497,
1475,,Spot,5,Image 1,8,1000028860,230918,
1733,,Spot,5,Image 1,8,1000058544,231336,
2019,,Spot,5,Image 1,8,1000029962,231689,
1345,,Spot,5,Image 1,8,1000117221,232329,
3512,,Spot,5,Image 1,8,1000145899,232497,
1402,,Spot,5,Image 1,8,1000232501,232501,
2103,,Spot,5,Image 1,9,1000178867,236041,
1640,,Spot,5,Image 1,9,1000034728,236229,
3633,,Spot,5,Image 1,9,1000005575,237846,
4751,,Spot,5,Image 1,9,1000094504,238096,
2263,,Spot,5,Image 1,9,1000008102,240127,
3599,,Spot,5,Image 1,9,1000071729,244439,
1603,,Spot,5,Image 1,9,1000244446,244446,
6386,,Spot,5,Image 1,9,1000158060,244507,
1807,,Spot,5,Image 1,9,1000069455,244734,
1473,,Spot,5,Image 1,9,1000130081,244994,
1505,,Spot,5,Image 1,9,1000014633,245823,
7619,,Spot,5,Image 1,9,1000014915,246314,
2397,,Spot,5,Image 1,9,1000074239,246863,
5952,,Spot,5,Image 1,9,1000218062,246918,
1822,,Spot,5,Image 1,9,1000018381,249362,
1122,,Spot,5,Image 1,9,1000221333,249997,
3557,,Spot,5,Image 1,9,1000019405,250348,
432,,Spot,5,Image 1,9,1000165097,251399,
2031,,Spot,5,Image 1,9,1000136105,251464,
1680,,Spot,5,Image 1,9,1000224234,252909,
5455,,Spot,5,Image 1,9,1000224241,252913,
1575,,Spot,5,Image 1,9,1000224431,253095,
2986,,Spot,5,Image 1,9,1000135496,253178,
1916,,Spot,5,Image 1,9,1000196023,253490,
503,,Spot,5,Image 1,9,1000253547,253547,
1762,,Spot,5,Image 1,9,1000080712,253569,
3040,,Spot,5,Image 1,9,1000138478,253896,
1413,,Spot,5,Image 1,9,1000196749,254212,
4158,,Spot,5,Image 1,9,1000111173,254504,
2070,,Spot,5,Image 1,9,1000226383,255067,
2818,,Spot,5,Image 1,9,1000025863,256714,
1415,,Spot,5,Image 1,9,1000026374,256892,
1913,,Spot,5,Image 1,9,1000026660,257187,
1895,,Spot,5,Image 1,9,1000199932,257298,
2029,,Spot,5,Image 1,9,1000257305,257305,
2094,,Spot,5,Image 1,9,1000024512,257487,
2186,,Spot,5,Image 1,9,1000027245,257516,
2785,,Spot,5,Image 1,9,1000027048,257607,
753,,Spot,5,Image 1,9,1000027656,258625,
1389,,Spot,5,Image 1,9,1000028860,259655,
2024,,Spot,5,Image 1,9,1000029962,260412,
1277,,Spot,5,Image 1,9,1000260417,260417,
1513,,Spot,5,Image 1,9,1000260594,260594,
1127,,Spot,5,Image 1,9,1000117221,261077,
2684,,Spot,5,Image 1,9,1000145899,261278,
1488,,Spot,5,Image 1,9,1000232501,261285,
2190,,Spot,5,Image 1,10,1000178867,264958,
2030,,Spot,5,Image 1,10,1000034728,265173,
3284,,Spot,5,Image 1,10,1000094504,266925,
2322,,Spot,5,Image 1,10,1000008102,269091,
1607,,Spot,5,Image 1,10,1000244446,273132,
3145,,Spot,5,Image 1,10,1000071729,273397,
6364,,Spot,5,Image 1,10,1000158060,273457,
2495,,Spot,5,Image 1,10,1000130081,274092,
1694,,Spot,5,Image 1,10,1000014633,274815,
3099,,Spot,5,Image 1,10,1000218062,275628,
1760,,Spot,5,Image 1,10,1000275823,275823,
1445,,Spot,5,Image 1,10,1000074239,275844,
1416,,Spot,5,Image 1,10,1000018381,278435,
1788,,Spot,5,Image 1,10,1000278844,278844,
1974,,Spot,5,Image 1,10,1000221333,279067,
2902,,Spot,5,Image 1,10,1000136105,280223,
2578,,Spot,5,Image 1,10,1000165097,280477,
1303,,Spot,5,Image 1,10,1000224234,281995,
1748,,Spot,5,Image 1,10,1000224241,282000,
732,,Spot,5,Image 1,10,1000019405,282050,
2030,,Spot,5,Image 1,10,1000224431,282196,
2402,,Spot,5,Image 1,10,1000135496,282272,
1193,,Spot,5,Image 1,10,1000282540,282540,
2422,,Spot,5,Image 1,10,1000196023,282594,
503,,Spot,5,Image 1,10,1000253547,282661,
1986,,Spot,5,Image 1,10,1000282868,282868,
3069,,Spot,5,Image 1,10,1000138478,283029,
1009,,Spot,5,Image 1,10,1000080712,283031,
1541,,Spot,5,Image 1,10,1000196749,283355,
4573,,Spot,5,Image 1,10,1000111173,283651,
1840,,Spot,5,Image 1,10,1000226383,284246,
3201,,Spot,5,Image 1,10,1000027048,284624,
2448,,Spot,5,Image 1,10,1000025863,285708,
1634,,Spot,5,Image 1,10,1000026374,286205,
1339,,Spot,5,Image 1,10,1000026660,286479,
1850,,Spot,5,Image 1,10,1000199932,286579,
2418,,Spot,5,Image 1,10,1000257305,286591,
1775,,Spot,5,Image 1,10,1000024512,286743,
1675,,Spot,5,Image 1,10,1000028860,288890,
1755,,Spot,5,Image 1,10,1000260417,289633,
2097,,Spot,5,Image 1,10,1000260594,289822,
1448,,Spot,5,Image 1,10,1000145899,290419,
4340,,Spot,5,Image 1,10,1000232501,290422,
4771,,Spot,5,Image 1,10,1000290426,290426,
1711,,Spot,5,Image 1,11,1000290900,290900,
1728,,Spot,5,Image 1,11,1000178867,294112,
1459,,Spot,5,Image 1,11,1000034728,294300,
1927,,Spot,5,Image 1,11,1000008102,298353,
1877,,Spot,5,Image 1,11,1000244446,302487,
4379,,Spot,5,Image 1,11,1000071729,302750,
4457,,Spot,5,Image 1,11,1000158060,302820,
2664,,Spot,5,Image 1,11,1000130081,303418,
1935,,Spot,5,Image 1,11,1000014633,304159,
4923,,Spot,5,Image 1,11,1000218062,304956,
1780,,Spot,5,Image 1,11,1000275823,305169,
1844,,Spot,5,Image 1,11,1000074239,305193,
1535,,Spot,5,Image 1,11,1000278844,308213,
1300,,Spot,5,Image 1,11,1000221333,308444,
1456,,Spot,5,Image 1,11,1000224234,308734,
1638,,Spot,5,Image 1,11,1000019405,308790,
1068,,Spot,5,Image 1,11,1000165097,309573,
2508,,Spot,5,Image 1,11,1000224241,311362,
1335,,Spot,5,Image 1,11,1000224431,311542,
3147,,Spot,5,Image 1,11,1000196023,311574,
5595,,Spot,5,Image 1,11,1000253547,311626,
1323,,Spot,5,Image 1,11,1000282868,312193,
1906,,Spot,5,Image 1,11,1000282540,312199,
2231,,Spot,5,Image 1,11,1000080712,312392,
1650,,Spot,5,Image 1,11,1000196749,312713,
3616,,Spot,5,Image 1,11,1000312915,312915,
6668,,Spot,5,Image 1,11,1000111173,312994,
1478,,Spot,5,Image 1,11,1000226383,313835,
2253,,Spot,5,Image 1,11,1000027048,313885,
1625,,Spot,5,Image 1,11,1000026374,315460,
1359,,Spot,5,Image 1,11,1000026660,315763,
1384,,Spot,5,Image 1,11,1000199932,315851,
2327,,Spot,5,Image 1,11,1000257305,315870,
2087,,Spot,5,Image 1,11,1000024512,316043,
1878,,Spot,5,Image 1,11,1000260417,318916,
2527,,Spot,5,Image 1,11,1000260594,319098,
2156,,Spot,5,Image 1,11,1000145899,319743,
5030,,Spot,5,Image 1,11,1000232501,319753,
3394,,Spot,5,Image 1,11,1000290426,319755,
1689,,Spot,5,Image 1,12,1000290900,320267,
1971,,Spot,5,Image 1,12,1000320447,320447,
2144,,Spot,5,Image 1,12,1000178867,323471,
1405,,Spot,5,Image 1,12,1000034728,323630,
1910,,Spot,5,Image 1,12,1000327258,327258,
1963,,Spot,5,Image 1,12,1000008102,327597,
1864,,Spot,5,Image 1,12,1000244446,331820,
2376,,Spot,5,Image 1,12,1000071729,332124,
2791,,Spot,5,Image 1,12,1000014633,333504,
1643,,Spot,5,Image 1,12,1000275823,334574,
591,,Spot,5,Image 1,12,1000074239,334588,
4115,,Spot,5,Image 1,12,1000218062,334649,
1051,,Spot,5,Image 1,12,1000158060,334766,
2245,,Spot,5,Image 1,12,1000278844,337535,
2515,,Spot,5,Image 1,12,1000221333,337717,
1112,,Spot,5,Image 1,12,1000224234,338033,
2136,,Spot,5,Image 1,12,1000019405,338084,
1382,,Spot,5,Image 1,12,1000338312,338312,
1444,,Spot,5,Image 1,12,1000165097,338811,
4105,,Spot,5,Image 1,12,1000224241,340544,
1363,,Spot,5,Image 1,12,1000224431,340696,
3488,,Spot,5,Image 1,12,1000196023,340725,
3142,,Spot,5,Image 1,12,1000253547,340780,
1872,,Spot,5,Image 1,12,1000282540,341020,
1488,,Spot,5,Image 1,12,1000282868,341314,
1463,,Spot,5,Image 1,12,1000080712,341500,
1450,,Spot,5,Image 1,12,1000196749,341815,
2135,,Spot,5,Image 1,12,1000312915,342010,
6513,,Spot,5,Image 1,12,1000111173,342104,
1893,,Spot,5,Image 1,12,1000226383,342656,
2529,,Spot,5,Image 1,12,1000027048,342982,
1885,,Spot,5,Image 1,12,1000026374,344546,
991,,Spot,5,Image 1,12,1000026660,344833,
1664,,Spot,5,Image 1,12,1000199932,344942,
2452,,Spot,5,Image 1,12,1000257305,344953,
2047,,Spot,5,Image 1,12,1000024512,345116,
2004,,Spot,5,Image 1,12,1000260417,347970,
2553,,Spot,5,Image 1,12,1000260594,348147,
2471,,Spot,5,Image 1,12,1000145899,348845,
4609,,Spot,5,Image 1,12,1000232501,348849,
3241,,Spot,5,Image 1,12,1000290426,348853,
1459,,Spot,5,Image 1,13,1000290900,349380,
1445,,Spot,5,Image 1,13,1000320447,349580,
1396,,Spot,5,Image 1,13,1000178867,352590,
1341,,Spot,5,Image 1,13,1000034728,352773,
2514,,Spot,5,Image 1,13,1000354440,354440,
1904,,Spot,5,Image 1,13,1000354480,354480,
937,,Spot,5,Image 1,13,1000327258,356160,
1818,,Spot,5,Image 1,13,1000008102,356736,
2097,,Spot,5,Image 1,13,1000244446,360874,
1195,,Spot,5,Image 1,13,1000071729,361148,
2360,,Spot,5,Image 1,13,1000014633,362490,
1684,,Spot,5,Image 1,13,1000275823,363531,
1386,,Spot,5,Image 1,13,1000074239,363546,
4822,,Spot,5,Image 1,13,1000218062,363606,
2250,,Spot,5,Image 1,13,1000278844,366498,
2062,,Spot,5,Image 1,13,1000221333,366718,
1723,,Spot,5,Image 1,13,1000224241,367020,
2090,,Spot,5,Image 1,13,1000019405,367076,
1264,,Spot,5,Image 1,13,1000338312,367314,
1336,,Spot,5,Image 1,13,1000165097,368149,
1772,,Spot,5,Image 1,13,1000224234,369566,
1897,,Spot,5,Image 1,13,1000224431,369729,
533,,Spot,5,Image 1,13,1000196023,369764,
2514,,Spot,5,Image 1,13,1000253547,369823,
2221,,Spot,5,Image 1,13,1000282540,370059,
1839,,Spot,5,Image 1,13,1000080712,370551,
974,,Spot,5,Image 1,13,1000282868,370670,
1615,,Spot,5,Image 1,13,1000196749,370869,
1729,,Spot,5,Image 1,13,1000312915,371100,
4776,,Spot,5,Image 1,13,1000111173,371189,
712,,Spot,5,Image 1,13,1000371442,371442,
1953,,Spot,5,Image 1,13,1000226383,371745,
2415,,Spot,5,Image 1,13,1000027048,372095,
503,,Spot,5,Image 1,13,1000373068,373068,
2003,,Spot,5,Image 1,13,1000026374,373583,
1321,,Spot,5,Image 1,13,1000026660,373869,
1755,,Spot,5,Image 1,13,1000199932,373973,
1233,,Spot,5,Image 1,13,1000257305,373980,
1729,,Spot,5,Image 1,13,1000024512,374152,
1663,,Spot,5,Image 1,13,1000260417,376655,
2087,,Spot,5,Image 1,13,1000260594,377159,
1420,,Spot,5,Image 1,13,1000145899,377817,
3676,,Spot,5,Image 1,13,1000232501,377823,
1415,,Spot,5,Image 1,13,1000290426,377828,
1500,,Spot,5,Image 1,14,1000290900,378365,
1721,,Spot,5,Image 1,14,1000320447,378573,
2088,,Spot,5,Image 1,14,1000178867,379911,
1005,,Spot,5,Image 1,14,1000034728,381380,
3001,,Spot,5,Image 1,14,1000354440,383368,
1210,,Spot,5,Image 1,14,1000354480,383405,
1200,,Spot,5,Image 1,14,1000327258,385098,
1914,,Spot,5,Image 1,14,1000385100,385100,
1586,,Spot,5,Image 1,14,1000008102,385535,
564,,Spot,5,Image 1,14,1000244446,389772,
2352,,Spot,5,Image 1,14,1000014633,391286,
1695,,Spot,5,Image 1,14,1000275823,392500,
3392,,Spot,5,Image 1,14,1000218062,392581,
1397,,Spot,5,Image 1,14,1000221333,395328,
1789,,Spot,5,Image 1,14,1000278844,395431,
1610,,Spot,5,Image 1,14,1000224234,395980,
2489,,Spot,5,Image 1,14,1000224241,395984,
2517,,Spot,5,Image 1,14,1000019405,396019,
2366,,Spot,5,Image 1,14,1000224431,396145,
1673,,Spot,5,Image 1,14,1000338312,396273,
2381,,Spot,5,Image 1,14,1000165097,396760,
2472,,Spot,5,Image 1,14,1000196023,398660,
4542,,Spot,5,Image 1,14,1000253547,398711,
1765,,Spot,5,Image 1,14,1000282540,398941,
1379,,Spot,5,Image 1,14,1000282868,399235,
1455,,Spot,5,Image 1,14,1000196749,399414,
1977,,Spot,5,Image 1,14,1000080712,399444,
1734,,Spot,5,Image 1,14,1000373068,399716,
2056,,Spot,5,Image 1,14,1000312915,399918,
5830,,Spot,5,Image 1,14,1000111173,399990,
2026,,Spot,5,Image 1,14,1000371442,400244,
2479,,Spot,5,Image 1,14,1000027048,400915,
1779,,Spot,5,Image 1,14,1000401657,401657,
1104,,Spot,5,Image 1,14,1000026374,402334,
1986,,Spot,5,Image 1,14,1000402605,402605,
2125,,Spot,5,Image 1,14,1000199932,402701,
1909,,Spot,5,Image 1,14,1000257305,402717,
