
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
314.748,µm,Spot,Distance from Origin,22,1000454057,625744,
359.313,µm,Spot,Distance from Origin,22,1000626063,626063,
344.638,µm,Spot,Distance from Origin,22,1000569584,627914,
364.285,µm,Spot,Distance from Origin,22,1000628237,628237,
387.982,µm,Spot,Distance from Origin,22,1000454567,628771,
296.661,µm,Spot,Distance from Origin,22,1000572485,630844,
399.064,µm,Spot,Distance from Origin,22,1000196023,630885,
299.382,µm,Spot,Distance from Origin,22,1000282868,631150,
324.463,µm,Spot,Distance from Origin,22,1000515291,631656,
383.948,µm,Spot,Distance from Origin,22,1000312915,632214,
404.165,µm,Spot,Distance from Origin,22,1000111173,632280,
356.017,µm,Spot,Distance from Origin,22,1000574056,632479,
358.529,µm,Spot,Distance from Origin,22,1000371442,632543,
391.103,µm,Spot,Distance from Origin,22,1000429687,633227,
377.22,µm,Spot,Distance from Origin,22,1000488632,633901,
362.643,µm,Spot,Distance from Origin,22,1000489329,634293,
306.746,µm,Spot,Distance from Origin,22,1000576160,634591,
352.02,µm,Spot,Distance from Origin,22,1000024512,635060,
336.261,µm,Spot,Distance from Origin,22,1000606742,636000,
344.821,µm,Spot,Distance from Origin,22,1000260417,636035,
370.998,µm,Spot,Distance from Origin,22,1000549440,636793,
338.554,µm,Spot,Distance from Origin,22,1000405139,637253,
359.922,µm,Spot,Distance from Origin,22,1000493396,638573,
428.061,µm,Spot,Distance from Origin,22,1000145899,638651,
423.716,µm,Spot,Distance from Origin,22,1000522409,638654,
431.632,µm,Spot,Distance from Origin,22,1000522415,638660,
315.429,µm,Spot,Distance from Origin,23,1000409035,641282,
151.517,µm,Spot,Distance from Origin,23,1000439186,642272,
294.99,µm,Spot,Distance from Origin,23,1000354480,644361,
201.299,µm,Spot,Distance from Origin,23,1000385100,646067,
258.333,µm,Spot,Distance from Origin,23,1000008102,646479,
275.186,µm,Spot,Distance from Origin,23,1000354440,646958,
273.561,µm,Spot,Distance from Origin,23,1000534158,650543,
369.656,µm,Spot,Distance from Origin,23,1000535289,651640,
242.568,µm,Spot,Distance from Origin,23,1000623228,652012,
233.44,µm,Spot,Distance from Origin,23,1000449132,652319,
319.224,µm,Spot,Distance from Origin,23,1000566277,653458,
262.222,µm,Spot,Distance from Origin,23,1000275823,653522,
360.025,µm,Spot,Distance from Origin,23,1000626063,655074,
344.026,µm,Spot,Distance from Origin,23,1000569584,656781,
362.963,µm,Spot,Distance from Origin,23,1000628237,657086,
314.624,µm,Spot,Distance from Origin,23,1000454057,657479,
387.274,µm,Spot,Distance from Origin,23,1000454567,657660,
350.374,µm,Spot,Distance from Origin,23,1000657926,657926,
298.007,µm,Spot,Distance from Origin,23,1000572485,659696,
400.503,µm,Spot,Distance from Origin,23,1000196023,659747,
298.845,µm,Spot,Distance from Origin,23,1000282868,660014,
322.401,µm,Spot,Distance from Origin,23,1000515291,660518,
384.255,µm,Spot,Distance from Origin,23,1000312915,661086,
403.184,µm,Spot,Distance from Origin,23,1000111173,661143,
357.749,µm,Spot,Distance from Origin,23,1000371442,661424,
354.795,µm,Spot,Distance from Origin,23,1000574056,661701,
389.123,µm,Spot,Distance from Origin,23,1000429687,662144,
379.455,µm,Spot,Distance from Origin,23,1000488632,662824,
304.208,µm,Spot,Distance from Origin,23,1000576160,663461,
363.18,µm,Spot,Distance from Origin,23,1000489329,663476,
350.629,µm,Spot,Distance from Origin,23,1000024512,663940,
336.265,µm,Spot,Distance from Origin,23,1000606742,664549,
344.599,µm,Spot,Distance from Origin,23,1000260417,664891,
370.808,µm,Spot,Distance from Origin,23,1000549440,665648,
358.766,µm,Spot,Distance from Origin,23,1000493396,667426,
427.363,µm,Spot,Distance from Origin,23,1000145899,667512,
422.446,µm,Spot,Distance from Origin,23,1000522409,667517,
429.214,µm,Spot,Distance from Origin,23,1000667525,667525,
430.912,µm,Spot,Distance from Origin,23,1000522415,667526,
315.204,µm,Spot,Distance from Origin,24,1000409035,670196,
147.615,µm,Spot,Distance from Origin,24,1000439186,671197,
293.15,µm,Spot,Distance from Origin,24,1000354480,673521,
349.121,µm,Spot,Distance from Origin,24,1000675627,675627,
272.784,µm,Spot,Distance from Origin,24,1000534158,679589,
366.566,µm,Spot,Distance from Origin,24,1000535289,680885,
240.627,µm,Spot,Distance from Origin,24,1000623228,681151,
231.194,µm,Spot,Distance from Origin,24,1000449132,681492,
315.747,µm,Spot,Distance from Origin,24,1000566277,682589,
258.478,µm,Spot,Distance from Origin,24,1000275823,682652,
358.562,µm,Spot,Distance from Origin,24,1000626063,684192,
403.418,µm,Spot,Distance from Origin,24,1000684239,684239,
341.288,µm,Spot,Distance from Origin,24,1000569584,685920,
361.049,µm,Spot,Distance from Origin,24,1000628237,686205,
261.14,µm,Spot,Distance from Origin,24,1000686553,686553,
312.236,µm,Spot,Distance from Origin,24,1000454057,686599,
386.241,µm,Spot,Distance from Origin,24,1000454567,686788,
349.559,µm,Spot,Distance from Origin,24,1000657926,687093,
294.857,µm,Spot,Distance from Origin,24,1000572485,688906,
397.189,µm,Spot,Distance from Origin,24,1000196023,688961,
296.154,µm,Spot,Distance from Origin,24,1000282868,689221,
319.101,µm,Spot,Distance from Origin,24,1000689377,689377,
322.104,µm,Spot,Distance from Origin,24,1000515291,689712,
401.713,µm,Spot,Distance from Origin,24,1000111173,690305,
350.936,µm,Spot,Distance from Origin,24,1000574056,690517,
382.878,µm,Spot,Distance from Origin,24,1000312915,690568,
356.882,µm,Spot,Distance from Origin,24,1000371442,690575,
387.567,µm,Spot,Distance from Origin,24,1000690930,690930,
390.351,µm,Spot,Distance from Origin,24,1000429687,691300,
375.374,µm,Spot,Distance from Origin,24,1000488632,691939,
301.854,µm,Spot,Distance from Origin,24,1000692325,692325,
302.587,µm,Spot,Distance from Origin,24,1000576160,692328,
334.523,µm,Spot,Distance from Origin,24,1000606742,693714,
343.64,µm,Spot,Distance from Origin,24,1000260417,694040,
368.433,µm,Spot,Distance from Origin,24,1000549440,694887,
334.682,µm,Spot,Distance from Origin,24,1000695046,695046,
357.78,µm,Spot,Distance from Origin,24,1000493396,696758,
427.933,µm,Spot,Distance from Origin,24,1000145899,696850,
423.63,µm,Spot,Distance from Origin,24,1000522409,696858,
430.485,µm,Spot,Distance from Origin,24,1000667525,696866,
432.187,µm,Spot,Distance from Origin,24,1000522415,696867,
315.749,µm,Spot,Distance from Origin,25,1000409035,699571,
148.575,µm,Spot,Distance from Origin,25,1000439186,700618,
292.914,µm,Spot,Distance from Origin,25,1000354480,702902,
255.184,µm,Spot,Distance from Origin,25,1000704730,704730,
350.519,µm,Spot,Distance from Origin,25,1000675627,705118,
274.749,µm,Spot,Distance from Origin,25,1000705525,705525,
273.078,µm,Spot,Distance from Origin,25,1000534158,708991,
367.028,µm,Spot,Distance from Origin,25,1000535289,710309,
240.163,µm,Spot,Distance from Origin,25,1000623228,710527,
231.849,µm,Spot,Distance from Origin,25,1000449132,710701,
259.187,µm,Spot,Distance from Origin,25,1000275823,711797,
317.536,µm,Spot,Distance from Origin,25,1000566277,712056,
318.311,µm,Spot,Distance from Origin,25,1000712057,712057,
311.985,µm,Spot,Distance from Origin,25,1000454057,713228,
403.656,µm,Spot,Distance from Origin,25,1000684239,713680,
358.261,µm,Spot,Distance from Origin,25,1000626063,713723,
361.753,µm,Spot,Distance from Origin,25,1000628237,715316,
343.357,µm,Spot,Distance from Origin,25,1000569584,715360,
262.248,µm,Spot,Distance from Origin,25,1000686553,716044,
386.288,µm,Spot,Distance from Origin,25,1000454567,716279,
349.548,µm,Spot,Distance from Origin,25,1000657926,716543,
295.408,µm,Spot,Distance from Origin,25,1000572485,718299,
397.324,µm,Spot,Distance from Origin,25,1000196023,718330,
297.082,µm,Spot,Distance from Origin,25,1000282868,718597,
320.617,µm,Spot,Distance from Origin,25,1000689377,718806,
402.367,µm,Spot,Distance from Origin,25,1000111173,719693,
383.103,µm,Spot,Distance from Origin,25,1000312915,719956,
356.928,µm,Spot,Distance from Origin,25,1000371442,719965,
350.626,µm,Spot,Distance from Origin,25,1000574056,720253,
388.367,µm,Spot,Distance from Origin,25,1000690930,720360,
377.491,µm,Spot,Distance from Origin,25,1000488632,721319,
302.003,µm,Spot,Distance from Origin,25,1000692325,721698,
302.432,µm,Spot,Distance from Origin,25,1000576160,721705,
335.548,µm,Spot,Distance from Origin,25,1000606742,723091,
368.821,µm,Spot,Distance from Origin,25,1000549440,724236,
336.447,µm,Spot,Distance from Origin,25,1000695046,724379,
357.247,µm,Spot,Distance from Origin,25,1000493396,726025,
425.639,µm,Spot,Distance from Origin,25,1000145899,726114,
421.654,µm,Spot,Distance from Origin,25,1000522409,726124,
428.546,µm,Spot,Distance from Origin,25,1000667525,726132,
430.053,µm,Spot,Distance from Origin,25,1000522415,726133,
150.784,µm,Spot,Distance from Origin,26,1000728131,728131,
316.294,µm,Spot,Distance from Origin,26,1000409035,728846,
149.237,µm,Spot,Distance from Origin,26,1000439186,729879,
292.638,µm,Spot,Distance from Origin,26,1000354480,732141,
255.782,µm,Spot,Distance from Origin,26,1000704730,733975,
350.603,µm,Spot,Distance from Origin,26,1000675627,734406,
275.517,µm,Spot,Distance from Origin,26,1000705525,734487,
273.959,µm,Spot,Distance from Origin,26,1000534158,738198,
368.261,µm,Spot,Distance from Origin,26,1000535289,739497,
241.969,µm,Spot,Distance from Origin,26,1000623228,739739,
230.976,µm,Spot,Distance from Origin,26,1000449132,739883,
261.104,µm,Spot,Distance from Origin,26,1000275823,741029,
318.753,µm,Spot,Distance from Origin,26,1000712057,741263,
262.223,µm,Spot,Distance from Origin,26,1000686553,742428,
311.934,µm,Spot,Distance from Origin,26,1000454057,742486,
404.507,µm,Spot,Distance from Origin,26,1000684239,742950,
359.035,µm,Spot,Distance from Origin,26,1000626063,743009,
362.11,µm,Spot,Distance from Origin,26,1000628237,744595,
343.644,µm,Spot,Distance from Origin,26,1000569584,744635,
397.906,µm,Spot,Distance from Origin,26,1000196023,745168,
349.595,µm,Spot,Distance from Origin,26,1000657926,745496,
296.091,µm,Spot,Distance from Origin,26,1000572485,747541,
320.503,µm,Spot,Distance from Origin,26,1000689377,748032,
384.107,µm,Spot,Distance from Origin,26,1000312915,748886,
402.863,µm,Spot,Distance from Origin,26,1000111173,748941,
357.148,µm,Spot,Distance from Origin,26,1000371442,749226,
388.336,µm,Spot,Distance from Origin,26,1000690930,749271,
302.659,µm,Spot,Distance from Origin,26,1000692325,750665,
303.599,µm,Spot,Distance from Origin,26,1000576160,750916,
370.829,µm,Spot,Distance from Origin,26,1000549440,751425,
334.384,µm,Spot,Distance from Origin,26,1000606742,752298,
334.517,µm,Spot,Distance from Origin,26,1000695046,753607,
395.735,µm,Spot,Distance from Origin,26,1000755087,755087,
426.194,µm,Spot,Distance from Origin,26,1000145899,755292,
427.023,µm,Spot,Distance from Origin,26,1000667525,755310,
146.53,µm,Spot,Distance from Origin,27,1000728131,757265,
314.643,µm,Spot,Distance from Origin,27,1000409035,758018,
290.506,µm,Spot,Distance from Origin,27,1000354480,761320,
253.063,µm,Spot,Distance from Origin,27,1000704730,762986,
272.82,µm,Spot,Distance from Origin,27,1000705525,764022,
326.25,µm,Spot,Distance from Origin,27,1000764459,764459,
348.174,µm,Spot,Distance from Origin,27,1000675627,766298,
270.94,µm,Spot,Distance from Origin,27,1000534158,767422,
365.374,µm,Spot,Distance from Origin,27,1000535289,768706,
239.222,µm,Spot,Distance from Origin,27,1000623228,768950,
228.992,µm,Spot,Distance from Origin,27,1000449132,769101,
257.86,µm,Spot,Distance from Origin,27,1000275823,770268,
315.316,µm,Spot,Distance from Origin,27,1000712057,770520,
355.325,µm,Spot,Distance from Origin,27,1000626063,772215,
401.617,µm,Spot,Distance from Origin,27,1000684239,772320,
357.975,µm,Spot,Distance from Origin,27,1000628237,773970,
341.517,µm,Spot,Distance from Origin,27,1000569584,774001,
292.893,µm,Spot,Distance from Origin,27,1000572485,774517,
395.279,µm,Spot,Distance from Origin,27,1000196023,774555,
261.537,µm,Spot,Distance from Origin,27,1000686553,774715,
310.882,µm,Spot,Distance from Origin,27,1000454057,774762,
348.694,µm,Spot,Distance from Origin,27,1000657926,774902,
317.898,µm,Spot,Distance from Origin,27,1000689377,777434,
381.881,µm,Spot,Distance from Origin,27,1000312915,778330,
401.541,µm,Spot,Distance from Origin,27,1000111173,778393,
356.134,µm,Spot,Distance from Origin,27,1000371442,778678,
387.536,µm,Spot,Distance from Origin,27,1000690930,779048,
300.331,µm,Spot,Distance from Origin,27,1000692325,780160,
301.31,µm,Spot,Distance from Origin,27,1000576160,780428,
367.013,µm,Spot,Distance from Origin,27,1000549440,780939,
332.973,µm,Spot,Distance from Origin,27,1000606742,781867,
332.879,µm,Spot,Distance from Origin,27,1000695046,783200,
395.348,µm,Spot,Distance from Origin,27,1000755087,784716,
424.946,µm,Spot,Distance from Origin,27,1000145899,784935,
425.704,µm,Spot,Distance from Origin,27,1000667525,784947,
150.562,µm,Spot,Distance from Origin,28,1000728131,786937,
317.176,µm,Spot,Distance from Origin,28,1000409035,787673,
255.521,µm,Spot,Distance from Origin,28,1000704730,792562,
273.995,µm,Spot,Distance from Origin,28,1000705525,793513,
324.744,µm,Spot,Distance from Origin,28,1000764459,794264,
350.123,µm,Spot,Distance from Origin,28,1000675627,795874,
272.869,µm,Spot,Distance from Origin,28,1000534158,796987,
367.066,µm,Spot,Distance from Origin,28,1000535289,798231,
241.396,µm,Spot,Distance from Origin,28,1000623228,798456,
231.061,µm,Spot,Distance from Origin,28,1000449132,798595,
260.284,µm,Spot,Distance from Origin,28,1000275823,799686,
316.629,µm,Spot,Distance from Origin,28,1000712057,799935,
263.068,µm,Spot,Distance from Origin,28,1000686553,801173,
357.661,µm,Spot,Distance from Origin,28,1000626063,801661,
403.579,µm,Spot,Distance from Origin,28,1000684239,801777,
342.842,µm,Spot,Distance from Origin,28,1000569584,803336,
294.047,µm,Spot,Distance from Origin,28,1000572485,803868,
311.99,µm,Spot,Distance from Origin,28,1000454057,804111,
351.812,µm,Spot,Distance from Origin,28,1000657926,804251,
320.039,µm,Spot,Distance from Origin,28,1000689377,806735,
384.568,µm,Spot,Distance from Origin,28,1000312915,807636,
402.836,µm,Spot,Distance from Origin,28,1000111173,807700,
357.23,µm,Spot,Distance from Origin,28,1000371442,807999,
388.491,µm,Spot,Distance from Origin,28,1000690930,808048,
301.402,µm,Spot,Distance from Origin,28,1000692325,809490,
303.012,µm,Spot,Distance from Origin,28,1000576160,809730,
396.923,µm,Spot,Distance from Origin,28,1000809896,809896,
334.844,µm,Spot,Distance from Origin,28,1000695046,810363,
335.666,µm,Spot,Distance from Origin,28,1000606742,811124,
343.327,µm,Spot,Distance from Origin,28,1000811156,811156,
393.551,µm,Spot,Distance from Origin,28,1000813964,813964,
397.653,µm,Spot,Distance from Origin,28,1000755087,814046,
426.112,µm,Spot,Distance from Origin,28,1000145899,814273,
426.543,µm,Spot,Distance from Origin,28,1000667525,814290,
149.541,µm,Spot,Distance from Origin,29,1000728131,816217,
314.871,µm,Spot,Distance from Origin,29,1000409035,816809,
255.059,µm,Spot,Distance from Origin,29,1000704730,821860,
272.427,µm,Spot,Distance from Origin,29,1000705525,822474,
322.775,µm,Spot,Distance from Origin,29,1000764459,823485,
349.654,µm,Spot,Distance from Origin,29,1000675627,825346,
308.148,µm,Spot,Distance from Origin,29,1000825954,825954,
273.783,µm,Spot,Distance from Origin,29,1000534158,826228,
366.751,µm,Spot,Distance from Origin,29,1000535289,827582,
230.291,µm,Spot,Distance from Origin,29,1000449132,827943,
261.232,µm,Spot,Distance from Origin,29,1000275823,829070,
317.864,µm,Spot,Distance from Origin,29,1000712057,829328,
403.354,µm,Spot,Distance from Origin,29,1000684239,831055,
357.607,µm,Spot,Distance from Origin,29,1000626063,831102,
343.496,µm,Spot,Distance from Origin,29,1000569584,832777,
294.458,µm,Spot,Distance from Origin,29,1000572485,833299,
263.434,µm,Spot,Distance from Origin,29,1000686553,833488,
312.888,µm,Spot,Distance from Origin,29,1000454057,833536,
352.301,µm,Spot,Distance from Origin,29,1000657926,833663,
277.933,µm,Spot,Distance from Origin,29,1000835089,835089,
319.691,µm,Spot,Distance from Origin,29,1000689377,836172,
384.829,µm,Spot,Distance from Origin,29,1000312915,837068,
402.94,µm,Spot,Distance from Origin,29,1000111173,837125,
357.395,µm,Spot,Distance from Origin,29,1000371442,837392,
387.926,µm,Spot,Distance from Origin,29,1000690930,837786,
301.509,µm,Spot,Distance from Origin,29,1000692325,838894,
302.106,µm,Spot,Distance from Origin,29,1000576160,838904,
396.707,µm,Spot,Distance from Origin,29,1000809896,839352,
368.139,µm,Spot,Distance from Origin,29,1000839692,839692,
334.75,µm,Spot,Distance from Origin,29,1000606742,840636,
342.875,µm,Spot,Distance from Origin,29,1000811156,840673,
336.588,µm,Spot,Distance from Origin,29,1000695046,841997,
391.06,µm,Spot,Distance from Origin,29,1000813964,843446,
395.203,µm,Spot,Distance from Origin,29,1000755087,843505,
425.329,µm,Spot,Distance from Origin,29,1000145899,843724,
427.651,µm,Spot,Distance from Origin,29,1000667525,843748,
148.576,µm,Spot,Distance from Origin,30,1000728131,845322,
315.297,µm,Spot,Distance from Origin,30,1000409035,846408,
254.228,µm,Spot,Distance from Origin,30,1000704730,851617,
271.78,µm,Spot,Distance from Origin,30,1000705525,852393,
346.193,µm,Spot,Distance from Origin,30,1000675627,854919,
322.393,µm,Spot,Distance from Origin,30,1000764459,855591,
364.765,µm,Spot,Distance from Origin,30,1000855659,855659,
271.885,µm,Spot,Distance from Origin,30,1000534158,855826,
307.913,µm,Spot,Distance from Origin,30,1000825954,855868,
404.528,µm,Spot,Distance from Origin,30,1000856861,856861,
230.465,µm,Spot,Distance from Origin,30,1000449132,857515,
315.184,µm,Spot,Distance from Origin,30,1000858553,858553,
258.898,µm,Spot,Distance from Origin,30,1000275823,858591,
316.001,µm,Spot,Distance from Origin,30,1000712057,858851,
262.218,µm,Spot,Distance from Origin,30,1000686553,860033,
287.778,µm,Spot,Distance from Origin,30,1000860086,860086,
387.527,µm,Spot,Distance from Origin,30,1000860289,860289,
355.941,µm,Spot,Distance from Origin,30,1000626063,860534,
342.924,µm,Spot,Distance from Origin,30,1000569584,862216,
292.841,µm,Spot,Distance from Origin,30,1000572485,862737,
311.468,µm,Spot,Distance from Origin,30,1000454057,862976,
349.787,µm,Spot,Distance from Origin,30,1000657926,863126,
402.706,µm,Spot,Distance from Origin,30,1000864199,864199,
277.186,µm,Spot,Distance from Origin,30,1000835089,864629,
319.184,µm,Spot,Distance from Origin,30,1000689377,865675,
343.733,µm,Spot,Distance from Origin,30,1000865808,865808,
369.762,µm,Spot,Distance from Origin,30,1000866048,866048,
384.572,µm,Spot,Distance from Origin,30,1000312915,866524,
359.616,µm,Spot,Distance from Origin,30,1000371442,866533,
388.189,µm,Spot,Distance from Origin,30,1000690930,866930,
403.77,µm,Spot,Distance from Origin,30,1000111173,866942,
397.308,µm,Spot,Distance from Origin,30,1000809896,868817,
367.536,µm,Spot,Distance from Origin,30,1000839692,869162,
334.832,µm,Spot,Distance from Origin,30,1000606742,869708,
342.545,µm,Spot,Distance from Origin,30,1000811156,870065,
394.435,µm,Spot,Distance from Origin,30,1000755087,872604,
391.755,µm,Spot,Distance from Origin,30,1000813964,872837,
424.363,µm,Spot,Distance from Origin,30,1000145899,873130,
151.558,µm,Spot,Distance from Origin,31,1000728131,875153,
316.357,µm,Spot,Distance from Origin,31,1000409035,875820,
255.701,µm,Spot,Distance from Origin,31,1000704730,880917,
273.214,µm,Spot,Distance from Origin,31,1000705525,881608,
363.895,µm,Spot,Distance from Origin,31,1000855659,882692,
348.923,µm,Spot,Distance from Origin,31,1000675627,884454,
272.732,µm,Spot,Distance from Origin,31,1000534158,885050,
307.921,µm,Spot,Distance from Origin,31,1000825954,885084,
324.241,µm,Spot,Distance from Origin,31,1000764459,885134,
408.509,µm,Spot,Distance from Origin,31,1000856861,886497,
231.281,µm,Spot,Distance from Origin,31,1000449132,886862,
260.31,µm,Spot,Distance from Origin,31,1000275823,887818,
281.433,µm,Spot,Distance from Origin,31,1000887899,887899,
318.516,µm,Spot,Distance from Origin,31,1000858553,888066,
264.617,µm,Spot,Distance from Origin,31,1000686553,889593,
285.909,µm,Spot,Distance from Origin,31,1000860086,889634,
388.062,µm,Spot,Distance from Origin,31,1000860289,889833,
357.325,µm,Spot,Distance from Origin,31,1000626063,890150,
403.636,µm,Spot,Distance from Origin,31,1000890207,890207,
342.865,µm,Spot,Distance from Origin,31,1000569584,891884,
294.182,µm,Spot,Distance from Origin,31,1000572485,892382,
312.321,µm,Spot,Distance from Origin,31,1000454057,892612,
351.04,µm,Spot,Distance from Origin,31,1000657926,892748,
403.037,µm,Spot,Distance from Origin,31,1000864199,893774,
278.845,µm,Spot,Distance from Origin,31,1000835089,894248,
319.688,µm,Spot,Distance from Origin,31,1000689377,895263,
345.474,µm,Spot,Distance from Origin,31,1000865808,895387,
370.715,µm,Spot,Distance from Origin,31,1000866048,895653,
359.521,µm,Spot,Distance from Origin,31,1000371442,896145,
389.568,µm,Spot,Distance from Origin,31,1000690930,896883,
396.311,µm,Spot,Distance from Origin,31,1000809896,898385,
367.961,µm,Spot,Distance from Origin,31,1000839692,898726,
334.168,µm,Spot,Distance from Origin,31,1000898844,898844,
335.964,µm,Spot,Distance from Origin,31,1000606742,899316,
344.813,µm,Spot,Distance from Origin,31,1000811156,899701,
390.675,µm,Spot,Distance from Origin,31,1000813964,902181,
394.875,µm,Spot,Distance from Origin,31,1000755087,902210,
427.272,µm,Spot,Distance from Origin,31,1000145899,902753,
151.605,µm,Spot,Distance from Origin,32,1000728131,904780,
255.018,µm,Spot,Distance from Origin,32,1000704730,910482,
272.77,µm,Spot,Distance from Origin,32,1000705525,911145,
363.821,µm,Spot,Distance from Origin,32,1000855659,912207,
347.961,µm,Spot,Distance from Origin,32,1000675627,914016,
306.75,µm,Spot,Distance from Origin,32,1000825954,914607,
323.653,µm,Spot,Distance from Origin,32,1000764459,914649,
273.45,µm,Spot,Distance from Origin,32,1000534158,914929,
405.805,µm,Spot,Distance from Origin,32,1000856861,916139,
231.499,µm,Spot,Distance from Origin,32,1000449132,916483,
316.615,µm,Spot,Distance from Origin,32,1000858553,917723,
279.614,µm,Spot,Distance from Origin,32,1000887899,917865,
264.035,µm,Spot,Distance from Origin,32,1000686553,919283,
286.646,µm,Spot,Distance from Origin,32,1000860086,919328,
390.871,µm,Spot,Distance from Origin,32,1000860289,919531,
403.675,µm,Spot,Distance from Origin,32,1000890207,919891,
356.037,µm,Spot,Distance from Origin,32,1000626063,919932,
343.203,µm,Spot,Distance from Origin,32,1000569584,921554,
294.377,µm,Spot,Distance from Origin,32,1000572485,921673,
312.689,µm,Spot,Distance from Origin,32,1000454057,922309,
351.721,µm,Spot,Distance from Origin,32,1000657926,922447,
406.001,µm,Spot,Distance from Origin,32,1000864199,923485,
278.385,µm,Spot,Distance from Origin,32,1000835089,923971,
321.223,µm,Spot,Distance from Origin,32,1000689377,924935,
345.582,µm,Spot,Distance from Origin,32,1000865808,925034,
371.958,µm,Spot,Distance from Origin,32,1000866048,925300,
360.99,µm,Spot,Distance from Origin,32,1000371442,925775,
388.653,µm,Spot,Distance from Origin,32,1000690930,926491,
345.814,µm,Spot,Distance from Origin,32,1000926710,926710,
398.271,µm,Spot,Distance from Origin,32,1000809896,927962,
368.992,µm,Spot,Distance from Origin,32,1000839692,928269,
334.507,µm,Spot,Distance from Origin,32,1000898844,928380,
336.846,µm,Spot,Distance from Origin,32,1000606742,928820,
343.783,µm,Spot,Distance from Origin,32,1000811156,929165,
391.229,µm,Spot,Distance from Origin,32,1000813964,931596,
394.736,µm,Spot,Distance from Origin,32,1000755087,931636,
425.263,µm,Spot,Distance from Origin,32,1000145899,932177,
149.397,µm,Spot,Distance from Origin,33,1000728131,934197,
254.426,µm,Spot,Distance from Origin,33,1000704730,940008,
270.305,µm,Spot,Distance from Origin,33,1000705525,940677,
360.086,µm,Spot,Distance from Origin,33,1000855659,941423,
345.495,µm,Spot,Distance from Origin,33,1000675627,943592,
308.088,µm,Spot,Distance from Origin,33,1000825954,944238,
272.149,µm,Spot,Distance from Origin,33,1000534158,944540,
322.159,µm,Spot,Distance from Origin,33,1000764459,944653,
402.495,µm,Spot,Distance from Origin,33,1000856861,945937,
229.605,µm,Spot,Distance from Origin,33,1000946144,946144,
232.202,µm,Spot,Distance from Origin,33,1000449132,946310,
314.891,µm,Spot,Distance from Origin,33,1000858553,947368,
280.453,µm,Spot,Distance from Origin,33,1000887899,947517,
261.453,µm,Spot,Distance from Origin,33,1000686553,948998,
283.962,µm,Spot,Distance from Origin,33,1000860086,949048,
386.842,µm,Spot,Distance from Origin,33,1000860289,949287,
401.015,µm,Spot,Distance from Origin,33,1000890207,949631,
354.271,µm,Spot,Distance from Origin,33,1000626063,949673,
341.457,µm,Spot,Distance from Origin,33,1000569584,950905,
292.963,µm,Spot,Distance from Origin,33,1000572485,951398,
312.788,µm,Spot,Distance from Origin,33,1000454057,952028,
328.301,µm,Spot,Distance from Origin,33,1000953090,953090,
401.978,µm,Spot,Distance from Origin,33,1000864199,953247,
275.059,µm,Spot,Distance from Origin,33,1000835089,953738,
317.872,µm,Spot,Distance from Origin,33,1000689377,954334,
343.787,µm,Spot,Distance from Origin,33,1000865808,954790,
369.788,µm,Spot,Distance from Origin,33,1000866048,955019,
358.702,µm,Spot,Distance from Origin,33,1000371442,955462,
388.846,µm,Spot,Distance from Origin,33,1000690930,955874,
394.033,µm,Spot,Distance from Origin,33,1000809896,957693,
366.341,µm,Spot,Distance from Origin,33,1000839692,957774,
334.271,µm,Spot,Distance from Origin,33,1000898844,958218,
343.922,µm,Spot,Distance from Origin,33,1000926710,958350,
334.504,µm,Spot,Distance from Origin,33,1000606742,958681,
342.461,µm,Spot,Distance from Origin,33,1000811156,959057,
389.67,µm,Spot,Distance from Origin,33,1000813964,961515,
393.132,µm,Spot,Distance from Origin,33,1000755087,961556,
425.152,µm,Spot,Distance from Origin,33,1000145899,962149,
422.001,µm,Spot,Distance from Origin,33,1000962165,962165,
153.018,µm,Spot,Distance from Origin,34,1000728131,963785,
255.059,µm,Spot,Distance from Origin,34,1000704730,970151,
270.893,µm,Spot,Distance from Origin,34,1000705525,970878,
360.79,µm,Spot,Distance from Origin,34,1000855659,971673,
344.712,µm,Spot,Distance from Origin,34,1000675627,973585,
307.359,µm,Spot,Distance from Origin,34,1000825954,974427,
272.689,µm,Spot,Distance from Origin,34,1000534158,974697,
208.575,µm,Spot,Distance from Origin,34,1000976176,976176,
230.442,µm,Spot,Distance from Origin,34,1000946144,976285,
315.603,µm,Spot,Distance from Origin,34,1000858553,977594,
279.826,µm,Spot,Distance from Origin,34,1000887899,977743,
262.049,µm,Spot,Distance from Origin,34,1000686553,979172,
284.729,µm,Spot,Distance from Origin,34,1000860086,979217,
389.366,µm,Spot,Distance from Origin,34,1000860289,979460,
402.972,µm,Spot,Distance from Origin,34,1000856861,979585,
401.129,µm,Spot,Distance from Origin,34,1000890207,979861,
275.904,µm,Spot,Distance from Origin,34,1000835089,980476,
341.352,µm,Spot,Distance from Origin,34,1000569584,981161,
292.831,µm,Spot,Distance from Origin,34,1000572485,981674,
315.311,µm,Spot,Distance from Origin,34,1000454057,982623,
326.404,µm,Spot,Distance from Origin,34,1000953090,983015,
402.814,µm,Spot,Distance from Origin,34,1000864199,983505,
318.218,µm,Spot,Distance from Origin,34,1000689377,984580,
343.37,µm,Spot,Distance from Origin,34,1000865808,984992,
369.286,µm,Spot,Distance from Origin,34,1000866048,985227,
359.215,µm,Spot,Distance from Origin,34,1000371442,985721,
