
Track Intensity StdDev Ch=2 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
28.0084,,Track,2,Image 1,1000000426,
0.146645,,Track,2,Image 1,1000005575,
25.182,,Track,2,Image 1,1000008102,
109.361,,Track,2,Image 1,1000011182,
18.9921,,Track,2,Image 1,1000014633,
0.0680406,,Track,2,Image 1,1000014915,
53.6263,,Track,2,Image 1,1000018381,
24.0713,,Track,2,Image 1,1000019405,
49.0506,,Track,2,Image 1,1000022248,
10.8582,,Track,2,Image 1,1000023039,
95.2131,,Track,2,Image 1,1000023639,
0,,Track,2,Image 1,1000024512,
14.3576,,Track,2,Image 1,1000025762,
26.2598,,Track,2,Image 1,1000025863,
81.9603,,Track,2,Image 1,1000025898,
22.9759,,Track,2,Image 1,1000026374,
23.6549,,Track,2,Image 1,1000026660,
20.2431,,Track,2,Image 1,1000026789,
0.410368,,Track,2,Image 1,1000026990,
3.08108,,Track,2,Image 1,1000027048,
10.4106,,Track,2,Image 1,1000027245,
41.6664,,Track,2,Image 1,1000027656,
39.7884,,Track,2,Image 1,1000028849,
20.3101,,Track,2,Image 1,1000028860,
23.1514,,Track,2,Image 1,1000029962,
40.7104,,Track,2,Image 1,1000034728,
13.597,,Track,2,Image 1,1000058544,
5.07074,,Track,2,Image 1,1000069455,
0.734961,,Track,2,Image 1,1000071729,
15.9426,,Track,2,Image 1,1000074239,
1.36558,,Track,2,Image 1,1000080712,
97.2271,,Track,2,Image 1,1000082174,
0.152941,,Track,2,Image 1,1000094504,
2.02949,,Track,2,Image 1,1000111173,
24.3611,,Track,2,Image 1,1000117221,
0,,Track,2,Image 1,1000130081,
0.381369,,Track,2,Image 1,1000135496,
10.1117,,Track,2,Image 1,1000136105,
0.253966,,Track,2,Image 1,1000138478,
1.48035,,Track,2,Image 1,1000145899,
0.688515,,Track,2,Image 1,1000158060,
84.1249,,Track,2,Image 1,1000165097,
13.5364,,Track,2,Image 1,1000178867,
15.0932,,Track,2,Image 1,1000196023,
4.57466,,Track,2,Image 1,1000196749,
23.7217,,Track,2,Image 1,1000199932,
1.57228,,Track,2,Image 1,1000218062,
23.1719,,Track,2,Image 1,1000221333,
57.8409,,Track,2,Image 1,1000224234,
58.5958,,Track,2,Image 1,1000224241,
35.0761,,Track,2,Image 1,1000224431,
0.855088,,Track,2,Image 1,1000226383,
3.74202,,Track,2,Image 1,1000232501,
41.0781,,Track,2,Image 1,1000244446,
0.0883856,,Track,2,Image 1,1000253547,
15.5292,,Track,2,Image 1,1000257305,
24.6304,,Track,2,Image 1,1000260417,
12.1568,,Track,2,Image 1,1000260594,
74.2833,,Track,2,Image 1,1000275823,
0,,Track,2,Image 1,1000278844,
23.3168,,Track,2,Image 1,1000282540,
23.9455,,Track,2,Image 1,1000282868,
1.83182,,Track,2,Image 1,1000290426,
35.0923,,Track,2,Image 1,1000290900,
0,,Track,2,Image 1,1000312915,
1.94448,,Track,2,Image 1,1000320447,
50.8724,,Track,2,Image 1,1000327258,
29.811,,Track,2,Image 1,1000338312,
0,,Track,2,Image 1,1000354440,
0.211077,,Track,2,Image 1,1000354480,
2.44062,,Track,2,Image 1,1000371442,
0.674084,,Track,2,Image 1,1000373068,
53.1402,,Track,2,Image 1,1000385100,
64.5858,,Track,2,Image 1,1000401657,
19.1157,,Track,2,Image 1,1000402605,
15.5604,,Track,2,Image 1,1000405139,
0.259826,,Track,2,Image 1,1000409035,
16.0812,,Track,2,Image 1,1000421574,
17.2045,,Track,2,Image 1,1000423376,
2.15104,,Track,2,Image 1,1000429687,
35.9777,,Track,2,Image 1,1000439186,
24.2037,,Track,2,Image 1,1000449132,
3.79289,,Track,2,Image 1,1000454057,
11.0117,,Track,2,Image 1,1000454567,
14.3518,,Track,2,Image 1,1000488632,
57.281,,Track,2,Image 1,1000489329,
34.44,,Track,2,Image 1,1000493396,
4.12453,,Track,2,Image 1,1000515291,
8.52733,,Track,2,Image 1,1000522409,
2.73769,,Track,2,Image 1,1000522415,
30.7328,,Track,2,Image 1,1000534158,
0.489951,,Track,2,Image 1,1000535289,
26.0619,,Track,2,Image 1,1000549440,
18.9777,,Track,2,Image 1,1000566277,
24.2288,,Track,2,Image 1,1000569584,
25.7151,,Track,2,Image 1,1000572485,
0,,Track,2,Image 1,1000574056,
18.2327,,Track,2,Image 1,1000576160,
75.6242,,Track,2,Image 1,1000606742,
14.2478,,Track,2,Image 1,1000623228,
1.30739,,Track,2,Image 1,1000626063,
34.0777,,Track,2,Image 1,1000628237,
71.8851,,Track,2,Image 1,1000657926,
3.7755,,Track,2,Image 1,1000667525,
1.32439,,Track,2,Image 1,1000675627,
0,,Track,2,Image 1,1000684239,
27.4522,,Track,2,Image 1,1000686553,
0.266747,,Track,2,Image 1,1000689377,
0.296426,,Track,2,Image 1,1000690930,
31.7029,,Track,2,Image 1,1000692325,
22.4492,,Track,2,Image 1,1000695046,
21.9607,,Track,2,Image 1,1000704730,
0.178964,,Track,2,Image 1,1000705525,
14.5254,,Track,2,Image 1,1000712057,
43.117,,Track,2,Image 1,1000728131,
41.0166,,Track,2,Image 1,1000755087,
0,,Track,2,Image 1,1000764459,
17.2243,,Track,2,Image 1,1000809896,
25.728,,Track,2,Image 1,1000811156,
12.411,,Track,2,Image 1,1000813964,
0,,Track,2,Image 1,1000825954,
74.3335,,Track,2,Image 1,1000835089,
14.1694,,Track,2,Image 1,1000839692,
0,,Track,2,Image 1,1000855659,
0,,Track,2,Image 1,1000856861,
24.5428,,Track,2,Image 1,1000858553,
7.53247,,Track,2,Image 1,1000860086,
10.3844,,Track,2,Image 1,1000860289,
3.59958,,Track,2,Image 1,1000864199,
21.5751,,Track,2,Image 1,1000865808,
78.4257,,Track,2,Image 1,1000866048,
0,,Track,2,Image 1,1000887899,
1.40805,,Track,2,Image 1,1000890207,
16.0296,,Track,2,Image 1,1000898844,
0,,Track,2,Image 1,1000926710,
