
Average Distance To 3 Nearest Neighbours
 ==================== 
Average Distance To 3 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
79.5736,µm,Spot,6,1000014633,159593,
44.9118,µm,Spot,6,1000014915,159795,
50.243,µm,Spot,6,1000074239,160614,
48.1634,µm,Spot,6,1000018381,163048,
27.2996,µm,Spot,6,1000135496,164167,
19.8424,µm,Spot,6,1000165097,165097,
39.6896,µm,Spot,6,1000136105,165141,
18.6552,µm,Spot,6,1000023639,165409,
48.7575,µm,Spot,6,1000019405,166686,
66.3147,µm,Spot,6,1000022248,166839,
23.3265,µm,Spot,6,1000080712,166933,
15.4856,µm,Spot,6,1000138478,167324,
25.4722,µm,Spot,6,1000023039,168006,
39.4387,µm,Spot,6,1000111173,168315,
45.3045,µm,Spot,6,1000082174,168492,
20.6694,µm,Spot,6,1000026990,169213,
14.7092,µm,Spot,6,1000025863,170750,
60.5224,µm,Spot,6,1000025898,170777,
33.8404,µm,Spot,6,1000025762,170880,
31.2393,µm,Spot,6,1000026374,170923,
19.5406,µm,Spot,6,1000026660,171211,
20.9451,µm,Spot,6,1000026789,171326,
53.0773,µm,Spot,6,1000024512,171491,
31.1765,µm,Spot,6,1000027048,171600,
34.3962,µm,Spot,6,1000027245,171786,
34.5,µm,Spot,6,1000027656,172144,
19.7298,µm,Spot,6,1000028849,173596,
21.0817,µm,Spot,6,1000028860,173606,
39.3337,µm,Spot,6,1000058544,174031,
40.3361,µm,Spot,6,1000029962,174373,
65.8197,µm,Spot,6,1000117221,175066,
73.8045,µm,Spot,6,1000145899,175260,
103.705,µm,Spot,7,1000178867,178867,
136.044,µm,Spot,7,1000034728,179036,
43.2704,µm,Spot,7,1000005575,180676,
38.4263,µm,Spot,7,1000094504,180709,
73.6966,µm,Spot,7,1000008102,183000,
40.5125,µm,Spot,7,1000158060,186936,
55.6249,µm,Spot,7,1000071729,187159,
50.7805,µm,Spot,7,1000069455,187472,
44.715,µm,Spot,7,1000130081,187691,
79.9919,µm,Spot,7,1000014633,188535,
46.5536,µm,Spot,7,1000014915,188987,
51.0253,µm,Spot,7,1000074239,189513,
59.2338,µm,Spot,7,1000018381,191915,
58.3272,µm,Spot,7,1000019405,192882,
29.4383,µm,Spot,7,1000135496,193021,
30.9204,µm,Spot,7,1000165097,193932,
40.677,µm,Spot,7,1000136105,193991,
53.8104,µm,Spot,7,1000196023,196023,
20.5025,µm,Spot,7,1000080712,196104,
14.2345,µm,Spot,7,1000138478,196432,
18.9396,µm,Spot,7,1000196749,196749,
38.8296,µm,Spot,7,1000111173,197053,
44.2024,µm,Spot,7,1000082174,197213,
29.6229,µm,Spot,7,1000026990,197885,
34.448,µm,Spot,7,1000025762,199227,
10.5864,µm,Spot,7,1000025863,199350,
37.8625,µm,Spot,7,1000026374,199538,
11.6947,µm,Spot,7,1000199932,199932,
11.3432,µm,Spot,7,1000026789,199942,
54.7395,µm,Spot,7,1000024512,200064,
31.1287,µm,Spot,7,1000027048,200164,
33.1914,µm,Spot,7,1000027245,200359,
33.5759,µm,Spot,7,1000027656,200760,
29.8357,µm,Spot,7,1000026660,201704,
34.871,µm,Spot,7,1000028860,202112,
37.8693,µm,Spot,7,1000058544,202550,
42.191,µm,Spot,7,1000029962,202900,
67.5892,µm,Spot,7,1000117221,203538,
74.5769,µm,Spot,7,1000145899,203689,
104.526,µm,Spot,8,1000178867,207307,
124.76,µm,Spot,8,1000034728,207491,
43.223,µm,Spot,8,1000005575,209230,
37.6922,µm,Spot,8,1000094504,209263,
66.9179,µm,Spot,8,1000008102,211542,
40.0077,µm,Spot,8,1000158060,215684,
55.817,µm,Spot,8,1000071729,215911,
47.0876,µm,Spot,8,1000069455,216187,
41.8911,µm,Spot,8,1000130081,216414,
80.4781,µm,Spot,8,1000014633,217248,
45.8624,µm,Spot,8,1000014915,217741,
31.2472,µm,Spot,8,1000218062,218062,
35.3622,µm,Spot,8,1000074239,218280,
45.719,µm,Spot,8,1000018381,220701,
34.8215,µm,Spot,8,1000221333,221333,
27.7511,µm,Spot,8,1000019405,221685,
23.9461,µm,Spot,8,1000165097,222728,
36.6608,µm,Spot,8,1000136105,222780,
27.8239,µm,Spot,8,1000224234,224234,
28.5628,µm,Spot,8,1000224241,224241,
64.8268,µm,Spot,8,1000224431,224431,
26.6837,µm,Spot,8,1000135496,224496,
59.7149,µm,Spot,8,1000196023,224808,
14.8142,µm,Spot,8,1000138478,224884,
19.8272,µm,Spot,8,1000080712,224892,
18.9874,µm,Spot,8,1000196749,225577,
39.2162,µm,Spot,8,1000111173,225870,
44.4887,µm,Spot,8,1000082174,226025,
15.9848,µm,Spot,8,1000226383,226383,
16.4377,µm,Spot,8,1000026990,226673,
13.6144,µm,Spot,8,1000025863,228123,
35.7708,µm,Spot,8,1000026374,228289,
19.6622,µm,Spot,8,1000199932,228667,
54.8321,µm,Spot,8,1000024512,228832,
32.8199,µm,Spot,8,1000027245,228847,
27.5102,µm,Spot,8,1000027048,228921,
33.8471,µm,Spot,8,1000027656,229877,
40.0257,µm,Spot,8,1000026660,230497,
38.0558,µm,Spot,8,1000028860,230918,
37.5187,µm,Spot,8,1000058544,231336,
41.8677,µm,Spot,8,1000029962,231689,
66.487,µm,Spot,8,1000117221,232329,
50.0886,µm,Spot,8,1000145899,232497,
52.3277,µm,Spot,8,1000232501,232501,
89.6017,µm,Spot,9,1000178867,236041,
125.874,µm,Spot,9,1000034728,236229,
39.2778,µm,Spot,9,1000005575,237846,
35.3485,µm,Spot,9,1000094504,238096,
66.3091,µm,Spot,9,1000008102,240127,
55.0047,µm,Spot,9,1000071729,244439,
57.4807,µm,Spot,9,1000244446,244446,
44.9897,µm,Spot,9,1000158060,244507,
48.8412,µm,Spot,9,1000069455,244734,
42.6138,µm,Spot,9,1000130081,244994,
71.5378,µm,Spot,9,1000014633,245823,
43.9159,µm,Spot,9,1000014915,246314,
35.519,µm,Spot,9,1000074239,246863,
29.708,µm,Spot,9,1000218062,246918,
46.8329,µm,Spot,9,1000018381,249362,
34.5487,µm,Spot,9,1000221333,249997,
26.3655,µm,Spot,9,1000019405,250348,
29.8941,µm,Spot,9,1000165097,251399,
40.0198,µm,Spot,9,1000136105,251464,
26.2536,µm,Spot,9,1000224234,252909,
27.1696,µm,Spot,9,1000224241,252913,
62.3589,µm,Spot,9,1000224431,253095,
16.9569,µm,Spot,9,1000135496,253178,
60.5679,µm,Spot,9,1000196023,253490,
15.992,µm,Spot,9,1000253547,253547,
19.9496,µm,Spot,9,1000080712,253569,
14.9884,µm,Spot,9,1000138478,253896,
17.8069,µm,Spot,9,1000196749,254212,
35.6083,µm,Spot,9,1000111173,254504,
28.4197,µm,Spot,9,1000226383,255067,
10.6204,µm,Spot,9,1000025863,256714,
32.0684,µm,Spot,9,1000026374,256892,
38.7413,µm,Spot,9,1000026660,257187,
11.4004,µm,Spot,9,1000199932,257298,
11.4288,µm,Spot,9,1000257305,257305,
46.9222,µm,Spot,9,1000024512,257487,
39.705,µm,Spot,9,1000027245,257516,
30.6473,µm,Spot,9,1000027048,257607,
30.2916,µm,Spot,9,1000027656,258625,
37.3377,µm,Spot,9,1000028860,259655,
29.8916,µm,Spot,9,1000029962,260412,
29.6467,µm,Spot,9,1000260417,260417,
44.6051,µm,Spot,9,1000260594,260594,
66.3092,µm,Spot,9,1000117221,261077,
50.2682,µm,Spot,9,1000145899,261278,
52.1584,µm,Spot,9,1000232501,261285,
93.5921,µm,Spot,10,1000178867,264958,
123.513,µm,Spot,10,1000034728,265173,
52.9173,µm,Spot,10,1000094504,266925,
58.9308,µm,Spot,10,1000008102,269091,
60.4066,µm,Spot,10,1000244446,273132,
57.2122,µm,Spot,10,1000071729,273397,
50.3954,µm,Spot,10,1000158060,273457,
59.8938,µm,Spot,10,1000130081,274092,
78.5241,µm,Spot,10,1000014633,274815,
21.4033,µm,Spot,10,1000218062,275628,
29.6595,µm,Spot,10,1000275823,275823,
30.2793,µm,Spot,10,1000074239,275844,
27.9539,µm,Spot,10,1000018381,278435,
16.9066,µm,Spot,10,1000278844,278844,
33.3817,µm,Spot,10,1000221333,279067,
40.2786,µm,Spot,10,1000136105,280223,
35.4034,µm,Spot,10,1000165097,280477,
25.8971,µm,Spot,10,1000224234,281995,
26.8435,µm,Spot,10,1000224241,282000,
26.338,µm,Spot,10,1000019405,282050,
50.0007,µm,Spot,10,1000224431,282196,
16.8133,µm,Spot,10,1000135496,282272,
29.2048,µm,Spot,10,1000282540,282540,
61.355,µm,Spot,10,1000196023,282594,
15.7544,µm,Spot,10,1000253547,282661,
29.7739,µm,Spot,10,1000282868,282868,
14.1868,µm,Spot,10,1000138478,283029,
17.2141,µm,Spot,10,1000080712,283031,
17.992,µm,Spot,10,1000196749,283355,
46.4524,µm,Spot,10,1000111173,283651,
29.715,µm,Spot,10,1000226383,284246,
32.1898,µm,Spot,10,1000027048,284624,
10.6572,µm,Spot,10,1000025863,285708,
31.6609,µm,Spot,10,1000026374,286205,
41.2427,µm,Spot,10,1000026660,286479,
11.4262,µm,Spot,10,1000199932,286579,
11.7441,µm,Spot,10,1000257305,286591,
55.1569,µm,Spot,10,1000024512,286743,
39.0113,µm,Spot,10,1000028860,288890,
56.5264,µm,Spot,10,1000260417,289633,
57.2148,µm,Spot,10,1000260594,289822,
35.3991,µm,Spot,10,1000145899,290419,
32.7627,µm,Spot,10,1000232501,290422,
33.9845,µm,Spot,10,1000290426,290426,
96.108,µm,Spot,11,1000290900,290900,
98.7692,µm,Spot,11,1000178867,294112,
90.8319,µm,Spot,11,1000034728,294300,
67.3038,µm,Spot,11,1000008102,298353,
66.9175,µm,Spot,11,1000244446,302487,
57.8388,µm,Spot,11,1000071729,302750,
61.202,µm,Spot,11,1000158060,302820,
61.5327,µm,Spot,11,1000130081,303418,
82.0477,µm,Spot,11,1000014633,304159,
25.1344,µm,Spot,11,1000218062,304956,
42.9891,µm,Spot,11,1000275823,305169,
31.5771,µm,Spot,11,1000074239,305193,
20.0663,µm,Spot,11,1000278844,308213,
32.3271,µm,Spot,11,1000221333,308444,
24.6292,µm,Spot,11,1000224234,308734,
24.7833,µm,Spot,11,1000019405,308790,
38.3002,µm,Spot,11,1000165097,309573,
25.3693,µm,Spot,11,1000224241,311362,
51.3547,µm,Spot,11,1000224431,311542,
62.0461,µm,Spot,11,1000196023,311574,
27.5648,µm,Spot,11,1000253547,311626,
29.1227,µm,Spot,11,1000282868,312193,
29.8238,µm,Spot,11,1000282540,312199,
21.0114,µm,Spot,11,1000080712,312392,
24.0823,µm,Spot,11,1000196749,312713,
52.8871,µm,Spot,11,1000312915,312915,
46.4321,µm,Spot,11,1000111173,312994,
36.2043,µm,Spot,11,1000226383,313835,
35.1998,µm,Spot,11,1000027048,313885,
36.5524,µm,Spot,11,1000026374,315460,
56.891,µm,Spot,11,1000026660,315763,
20.0425,µm,Spot,11,1000199932,315851,
20.3493,µm,Spot,11,1000257305,315870,
44.1821,µm,Spot,11,1000024512,316043,
52.6259,µm,Spot,11,1000260417,318916,
58.359,µm,Spot,11,1000260594,319098,
35.7296,µm,Spot,11,1000145899,319743,
32.9152,µm,Spot,11,1000232501,319753,
34.3239,µm,Spot,11,1000290426,319755,
84.8308,µm,Spot,12,1000290900,320267,
75.1009,µm,Spot,12,1000320447,320447,
69.4506,µm,Spot,12,1000178867,323471,
86.8333,µm,Spot,12,1000034728,323630,
56.9148,µm,Spot,12,1000327258,327258,
66.5612,µm,Spot,12,1000008102,327597,
58.8684,µm,Spot,12,1000244446,331820,
65.1523,µm,Spot,12,1000071729,332124,
51.1368,µm,Spot,12,1000014633,333504,
43.0132,µm,Spot,12,1000275823,334574,
32.0771,µm,Spot,12,1000074239,334588,
23.9628,µm,Spot,12,1000218062,334649,
58.0036,µm,Spot,12,1000158060,334766,
20.8717,µm,Spot,12,1000278844,337535,
32.4924,µm,Spot,12,1000221333,337717,
25.5043,µm,Spot,12,1000224234,338033,
25.6302,µm,Spot,12,1000019405,338084,
48.2295,µm,Spot,12,1000338312,338312,
38.5911,µm,Spot,12,1000165097,338811,
26.7997,µm,Spot,12,1000224241,340544,
51.6763,µm,Spot,12,1000224431,340696,
60.9315,µm,Spot,12,1000196023,340725,
27.3708,µm,Spot,12,1000253547,340780,
30.1626,µm,Spot,12,1000282540,341020,
29.9639,µm,Spot,12,1000282868,341314,
21.6991,µm,Spot,12,1000080712,341500,
25.2505,µm,Spot,12,1000196749,341815,
52.7684,µm,Spot,12,1000312915,342010,
45.8778,µm,Spot,12,1000111173,342104,
35.5244,µm,Spot,12,1000226383,342656,
35.8294,µm,Spot,12,1000027048,342982,
35.8942,µm,Spot,12,1000026374,344546,
57.2319,µm,Spot,12,1000026660,344833,
20.3763,µm,Spot,12,1000199932,344942,
20.8378,µm,Spot,12,1000257305,344953,
43.7898,µm,Spot,12,1000024512,345116,
51.4707,µm,Spot,12,1000260417,347970,
58.1003,µm,Spot,12,1000260594,348147,
43.8276,µm,Spot,12,1000145899,348845,
38.6181,µm,Spot,12,1000232501,348849,
40.1227,µm,Spot,12,1000290426,348853,
85.1115,µm,Spot,13,1000290900,349380,
74.4044,µm,Spot,13,1000320447,349580,
68.8272,µm,Spot,13,1000178867,352590,
86.3843,µm,Spot,13,1000034728,352773,
41.6333,µm,Spot,13,1000354440,354440,
49.2311,µm,Spot,13,1000354480,354480,
56.6939,µm,Spot,13,1000327258,356160,
64.3189,µm,Spot,13,1000008102,356736,
55.7471,µm,Spot,13,1000244446,360874,
63.6609,µm,Spot,13,1000071729,361148,
50.2191,µm,Spot,13,1000014633,362490,
43.9629,µm,Spot,13,1000275823,363531,
32.1252,µm,Spot,13,1000074239,363546,
23.3563,µm,Spot,13,1000218062,363606,
20.7318,µm,Spot,13,1000278844,366498,
33.3378,µm,Spot,13,1000221333,366718,
27.411,µm,Spot,13,1000224241,367020,
26.6582,µm,Spot,13,1000019405,367076,
43.5097,µm,Spot,13,1000338312,367314,
25.5536,µm,Spot,13,1000165097,368149,
26.4915,µm,Spot,13,1000224234,369566,
51.6129,µm,Spot,13,1000224431,369729,
59.7912,µm,Spot,13,1000196023,369764,
19.4252,µm,Spot,13,1000253547,369823,
29.6543,µm,Spot,13,1000282540,370059,
21.6465,µm,Spot,13,1000080712,370551,
29.5608,µm,Spot,13,1000282868,370670,
15.3062,µm,Spot,13,1000196749,370869,
51.0603,µm,Spot,13,1000312915,371100,
44.3015,µm,Spot,13,1000111173,371189,
16.2548,µm,Spot,13,1000371442,371442,
17.3444,µm,Spot,13,1000226383,371745,
31.1823,µm,Spot,13,1000027048,372095,
15.908,µm,Spot,13,1000373068,373068,
33.5911,µm,Spot,13,1000026374,373583,
56.3949,µm,Spot,13,1000026660,373869,
19.8365,µm,Spot,13,1000199932,373973,
20.4563,µm,Spot,13,1000257305,373980,
42.5019,µm,Spot,13,1000024512,374152,
54.5446,µm,Spot,13,1000260417,376655,
58.8206,µm,Spot,13,1000260594,377159,
44.3469,µm,Spot,13,1000145899,377817,
39.1444,µm,Spot,13,1000232501,377823,
40.6632,µm,Spot,13,1000290426,377828,
79.4041,µm,Spot,14,1000290900,378365,
81.158,µm,Spot,14,1000320447,378573,
55.3188,µm,Spot,14,1000178867,379911,
86.6039,µm,Spot,14,1000034728,381380,
41.1412,µm,Spot,14,1000354440,383368,
48.9824,µm,Spot,14,1000354480,383405,
33.0862,µm,Spot,14,1000327258,385098,
32.6312,µm,Spot,14,1000385100,385100,
77.9779,µm,Spot,14,1000008102,385535,
55.5519,µm,Spot,14,1000244446,389772,
45.8217,µm,Spot,14,1000014633,391286,
47.6531,µm,Spot,14,1000275823,392500,
24.3106,µm,Spot,14,1000218062,392581,
41.0566,µm,Spot,14,1000221333,395328,
19.839,µm,Spot,14,1000278844,395431,
15.2792,µm,Spot,14,1000224234,395980,
15.1021,µm,Spot,14,1000224241,395984,
26.7875,µm,Spot,14,1000019405,396019,
50.5089,µm,Spot,14,1000224431,396145,
43.6058,µm,Spot,14,1000338312,396273,
37.3679,µm,Spot,14,1000165097,396760,
51.2847,µm,Spot,14,1000196023,398660,
18.5914,µm,Spot,14,1000253547,398711,
30.9485,µm,Spot,14,1000282540,398941,
30.5122,µm,Spot,14,1000282868,399235,
15.5064,µm,Spot,14,1000196749,399414,
20.4033,µm,Spot,14,1000080712,399444,
16.3151,µm,Spot,14,1000373068,399716,
51.8785,µm,Spot,14,1000312915,399918,
44.0329,µm,Spot,14,1000111173,399990,
33.6296,µm,Spot,14,1000371442,400244,
34.9468,µm,Spot,14,1000027048,400915,
23.6392,µm,Spot,14,1000401657,401657,
33.4052,µm,Spot,14,1000026374,402334,
64.5425,µm,Spot,14,1000402605,402605,
20.6949,µm,Spot,14,1000199932,402701,
21.4891,µm,Spot,14,1000257305,402717,
52.2048,µm,Spot,14,1000024512,402891,
28.9757,µm,Spot,14,1000405139,405139,
54.4916,µm,Spot,14,1000260417,405314,
57.4992,µm,Spot,14,1000260594,405853,
43.2323,µm,Spot,14,1000145899,406550,
39.4178,µm,Spot,14,1000232501,406554,
40.6467,µm,Spot,14,1000290426,406557,
103.303,µm,Spot,15,1000290900,407107,
79.16,µm,Spot,15,1000320447,407345,
55.1486,µm,Spot,15,1000178867,408709,
92.1809,µm,Spot,15,1000409035,409035,
47.8946,µm,Spot,15,1000354480,412263,
39.8223,µm,Spot,15,1000354440,412471,
41.2522,µm,Spot,15,1000327258,414040,
39.8276,µm,Spot,15,1000385100,414048,
73.9478,µm,Spot,15,1000008102,414497,
55.7668,µm,Spot,15,1000244446,418817,
43.5846,µm,Spot,15,1000275823,421562,
38.0079,µm,Spot,15,1000421574,421574,
23.7422,µm,Spot,15,1000218062,421663,
79.8806,µm,Spot,15,1000423376,423376,
20.0581,µm,Spot,15,1000278844,424519,
48.595,µm,Spot,15,1000019405,425097,
50.2542,µm,Spot,15,1000224431,425221,
52.0917,µm,Spot,15,1000338312,425331,
33.0616,µm,Spot,15,1000165097,425817,
50.5495,µm,Spot,15,1000196023,427702,
29.2909,µm,Spot,15,1000282540,427968,
18.8064,µm,Spot,15,1000253547,428122,
28.9336,µm,Spot,15,1000282868,428284,
20.8517,µm,Spot,15,1000080712,428462,
15.2397,µm,Spot,15,1000196749,428756,
49.6795,µm,Spot,15,1000312915,428970,
37.3892,µm,Spot,15,1000111173,429038,
24.0427,µm,Spot,15,1000371442,429338,
21.4134,µm,Spot,15,1000429687,429687,
22.2799,µm,Spot,15,1000027048,429991,
52.388,µm,Spot,15,1000401657,430726,
16.4758,µm,Spot,15,1000373068,430921,
32.7007,µm,Spot,15,1000026374,431402,
63.7887,µm,Spot,15,1000402605,431690,
20.9589,µm,Spot,15,1000199932,431779,
21.9112,µm,Spot,15,1000257305,431789,
51.3543,µm,Spot,15,1000024512,431954,
29.2374,µm,Spot,15,1000405139,434235,
53.737,µm,Spot,15,1000260417,434420,
57.5171,µm,Spot,15,1000260594,434965,
43.3753,µm,Spot,15,1000145899,435593,
40.4703,µm,Spot,15,1000232501,435599,
41.924,µm,Spot,15,1000290426,435603,
78.7637,µm,Spot,16,1000290900,436100,
76.3983,µm,Spot,16,1000320447,436756,
53.7017,µm,Spot,16,1000178867,437671,
89.5659,µm,Spot,16,1000409035,438135,
76.6404,µm,Spot,16,1000439186,439186,
39.9915,µm,Spot,16,1000354440,441187,
44.6823,µm,Spot,16,1000354480,441220,
33.9179,µm,Spot,16,1000327258,442909,
33.1671,µm,Spot,16,1000385100,442914,
73.797,µm,Spot,16,1000008102,443356,
54.8268,µm,Spot,16,1000244446,447272,
46.0731,µm,Spot,16,1000449132,449132,
42.3532,µm,Spot,16,1000275823,450187,
37.8249,µm,Spot,16,1000421574,450197,
75.889,µm,Spot,16,1000423376,452082,
22.3363,µm,Spot,16,1000218062,452867,
19.8671,µm,Spot,16,1000278844,453216,
48.4853,µm,Spot,16,1000019405,453768,
49.4867,µm,Spot,16,1000224431,453886,
42.4637,µm,Spot,16,1000338312,454011,
