
Intensity Center Ch=4 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
83,,Spot,4,Image 1,15,1000278844,424519,
241,,Spot,4,Image 1,15,1000019405,425097,
254,,Spot,4,Image 1,15,1000224431,425221,
254,,Spot,4,Image 1,15,1000338312,425331,
255,,Spot,4,Image 1,15,1000165097,425817,
255,,Spot,4,Image 1,15,1000196023,427702,
253,,Spot,4,Image 1,15,1000282540,427968,
140,,Spot,4,Image 1,15,1000253547,428122,
255,,Spot,4,Image 1,15,1000282868,428284,
79,,Spot,4,Image 1,15,1000080712,428462,
92,,Spot,4,Image 1,15,1000196749,428756,
58,,Spot,4,Image 1,15,1000312915,428970,
251,,Spot,4,Image 1,15,1000111173,429038,
255,,Spot,4,Image 1,15,1000371442,429338,
255,,Spot,4,Image 1,15,1000429687,429687,
255,,Spot,4,Image 1,15,1000027048,429991,
254,,Spot,4,Image 1,15,1000401657,430726,
117,,Spot,4,Image 1,15,1000373068,430921,
255,,Spot,4,Image 1,15,1000026374,431402,
252,,Spot,4,Image 1,15,1000402605,431690,
253,,Spot,4,Image 1,15,1000199932,431779,
255,,Spot,4,Image 1,15,1000257305,431789,
120,,Spot,4,Image 1,15,1000024512,431954,
255,,Spot,4,Image 1,15,1000405139,434235,
254,,Spot,4,Image 1,15,1000260417,434420,
255,,Spot,4,Image 1,15,1000260594,434965,
99,,Spot,4,Image 1,15,1000145899,435593,
112,,Spot,4,Image 1,15,1000232501,435599,
122,,Spot,4,Image 1,15,1000290426,435603,
255,,Spot,4,Image 1,16,1000290900,436100,
74,,Spot,4,Image 1,16,1000320447,436756,
255,,Spot,4,Image 1,16,1000178867,437671,
89,,Spot,4,Image 1,16,1000409035,438135,
251,,Spot,4,Image 1,16,1000439186,439186,
58,,Spot,4,Image 1,16,1000354440,441187,
18,,Spot,4,Image 1,16,1000354480,441220,
200,,Spot,4,Image 1,16,1000327258,442909,
102,,Spot,4,Image 1,16,1000385100,442914,
253,,Spot,4,Image 1,16,1000008102,443356,
254,,Spot,4,Image 1,16,1000244446,447272,
255,,Spot,4,Image 1,16,1000449132,449132,
254,,Spot,4,Image 1,16,1000275823,450187,
253,,Spot,4,Image 1,16,1000421574,450197,
252,,Spot,4,Image 1,16,1000423376,452082,
79,,Spot,4,Image 1,16,1000218062,452867,
113,,Spot,4,Image 1,16,1000278844,453216,
251,,Spot,4,Image 1,16,1000019405,453768,
255,,Spot,4,Image 1,16,1000224431,453886,
251,,Spot,4,Image 1,16,1000338312,454011,
16,,Spot,4,Image 1,16,1000454057,454057,
255,,Spot,4,Image 1,16,1000165097,454506,
254,,Spot,4,Image 1,16,1000454567,454567,
20,,Spot,4,Image 1,16,1000312915,455118,
255,,Spot,4,Image 1,16,1000196023,456448,
253,,Spot,4,Image 1,16,1000282540,456729,
255,,Spot,4,Image 1,16,1000282868,457035,
85,,Spot,4,Image 1,16,1000080712,457216,
138,,Spot,4,Image 1,16,1000373068,457521,
160,,Spot,4,Image 1,16,1000111173,457800,
255,,Spot,4,Image 1,16,1000371442,458059,
255,,Spot,4,Image 1,16,1000429687,458412,
255,,Spot,4,Image 1,16,1000027048,458707,
254,,Spot,4,Image 1,16,1000401657,459408,
255,,Spot,4,Image 1,16,1000026374,459858,
252,,Spot,4,Image 1,16,1000199932,460237,
253,,Spot,4,Image 1,16,1000257305,460246,
252,,Spot,4,Image 1,16,1000402605,460413,
96,,Spot,4,Image 1,16,1000024512,460724,
253,,Spot,4,Image 1,16,1000260417,461707,
255,,Spot,4,Image 1,16,1000405139,463011,
255,,Spot,4,Image 1,16,1000260594,463726,
125,,Spot,4,Image 1,16,1000145899,464422,
248,,Spot,4,Image 1,16,1000232501,464429,
231,,Spot,4,Image 1,16,1000290426,464434,
255,,Spot,4,Image 1,17,1000290900,464973,
42,,Spot,4,Image 1,17,1000320447,465600,
255,,Spot,4,Image 1,17,1000178867,466461,
117,,Spot,4,Image 1,17,1000409035,466808,
252,,Spot,4,Image 1,17,1000439186,467942,
148,,Spot,4,Image 1,17,1000354440,469989,
0,,Spot,4,Image 1,17,1000354480,470011,
115,,Spot,4,Image 1,17,1000327258,471824,
71,,Spot,4,Image 1,17,1000385100,471829,
253,,Spot,4,Image 1,17,1000008102,472219,
236,,Spot,4,Image 1,17,1000423376,478062,
255,,Spot,4,Image 1,17,1000449132,478114,
255,,Spot,4,Image 1,17,1000275823,479258,
253,,Spot,4,Image 1,17,1000421574,479273,
30,,Spot,4,Image 1,17,1000454057,480386,
251,,Spot,4,Image 1,17,1000019405,482884,
252,,Spot,4,Image 1,17,1000338312,483143,
251,,Spot,4,Image 1,17,1000454567,483371,
255,,Spot,4,Image 1,17,1000165097,483628,
255,,Spot,4,Image 1,17,1000196023,485548,
255,,Spot,4,Image 1,17,1000282540,485818,
255,,Spot,4,Image 1,17,1000282868,486152,
79,,Spot,4,Image 1,17,1000080712,486345,
24,,Spot,4,Image 1,17,1000312915,486851,
138,,Spot,4,Image 1,17,1000111173,486915,
255,,Spot,4,Image 1,17,1000371442,487193,
254,,Spot,4,Image 1,17,1000429687,487511,
254,,Spot,4,Image 1,17,1000401657,488500,
255,,Spot,4,Image 1,17,1000488632,488632,
170,,Spot,4,Image 1,17,1000373068,488750,
255,,Spot,4,Image 1,17,1000026374,489213,
3,,Spot,4,Image 1,17,1000489329,489329,
252,,Spot,4,Image 1,17,1000402605,489469,
90,,Spot,4,Image 1,17,1000024512,489781,
255,,Spot,4,Image 1,17,1000405139,492033,
253,,Spot,4,Image 1,17,1000260417,492217,
255,,Spot,4,Image 1,17,1000260594,492735,
255,,Spot,4,Image 1,17,1000493396,493396,
136,,Spot,4,Image 1,17,1000145899,493459,
251,,Spot,4,Image 1,17,1000290426,493470,
4,,Spot,4,Image 1,18,1000320447,494672,
255,,Spot,4,Image 1,18,1000178867,495547,
130,,Spot,4,Image 1,18,1000409035,495994,
252,,Spot,4,Image 1,18,1000439186,496987,
53,,Spot,4,Image 1,18,1000354480,499110,
80,,Spot,4,Image 1,18,1000354440,499330,
60,,Spot,4,Image 1,18,1000385100,501090,
254,,Spot,4,Image 1,18,1000008102,501305,
255,,Spot,4,Image 1,18,1000449132,507120,
255,,Spot,4,Image 1,18,1000275823,508221,
253,,Spot,4,Image 1,18,1000421574,508233,
0,,Spot,4,Image 1,18,1000454057,509349,
251,,Spot,4,Image 1,18,1000423376,510045,
226,,Spot,4,Image 1,18,1000019405,511875,
251,,Spot,4,Image 1,18,1000338312,512123,
255,,Spot,4,Image 1,18,1000454567,512367,
255,,Spot,4,Image 1,18,1000165097,512640,
0,,Spot,4,Image 1,18,1000312915,513233,
255,,Spot,4,Image 1,18,1000196023,514524,
254,,Spot,4,Image 1,18,1000282540,514803,
167,,Spot,4,Image 1,18,1000515291,515291,
80,,Spot,4,Image 1,18,1000080712,515594,
141,,Spot,4,Image 1,18,1000111173,515878,
255,,Spot,4,Image 1,18,1000371442,516171,
255,,Spot,4,Image 1,18,1000429687,516515,
254,,Spot,4,Image 1,18,1000401657,517431,
147,,Spot,4,Image 1,18,1000373068,517694,
255,,Spot,4,Image 1,18,1000488632,517856,
255,,Spot,4,Image 1,18,1000026374,517902,
31,,Spot,4,Image 1,18,1000489329,518274,
254,,Spot,4,Image 1,18,1000402605,518452,
71,,Spot,4,Image 1,18,1000024512,518741,
253,,Spot,4,Image 1,18,1000260417,519707,
254,,Spot,4,Image 1,18,1000405139,520995,
255,,Spot,4,Image 1,18,1000493396,522340,
166,,Spot,4,Image 1,18,1000145899,522408,
138,,Spot,4,Image 1,18,1000522409,522409,
67,,Spot,4,Image 1,18,1000522415,522415,
251,,Spot,4,Image 1,18,1000290426,522416,
0,,Spot,4,Image 1,19,1000320447,524110,
255,,Spot,4,Image 1,19,1000178867,524549,
196,,Spot,4,Image 1,19,1000409035,524961,
252,,Spot,4,Image 1,19,1000439186,525896,
19,,Spot,4,Image 1,19,1000354480,527932,
89,,Spot,4,Image 1,19,1000354440,528164,
48,,Spot,4,Image 1,19,1000385100,529704,
252,,Spot,4,Image 1,19,1000008102,530128,
254,,Spot,4,Image 1,19,1000534158,534158,
0,,Spot,4,Image 1,19,1000535289,535289,
255,,Spot,4,Image 1,19,1000449132,535950,
251,,Spot,4,Image 1,19,1000423376,536045,
255,,Spot,4,Image 1,19,1000275823,537172,
253,,Spot,4,Image 1,19,1000421574,537184,
6,,Spot,4,Image 1,19,1000454057,538249,
239,,Spot,4,Image 1,19,1000019405,540819,
252,,Spot,4,Image 1,19,1000338312,541055,
255,,Spot,4,Image 1,19,1000454567,541268,
255,,Spot,4,Image 1,19,1000165097,541507,
0,,Spot,4,Image 1,19,1000312915,542127,
255,,Spot,4,Image 1,19,1000196023,543354,
255,,Spot,4,Image 1,19,1000282540,543636,
255,,Spot,4,Image 1,19,1000282868,543952,
139,,Spot,4,Image 1,19,1000515291,544173,
145,,Spot,4,Image 1,19,1000111173,544731,
255,,Spot,4,Image 1,19,1000371442,544983,
255,,Spot,4,Image 1,19,1000429687,545670,
254,,Spot,4,Image 1,19,1000401657,546302,
255,,Spot,4,Image 1,19,1000488632,546713,
63,,Spot,4,Image 1,19,1000489329,547128,
255,,Spot,4,Image 1,19,1000402605,547295,
84,,Spot,4,Image 1,19,1000024512,547622,
254,,Spot,4,Image 1,19,1000260417,548615,
255,,Spot,4,Image 1,19,1000549440,549440,
255,,Spot,4,Image 1,19,1000405139,549873,
255,,Spot,4,Image 1,19,1000493396,551265,
156,,Spot,4,Image 1,19,1000145899,551336,
232,,Spot,4,Image 1,19,1000522409,551340,
122,,Spot,4,Image 1,19,1000522415,551345,
164,,Spot,4,Image 1,19,1000290426,551346,
255,,Spot,4,Image 1,20,1000178867,553148,
156,,Spot,4,Image 1,20,1000409035,554021,
253,,Spot,4,Image 1,20,1000439186,555015,
36,,Spot,4,Image 1,20,1000354480,557029,
130,,Spot,4,Image 1,20,1000354440,557262,
120,,Spot,4,Image 1,20,1000385100,558714,
252,,Spot,4,Image 1,20,1000008102,559137,
253,,Spot,4,Image 1,20,1000534158,563260,
0,,Spot,4,Image 1,20,1000535289,564371,
255,,Spot,4,Image 1,20,1000449132,565073,
252,,Spot,4,Image 1,20,1000423376,565180,
253,,Spot,4,Image 1,20,1000566277,566277,
255,,Spot,4,Image 1,20,1000275823,566322,
253,,Spot,4,Image 1,20,1000421574,566338,
0,,Spot,4,Image 1,20,1000454057,567395,
187,,Spot,4,Image 1,20,1000569584,569584,
178,,Spot,4,Image 1,20,1000019405,569923,
252,,Spot,4,Image 1,20,1000338312,570183,
251,,Spot,4,Image 1,20,1000454567,570435,
254,,Spot,4,Image 1,20,1000165097,570692,
255,,Spot,4,Image 1,20,1000572485,572485,
255,,Spot,4,Image 1,20,1000196023,572536,
255,,Spot,4,Image 1,20,1000282868,572825,
253,,Spot,4,Image 1,20,1000282540,572830,
133,,Spot,4,Image 1,20,1000515291,573317,
17,,Spot,4,Image 1,20,1000312915,573796,
222,,Spot,4,Image 1,20,1000111173,573855,
112,,Spot,4,Image 1,20,1000574056,574056,
243,,Spot,4,Image 1,20,1000371442,574109,
253,,Spot,4,Image 1,20,1000429687,574473,
255,,Spot,4,Image 1,20,1000488632,575470,
255,,Spot,4,Image 1,20,1000576160,576160,
45,,Spot,4,Image 1,20,1000489329,576167,
251,,Spot,4,Image 1,20,1000402605,576328,
41,,Spot,4,Image 1,20,1000024512,576691,
253,,Spot,4,Image 1,20,1000260417,577679,
251,,Spot,4,Image 1,20,1000549440,578488,
255,,Spot,4,Image 1,20,1000405139,578956,
255,,Spot,4,Image 1,20,1000493396,580340,
137,,Spot,4,Image 1,20,1000145899,580402,
140,,Spot,4,Image 1,20,1000522409,580406,
253,,Spot,4,Image 1,20,1000522415,580409,
251,,Spot,4,Image 1,20,1000290426,580410,
114,,Spot,4,Image 1,21,1000409035,583023,
252,,Spot,4,Image 1,21,1000439186,584010,
33,,Spot,4,Image 1,21,1000354480,586056,
13,,Spot,4,Image 1,21,1000354440,586264,
53,,Spot,4,Image 1,21,1000385100,587735,
252,,Spot,4,Image 1,21,1000008102,588156,
253,,Spot,4,Image 1,21,1000534158,592272,
0,,Spot,4,Image 1,21,1000535289,593406,
255,,Spot,4,Image 1,21,1000449132,594128,
252,,Spot,4,Image 1,21,1000423376,594240,
252,,Spot,4,Image 1,21,1000566277,595322,
254,,Spot,4,Image 1,21,1000275823,595383,
253,,Spot,4,Image 1,21,1000421574,595403,
23,,Spot,4,Image 1,21,1000454057,596457,
251,,Spot,4,Image 1,21,1000569584,599061,
255,,Spot,4,Image 1,21,1000454567,599596,
252,,Spot,4,Image 1,21,1000165097,599850,
255,,Spot,4,Image 1,21,1000572485,601631,
255,,Spot,4,Image 1,21,1000196023,601682,
255,,Spot,4,Image 1,21,1000282868,601944,
114,,Spot,4,Image 1,21,1000515291,602451,
152,,Spot,4,Image 1,21,1000574056,603262,
0,,Spot,4,Image 1,21,1000312915,603305,
255,,Spot,4,Image 1,21,1000371442,603320,
180,,Spot,4,Image 1,21,1000111173,603368,
255,,Spot,4,Image 1,21,1000429687,603656,
255,,Spot,4,Image 1,21,1000488632,604666,
254,,Spot,4,Image 1,21,1000576160,605342,
82,,Spot,4,Image 1,21,1000489329,605348,
33,,Spot,4,Image 1,21,1000024512,605830,
255,,Spot,4,Image 1,21,1000606742,606742,
253,,Spot,4,Image 1,21,1000260417,606776,
233,,Spot,4,Image 1,21,1000549440,607568,
255,,Spot,4,Image 1,21,1000405139,608013,
255,,Spot,4,Image 1,21,1000493396,609400,
186,,Spot,4,Image 1,21,1000145899,609483,
240,,Spot,4,Image 1,21,1000522409,609488,
221,,Spot,4,Image 1,21,1000522415,609495,
223,,Spot,4,Image 1,21,1000290426,609496,
198,,Spot,4,Image 1,22,1000409035,612139,
252,,Spot,4,Image 1,22,1000439186,613175,
47,,Spot,4,Image 1,22,1000354480,615249,
182,,Spot,4,Image 1,22,1000354440,615509,
149,,Spot,4,Image 1,22,1000385100,617015,
254,,Spot,4,Image 1,22,1000008102,617445,
255,,Spot,4,Image 1,22,1000534158,621845,
0,,Spot,4,Image 1,22,1000535289,622692,
254,,Spot,4,Image 1,22,1000623228,623228,
255,,Spot,4,Image 1,22,1000449132,623365,
253,,Spot,4,Image 1,22,1000566277,624563,
255,,Spot,4,Image 1,22,1000275823,624617,
5,,Spot,4,Image 1,22,1000454057,625744,
15,,Spot,4,Image 1,22,1000626063,626063,
247,,Spot,4,Image 1,22,1000569584,627914,
255,,Spot,4,Image 1,22,1000628237,628237,
255,,Spot,4,Image 1,22,1000454567,628771,
255,,Spot,4,Image 1,22,1000572485,630844,
255,,Spot,4,Image 1,22,1000196023,630885,
255,,Spot,4,Image 1,22,1000282868,631150,
60,,Spot,4,Image 1,22,1000515291,631656,
165,,Spot,4,Image 1,22,1000312915,632214,
157,,Spot,4,Image 1,22,1000111173,632280,
45,,Spot,4,Image 1,22,1000574056,632479,
255,,Spot,4,Image 1,22,1000371442,632543,
255,,Spot,4,Image 1,22,1000429687,633227,
255,,Spot,4,Image 1,22,1000488632,633901,
0,,Spot,4,Image 1,22,1000489329,634293,
254,,Spot,4,Image 1,22,1000576160,634591,
87,,Spot,4,Image 1,22,1000024512,635060,
255,,Spot,4,Image 1,22,1000606742,636000,
254,,Spot,4,Image 1,22,1000260417,636035,
255,,Spot,4,Image 1,22,1000549440,636793,
255,,Spot,4,Image 1,22,1000405139,637253,
255,,Spot,4,Image 1,22,1000493396,638573,
147,,Spot,4,Image 1,22,1000145899,638651,
194,,Spot,4,Image 1,22,1000522409,638654,
246,,Spot,4,Image 1,22,1000522415,638660,
93,,Spot,4,Image 1,23,1000409035,641282,
252,,Spot,4,Image 1,23,1000439186,642272,
112,,Spot,4,Image 1,23,1000354480,644361,
229,,Spot,4,Image 1,23,1000385100,646067,
254,,Spot,4,Image 1,23,1000008102,646479,
89,,Spot,4,Image 1,23,1000354440,646958,
254,,Spot,4,Image 1,23,1000534158,650543,
3,,Spot,4,Image 1,23,1000535289,651640,
254,,Spot,4,Image 1,23,1000623228,652012,
255,,Spot,4,Image 1,23,1000449132,652319,
255,,Spot,4,Image 1,23,1000566277,653458,
255,,Spot,4,Image 1,23,1000275823,653522,
48,,Spot,4,Image 1,23,1000626063,655074,
251,,Spot,4,Image 1,23,1000569584,656781,
255,,Spot,4,Image 1,23,1000628237,657086,
55,,Spot,4,Image 1,23,1000454057,657479,
255,,Spot,4,Image 1,23,1000454567,657660,
252,,Spot,4,Image 1,23,1000657926,657926,
255,,Spot,4,Image 1,23,1000572485,659696,
255,,Spot,4,Image 1,23,1000196023,659747,
255,,Spot,4,Image 1,23,1000282868,660014,
52,,Spot,4,Image 1,23,1000515291,660518,
169,,Spot,4,Image 1,23,1000312915,661086,
189,,Spot,4,Image 1,23,1000111173,661143,
255,,Spot,4,Image 1,23,1000371442,661424,
117,,Spot,4,Image 1,23,1000574056,661701,
255,,Spot,4,Image 1,23,1000429687,662144,
255,,Spot,4,Image 1,23,1000488632,662824,
251,,Spot,4,Image 1,23,1000576160,663461,
15,,Spot,4,Image 1,23,1000489329,663476,
69,,Spot,4,Image 1,23,1000024512,663940,
254,,Spot,4,Image 1,23,1000606742,664549,
254,,Spot,4,Image 1,23,1000260417,664891,
255,,Spot,4,Image 1,23,1000549440,665648,
255,,Spot,4,Image 1,23,1000493396,667426,
190,,Spot,4,Image 1,23,1000145899,667512,
65,,Spot,4,Image 1,23,1000522409,667517,
65,,Spot,4,Image 1,23,1000667525,667525,
239,,Spot,4,Image 1,23,1000522415,667526,
107,,Spot,4,Image 1,24,1000409035,670196,
253,,Spot,4,Image 1,24,1000439186,671197,
59,,Spot,4,Image 1,24,1000354480,673521,
11,,Spot,4,Image 1,24,1000675627,675627,
254,,Spot,4,Image 1,24,1000534158,679589,
0,,Spot,4,Image 1,24,1000535289,680885,
254,,Spot,4,Image 1,24,1000623228,681151,
255,,Spot,4,Image 1,24,1000449132,681492,
253,,Spot,4,Image 1,24,1000566277,682589,
255,,Spot,4,Image 1,24,1000275823,682652,
29,,Spot,4,Image 1,24,1000626063,684192,
39,,Spot,4,Image 1,24,1000684239,684239,
206,,Spot,4,Image 1,24,1000569584,685920,
255,,Spot,4,Image 1,24,1000628237,686205,
252,,Spot,4,Image 1,24,1000686553,686553,
19,,Spot,4,Image 1,24,1000454057,686599,
254,,Spot,4,Image 1,24,1000454567,686788,
252,,Spot,4,Image 1,24,1000657926,687093,
255,,Spot,4,Image 1,24,1000572485,688906,
255,,Spot,4,Image 1,24,1000196023,688961,
254,,Spot,4,Image 1,24,1000282868,689221,
82,,Spot,4,Image 1,24,1000689377,689377,
57,,Spot,4,Image 1,24,1000515291,689712,
204,,Spot,4,Image 1,24,1000111173,690305,
75,,Spot,4,Image 1,24,1000574056,690517,
145,,Spot,4,Image 1,24,1000312915,690568,
255,,Spot,4,Image 1,24,1000371442,690575,
255,,Spot,4,Image 1,24,1000690930,690930,
255,,Spot,4,Image 1,24,1000429687,691300,
255,,Spot,4,Image 1,24,1000488632,691939,
253,,Spot,4,Image 1,24,1000692325,692325,
252,,Spot,4,Image 1,24,1000576160,692328,
254,,Spot,4,Image 1,24,1000606742,693714,
252,,Spot,4,Image 1,24,1000260417,694040,
255,,Spot,4,Image 1,24,1000549440,694887,
253,,Spot,4,Image 1,24,1000695046,695046,
255,,Spot,4,Image 1,24,1000493396,696758,
169,,Spot,4,Image 1,24,1000145899,696850,
153,,Spot,4,Image 1,24,1000522409,696858,
221,,Spot,4,Image 1,24,1000667525,696866,
208,,Spot,4,Image 1,24,1000522415,696867,
116,,Spot,4,Image 1,25,1000409035,699571,
253,,Spot,4,Image 1,25,1000439186,700618,
58,,Spot,4,Image 1,25,1000354480,702902,
255,,Spot,4,Image 1,25,1000704730,704730,
0,,Spot,4,Image 1,25,1000675627,705118,
100,,Spot,4,Image 1,25,1000705525,705525,
253,,Spot,4,Image 1,25,1000534158,708991,
0,,Spot,4,Image 1,25,1000535289,710309,
255,,Spot,4,Image 1,25,1000623228,710527,
255,,Spot,4,Image 1,25,1000449132,710701,
255,,Spot,4,Image 1,25,1000275823,711797,
254,,Spot,4,Image 1,25,1000566277,712056,
255,,Spot,4,Image 1,25,1000712057,712057,
0,,Spot,4,Image 1,25,1000454057,713228,
3,,Spot,4,Image 1,25,1000684239,713680,
13,,Spot,4,Image 1,25,1000626063,713723,
255,,Spot,4,Image 1,25,1000628237,715316,
252,,Spot,4,Image 1,25,1000569584,715360,
251,,Spot,4,Image 1,25,1000686553,716044,
254,,Spot,4,Image 1,25,1000454567,716279,
253,,Spot,4,Image 1,25,1000657926,716543,
255,,Spot,4,Image 1,25,1000572485,718299,
255,,Spot,4,Image 1,25,1000196023,718330,
145,,Spot,4,Image 1,25,1000689377,718806,
172,,Spot,4,Image 1,25,1000111173,719693,
251,,Spot,4,Image 1,25,1000312915,719956,
255,,Spot,4,Image 1,25,1000371442,719965,
145,,Spot,4,Image 1,25,1000574056,720253,
253,,Spot,4,Image 1,25,1000690930,720360,
255,,Spot,4,Image 1,25,1000488632,721319,
252,,Spot,4,Image 1,25,1000692325,721698,
254,,Spot,4,Image 1,25,1000576160,721705,
255,,Spot,4,Image 1,25,1000606742,723091,
252,,Spot,4,Image 1,25,1000549440,724236,
255,,Spot,4,Image 1,25,1000695046,724379,
255,,Spot,4,Image 1,25,1000493396,726025,
191,,Spot,4,Image 1,25,1000145899,726114,
251,,Spot,4,Image 1,25,1000522409,726124,
189,,Spot,4,Image 1,25,1000667525,726132,
127,,Spot,4,Image 1,25,1000522415,726133,
254,,Spot,4,Image 1,26,1000728131,728131,
251,,Spot,4,Image 1,26,1000409035,728846,
253,,Spot,4,Image 1,26,1000439186,729879,
7,,Spot,4,Image 1,26,1000354480,732141,
255,,Spot,4,Image 1,26,1000704730,733975,
0,,Spot,4,Image 1,26,1000675627,734406,
79,,Spot,4,Image 1,26,1000705525,734487,
255,,Spot,4,Image 1,26,1000534158,738198,
8,,Spot,4,Image 1,26,1000535289,739497,
255,,Spot,4,Image 1,26,1000623228,739739,
255,,Spot,4,Image 1,26,1000449132,739883,
255,,Spot,4,Image 1,26,1000275823,741029,
253,,Spot,4,Image 1,26,1000712057,741263,
251,,Spot,4,Image 1,26,1000686553,742428,
0,,Spot,4,Image 1,26,1000454057,742486,
26,,Spot,4,Image 1,26,1000684239,742950,
51,,Spot,4,Image 1,26,1000626063,743009,
255,,Spot,4,Image 1,26,1000628237,744595,
251,,Spot,4,Image 1,26,1000569584,744635,
243,,Spot,4,Image 1,26,1000196023,745168,
251,,Spot,4,Image 1,26,1000657926,745496,
255,,Spot,4,Image 1,26,1000572485,747541,
92,,Spot,4,Image 1,26,1000689377,748032,
86,,Spot,4,Image 1,26,1000312915,748886,
131,,Spot,4,Image 1,26,1000111173,748941,
255,,Spot,4,Image 1,26,1000371442,749226,
253,,Spot,4,Image 1,26,1000690930,749271,
252,,Spot,4,Image 1,26,1000692325,750665,
253,,Spot,4,Image 1,26,1000576160,750916,
254,,Spot,4,Image 1,26,1000549440,751425,
254,,Spot,4,Image 1,26,1000606742,752298,
255,,Spot,4,Image 1,26,1000695046,753607,
255,,Spot,4,Image 1,26,1000755087,755087,
197,,Spot,4,Image 1,26,1000145899,755292,
253,,Spot,4,Image 1,26,1000667525,755310,
252,,Spot,4,Image 1,27,1000728131,757265,
214,,Spot,4,Image 1,27,1000409035,758018,
15,,Spot,4,Image 1,27,1000354480,761320,
254,,Spot,4,Image 1,27,1000704730,762986,
49,,Spot,4,Image 1,27,1000705525,764022,
0,,Spot,4,Image 1,27,1000764459,764459,
12,,Spot,4,Image 1,27,1000675627,766298,
255,,Spot,4,Image 1,27,1000534158,767422,
29,,Spot,4,Image 1,27,1000535289,768706,
254,,Spot,4,Image 1,27,1000623228,768950,
255,,Spot,4,Image 1,27,1000449132,769101,
255,,Spot,4,Image 1,27,1000275823,770268,
254,,Spot,4,Image 1,27,1000712057,770520,
22,,Spot,4,Image 1,27,1000626063,772215,
24,,Spot,4,Image 1,27,1000684239,772320,
255,,Spot,4,Image 1,27,1000628237,773970,
137,,Spot,4,Image 1,27,1000569584,774001,
254,,Spot,4,Image 1,27,1000572485,774517,
252,,Spot,4,Image 1,27,1000196023,774555,
253,,Spot,4,Image 1,27,1000686553,774715,
0,,Spot,4,Image 1,27,1000454057,774762,
251,,Spot,4,Image 1,27,1000657926,774902,
41,,Spot,4,Image 1,27,1000689377,777434,
10,,Spot,4,Image 1,27,1000312915,778330,
223,,Spot,4,Image 1,27,1000111173,778393,
255,,Spot,4,Image 1,27,1000371442,778678,
254,,Spot,4,Image 1,27,1000690930,779048,
252,,Spot,4,Image 1,27,1000692325,780160,
253,,Spot,4,Image 1,27,1000576160,780428,
252,,Spot,4,Image 1,27,1000549440,780939,
180,,Spot,4,Image 1,27,1000606742,781867,
255,,Spot,4,Image 1,27,1000695046,783200,
255,,Spot,4,Image 1,27,1000755087,784716,
142,,Spot,4,Image 1,27,1000145899,784935,
253,,Spot,4,Image 1,27,1000667525,784947,
253,,Spot,4,Image 1,28,1000728131,786937,
128,,Spot,4,Image 1,28,1000409035,787673,
255,,Spot,4,Image 1,28,1000704730,792562,
54,,Spot,4,Image 1,28,1000705525,793513,
0,,Spot,4,Image 1,28,1000764459,794264,
0,,Spot,4,Image 1,28,1000675627,795874,
255,,Spot,4,Image 1,28,1000534158,796987,
23,,Spot,4,Image 1,28,1000535289,798231,
254,,Spot,4,Image 1,28,1000623228,798456,
255,,Spot,4,Image 1,28,1000449132,798595,
255,,Spot,4,Image 1,28,1000275823,799686,
252,,Spot,4,Image 1,28,1000712057,799935,
251,,Spot,4,Image 1,28,1000686553,801173,
34,,Spot,4,Image 1,28,1000626063,801661,
15,,Spot,4,Image 1,28,1000684239,801777,
252,,Spot,4,Image 1,28,1000569584,803336,
255,,Spot,4,Image 1,28,1000572485,803868,
51,,Spot,4,Image 1,28,1000454057,804111,
255,,Spot,4,Image 1,28,1000657926,804251,
72,,Spot,4,Image 1,28,1000689377,806735,
148,,Spot,4,Image 1,28,1000312915,807636,
179,,Spot,4,Image 1,28,1000111173,807700,
248,,Spot,4,Image 1,28,1000371442,807999,
254,,Spot,4,Image 1,28,1000690930,808048,
253,,Spot,4,Image 1,28,1000692325,809490,
252,,Spot,4,Image 1,28,1000576160,809730,
254,,Spot,4,Image 1,28,1000809896,809896,
251,,Spot,4,Image 1,28,1000695046,810363,
251,,Spot,4,Image 1,28,1000606742,811124,
254,,Spot,4,Image 1,28,1000811156,811156,
255,,Spot,4,Image 1,28,1000813964,813964,
254,,Spot,4,Image 1,28,1000755087,814046,
251,,Spot,4,Image 1,28,1000145899,814273,
252,,Spot,4,Image 1,28,1000667525,814290,
254,,Spot,4,Image 1,29,1000728131,816217,
85,,Spot,4,Image 1,29,1000409035,816809,
252,,Spot,4,Image 1,29,1000704730,821860,
32,,Spot,4,Image 1,29,1000705525,822474,
0,,Spot,4,Image 1,29,1000764459,823485,
0,,Spot,4,Image 1,29,1000675627,825346,
8,,Spot,4,Image 1,29,1000825954,825954,
254,,Spot,4,Image 1,29,1000534158,826228,
11,,Spot,4,Image 1,29,1000535289,827582,
255,,Spot,4,Image 1,29,1000449132,827943,
255,,Spot,4,Image 1,29,1000275823,829070,
252,,Spot,4,Image 1,29,1000712057,829328,
30,,Spot,4,Image 1,29,1000684239,831055,
34,,Spot,4,Image 1,29,1000626063,831102,
137,,Spot,4,Image 1,29,1000569584,832777,
255,,Spot,4,Image 1,29,1000572485,833299,
252,,Spot,4,Image 1,29,1000686553,833488,
66,,Spot,4,Image 1,29,1000454057,833536,
251,,Spot,4,Image 1,29,1000657926,833663,
255,,Spot,4,Image 1,29,1000835089,835089,
