
Average Distance To 9 Nearest Neighbours
 ==================== 
Average Distance To 9 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
41.8516,µm,Spot,6,1000135496,164167,
41.7383,µm,Spot,6,1000165097,165097,
62.3946,µm,Spot,6,1000136105,165141,
41.5824,µm,Spot,6,1000023639,165409,
75.3052,µm,Spot,6,1000019405,166686,
75.5929,µm,Spot,6,1000022248,166839,
47.8705,µm,Spot,6,1000080712,166933,
46.1569,µm,Spot,6,1000138478,167324,
39.5522,µm,Spot,6,1000023039,168006,
57.999,µm,Spot,6,1000111173,168315,
56.5934,µm,Spot,6,1000082174,168492,
43.2619,µm,Spot,6,1000026990,169213,
46.2549,µm,Spot,6,1000025863,170750,
89.0431,µm,Spot,6,1000025898,170777,
55.9615,µm,Spot,6,1000025762,170880,
45.0718,µm,Spot,6,1000026374,170923,
49.8486,µm,Spot,6,1000026660,171211,
53.3573,µm,Spot,6,1000026789,171326,
69.5941,µm,Spot,6,1000024512,171491,
46.8641,µm,Spot,6,1000027048,171600,
45.5415,µm,Spot,6,1000027245,171786,
54.0401,µm,Spot,6,1000027656,172144,
47.3165,µm,Spot,6,1000028849,173596,
46.5662,µm,Spot,6,1000028860,173606,
53.0889,µm,Spot,6,1000058544,174031,
62.4088,µm,Spot,6,1000029962,174373,
77.6197,µm,Spot,6,1000117221,175066,
103.702,µm,Spot,6,1000145899,175260,
128.583,µm,Spot,7,1000178867,178867,
155.507,µm,Spot,7,1000034728,179036,
75.2187,µm,Spot,7,1000005575,180676,
70.3726,µm,Spot,7,1000094504,180709,
124.037,µm,Spot,7,1000008102,183000,
58.1367,µm,Spot,7,1000158060,186936,
69.426,µm,Spot,7,1000071729,187159,
80.2794,µm,Spot,7,1000069455,187472,
73.6911,µm,Spot,7,1000130081,187691,
98.7899,µm,Spot,7,1000014633,188535,
58.5534,µm,Spot,7,1000014915,188987,
76.0134,µm,Spot,7,1000074239,189513,
89.7258,µm,Spot,7,1000018381,191915,
79.1645,µm,Spot,7,1000019405,192882,
40.2775,µm,Spot,7,1000135496,193021,
49.1137,µm,Spot,7,1000165097,193932,
69.9579,µm,Spot,7,1000136105,193991,
86.3172,µm,Spot,7,1000196023,196023,
40.4421,µm,Spot,7,1000080712,196104,
36.7439,µm,Spot,7,1000138478,196432,
33.6228,µm,Spot,7,1000196749,196749,
61.9068,µm,Spot,7,1000111173,197053,
59.1248,µm,Spot,7,1000082174,197213,
50.4963,µm,Spot,7,1000026990,197885,
60.8961,µm,Spot,7,1000025762,199227,
36.0136,µm,Spot,7,1000025863,199350,
49.1688,µm,Spot,7,1000026374,199538,
41.4538,µm,Spot,7,1000199932,199932,
42.1984,µm,Spot,7,1000026789,199942,
71.0688,µm,Spot,7,1000024512,200064,
52.4735,µm,Spot,7,1000027048,200164,
47.8178,µm,Spot,7,1000027245,200359,
57.4994,µm,Spot,7,1000027656,200760,
57.4734,µm,Spot,7,1000026660,201704,
56.4717,µm,Spot,7,1000028860,202112,
52.2475,µm,Spot,7,1000058544,202550,
63.3314,µm,Spot,7,1000029962,202900,
80.398,µm,Spot,7,1000117221,203538,
104.446,µm,Spot,7,1000145899,203689,
129.096,µm,Spot,8,1000178867,207307,
148.759,µm,Spot,8,1000034728,207491,
74.6674,µm,Spot,8,1000005575,209230,
69.5023,µm,Spot,8,1000094504,209263,
102.595,µm,Spot,8,1000008102,211542,
57.6068,µm,Spot,8,1000158060,215684,
67.9115,µm,Spot,8,1000071729,215911,
72.3498,µm,Spot,8,1000069455,216187,
68.3762,µm,Spot,8,1000130081,216414,
98.7169,µm,Spot,8,1000014633,217248,
58.6757,µm,Spot,8,1000014915,217741,
48.7764,µm,Spot,8,1000218062,218062,
62.2274,µm,Spot,8,1000074239,218280,
74.5665,µm,Spot,8,1000018381,220701,
60.4261,µm,Spot,8,1000221333,221333,
59.893,µm,Spot,8,1000019405,221685,
42.2499,µm,Spot,8,1000165097,222728,
60.2918,µm,Spot,8,1000136105,222780,
70.8647,µm,Spot,8,1000224234,224234,
70.824,µm,Spot,8,1000224241,224241,
73.1464,µm,Spot,8,1000224431,224431,
38.7417,µm,Spot,8,1000135496,224496,
78.1171,µm,Spot,8,1000196023,224808,
36.9844,µm,Spot,8,1000138478,224884,
39.0987,µm,Spot,8,1000080712,224892,
34.6722,µm,Spot,8,1000196749,225577,
57.3705,µm,Spot,8,1000111173,225870,
57.068,µm,Spot,8,1000082174,226025,
40.7635,µm,Spot,8,1000226383,226383,
41.0158,µm,Spot,8,1000026990,226673,
38.3363,µm,Spot,8,1000025863,228123,
47.9931,µm,Spot,8,1000026374,228289,
44.5843,µm,Spot,8,1000199932,228667,
70.7472,µm,Spot,8,1000024512,228832,
44.3622,µm,Spot,8,1000027245,228847,
43.8421,µm,Spot,8,1000027048,228921,
52.6518,µm,Spot,8,1000027656,229877,
63.8489,µm,Spot,8,1000026660,230497,
59.9542,µm,Spot,8,1000028860,230918,
50.1422,µm,Spot,8,1000058544,231336,
62.6708,µm,Spot,8,1000029962,231689,
77.0374,µm,Spot,8,1000117221,232329,
88.4538,µm,Spot,8,1000145899,232497,
88.7184,µm,Spot,8,1000232501,232501,
122.939,µm,Spot,9,1000178867,236041,
149.373,µm,Spot,9,1000034728,236229,
72.87,µm,Spot,9,1000005575,237846,
67.4003,µm,Spot,9,1000094504,238096,
100.892,µm,Spot,9,1000008102,240127,
67.8093,µm,Spot,9,1000071729,244439,
72.2272,µm,Spot,9,1000244446,244446,
57.5615,µm,Spot,9,1000158060,244507,
73.7123,µm,Spot,9,1000069455,244734,
68.841,µm,Spot,9,1000130081,244994,
95.0332,µm,Spot,9,1000014633,245823,
55.8907,µm,Spot,9,1000014915,246314,
61.1639,µm,Spot,9,1000074239,246863,
43.3723,µm,Spot,9,1000218062,246918,
73.0432,µm,Spot,9,1000018381,249362,
59.2188,µm,Spot,9,1000221333,249997,
59.032,µm,Spot,9,1000019405,250348,
53.67,µm,Spot,9,1000165097,251399,
72.1607,µm,Spot,9,1000136105,251464,
69.3689,µm,Spot,9,1000224234,252909,
69.6973,µm,Spot,9,1000224241,252913,
69.036,µm,Spot,9,1000224431,253095,
32.4072,µm,Spot,9,1000135496,253178,
77.7816,µm,Spot,9,1000196023,253490,
32.3177,µm,Spot,9,1000253547,253547,
31.9905,µm,Spot,9,1000080712,253569,
26.7428,µm,Spot,9,1000138478,253896,
26.3044,µm,Spot,9,1000196749,254212,
60.2293,µm,Spot,9,1000111173,254504,
54.0513,µm,Spot,9,1000226383,255067,
26.5219,µm,Spot,9,1000025863,256714,
44.6681,µm,Spot,9,1000026374,256892,
60.9457,µm,Spot,9,1000026660,257187,
32.0702,µm,Spot,9,1000199932,257298,
32.7522,µm,Spot,9,1000257305,257305,
67.7698,µm,Spot,9,1000024512,257487,
51.581,µm,Spot,9,1000027245,257516,
53.799,µm,Spot,9,1000027048,257607,
54.7197,µm,Spot,9,1000027656,258625,
57.8582,µm,Spot,9,1000028860,259655,
60.865,µm,Spot,9,1000029962,260412,
60.9371,µm,Spot,9,1000260417,260417,
63.6474,µm,Spot,9,1000260594,260594,
77.3802,µm,Spot,9,1000117221,261077,
88.7292,µm,Spot,9,1000145899,261278,
88.6272,µm,Spot,9,1000232501,261285,
132.884,µm,Spot,10,1000178867,264958,
146.294,µm,Spot,10,1000034728,265173,
82.1383,µm,Spot,10,1000094504,266925,
85.2902,µm,Spot,10,1000008102,269091,
83.7537,µm,Spot,10,1000244446,273132,
71.338,µm,Spot,10,1000071729,273397,
70.9795,µm,Spot,10,1000158060,273457,
72.7305,µm,Spot,10,1000130081,274092,
104.027,µm,Spot,10,1000014633,274815,
37.7645,µm,Spot,10,1000218062,275628,
53.394,µm,Spot,10,1000275823,275823,
48.2663,µm,Spot,10,1000074239,275844,
51.7654,µm,Spot,10,1000018381,278435,
32.86,µm,Spot,10,1000278844,278844,
48.6833,µm,Spot,10,1000221333,279067,
85.193,µm,Spot,10,1000136105,280223,
62.2871,µm,Spot,10,1000165097,280477,
66.4041,µm,Spot,10,1000224234,281995,
67.0711,µm,Spot,10,1000224241,282000,
55.3867,µm,Spot,10,1000019405,282050,
61.1721,µm,Spot,10,1000224431,282196,
32.5499,µm,Spot,10,1000135496,282272,
42.3141,µm,Spot,10,1000282540,282540,
81.015,µm,Spot,10,1000196023,282594,
32.2137,µm,Spot,10,1000253547,282661,
42.6747,µm,Spot,10,1000282868,282868,
22.9059,µm,Spot,10,1000138478,283029,
26.7038,µm,Spot,10,1000080712,283031,
26.1845,µm,Spot,10,1000196749,283355,
78.314,µm,Spot,10,1000111173,283651,
66.5654,µm,Spot,10,1000226383,284246,
71.7401,µm,Spot,10,1000027048,284624,
23.3303,µm,Spot,10,1000025863,285708,
42.1807,µm,Spot,10,1000026374,286205,
62.6535,µm,Spot,10,1000026660,286479,
29.6695,µm,Spot,10,1000199932,286579,
30.2151,µm,Spot,10,1000257305,286591,
79.122,µm,Spot,10,1000024512,286743,
61.6497,µm,Spot,10,1000028860,288890,
76.7714,µm,Spot,10,1000260417,289633,
81.1365,µm,Spot,10,1000260594,289822,
87.433,µm,Spot,10,1000145899,290419,
84.7883,µm,Spot,10,1000232501,290422,
89.8155,µm,Spot,10,1000290426,290426,
154.164,µm,Spot,11,1000290900,290900,
135.108,µm,Spot,11,1000178867,294112,
136.521,µm,Spot,11,1000034728,294300,
92.2168,µm,Spot,11,1000008102,298353,
90.0078,µm,Spot,11,1000244446,302487,
72.5456,µm,Spot,11,1000071729,302750,
74.8796,µm,Spot,11,1000158060,302820,
71.3261,µm,Spot,11,1000130081,303418,
108.037,µm,Spot,11,1000014633,304159,
47.168,µm,Spot,11,1000218062,304956,
62.3024,µm,Spot,11,1000275823,305169,
52.1534,µm,Spot,11,1000074239,305193,
43.8403,µm,Spot,11,1000278844,308213,
50.793,µm,Spot,11,1000221333,308444,
65.277,µm,Spot,11,1000224234,308734,
55.2573,µm,Spot,11,1000019405,308790,
70.1004,µm,Spot,11,1000165097,309573,
65.7569,µm,Spot,11,1000224241,311362,
64.4706,µm,Spot,11,1000224431,311542,
85.1962,µm,Spot,11,1000196023,311574,
40.4132,µm,Spot,11,1000253547,311626,
45.7997,µm,Spot,11,1000282868,312193,
45.8887,µm,Spot,11,1000282540,312199,
42.4593,µm,Spot,11,1000080712,312392,
37.6837,µm,Spot,11,1000196749,312713,
74.3587,µm,Spot,11,1000312915,312915,
81.8129,µm,Spot,11,1000111173,312994,
75.2877,µm,Spot,11,1000226383,313835,
80.978,µm,Spot,11,1000027048,313885,
50.0013,µm,Spot,11,1000026374,315460,
72.6712,µm,Spot,11,1000026660,315763,
43.9293,µm,Spot,11,1000199932,315851,
45.036,µm,Spot,11,1000257305,315870,
72.3063,µm,Spot,11,1000024512,316043,
73.0026,µm,Spot,11,1000260417,318916,
79.5175,µm,Spot,11,1000260594,319098,
85.2739,µm,Spot,11,1000145899,319743,
80.9098,µm,Spot,11,1000232501,319753,
86.284,µm,Spot,11,1000290426,319755,
132.636,µm,Spot,12,1000290900,320267,
91.3511,µm,Spot,12,1000320447,320447,
112.121,µm,Spot,12,1000178867,323471,
123.128,µm,Spot,12,1000034728,323630,
97.9197,µm,Spot,12,1000327258,327258,
91.2091,µm,Spot,12,1000008102,327597,
77.3424,µm,Spot,12,1000244446,331820,
74.6322,µm,Spot,12,1000071729,332124,
87.4829,µm,Spot,12,1000014633,333504,
62.2134,µm,Spot,12,1000275823,334574,
52.0027,µm,Spot,12,1000074239,334588,
47.4066,µm,Spot,12,1000218062,334649,
69.1726,µm,Spot,12,1000158060,334766,
46.0007,µm,Spot,12,1000278844,337535,
50.9911,µm,Spot,12,1000221333,337717,
65.5949,µm,Spot,12,1000224234,338033,
54.6916,µm,Spot,12,1000019405,338084,
77.1816,µm,Spot,12,1000338312,338312,
68.8641,µm,Spot,12,1000165097,338811,
66.3828,µm,Spot,12,1000224241,340544,
64.5591,µm,Spot,12,1000224431,340696,
83.6533,µm,Spot,12,1000196023,340725,
40.3383,µm,Spot,12,1000253547,340780,
45.5821,µm,Spot,12,1000282540,341020,
45.9163,µm,Spot,12,1000282868,341314,
43.7756,µm,Spot,12,1000080712,341500,
38.1153,µm,Spot,12,1000196749,341815,
76.9297,µm,Spot,12,1000312915,342010,
81.0156,µm,Spot,12,1000111173,342104,
74.0002,µm,Spot,12,1000226383,342656,
81.5095,µm,Spot,12,1000027048,342982,
49.6804,µm,Spot,12,1000026374,344546,
73.053,µm,Spot,12,1000026660,344833,
44.1626,µm,Spot,12,1000199932,344942,
45.1342,µm,Spot,12,1000257305,344953,
75.4485,µm,Spot,12,1000024512,345116,
71.5137,µm,Spot,12,1000260417,347970,
79.3958,µm,Spot,12,1000260594,348147,
91.5351,µm,Spot,12,1000145899,348845,
87.8338,µm,Spot,12,1000232501,348849,
93.4272,µm,Spot,12,1000290426,348853,
130.793,µm,Spot,13,1000290900,349380,
88.9487,µm,Spot,13,1000320447,349580,
105.66,µm,Spot,13,1000178867,352590,
121.775,µm,Spot,13,1000034728,352773,
71.8826,µm,Spot,13,1000354440,354440,
73.1977,µm,Spot,13,1000354480,354480,
89.6797,µm,Spot,13,1000327258,356160,
90.1359,µm,Spot,13,1000008102,356736,
70.7543,µm,Spot,13,1000244446,360874,
72.6197,µm,Spot,13,1000071729,361148,
81.3474,µm,Spot,13,1000014633,362490,
62.7207,µm,Spot,13,1000275823,363531,
52.6081,µm,Spot,13,1000074239,363546,
44.0657,µm,Spot,13,1000218062,363606,
42.173,µm,Spot,13,1000278844,366498,
51.2817,µm,Spot,13,1000221333,366718,
67.0108,µm,Spot,13,1000224241,367020,
55.1276,µm,Spot,13,1000019405,367076,
70.8135,µm,Spot,13,1000338312,367314,
62.3452,µm,Spot,13,1000165097,368149,
66.3631,µm,Spot,13,1000224234,369566,
62.6163,µm,Spot,13,1000224431,369729,
83.2128,µm,Spot,13,1000196023,369764,
35.533,µm,Spot,13,1000253547,369823,
43.344,µm,Spot,13,1000282540,370059,
37.592,µm,Spot,13,1000080712,370551,
44.3977,µm,Spot,13,1000282868,370670,
31.7703,µm,Spot,13,1000196749,370869,
78.8687,µm,Spot,13,1000312915,371100,
74.9107,µm,Spot,13,1000111173,371189,
64.3165,µm,Spot,13,1000371442,371442,
65.52,µm,Spot,13,1000226383,371745,
73.4854,µm,Spot,13,1000027048,372095,
32.5511,µm,Spot,13,1000373068,373068,
46.3007,µm,Spot,13,1000026374,373583,
70.4715,µm,Spot,13,1000026660,373869,
38.3677,µm,Spot,13,1000199932,373973,
39.4441,µm,Spot,13,1000257305,373980,
77.443,µm,Spot,13,1000024512,374152,
73.4431,µm,Spot,13,1000260417,376655,
76.6659,µm,Spot,13,1000260594,377159,
92.8482,µm,Spot,13,1000145899,377817,
88.4114,µm,Spot,13,1000232501,377823,
93.7269,µm,Spot,13,1000290426,377828,
123.278,µm,Spot,14,1000290900,378365,
92.1436,µm,Spot,14,1000320447,378573,
95.6162,µm,Spot,14,1000178867,379911,
117.308,µm,Spot,14,1000034728,381380,
73.7871,µm,Spot,14,1000354440,383368,
76.7883,µm,Spot,14,1000354480,383405,
74.9078,µm,Spot,14,1000327258,385098,
73.9065,µm,Spot,14,1000385100,385100,
99.0379,µm,Spot,14,1000008102,385535,
69.742,µm,Spot,14,1000244446,389772,
74.9765,µm,Spot,14,1000014633,391286,
67.8296,µm,Spot,14,1000275823,392500,
40.6977,µm,Spot,14,1000218062,392581,
55.5156,µm,Spot,14,1000221333,395328,
36.7787,µm,Spot,14,1000278844,395431,
60.2464,µm,Spot,14,1000224234,395980,
60.48,µm,Spot,14,1000224241,395984,
53.6788,µm,Spot,14,1000019405,396019,
62.6173,µm,Spot,14,1000224431,396145,
69.759,µm,Spot,14,1000338312,396273,
71.251,µm,Spot,14,1000165097,396760,
75.7288,µm,Spot,14,1000196023,398660,
35.5962,µm,Spot,14,1000253547,398711,
46.515,µm,Spot,14,1000282540,398941,
46.9745,µm,Spot,14,1000282868,399235,
30.4203,µm,Spot,14,1000196749,399414,
30.3844,µm,Spot,14,1000080712,399444,
31.2313,µm,Spot,14,1000373068,399716,
82.8759,µm,Spot,14,1000312915,399918,
82.4458,µm,Spot,14,1000111173,399990,
76.5088,µm,Spot,14,1000371442,400244,
84.2766,µm,Spot,14,1000027048,400915,
62.0988,µm,Spot,14,1000401657,401657,
48.5615,µm,Spot,14,1000026374,402334,
83.5803,µm,Spot,14,1000402605,402605,
34.8251,µm,Spot,14,1000199932,402701,
36.4167,µm,Spot,14,1000257305,402717,
82.5414,µm,Spot,14,1000024512,402891,
40.4626,µm,Spot,14,1000405139,405139,
75.2922,µm,Spot,14,1000260417,405314,
82.3408,µm,Spot,14,1000260594,405853,
90.6663,µm,Spot,14,1000145899,406550,
87.4895,µm,Spot,14,1000232501,406554,
92.5345,µm,Spot,14,1000290426,406557,
136.447,µm,Spot,15,1000290900,407107,
91.1106,µm,Spot,15,1000320447,407345,
96.4481,µm,Spot,15,1000178867,408709,
109.091,µm,Spot,15,1000409035,409035,
79.23,µm,Spot,15,1000354480,412263,
76.8309,µm,Spot,15,1000354440,412471,
83.3845,µm,Spot,15,1000327258,414040,
82.498,µm,Spot,15,1000385100,414048,
104.829,µm,Spot,15,1000008102,414497,
71.8194,µm,Spot,15,1000244446,418817,
66.704,µm,Spot,15,1000275823,421562,
61.2967,µm,Spot,15,1000421574,421574,
40.7251,µm,Spot,15,1000218062,421663,
92.0982,µm,Spot,15,1000423376,423376,
37.2569,µm,Spot,15,1000278844,424519,
71.3075,µm,Spot,15,1000019405,425097,
61.199,µm,Spot,15,1000224431,425221,
76.2751,µm,Spot,15,1000338312,425331,
63.7456,µm,Spot,15,1000165097,425817,
89.9725,µm,Spot,15,1000196023,427702,
45.7871,µm,Spot,15,1000282540,427968,
35.0807,µm,Spot,15,1000253547,428122,
46.56,µm,Spot,15,1000282868,428284,
30.2401,µm,Spot,15,1000080712,428462,
30.6778,µm,Spot,15,1000196749,428756,
82.0449,µm,Spot,15,1000312915,428970,
71.1456,µm,Spot,15,1000111173,429038,
64.6834,µm,Spot,15,1000371442,429338,
67.1671,µm,Spot,15,1000429687,429687,
68.6513,µm,Spot,15,1000027048,429991,
86.4151,µm,Spot,15,1000401657,430726,
31.6879,µm,Spot,15,1000373068,430921,
48.3345,µm,Spot,15,1000026374,431402,
86.2625,µm,Spot,15,1000402605,431690,
34.9412,µm,Spot,15,1000199932,431779,
36.8751,µm,Spot,15,1000257305,431789,
82.0224,µm,Spot,15,1000024512,431954,
40.4907,µm,Spot,15,1000405139,434235,
75.1724,µm,Spot,15,1000260417,434420,
75.6104,µm,Spot,15,1000260594,434965,
91.2682,µm,Spot,15,1000145899,435593,
88.6098,µm,Spot,15,1000232501,435599,
93.5836,µm,Spot,15,1000290426,435603,
117.126,µm,Spot,16,1000290900,436100,
87.7936,µm,Spot,16,1000320447,436756,
88.6627,µm,Spot,16,1000178867,437671,
103.329,µm,Spot,16,1000409035,438135,
109.649,µm,Spot,16,1000439186,439186,
68.5674,µm,Spot,16,1000354440,441187,
70.8344,µm,Spot,16,1000354480,441220,
74.3236,µm,Spot,16,1000327258,442909,
73.2083,µm,Spot,16,1000385100,442914,
104.356,µm,Spot,16,1000008102,443356,
68.0641,µm,Spot,16,1000244446,447272,
67.8344,µm,Spot,16,1000449132,449132,
67.8107,µm,Spot,16,1000275823,450187,
61.274,µm,Spot,16,1000421574,450197,
86.1259,µm,Spot,16,1000423376,452082,
47.2485,µm,Spot,16,1000218062,452867,
45.6916,µm,Spot,16,1000278844,453216,
71.1244,µm,Spot,16,1000019405,453768,
62.146,µm,Spot,16,1000224431,453886,
64.4859,µm,Spot,16,1000338312,454011,
69.0305,µm,Spot,16,1000454057,454057,
58.2603,µm,Spot,16,1000165097,454506,
68.6426,µm,Spot,16,1000454567,454567,
