
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Spot,4,Image 1,4,1000011182,99638,
29.01,,Spot,4,Image 1,4,1000071729,100780,
3.03109,,Spot,4,Image 1,4,1000069455,101402,
0.372678,,Spot,4,Image 1,4,1000014633,102466,
35.774,,Spot,4,Image 1,4,1000014915,102705,
26.2214,,Spot,4,Image 1,4,1000074239,103194,
0.496904,,Spot,4,Image 1,4,1000018381,105925,
14.0722,,Spot,4,Image 1,4,1000019405,106901,
0,,Spot,4,Image 1,4,1000023639,107889,
23.7584,,Spot,4,Image 1,4,1000080712,109580,
0.728431,,Spot,4,Image 1,4,1000022248,109796,
0.935414,,Spot,4,Image 1,4,1000023039,110552,
0,,Spot,4,Image 1,4,1000082174,111030,
15.0849,,Spot,4,Image 1,4,1000111173,111173,
22.5369,,Spot,4,Image 1,4,1000026990,111660,
0.989743,,Spot,4,Image 1,4,1000025863,112778,
0.349927,,Spot,4,Image 1,4,1000025898,112805,
0,,Spot,4,Image 1,4,1000025762,112950,
0,,Spot,4,Image 1,4,1000026374,113239,
0.7,,Spot,4,Image 1,4,1000026660,113520,
5.18182,,Spot,4,Image 1,4,1000024512,113757,
44.445,,Spot,4,Image 1,4,1000027048,113865,
0.336781,,Spot,4,Image 1,4,1000027245,114053,
0.7,,Spot,4,Image 1,4,1000027656,114406,
0,,Spot,4,Image 1,4,1000028849,115497,
0,,Spot,4,Image 1,4,1000026789,115539,
0,,Spot,4,Image 1,4,1000028860,115808,
0,,Spot,4,Image 1,4,1000058544,116209,
1.1,,Spot,4,Image 1,4,1000029962,116546,
16.7881,,Spot,4,Image 1,4,1000117221,117221,
1.11803,,Spot,4,Image 1,5,1000000426,118445,
0.881396,,Spot,4,Image 1,5,1000034728,121251,
39.4402,,Spot,4,Image 1,5,1000005575,122895,
66.5106,,Spot,4,Image 1,5,1000094504,122921,
0,,Spot,4,Image 1,5,1000008102,125190,
7.36962,,Spot,4,Image 1,5,1000069455,126997,
14.7883,,Spot,4,Image 1,5,1000011182,128077,
35.7696,,Spot,4,Image 1,5,1000071729,129533,
6.36996,,Spot,4,Image 1,5,1000130081,130081,
0.655555,,Spot,4,Image 1,5,1000014633,130906,
23.2752,,Spot,4,Image 1,5,1000014915,131163,
0.973703,,Spot,4,Image 1,5,1000074239,131962,
0.785674,,Spot,4,Image 1,5,1000018381,134403,
18.4543,,Spot,4,Image 1,5,1000019405,135344,
55.0085,,Spot,4,Image 1,5,1000135496,135496,
0.811273,,Spot,4,Image 1,5,1000136105,136105,
0,,Spot,4,Image 1,5,1000023639,136650,
40.4338,,Spot,4,Image 1,5,1000080712,138121,
0.640312,,Spot,4,Image 1,5,1000022248,138370,
15.2974,,Spot,4,Image 1,5,1000138478,138478,
1.19733,,Spot,4,Image 1,5,1000023039,139141,
82.0974,,Spot,4,Image 1,5,1000111173,139444,
6.70398,,Spot,4,Image 1,5,1000082174,139613,
0.916246,,Spot,4,Image 1,5,1000026990,140299,
0.949918,,Spot,4,Image 1,5,1000025863,141518,
0.28748,,Spot,4,Image 1,5,1000025898,141554,
0,,Spot,4,Image 1,5,1000025762,141715,
0,,Spot,4,Image 1,5,1000026374,142006,
0.759203,,Spot,4,Image 1,5,1000026660,142309,
5.75781,,Spot,4,Image 1,5,1000026789,142442,
4.99375,,Spot,4,Image 1,5,1000024512,142605,
12.8776,,Spot,4,Image 1,5,1000027048,142723,
0.293544,,Spot,4,Image 1,5,1000027245,142911,
0.772618,,Spot,4,Image 1,5,1000027656,143300,
21.3592,,Spot,4,Image 1,5,1000028849,144692,
0,,Spot,4,Image 1,5,1000028860,144697,
0,,Spot,4,Image 1,5,1000058544,145135,
1.31468,,Spot,4,Image 1,5,1000029962,145462,
59.46,,Spot,4,Image 1,5,1000145899,145899,
32.1731,,Spot,4,Image 1,5,1000117221,146100,
1.24722,,Spot,4,Image 1,6,1000000426,147253,
1.03235,,Spot,4,Image 1,6,1000034728,149987,
20.347,,Spot,4,Image 1,6,1000005575,151677,
49.7668,,Spot,4,Image 1,6,1000094504,151710,
0,,Spot,4,Image 1,6,1000008102,154042,
4.57575,,Spot,4,Image 1,6,1000011182,156798,
21.1431,,Spot,4,Image 1,6,1000071729,157999,
53.0139,,Spot,4,Image 1,6,1000158060,158060,
9.68563,,Spot,4,Image 1,6,1000069455,158557,
10.7318,,Spot,4,Image 1,6,1000130081,158794,
0,,Spot,4,Image 1,6,1000014633,159593,
27.8395,,Spot,4,Image 1,6,1000014915,159795,
1.11803,,Spot,4,Image 1,6,1000074239,160614,
0.628539,,Spot,4,Image 1,6,1000018381,163048,
50.5511,,Spot,4,Image 1,6,1000135496,164167,
0,,Spot,4,Image 1,6,1000165097,165097,
0.67082,,Spot,4,Image 1,6,1000136105,165141,
0,,Spot,4,Image 1,6,1000023639,165409,
18.6921,,Spot,4,Image 1,6,1000019405,166686,
0.684935,,Spot,4,Image 1,6,1000022248,166839,
38.1089,,Spot,4,Image 1,6,1000080712,166933,
44.9731,,Spot,4,Image 1,6,1000138478,167324,
0.785674,,Spot,4,Image 1,6,1000023039,168006,
92.2721,,Spot,4,Image 1,6,1000111173,168315,
11.4465,,Spot,4,Image 1,6,1000082174,168492,
0,,Spot,4,Image 1,6,1000026990,169213,
0.968246,,Spot,4,Image 1,6,1000025863,170750,
0.461538,,Spot,4,Image 1,6,1000025898,170777,
0,,Spot,4,Image 1,6,1000025762,170880,
0,,Spot,4,Image 1,6,1000026374,170923,
0.566558,,Spot,4,Image 1,6,1000026660,171211,
1.35526,,Spot,4,Image 1,6,1000026789,171326,
9.45898,,Spot,4,Image 1,6,1000024512,171491,
10.1851,,Spot,4,Image 1,6,1000027048,171600,
0.257539,,Spot,4,Image 1,6,1000027245,171786,
0.748331,,Spot,4,Image 1,6,1000027656,172144,
4.98052,,Spot,4,Image 1,6,1000028849,173596,
0,,Spot,4,Image 1,6,1000028860,173606,
0,,Spot,4,Image 1,6,1000058544,174031,
1.21335,,Spot,4,Image 1,6,1000029962,174373,
0,,Spot,4,Image 1,6,1000117221,175066,
60.7726,,Spot,4,Image 1,6,1000145899,175260,
0,,Spot,4,Image 1,7,1000178867,178867,
13.3082,,Spot,4,Image 1,7,1000034728,179036,
59.0763,,Spot,4,Image 1,7,1000005575,180676,
50.8292,,Spot,4,Image 1,7,1000094504,180709,
0.494872,,Spot,4,Image 1,7,1000008102,183000,
58.9137,,Spot,4,Image 1,7,1000158060,186936,
26.9585,,Spot,4,Image 1,7,1000071729,187159,
7.14712,,Spot,4,Image 1,7,1000069455,187472,
9.28078,,Spot,4,Image 1,7,1000130081,187691,
0.257539,,Spot,4,Image 1,7,1000014633,188535,
23.1119,,Spot,4,Image 1,7,1000014915,188987,
21.9275,,Spot,4,Image 1,7,1000074239,189513,
0.41574,,Spot,4,Image 1,7,1000018381,191915,
14.2177,,Spot,4,Image 1,7,1000019405,192882,
59.8702,,Spot,4,Image 1,7,1000135496,193021,
0.223297,,Spot,4,Image 1,7,1000165097,193932,
0.390312,,Spot,4,Image 1,7,1000136105,193991,
0,,Spot,4,Image 1,7,1000196023,196023,
48.7442,,Spot,4,Image 1,7,1000080712,196104,
28.2931,,Spot,4,Image 1,7,1000196749,196749,
82.471,,Spot,4,Image 1,7,1000111173,197053,
8.01651,,Spot,4,Image 1,7,1000082174,197213,
0.640095,,Spot,4,Image 1,7,1000026990,197885,
0,,Spot,4,Image 1,7,1000025762,199227,
0.372678,,Spot,4,Image 1,7,1000025863,199350,
0,,Spot,4,Image 1,7,1000026374,199538,
0.755929,,Spot,4,Image 1,7,1000199932,199932,
0,,Spot,4,Image 1,7,1000026789,199942,
20.6438,,Spot,4,Image 1,7,1000024512,200064,
39.605,,Spot,4,Image 1,7,1000027048,200164,
0,,Spot,4,Image 1,7,1000027245,200359,
0.372678,,Spot,4,Image 1,7,1000027656,200760,
0.433013,,Spot,4,Image 1,7,1000026660,201704,
0,,Spot,4,Image 1,7,1000028860,202112,
0,,Spot,4,Image 1,7,1000058544,202550,
1.1666,,Spot,4,Image 1,7,1000029962,202900,
3.74496,,Spot,4,Image 1,7,1000117221,203538,
81.3768,,Spot,4,Image 1,7,1000145899,203689,
0,,Spot,4,Image 1,8,1000178867,207307,
13.5249,,Spot,4,Image 1,8,1000034728,207491,
36.5597,,Spot,4,Image 1,8,1000005575,209230,
47.1115,,Spot,4,Image 1,8,1000094504,209263,
0.717848,,Spot,4,Image 1,8,1000008102,211542,
66.1691,,Spot,4,Image 1,8,1000158060,215684,
51.0414,,Spot,4,Image 1,8,1000071729,215911,
5.74999,,Spot,4,Image 1,8,1000069455,216187,
7.59621,,Spot,4,Image 1,8,1000130081,216414,
0.433013,,Spot,4,Image 1,8,1000014633,217248,
47.4995,,Spot,4,Image 1,8,1000014915,217741,
38.7654,,Spot,4,Image 1,8,1000218062,218062,
0.9,,Spot,4,Image 1,8,1000074239,218280,
0.830662,,Spot,4,Image 1,8,1000018381,220701,
0,,Spot,4,Image 1,8,1000221333,221333,
31.196,,Spot,4,Image 1,8,1000019405,221685,
0.249444,,Spot,4,Image 1,8,1000165097,222728,
0.458258,,Spot,4,Image 1,8,1000136105,222780,
0,,Spot,4,Image 1,8,1000224234,224234,
0,,Spot,4,Image 1,8,1000224241,224241,
1.05221,,Spot,4,Image 1,8,1000224431,224431,
66.4599,,Spot,4,Image 1,8,1000135496,224496,
0,,Spot,4,Image 1,8,1000196023,224808,
29.6068,,Spot,4,Image 1,8,1000138478,224884,
60.4463,,Spot,4,Image 1,8,1000080712,224892,
31.0755,,Spot,4,Image 1,8,1000196749,225577,
20.4374,,Spot,4,Image 1,8,1000111173,225870,
0.661438,,Spot,4,Image 1,8,1000082174,226025,
0,,Spot,4,Image 1,8,1000226383,226383,
0.788811,,Spot,4,Image 1,8,1000026990,226673,
1.06574,,Spot,4,Image 1,8,1000025863,228123,
0,,Spot,4,Image 1,8,1000026374,228289,
1.16369,,Spot,4,Image 1,8,1000199932,228667,
21.2059,,Spot,4,Image 1,8,1000024512,228832,
0,,Spot,4,Image 1,8,1000027245,228847,
40.6296,,Spot,4,Image 1,8,1000027048,228921,
0,,Spot,4,Image 1,8,1000027656,229877,
0.471405,,Spot,4,Image 1,8,1000026660,230497,
0,,Spot,4,Image 1,8,1000028860,230918,
0,,Spot,4,Image 1,8,1000058544,231336,
1.27975,,Spot,4,Image 1,8,1000029962,231689,
6.2936,,Spot,4,Image 1,8,1000117221,232329,
67.7348,,Spot,4,Image 1,8,1000145899,232497,
12.4969,,Spot,4,Image 1,8,1000232501,232501,
0,,Spot,4,Image 1,9,1000178867,236041,
1.01036,,Spot,4,Image 1,9,1000034728,236229,
64.3697,,Spot,4,Image 1,9,1000005575,237846,
54.3418,,Spot,4,Image 1,9,1000094504,238096,
0,,Spot,4,Image 1,9,1000008102,240127,
51.7641,,Spot,4,Image 1,9,1000071729,244439,
0.995859,,Spot,4,Image 1,9,1000244446,244446,
61.1801,,Spot,4,Image 1,9,1000158060,244507,
0,,Spot,4,Image 1,9,1000069455,244734,
2.01236,,Spot,4,Image 1,9,1000130081,244994,
0,,Spot,4,Image 1,9,1000014633,245823,
34.9626,,Spot,4,Image 1,9,1000014915,246314,
1.16667,,Spot,4,Image 1,9,1000074239,246863,
42.413,,Spot,4,Image 1,9,1000218062,246918,
0,,Spot,4,Image 1,9,1000018381,249362,
0,,Spot,4,Image 1,9,1000221333,249997,
29.1528,,Spot,4,Image 1,9,1000019405,250348,
0.5,,Spot,4,Image 1,9,1000165097,251399,
0.958315,,Spot,4,Image 1,9,1000136105,251464,
0,,Spot,4,Image 1,9,1000224234,252909,
1.21795,,Spot,4,Image 1,9,1000224241,252913,
0.785674,,Spot,4,Image 1,9,1000224431,253095,
71.7426,,Spot,4,Image 1,9,1000135496,253178,
0,,Spot,4,Image 1,9,1000196023,253490,
23,,Spot,4,Image 1,9,1000253547,253547,
33.4569,,Spot,4,Image 1,9,1000080712,253569,
49.3337,,Spot,4,Image 1,9,1000138478,253896,
25.6244,,Spot,4,Image 1,9,1000196749,254212,
58.6335,,Spot,4,Image 1,9,1000111173,254504,
0,,Spot,4,Image 1,9,1000226383,255067,
0.570315,,Spot,4,Image 1,9,1000025863,256714,
0,,Spot,4,Image 1,9,1000026374,256892,
0.717848,,Spot,4,Image 1,9,1000026660,257187,
1.21335,,Spot,4,Image 1,9,1000199932,257298,
0,,Spot,4,Image 1,9,1000257305,257305,
44.767,,Spot,4,Image 1,9,1000024512,257487,
0.360801,,Spot,4,Image 1,9,1000027245,257516,
13.3378,,Spot,4,Image 1,9,1000027048,257607,
0,,Spot,4,Image 1,9,1000027656,258625,
0,,Spot,4,Image 1,9,1000028860,259655,
1.16277,,Spot,4,Image 1,9,1000029962,260412,
0.655555,,Spot,4,Image 1,9,1000260417,260417,
0,,Spot,4,Image 1,9,1000260594,260594,
11.9574,,Spot,4,Image 1,9,1000117221,261077,
64.8945,,Spot,4,Image 1,9,1000145899,261278,
1.03775,,Spot,4,Image 1,9,1000232501,261285,
0,,Spot,4,Image 1,10,1000178867,264958,
14.8718,,Spot,4,Image 1,10,1000034728,265173,
35.2832,,Spot,4,Image 1,10,1000094504,266925,
0.249444,,Spot,4,Image 1,10,1000008102,269091,
1.13576,,Spot,4,Image 1,10,1000244446,273132,
53.38,,Spot,4,Image 1,10,1000071729,273397,
53.6798,,Spot,4,Image 1,10,1000158060,273457,
6.06443,,Spot,4,Image 1,10,1000130081,274092,
0.67082,,Spot,4,Image 1,10,1000014633,274815,
35.2285,,Spot,4,Image 1,10,1000218062,275628,
0.745356,,Spot,4,Image 1,10,1000275823,275823,
1.03749,,Spot,4,Image 1,10,1000074239,275844,
0,,Spot,4,Image 1,10,1000018381,278435,
24.1379,,Spot,4,Image 1,10,1000278844,278844,
0,,Spot,4,Image 1,10,1000221333,279067,
0.916515,,Spot,4,Image 1,10,1000136105,280223,
1.18113,,Spot,4,Image 1,10,1000165097,280477,
0,,Spot,4,Image 1,10,1000224234,281995,
0,,Spot,4,Image 1,10,1000224241,282000,
35.3648,,Spot,4,Image 1,10,1000019405,282050,
1.21835,,Spot,4,Image 1,10,1000224431,282196,
55.1458,,Spot,4,Image 1,10,1000135496,282272,
0,,Spot,4,Image 1,10,1000282540,282540,
0,,Spot,4,Image 1,10,1000196023,282594,
25.5,,Spot,4,Image 1,10,1000253547,282661,
0,,Spot,4,Image 1,10,1000282868,282868,
29.426,,Spot,4,Image 1,10,1000138478,283029,
25.7247,,Spot,4,Image 1,10,1000080712,283031,
60.4514,,Spot,4,Image 1,10,1000196749,283355,
74.3641,,Spot,4,Image 1,10,1000111173,283651,
0,,Spot,4,Image 1,10,1000226383,284246,
14.8987,,Spot,4,Image 1,10,1000027048,284624,
0.880631,,Spot,4,Image 1,10,1000025863,285708,
0,,Spot,4,Image 1,10,1000026374,286205,
0.471405,,Spot,4,Image 1,10,1000026660,286479,
1.04909,,Spot,4,Image 1,10,1000199932,286579,
0,,Spot,4,Image 1,10,1000257305,286591,
32.414,,Spot,4,Image 1,10,1000024512,286743,
0.31427,,Spot,4,Image 1,10,1000028860,288890,
1.21335,,Spot,4,Image 1,10,1000260417,289633,
0,,Spot,4,Image 1,10,1000260594,289822,
71.8269,,Spot,4,Image 1,10,1000145899,290419,
57.6767,,Spot,4,Image 1,10,1000232501,290422,
47.9689,,Spot,4,Image 1,10,1000290426,290426,
1.1134,,Spot,4,Image 1,11,1000290900,290900,
0,,Spot,4,Image 1,11,1000178867,294112,
9.79796,,Spot,4,Image 1,11,1000034728,294300,
0,,Spot,4,Image 1,11,1000008102,298353,
1.08321,,Spot,4,Image 1,11,1000244446,302487,
59.6576,,Spot,4,Image 1,11,1000071729,302750,
55.1171,,Spot,4,Image 1,11,1000158060,302820,
3.98664,,Spot,4,Image 1,11,1000130081,303418,
0,,Spot,4,Image 1,11,1000014633,304159,
44.2204,,Spot,4,Image 1,11,1000218062,304956,
0.784465,,Spot,4,Image 1,11,1000275823,305169,
1.08321,,Spot,4,Image 1,11,1000074239,305193,
31.038,,Spot,4,Image 1,11,1000278844,308213,
0,,Spot,4,Image 1,11,1000221333,308444,
0,,Spot,4,Image 1,11,1000224234,308734,
21.404,,Spot,4,Image 1,11,1000019405,308790,
0,,Spot,4,Image 1,11,1000165097,309573,
0,,Spot,4,Image 1,11,1000224241,311362,
0.816497,,Spot,4,Image 1,11,1000224431,311542,
0.212959,,Spot,4,Image 1,11,1000196023,311574,
70.046,,Spot,4,Image 1,11,1000253547,311626,
0,,Spot,4,Image 1,11,1000282868,312193,
0,,Spot,4,Image 1,11,1000282540,312199,
21.6102,,Spot,4,Image 1,11,1000080712,312392,
47.605,,Spot,4,Image 1,11,1000196749,312713,
77.4465,,Spot,4,Image 1,11,1000312915,312915,
65.6094,,Spot,4,Image 1,11,1000111173,312994,
0,,Spot,4,Image 1,11,1000226383,313835,
3.45041,,Spot,4,Image 1,11,1000027048,313885,
0,,Spot,4,Image 1,11,1000026374,315460,
0.566558,,Spot,4,Image 1,11,1000026660,315763,
1.06574,,Spot,4,Image 1,11,1000199932,315851,
0,,Spot,4,Image 1,11,1000257305,315870,
25.1674,,Spot,4,Image 1,11,1000024512,316043,
1.10887,,Spot,4,Image 1,11,1000260417,318916,
0,,Spot,4,Image 1,11,1000260594,319098,
36.5407,,Spot,4,Image 1,11,1000145899,319743,
46.9331,,Spot,4,Image 1,11,1000232501,319753,
29.1572,,Spot,4,Image 1,11,1000290426,319755,
1.1094,,Spot,4,Image 1,12,1000290900,320267,
28.8802,,Spot,4,Image 1,12,1000320447,320447,
0,,Spot,4,Image 1,12,1000178867,323471,
35.6365,,Spot,4,Image 1,12,1000034728,323630,
95.8124,,Spot,4,Image 1,12,1000327258,327258,
0.421325,,Spot,4,Image 1,12,1000008102,327597,
0.781025,,Spot,4,Image 1,12,1000244446,331820,
35.3106,,Spot,4,Image 1,12,1000071729,332124,
0,,Spot,4,Image 1,12,1000014633,333504,
0.774597,,Spot,4,Image 1,12,1000275823,334574,
0.471405,,Spot,4,Image 1,12,1000074239,334588,
62.2121,,Spot,4,Image 1,12,1000218062,334649,
43.0538,,Spot,4,Image 1,12,1000158060,334766,
44.1515,,Spot,4,Image 1,12,1000278844,337535,
0,,Spot,4,Image 1,12,1000221333,337717,
0,,Spot,4,Image 1,12,1000224234,338033,
32.1552,,Spot,4,Image 1,12,1000019405,338084,
29.1552,,Spot,4,Image 1,12,1000338312,338312,
0.372678,,Spot,4,Image 1,12,1000165097,338811,
0,,Spot,4,Image 1,12,1000224241,340544,
0.816497,,Spot,4,Image 1,12,1000224431,340696,
0,,Spot,4,Image 1,12,1000196023,340725,
55.2977,,Spot,4,Image 1,12,1000253547,340780,
0,,Spot,4,Image 1,12,1000282540,341020,
0,,Spot,4,Image 1,12,1000282868,341314,
29.6696,,Spot,4,Image 1,12,1000080712,341500,
52.0617,,Spot,4,Image 1,12,1000196749,341815,
21.7754,,Spot,4,Image 1,12,1000312915,342010,
52.9595,,Spot,4,Image 1,12,1000111173,342104,
10.8884,,Spot,4,Image 1,12,1000226383,342656,
9.17755,,Spot,4,Image 1,12,1000027048,342982,
0,,Spot,4,Image 1,12,1000026374,344546,
0.433013,,Spot,4,Image 1,12,1000026660,344833,
1.06794,,Spot,4,Image 1,12,1000199932,344942,
0.979796,,Spot,4,Image 1,12,1000257305,344953,
26.8514,,Spot,4,Image 1,12,1000024512,345116,
1.03016,,Spot,4,Image 1,12,1000260417,347970,
0,,Spot,4,Image 1,12,1000260594,348147,
52.7979,,Spot,4,Image 1,12,1000145899,348845,
74.5976,,Spot,4,Image 1,12,1000232501,348849,
35.3203,,Spot,4,Image 1,12,1000290426,348853,
0.8,,Spot,4,Image 1,13,1000290900,349380,
22.8254,,Spot,4,Image 1,13,1000320447,349580,
0,,Spot,4,Image 1,13,1000178867,352590,
7.40671,,Spot,4,Image 1,13,1000034728,352773,
34.5711,,Spot,4,Image 1,13,1000354440,354440,
22.8089,,Spot,4,Image 1,13,1000354480,354480,
37.093,,Spot,4,Image 1,13,1000327258,356160,
0.699206,,Spot,4,Image 1,13,1000008102,356736,
1,,Spot,4,Image 1,13,1000244446,360874,
31.0913,,Spot,4,Image 1,13,1000071729,361148,
0,,Spot,4,Image 1,13,1000014633,362490,
0.953794,,Spot,4,Image 1,13,1000275823,363531,
0.774597,,Spot,4,Image 1,13,1000074239,363546,
45.6578,,Spot,4,Image 1,13,1000218062,363606,
23.6662,,Spot,4,Image 1,13,1000278844,366498,
0.257539,,Spot,4,Image 1,13,1000221333,366718,
0,,Spot,4,Image 1,13,1000224241,367020,
52.1517,,Spot,4,Image 1,13,1000019405,367076,
44.9489,,Spot,4,Image 1,13,1000338312,367314,
0,,Spot,4,Image 1,13,1000165097,368149,
0,,Spot,4,Image 1,13,1000224234,369566,
0.924211,,Spot,4,Image 1,13,1000224431,369729,
0.471405,,Spot,4,Image 1,13,1000196023,369764,
44.3181,,Spot,4,Image 1,13,1000253547,369823,
0,,Spot,4,Image 1,13,1000282540,370059,
68.2922,,Spot,4,Image 1,13,1000080712,370551,
0,,Spot,4,Image 1,13,1000282868,370670,
44.36,,Spot,4,Image 1,13,1000196749,370869,
7.37253,,Spot,4,Image 1,13,1000312915,371100,
57.2386,,Spot,4,Image 1,13,1000111173,371189,
0,,Spot,4,Image 1,13,1000371442,371442,
0,,Spot,4,Image 1,13,1000226383,371745,
10.5941,,Spot,4,Image 1,13,1000027048,372095,
43,,Spot,4,Image 1,13,1000373068,373068,
0,,Spot,4,Image 1,13,1000026374,373583,
0.663325,,Spot,4,Image 1,13,1000026660,373869,
23.8548,,Spot,4,Image 1,13,1000199932,373973,
0.903508,,Spot,4,Image 1,13,1000257305,373980,
26.7944,,Spot,4,Image 1,13,1000024512,374152,
0.942809,,Spot,4,Image 1,13,1000260417,376655,
0.349927,,Spot,4,Image 1,13,1000260594,377159,
41.7479,,Spot,4,Image 1,13,1000145899,377817,
59.913,,Spot,4,Image 1,13,1000232501,377823,
53.9041,,Spot,4,Image 1,13,1000290426,377828,
0.979796,,Spot,4,Image 1,14,1000290900,378365,
19.3843,,Spot,4,Image 1,14,1000320447,378573,
0,,Spot,4,Image 1,14,1000178867,379911,
20.4496,,Spot,4,Image 1,14,1000034728,381380,
70.2469,,Spot,4,Image 1,14,1000354440,383368,
42.2189,,Spot,4,Image 1,14,1000354480,383405,
54.2323,,Spot,4,Image 1,14,1000327258,385098,
75.3649,,Spot,4,Image 1,14,1000385100,385100,
1.0274,,Spot,4,Image 1,14,1000008102,385535,
0.471405,,Spot,4,Image 1,14,1000244446,389772,
0,,Spot,4,Image 1,14,1000014633,391286,
0.349927,,Spot,4,Image 1,14,1000275823,392500,
35.986,,Spot,4,Image 1,14,1000218062,392581,
0.349927,,Spot,4,Image 1,14,1000221333,395328,
28.3063,,Spot,4,Image 1,14,1000278844,395431,
