
Track Intensity StdDev Ch=1 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
27.7282,,Track,1,Image 1,1001054405,
27.0926,,Track,1,Image 1,1001070831,
10.1958,,Track,1,Image 1,1001074979,
38.5349,,Track,1,Image 1,1001078337,
30.7188,,Track,1,Image 1,1001087121,
22.2922,,Track,1,Image 1,1001088762,
42.4506,,Track,1,Image 1,1001088789,
1.06318,,Track,1,Image 1,1001102674,
56.5767,,Track,1,Image 1,1001104072,
39.3397,,Track,1,Image 1,1001115718,
44.5743,,Track,1,Image 1,1001128302,
41.7758,,Track,1,Image 1,1001128779,
51.2186,,Track,1,Image 1,1001129977,
1.17087,,Track,1,Image 1,1001132092,
1.02761,,Track,1,Image 1,1001132873,
48.9325,,Track,1,Image 1,1001138880,
53.6429,,Track,1,Image 1,1001148839,
57.6386,,Track,1,Image 1,1001162429,
5.7542,,Track,1,Image 1,1001183631,
36.5793,,Track,1,Image 1,1001190228,
45.1035,,Track,1,Image 1,1001205984,
35.6374,,Track,1,Image 1,1001222072,
31.3161,,Track,1,Image 1,1001223904,
3.84199,,Track,1,Image 1,1001236985,
22.0341,,Track,1,Image 1,1001244289,
0.458123,,Track,1,Image 1,1001261153,
76.4212,,Track,1,Image 1,1001265495,
40.3252,,Track,1,Image 1,1001290709,
3.60974,,Track,1,Image 1,1001298039,
8.3183,,Track,1,Image 1,1001304416,
38.2798,,Track,1,Image 1,1001307011,
47.3751,,Track,1,Image 1,1001310725,
70.0786,,Track,1,Image 1,1001347654,
38.78,,Track,1,Image 1,1001349662,
27.0579,,Track,1,Image 1,1001351185,
4.24253,,Track,1,Image 1,1001373018,
41.4002,,Track,1,Image 1,1001374929,
50.436,,Track,1,Image 1,1001376957,
49.3527,,Track,1,Image 1,1001382680,
1.11921,,Track,1,Image 1,1001390095,
21.0068,,Track,1,Image 1,1001399631,
65.6059,,Track,1,Image 1,1001414282,
31.815,,Track,1,Image 1,1001432525,
54.51,,Track,1,Image 1,1001443126,
53.0207,,Track,1,Image 1,1001444551,
30.762,,Track,1,Image 1,1001447832,
7.35822,,Track,1,Image 1,1001459999,
15.3673,,Track,1,Image 1,1001463577,
16.2528,,Track,1,Image 1,1001470670,
24.4422,,Track,1,Image 1,1001484970,
41.6741,,Track,1,Image 1,1001498754,
33.6263,,Track,1,Image 1,1001510065,
10.4198,,Track,1,Image 1,1001511880,
64.8442,,Track,1,Image 1,1001515348,
37.1389,,Track,1,Image 1,1001524529,
13.0889,,Track,1,Image 1,1001524797,
3.46485,,Track,1,Image 1,1001531007,
39.3368,,Track,1,Image 1,1001535243,
4.15504,,Track,1,Image 1,1001536213,
84.5862,,Track,1,Image 1,1001549656,
47.6267,,Track,1,Image 1,1001571482,
54.5742,,Track,1,Image 1,1001585322,
40.3726,,Track,1,Image 1,1001597972,
21.3099,,Track,1,Image 1,1001634186,
55.9221,,Track,1,Image 1,1001641521,
60.1063,,Track,1,Image 1,1001649683,
74.6679,,Track,1,Image 1,1001660310,
72.8669,,Track,1,Image 1,1001662631,
36.3685,,Track,1,Image 1,1001662802,
67.5945,,Track,1,Image 1,1001692264,
72.8254,,Track,1,Image 1,1001696991,
28.2782,,Track,1,Image 1,1001705575,
14.312,,Track,1,Image 1,1001708522,
1.96656,,Track,1,Image 1,1001717292,
41.4778,,Track,1,Image 1,1001721190,
52.632,,Track,1,Image 1,1001721732,
54.9752,,Track,1,Image 1,1001722530,
45.7886,,Track,1,Image 1,1001723411,
38.7791,,Track,1,Image 1,1001735688,
24.7093,,Track,1,Image 1,1001739237,
27.4299,,Track,1,Image 1,1001745981,
54.9221,,Track,1,Image 1,1001748846,
8.35401,,Track,1,Image 1,1001774250,
33.5621,,Track,1,Image 1,1001792466,
38.7469,,Track,1,Image 1,1001800294,
12.5317,,Track,1,Image 1,1001831823,
50.8323,,Track,1,Image 1,1001838017,
62.1009,,Track,1,Image 1,1001843531,
45.5588,,Track,1,Image 1,1001850191,
51.3178,,Track,1,Image 1,1001869026,
24.9867,,Track,1,Image 1,1001872907,
70.2571,,Track,1,Image 1,1001874170,
29.3053,,Track,1,Image 1,1001876881,
0.834435,,Track,1,Image 1,1001878744,
14.6864,,Track,1,Image 1,1001889904,
15.7953,,Track,1,Image 1,1001895167,
15.3754,,Track,1,Image 1,1001896809,
56.4661,,Track,1,Image 1,1001904297,
53.8563,,Track,1,Image 1,1001904618,
9.63523,,Track,1,Image 1,1001939884,
2.22739,,Track,1,Image 1,1001942811,
35.6658,,Track,1,Image 1,1001954731,
52.0324,,Track,1,Image 1,1001968557,
35.2267,,Track,1,Image 1,1001968819,
47.3658,,Track,1,Image 1,1001978360,
32.1227,,Track,1,Image 1,1002006710,
7.9925,,Track,1,Image 1,1002029154,
46.8807,,Track,1,Image 1,1002031500,
40.928,,Track,1,Image 1,1002047887,
49.6917,,Track,1,Image 1,1002051985,
21.6563,,Track,1,Image 1,1002059095,
18.6013,,Track,1,Image 1,1002067444,
13.1059,,Track,1,Image 1,1002067747,
7.59229,,Track,1,Image 1,1002113497,
23.4917,,Track,1,Image 1,1002124155,
71.6131,,Track,1,Image 1,1002125541,
19.9687,,Track,1,Image 1,1002142435,
50.2812,,Track,1,Image 1,1002148602,
30.6028,,Track,1,Image 1,1002150876,
6.77546,,Track,1,Image 1,1002158806,
3.79812,,Track,1,Image 1,1002180262,
39.5209,,Track,1,Image 1,1002182375,
15.3618,,Track,1,Image 1,1002205040,
51.223,,Track,1,Image 1,1002211774,
41.5201,,Track,1,Image 1,1002213141,
70.8917,,Track,1,Image 1,1002223441,
58.2428,,Track,1,Image 1,1002227684,
30.859,,Track,1,Image 1,1002236414,
49.3039,,Track,1,Image 1,1002242134,
46.241,,Track,1,Image 1,1002242329,
16.0156,,Track,1,Image 1,1002243369,
42.0508,,Track,1,Image 1,1002246854,
55.9742,,Track,1,Image 1,1002262996,
49.0351,,Track,1,Image 1,1002273437,
48.3308,,Track,1,Image 1,1002278860,
2.91757,,Track,1,Image 1,1002300559,
42.2117,,Track,1,Image 1,1002307653,
44.9338,,Track,1,Image 1,1002309454,
43.8778,,Track,1,Image 1,1002316459,
14.2322,,Track,1,Image 1,1002316883,
24.3731,,Track,1,Image 1,1002317275,
20.6732,,Track,1,Image 1,1002336151,
54.118,,Track,1,Image 1,1002336484,
9.20855,,Track,1,Image 1,1002360360,
58.1766,,Track,1,Image 1,1002367218,
75.6326,,Track,1,Image 1,1002369367,
64.4799,,Track,1,Image 1,1002382179,
4.08509,,Track,1,Image 1,1002396861,
59.6662,,Track,1,Image 1,1002402760,
61.7569,,Track,1,Image 1,1002404222,
52.9328,,Track,1,Image 1,1002429210,
40.6323,,Track,1,Image 1,1002435411,
20.9056,,Track,1,Image 1,1002453328,
1.05433,,Track,1,Image 1,1002454260,
74.1678,,Track,1,Image 1,1002458180,
16.6766,,Track,1,Image 1,1002460030,
39.2323,,Track,1,Image 1,1002460974,
53.8862,,Track,1,Image 1,1002461635,
29.012,,Track,1,Image 1,1002463724,
