
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
5,,Spot,5,1000025898,141554,
5,,Spot,5,1000025762,141715,
5,,Spot,5,1000026374,142006,
5,,Spot,5,1000026660,142309,
5,,Spot,5,1000026789,142442,
5,,Spot,5,1000024512,142605,
5,,Spot,5,1000027048,142723,
5,,Spot,5,1000027245,142911,
5,,Spot,5,1000027656,143300,
5,,Spot,5,1000028849,144692,
5,,Spot,5,1000028860,144697,
5,,Spot,5,1000058544,145135,
5,,Spot,5,1000029962,145462,
5,,Spot,5,1000145899,145899,
5,,Spot,5,1000117221,146100,
6,,Spot,6,1000000426,147253,
6,,Spot,6,1000034728,149987,
6,,Spot,6,1000005575,151677,
6,,Spot,6,1000094504,151710,
6,,Spot,6,1000008102,154042,
6,,Spot,6,1000011182,156798,
6,,Spot,6,1000071729,157999,
6,,Spot,6,1000158060,158060,
6,,Spot,6,1000069455,158557,
6,,Spot,6,1000130081,158794,
6,,Spot,6,1000014633,159593,
6,,Spot,6,1000014915,159795,
6,,Spot,6,1000074239,160614,
6,,Spot,6,1000018381,163048,
6,,Spot,6,1000135496,164167,
6,,Spot,6,1000165097,165097,
6,,Spot,6,1000136105,165141,
6,,Spot,6,1000023639,165409,
6,,Spot,6,1000019405,166686,
6,,Spot,6,1000022248,166839,
6,,Spot,6,1000080712,166933,
6,,Spot,6,1000138478,167324,
6,,Spot,6,1000023039,168006,
6,,Spot,6,1000111173,168315,
6,,Spot,6,1000082174,168492,
6,,Spot,6,1000026990,169213,
6,,Spot,6,1000025863,170750,
6,,Spot,6,1000025898,170777,
6,,Spot,6,1000025762,170880,
6,,Spot,6,1000026374,170923,
6,,Spot,6,1000026660,171211,
6,,Spot,6,1000026789,171326,
6,,Spot,6,1000024512,171491,
6,,Spot,6,1000027048,171600,
6,,Spot,6,1000027245,171786,
6,,Spot,6,1000027656,172144,
6,,Spot,6,1000028849,173596,
6,,Spot,6,1000028860,173606,
6,,Spot,6,1000058544,174031,
6,,Spot,6,1000029962,174373,
6,,Spot,6,1000117221,175066,
6,,Spot,6,1000145899,175260,
7,,Spot,7,1000178867,178867,
7,,Spot,7,1000034728,179036,
7,,Spot,7,1000005575,180676,
7,,Spot,7,1000094504,180709,
7,,Spot,7,1000008102,183000,
7,,Spot,7,1000158060,186936,
7,,Spot,7,1000071729,187159,
7,,Spot,7,1000069455,187472,
7,,Spot,7,1000130081,187691,
7,,Spot,7,1000014633,188535,
7,,Spot,7,1000014915,188987,
7,,Spot,7,1000074239,189513,
7,,Spot,7,1000018381,191915,
7,,Spot,7,1000019405,192882,
7,,Spot,7,1000135496,193021,
7,,Spot,7,1000165097,193932,
7,,Spot,7,1000136105,193991,
7,,Spot,7,1000196023,196023,
7,,Spot,7,1000080712,196104,
7,,Spot,7,1000138478,196432,
7,,Spot,7,1000196749,196749,
7,,Spot,7,1000111173,197053,
7,,Spot,7,1000082174,197213,
7,,Spot,7,1000026990,197885,
7,,Spot,7,1000025762,199227,
7,,Spot,7,1000025863,199350,
7,,Spot,7,1000026374,199538,
7,,Spot,7,1000199932,199932,
7,,Spot,7,1000026789,199942,
7,,Spot,7,1000024512,200064,
7,,Spot,7,1000027048,200164,
7,,Spot,7,1000027245,200359,
7,,Spot,7,1000027656,200760,
7,,Spot,7,1000026660,201704,
7,,Spot,7,1000028860,202112,
7,,Spot,7,1000058544,202550,
7,,Spot,7,1000029962,202900,
7,,Spot,7,1000117221,203538,
7,,Spot,7,1000145899,203689,
8,,Spot,8,1000178867,207307,
8,,Spot,8,1000034728,207491,
8,,Spot,8,1000005575,209230,
8,,Spot,8,1000094504,209263,
8,,Spot,8,1000008102,211542,
8,,Spot,8,1000158060,215684,
8,,Spot,8,1000071729,215911,
8,,Spot,8,1000069455,216187,
8,,Spot,8,1000130081,216414,
8,,Spot,8,1000014633,217248,
8,,Spot,8,1000014915,217741,
8,,Spot,8,1000218062,218062,
8,,Spot,8,1000074239,218280,
8,,Spot,8,1000018381,220701,
8,,Spot,8,1000221333,221333,
8,,Spot,8,1000019405,221685,
8,,Spot,8,1000165097,222728,
8,,Spot,8,1000136105,222780,
8,,Spot,8,1000224234,224234,
8,,Spot,8,1000224241,224241,
8,,Spot,8,1000224431,224431,
8,,Spot,8,1000135496,224496,
8,,Spot,8,1000196023,224808,
8,,Spot,8,1000138478,224884,
8,,Spot,8,1000080712,224892,
8,,Spot,8,1000196749,225577,
8,,Spot,8,1000111173,225870,
8,,Spot,8,1000082174,226025,
8,,Spot,8,1000226383,226383,
8,,Spot,8,1000026990,226673,
8,,Spot,8,1000025863,228123,
8,,Spot,8,1000026374,228289,
8,,Spot,8,1000199932,228667,
8,,Spot,8,1000024512,228832,
8,,Spot,8,1000027245,228847,
8,,Spot,8,1000027048,228921,
8,,Spot,8,1000027656,229877,
8,,Spot,8,1000026660,230497,
8,,Spot,8,1000028860,230918,
8,,Spot,8,1000058544,231336,
8,,Spot,8,1000029962,231689,
8,,Spot,8,1000117221,232329,
8,,Spot,8,1000145899,232497,
8,,Spot,8,1000232501,232501,
9,,Spot,9,1000178867,236041,
9,,Spot,9,1000034728,236229,
9,,Spot,9,1000005575,237846,
9,,Spot,9,1000094504,238096,
9,,Spot,9,1000008102,240127,
9,,Spot,9,1000071729,244439,
9,,Spot,9,1000244446,244446,
9,,Spot,9,1000158060,244507,
9,,Spot,9,1000069455,244734,
9,,Spot,9,1000130081,244994,
9,,Spot,9,1000014633,245823,
9,,Spot,9,1000014915,246314,
9,,Spot,9,1000074239,246863,
9,,Spot,9,1000218062,246918,
9,,Spot,9,1000018381,249362,
9,,Spot,9,1000221333,249997,
9,,Spot,9,1000019405,250348,
9,,Spot,9,1000165097,251399,
9,,Spot,9,1000136105,251464,
9,,Spot,9,1000224234,252909,
9,,Spot,9,1000224241,252913,
9,,Spot,9,1000224431,253095,
9,,Spot,9,1000135496,253178,
9,,Spot,9,1000196023,253490,
9,,Spot,9,1000253547,253547,
9,,Spot,9,1000080712,253569,
9,,Spot,9,1000138478,253896,
9,,Spot,9,1000196749,254212,
9,,Spot,9,1000111173,254504,
9,,Spot,9,1000226383,255067,
9,,Spot,9,1000025863,256714,
9,,Spot,9,1000026374,256892,
9,,Spot,9,1000026660,257187,
9,,Spot,9,1000199932,257298,
9,,Spot,9,1000257305,257305,
9,,Spot,9,1000024512,257487,
9,,Spot,9,1000027245,257516,
9,,Spot,9,1000027048,257607,
9,,Spot,9,1000027656,258625,
9,,Spot,9,1000028860,259655,
9,,Spot,9,1000029962,260412,
9,,Spot,9,1000260417,260417,
9,,Spot,9,1000260594,260594,
9,,Spot,9,1000117221,261077,
9,,Spot,9,1000145899,261278,
9,,Spot,9,1000232501,261285,
10,,Spot,10,1000178867,264958,
10,,Spot,10,1000034728,265173,
10,,Spot,10,1000094504,266925,
10,,Spot,10,1000008102,269091,
10,,Spot,10,1000244446,273132,
10,,Spot,10,1000071729,273397,
10,,Spot,10,1000158060,273457,
10,,Spot,10,1000130081,274092,
10,,Spot,10,1000014633,274815,
10,,Spot,10,1000218062,275628,
10,,Spot,10,1000275823,275823,
10,,Spot,10,1000074239,275844,
10,,Spot,10,1000018381,278435,
10,,Spot,10,1000278844,278844,
10,,Spot,10,1000221333,279067,
10,,Spot,10,1000136105,280223,
10,,Spot,10,1000165097,280477,
10,,Spot,10,1000224234,281995,
10,,Spot,10,1000224241,282000,
10,,Spot,10,1000019405,282050,
10,,Spot,10,1000224431,282196,
10,,Spot,10,1000135496,282272,
10,,Spot,10,1000282540,282540,
10,,Spot,10,1000196023,282594,
10,,Spot,10,1000253547,282661,
10,,Spot,10,1000282868,282868,
10,,Spot,10,1000138478,283029,
10,,Spot,10,1000080712,283031,
10,,Spot,10,1000196749,283355,
10,,Spot,10,1000111173,283651,
10,,Spot,10,1000226383,284246,
10,,Spot,10,1000027048,284624,
10,,Spot,10,1000025863,285708,
10,,Spot,10,1000026374,286205,
10,,Spot,10,1000026660,286479,
10,,Spot,10,1000199932,286579,
10,,Spot,10,1000257305,286591,
10,,Spot,10,1000024512,286743,
10,,Spot,10,1000028860,288890,
10,,Spot,10,1000260417,289633,
10,,Spot,10,1000260594,289822,
10,,Spot,10,1000145899,290419,
10,,Spot,10,1000232501,290422,
10,,Spot,10,1000290426,290426,
11,,Spot,11,1000290900,290900,
11,,Spot,11,1000178867,294112,
11,,Spot,11,1000034728,294300,
11,,Spot,11,1000008102,298353,
11,,Spot,11,1000244446,302487,
11,,Spot,11,1000071729,302750,
11,,Spot,11,1000158060,302820,
11,,Spot,11,1000130081,303418,
11,,Spot,11,1000014633,304159,
11,,Spot,11,1000218062,304956,
11,,Spot,11,1000275823,305169,
11,,Spot,11,1000074239,305193,
11,,Spot,11,1000278844,308213,
11,,Spot,11,1000221333,308444,
11,,Spot,11,1000224234,308734,
11,,Spot,11,1000019405,308790,
11,,Spot,11,1000165097,309573,
11,,Spot,11,1000224241,311362,
11,,Spot,11,1000224431,311542,
11,,Spot,11,1000196023,311574,
11,,Spot,11,1000253547,311626,
11,,Spot,11,1000282868,312193,
11,,Spot,11,1000282540,312199,
11,,Spot,11,1000080712,312392,
11,,Spot,11,1000196749,312713,
11,,Spot,11,1000312915,312915,
11,,Spot,11,1000111173,312994,
11,,Spot,11,1000226383,313835,
11,,Spot,11,1000027048,313885,
11,,Spot,11,1000026374,315460,
11,,Spot,11,1000026660,315763,
11,,Spot,11,1000199932,315851,
11,,Spot,11,1000257305,315870,
11,,Spot,11,1000024512,316043,
11,,Spot,11,1000260417,318916,
11,,Spot,11,1000260594,319098,
11,,Spot,11,1000145899,319743,
11,,Spot,11,1000232501,319753,
11,,Spot,11,1000290426,319755,
12,,Spot,12,1000290900,320267,
12,,Spot,12,1000320447,320447,
12,,Spot,12,1000178867,323471,
12,,Spot,12,1000034728,323630,
12,,Spot,12,1000327258,327258,
12,,Spot,12,1000008102,327597,
12,,Spot,12,1000244446,331820,
12,,Spot,12,1000071729,332124,
12,,Spot,12,1000014633,333504,
12,,Spot,12,1000275823,334574,
12,,Spot,12,1000074239,334588,
12,,Spot,12,1000218062,334649,
12,,Spot,12,1000158060,334766,
12,,Spot,12,1000278844,337535,
12,,Spot,12,1000221333,337717,
12,,Spot,12,1000224234,338033,
12,,Spot,12,1000019405,338084,
12,,Spot,12,1000338312,338312,
12,,Spot,12,1000165097,338811,
12,,Spot,12,1000224241,340544,
12,,Spot,12,1000224431,340696,
12,,Spot,12,1000196023,340725,
12,,Spot,12,1000253547,340780,
12,,Spot,12,1000282540,341020,
12,,Spot,12,1000282868,341314,
12,,Spot,12,1000080712,341500,
12,,Spot,12,1000196749,341815,
12,,Spot,12,1000312915,342010,
12,,Spot,12,1000111173,342104,
12,,Spot,12,1000226383,342656,
12,,Spot,12,1000027048,342982,
12,,Spot,12,1000026374,344546,
12,,Spot,12,1000026660,344833,
12,,Spot,12,1000199932,344942,
12,,Spot,12,1000257305,344953,
12,,Spot,12,1000024512,345116,
12,,Spot,12,1000260417,347970,
12,,Spot,12,1000260594,348147,
12,,Spot,12,1000145899,348845,
12,,Spot,12,1000232501,348849,
12,,Spot,12,1000290426,348853,
13,,Spot,13,1000290900,349380,
13,,Spot,13,1000320447,349580,
13,,Spot,13,1000178867,352590,
13,,Spot,13,1000034728,352773,
13,,Spot,13,1000354440,354440,
13,,Spot,13,1000354480,354480,
13,,Spot,13,1000327258,356160,
13,,Spot,13,1000008102,356736,
13,,Spot,13,1000244446,360874,
13,,Spot,13,1000071729,361148,
13,,Spot,13,1000014633,362490,
13,,Spot,13,1000275823,363531,
13,,Spot,13,1000074239,363546,
13,,Spot,13,1000218062,363606,
13,,Spot,13,1000278844,366498,
13,,Spot,13,1000221333,366718,
13,,Spot,13,1000224241,367020,
13,,Spot,13,1000019405,367076,
13,,Spot,13,1000338312,367314,
13,,Spot,13,1000165097,368149,
13,,Spot,13,1000224234,369566,
13,,Spot,13,1000224431,369729,
13,,Spot,13,1000196023,369764,
13,,Spot,13,1000253547,369823,
13,,Spot,13,1000282540,370059,
13,,Spot,13,1000080712,370551,
13,,Spot,13,1000282868,370670,
13,,Spot,13,1000196749,370869,
13,,Spot,13,1000312915,371100,
13,,Spot,13,1000111173,371189,
13,,Spot,13,1000371442,371442,
13,,Spot,13,1000226383,371745,
13,,Spot,13,1000027048,372095,
13,,Spot,13,1000373068,373068,
13,,Spot,13,1000026374,373583,
13,,Spot,13,1000026660,373869,
13,,Spot,13,1000199932,373973,
13,,Spot,13,1000257305,373980,
13,,Spot,13,1000024512,374152,
13,,Spot,13,1000260417,376655,
13,,Spot,13,1000260594,377159,
13,,Spot,13,1000145899,377817,
13,,Spot,13,1000232501,377823,
13,,Spot,13,1000290426,377828,
14,,Spot,14,1000290900,378365,
14,,Spot,14,1000320447,378573,
14,,Spot,14,1000178867,379911,
14,,Spot,14,1000034728,381380,
14,,Spot,14,1000354440,383368,
14,,Spot,14,1000354480,383405,
14,,Spot,14,1000327258,385098,
14,,Spot,14,1000385100,385100,
14,,Spot,14,1000008102,385535,
14,,Spot,14,1000244446,389772,
14,,Spot,14,1000014633,391286,
14,,Spot,14,1000275823,392500,
14,,Spot,14,1000218062,392581,
14,,Spot,14,1000221333,395328,
14,,Spot,14,1000278844,395431,
14,,Spot,14,1000224234,395980,
14,,Spot,14,1000224241,395984,
14,,Spot,14,1000019405,396019,
14,,Spot,14,1000224431,396145,
14,,Spot,14,1000338312,396273,
14,,Spot,14,1000165097,396760,
14,,Spot,14,1000196023,398660,
14,,Spot,14,1000253547,398711,
14,,Spot,14,1000282540,398941,
14,,Spot,14,1000282868,399235,
14,,Spot,14,1000196749,399414,
14,,Spot,14,1000080712,399444,
14,,Spot,14,1000373068,399716,
14,,Spot,14,1000312915,399918,
14,,Spot,14,1000111173,399990,
14,,Spot,14,1000371442,400244,
14,,Spot,14,1000027048,400915,
14,,Spot,14,1000401657,401657,
14,,Spot,14,1000026374,402334,
14,,Spot,14,1000402605,402605,
14,,Spot,14,1000199932,402701,
14,,Spot,14,1000257305,402717,
14,,Spot,14,1000024512,402891,
14,,Spot,14,1000405139,405139,
14,,Spot,14,1000260417,405314,
14,,Spot,14,1000260594,405853,
14,,Spot,14,1000145899,406550,
14,,Spot,14,1000232501,406554,
14,,Spot,14,1000290426,406557,
15,,Spot,15,1000290900,407107,
15,,Spot,15,1000320447,407345,
15,,Spot,15,1000178867,408709,
15,,Spot,15,1000409035,409035,
15,,Spot,15,1000354480,412263,
15,,Spot,15,1000354440,412471,
15,,Spot,15,1000327258,414040,
15,,Spot,15,1000385100,414048,
15,,Spot,15,1000008102,414497,
15,,Spot,15,1000244446,418817,
15,,Spot,15,1000275823,421562,
15,,Spot,15,1000421574,421574,
15,,Spot,15,1000218062,421663,
15,,Spot,15,1000423376,423376,
15,,Spot,15,1000278844,424519,
15,,Spot,15,1000019405,425097,
15,,Spot,15,1000224431,425221,
15,,Spot,15,1000338312,425331,
15,,Spot,15,1000165097,425817,
15,,Spot,15,1000196023,427702,
15,,Spot,15,1000282540,427968,
15,,Spot,15,1000253547,428122,
15,,Spot,15,1000282868,428284,
15,,Spot,15,1000080712,428462,
15,,Spot,15,1000196749,428756,
15,,Spot,15,1000312915,428970,
15,,Spot,15,1000111173,429038,
15,,Spot,15,1000371442,429338,
15,,Spot,15,1000429687,429687,
15,,Spot,15,1000027048,429991,
15,,Spot,15,1000401657,430726,
15,,Spot,15,1000373068,430921,
15,,Spot,15,1000026374,431402,
15,,Spot,15,1000402605,431690,
15,,Spot,15,1000199932,431779,
15,,Spot,15,1000257305,431789,
15,,Spot,15,1000024512,431954,
15,,Spot,15,1000405139,434235,
15,,Spot,15,1000260417,434420,
15,,Spot,15,1000260594,434965,
15,,Spot,15,1000145899,435593,
15,,Spot,15,1000232501,435599,
15,,Spot,15,1000290426,435603,
16,,Spot,16,1000290900,436100,
16,,Spot,16,1000320447,436756,
16,,Spot,16,1000178867,437671,
16,,Spot,16,1000409035,438135,
16,,Spot,16,1000439186,439186,
16,,Spot,16,1000354440,441187,
16,,Spot,16,1000354480,441220,
16,,Spot,16,1000327258,442909,
16,,Spot,16,1000385100,442914,
16,,Spot,16,1000008102,443356,
16,,Spot,16,1000244446,447272,
16,,Spot,16,1000449132,449132,
16,,Spot,16,1000275823,450187,
16,,Spot,16,1000421574,450197,
16,,Spot,16,1000423376,452082,
16,,Spot,16,1000218062,452867,
16,,Spot,16,1000278844,453216,
16,,Spot,16,1000019405,453768,
16,,Spot,16,1000224431,453886,
16,,Spot,16,1000338312,454011,
16,,Spot,16,1000454057,454057,
16,,Spot,16,1000165097,454506,
16,,Spot,16,1000454567,454567,
16,,Spot,16,1000312915,455118,
16,,Spot,16,1000196023,456448,
16,,Spot,16,1000282540,456729,
16,,Spot,16,1000282868,457035,
16,,Spot,16,1000080712,457216,
16,,Spot,16,1000373068,457521,
16,,Spot,16,1000111173,457800,
16,,Spot,16,1000371442,458059,
16,,Spot,16,1000429687,458412,
16,,Spot,16,1000027048,458707,
16,,Spot,16,1000401657,459408,
16,,Spot,16,1000026374,459858,
16,,Spot,16,1000199932,460237,
16,,Spot,16,1000257305,460246,
16,,Spot,16,1000402605,460413,
16,,Spot,16,1000024512,460724,
16,,Spot,16,1000260417,461707,
16,,Spot,16,1000405139,463011,
16,,Spot,16,1000260594,463726,
16,,Spot,16,1000145899,464422,
16,,Spot,16,1000232501,464429,
16,,Spot,16,1000290426,464434,
17,,Spot,17,1000290900,464973,
17,,Spot,17,1000320447,465600,
17,,Spot,17,1000178867,466461,
17,,Spot,17,1000409035,466808,
17,,Spot,17,1000439186,467942,
17,,Spot,17,1000354440,469989,
17,,Spot,17,1000354480,470011,
17,,Spot,17,1000327258,471824,
17,,Spot,17,1000385100,471829,
17,,Spot,17,1000008102,472219,
17,,Spot,17,1000423376,478062,
17,,Spot,17,1000449132,478114,
17,,Spot,17,1000275823,479258,
17,,Spot,17,1000421574,479273,
17,,Spot,17,1000454057,480386,
17,,Spot,17,1000019405,482884,
17,,Spot,17,1000338312,483143,
17,,Spot,17,1000454567,483371,
17,,Spot,17,1000165097,483628,
17,,Spot,17,1000196023,485548,
17,,Spot,17,1000282540,485818,
17,,Spot,17,1000282868,486152,
17,,Spot,17,1000080712,486345,
17,,Spot,17,1000312915,486851,
17,,Spot,17,1000111173,486915,
17,,Spot,17,1000371442,487193,
17,,Spot,17,1000429687,487511,
17,,Spot,17,1000401657,488500,
17,,Spot,17,1000488632,488632,
17,,Spot,17,1000373068,488750,
17,,Spot,17,1000026374,489213,
17,,Spot,17,1000489329,489329,
17,,Spot,17,1000402605,489469,
17,,Spot,17,1000024512,489781,
17,,Spot,17,1000405139,492033,
17,,Spot,17,1000260417,492217,
17,,Spot,17,1000260594,492735,
17,,Spot,17,1000493396,493396,
17,,Spot,17,1000145899,493459,
17,,Spot,17,1000290426,493470,
18,,Spot,18,1000320447,494672,
18,,Spot,18,1000178867,495547,
18,,Spot,18,1000409035,495994,
18,,Spot,18,1000439186,496987,
18,,Spot,18,1000354480,499110,
18,,Spot,18,1000354440,499330,
18,,Spot,18,1000385100,501090,
18,,Spot,18,1000008102,501305,
18,,Spot,18,1000449132,507120,
18,,Spot,18,1000275823,508221,
18,,Spot,18,1000421574,508233,
18,,Spot,18,1000454057,509349,
18,,Spot,18,1000423376,510045,
18,,Spot,18,1000019405,511875,
18,,Spot,18,1000338312,512123,
18,,Spot,18,1000454567,512367,
18,,Spot,18,1000165097,512640,
18,,Spot,18,1000312915,513233,
18,,Spot,18,1000196023,514524,
18,,Spot,18,1000282540,514803,
18,,Spot,18,1000282868,515097,
18,,Spot,18,1000515291,515291,
18,,Spot,18,1000080712,515594,
18,,Spot,18,1000111173,515878,
18,,Spot,18,1000371442,516171,
18,,Spot,18,1000429687,516515,
18,,Spot,18,1000401657,517431,
18,,Spot,18,1000373068,517694,
18,,Spot,18,1000488632,517856,
18,,Spot,18,1000026374,517902,
18,,Spot,18,1000489329,518274,
18,,Spot,18,1000402605,518452,
18,,Spot,18,1000024512,518741,
18,,Spot,18,1000260417,519707,
18,,Spot,18,1000405139,520995,
18,,Spot,18,1000493396,522340,
18,,Spot,18,1000145899,522408,
18,,Spot,18,1000522409,522409,
18,,Spot,18,1000522415,522415,
18,,Spot,18,1000290426,522416,
19,,Spot,19,1000320447,524110,
19,,Spot,19,1000178867,524549,
19,,Spot,19,1000409035,524961,
19,,Spot,19,1000439186,525896,
19,,Spot,19,1000354480,527932,
19,,Spot,19,1000354440,528164,
19,,Spot,19,1000385100,529704,
19,,Spot,19,1000008102,530128,
19,,Spot,19,1000534158,534158,
19,,Spot,19,1000535289,535289,
19,,Spot,19,1000449132,535950,
19,,Spot,19,1000423376,536045,
19,,Spot,19,1000275823,537172,
19,,Spot,19,1000421574,537184,
19,,Spot,19,1000454057,538249,
19,,Spot,19,1000019405,540819,
19,,Spot,19,1000338312,541055,
19,,Spot,19,1000454567,541268,
19,,Spot,19,1000165097,541507,
19,,Spot,19,1000312915,542127,
19,,Spot,19,1000196023,543354,
19,,Spot,19,1000282540,543636,
19,,Spot,19,1000282868,543952,
19,,Spot,19,1000515291,544173,
19,,Spot,19,1000111173,544731,
19,,Spot,19,1000371442,544983,
19,,Spot,19,1000429687,545670,
19,,Spot,19,1000401657,546302,
19,,Spot,19,1000488632,546713,
19,,Spot,19,1000489329,547128,
19,,Spot,19,1000402605,547295,
19,,Spot,19,1000024512,547622,
19,,Spot,19,1000260417,548615,
19,,Spot,19,1000549440,549440,
19,,Spot,19,1000405139,549873,
19,,Spot,19,1000493396,551265,
19,,Spot,19,1000145899,551336,
19,,Spot,19,1000522409,551340,
19,,Spot,19,1000522415,551345,
19,,Spot,19,1000290426,551346,
20,,Spot,20,1000178867,553148,
20,,Spot,20,1000409035,554021,
20,,Spot,20,1000439186,555015,
20,,Spot,20,1000354480,557029,
20,,Spot,20,1000354440,557262,
20,,Spot,20,1000385100,558714,
20,,Spot,20,1000008102,559137,
20,,Spot,20,1000534158,563260,
20,,Spot,20,1000535289,564371,
20,,Spot,20,1000449132,565073,
20,,Spot,20,1000423376,565180,
20,,Spot,20,1000566277,566277,
20,,Spot,20,1000275823,566322,
20,,Spot,20,1000421574,566338,
20,,Spot,20,1000454057,567395,
20,,Spot,20,1000569584,569584,
20,,Spot,20,1000019405,569923,
20,,Spot,20,1000338312,570183,
20,,Spot,20,1000454567,570435,
20,,Spot,20,1000165097,570692,
20,,Spot,20,1000572485,572485,
20,,Spot,20,1000196023,572536,
20,,Spot,20,1000282868,572825,
