
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
252,,Spot,6,Image 1,7,1000069455,187472,
251,,Spot,6,Image 1,7,1000130081,187691,
252,,Spot,6,Image 1,7,1000014633,188535,
251,,Spot,6,Image 1,7,1000014915,188987,
251,,Spot,6,Image 1,7,1000074239,189513,
251,,Spot,6,Image 1,7,1000018381,191915,
252,,Spot,6,Image 1,7,1000019405,192882,
252,,Spot,6,Image 1,7,1000135496,193021,
251,,Spot,6,Image 1,7,1000165097,193932,
251,,Spot,6,Image 1,7,1000136105,193991,
251,,Spot,6,Image 1,7,1000196023,196023,
252,,Spot,6,Image 1,7,1000080712,196104,
252,,Spot,6,Image 1,7,1000196749,196749,
253,,Spot,6,Image 1,7,1000111173,197053,
251,,Spot,6,Image 1,7,1000082174,197213,
253,,Spot,6,Image 1,7,1000026990,197885,
252,,Spot,6,Image 1,7,1000025762,199227,
251,,Spot,6,Image 1,7,1000025863,199350,
251,,Spot,6,Image 1,7,1000026374,199538,
251,,Spot,6,Image 1,7,1000199932,199932,
251,,Spot,6,Image 1,7,1000026789,199942,
252,,Spot,6,Image 1,7,1000024512,200064,
254,,Spot,6,Image 1,7,1000027048,200164,
251,,Spot,6,Image 1,7,1000027245,200359,
251,,Spot,6,Image 1,7,1000027656,200760,
251,,Spot,6,Image 1,7,1000026660,201704,
252,,Spot,6,Image 1,7,1000028860,202112,
251,,Spot,6,Image 1,7,1000058544,202550,
251,,Spot,6,Image 1,7,1000029962,202900,
251,,Spot,6,Image 1,7,1000117221,203538,
251,,Spot,6,Image 1,7,1000145899,203689,
251,,Spot,6,Image 1,8,1000178867,207307,
252,,Spot,6,Image 1,8,1000034728,207491,
252,,Spot,6,Image 1,8,1000005575,209230,
252,,Spot,6,Image 1,8,1000094504,209263,
252,,Spot,6,Image 1,8,1000008102,211542,
253,,Spot,6,Image 1,8,1000158060,215684,
252,,Spot,6,Image 1,8,1000071729,215911,
251,,Spot,6,Image 1,8,1000069455,216187,
252,,Spot,6,Image 1,8,1000130081,216414,
251,,Spot,6,Image 1,8,1000014633,217248,
253,,Spot,6,Image 1,8,1000014915,217741,
252,,Spot,6,Image 1,8,1000218062,218062,
251,,Spot,6,Image 1,8,1000074239,218280,
251,,Spot,6,Image 1,8,1000018381,220701,
252,,Spot,6,Image 1,8,1000221333,221333,
252,,Spot,6,Image 1,8,1000019405,221685,
252,,Spot,6,Image 1,8,1000165097,222728,
251,,Spot,6,Image 1,8,1000136105,222780,
252,,Spot,6,Image 1,8,1000224234,224234,
251,,Spot,6,Image 1,8,1000224241,224241,
251,,Spot,6,Image 1,8,1000224431,224431,
253,,Spot,6,Image 1,8,1000135496,224496,
251,,Spot,6,Image 1,8,1000196023,224808,
251,,Spot,6,Image 1,8,1000138478,224884,
252,,Spot,6,Image 1,8,1000080712,224892,
252,,Spot,6,Image 1,8,1000196749,225577,
253,,Spot,6,Image 1,8,1000111173,225870,
251,,Spot,6,Image 1,8,1000082174,226025,
252,,Spot,6,Image 1,8,1000226383,226383,
252,,Spot,6,Image 1,8,1000026990,226673,
251,,Spot,6,Image 1,8,1000025863,228123,
251,,Spot,6,Image 1,8,1000026374,228289,
251,,Spot,6,Image 1,8,1000199932,228667,
252,,Spot,6,Image 1,8,1000024512,228832,
240,,Spot,6,Image 1,8,1000027245,228847,
