
removedCount
==================== 
Count,Time, CellType
81.0,2,Fragment-LogNorm
108.0,3,Fragment-LogNorm
133.0,4,Fragment-LogNorm
149.0,5,Fragment-LogNorm
167.0,6,Fragment-LogNorm
183.0,7,Fragment-LogNorm
199.0,8,Fragment-LogNorm
216.0,9,Fragment-LogNorm
231.0,10,Fragment-LogNorm
239.0,11,Fragment-LogNorm
260.0,12,Fragment-LogNorm
272.0,13,Fragment-LogNorm
279.0,14,Fragment-LogNorm
292.0,15,Fragment-LogNorm
311.0,16,Fragment-LogNorm
321.0,17,Fragment-LogNorm
340.0,18,Fragment-LogNorm
352.0,19,Fragment-LogNorm
366.0,20,Fragment-LogNorm
376.0,21,Fragment-LogNorm
386.0,22,Fragment-LogNorm
399.0,23,Fragment-LogNorm
410.0,24,Fragment-LogNorm
417.0,25,Fragment-LogNorm
426.0,26,Fragment-LogNorm
438.0,27,Fragment-LogNorm
451.0,28,Fragment-LogNorm
463.0,29,Fragment-LogNorm
475.0,30,Fragment-LogNorm
493.0,31,Fragment-LogNorm
502.0,32,Fragment-LogNorm
519.0,33,Fragment-LogNorm
526.0,34,Fragment-LogNorm
540.0,35,Fragment-LogNorm
548.0,36,Fragment-LogNorm
567.0,37,Fragment-LogNorm
585.0,38,Fragment-LogNorm
601.0,39,Fragment-LogNorm
618.0,40,Fragment-LogNorm
630.0,41,Fragment-LogNorm
646.0,42,Fragment-LogNorm
660.0,43,Fragment-LogNorm
666.0,44,Fragment-LogNorm
674.0,45,Fragment-LogNorm
686.0,46,Fragment-LogNorm
702.0,47,Fragment-LogNorm
708.0,48,Fragment-LogNorm
721.0,49,Fragment-LogNorm
732.0,50,Fragment-LogNorm
746.0,51,Fragment-LogNorm
757.0,52,Fragment-LogNorm
769.0,53,Fragment-LogNorm
778.0,54,Fragment-LogNorm
790.0,55,Fragment-LogNorm
803.0,56,Fragment-LogNorm
813.0,57,Fragment-LogNorm
817.0,58,Fragment-LogNorm
828.0,59,Fragment-LogNorm
838.0,60,Fragment-LogNorm
854.0,61,Fragment-LogNorm
863.0,62,Fragment-LogNorm
867.0,63,Fragment-LogNorm
876.0,64,Fragment-LogNorm
888.0,65,Fragment-LogNorm
897.0,66,Fragment-LogNorm
910.0,67,Fragment-LogNorm
919.0,68,Fragment-LogNorm
932.0,69,Fragment-LogNorm
944.0,70,Fragment-LogNorm
955.0,71,Fragment-LogNorm
964.0,72,Fragment-LogNorm
969.0,73,Fragment-LogNorm
984.0,74,Fragment-LogNorm
998.0,75,Fragment-LogNorm
1006.0,76,Fragment-LogNorm
1015.0,77,Fragment-LogNorm
1024.0,78,Fragment-LogNorm
1034.0,79,Fragment-LogNorm
1042.0,80,Fragment-LogNorm
1047.0,81,Fragment-LogNorm
1055.0,82,Fragment-LogNorm
1065.0,83,Fragment-LogNorm
1069.0,84,Fragment-LogNorm
1076.0,85,Fragment-LogNorm
