
CellTypeCount
==================== 
Count,Time, CellType
5088.0,2,Fragment-LogNorm
5191.0,3,Fragment-LogNorm
5293.0,4,Fragment-LogNorm
5385.0,5,Fragment-LogNorm
5486.0,6,Fragment-LogNorm
5564.0,7,Fragment-LogNorm
5643.0,8,Fragment-LogNorm
5724.0,9,Fragment-LogNorm
5795.0,10,Fragment-LogNorm
5878.0,11,Fragment-LogNorm
5940.0,12,Fragment-LogNorm
6013.0,13,Fragment-LogNorm
6076.0,14,Fragment-LogNorm
6137.0,15,Fragment-LogNorm
6199.0,16,Fragment-LogNorm
6267.0,17,Fragment-LogNorm
6340.0,18,Fragment-LogNorm
6401.0,19,Fragment-LogNorm
6457.0,20,Fragment-LogNorm
6513.0,21,Fragment-LogNorm
6575.0,22,Fragment-LogNorm
6638.0,23,Fragment-LogNorm
6713.0,24,Fragment-LogNorm
6785.0,25,Fragment-LogNorm
6856.0,26,Fragment-LogNorm
6924.0,27,Fragment-LogNorm
6979.0,28,Fragment-LogNorm
7034.0,29,Fragment-LogNorm
7101.0,30,Fragment-LogNorm
7166.0,31,Fragment-LogNorm
7227.0,32,Fragment-LogNorm
7286.0,33,Fragment-LogNorm
7359.0,34,Fragment-LogNorm
7433.0,35,Fragment-LogNorm
7494.0,36,Fragment-LogNorm
7541.0,37,Fragment-LogNorm
7608.0,38,Fragment-LogNorm
7658.0,39,Fragment-LogNorm
7717.0,40,Fragment-LogNorm
7775.0,41,Fragment-LogNorm
7820.0,42,Fragment-LogNorm
7886.0,43,Fragment-LogNorm
7953.0,44,Fragment-LogNorm
8024.0,45,Fragment-LogNorm
8079.0,46,Fragment-LogNorm
8134.0,47,Fragment-LogNorm
8200.0,48,Fragment-LogNorm
8244.0,49,Fragment-LogNorm
8307.0,50,Fragment-LogNorm
8368.0,51,Fragment-LogNorm
8420.0,52,Fragment-LogNorm
8471.0,53,Fragment-LogNorm
8534.0,54,Fragment-LogNorm
8596.0,55,Fragment-LogNorm
8650.0,56,Fragment-LogNorm
8710.0,57,Fragment-LogNorm
8771.0,58,Fragment-LogNorm
8830.0,59,Fragment-LogNorm
8878.0,60,Fragment-LogNorm
8926.0,61,Fragment-LogNorm
8979.0,62,Fragment-LogNorm
9038.0,63,Fragment-LogNorm
9085.0,64,Fragment-LogNorm
9151.0,65,Fragment-LogNorm
9234.0,66,Fragment-LogNorm
9303.0,67,Fragment-LogNorm
9350.0,68,Fragment-LogNorm
9400.0,69,Fragment-LogNorm
9456.0,70,Fragment-LogNorm
9517.0,71,Fragment-LogNorm
9571.0,72,Fragment-LogNorm
9623.0,73,Fragment-LogNorm
9672.0,74,Fragment-LogNorm
9729.0,75,Fragment-LogNorm
9764.0,76,Fragment-LogNorm
9823.0,77,Fragment-LogNorm
9885.0,78,Fragment-LogNorm
9945.0,79,Fragment-LogNorm
9996.0,80,Fragment-LogNorm
10062.0,81,Fragment-LogNorm
10124.0,82,Fragment-LogNorm
10181.0,83,Fragment-LogNorm
10229.0,84,Fragment-LogNorm
10273.0,85,Fragment-LogNorm
10332.0,86,Fragment-LogNorm
10387.0,87,Fragment-LogNorm
10450.0,88,Fragment-LogNorm
10508.0,89,Fragment-LogNorm
10560.0,90,Fragment-LogNorm
10608.0,91,Fragment-LogNorm
10644.0,92,Fragment-LogNorm
10704.0,93,Fragment-LogNorm
10758.0,94,Fragment-LogNorm
10812.0,95,Fragment-LogNorm
10855.0,96,Fragment-LogNorm
10913.0,97,Fragment-LogNorm
10964.0,98,Fragment-LogNorm
11017.0,99,Fragment-LogNorm
11074.0,100,Fragment-LogNorm
11128.0,101,Fragment-LogNorm
11179.0,102,Fragment-LogNorm
11228.0,103,Fragment-LogNorm
11282.0,104,Fragment-LogNorm
11344.0,105,Fragment-LogNorm
11387.0,106,Fragment-LogNorm
11435.0,107,Fragment-LogNorm
11504.0,108,Fragment-LogNorm
11555.0,109,Fragment-LogNorm
11609.0,110,Fragment-LogNorm
11658.0,111,Fragment-LogNorm
11710.0,112,Fragment-LogNorm
11771.0,113,Fragment-LogNorm
11824.0,114,Fragment-LogNorm
11883.0,115,Fragment-LogNorm
11945.0,116,Fragment-LogNorm
12004.0,117,Fragment-LogNorm
12067.0,118,Fragment-LogNorm
12130.0,119,Fragment-LogNorm
12187.0,120,Fragment-LogNorm
12232.0,121,Fragment-LogNorm
12280.0,122,Fragment-LogNorm
12336.0,123,Fragment-LogNorm
12393.0,124,Fragment-LogNorm
12472.0,125,Fragment-LogNorm
12530.0,126,Fragment-LogNorm
12581.0,127,Fragment-LogNorm
12634.0,128,Fragment-LogNorm
12690.0,129,Fragment-LogNorm
12777.0,130,Fragment-LogNorm
12827.0,131,Fragment-LogNorm
12882.0,132,Fragment-LogNorm
12939.0,133,Fragment-LogNorm
13016.0,134,Fragment-LogNorm
13078.0,135,Fragment-LogNorm
13132.0,136,Fragment-LogNorm
13190.0,137,Fragment-LogNorm
13254.0,138,Fragment-LogNorm
13310.0,139,Fragment-LogNorm
13363.0,140,Fragment-LogNorm
13417.0,141,Fragment-LogNorm
13480.0,142,Fragment-LogNorm
13542.0,143,Fragment-LogNorm
13607.0,144,Fragment-LogNorm
13655.0,145,Fragment-LogNorm
13702.0,146,Fragment-LogNorm
13748.0,147,Fragment-LogNorm
13801.0,148,Fragment-LogNorm
13856.0,149,Fragment-LogNorm
13917.0,150,Fragment-LogNorm
13972.0,151,Fragment-LogNorm
14019.0,152,Fragment-LogNorm
14067.0,153,Fragment-LogNorm
14114.0,154,Fragment-LogNorm
14168.0,155,Fragment-LogNorm
14229.0,156,Fragment-LogNorm
14284.0,157,Fragment-LogNorm
14328.0,158,Fragment-LogNorm
14387.0,159,Fragment-LogNorm
14432.0,160,Fragment-LogNorm
14492.0,161,Fragment-LogNorm
14548.0,162,Fragment-LogNorm
14593.0,163,Fragment-LogNorm
14640.0,164,Fragment-LogNorm
14688.0,165,Fragment-LogNorm
14740.0,166,Fragment-LogNorm
14796.0,167,Fragment-LogNorm
14845.0,168,Fragment-LogNorm
14903.0,169,Fragment-LogNorm
14960.0,170,Fragment-LogNorm
15012.0,171,Fragment-LogNorm
15064.0,172,Fragment-LogNorm
15111.0,173,Fragment-LogNorm
15173.0,174,Fragment-LogNorm
15229.0,175,Fragment-LogNorm
15281.0,176,Fragment-LogNorm
15339.0,177,Fragment-LogNorm
15392.0,178,Fragment-LogNorm
15447.0,179,Fragment-LogNorm
15501.0,180,Fragment-LogNorm
15537.0,181,Fragment-LogNorm
15589.0,182,Fragment-LogNorm
15640.0,183,Fragment-LogNorm
15695.0,184,Fragment-LogNorm
15750.0,185,Fragment-LogNorm
15806.0,186,Fragment-LogNorm
15862.0,187,Fragment-LogNorm
15922.0,188,Fragment-LogNorm
15981.0,189,Fragment-LogNorm
16043.0,190,Fragment-LogNorm
16112.0,191,Fragment-LogNorm
16163.0,192,Fragment-LogNorm
16211.0,193,Fragment-LogNorm
16263.0,194,Fragment-LogNorm
16324.0,195,Fragment-LogNorm
16377.0,196,Fragment-LogNorm
16442.0,197,Fragment-LogNorm
16486.0,198,Fragment-LogNorm
16536.0,199,Fragment-LogNorm
16573.0,200,Fragment-LogNorm
16623.0,201,Fragment-LogNorm
16673.0,202,Fragment-LogNorm
16724.0,203,Fragment-LogNorm
16775.0,204,Fragment-LogNorm
16830.0,205,Fragment-LogNorm
16880.0,206,Fragment-LogNorm
16929.0,207,Fragment-LogNorm
16984.0,208,Fragment-LogNorm
17029.0,209,Fragment-LogNorm
17089.0,210,Fragment-LogNorm
17134.0,211,Fragment-LogNorm
17173.0,212,Fragment-LogNorm
17227.0,213,Fragment-LogNorm
17279.0,214,Fragment-LogNorm
17336.0,215,Fragment-LogNorm
17392.0,216,Fragment-LogNorm
17452.0,217,Fragment-LogNorm
17510.0,218,Fragment-LogNorm
17567.0,219,Fragment-LogNorm
17626.0,220,Fragment-LogNorm
17684.0,221,Fragment-LogNorm
17748.0,222,Fragment-LogNorm
17802.0,223,Fragment-LogNorm
17854.0,224,Fragment-LogNorm
17910.0,225,Fragment-LogNorm
17980.0,226,Fragment-LogNorm
18041.0,227,Fragment-LogNorm
18093.0,228,Fragment-LogNorm
18153.0,229,Fragment-LogNorm
18208.0,230,Fragment-LogNorm
18258.0,231,Fragment-LogNorm
18309.0,232,Fragment-LogNorm
18368.0,233,Fragment-LogNorm
18427.0,234,Fragment-LogNorm
18478.0,235,Fragment-LogNorm
18538.0,236,Fragment-LogNorm
18589.0,237,Fragment-LogNorm
18639.0,238,Fragment-LogNorm
18700.0,239,Fragment-LogNorm
18744.0,240,Fragment-LogNorm
18806.0,241,Fragment-LogNorm
18856.0,242,Fragment-LogNorm
18915.0,243,Fragment-LogNorm
18969.0,244,Fragment-LogNorm
19031.0,245,Fragment-LogNorm
19080.0,246,Fragment-LogNorm
19134.0,247,Fragment-LogNorm
19206.0,248,Fragment-LogNorm
19259.0,249,Fragment-LogNorm
19310.0,250,Fragment-LogNorm
19375.0,251,Fragment-LogNorm
19433.0,252,Fragment-LogNorm
19493.0,253,Fragment-LogNorm
19565.0,254,Fragment-LogNorm
19621.0,255,Fragment-LogNorm
19682.0,256,Fragment-LogNorm
19733.0,257,Fragment-LogNorm
19805.0,258,Fragment-LogNorm
19848.0,259,Fragment-LogNorm
19895.0,260,Fragment-LogNorm
19951.0,261,Fragment-LogNorm
20007.0,262,Fragment-LogNorm
20070.0,263,Fragment-LogNorm
20120.0,264,Fragment-LogNorm
20169.0,265,Fragment-LogNorm
20225.0,266,Fragment-LogNorm
20281.0,267,Fragment-LogNorm
20331.0,268,Fragment-LogNorm
20391.0,269,Fragment-LogNorm
20448.0,270,Fragment-LogNorm
20501.0,271,Fragment-LogNorm
20543.0,272,Fragment-LogNorm
20597.0,273,Fragment-LogNorm
20652.0,274,Fragment-LogNorm
20725.0,275,Fragment-LogNorm
20787.0,276,Fragment-LogNorm
20843.0,277,Fragment-LogNorm
20903.0,278,Fragment-LogNorm
20961.0,279,Fragment-LogNorm
21011.0,280,Fragment-LogNorm
21070.0,281,Fragment-LogNorm
21129.0,282,Fragment-LogNorm
21173.0,283,Fragment-LogNorm
21219.0,284,Fragment-LogNorm
21269.0,285,Fragment-LogNorm
21327.0,286,Fragment-LogNorm
21364.0,287,Fragment-LogNorm
21422.0,288,Fragment-LogNorm
21487.0,289,Fragment-LogNorm
21536.0,290,Fragment-LogNorm
21596.0,291,Fragment-LogNorm
21648.0,292,Fragment-LogNorm
21706.0,293,Fragment-LogNorm
21757.0,294,Fragment-LogNorm
21813.0,295,Fragment-LogNorm
21877.0,296,Fragment-LogNorm
21933.0,297,Fragment-LogNorm
22001.0,298,Fragment-LogNorm
22064.0,299,Fragment-LogNorm
22115.0,300,Fragment-LogNorm
22172.0,301,Fragment-LogNorm
22233.0,302,Fragment-LogNorm
22282.0,303,Fragment-LogNorm
22338.0,304,Fragment-LogNorm
22408.0,305,Fragment-LogNorm
22467.0,306,Fragment-LogNorm
22512.0,307,Fragment-LogNorm
22572.0,308,Fragment-LogNorm
22615.0,309,Fragment-LogNorm
22672.0,310,Fragment-LogNorm
22718.0,311,Fragment-LogNorm
22784.0,312,Fragment-LogNorm
22828.0,313,Fragment-LogNorm
22882.0,314,Fragment-LogNorm
22938.0,315,Fragment-LogNorm
