
removedCount
==================== 
Count,Time, CellType
196.0,2,Fragment-LogNorm
280.0,3,Fragment-LogNorm
353.0,4,Fragment-LogNorm
399.0,5,Fragment-LogNorm
458.0,6,Fragment-LogNorm
491.0,7,Fragment-LogNorm
526.0,8,Fragment-LogNorm
550.0,9,Fragment-LogNorm
574.0,10,Fragment-LogNorm
596.0,11,Fragment-LogNorm
618.0,12,Fragment-LogNorm
642.0,13,Fragment-LogNorm
685.0,14,Fragment-LogNorm
714.0,15,Fragment-LogNorm
742.0,16,Fragment-LogNorm
767.0,17,Fragment-LogNorm
790.0,18,Fragment-LogNorm
811.0,19,Fragment-LogNorm
841.0,20,Fragment-LogNorm
871.0,21,Fragment-LogNorm
893.0,22,Fragment-LogNorm
919.0,23,Fragment-LogNorm
933.0,24,Fragment-LogNorm
962.0,25,Fragment-LogNorm
982.0,26,Fragment-LogNorm
1004.0,27,Fragment-LogNorm
1035.0,28,Fragment-LogNorm
1049.0,29,Fragment-LogNorm
1070.0,30,Fragment-LogNorm
1083.0,31,Fragment-LogNorm
1106.0,32,Fragment-LogNorm
1118.0,33,Fragment-LogNorm
1138.0,34,Fragment-LogNorm
1155.0,35,Fragment-LogNorm
1169.0,36,Fragment-LogNorm
1180.0,37,Fragment-LogNorm
1194.0,38,Fragment-LogNorm
1214.0,39,Fragment-LogNorm
1230.0,40,Fragment-LogNorm
1238.0,41,Fragment-LogNorm
1258.0,42,Fragment-LogNorm
1266.0,43,Fragment-LogNorm
1286.0,44,Fragment-LogNorm
1303.0,45,Fragment-LogNorm
1324.0,46,Fragment-LogNorm
1332.0,47,Fragment-LogNorm
1343.0,48,Fragment-LogNorm
1362.0,49,Fragment-LogNorm
1380.0,50,Fragment-LogNorm
1392.0,51,Fragment-LogNorm
1405.0,52,Fragment-LogNorm
1408.0,53,Fragment-LogNorm
1417.0,54,Fragment-LogNorm
1429.0,55,Fragment-LogNorm
1442.0,56,Fragment-LogNorm
1450.0,57,Fragment-LogNorm
1462.0,58,Fragment-LogNorm
1475.0,59,Fragment-LogNorm
1494.0,60,Fragment-LogNorm
1504.0,61,Fragment-LogNorm
1517.0,62,Fragment-LogNorm
1529.0,63,Fragment-LogNorm
1537.0,64,Fragment-LogNorm
1542.0,65,Fragment-LogNorm
1565.0,66,Fragment-LogNorm
1576.0,67,Fragment-LogNorm
1593.0,68,Fragment-LogNorm
1611.0,69,Fragment-LogNorm
1622.0,70,Fragment-LogNorm
1631.0,71,Fragment-LogNorm
1643.0,72,Fragment-LogNorm
1655.0,73,Fragment-LogNorm
1664.0,74,Fragment-LogNorm
1674.0,75,Fragment-LogNorm
1682.0,76,Fragment-LogNorm
1692.0,77,Fragment-LogNorm
1702.0,78,Fragment-LogNorm
1708.0,79,Fragment-LogNorm
1712.0,80,Fragment-LogNorm
1725.0,81,Fragment-LogNorm
1748.0,82,Fragment-LogNorm
1763.0,83,Fragment-LogNorm
1771.0,84,Fragment-LogNorm
1784.0,85,Fragment-LogNorm
1790.0,86,Fragment-LogNorm
1795.0,87,Fragment-LogNorm
1811.0,88,Fragment-LogNorm
1822.0,89,Fragment-LogNorm
1830.0,90,Fragment-LogNorm
1847.0,91,Fragment-LogNorm
1860.0,92,Fragment-LogNorm
1871.0,93,Fragment-LogNorm
1879.0,94,Fragment-LogNorm
1887.0,95,Fragment-LogNorm
1898.0,96,Fragment-LogNorm
1908.0,97,Fragment-LogNorm
1923.0,98,Fragment-LogNorm
1932.0,99,Fragment-LogNorm
1939.0,100,Fragment-LogNorm
1952.0,101,Fragment-LogNorm
1962.0,102,Fragment-LogNorm
1973.0,103,Fragment-LogNorm
1984.0,104,Fragment-LogNorm
1993.0,105,Fragment-LogNorm
2004.0,106,Fragment-LogNorm
2016.0,107,Fragment-LogNorm
2028.0,108,Fragment-LogNorm
2033.0,109,Fragment-LogNorm
2048.0,110,Fragment-LogNorm
2055.0,111,Fragment-LogNorm
2065.0,112,Fragment-LogNorm
2072.0,113,Fragment-LogNorm
2080.0,114,Fragment-LogNorm
2091.0,115,Fragment-LogNorm
2104.0,116,Fragment-LogNorm
2111.0,117,Fragment-LogNorm
2121.0,118,Fragment-LogNorm
2138.0,119,Fragment-LogNorm
2150.0,120,Fragment-LogNorm
2160.0,121,Fragment-LogNorm
2168.0,122,Fragment-LogNorm
2188.0,123,Fragment-LogNorm
2200.0,124,Fragment-LogNorm
2216.0,125,Fragment-LogNorm
2226.0,126,Fragment-LogNorm
2234.0,127,Fragment-LogNorm
2243.0,128,Fragment-LogNorm
2248.0,129,Fragment-LogNorm
2261.0,130,Fragment-LogNorm
2270.0,131,Fragment-LogNorm
2274.0,132,Fragment-LogNorm
2283.0,133,Fragment-LogNorm
2288.0,134,Fragment-LogNorm
2294.0,135,Fragment-LogNorm
2302.0,136,Fragment-LogNorm
2310.0,137,Fragment-LogNorm
2321.0,138,Fragment-LogNorm
2331.0,139,Fragment-LogNorm
2339.0,140,Fragment-LogNorm
2347.0,141,Fragment-LogNorm
2353.0,142,Fragment-LogNorm
2362.0,143,Fragment-LogNorm
2374.0,144,Fragment-LogNorm
2378.0,145,Fragment-LogNorm
2381.0,146,Fragment-LogNorm
2390.0,147,Fragment-LogNorm
2396.0,148,Fragment-LogNorm
2404.0,149,Fragment-LogNorm
2413.0,150,Fragment-LogNorm
2420.0,151,Fragment-LogNorm
2425.0,152,Fragment-LogNorm
2436.0,153,Fragment-LogNorm
2447.0,154,Fragment-LogNorm
2453.0,155,Fragment-LogNorm
2462.0,156,Fragment-LogNorm
2470.0,157,Fragment-LogNorm
2484.0,158,Fragment-LogNorm
2490.0,159,Fragment-LogNorm
2497.0,160,Fragment-LogNorm
2503.0,161,Fragment-LogNorm
2507.0,162,Fragment-LogNorm
2519.0,163,Fragment-LogNorm
2531.0,164,Fragment-LogNorm
2534.0,165,Fragment-LogNorm
2536.0,166,Fragment-LogNorm
2545.0,167,Fragment-LogNorm
2551.0,168,Fragment-LogNorm
2561.0,169,Fragment-LogNorm
2567.0,170,Fragment-LogNorm
2579.0,171,Fragment-LogNorm
2591.0,172,Fragment-LogNorm
2601.0,173,Fragment-LogNorm
2606.0,174,Fragment-LogNorm
2620.0,175,Fragment-LogNorm
2632.0,176,Fragment-LogNorm
2643.0,177,Fragment-LogNorm
2656.0,178,Fragment-LogNorm
2666.0,179,Fragment-LogNorm
2672.0,180,Fragment-LogNorm
2676.0,181,Fragment-LogNorm
2690.0,182,Fragment-LogNorm
2699.0,183,Fragment-LogNorm
2705.0,184,Fragment-LogNorm
2712.0,185,Fragment-LogNorm
2716.0,186,Fragment-LogNorm
2735.0,187,Fragment-LogNorm
2749.0,188,Fragment-LogNorm
2755.0,189,Fragment-LogNorm
2764.0,190,Fragment-LogNorm
2776.0,191,Fragment-LogNorm
2786.0,192,Fragment-LogNorm
2799.0,193,Fragment-LogNorm
2804.0,194,Fragment-LogNorm
2812.0,195,Fragment-LogNorm
2818.0,196,Fragment-LogNorm
2824.0,197,Fragment-LogNorm
2833.0,198,Fragment-LogNorm
2842.0,199,Fragment-LogNorm
2846.0,200,Fragment-LogNorm
2854.0,201,Fragment-LogNorm
2862.0,202,Fragment-LogNorm
2873.0,203,Fragment-LogNorm
2879.0,204,Fragment-LogNorm
2886.0,205,Fragment-LogNorm
