
CellTypeCount
==================== 
Count,Time, CellType
3032.0,2,Fragment-LogNorm
3092.0,3,Fragment-LogNorm
3133.0,4,Fragment-LogNorm
3177.0,5,Fragment-LogNorm
3228.0,6,Fragment-LogNorm
3268.0,7,Fragment-LogNorm
3307.0,8,Fragment-LogNorm
3348.0,9,Fragment-LogNorm
3382.0,10,Fragment-LogNorm
3417.0,11,Fragment-LogNorm
3452.0,12,Fragment-LogNorm
3488.0,13,Fragment-LogNorm
3523.0,14,Fragment-LogNorm
3552.0,15,Fragment-LogNorm
3584.0,16,Fragment-LogNorm
3615.0,17,Fragment-LogNorm
3644.0,18,Fragment-LogNorm
3676.0,19,Fragment-LogNorm
3715.0,20,Fragment-LogNorm
3741.0,21,Fragment-LogNorm
3763.0,22,Fragment-LogNorm
3795.0,23,Fragment-LogNorm
3826.0,24,Fragment-LogNorm
3858.0,25,Fragment-LogNorm
3889.0,26,Fragment-LogNorm
3917.0,27,Fragment-LogNorm
3947.0,28,Fragment-LogNorm
3968.0,29,Fragment-LogNorm
3990.0,30,Fragment-LogNorm
4013.0,31,Fragment-LogNorm
4041.0,32,Fragment-LogNorm
4053.0,33,Fragment-LogNorm
4076.0,34,Fragment-LogNorm
4105.0,35,Fragment-LogNorm
4134.0,36,Fragment-LogNorm
4162.0,37,Fragment-LogNorm
4189.0,38,Fragment-LogNorm
4214.0,39,Fragment-LogNorm
4248.0,40,Fragment-LogNorm
4272.0,41,Fragment-LogNorm
4295.0,42,Fragment-LogNorm
4320.0,43,Fragment-LogNorm
4348.0,44,Fragment-LogNorm
4376.0,45,Fragment-LogNorm
4399.0,46,Fragment-LogNorm
4420.0,47,Fragment-LogNorm
4446.0,48,Fragment-LogNorm
4475.0,49,Fragment-LogNorm
4498.0,50,Fragment-LogNorm
4517.0,51,Fragment-LogNorm
4542.0,52,Fragment-LogNorm
4563.0,53,Fragment-LogNorm
4586.0,54,Fragment-LogNorm
4614.0,55,Fragment-LogNorm
4629.0,56,Fragment-LogNorm
4651.0,57,Fragment-LogNorm
