
removedCount
==================== 
Count,Time, CellType
93.0,2,Fragment-LogNorm
128.0,3,Fragment-LogNorm
162.0,4,Fragment-LogNorm
185.0,5,Fragment-LogNorm
215.0,6,Fragment-LogNorm
231.0,7,Fragment-LogNorm
252.0,8,Fragment-LogNorm
271.0,9,Fragment-LogNorm
286.0,10,Fragment-LogNorm
301.0,11,Fragment-LogNorm
314.0,12,Fragment-LogNorm
328.0,13,Fragment-LogNorm
337.0,14,Fragment-LogNorm
348.0,15,Fragment-LogNorm
363.0,16,Fragment-LogNorm
375.0,17,Fragment-LogNorm
383.0,18,Fragment-LogNorm
395.0,19,Fragment-LogNorm
402.0,20,Fragment-LogNorm
412.0,21,Fragment-LogNorm
427.0,22,Fragment-LogNorm
434.0,23,Fragment-LogNorm
445.0,24,Fragment-LogNorm
456.0,25,Fragment-LogNorm
472.0,26,Fragment-LogNorm
489.0,27,Fragment-LogNorm
499.0,28,Fragment-LogNorm
509.0,29,Fragment-LogNorm
518.0,30,Fragment-LogNorm
534.0,31,Fragment-LogNorm
542.0,32,Fragment-LogNorm
553.0,33,Fragment-LogNorm
563.0,34,Fragment-LogNorm
575.0,35,Fragment-LogNorm
584.0,36,Fragment-LogNorm
591.0,37,Fragment-LogNorm
607.0,38,Fragment-LogNorm
616.0,39,Fragment-LogNorm
627.0,40,Fragment-LogNorm
636.0,41,Fragment-LogNorm
645.0,42,Fragment-LogNorm
652.0,43,Fragment-LogNorm
660.0,44,Fragment-LogNorm
673.0,45,Fragment-LogNorm
687.0,46,Fragment-LogNorm
696.0,47,Fragment-LogNorm
701.0,48,Fragment-LogNorm
717.0,49,Fragment-LogNorm
731.0,50,Fragment-LogNorm
740.0,51,Fragment-LogNorm
747.0,52,Fragment-LogNorm
756.0,53,Fragment-LogNorm
767.0,54,Fragment-LogNorm
776.0,55,Fragment-LogNorm
784.0,56,Fragment-LogNorm
793.0,57,Fragment-LogNorm
802.0,58,Fragment-LogNorm
811.0,59,Fragment-LogNorm
820.0,60,Fragment-LogNorm
834.0,61,Fragment-LogNorm
847.0,62,Fragment-LogNorm
856.0,63,Fragment-LogNorm
868.0,64,Fragment-LogNorm
872.0,65,Fragment-LogNorm
888.0,66,Fragment-LogNorm
897.0,67,Fragment-LogNorm
910.0,68,Fragment-LogNorm
918.0,69,Fragment-LogNorm
925.0,70,Fragment-LogNorm
937.0,71,Fragment-LogNorm
945.0,72,Fragment-LogNorm
955.0,73,Fragment-LogNorm
961.0,74,Fragment-LogNorm
969.0,75,Fragment-LogNorm
976.0,76,Fragment-LogNorm
982.0,77,Fragment-LogNorm
995.0,78,Fragment-LogNorm
1003.0,79,Fragment-LogNorm
1015.0,80,Fragment-LogNorm
1020.0,81,Fragment-LogNorm
1026.0,82,Fragment-LogNorm
1038.0,83,Fragment-LogNorm
1051.0,84,Fragment-LogNorm
1060.0,85,Fragment-LogNorm
1073.0,86,Fragment-LogNorm
1083.0,87,Fragment-LogNorm
1092.0,88,Fragment-LogNorm
1101.0,89,Fragment-LogNorm
1108.0,90,Fragment-LogNorm
1117.0,91,Fragment-LogNorm
1122.0,92,Fragment-LogNorm
1129.0,93,Fragment-LogNorm
1140.0,94,Fragment-LogNorm
1149.0,95,Fragment-LogNorm
1153.0,96,Fragment-LogNorm
1166.0,97,Fragment-LogNorm
1172.0,98,Fragment-LogNorm
1180.0,99,Fragment-LogNorm
1187.0,100,Fragment-LogNorm
1196.0,101,Fragment-LogNorm
1202.0,102,Fragment-LogNorm
1208.0,103,Fragment-LogNorm
1214.0,104,Fragment-LogNorm
1220.0,105,Fragment-LogNorm
1229.0,106,Fragment-LogNorm
1241.0,107,Fragment-LogNorm
1252.0,108,Fragment-LogNorm
1259.0,109,Fragment-LogNorm
1270.0,110,Fragment-LogNorm
1276.0,111,Fragment-LogNorm
1287.0,112,Fragment-LogNorm
1292.0,113,Fragment-LogNorm
1305.0,114,Fragment-LogNorm
1311.0,115,Fragment-LogNorm
1322.0,116,Fragment-LogNorm
1332.0,117,Fragment-LogNorm
1342.0,118,Fragment-LogNorm
1349.0,119,Fragment-LogNorm
1361.0,120,Fragment-LogNorm
1371.0,121,Fragment-LogNorm
1381.0,122,Fragment-LogNorm
1391.0,123,Fragment-LogNorm
1405.0,124,Fragment-LogNorm
1416.0,125,Fragment-LogNorm
1425.0,126,Fragment-LogNorm
1427.0,127,Fragment-LogNorm
1432.0,128,Fragment-LogNorm
1441.0,129,Fragment-LogNorm
1450.0,130,Fragment-LogNorm
1456.0,131,Fragment-LogNorm
1465.0,132,Fragment-LogNorm
1473.0,133,Fragment-LogNorm
1483.0,134,Fragment-LogNorm
1498.0,135,Fragment-LogNorm
1510.0,136,Fragment-LogNorm
1518.0,137,Fragment-LogNorm
1528.0,138,Fragment-LogNorm
1539.0,139,Fragment-LogNorm
1550.0,140,Fragment-LogNorm
1557.0,141,Fragment-LogNorm
1563.0,142,Fragment-LogNorm
1572.0,143,Fragment-LogNorm
1581.0,144,Fragment-LogNorm
1589.0,145,Fragment-LogNorm
1593.0,146,Fragment-LogNorm
1598.0,147,Fragment-LogNorm
1606.0,148,Fragment-LogNorm
1609.0,149,Fragment-LogNorm
1616.0,150,Fragment-LogNorm
1623.0,151,Fragment-LogNorm
1632.0,152,Fragment-LogNorm
1640.0,153,Fragment-LogNorm
1647.0,154,Fragment-LogNorm
1654.0,155,Fragment-LogNorm
1657.0,156,Fragment-LogNorm
1663.0,157,Fragment-LogNorm
1675.0,158,Fragment-LogNorm
1678.0,159,Fragment-LogNorm
1689.0,160,Fragment-LogNorm
1696.0,161,Fragment-LogNorm
1705.0,162,Fragment-LogNorm
1712.0,163,Fragment-LogNorm
1723.0,164,Fragment-LogNorm
1734.0,165,Fragment-LogNorm
1742.0,166,Fragment-LogNorm
1749.0,167,Fragment-LogNorm
1752.0,168,Fragment-LogNorm
1756.0,169,Fragment-LogNorm
1765.0,170,Fragment-LogNorm
1778.0,171,Fragment-LogNorm
1788.0,172,Fragment-LogNorm
1799.0,173,Fragment-LogNorm
1809.0,174,Fragment-LogNorm
1821.0,175,Fragment-LogNorm
1830.0,176,Fragment-LogNorm
1844.0,177,Fragment-LogNorm
1852.0,178,Fragment-LogNorm
1858.0,179,Fragment-LogNorm
1867.0,180,Fragment-LogNorm
