
CellTypeCount
==================== 
Count,Time, CellType
4054.0,2,Fragment-LogNorm
4126.0,3,Fragment-LogNorm
4190.0,4,Fragment-LogNorm
4257.0,5,Fragment-LogNorm
4321.0,6,Fragment-LogNorm
4389.0,7,Fragment-LogNorm
4436.0,8,Fragment-LogNorm
4481.0,9,Fragment-LogNorm
4542.0,10,Fragment-LogNorm
4593.0,11,Fragment-LogNorm
4651.0,12,Fragment-LogNorm
4696.0,13,Fragment-LogNorm
4747.0,14,Fragment-LogNorm
4801.0,15,Fragment-LogNorm
4845.0,16,Fragment-LogNorm
4893.0,17,Fragment-LogNorm
4943.0,18,Fragment-LogNorm
4988.0,19,Fragment-LogNorm
5036.0,20,Fragment-LogNorm
5076.0,21,Fragment-LogNorm
5120.0,22,Fragment-LogNorm
5158.0,23,Fragment-LogNorm
5199.0,24,Fragment-LogNorm
5240.0,25,Fragment-LogNorm
5283.0,26,Fragment-LogNorm
5326.0,27,Fragment-LogNorm
5365.0,28,Fragment-LogNorm
5398.0,29,Fragment-LogNorm
5448.0,30,Fragment-LogNorm
5484.0,31,Fragment-LogNorm
5526.0,32,Fragment-LogNorm
5571.0,33,Fragment-LogNorm
5621.0,34,Fragment-LogNorm
5663.0,35,Fragment-LogNorm
5694.0,36,Fragment-LogNorm
5736.0,37,Fragment-LogNorm
5777.0,38,Fragment-LogNorm
5811.0,39,Fragment-LogNorm
5849.0,40,Fragment-LogNorm
5885.0,41,Fragment-LogNorm
5928.0,42,Fragment-LogNorm
5974.0,43,Fragment-LogNorm
6009.0,44,Fragment-LogNorm
6040.0,45,Fragment-LogNorm
6082.0,46,Fragment-LogNorm
6122.0,47,Fragment-LogNorm
6152.0,48,Fragment-LogNorm
6185.0,49,Fragment-LogNorm
6228.0,50,Fragment-LogNorm
6266.0,51,Fragment-LogNorm
6308.0,52,Fragment-LogNorm
6351.0,53,Fragment-LogNorm
6391.0,54,Fragment-LogNorm
6431.0,55,Fragment-LogNorm
6456.0,56,Fragment-LogNorm
6492.0,57,Fragment-LogNorm
6529.0,58,Fragment-LogNorm
6569.0,59,Fragment-LogNorm
6613.0,60,Fragment-LogNorm
6642.0,61,Fragment-LogNorm
6674.0,62,Fragment-LogNorm
6716.0,63,Fragment-LogNorm
6750.0,64,Fragment-LogNorm
6785.0,65,Fragment-LogNorm
6836.0,66,Fragment-LogNorm
6860.0,67,Fragment-LogNorm
6903.0,68,Fragment-LogNorm
6938.0,69,Fragment-LogNorm
6967.0,70,Fragment-LogNorm
7000.0,71,Fragment-LogNorm
7030.0,72,Fragment-LogNorm
7060.0,73,Fragment-LogNorm
7102.0,74,Fragment-LogNorm
7135.0,75,Fragment-LogNorm
7175.0,76,Fragment-LogNorm
7216.0,77,Fragment-LogNorm
7259.0,78,Fragment-LogNorm
7298.0,79,Fragment-LogNorm
7331.0,80,Fragment-LogNorm
7359.0,81,Fragment-LogNorm
7407.0,82,Fragment-LogNorm
7453.0,83,Fragment-LogNorm
7495.0,84,Fragment-LogNorm
7533.0,85,Fragment-LogNorm
7567.0,86,Fragment-LogNorm
7608.0,87,Fragment-LogNorm
7650.0,88,Fragment-LogNorm
7690.0,89,Fragment-LogNorm
7717.0,90,Fragment-LogNorm
7756.0,91,Fragment-LogNorm
7780.0,92,Fragment-LogNorm
7821.0,93,Fragment-LogNorm
7858.0,94,Fragment-LogNorm
7894.0,95,Fragment-LogNorm
7932.0,96,Fragment-LogNorm
7967.0,97,Fragment-LogNorm
8003.0,98,Fragment-LogNorm
8032.0,99,Fragment-LogNorm
8068.0,100,Fragment-LogNorm
8109.0,101,Fragment-LogNorm
8155.0,102,Fragment-LogNorm
8192.0,103,Fragment-LogNorm
8229.0,104,Fragment-LogNorm
8271.0,105,Fragment-LogNorm
