
CellTypeCount
==================== 
Count,Time, CellType
4049.0,2,Fragment-LogNorm
4097.0,3,Fragment-LogNorm
4143.0,4,Fragment-LogNorm
4195.0,5,Fragment-LogNorm
4238.0,6,Fragment-LogNorm
4279.0,7,Fragment-LogNorm
4316.0,8,Fragment-LogNorm
4356.0,9,Fragment-LogNorm
4400.0,10,Fragment-LogNorm
4448.0,11,Fragment-LogNorm
4497.0,12,Fragment-LogNorm
4544.0,13,Fragment-LogNorm
4584.0,14,Fragment-LogNorm
4610.0,15,Fragment-LogNorm
4642.0,16,Fragment-LogNorm
4687.0,17,Fragment-LogNorm
4725.0,18,Fragment-LogNorm
4750.0,19,Fragment-LogNorm
4783.0,20,Fragment-LogNorm
4822.0,21,Fragment-LogNorm
4864.0,22,Fragment-LogNorm
4886.0,23,Fragment-LogNorm
4923.0,24,Fragment-LogNorm
4962.0,25,Fragment-LogNorm
5003.0,26,Fragment-LogNorm
5035.0,27,Fragment-LogNorm
5067.0,28,Fragment-LogNorm
5106.0,29,Fragment-LogNorm
5132.0,30,Fragment-LogNorm
5168.0,31,Fragment-LogNorm
5195.0,32,Fragment-LogNorm
5230.0,33,Fragment-LogNorm
5254.0,34,Fragment-LogNorm
5281.0,35,Fragment-LogNorm
5320.0,36,Fragment-LogNorm
5358.0,37,Fragment-LogNorm
5384.0,38,Fragment-LogNorm
5420.0,39,Fragment-LogNorm
5453.0,40,Fragment-LogNorm
5478.0,41,Fragment-LogNorm
5505.0,42,Fragment-LogNorm
5528.0,43,Fragment-LogNorm
5558.0,44,Fragment-LogNorm
5592.0,45,Fragment-LogNorm
5621.0,46,Fragment-LogNorm
5662.0,47,Fragment-LogNorm
5682.0,48,Fragment-LogNorm
5708.0,49,Fragment-LogNorm
5732.0,50,Fragment-LogNorm
5763.0,51,Fragment-LogNorm
5789.0,52,Fragment-LogNorm
5808.0,53,Fragment-LogNorm
5833.0,54,Fragment-LogNorm
5859.0,55,Fragment-LogNorm
5890.0,56,Fragment-LogNorm
5926.0,57,Fragment-LogNorm
5957.0,58,Fragment-LogNorm
5978.0,59,Fragment-LogNorm
6015.0,60,Fragment-LogNorm
6045.0,61,Fragment-LogNorm
6079.0,62,Fragment-LogNorm
6095.0,63,Fragment-LogNorm
6119.0,64,Fragment-LogNorm
6151.0,65,Fragment-LogNorm
6183.0,66,Fragment-LogNorm
6215.0,67,Fragment-LogNorm
6246.0,68,Fragment-LogNorm
6276.0,69,Fragment-LogNorm
6302.0,70,Fragment-LogNorm
6332.0,71,Fragment-LogNorm
6359.0,72,Fragment-LogNorm
6380.0,73,Fragment-LogNorm
6404.0,74,Fragment-LogNorm
6432.0,75,Fragment-LogNorm
6460.0,76,Fragment-LogNorm
6494.0,77,Fragment-LogNorm
6525.0,78,Fragment-LogNorm
6552.0,79,Fragment-LogNorm
6588.0,80,Fragment-LogNorm
6617.0,81,Fragment-LogNorm
6640.0,82,Fragment-LogNorm
6664.0,83,Fragment-LogNorm
6701.0,84,Fragment-LogNorm
6718.0,85,Fragment-LogNorm
6751.0,86,Fragment-LogNorm
6786.0,87,Fragment-LogNorm
6821.0,88,Fragment-LogNorm
6851.0,89,Fragment-LogNorm
6885.0,90,Fragment-LogNorm
6914.0,91,Fragment-LogNorm
6943.0,92,Fragment-LogNorm
6974.0,93,Fragment-LogNorm
7003.0,94,Fragment-LogNorm
7025.0,95,Fragment-LogNorm
7063.0,96,Fragment-LogNorm
7085.0,97,Fragment-LogNorm
7117.0,98,Fragment-LogNorm
7152.0,99,Fragment-LogNorm
7174.0,100,Fragment-LogNorm
7211.0,101,Fragment-LogNorm
7245.0,102,Fragment-LogNorm
7279.0,103,Fragment-LogNorm
7305.0,104,Fragment-LogNorm
7342.0,105,Fragment-LogNorm
7375.0,106,Fragment-LogNorm
7411.0,107,Fragment-LogNorm
7439.0,108,Fragment-LogNorm
7468.0,109,Fragment-LogNorm
7503.0,110,Fragment-LogNorm
7533.0,111,Fragment-LogNorm
7560.0,112,Fragment-LogNorm
7591.0,113,Fragment-LogNorm
7620.0,114,Fragment-LogNorm
7648.0,115,Fragment-LogNorm
7678.0,116,Fragment-LogNorm
7704.0,117,Fragment-LogNorm
7731.0,118,Fragment-LogNorm
7760.0,119,Fragment-LogNorm
7799.0,120,Fragment-LogNorm
7817.0,121,Fragment-LogNorm
7845.0,122,Fragment-LogNorm
7878.0,123,Fragment-LogNorm
7907.0,124,Fragment-LogNorm
7941.0,125,Fragment-LogNorm
7965.0,126,Fragment-LogNorm
