
removedCount
==================== 
Count,Time, CellType
199.0,2,Fragment-LogNorm
291.0,3,Fragment-LogNorm
350.0,4,Fragment-LogNorm
396.0,5,Fragment-LogNorm
433.0,6,Fragment-LogNorm
475.0,7,Fragment-LogNorm
508.0,8,Fragment-LogNorm
539.0,9,Fragment-LogNorm
571.0,10,Fragment-LogNorm
593.0,11,Fragment-LogNorm
610.0,12,Fragment-LogNorm
634.0,13,Fragment-LogNorm
650.0,14,Fragment-LogNorm
667.0,15,Fragment-LogNorm
686.0,16,Fragment-LogNorm
711.0,17,Fragment-LogNorm
734.0,18,Fragment-LogNorm
748.0,19,Fragment-LogNorm
776.0,20,Fragment-LogNorm
797.0,21,Fragment-LogNorm
813.0,22,Fragment-LogNorm
835.0,23,Fragment-LogNorm
856.0,24,Fragment-LogNorm
876.0,25,Fragment-LogNorm
890.0,26,Fragment-LogNorm
901.0,27,Fragment-LogNorm
914.0,28,Fragment-LogNorm
927.0,29,Fragment-LogNorm
940.0,30,Fragment-LogNorm
959.0,31,Fragment-LogNorm
979.0,32,Fragment-LogNorm
995.0,33,Fragment-LogNorm
1014.0,34,Fragment-LogNorm
1030.0,35,Fragment-LogNorm
1042.0,36,Fragment-LogNorm
1053.0,37,Fragment-LogNorm
1067.0,38,Fragment-LogNorm
1076.0,39,Fragment-LogNorm
1087.0,40,Fragment-LogNorm
1099.0,41,Fragment-LogNorm
1115.0,42,Fragment-LogNorm
1129.0,43,Fragment-LogNorm
1144.0,44,Fragment-LogNorm
1151.0,45,Fragment-LogNorm
1165.0,46,Fragment-LogNorm
1175.0,47,Fragment-LogNorm
1188.0,48,Fragment-LogNorm
1193.0,49,Fragment-LogNorm
1203.0,50,Fragment-LogNorm
1217.0,51,Fragment-LogNorm
1226.0,52,Fragment-LogNorm
1243.0,53,Fragment-LogNorm
1255.0,54,Fragment-LogNorm
1266.0,55,Fragment-LogNorm
1284.0,56,Fragment-LogNorm
1300.0,57,Fragment-LogNorm
1313.0,58,Fragment-LogNorm
1331.0,59,Fragment-LogNorm
1339.0,60,Fragment-LogNorm
1354.0,61,Fragment-LogNorm
1370.0,62,Fragment-LogNorm
1387.0,63,Fragment-LogNorm
1403.0,64,Fragment-LogNorm
1418.0,65,Fragment-LogNorm
1427.0,66,Fragment-LogNorm
1435.0,67,Fragment-LogNorm
1445.0,68,Fragment-LogNorm
1456.0,69,Fragment-LogNorm
1466.0,70,Fragment-LogNorm
1477.0,71,Fragment-LogNorm
1489.0,72,Fragment-LogNorm
1504.0,73,Fragment-LogNorm
1516.0,74,Fragment-LogNorm
1526.0,75,Fragment-LogNorm
1529.0,76,Fragment-LogNorm
1544.0,77,Fragment-LogNorm
1559.0,78,Fragment-LogNorm
1567.0,79,Fragment-LogNorm
1577.0,80,Fragment-LogNorm
1594.0,81,Fragment-LogNorm
1607.0,82,Fragment-LogNorm
1615.0,83,Fragment-LogNorm
1626.0,84,Fragment-LogNorm
1631.0,85,Fragment-LogNorm
1639.0,86,Fragment-LogNorm
1646.0,87,Fragment-LogNorm
1664.0,88,Fragment-LogNorm
1674.0,89,Fragment-LogNorm
1686.0,90,Fragment-LogNorm
1695.0,91,Fragment-LogNorm
1705.0,92,Fragment-LogNorm
1712.0,93,Fragment-LogNorm
1721.0,94,Fragment-LogNorm
1731.0,95,Fragment-LogNorm
1737.0,96,Fragment-LogNorm
1745.0,97,Fragment-LogNorm
1755.0,98,Fragment-LogNorm
1767.0,99,Fragment-LogNorm
1776.0,100,Fragment-LogNorm
1788.0,101,Fragment-LogNorm
1799.0,102,Fragment-LogNorm
1812.0,103,Fragment-LogNorm
1820.0,104,Fragment-LogNorm
1825.0,105,Fragment-LogNorm
1834.0,106,Fragment-LogNorm
1846.0,107,Fragment-LogNorm
1853.0,108,Fragment-LogNorm
1866.0,109,Fragment-LogNorm
1877.0,110,Fragment-LogNorm
1884.0,111,Fragment-LogNorm
1891.0,112,Fragment-LogNorm
1900.0,113,Fragment-LogNorm
1908.0,114,Fragment-LogNorm
1915.0,115,Fragment-LogNorm
1922.0,116,Fragment-LogNorm
1928.0,117,Fragment-LogNorm
1933.0,118,Fragment-LogNorm
1940.0,119,Fragment-LogNorm
1946.0,120,Fragment-LogNorm
1963.0,121,Fragment-LogNorm
1967.0,122,Fragment-LogNorm
1975.0,123,Fragment-LogNorm
1983.0,124,Fragment-LogNorm
1993.0,125,Fragment-LogNorm
2003.0,126,Fragment-LogNorm
2008.0,127,Fragment-LogNorm
2016.0,128,Fragment-LogNorm
2027.0,129,Fragment-LogNorm
2034.0,130,Fragment-LogNorm
2047.0,131,Fragment-LogNorm
2053.0,132,Fragment-LogNorm
2057.0,133,Fragment-LogNorm
2069.0,134,Fragment-LogNorm
2074.0,135,Fragment-LogNorm
2085.0,136,Fragment-LogNorm
2089.0,137,Fragment-LogNorm
2099.0,138,Fragment-LogNorm
2106.0,139,Fragment-LogNorm
2113.0,140,Fragment-LogNorm
2123.0,141,Fragment-LogNorm
2128.0,142,Fragment-LogNorm
2132.0,143,Fragment-LogNorm
2136.0,144,Fragment-LogNorm
2144.0,145,Fragment-LogNorm
2149.0,146,Fragment-LogNorm
2161.0,147,Fragment-LogNorm
2166.0,148,Fragment-LogNorm
2175.0,149,Fragment-LogNorm
2189.0,150,Fragment-LogNorm
2198.0,151,Fragment-LogNorm
2208.0,152,Fragment-LogNorm
2215.0,153,Fragment-LogNorm
2226.0,154,Fragment-LogNorm
2241.0,155,Fragment-LogNorm
2249.0,156,Fragment-LogNorm
2253.0,157,Fragment-LogNorm
2259.0,158,Fragment-LogNorm
2268.0,159,Fragment-LogNorm
2280.0,160,Fragment-LogNorm
2294.0,161,Fragment-LogNorm
2307.0,162,Fragment-LogNorm
2315.0,163,Fragment-LogNorm
2323.0,164,Fragment-LogNorm
2329.0,165,Fragment-LogNorm
2339.0,166,Fragment-LogNorm
2344.0,167,Fragment-LogNorm
2350.0,168,Fragment-LogNorm
2357.0,169,Fragment-LogNorm
2361.0,170,Fragment-LogNorm
2368.0,171,Fragment-LogNorm
2372.0,172,Fragment-LogNorm
2378.0,173,Fragment-LogNorm
2384.0,174,Fragment-LogNorm
2392.0,175,Fragment-LogNorm
2398.0,176,Fragment-LogNorm
2401.0,177,Fragment-LogNorm
2411.0,178,Fragment-LogNorm
2420.0,179,Fragment-LogNorm
2431.0,180,Fragment-LogNorm
2443.0,181,Fragment-LogNorm
2452.0,182,Fragment-LogNorm
2462.0,183,Fragment-LogNorm
2471.0,184,Fragment-LogNorm
2480.0,185,Fragment-LogNorm
2485.0,186,Fragment-LogNorm
2496.0,187,Fragment-LogNorm
2503.0,188,Fragment-LogNorm
2510.0,189,Fragment-LogNorm
2519.0,190,Fragment-LogNorm
2525.0,191,Fragment-LogNorm
2531.0,192,Fragment-LogNorm
2538.0,193,Fragment-LogNorm
2543.0,194,Fragment-LogNorm
2555.0,195,Fragment-LogNorm
2562.0,196,Fragment-LogNorm
2574.0,197,Fragment-LogNorm
2581.0,198,Fragment-LogNorm
2589.0,199,Fragment-LogNorm
2595.0,200,Fragment-LogNorm
2602.0,201,Fragment-LogNorm
2606.0,202,Fragment-LogNorm
2614.0,203,Fragment-LogNorm
2624.0,204,Fragment-LogNorm
2628.0,205,Fragment-LogNorm
2634.0,206,Fragment-LogNorm
2643.0,207,Fragment-LogNorm
2652.0,208,Fragment-LogNorm
2659.0,209,Fragment-LogNorm
2665.0,210,Fragment-LogNorm
2676.0,211,Fragment-LogNorm
2681.0,212,Fragment-LogNorm
2684.0,213,Fragment-LogNorm
2687.0,214,Fragment-LogNorm
2694.0,215,Fragment-LogNorm
