
removedCount
==================== 
Count,Time, CellType
98.0,2,Fragment-LogNorm
132.0,3,Fragment-LogNorm
168.0,4,Fragment-LogNorm
187.0,5,Fragment-LogNorm
217.0,6,Fragment-LogNorm
237.0,7,Fragment-LogNorm
245.0,8,Fragment-LogNorm
262.0,9,Fragment-LogNorm
289.0,10,Fragment-LogNorm
307.0,11,Fragment-LogNorm
323.0,12,Fragment-LogNorm
341.0,13,Fragment-LogNorm
354.0,14,Fragment-LogNorm
369.0,15,Fragment-LogNorm
391.0,16,Fragment-LogNorm
399.0,17,Fragment-LogNorm
412.0,18,Fragment-LogNorm
428.0,19,Fragment-LogNorm
444.0,20,Fragment-LogNorm
451.0,21,Fragment-LogNorm
467.0,22,Fragment-LogNorm
487.0,23,Fragment-LogNorm
506.0,24,Fragment-LogNorm
518.0,25,Fragment-LogNorm
529.0,26,Fragment-LogNorm
544.0,27,Fragment-LogNorm
555.0,28,Fragment-LogNorm
562.0,29,Fragment-LogNorm
570.0,30,Fragment-LogNorm
576.0,31,Fragment-LogNorm
584.0,32,Fragment-LogNorm
592.0,33,Fragment-LogNorm
603.0,34,Fragment-LogNorm
610.0,35,Fragment-LogNorm
620.0,36,Fragment-LogNorm
632.0,37,Fragment-LogNorm
641.0,38,Fragment-LogNorm
649.0,39,Fragment-LogNorm
658.0,40,Fragment-LogNorm
671.0,41,Fragment-LogNorm
681.0,42,Fragment-LogNorm
695.0,43,Fragment-LogNorm
699.0,44,Fragment-LogNorm
710.0,45,Fragment-LogNorm
718.0,46,Fragment-LogNorm
732.0,47,Fragment-LogNorm
739.0,48,Fragment-LogNorm
751.0,49,Fragment-LogNorm
759.0,50,Fragment-LogNorm
771.0,51,Fragment-LogNorm
781.0,52,Fragment-LogNorm
790.0,53,Fragment-LogNorm
802.0,54,Fragment-LogNorm
810.0,55,Fragment-LogNorm
820.0,56,Fragment-LogNorm
831.0,57,Fragment-LogNorm
838.0,58,Fragment-LogNorm
854.0,59,Fragment-LogNorm
861.0,60,Fragment-LogNorm
875.0,61,Fragment-LogNorm
888.0,62,Fragment-LogNorm
898.0,63,Fragment-LogNorm
909.0,64,Fragment-LogNorm
915.0,65,Fragment-LogNorm
926.0,66,Fragment-LogNorm
932.0,67,Fragment-LogNorm
943.0,68,Fragment-LogNorm
957.0,69,Fragment-LogNorm
970.0,70,Fragment-LogNorm
974.0,71,Fragment-LogNorm
982.0,72,Fragment-LogNorm
