
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
386,,Surface,4,Image 1,6,1000014236,14340,
14,,Surface,4,Image 1,6,1000014304,14341,
0,,Surface,4,Image 1,6,1000014189,14342,
112,,Surface,4,Image 1,6,1000014210,14343,
76,,Surface,4,Image 1,6,1000014239,14344,
2,,Surface,4,Image 1,6,1000014212,14345,
988,,Surface,4,Image 1,6,1000014190,14346,
138,,Surface,4,Image 1,6,1000014242,14347,
528,,Surface,4,Image 1,6,1000014275,14348,
388,,Surface,4,Image 1,6,1000014193,14349,
138,,Surface,4,Image 1,6,1000014350,14350,
286,,Surface,4,Image 1,6,1000014216,14351,
1569,,Surface,4,Image 1,6,1000014218,14352,
57,,Surface,4,Image 1,6,1000014353,14353,
333,,Surface,4,Image 1,6,1000014196,14354,
357,,Surface,4,Image 1,6,1000014197,14355,
1369,,Surface,4,Image 1,6,1000014198,14356,
1912,,Surface,4,Image 1,6,1000014199,14357,
99,,Surface,4,Image 1,6,1000014289,14358,
203,,Surface,4,Image 1,6,1000014288,14359,
962,,Surface,4,Image 1,6,1000014200,14360,
21,,Surface,4,Image 1,6,1000014201,14361,
1785,,Surface,4,Image 1,6,1000014202,14362,
44,,Surface,4,Image 1,7,1000014185,14363,
0,,Surface,4,Image 1,7,1000014329,14364,
13,,Surface,4,Image 1,7,1000014331,14365,
585,,Surface,4,Image 1,7,1000014184,14366,
13,,Surface,4,Image 1,7,1000014187,14367,
0,,Surface,4,Image 1,7,1000014261,14368,
225,,Surface,4,Image 1,7,1000014298,14369,
282,,Surface,4,Image 1,7,1000014299,14370,
961,,Surface,4,Image 1,7,1000014207,14371,
309,,Surface,4,Image 1,7,1000014233,14372,
424,,Surface,4,Image 1,7,1000014302,14373,
51,,Surface,4,Image 1,7,1000014304,14374,
6,,Surface,4,Image 1,7,1000014189,14375,
62,,Surface,4,Image 1,7,1000014239,14376,
622,,Surface,4,Image 1,7,1000014190,14377,
18,,Surface,4,Image 1,7,1000014212,14378,
347,,Surface,4,Image 1,7,1000014275,14379,
1,,Surface,4,Image 1,7,1000014193,14380,
233,,Surface,4,Image 1,7,1000014350,14381,
108,,Surface,4,Image 1,7,1000014216,14382,
3058,,Surface,4,Image 1,7,1000014218,14383,
3,,Surface,4,Image 1,7,1000014353,14384,
100,,Surface,4,Image 1,7,1000014197,14385,
822,,Surface,4,Image 1,7,1000014199,14386,
374,,Surface,4,Image 1,7,1000014289,14387,
2018,,Surface,4,Image 1,7,1000014198,14388,
385,,Surface,4,Image 1,7,1000014288,14389,
273,,Surface,4,Image 1,7,1000014200,14390,
199,,Surface,4,Image 1,7,1000014201,14391,
219,,Surface,4,Image 1,8,1000014184,14392,
5,,Surface,4,Image 1,8,1000014331,14393,
538,,Surface,4,Image 1,8,1000014394,14394,
20,,Surface,4,Image 1,8,1000014329,14395,
463,,Surface,4,Image 1,8,1000014185,14396,
0,,Surface,4,Image 1,8,1000014397,14397,
915,,Surface,4,Image 1,8,1000014298,14398,
285,,Surface,4,Image 1,8,1000014299,14399,
613,,Surface,4,Image 1,8,1000014400,14400,
532,,Surface,4,Image 1,8,1000014233,14401,
640,,Surface,4,Image 1,8,1000014402,14402,
993,,Surface,4,Image 1,8,1000014302,14403,
8,,Surface,4,Image 1,8,1000014304,14404,
21,,Surface,4,Image 1,8,1000014189,14405,
43,,Surface,4,Image 1,8,1000014239,14406,
58,,Surface,4,Image 1,8,1000014407,14407,
230,,Surface,4,Image 1,8,1000014193,14408,
340,,Surface,4,Image 1,8,1000014350,14409,
87,,Surface,4,Image 1,8,1000014216,14410,
1513,,Surface,4,Image 1,8,1000014218,14411,
70,,Surface,4,Image 1,8,1000014412,14412,
198,,Surface,4,Image 1,8,1000014353,14413,
385,,Surface,4,Image 1,8,1000014414,14414,
113,,Surface,4,Image 1,8,1000014197,14415,
143,,Surface,4,Image 1,8,1000014289,14416,
1065,,Surface,4,Image 1,8,1000014199,14417,
1062,,Surface,4,Image 1,8,1000014198,14418,
220,,Surface,4,Image 1,8,1000014200,14419,
122,,Surface,4,Image 1,8,1000014201,14420,
795,,Surface,4,Image 1,9,1000014298,14421,
320,,Surface,4,Image 1,9,1000014422,14422,
0,,Surface,4,Image 1,9,1000014397,14423,
193,,Surface,4,Image 1,9,1000014184,14424,
1413,,Surface,4,Image 1,9,1000014394,14425,
0,,Surface,4,Image 1,9,1000014331,14426,
14,,Surface,4,Image 1,9,1000014329,14427,
553,,Surface,4,Image 1,9,1000014185,14428,
369,,Surface,4,Image 1,9,1000014299,14429,
13,,Surface,4,Image 1,9,1000014430,14430,
678,,Surface,4,Image 1,9,1000014400,14431,
1511,,Surface,4,Image 1,9,1000014402,14432,
283,,Surface,4,Image 1,9,1000014433,14433,
24,,Surface,4,Image 1,9,1000014304,14434,
21,,Surface,4,Image 1,9,1000014189,14435,
138,,Surface,4,Image 1,9,1000014436,14436,
110,,Surface,4,Image 1,9,1000014407,14437,
127,,Surface,4,Image 1,9,1000014438,14438,
0,,Surface,4,Image 1,9,1000014439,14439,
3452,,Surface,4,Image 1,9,1000014440,14440,
83,,Surface,4,Image 1,9,1000014193,14441,
449,,Surface,4,Image 1,9,1000014350,14442,
37,,Surface,4,Image 1,9,1000014412,14443,
21,,Surface,4,Image 1,9,1000014353,14444,
996,,Surface,4,Image 1,9,1000014414,14445,
232,,Surface,4,Image 1,9,1000014197,14446,
901,,Surface,4,Image 1,9,1000014447,14447,
489,,Surface,4,Image 1,9,1000014199,14448,
63,,Surface,4,Image 1,9,1000014289,14449,
1184,,Surface,4,Image 1,9,1000014198,14450,
114,,Surface,4,Image 1,9,1000014200,14451,
144,,Surface,4,Image 1,9,1000014201,14452,
2391,,Surface,4,Image 1,9,1000014453,14453,
114,,Surface,4,Image 1,10,1000014430,14454,
362,,Surface,4,Image 1,10,1000014298,14455,
309,,Surface,4,Image 1,10,1000014422,14456,
46,,Surface,4,Image 1,10,1000014397,14457,
195,,Surface,4,Image 1,10,1000014184,14458,
0,,Surface,4,Image 1,10,1000014459,14459,
1586,,Surface,4,Image 1,10,1000014394,14460,
19,,Surface,4,Image 1,10,1000014331,14461,
142,,Surface,4,Image 1,10,1000014185,14462,
328,,Surface,4,Image 1,10,1000014299,14463,
364,,Surface,4,Image 1,10,1000014400,14464,
145,,Surface,4,Image 1,10,1000014465,14465,
1801,,Surface,4,Image 1,10,1000014402,14466,
954,,Surface,4,Image 1,10,1000014433,14467,
76,,Surface,4,Image 1,10,1000014189,14468,
216,,Surface,4,Image 1,10,1000014436,14469,
573,,Surface,4,Image 1,10,1000014470,14470,
53,,Surface,4,Image 1,10,1000014407,14471,
652,,Surface,4,Image 1,10,1000014438,14472,
7,,Surface,4,Image 1,10,1000014439,14473,
2242,,Surface,4,Image 1,10,1000014440,14474,
783,,Surface,4,Image 1,10,1000014193,14475,
500,,Surface,4,Image 1,10,1000014350,14476,
24,,Surface,4,Image 1,10,1000014412,14477,
69,,Surface,4,Image 1,10,1000014353,14478,
1115,,Surface,4,Image 1,10,1000014414,14479,
195,,Surface,4,Image 1,10,1000014197,14480,
367,,Surface,4,Image 1,10,1000014447,14481,
133,,Surface,4,Image 1,10,1000014199,14482,
1776,,Surface,4,Image 1,10,1000014198,14483,
161,,Surface,4,Image 1,10,1000014200,14484,
129,,Surface,4,Image 1,10,1000014201,14485,
2683,,Surface,4,Image 1,10,1000014453,14486,
294,,Surface,4,Image 1,11,1000014465,14487,
50,,Surface,4,Image 1,11,1000014400,14488,
262,,Surface,4,Image 1,11,1000014298,14489,
439,,Surface,4,Image 1,11,1000014299,14490,
98,,Surface,4,Image 1,11,1000014430,14491,
427,,Surface,4,Image 1,11,1000014422,14492,
5,,Surface,4,Image 1,11,1000014493,14493,
0,,Surface,4,Image 1,11,1000014397,14494,
183,,Surface,4,Image 1,11,1000014184,14495,
0,,Surface,4,Image 1,11,1000014459,14496,
1298,,Surface,4,Image 1,11,1000014394,14497,
6,,Surface,4,Image 1,11,1000014331,14498,
371,,Surface,4,Image 1,11,1000014185,14499,
500,,Surface,4,Image 1,11,1000014402,14500,
869,,Surface,4,Image 1,11,1000014501,14501,
369,,Surface,4,Image 1,11,1000014433,14502,
64,,Surface,4,Image 1,11,1000014189,14503,
192,,Surface,4,Image 1,11,1000014436,14504,
840,,Surface,4,Image 1,11,1000014470,14505,
63,,Surface,4,Image 1,11,1000014407,14506,
369,,Surface,4,Image 1,11,1000014438,14507,
11,,Surface,4,Image 1,11,1000014439,14508,
4638,,Surface,4,Image 1,11,1000014440,14509,
238,,Surface,4,Image 1,11,1000014193,14510,
1387,,Surface,4,Image 1,11,1000014350,14511,
30,,Surface,4,Image 1,11,1000014412,14512,
12,,Surface,4,Image 1,11,1000014353,14513,
169,,Surface,4,Image 1,11,1000014414,14514,
184,,Surface,4,Image 1,11,1000014197,14515,
541,,Surface,4,Image 1,11,1000014199,14516,
869,,Surface,4,Image 1,11,1000014198,14517,
2948,,Surface,4,Image 1,11,1000014447,14518,
88,,Surface,4,Image 1,11,1000014200,14519,
1304,,Surface,4,Image 1,11,1000014453,14520,
765,,Surface,4,Image 1,11,1000014521,14521,
537,,Surface,4,Image 1,12,1000014394,14522,
14,,Surface,4,Image 1,12,1000014331,14523,
395,,Surface,4,Image 1,12,1000014185,14524,
17,,Surface,4,Image 1,12,1000014459,14525,
67,,Surface,4,Image 1,12,1000014397,14526,
0,,Surface,4,Image 1,12,1000014493,14527,
1054,,Surface,4,Image 1,12,1000014422,14528,
280,,Surface,4,Image 1,12,1000014430,14529,
114,,Surface,4,Image 1,12,1000014299,14530,
162,,Surface,4,Image 1,12,1000014400,14531,
95,,Surface,4,Image 1,12,1000014465,14532,
1275,,Surface,4,Image 1,12,1000014402,14533,
22,,Surface,4,Image 1,12,1000014433,14534,
2657,,Surface,4,Image 1,12,1000014501,14535,
59,,Surface,4,Image 1,12,1000014536,14536,
75,,Surface,4,Image 1,12,1000014189,14537,
366,,Surface,4,Image 1,12,1000014436,14538,
465,,Surface,4,Image 1,12,1000014470,14539,
186,,Surface,4,Image 1,12,1000014407,14540,
0,,Surface,4,Image 1,12,1000014439,14541,
3573,,Surface,4,Image 1,12,1000014440,14542,
1307,,Surface,4,Image 1,12,1000014438,14543,
13,,Surface,4,Image 1,12,1000014193,14544,
166,,Surface,4,Image 1,12,1000014545,14545,
80,,Surface,4,Image 1,12,1000014353,14546,
138,,Surface,4,Image 1,12,1000014412,14547,
301,,Surface,4,Image 1,12,1000014414,14548,
5,,Surface,4,Image 1,12,1000014197,14549,
890,,Surface,4,Image 1,12,1000014199,14550,
118,,Surface,4,Image 1,12,1000014447,14551,
918,,Surface,4,Image 1,12,1000014198,14552,
43,,Surface,4,Image 1,12,1000014200,14553,
58,,Surface,4,Image 1,12,1000014453,14554,
1275,,Surface,4,Image 1,12,1000014521,14555,
6,,Surface,4,Image 1,13,1000014556,14556,
38,,Surface,4,Image 1,13,1000014185,14557,
8,,Surface,4,Image 1,13,1000014331,14558,
707,,Surface,4,Image 1,13,1000014394,14559,
12,,Surface,4,Image 1,13,1000014459,14560,
72,,Surface,4,Image 1,13,1000014397,14561,
9,,Surface,4,Image 1,13,1000014493,14562,
518,,Surface,4,Image 1,13,1000014299,14563,
31,,Surface,4,Image 1,13,1000014400,14564,
147,,Surface,4,Image 1,13,1000014465,14565,
1587,,Surface,4,Image 1,13,1000014402,14566,
616,,Surface,4,Image 1,13,1000014501,14567,
80,,Surface,4,Image 1,13,1000014536,14568,
34,,Surface,4,Image 1,13,1000014189,14569,
647,,Surface,4,Image 1,13,1000014470,14570,
6537,,Surface,4,Image 1,13,1000014440,14571,
1167,,Surface,4,Image 1,13,1000014438,14572,
219,,Surface,4,Image 1,13,1000014545,14573,
13,,Surface,4,Image 1,13,1000014412,14574,
103,,Surface,4,Image 1,13,1000014353,14575,
827,,Surface,4,Image 1,13,1000014414,14576,
120,,Surface,4,Image 1,13,1000014197,14577,
1054,,Surface,4,Image 1,13,1000014199,14578,
755,,Surface,4,Image 1,13,1000014198,14579,
35,,Surface,4,Image 1,13,1000014200,14580,
52,,Surface,4,Image 1,13,1000014453,14581,
3678,,Surface,4,Image 1,13,1000014582,14582,
30,,Surface,4,Image 1,13,1000014583,14583,
1020,,Surface,4,Image 1,13,1000014584,14584,
1020,,Surface,4,Image 1,13,1000014521,14585,
0,,Surface,4,Image 1,14,1000014586,14586,
1726,,Surface,4,Image 1,14,1000014394,14587,
105,,Surface,4,Image 1,14,1000014556,14588,
245,,Surface,4,Image 1,14,1000014185,14589,
13,,Surface,4,Image 1,14,1000014493,14590,
93,,Surface,4,Image 1,14,1000014591,14591,
197,,Surface,4,Image 1,14,1000014299,14592,
43,,Surface,4,Image 1,14,1000014400,14593,
0,,Surface,4,Image 1,14,1000014465,14594,
843,,Surface,4,Image 1,14,1000014402,14595,
1743,,Surface,4,Image 1,14,1000014501,14596,
57,,Surface,4,Image 1,14,1000014536,14597,
10,,Surface,4,Image 1,14,1000014189,14598,
410,,Surface,4,Image 1,14,1000014470,14599,
6485,,Surface,4,Image 1,14,1000014440,14600,
1142,,Surface,4,Image 1,14,1000014438,14601,
536,,Surface,4,Image 1,14,1000014545,14602,
7,,Surface,4,Image 1,14,1000014353,14603,
198,,Surface,4,Image 1,14,1000014414,14604,
122,,Surface,4,Image 1,14,1000014605,14605,
175,,Surface,4,Image 1,14,1000014197,14606,
57,,Surface,4,Image 1,14,1000014607,14607,
793,,Surface,4,Image 1,14,1000014199,14608,
411,,Surface,4,Image 1,14,1000014198,14609,
146,,Surface,4,Image 1,14,1000014200,14610,
109,,Surface,4,Image 1,14,1000014453,14611,
701,,Surface,4,Image 1,14,1000014582,14612,
45,,Surface,4,Image 1,14,1000014583,14613,
1020,,Surface,4,Image 1,14,1000014584,14614,
5610,,Surface,4,Image 1,14,1000014521,14615,
219,,Surface,4,Image 1,15,1000014185,14616,
154,,Surface,4,Image 1,15,1000014556,14617,
2279,,Surface,4,Image 1,15,1000014394,14618,
11,,Surface,4,Image 1,15,1000014586,14619,
3,,Surface,4,Image 1,15,1000014493,14620,
709,,Surface,4,Image 1,15,1000014591,14621,
162,,Surface,4,Image 1,15,1000014400,14622,
1356,,Surface,4,Image 1,15,1000014501,14623,
108,,Surface,4,Image 1,15,1000014536,14624,
19,,Surface,4,Image 1,15,1000014189,14625,
0,,Surface,4,Image 1,15,1000014626,14626,
107,,Surface,4,Image 1,15,1000014627,14627,
551,,Surface,4,Image 1,15,1000014470,14628,
6152,,Surface,4,Image 1,15,1000014440,14629,
1022,,Surface,4,Image 1,15,1000014545,14630,
111,,Surface,4,Image 1,15,1000014353,14631,
226,,Surface,4,Image 1,15,1000014605,14632,
889,,Surface,4,Image 1,15,1000014197,14633,
471,,Surface,4,Image 1,15,1000014607,14634,
734,,Surface,4,Image 1,15,1000014199,14635,
28,,Surface,4,Image 1,15,1000014200,14636,
606,,Surface,4,Image 1,15,1000014198,14637,
151,,Surface,4,Image 1,15,1000014453,14638,
896,,Surface,4,Image 1,15,1000014582,14639,
120,,Surface,4,Image 1,15,1000014583,14640,
1275,,Surface,4,Image 1,15,1000014584,14641,
3315,,Surface,4,Image 1,15,1000014521,14642,
30,,Surface,4,Image 1,16,1000014556,14643,
106,,Surface,4,Image 1,16,1000014185,14644,
1541,,Surface,4,Image 1,16,1000014394,14645,
8,,Surface,4,Image 1,16,1000014586,14646,
0,,Surface,4,Image 1,16,1000014647,14647,
34,,Surface,4,Image 1,16,1000014648,14648,
930,,Surface,4,Image 1,16,1000014591,14649,
0,,Surface,4,Image 1,16,1000014493,14650,
41,,Surface,4,Image 1,16,1000014400,14651,
5323,,Surface,4,Image 1,16,1000014501,14652,
293,,Surface,4,Image 1,16,1000014536,14653,
24,,Surface,4,Image 1,16,1000014189,14654,
3,,Surface,4,Image 1,16,1000014626,14655,
33,,Surface,4,Image 1,16,1000014656,14656,
626,,Surface,4,Image 1,16,1000014627,14657,
1,,Surface,4,Image 1,16,1000014658,14658,
2278,,Surface,4,Image 1,16,1000014659,14659,
484,,Surface,4,Image 1,16,1000014470,14660,
564,,Surface,4,Image 1,16,1000014661,14661,
92,,Surface,4,Image 1,16,1000014545,14662,
771,,Surface,4,Image 1,16,1000014663,14663,
206,,Surface,4,Image 1,16,1000014353,14664,
414,,Surface,4,Image 1,16,1000014605,14665,
290,,Surface,4,Image 1,16,1000014197,14666,
555,,Surface,4,Image 1,16,1000014607,14667,
407,,Surface,4,Image 1,16,1000014668,14668,
467,,Surface,4,Image 1,16,1000014199,14669,
745,,Surface,4,Image 1,16,1000014198,14670,
122,,Surface,4,Image 1,16,1000014453,14671,
311,,Surface,4,Image 1,16,1000014582,14672,
327,,Surface,4,Image 1,16,1000014583,14673,
765,,Surface,4,Image 1,16,1000014584,14674,
7905,,Surface,4,Image 1,16,1000014521,14675,
217,,Surface,4,Image 1,17,1000014676,14676,
3,,Surface,4,Image 1,17,1000014586,14677,
2141,,Surface,4,Image 1,17,1000014394,14678,
153,,Surface,4,Image 1,17,1000014185,14679,
15,,Surface,4,Image 1,17,1000014648,14680,
0,,Surface,4,Image 1,17,1000014647,14681,
1267,,Surface,4,Image 1,17,1000014591,14682,
218,,Surface,4,Image 1,17,1000014683,14683,
7557,,Surface,4,Image 1,17,1000014501,14684,
272,,Surface,4,Image 1,17,1000014536,14685,
180,,Surface,4,Image 1,17,1000014686,14686,
20,,Surface,4,Image 1,17,1000014626,14687,
285,,Surface,4,Image 1,17,1000014627,14688,
29,,Surface,4,Image 1,17,1000014656,14689,
0,,Surface,4,Image 1,17,1000014658,14690,
574,,Surface,4,Image 1,17,1000014470,14691,
1754,,Surface,4,Image 1,17,1000014659,14692,
641,,Surface,4,Image 1,17,1000014661,14693,
10,,Surface,4,Image 1,17,1000014353,14694,
3192,,Surface,4,Image 1,17,1000014663,14695,
119,,Surface,4,Image 1,17,1000014605,14696,
168,,Surface,4,Image 1,17,1000014197,14697,
773,,Surface,4,Image 1,17,1000014607,14698,
274,,Surface,4,Image 1,17,1000014668,14699,
958,,Surface,4,Image 1,17,1000014199,14700,
2163,,Surface,4,Image 1,17,1000014198,14701,
372,,Surface,4,Image 1,17,1000014702,14702,
125,,Surface,4,Image 1,17,1000014453,14703,
188,,Surface,4,Image 1,17,1000014582,14704,
257,,Surface,4,Image 1,18,1000014676,14705,
1581,,Surface,4,Image 1,18,1000014394,14706,
181,,Surface,4,Image 1,18,1000014185,14707,
17,,Surface,4,Image 1,18,1000014648,14708,
9,,Surface,4,Image 1,18,1000014647,14709,
7,,Surface,4,Image 1,18,1000014710,14710,
834,,Surface,4,Image 1,18,1000014591,14711,
467,,Surface,4,Image 1,18,1000014683,14712,
6171,,Surface,4,Image 1,18,1000014501,14713,
145,,Surface,4,Image 1,18,1000014536,14714,
131,,Surface,4,Image 1,18,1000014686,14715,
54,,Surface,4,Image 1,18,1000014716,14716,
11,,Surface,4,Image 1,18,1000014626,14717,
0,,Surface,4,Image 1,18,1000014656,14718,
560,,Surface,4,Image 1,18,1000014627,14719,
21,,Surface,4,Image 1,18,1000014658,14720,
320,,Surface,4,Image 1,18,1000014470,14721,
1597,,Surface,4,Image 1,18,1000014659,14722,
729,,Surface,4,Image 1,18,1000014661,14723,
133,,Surface,4,Image 1,18,1000014353,14724,
1538,,Surface,4,Image 1,18,1000014663,14725,
437,,Surface,4,Image 1,18,1000014605,14726,
621,,Surface,4,Image 1,18,1000014607,14727,
255,,Surface,4,Image 1,18,1000014668,14728,
402,,Surface,4,Image 1,18,1000014199,14729,
2228,,Surface,4,Image 1,18,1000014198,14730,
88,,Surface,4,Image 1,18,1000014702,14731,
2179,,Surface,4,Image 1,18,1000014732,14732,
282,,Surface,4,Image 1,19,1000014683,14733,
17,,Surface,4,Image 1,19,1000014710,14734,
