
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.0284014,um/s,Surface,7,1000014193,14380,
0.0723701,um/s,Surface,7,1000014350,14381,
0.0235028,um/s,Surface,7,1000014216,14382,
0.026593,um/s,Surface,7,1000014218,14383,
0.0767182,um/s,Surface,7,1000014353,14384,
0.0641186,um/s,Surface,7,1000014197,14385,
0.0193804,um/s,Surface,7,1000014199,14386,
0.0418542,um/s,Surface,7,1000014289,14387,
0.00988635,um/s,Surface,7,1000014198,14388,
0.0780943,um/s,Surface,7,1000014288,14389,
0.0625511,um/s,Surface,7,1000014200,14390,
0.0117875,um/s,Surface,7,1000014201,14391,
0.0359313,um/s,Surface,8,1000014184,14392,
0.0546091,um/s,Surface,8,1000014331,14393,
0.0720356,um/s,Surface,8,1000014394,14394,
0.0179553,um/s,Surface,8,1000014329,14395,
0.0201525,um/s,Surface,8,1000014185,14396,
0.0181893,um/s,Surface,8,1000014397,14397,
0.047998,um/s,Surface,8,1000014298,14398,
0.043646,um/s,Surface,8,1000014299,14399,
0.0402638,um/s,Surface,8,1000014400,14400,
0.0421953,um/s,Surface,8,1000014233,14401,
0.0439154,um/s,Surface,8,1000014402,14402,
0.0694495,um/s,Surface,8,1000014302,14403,
0.128382,um/s,Surface,8,1000014304,14404,
0.0272378,um/s,Surface,8,1000014189,14405,
0.0797673,um/s,Surface,8,1000014239,14406,
0,um/s,Surface,8,1000014407,14407,
0.0344249,um/s,Surface,8,1000014193,14408,
0.029933,um/s,Surface,8,1000014350,14409,
0.0258072,um/s,Surface,8,1000014216,14410,
0.0744128,um/s,Surface,8,1000014218,14411,
0.0692009,um/s,Surface,8,1000014412,14412,
0.0377593,um/s,Surface,8,1000014353,14413,
0.0527165,um/s,Surface,8,1000014414,14414,
0.0336967,um/s,Surface,8,1000014197,14415,
0.0628009,um/s,Surface,8,1000014289,14416,
0.018398,um/s,Surface,8,1000014199,14417,
0.0312629,um/s,Surface,8,1000014198,14418,
0.0377956,um/s,Surface,8,1000014200,14419,
0.0236278,um/s,Surface,8,1000014201,14420,
0.0840591,um/s,Surface,9,1000014298,14421,
0.03834,um/s,Surface,9,1000014422,14422,
0.0061193,um/s,Surface,9,1000014397,14423,
0.0126187,um/s,Surface,9,1000014184,14424,
0.0508006,um/s,Surface,9,1000014394,14425,
0.0277666,um/s,Surface,9,1000014331,14426,
0.0755376,um/s,Surface,9,1000014329,14427,
0.0200138,um/s,Surface,9,1000014185,14428,
0.023389,um/s,Surface,9,1000014299,14429,
0.156642,um/s,Surface,9,1000014430,14430,
0.0154145,um/s,Surface,9,1000014400,14431,
0.030234,um/s,Surface,9,1000014402,14432,
0.0941518,um/s,Surface,9,1000014433,14433,
0.134253,um/s,Surface,9,1000014304,14434,
0.0320637,um/s,Surface,9,1000014189,14435,
0.0566109,um/s,Surface,9,1000014436,14436,
0.0167845,um/s,Surface,9,1000014407,14437,
0.0235656,um/s,Surface,9,1000014438,14438,
0.0593769,um/s,Surface,9,1000014439,14439,
0.0578596,um/s,Surface,9,1000014440,14440,
0.0268045,um/s,Surface,9,1000014193,14441,
0.0383491,um/s,Surface,9,1000014350,14442,
0.0385308,um/s,Surface,9,1000014412,14443,
0.0575352,um/s,Surface,9,1000014353,14444,
0.0221181,um/s,Surface,9,1000014414,14445,
0.0794143,um/s,Surface,9,1000014197,14446,
0.0222729,um/s,Surface,9,1000014447,14447,
0.0187619,um/s,Surface,9,1000014199,14448,
0.143434,um/s,Surface,9,1000014289,14449,
0.0129206,um/s,Surface,9,1000014198,14450,
0.0316676,um/s,Surface,9,1000014200,14451,
0.00456937,um/s,Surface,9,1000014201,14452,
0.0185103,um/s,Surface,9,1000014453,14453,
0.0632824,um/s,Surface,10,1000014430,14454,
0.0651251,um/s,Surface,10,1000014298,14455,
0.0227225,um/s,Surface,10,1000014422,14456,
0.0283552,um/s,Surface,10,1000014397,14457,
0.0167596,um/s,Surface,10,1000014184,14458,
0.0121915,um/s,Surface,10,1000014459,14459,
0.014428,um/s,Surface,10,1000014394,14460,
0.0256516,um/s,Surface,10,1000014331,14461,
0.00779185,um/s,Surface,10,1000014185,14462,
0.0194085,um/s,Surface,10,1000014299,14463,
0.0304943,um/s,Surface,10,1000014400,14464,
0.0263942,um/s,Surface,10,1000014465,14465,
0.0164581,um/s,Surface,10,1000014402,14466,
0.0488208,um/s,Surface,10,1000014433,14467,
0.0344605,um/s,Surface,10,1000014189,14468,
0.0393725,um/s,Surface,10,1000014436,14469,
0.0646291,um/s,Surface,10,1000014470,14470,
0.014728,um/s,Surface,10,1000014407,14471,
0.0266623,um/s,Surface,10,1000014438,14472,
0.0293165,um/s,Surface,10,1000014439,14473,
0.0152079,um/s,Surface,10,1000014440,14474,
0.0134545,um/s,Surface,10,1000014193,14475,
0.0598465,um/s,Surface,10,1000014350,14476,
0.0304811,um/s,Surface,10,1000014412,14477,
0.0444789,um/s,Surface,10,1000014353,14478,
0.00785671,um/s,Surface,10,1000014414,14479,
0.0541788,um/s,Surface,10,1000014197,14480,
0.0363991,um/s,Surface,10,1000014447,14481,
0.0385632,um/s,Surface,10,1000014199,14482,
0.0263534,um/s,Surface,10,1000014198,14483,
0.0418728,um/s,Surface,10,1000014200,14484,
0.035995,um/s,Surface,10,1000014201,14485,
0.00723543,um/s,Surface,10,1000014453,14486,
0.027387,um/s,Surface,11,1000014465,14487,
0.00709751,um/s,Surface,11,1000014400,14488,
0.125923,um/s,Surface,11,1000014298,14489,
0.0180827,um/s,Surface,11,1000014299,14490,
0.0423211,um/s,Surface,11,1000014430,14491,
0.0139837,um/s,Surface,11,1000014422,14492,
0.0898171,um/s,Surface,11,1000014493,14493,
0.0291597,um/s,Surface,11,1000014397,14494,
0.0587446,um/s,Surface,11,1000014184,14495,
0.0584611,um/s,Surface,11,1000014459,14496,
0.0151457,um/s,Surface,11,1000014394,14497,
0.0288013,um/s,Surface,11,1000014331,14498,
0.0162617,um/s,Surface,11,1000014185,14499,
0.0181097,um/s,Surface,11,1000014402,14500,
0.0673985,um/s,Surface,11,1000014501,14501,
0.021198,um/s,Surface,11,1000014433,14502,
0.0488093,um/s,Surface,11,1000014189,14503,
0.0265708,um/s,Surface,11,1000014436,14504,
0.033236,um/s,Surface,11,1000014470,14505,
0.0292977,um/s,Surface,11,1000014407,14506,
0.0335909,um/s,Surface,11,1000014438,14507,
0.0181422,um/s,Surface,11,1000014439,14508,
0.00460975,um/s,Surface,11,1000014440,14509,
0.0237565,um/s,Surface,11,1000014193,14510,
0.080364,um/s,Surface,11,1000014350,14511,
0.0340363,um/s,Surface,11,1000014412,14512,
0.0630775,um/s,Surface,11,1000014353,14513,
0.00192352,um/s,Surface,11,1000014414,14514,
0.098149,um/s,Surface,11,1000014197,14515,
0.0345347,um/s,Surface,11,1000014199,14516,
0.0252704,um/s,Surface,11,1000014198,14517,
0.0419218,um/s,Surface,11,1000014447,14518,
0.0822661,um/s,Surface,11,1000014200,14519,
0.0769318,um/s,Surface,11,1000014453,14520,
0.0844613,um/s,Surface,11,1000014521,14521,
0.0239895,um/s,Surface,12,1000014394,14522,
0.0699495,um/s,Surface,12,1000014331,14523,
0.0171843,um/s,Surface,12,1000014185,14524,
0.0644162,um/s,Surface,12,1000014459,14525,
0.0269208,um/s,Surface,12,1000014397,14526,
0.0829149,um/s,Surface,12,1000014493,14527,
0.0336318,um/s,Surface,12,1000014422,14528,
0.109707,um/s,Surface,12,1000014430,14529,
0.0149449,um/s,Surface,12,1000014299,14530,
0.0290358,um/s,Surface,12,1000014400,14531,
0.0841131,um/s,Surface,12,1000014465,14532,
0.0153089,um/s,Surface,12,1000014402,14533,
0.0721666,um/s,Surface,12,1000014433,14534,
0.0381403,um/s,Surface,12,1000014501,14535,
0.0516047,um/s,Surface,12,1000014536,14536,
0.028661,um/s,Surface,12,1000014189,14537,
0.0469653,um/s,Surface,12,1000014436,14538,
0.0103489,um/s,Surface,12,1000014470,14539,
0.0474174,um/s,Surface,12,1000014407,14540,
0.0230447,um/s,Surface,12,1000014439,14541,
0.0288669,um/s,Surface,12,1000014440,14542,
0.0273701,um/s,Surface,12,1000014438,14543,
0.0471433,um/s,Surface,12,1000014193,14544,
0.0457452,um/s,Surface,12,1000014545,14545,
0.0347892,um/s,Surface,12,1000014353,14546,
0.0240518,um/s,Surface,12,1000014412,14547,
0.0287754,um/s,Surface,12,1000014414,14548,
0.0110924,um/s,Surface,12,1000014197,14549,
0.0239225,um/s,Surface,12,1000014199,14550,
0.028344,um/s,Surface,12,1000014447,14551,
0.0244598,um/s,Surface,12,1000014198,14552,
0.0393787,um/s,Surface,12,1000014200,14553,
0.0683827,um/s,Surface,12,1000014453,14554,
0.0154001,um/s,Surface,12,1000014521,14555,
0.0162454,um/s,Surface,13,1000014556,14556,
0.0129576,um/s,Surface,13,1000014185,14557,
0.115797,um/s,Surface,13,1000014331,14558,
0.0290441,um/s,Surface,13,1000014394,14559,
0.0696162,um/s,Surface,13,1000014459,14560,
0.0582881,um/s,Surface,13,1000014397,14561,
0.0477021,um/s,Surface,13,1000014493,14562,
0.0103281,um/s,Surface,13,1000014299,14563,
0.0158717,um/s,Surface,13,1000014400,14564,
0.088207,um/s,Surface,13,1000014465,14565,
0.0267275,um/s,Surface,13,1000014402,14566,
0.0148791,um/s,Surface,13,1000014501,14567,
0.0299652,um/s,Surface,13,1000014536,14568,
0.019453,um/s,Surface,13,1000014189,14569,
0.0434176,um/s,Surface,13,1000014470,14570,
0.0226308,um/s,Surface,13,1000014440,14571,
0.0172953,um/s,Surface,13,1000014438,14572,
0.0294902,um/s,Surface,13,1000014545,14573,
0.0251865,um/s,Surface,13,1000014412,14574,
0.0552202,um/s,Surface,13,1000014353,14575,
0.0101638,um/s,Surface,13,1000014414,14576,
0.0441928,um/s,Surface,13,1000014197,14577,
0.0110759,um/s,Surface,13,1000014199,14578,
0.0373606,um/s,Surface,13,1000014198,14579,
0.0849781,um/s,Surface,13,1000014200,14580,
0.0403681,um/s,Surface,13,1000014453,14581,
0.0682622,um/s,Surface,13,1000014582,14582,
0.149954,um/s,Surface,13,1000014583,14583,
0,um/s,Surface,13,1000014584,14584,
0.0278473,um/s,Surface,13,1000014521,14585,
0.0400754,um/s,Surface,14,1000014586,14586,
0.0387742,um/s,Surface,14,1000014394,14587,
0.0155444,um/s,Surface,14,1000014556,14588,
0.0124469,um/s,Surface,14,1000014185,14589,
0.0846702,um/s,Surface,14,1000014493,14590,
0.0417985,um/s,Surface,14,1000014591,14591,
0.0455282,um/s,Surface,14,1000014299,14592,
0.0167238,um/s,Surface,14,1000014400,14593,
0.0495396,um/s,Surface,14,1000014465,14594,
0.0373351,um/s,Surface,14,1000014402,14595,
0.014059,um/s,Surface,14,1000014501,14596,
0.0326798,um/s,Surface,14,1000014536,14597,
0.0169132,um/s,Surface,14,1000014189,14598,
0.0103177,um/s,Surface,14,1000014470,14599,
0.0351873,um/s,Surface,14,1000014440,14600,
0.0385921,um/s,Surface,14,1000014438,14601,
0.0239601,um/s,Surface,14,1000014545,14602,
0.0789392,um/s,Surface,14,1000014353,14603,
0.0557387,um/s,Surface,14,1000014414,14604,
0.0752866,um/s,Surface,14,1000014605,14605,
0.0509061,um/s,Surface,14,1000014197,14606,
0.0543384,um/s,Surface,14,1000014607,14607,
0.0244776,um/s,Surface,14,1000014199,14608,
0.0339231,um/s,Surface,14,1000014198,14609,
0.0755812,um/s,Surface,14,1000014200,14610,
0.0274507,um/s,Surface,14,1000014453,14611,
0.040869,um/s,Surface,14,1000014582,14612,
0.0730576,um/s,Surface,14,1000014583,14613,
0.0353558,um/s,Surface,14,1000014584,14614,
0.00130244,um/s,Surface,14,1000014521,14615,
0.026215,um/s,Surface,15,1000014185,14616,
0.00470962,um/s,Surface,15,1000014556,14617,
0.0494437,um/s,Surface,15,1000014394,14618,
0.0415176,um/s,Surface,15,1000014586,14619,
0.107948,um/s,Surface,15,1000014493,14620,
0.0293638,um/s,Surface,15,1000014591,14621,
0.0249801,um/s,Surface,15,1000014400,14622,
0.018798,um/s,Surface,15,1000014501,14623,
0.0249855,um/s,Surface,15,1000014536,14624,
0.0732156,um/s,Surface,15,1000014189,14625,
0.0123718,um/s,Surface,15,1000014626,14626,
0.0383125,um/s,Surface,15,1000014627,14627,
0.0393835,um/s,Surface,15,1000014470,14628,
0.0588835,um/s,Surface,15,1000014440,14629,
0.040161,um/s,Surface,15,1000014545,14630,
0.0977305,um/s,Surface,15,1000014353,14631,
0.0165135,um/s,Surface,15,1000014605,14632,
0.0420275,um/s,Surface,15,1000014197,14633,
0.0164277,um/s,Surface,15,1000014607,14634,
0.0211676,um/s,Surface,15,1000014199,14635,
0.0983605,um/s,Surface,15,1000014200,14636,
0.0204403,um/s,Surface,15,1000014198,14637,
0.0293514,um/s,Surface,15,1000014453,14638,
0.00971603,um/s,Surface,15,1000014582,14639,
0.0117226,um/s,Surface,15,1000014583,14640,
0.00252371,um/s,Surface,15,1000014584,14641,
0.0112147,um/s,Surface,15,1000014521,14642,
0.0278662,um/s,Surface,16,1000014556,14643,
0.0151098,um/s,Surface,16,1000014185,14644,
0.0345757,um/s,Surface,16,1000014394,14645,
0.0477845,um/s,Surface,16,1000014586,14646,
0.0431904,um/s,Surface,16,1000014647,14647,
0.0647979,um/s,Surface,16,1000014648,14648,
0.0208012,um/s,Surface,16,1000014591,14649,
0.0831846,um/s,Surface,16,1000014493,14650,
0.0677578,um/s,Surface,16,1000014400,14651,
0.0281508,um/s,Surface,16,1000014501,14652,
0.0535952,um/s,Surface,16,1000014536,14653,
0.112045,um/s,Surface,16,1000014189,14654,
0.0208338,um/s,Surface,16,1000014626,14655,
0.0803149,um/s,Surface,16,1000014656,14656,
0.019988,um/s,Surface,16,1000014627,14657,
0.0701184,um/s,Surface,16,1000014658,14658,
0.0722796,um/s,Surface,16,1000014659,14659,
0.0535771,um/s,Surface,16,1000014470,14660,
0.0359617,um/s,Surface,16,1000014661,14661,
0.0395034,um/s,Surface,16,1000014545,14662,
0.0240727,um/s,Surface,16,1000014663,14663,
0.0807807,um/s,Surface,16,1000014353,14664,
0.0193461,um/s,Surface,16,1000014605,14665,
0.0308595,um/s,Surface,16,1000014197,14666,
0.0283204,um/s,Surface,16,1000014607,14667,
0.0640378,um/s,Surface,16,1000014668,14668,
0.0249124,um/s,Surface,16,1000014199,14669,
0.0458082,um/s,Surface,16,1000014198,14670,
0.0418556,um/s,Surface,16,1000014453,14671,
0.0403508,um/s,Surface,16,1000014582,14672,
0.0275499,um/s,Surface,16,1000014583,14673,
0.0721475,um/s,Surface,16,1000014584,14674,
0.0591547,um/s,Surface,16,1000014521,14675,
0.02806,um/s,Surface,17,1000014676,14676,
0.0447799,um/s,Surface,17,1000014586,14677,
0.0266218,um/s,Surface,17,1000014394,14678,
0.0301951,um/s,Surface,17,1000014185,14679,
0.0782488,um/s,Surface,17,1000014648,14680,
0.0189721,um/s,Surface,17,1000014647,14681,
0.0310634,um/s,Surface,17,1000014591,14682,
0.0104882,um/s,Surface,17,1000014683,14683,
0.0159468,um/s,Surface,17,1000014501,14684,
0.0517323,um/s,Surface,17,1000014536,14685,
0.034481,um/s,Surface,17,1000014686,14686,
0.0529468,um/s,Surface,17,1000014626,14687,
0.0425756,um/s,Surface,17,1000014627,14688,
0.047672,um/s,Surface,17,1000014656,14689,
0.0208395,um/s,Surface,17,1000014658,14690,
0.0343094,um/s,Surface,17,1000014470,14691,
0.0361671,um/s,Surface,17,1000014659,14692,
0.00953964,um/s,Surface,17,1000014661,14693,
0.0542848,um/s,Surface,17,1000014353,14694,
0.0331272,um/s,Surface,17,1000014663,14695,
0.0314308,um/s,Surface,17,1000014605,14696,
0.0393738,um/s,Surface,17,1000014197,14697,
0.0180652,um/s,Surface,17,1000014607,14698,
0.0400226,um/s,Surface,17,1000014668,14699,
0.0233651,um/s,Surface,17,1000014199,14700,
0.0398908,um/s,Surface,17,1000014198,14701,
0.159874,um/s,Surface,17,1000014702,14702,
0.0471493,um/s,Surface,17,1000014453,14703,
0.064155,um/s,Surface,17,1000014582,14704,
0.0221239,um/s,Surface,18,1000014676,14705,
0.0276124,um/s,Surface,18,1000014394,14706,
0.0266687,um/s,Surface,18,1000014185,14707,
0.0517503,um/s,Surface,18,1000014648,14708,
0.019988,um/s,Surface,18,1000014647,14709,
0.154742,um/s,Surface,18,1000014710,14710,
0.0123286,um/s,Surface,18,1000014591,14711,
0.0174565,um/s,Surface,18,1000014683,14712,
0.0244437,um/s,Surface,18,1000014501,14713,
0.021117,um/s,Surface,18,1000014536,14714,
0.0338341,um/s,Surface,18,1000014686,14715,
0.0806133,um/s,Surface,18,1000014716,14716,
0.0948564,um/s,Surface,18,1000014626,14717,
0.037971,um/s,Surface,18,1000014656,14718,
0.0972322,um/s,Surface,18,1000014627,14719,
0.0174422,um/s,Surface,18,1000014658,14720,
0.0278564,um/s,Surface,18,1000014470,14721,
0.0399421,um/s,Surface,18,1000014659,14722,
0.0108019,um/s,Surface,18,1000014661,14723,
0.069127,um/s,Surface,18,1000014353,14724,
0.0139343,um/s,Surface,18,1000014663,14725,
0.0298562,um/s,Surface,18,1000014605,14726,
0.0110961,um/s,Surface,18,1000014607,14727,
0.0152349,um/s,Surface,18,1000014668,14728,
0.0271824,um/s,Surface,18,1000014199,14729,
0.00960326,um/s,Surface,18,1000014198,14730,
0.0493607,um/s,Surface,18,1000014702,14731,
0.0587904,um/s,Surface,18,1000014732,14732,
0.0245228,um/s,Surface,19,1000014683,14733,
0.0930682,um/s,Surface,19,1000014710,14734,
0.0386603,um/s,Surface,19,1000014591,14735,
0.0189075,um/s,Surface,19,1000014647,14736,
0.0522305,um/s,Surface,19,1000014648,14737,
0.0293742,um/s,Surface,19,1000014676,14738,
0.0270609,um/s,Surface,19,1000014394,14739,
0.0166871,um/s,Surface,19,1000014185,14740,
0.0119653,um/s,Surface,19,1000014501,14741,
0.0337988,um/s,Surface,19,1000014536,14742,
0.00811719,um/s,Surface,19,1000014686,14743,
