
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Surface,4,Image 1,6,1000014236,14340,
0,,Surface,4,Image 1,6,1000014304,14341,
0,,Surface,4,Image 1,6,1000014189,14342,
22,,Surface,4,Image 1,6,1000014210,14343,
0,,Surface,4,Image 1,6,1000014239,14344,
0,,Surface,4,Image 1,6,1000014212,14345,
0,,Surface,4,Image 1,6,1000014190,14346,
0,,Surface,4,Image 1,6,1000014242,14347,
33,,Surface,4,Image 1,6,1000014275,14348,
0,,Surface,4,Image 1,6,1000014193,14349,
0,,Surface,4,Image 1,6,1000014350,14350,
0,,Surface,4,Image 1,6,1000014216,14351,
57,,Surface,4,Image 1,6,1000014218,14352,
0,,Surface,4,Image 1,6,1000014353,14353,
13,,Surface,4,Image 1,6,1000014196,14354,
3,,Surface,4,Image 1,6,1000014197,14355,
0,,Surface,4,Image 1,6,1000014198,14356,
117,,Surface,4,Image 1,6,1000014199,14357,
0,,Surface,4,Image 1,6,1000014289,14358,
0,,Surface,4,Image 1,6,1000014288,14359,
0,,Surface,4,Image 1,6,1000014200,14360,
0,,Surface,4,Image 1,6,1000014201,14361,
255,,Surface,4,Image 1,6,1000014202,14362,
0,,Surface,4,Image 1,7,1000014185,14363,
0,,Surface,4,Image 1,7,1000014329,14364,
0,,Surface,4,Image 1,7,1000014331,14365,
3,,Surface,4,Image 1,7,1000014184,14366,
0,,Surface,4,Image 1,7,1000014187,14367,
0,,Surface,4,Image 1,7,1000014261,14368,
0,,Surface,4,Image 1,7,1000014298,14369,
13,,Surface,4,Image 1,7,1000014299,14370,
14,,Surface,4,Image 1,7,1000014207,14371,
6,,Surface,4,Image 1,7,1000014233,14372,
98,,Surface,4,Image 1,7,1000014302,14373,
0,,Surface,4,Image 1,7,1000014304,14374,
0,,Surface,4,Image 1,7,1000014189,14375,
0,,Surface,4,Image 1,7,1000014239,14376,
0,,Surface,4,Image 1,7,1000014190,14377,
0,,Surface,4,Image 1,7,1000014212,14378,
34,,Surface,4,Image 1,7,1000014275,14379,
0,,Surface,4,Image 1,7,1000014193,14380,
0,,Surface,4,Image 1,7,1000014350,14381,
0,,Surface,4,Image 1,7,1000014216,14382,
50,,Surface,4,Image 1,7,1000014218,14383,
0,,Surface,4,Image 1,7,1000014353,14384,
0,,Surface,4,Image 1,7,1000014197,14385,
38,,Surface,4,Image 1,7,1000014199,14386,
0,,Surface,4,Image 1,7,1000014289,14387,
0,,Surface,4,Image 1,7,1000014198,14388,
0,,Surface,4,Image 1,7,1000014288,14389,
0,,Surface,4,Image 1,7,1000014200,14390,
0,,Surface,4,Image 1,7,1000014201,14391,
0,,Surface,4,Image 1,8,1000014184,14392,
0,,Surface,4,Image 1,8,1000014331,14393,
0,,Surface,4,Image 1,8,1000014394,14394,
0,,Surface,4,Image 1,8,1000014329,14395,
0,,Surface,4,Image 1,8,1000014185,14396,
0,,Surface,4,Image 1,8,1000014397,14397,
0,,Surface,4,Image 1,8,1000014298,14398,
20,,Surface,4,Image 1,8,1000014299,14399,
0,,Surface,4,Image 1,8,1000014400,14400,
2,,Surface,4,Image 1,8,1000014233,14401,
96,,Surface,4,Image 1,8,1000014402,14402,
231,,Surface,4,Image 1,8,1000014302,14403,
0,,Surface,4,Image 1,8,1000014304,14404,
0,,Surface,4,Image 1,8,1000014189,14405,
0,,Surface,4,Image 1,8,1000014239,14406,
8,,Surface,4,Image 1,8,1000014407,14407,
0,,Surface,4,Image 1,8,1000014193,14408,
0,,Surface,4,Image 1,8,1000014350,14409,
0,,Surface,4,Image 1,8,1000014216,14410,
63,,Surface,4,Image 1,8,1000014218,14411,
0,,Surface,4,Image 1,8,1000014412,14412,
7,,Surface,4,Image 1,8,1000014353,14413,
9,,Surface,4,Image 1,8,1000014414,14414,
0,,Surface,4,Image 1,8,1000014197,14415,
5,,Surface,4,Image 1,8,1000014289,14416,
58,,Surface,4,Image 1,8,1000014199,14417,
0,,Surface,4,Image 1,8,1000014198,14418,
0,,Surface,4,Image 1,8,1000014200,14419,
0,,Surface,4,Image 1,8,1000014201,14420,
2,,Surface,4,Image 1,9,1000014298,14421,
5,,Surface,4,Image 1,9,1000014422,14422,
0,,Surface,4,Image 1,9,1000014397,14423,
0,,Surface,4,Image 1,9,1000014184,14424,
0,,Surface,4,Image 1,9,1000014394,14425,
0,,Surface,4,Image 1,9,1000014331,14426,
0,,Surface,4,Image 1,9,1000014329,14427,
0,,Surface,4,Image 1,9,1000014185,14428,
10,,Surface,4,Image 1,9,1000014299,14429,
0,,Surface,4,Image 1,9,1000014430,14430,
0,,Surface,4,Image 1,9,1000014400,14431,
136,,Surface,4,Image 1,9,1000014402,14432,
0,,Surface,4,Image 1,9,1000014433,14433,
0,,Surface,4,Image 1,9,1000014304,14434,
0,,Surface,4,Image 1,9,1000014189,14435,
0,,Surface,4,Image 1,9,1000014436,14436,
10,,Surface,4,Image 1,9,1000014407,14437,
0,,Surface,4,Image 1,9,1000014438,14438,
0,,Surface,4,Image 1,9,1000014439,14439,
10,,Surface,4,Image 1,9,1000014440,14440,
0,,Surface,4,Image 1,9,1000014193,14441,
0,,Surface,4,Image 1,9,1000014350,14442,
0,,Surface,4,Image 1,9,1000014412,14443,
0,,Surface,4,Image 1,9,1000014353,14444,
6,,Surface,4,Image 1,9,1000014414,14445,
25,,Surface,4,Image 1,9,1000014197,14446,
0,,Surface,4,Image 1,9,1000014447,14447,
7,,Surface,4,Image 1,9,1000014199,14448,
0,,Surface,4,Image 1,9,1000014289,14449,
0,,Surface,4,Image 1,9,1000014198,14450,
0,,Surface,4,Image 1,9,1000014200,14451,
5,,Surface,4,Image 1,9,1000014201,14452,
0,,Surface,4,Image 1,9,1000014453,14453,
0,,Surface,4,Image 1,10,1000014430,14454,
1,,Surface,4,Image 1,10,1000014298,14455,
7,,Surface,4,Image 1,10,1000014422,14456,
0,,Surface,4,Image 1,10,1000014397,14457,
6,,Surface,4,Image 1,10,1000014184,14458,
0,,Surface,4,Image 1,10,1000014459,14459,
0,,Surface,4,Image 1,10,1000014394,14460,
0,,Surface,4,Image 1,10,1000014331,14461,
0,,Surface,4,Image 1,10,1000014185,14462,
4,,Surface,4,Image 1,10,1000014299,14463,
0,,Surface,4,Image 1,10,1000014400,14464,
0,,Surface,4,Image 1,10,1000014465,14465,
87,,Surface,4,Image 1,10,1000014402,14466,
0,,Surface,4,Image 1,10,1000014433,14467,
0,,Surface,4,Image 1,10,1000014189,14468,
0,,Surface,4,Image 1,10,1000014436,14469,
116,,Surface,4,Image 1,10,1000014470,14470,
0,,Surface,4,Image 1,10,1000014407,14471,
45,,Surface,4,Image 1,10,1000014438,14472,
0,,Surface,4,Image 1,10,1000014439,14473,
20,,Surface,4,Image 1,10,1000014440,14474,
0,,Surface,4,Image 1,10,1000014193,14475,
0,,Surface,4,Image 1,10,1000014350,14476,
0,,Surface,4,Image 1,10,1000014412,14477,
0,,Surface,4,Image 1,10,1000014353,14478,
20,,Surface,4,Image 1,10,1000014414,14479,
31,,Surface,4,Image 1,10,1000014197,14480,
0,,Surface,4,Image 1,10,1000014447,14481,
16,,Surface,4,Image 1,10,1000014199,14482,
0,,Surface,4,Image 1,10,1000014198,14483,
0,,Surface,4,Image 1,10,1000014200,14484,
30,,Surface,4,Image 1,10,1000014201,14485,
0,,Surface,4,Image 1,10,1000014453,14486,
0,,Surface,4,Image 1,11,1000014465,14487,
0,,Surface,4,Image 1,11,1000014400,14488,
13,,Surface,4,Image 1,11,1000014298,14489,
9,,Surface,4,Image 1,11,1000014299,14490,
4,,Surface,4,Image 1,11,1000014430,14491,
25,,Surface,4,Image 1,11,1000014422,14492,
0,,Surface,4,Image 1,11,1000014493,14493,
0,,Surface,4,Image 1,11,1000014397,14494,
7,,Surface,4,Image 1,11,1000014184,14495,
0,,Surface,4,Image 1,11,1000014459,14496,
0,,Surface,4,Image 1,11,1000014394,14497,
0,,Surface,4,Image 1,11,1000014331,14498,
0,,Surface,4,Image 1,11,1000014185,14499,
72,,Surface,4,Image 1,11,1000014402,14500,
93,,Surface,4,Image 1,11,1000014501,14501,
0,,Surface,4,Image 1,11,1000014433,14502,
0,,Surface,4,Image 1,11,1000014189,14503,
0,,Surface,4,Image 1,11,1000014436,14504,
111,,Surface,4,Image 1,11,1000014470,14505,
0,,Surface,4,Image 1,11,1000014407,14506,
27,,Surface,4,Image 1,11,1000014438,14507,
0,,Surface,4,Image 1,11,1000014439,14508,
46,,Surface,4,Image 1,11,1000014440,14509,
0,,Surface,4,Image 1,11,1000014193,14510,
0,,Surface,4,Image 1,11,1000014350,14511,
0,,Surface,4,Image 1,11,1000014412,14512,
0,,Surface,4,Image 1,11,1000014353,14513,
10,,Surface,4,Image 1,11,1000014414,14514,
0,,Surface,4,Image 1,11,1000014197,14515,
2,,Surface,4,Image 1,11,1000014199,14516,
4,,Surface,4,Image 1,11,1000014198,14517,
0,,Surface,4,Image 1,11,1000014447,14518,
0,,Surface,4,Image 1,11,1000014200,14519,
0,,Surface,4,Image 1,11,1000014453,14520,
255,,Surface,4,Image 1,11,1000014521,14521,
0,,Surface,4,Image 1,12,1000014394,14522,
0,,Surface,4,Image 1,12,1000014331,14523,
0,,Surface,4,Image 1,12,1000014185,14524,
0,,Surface,4,Image 1,12,1000014459,14525,
0,,Surface,4,Image 1,12,1000014397,14526,
0,,Surface,4,Image 1,12,1000014493,14527,
10,,Surface,4,Image 1,12,1000014422,14528,
30,,Surface,4,Image 1,12,1000014430,14529,
1,,Surface,4,Image 1,12,1000014299,14530,
0,,Surface,4,Image 1,12,1000014400,14531,
0,,Surface,4,Image 1,12,1000014465,14532,
125,,Surface,4,Image 1,12,1000014402,14533,
0,,Surface,4,Image 1,12,1000014433,14534,
87,,Surface,4,Image 1,12,1000014501,14535,
0,,Surface,4,Image 1,12,1000014536,14536,
0,,Surface,4,Image 1,12,1000014189,14537,
0,,Surface,4,Image 1,12,1000014436,14538,
59,,Surface,4,Image 1,12,1000014470,14539,
20,,Surface,4,Image 1,12,1000014407,14540,
0,,Surface,4,Image 1,12,1000014439,14541,
60,,Surface,4,Image 1,12,1000014440,14542,
29,,Surface,4,Image 1,12,1000014438,14543,
4,,Surface,4,Image 1,12,1000014193,14544,
15,,Surface,4,Image 1,12,1000014545,14545,
0,,Surface,4,Image 1,12,1000014353,14546,
0,,Surface,4,Image 1,12,1000014412,14547,
0,,Surface,4,Image 1,12,1000014414,14548,
0,,Surface,4,Image 1,12,1000014197,14549,
17,,Surface,4,Image 1,12,1000014199,14550,
0,,Surface,4,Image 1,12,1000014447,14551,
0,,Surface,4,Image 1,12,1000014198,14552,
0,,Surface,4,Image 1,12,1000014200,14553,
0,,Surface,4,Image 1,12,1000014453,14554,
255,,Surface,4,Image 1,12,1000014521,14555,
0,,Surface,4,Image 1,13,1000014556,14556,
0,,Surface,4,Image 1,13,1000014185,14557,
0,,Surface,4,Image 1,13,1000014331,14558,
0,,Surface,4,Image 1,13,1000014394,14559,
0,,Surface,4,Image 1,13,1000014459,14560,
0,,Surface,4,Image 1,13,1000014397,14561,
0,,Surface,4,Image 1,13,1000014493,14562,
6,,Surface,4,Image 1,13,1000014299,14563,
0,,Surface,4,Image 1,13,1000014400,14564,
0,,Surface,4,Image 1,13,1000014465,14565,
130,,Surface,4,Image 1,13,1000014402,14566,
87,,Surface,4,Image 1,13,1000014501,14567,
12,,Surface,4,Image 1,13,1000014536,14568,
0,,Surface,4,Image 1,13,1000014189,14569,
19,,Surface,4,Image 1,13,1000014470,14570,
0,,Surface,4,Image 1,13,1000014440,14571,
34,,Surface,4,Image 1,13,1000014438,14572,
0,,Surface,4,Image 1,13,1000014545,14573,
0,,Surface,4,Image 1,13,1000014412,14574,
0,,Surface,4,Image 1,13,1000014353,14575,
3,,Surface,4,Image 1,13,1000014414,14576,
0,,Surface,4,Image 1,13,1000014197,14577,
6,,Surface,4,Image 1,13,1000014199,14578,
0,,Surface,4,Image 1,13,1000014198,14579,
0,,Surface,4,Image 1,13,1000014200,14580,
0,,Surface,4,Image 1,13,1000014453,14581,
24,,Surface,4,Image 1,13,1000014582,14582,
0,,Surface,4,Image 1,13,1000014583,14583,
255,,Surface,4,Image 1,13,1000014584,14584,
255,,Surface,4,Image 1,13,1000014521,14585,
0,,Surface,4,Image 1,14,1000014586,14586,
0,,Surface,4,Image 1,14,1000014394,14587,
0,,Surface,4,Image 1,14,1000014556,14588,
0,,Surface,4,Image 1,14,1000014185,14589,
0,,Surface,4,Image 1,14,1000014493,14590,
42,,Surface,4,Image 1,14,1000014591,14591,
6,,Surface,4,Image 1,14,1000014299,14592,
0,,Surface,4,Image 1,14,1000014400,14593,
0,,Surface,4,Image 1,14,1000014465,14594,
100,,Surface,4,Image 1,14,1000014402,14595,
90,,Surface,4,Image 1,14,1000014501,14596,
1,,Surface,4,Image 1,14,1000014536,14597,
0,,Surface,4,Image 1,14,1000014189,14598,
6,,Surface,4,Image 1,14,1000014470,14599,
14,,Surface,4,Image 1,14,1000014440,14600,
18,,Surface,4,Image 1,14,1000014438,14601,
0,,Surface,4,Image 1,14,1000014545,14602,
0,,Surface,4,Image 1,14,1000014353,14603,
30,,Surface,4,Image 1,14,1000014414,14604,
20,,Surface,4,Image 1,14,1000014605,14605,
2,,Surface,4,Image 1,14,1000014197,14606,
11,,Surface,4,Image 1,14,1000014607,14607,
0,,Surface,4,Image 1,14,1000014199,14608,
0,,Surface,4,Image 1,14,1000014198,14609,
0,,Surface,4,Image 1,14,1000014200,14610,
0,,Surface,4,Image 1,14,1000014453,14611,
10,,Surface,4,Image 1,14,1000014582,14612,
0,,Surface,4,Image 1,14,1000014583,14613,
255,,Surface,4,Image 1,14,1000014584,14614,
255,,Surface,4,Image 1,14,1000014521,14615,
0,,Surface,4,Image 1,15,1000014185,14616,
0,,Surface,4,Image 1,15,1000014556,14617,
4,,Surface,4,Image 1,15,1000014394,14618,
0,,Surface,4,Image 1,15,1000014586,14619,
0,,Surface,4,Image 1,15,1000014493,14620,
21,,Surface,4,Image 1,15,1000014591,14621,
0,,Surface,4,Image 1,15,1000014400,14622,
113,,Surface,4,Image 1,15,1000014501,14623,
11,,Surface,4,Image 1,15,1000014536,14624,
0,,Surface,4,Image 1,15,1000014189,14625,
0,,Surface,4,Image 1,15,1000014626,14626,
0,,Surface,4,Image 1,15,1000014627,14627,
35,,Surface,4,Image 1,15,1000014470,14628,
86,,Surface,4,Image 1,15,1000014440,14629,
0,,Surface,4,Image 1,15,1000014545,14630,
0,,Surface,4,Image 1,15,1000014353,14631,
0,,Surface,4,Image 1,15,1000014605,14632,
4,,Surface,4,Image 1,15,1000014197,14633,
9,,Surface,4,Image 1,15,1000014607,14634,
22,,Surface,4,Image 1,15,1000014199,14635,
0,,Surface,4,Image 1,15,1000014200,14636,
0,,Surface,4,Image 1,15,1000014198,14637,
0,,Surface,4,Image 1,15,1000014453,14638,
18,,Surface,4,Image 1,15,1000014582,14639,
0,,Surface,4,Image 1,15,1000014583,14640,
255,,Surface,4,Image 1,15,1000014584,14641,
255,,Surface,4,Image 1,15,1000014521,14642,
0,,Surface,4,Image 1,16,1000014556,14643,
0,,Surface,4,Image 1,16,1000014185,14644,
26,,Surface,4,Image 1,16,1000014394,14645,
0,,Surface,4,Image 1,16,1000014586,14646,
0,,Surface,4,Image 1,16,1000014647,14647,
0,,Surface,4,Image 1,16,1000014648,14648,
11,,Surface,4,Image 1,16,1000014591,14649,
0,,Surface,4,Image 1,16,1000014493,14650,
0,,Surface,4,Image 1,16,1000014400,14651,
90,,Surface,4,Image 1,16,1000014501,14652,
0,,Surface,4,Image 1,16,1000014536,14653,
0,,Surface,4,Image 1,16,1000014189,14654,
0,,Surface,4,Image 1,16,1000014626,14655,
0,,Surface,4,Image 1,16,1000014656,14656,
0,,Surface,4,Image 1,16,1000014627,14657,
0,,Surface,4,Image 1,16,1000014658,14658,
0,,Surface,4,Image 1,16,1000014659,14659,
7,,Surface,4,Image 1,16,1000014470,14660,
0,,Surface,4,Image 1,16,1000014661,14661,
12,,Surface,4,Image 1,16,1000014545,14662,
43,,Surface,4,Image 1,16,1000014663,14663,
0,,Surface,4,Image 1,16,1000014353,14664,
35,,Surface,4,Image 1,16,1000014605,14665,
9,,Surface,4,Image 1,16,1000014197,14666,
21,,Surface,4,Image 1,16,1000014607,14667,
45,,Surface,4,Image 1,16,1000014668,14668,
9,,Surface,4,Image 1,16,1000014199,14669,
1,,Surface,4,Image 1,16,1000014198,14670,
0,,Surface,4,Image 1,16,1000014453,14671,
10,,Surface,4,Image 1,16,1000014582,14672,
0,,Surface,4,Image 1,16,1000014583,14673,
255,,Surface,4,Image 1,16,1000014584,14674,
255,,Surface,4,Image 1,16,1000014521,14675,
0,,Surface,4,Image 1,17,1000014676,14676,
0,,Surface,4,Image 1,17,1000014586,14677,
2,,Surface,4,Image 1,17,1000014394,14678,
0,,Surface,4,Image 1,17,1000014185,14679,
0,,Surface,4,Image 1,17,1000014648,14680,
0,,Surface,4,Image 1,17,1000014647,14681,
24,,Surface,4,Image 1,17,1000014591,14682,
0,,Surface,4,Image 1,17,1000014683,14683,
87,,Surface,4,Image 1,17,1000014501,14684,
1,,Surface,4,Image 1,17,1000014536,14685,
0,,Surface,4,Image 1,17,1000014686,14686,
0,,Surface,4,Image 1,17,1000014626,14687,
0,,Surface,4,Image 1,17,1000014627,14688,
0,,Surface,4,Image 1,17,1000014656,14689,
0,,Surface,4,Image 1,17,1000014658,14690,
12,,Surface,4,Image 1,17,1000014470,14691,
0,,Surface,4,Image 1,17,1000014659,14692,
7,,Surface,4,Image 1,17,1000014661,14693,
0,,Surface,4,Image 1,17,1000014353,14694,
46,,Surface,4,Image 1,17,1000014663,14695,
17,,Surface,4,Image 1,17,1000014605,14696,
13,,Surface,4,Image 1,17,1000014197,14697,
0,,Surface,4,Image 1,17,1000014607,14698,
48,,Surface,4,Image 1,17,1000014668,14699,
0,,Surface,4,Image 1,17,1000014199,14700,
13,,Surface,4,Image 1,17,1000014198,14701,
39,,Surface,4,Image 1,17,1000014702,14702,
0,,Surface,4,Image 1,17,1000014453,14703,
0,,Surface,4,Image 1,17,1000014582,14704,
0,,Surface,4,Image 1,18,1000014676,14705,
13,,Surface,4,Image 1,18,1000014394,14706,
0,,Surface,4,Image 1,18,1000014185,14707,
0,,Surface,4,Image 1,18,1000014648,14708,
0,,Surface,4,Image 1,18,1000014647,14709,
0,,Surface,4,Image 1,18,1000014710,14710,
35,,Surface,4,Image 1,18,1000014591,14711,
10,,Surface,4,Image 1,18,1000014683,14712,
78,,Surface,4,Image 1,18,1000014501,14713,
9,,Surface,4,Image 1,18,1000014536,14714,
0,,Surface,4,Image 1,18,1000014686,14715,
0,,Surface,4,Image 1,18,1000014716,14716,
0,,Surface,4,Image 1,18,1000014626,14717,
0,,Surface,4,Image 1,18,1000014656,14718,
0,,Surface,4,Image 1,18,1000014627,14719,
0,,Surface,4,Image 1,18,1000014658,14720,
34,,Surface,4,Image 1,18,1000014470,14721,
23,,Surface,4,Image 1,18,1000014659,14722,
4,,Surface,4,Image 1,18,1000014661,14723,
13,,Surface,4,Image 1,18,1000014353,14724,
74,,Surface,4,Image 1,18,1000014663,14725,
12,,Surface,4,Image 1,18,1000014605,14726,
2,,Surface,4,Image 1,18,1000014607,14727,
24,,Surface,4,Image 1,18,1000014668,14728,
28,,Surface,4,Image 1,18,1000014199,14729,
0,,Surface,4,Image 1,18,1000014198,14730,
1,,Surface,4,Image 1,18,1000014702,14731,
15,,Surface,4,Image 1,18,1000014732,14732,
0,,Surface,4,Image 1,19,1000014683,14733,
0,,Surface,4,Image 1,19,1000014710,14734,
47,,Surface,4,Image 1,19,1000014591,14735,
0,,Surface,4,Image 1,19,1000014647,14736,
0,,Surface,4,Image 1,19,1000014648,14737,
25,,Surface,4,Image 1,19,1000014676,14738,
