
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,TrackID,ID,
0.18554,,Surface,9,1000014422,14422,
0.256606,,Surface,9,1000014397,14423,
0.354068,,Surface,9,1000014184,14424,
0.306311,,Surface,9,1000014394,14425,
0.30464,,Surface,9,1000014331,14426,
0.296942,,Surface,9,1000014329,14427,
0.321234,,Surface,9,1000014185,14428,
0.268339,,Surface,9,1000014299,14429,
0.320327,,Surface,9,1000014430,14430,
0.289546,,Surface,9,1000014400,14431,
0.225119,,Surface,9,1000014402,14432,
0.301716,,Surface,9,1000014433,14433,
0.247105,,Surface,9,1000014304,14434,
0.254401,,Surface,9,1000014189,14435,
0.484338,,Surface,9,1000014436,14436,
0.247105,,Surface,9,1000014407,14437,
0.520093,,Surface,9,1000014438,14438,
0.408661,,Surface,9,1000014439,14439,
0.456186,,Surface,9,1000014440,14440,
0.322263,,Surface,9,1000014193,14441,
0.436427,,Surface,9,1000014350,14442,
0.270724,,Surface,9,1000014412,14443,
0.577956,,Surface,9,1000014353,14444,
0.161507,,Surface,9,1000014414,14445,
0.423755,,Surface,9,1000014197,14446,
0.36909,,Surface,9,1000014447,14447,
0.0530413,,Surface,9,1000014199,14448,
0.247102,,Surface,9,1000014289,14449,
0.258362,,Surface,9,1000014198,14450,
0.232019,,Surface,9,1000014200,14451,
0.56205,,Surface,9,1000014201,14452,
0.620569,,Surface,9,1000014453,14453,
0.354076,,Surface,10,1000014430,14454,
0.346866,,Surface,10,1000014298,14455,
0.25945,,Surface,10,1000014422,14456,
0.244752,,Surface,10,1000014397,14457,
0.208276,,Surface,10,1000014184,14458,
0.328857,,Surface,10,1000014459,14459,
0.306623,,Surface,10,1000014394,14460,
0.286328,,Surface,10,1000014331,14461,
0.291763,,Surface,10,1000014185,14462,
0.204861,,Surface,10,1000014299,14463,
0.262761,,Surface,10,1000014400,14464,
0.168464,,Surface,10,1000014465,14465,
0.232232,,Surface,10,1000014402,14466,
0.174622,,Surface,10,1000014433,14467,
0.27747,,Surface,10,1000014189,14468,
0.315299,,Surface,10,1000014436,14469,
0.247102,,Surface,10,1000014470,14470,
0.158321,,Surface,10,1000014407,14471,
0.24793,,Surface,10,1000014438,14472,
0.422608,,Surface,10,1000014439,14473,
0.543322,,Surface,10,1000014440,14474,
0.539164,,Surface,10,1000014193,14475,
0.285833,,Surface,10,1000014350,14476,
0.249732,,Surface,10,1000014412,14477,
0.465516,,Surface,10,1000014353,14478,
0.160611,,Surface,10,1000014414,14479,
0.466099,,Surface,10,1000014197,14480,
0.342596,,Surface,10,1000014447,14481,
0.577954,,Surface,10,1000014199,14482,
0.297895,,Surface,10,1000014198,14483,
0.612035,,Surface,10,1000014200,14484,
0.466099,,Surface,10,1000014201,14485,
0.671916,,Surface,10,1000014453,14486,
0.282936,,Surface,11,1000014465,14487,
0.352941,,Surface,11,1000014400,14488,
0.328857,,Surface,11,1000014298,14489,
0.22442,,Surface,11,1000014299,14490,
0.577959,,Surface,11,1000014430,14491,
0.346811,,Surface,11,1000014422,14492,
0.330049,,Surface,11,1000014493,14493,
0.455146,,Surface,11,1000014397,14494,
0.346812,,Surface,11,1000014184,14495,
0.527806,,Surface,11,1000014459,14496,
0.324743,,Surface,11,1000014394,14497,
0.362374,,Surface,11,1000014331,14498,
0.331074,,Surface,11,1000014185,14499,
0.24711,,Surface,11,1000014402,14500,
0.587139,,Surface,11,1000014501,14501,
0.573948,,Surface,11,1000014433,14502,
0.277178,,Surface,11,1000014189,14503,
0.267013,,Surface,11,1000014436,14504,
0.121433,,Surface,11,1000014470,14505,
0.164107,,Surface,11,1000014407,14506,
0.346812,,Surface,11,1000014438,14507,
0.522932,,Surface,11,1000014439,14508,
0.598723,,Surface,11,1000014440,14509,
0.272911,,Surface,11,1000014193,14510,
0.448247,,Surface,11,1000014350,14511,
0.562046,,Surface,11,1000014412,14512,
0.220977,,Surface,11,1000014353,14513,
0.577955,,Surface,11,1000014414,14514,
0.34681,,Surface,11,1000014197,14515,
0.233794,,Surface,11,1000014199,14516,
0.348491,,Surface,11,1000014198,14517,
0.508679,,Surface,11,1000014447,14518,
0.363427,,Surface,11,1000014200,14519,
0.521668,,Surface,11,1000014453,14520,
0.466099,,Surface,11,1000014521,14521,
0.597918,,Surface,12,1000014394,14522,
0.422322,,Surface,12,1000014331,14523,
0.272371,,Surface,12,1000014185,14524,
0.209134,,Surface,12,1000014459,14525,
0.240796,,Surface,12,1000014397,14526,
0.347149,,Surface,12,1000014493,14527,
0.35206,,Surface,12,1000014422,14528,
0.138243,,Surface,12,1000014430,14529,
0.211236,,Surface,12,1000014299,14530,
0.460344,,Surface,12,1000014400,14531,
0.278898,,Surface,12,1000014465,14532,
0.34681,,Surface,12,1000014402,14533,
0.26482,,Surface,12,1000014433,14534,
0.225808,,Surface,12,1000014501,14535,
0.577959,,Surface,12,1000014536,14536,
0.221533,,Surface,12,1000014189,14537,
0.378297,,Surface,12,1000014436,14538,
0.143979,,Surface,12,1000014470,14539,
0.247102,,Surface,12,1000014407,14540,
0.562046,,Surface,12,1000014439,14541,
0.537119,,Surface,12,1000014440,14542,
0.261335,,Surface,12,1000014438,14543,
0.492488,,Surface,12,1000014193,14544,
0.562052,,Surface,12,1000014545,14545,
0.346811,,Surface,12,1000014353,14546,
0.478005,,Surface,12,1000014412,14547,
0.268338,,Surface,12,1000014414,14548,
0.520094,,Surface,12,1000014197,14549,
0.208266,,Surface,12,1000014199,14550,
0.541597,,Surface,12,1000014447,14551,
0.235541,,Surface,12,1000014198,14552,
0.35407,,Surface,12,1000014200,14553,
0.27824,,Surface,12,1000014453,14554,
0.577959,,Surface,12,1000014521,14555,
0.45772,,Surface,13,1000014556,14556,
0.354076,,Surface,13,1000014185,14557,
0.577961,,Surface,13,1000014331,14558,
0.456037,,Surface,13,1000014394,14559,
0.247102,,Surface,13,1000014459,14560,
0.302621,,Surface,13,1000014397,14561,
0.271821,,Surface,13,1000014493,14562,
0.271152,,Surface,13,1000014299,14563,
0.30955,,Surface,13,1000014400,14564,
0.388642,,Surface,13,1000014465,14565,
0.346809,,Surface,13,1000014402,14566,
0.577968,,Surface,13,1000014501,14567,
0.520098,,Surface,13,1000014536,14568,
0.306052,,Surface,13,1000014189,14569,
0.187092,,Surface,13,1000014470,14570,
0.307404,,Surface,13,1000014440,14571,
0.357087,,Surface,13,1000014438,14572,
0.190097,,Surface,13,1000014545,14573,
0.326271,,Surface,13,1000014412,14574,
0.541598,,Surface,13,1000014353,14575,
0.292766,,Surface,13,1000014414,14576,
0.214209,,Surface,13,1000014197,14577,
0.208264,,Surface,13,1000014199,14578,
0.29932,,Surface,13,1000014198,14579,
0.56205,,Surface,13,1000014200,14580,
0.261355,,Surface,13,1000014453,14581,
0.59616,,Surface,13,1000014582,14582,
0.326268,,Surface,13,1000014583,14583,
0.247102,,Surface,13,1000014584,14584,
0.247102,,Surface,13,1000014521,14585,
0.742617,,Surface,14,1000014586,14586,
0.351328,,Surface,14,1000014394,14587,
0.493438,,Surface,14,1000014556,14588,
0.326997,,Surface,14,1000014185,14589,
0.289909,,Surface,14,1000014493,14590,
0.492492,,Surface,14,1000014591,14591,
0.228041,,Surface,14,1000014299,14592,
0.295546,,Surface,14,1000014400,14593,
0.423753,,Surface,14,1000014465,14594,
0.423753,,Surface,14,1000014402,14595,
0.213525,,Surface,14,1000014501,14596,
0.466101,,Surface,14,1000014536,14597,
0.577964,,Surface,14,1000014189,14598,
0.243592,,Surface,14,1000014470,14599,
0.306528,,Surface,14,1000014440,14600,
0.302324,,Surface,14,1000014438,14601,
0.32621,,Surface,14,1000014545,14602,
0.247105,,Surface,14,1000014353,14603,
0.577954,,Surface,14,1000014414,14604,
0.247108,,Surface,14,1000014605,14605,
0.562053,,Surface,14,1000014197,14606,
0.742619,,Surface,14,1000014607,14607,
0.261505,,Surface,14,1000014199,14608,
0.251254,,Surface,14,1000014198,14609,
0.210281,,Surface,14,1000014200,14610,
0.243729,,Surface,14,1000014453,14611,
0.32381,,Surface,14,1000014582,14612,
0.332129,,Surface,14,1000014583,14613,
0.247102,,Surface,14,1000014584,14614,
0.287461,,Surface,14,1000014521,14615,
0.200926,,Surface,15,1000014185,14616,
0.657561,,Surface,15,1000014556,14617,
0.346899,,Surface,15,1000014394,14618,
0.306591,,Surface,15,1000014586,14619,
0.57796,,Surface,15,1000014493,14620,
0.275751,,Surface,15,1000014591,14621,
0.629329,,Surface,15,1000014400,14622,
0.354059,,Surface,15,1000014501,14623,
0.247113,,Surface,15,1000014536,14624,
0.208268,,Surface,15,1000014189,14625,
0.299733,,Surface,15,1000014626,14626,
0.254344,,Surface,15,1000014627,14627,
0.121433,,Surface,15,1000014470,14628,
0.339072,,Surface,15,1000014440,14629,
0.489921,,Surface,15,1000014545,14630,
0.230753,,Surface,15,1000014353,14631,
0.562992,,Surface,15,1000014605,14632,
0.210176,,Surface,15,1000014197,14633,
0.265333,,Surface,15,1000014607,14634,
0.0530354,,Surface,15,1000014199,14635,
0.205033,,Surface,15,1000014200,14636,
0.479502,,Surface,15,1000014198,14637,
0.220928,,Surface,15,1000014453,14638,
0.32381,,Surface,15,1000014582,14639,
0.360948,,Surface,15,1000014583,14640,
0.577957,,Surface,15,1000014584,14641,
0.262642,,Surface,15,1000014521,14642,
0.527814,,Surface,16,1000014556,14643,
0.308497,,Surface,16,1000014185,14644,
0.423432,,Surface,16,1000014394,14645,
0.332131,,Surface,16,1000014586,14646,
0.577952,,Surface,16,1000014647,14647,
0.562056,,Surface,16,1000014648,14648,
0.281484,,Surface,16,1000014591,14649,
0.520091,,Surface,16,1000014493,14650,
0.334152,,Surface,16,1000014400,14651,
0.306469,,Surface,16,1000014501,14652,
0.317689,,Surface,16,1000014536,14653,
0.247102,,Surface,16,1000014189,14654,
0.337155,,Surface,16,1000014626,14655,
0.384356,,Surface,16,1000014656,14656,
0.392531,,Surface,16,1000014627,14657,
0.217135,,Surface,16,1000014658,14658,
0.200597,,Surface,16,1000014659,14659,
0.203236,,Surface,16,1000014470,14660,
0.281017,,Surface,16,1000014661,14661,
0.466099,,Surface,16,1000014545,14662,
0.267813,,Surface,16,1000014663,14663,
0.607206,,Surface,16,1000014353,14664,
0.243595,,Surface,16,1000014605,14665,
0.34681,,Surface,16,1000014197,14666,
0.322684,,Surface,16,1000014607,14667,
0.135396,,Surface,16,1000014668,14668,
0.191844,,Surface,16,1000014199,14669,
0.427123,,Surface,16,1000014198,14670,
0.291764,,Surface,16,1000014453,14671,
0.247928,,Surface,16,1000014582,14672,
0.53834,,Surface,16,1000014583,14673,
0.466099,,Surface,16,1000014584,14674,
0.370072,,Surface,16,1000014521,14675,
0.175861,,Surface,17,1000014676,14676,
0.489166,,Surface,17,1000014586,14677,
0.354401,,Surface,17,1000014394,14678,
0.289421,,Surface,17,1000014185,14679,
0.284917,,Surface,17,1000014648,14680,
0.265486,,Surface,17,1000014647,14681,
0.167888,,Surface,17,1000014591,14682,
0.191846,,Surface,17,1000014683,14683,
0.288508,,Surface,17,1000014501,14684,
0.431317,,Surface,17,1000014536,14685,
0.241657,,Surface,17,1000014686,14686,
0.140834,,Surface,17,1000014626,14687,
0.379893,,Surface,17,1000014627,14688,
0.299578,,Surface,17,1000014656,14689,
0.315467,,Surface,17,1000014658,14690,
0.190154,,Surface,17,1000014470,14691,
0.202028,,Surface,17,1000014659,14692,
0.237717,,Surface,17,1000014661,14693,
0.275084,,Surface,17,1000014353,14694,
0.324236,,Surface,17,1000014663,14695,
0.466099,,Surface,17,1000014605,14696,
0.577957,,Surface,17,1000014197,14697,
0.239163,,Surface,17,1000014607,14698,
0.247102,,Surface,17,1000014668,14699,
0.18605,,Surface,17,1000014199,14700,
0.513495,,Surface,17,1000014198,14701,
0.577957,,Surface,17,1000014702,14702,
0.0530354,,Surface,17,1000014453,14703,
0.446574,,Surface,17,1000014582,14704,
0.219263,,Surface,18,1000014676,14705,
0.344454,,Surface,18,1000014394,14706,
0.115315,,Surface,18,1000014185,14707,
0.250763,,Surface,18,1000014648,14708,
0.277661,,Surface,18,1000014647,14709,
0.053041,,Surface,18,1000014710,14710,
0.141632,,Surface,18,1000014591,14711,
0.18479,,Surface,18,1000014683,14712,
0.295523,,Surface,18,1000014501,14713,
0.610718,,Surface,18,1000014536,14714,
0.166644,,Surface,18,1000014686,14715,
0.577953,,Surface,18,1000014716,14716,
0.411111,,Surface,18,1000014626,14717,
0.768074,,Surface,18,1000014656,14718,
0.282935,,Surface,18,1000014627,14719,
0.296795,,Surface,18,1000014658,14720,
0.577953,,Surface,18,1000014470,14721,
0.338417,,Surface,18,1000014659,14722,
0.281014,,Surface,18,1000014661,14723,
0.768077,,Surface,18,1000014353,14724,
0.308568,,Surface,18,1000014663,14725,
0.195941,,Surface,18,1000014605,14726,
0.257331,,Surface,18,1000014607,14727,
0.247102,,Surface,18,1000014668,14728,
0.208262,,Surface,18,1000014199,14729,
0.637585,,Surface,18,1000014198,14730,
0.562056,,Surface,18,1000014702,14731,
0.300953,,Surface,18,1000014732,14732,
0.240812,,Surface,19,1000014683,14733,
0.345703,,Surface,19,1000014710,14734,
0.315466,,Surface,19,1000014591,14735,
0.482063,,Surface,19,1000014647,14736,
0.262389,,Surface,19,1000014648,14737,
0.323229,,Surface,19,1000014676,14738,
0.438966,,Surface,19,1000014394,14739,
0.320219,,Surface,19,1000014185,14740,
0.259077,,Surface,19,1000014501,14741,
0.520089,,Surface,19,1000014536,14742,
0.30834,,Surface,19,1000014686,14743,
0.135394,,Surface,19,1000014716,14744,
0.562994,,Surface,19,1000014656,14745,
0.577955,,Surface,19,1000014658,14746,
0.577954,,Surface,19,1000014470,14747,
0.135396,,Surface,19,1000014748,14748,
0.298984,,Surface,19,1000014659,14749,
0.520088,,Surface,19,1000014750,14750,
0.441329,,Surface,19,1000014661,14751,
0.247105,,Surface,19,1000014752,14752,
0.281324,,Surface,19,1000014353,14753,
0.450492,,Surface,19,1000014663,14754,
0.204082,,Surface,19,1000014605,14755,
0.545002,,Surface,19,1000014756,14756,
0.255716,,Surface,19,1000014607,14757,
0.247102,,Surface,19,1000014668,14758,
0.562052,,Surface,19,1000014199,14759,
0.661529,,Surface,19,1000014198,14760,
0.208264,,Surface,19,1000014702,14761,
0.346812,,Surface,19,1000014762,14762,
0.199848,,Surface,19,1000014732,14763,
0.291764,,Surface,19,1000014764,14764,
0.138418,,Surface,20,1000014765,14765,
0.401504,,Surface,20,1000014185,14766,
0.469877,,Surface,20,1000014394,14767,
0.23299,,Surface,20,1000014676,14768,
0.309286,,Surface,20,1000014648,14769,
0.354073,,Surface,20,1000014591,14770,
0.579183,,Surface,20,1000014710,14771,
0.24711,,Surface,20,1000014683,14772,
0.312125,,Surface,20,1000014501,14773,
0.125968,,Surface,20,1000014686,14774,
0.368003,,Surface,20,1000014775,14775,
0.717618,,Surface,20,1000014776,14776,
0.208267,,Surface,20,1000014716,14777,
0.13824,,Surface,20,1000014470,14778,
0.244935,,Surface,20,1000014659,14779,
0.257334,,Surface,20,1000014780,14780,
0.492492,,Surface,20,1000014748,14781,
0.466099,,Surface,20,1000014661,14782,
0.354068,,Surface,20,1000014783,14783,
0.518215,,Surface,20,1000014750,14784,
0.356027,,Surface,20,1000014752,14785,
0.587141,,Surface,20,1000014786,14786,
0.247105,,Surface,20,1000014353,14787,
0.447225,,Surface,20,1000014663,14788,
0.386307,,Surface,20,1000014756,14789,
0.359707,,Surface,20,1000014607,14790,
0.466099,,Surface,20,1000014668,14791,
0.275825,,Surface,20,1000014199,14792,
0.564534,,Surface,20,1000014198,14793,
0.620726,,Surface,20,1000014702,14794,
0.270755,,Surface,20,1000014762,14795,
0.309706,,Surface,20,1000014732,14796,
0.274693,,Surface,20,1000014764,14797,
0.333574,,Surface,21,1000014798,14798,
0.329345,,Surface,21,1000014394,14799,
0.339958,,Surface,21,1000014800,14800,
0.164106,,Surface,21,1000014765,14801,
0.421911,,Surface,21,1000014185,14802,
0.24222,,Surface,21,1000014803,14803,
0.407516,,Surface,21,1000014804,14804,
0.264657,,Surface,21,1000014676,14805,
0.351749,,Surface,21,1000014648,14806,
0.286516,,Surface,21,1000014591,14807,
0.819526,,Surface,21,1000014710,14808,
0.132762,,Surface,21,1000014809,14809,
0.193635,,Surface,21,1000014683,14810,
0.292328,,Surface,21,1000014501,14811,
0.240794,,Surface,21,1000014686,14812,
0.464955,,Surface,21,1000014775,14813,
0.172503,,Surface,21,1000014716,14814,
0.335683,,Surface,21,1000014776,14815,
0.742617,,Surface,21,1000014470,14816,
0.247105,,Surface,21,1000014780,14817,
0.182782,,Surface,21,1000014659,14818,
0.216861,,Surface,21,1000014748,14819,
0.247108,,Surface,21,1000014661,14820,
0.577954,,Surface,21,1000014783,14821,
0.472815,,Surface,21,1000014822,14822,
0.384921,,Surface,21,1000014750,14823,
0.247105,,Surface,21,1000014752,14824,
0.247105,,Surface,21,1000014353,14825,
0.46869,,Surface,21,1000014786,14826,
0.321799,,Surface,21,1000014756,14827,
0.279826,,Surface,21,1000014607,14828,
0.466099,,Surface,21,1000014668,14829,
0.212497,,Surface,21,1000014199,14830,
0.587782,,Surface,21,1000014198,14831,
0.34681,,Surface,21,1000014762,14832,
0.246352,,Surface,21,1000014732,14833,
0.279846,,Surface,21,1000014764,14834,
0.541593,,Surface,22,1000014800,14835,
0.148505,,Surface,22,1000014765,14836,
0.358068,,Surface,22,1000014185,14837,
0.494471,,Surface,22,1000014394,14838,
0.228863,,Surface,22,1000014798,14839,
0.139608,,Surface,22,1000014804,14840,
0.310563,,Surface,22,1000014803,14841,
0.318829,,Surface,22,1000014676,14842,
0.291328,,Surface,22,1000014648,14843,
0.360871,,Surface,22,1000014591,14844,
