
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
1.36987,um,Surface,21,1000014661,14820,
1.98244,um,Surface,21,1000014783,14821,
0,um,Surface,21,1000014822,14822,
2.57277,um,Surface,21,1000014750,14823,
2.0151,um,Surface,21,1000014752,14824,
1.85654,um,Surface,21,1000014353,14825,
2.54242,um,Surface,21,1000014786,14826,
1.79199,um,Surface,21,1000014756,14827,
0.519183,um,Surface,21,1000014607,14828,
2.61091,um,Surface,21,1000014668,14829,
0.520261,um,Surface,21,1000014199,14830,
2.67863,um,Surface,21,1000014198,14831,
1.08629,um,Surface,21,1000014762,14832,
1.48584,um,Surface,21,1000014732,14833,
0.612376,um,Surface,21,1000014764,14834,
3.28702,um,Surface,22,1000014800,14835,
1.69866,um,Surface,22,1000014765,14836,
1.20601,um,Surface,22,1000014185,14837,
0.857933,um,Surface,22,1000014394,14838,
4.20583,um,Surface,22,1000014798,14839,
4.78788,um,Surface,22,1000014804,14840,
3.26738,um,Surface,22,1000014803,14841,
1.96682,um,Surface,22,1000014676,14842,
3.90426,um,Surface,22,1000014648,14843,
1.90202,um,Surface,22,1000014591,14844,
2.08846,um,Surface,22,1000014710,14845,
0,um,Surface,22,1000014846,14846,
1.82699,um,Surface,22,1000014809,14847,
0,um,Surface,22,1000014848,14848,
2.01986,um,Surface,22,1000014683,14849,
1.21174,um,Surface,22,1000014501,14850,
0.981357,um,Surface,22,1000014686,14851,
0,um,Surface,22,1000014852,14852,
2.12665,um,Surface,22,1000014775,14853,
0.778306,um,Surface,22,1000014776,14854,
2.23771,um,Surface,22,1000014470,14855,
2.97584,um,Surface,22,1000014659,14856,
1.10129,um,Surface,22,1000014780,14857,
0.956363,um,Surface,22,1000014748,14858,
0,um,Surface,22,1000014859,14859,
1.79214,um,Surface,22,1000014783,14860,
2.1642,um,Surface,22,1000014822,14861,
1.3102,um,Surface,22,1000014750,14862,
0.830261,um,Surface,22,1000014752,14863,
0.708936,um,Surface,22,1000014786,14864,
3.78481,um,Surface,22,1000014353,14865,
3.08773,um,Surface,22,1000014756,14866,
1.64912,um,Surface,22,1000014607,14867,
1.50855,um,Surface,22,1000014199,14868,
1.3233,um,Surface,22,1000014198,14869,
1.64096,um,Surface,22,1000014762,14870,
2.5728,um,Surface,22,1000014732,14871,
4.08668,um,Surface,22,1000014764,14872,
1.4714,um,Surface,23,1000014803,14873,
4.77769,um,Surface,23,1000014798,14874,
4.66029,um,Surface,23,1000014804,14875,
4.06155,um,Surface,23,1000014800,14876,
2.34875,um,Surface,23,1000014765,14877,
2.35631,um,Surface,23,1000014185,14878,
0.773911,um,Surface,23,1000014676,14879,
2.04812,um,Surface,23,1000014648,14880,
2.76499,um,Surface,23,1000014591,14881,
1.33188,um,Surface,23,1000014809,14882,
1.42024,um,Surface,23,1000014846,14883,
2.53167,um,Surface,23,1000014848,14884,
2.14853,um,Surface,23,1000014501,14885,
1.44836,um,Surface,23,1000014686,14886,
0,um,Surface,23,1000014887,14887,
5.41232,um,Surface,23,1000014852,14888,
2.9648,um,Surface,23,1000014775,14889,
5.02972,um,Surface,23,1000014776,14890,
2.26168,um,Surface,23,1000014470,14891,
3.20272,um,Surface,23,1000014659,14892,
0.651596,um,Surface,23,1000014780,14893,
2.66186,um,Surface,23,1000014859,14894,
0.550671,um,Surface,23,1000014783,14895,
2.72833,um,Surface,23,1000014822,14896,
1.05445,um,Surface,23,1000014750,14897,
1.17417,um,Surface,23,1000014752,14898,
1.07806,um,Surface,23,1000014786,14899,
1.00666,um,Surface,23,1000014353,14900,
2.79335,um,Surface,23,1000014607,14901,
1.95933,um,Surface,23,1000014199,14902,
0.909375,um,Surface,23,1000014198,14903,
3.28455,um,Surface,23,1000014762,14904,
3.59676,um,Surface,23,1000014732,14905,
6.18845,um,Surface,24,1000014804,14906,
6.67085,um,Surface,24,1000014800,14907,
0.90572,um,Surface,24,1000014185,14908,
0,um,Surface,24,1000014909,14909,
1.31331,um,Surface,24,1000014803,14910,
4.16127,um,Surface,24,1000014798,14911,
2.2502,um,Surface,24,1000014676,14912,
3.42903,um,Surface,24,1000014648,14913,
1.73543,um,Surface,24,1000014591,14914,
2.69467,um,Surface,24,1000014809,14915,
1.84158,um,Surface,24,1000014846,14916,
2.3098,um,Surface,24,1000014848,14917,
0,um,Surface,24,1000014918,14918,
2.75938,um,Surface,24,1000014686,14919,
3.48886,um,Surface,24,1000014887,14920,
2.61612,um,Surface,24,1000014852,14921,
1.64361,um,Surface,24,1000014775,14922,
1.96807,um,Surface,24,1000014776,14923,
1.60261,um,Surface,24,1000014470,14924,
4.07925,um,Surface,24,1000014659,14925,
0,um,Surface,24,1000014926,14926,
3.48081,um,Surface,24,1000014783,14927,
0.904307,um,Surface,24,1000014859,14928,
0.526033,um,Surface,24,1000014822,14929,
3.52795,um,Surface,24,1000014752,14930,
2.62552,um,Surface,24,1000014353,14931,
0.301433,um,Surface,24,1000014607,14932,
3.73005,um,Surface,24,1000014199,14933,
2.97225,um,Surface,24,1000014198,14934,
0.371308,um,Surface,24,1000014762,14935,
3.7427,um,Surface,24,1000014732,14936,
0.643335,um,Surface,25,1000014909,14937,
0,um,Surface,25,1000014938,14938,
0,um,Surface,25,1000014939,14939,
1.43575,um,Surface,25,1000014185,14940,
2.32478,um,Surface,25,1000014803,14941,
1.19453,um,Surface,25,1000014676,14942,
0,um,Surface,25,1000014943,14943,
2.05228,um,Surface,25,1000014648,14944,
0.333731,um,Surface,25,1000014591,14945,
1.27486,um,Surface,25,1000014809,14946,
1.08411,um,Surface,25,1000014846,14947,
0,um,Surface,25,1000014948,14948,
4.16808,um,Surface,25,1000014848,14949,
0,um,Surface,25,1000014950,14950,
3.19717,um,Surface,25,1000014918,14951,
1.4772,um,Surface,25,1000014686,14952,
2.96467,um,Surface,25,1000014887,14953,
2.16884,um,Surface,25,1000014852,14954,
2.0869,um,Surface,25,1000014775,14955,
0,um,Surface,25,1000014956,14956,
3.23045,um,Surface,25,1000014470,14957,
2.14929,um,Surface,25,1000014659,14958,
1.34058,um,Surface,25,1000014926,14959,
1.59061,um,Surface,25,1000014783,14960,
2.92328,um,Surface,25,1000014859,14961,
1.49038,um,Surface,25,1000014752,14962,
2.3181,um,Surface,25,1000014353,14963,
0,um,Surface,25,1000014964,14964,
1.18332,um,Surface,25,1000014607,14965,
0,um,Surface,25,1000014966,14966,
0.666955,um,Surface,25,1000014199,14967,
1.36131,um,Surface,25,1000014198,14968,
1.78186,um,Surface,25,1000014732,14969,
1.0763,um,Surface,26,1000014185,14970,
0.765773,um,Surface,26,1000014939,14971,
3.6299,um,Surface,26,1000014938,14972,
1.27697,um,Surface,26,1000014909,14973,
1.04139,um,Surface,26,1000014676,14974,
2.88669,um,Surface,26,1000014943,14975,
1.1508,um,Surface,26,1000014648,14976,
1.02068,um,Surface,26,1000014591,14977,
1.20998,um,Surface,26,1000014809,14978,
2.32899,um,Surface,26,1000014948,14979,
2.65299,um,Surface,26,1000014846,14980,
0,um,Surface,26,1000014981,14981,
1.764,um,Surface,26,1000014950,14982,
0.195949,um,Surface,26,1000014918,14983,
2.6882,um,Surface,26,1000014686,14984,
0.685302,um,Surface,26,1000014887,14985,
3.21301,um,Surface,26,1000014852,14986,
2.91625,um,Surface,26,1000014775,14987,
1.66513,um,Surface,26,1000014956,14988,
1.03759,um,Surface,26,1000014470,14989,
1.57211,um,Surface,26,1000014659,14990,
0,um,Surface,26,1000014991,14991,
2.16119,um,Surface,26,1000014926,14992,
0.665832,um,Surface,26,1000014783,14993,
1.39689,um,Surface,26,1000014752,14994,
1.88892,um,Surface,26,1000014353,14995,
1.06468,um,Surface,26,1000014964,14996,
2.4143,um,Surface,26,1000014966,14997,
2.19513,um,Surface,26,1000014199,14998,
1.98293,um,Surface,26,1000014198,14999,
0,um,Surface,26,1000015000,15000,
1.963,um,Surface,26,1000014732,15001,
3.50473,um,Surface,27,1000014943,15002,
3.18513,um,Surface,27,1000014676,15003,
2.31115,um,Surface,27,1000014909,15004,
5.35623,um,Surface,27,1000014938,15005,
2.48508,um,Surface,27,1000014939,15006,
0,um,Surface,27,1000015007,15007,
2.03565,um,Surface,27,1000014591,15008,
0,um,Surface,27,1000015009,15009,
2.59446,um,Surface,27,1000014809,15010,
3.68632,um,Surface,27,1000014948,15011,
0,um,Surface,27,1000015012,15012,
3.3301,um,Surface,27,1000014981,15013,
5.54444,um,Surface,27,1000014918,15014,
2.01664,um,Surface,27,1000014950,15015,
3.06667,um,Surface,27,1000014887,15016,
2.33821,um,Surface,27,1000014852,15017,
5.91284,um,Surface,27,1000014956,15018,
2.71868,um,Surface,27,1000014470,15019,
2.91601,um,Surface,27,1000014659,15020,
0,um,Surface,27,1000015021,15021,
0,um,Surface,27,1000015022,15022,
4.26361,um,Surface,27,1000014991,15023,
2.72571,um,Surface,27,1000014926,15024,
2.66513,um,Surface,27,1000014783,15025,
1.74074,um,Surface,27,1000014752,15026,
0,um,Surface,27,1000015027,15027,
0.85095,um,Surface,27,1000014964,15028,
0,um,Surface,27,1000015029,15029,
0,um,Surface,27,1000015030,15030,
6.74901,um,Surface,27,1000014966,15031,
3.2216,um,Surface,27,1000014199,15032,
3.23797,um,Surface,27,1000014198,15033,
3.94059,um,Surface,27,1000015000,15034,
3.5234,um,Surface,27,1000014732,15035,
0.570534,um,Surface,28,1000014809,15036,
1.59599,um,Surface,28,1000014591,15037,
2.76872,um,Surface,28,1000015007,15038,
3.76213,um,Surface,28,1000014943,15039,
1.42783,um,Surface,28,1000014676,15040,
1.07259,um,Surface,28,1000014909,15041,
2.40991,um,Surface,28,1000014938,15042,
1.44179,um,Surface,28,1000014939,15043,
6.20274,um,Surface,28,1000015009,15044,
4.03134,um,Surface,28,1000014948,15045,
1.49323,um,Surface,28,1000014981,15046,
2.35648,um,Surface,28,1000015012,15047,
0.978476,um,Surface,28,1000014918,15048,
2.02807,um,Surface,28,1000014950,15049,
2.16124,um,Surface,28,1000014852,15050,
3.73974,um,Surface,28,1000014956,15051,
2.13288,um,Surface,28,1000015021,15052,
1.94874,um,Surface,28,1000015022,15053,
2.20079,um,Surface,28,1000014659,15054,
0,um,Surface,28,1000015055,15055,
0.415131,um,Surface,28,1000014991,15056,
1.13926,um,Surface,28,1000014926,15057,
1.02031,um,Surface,28,1000014783,15058,
0,um,Surface,28,1000014752,15059,
1.92249,um,Surface,28,1000015027,15060,
1.67756,um,Surface,28,1000014964,15061,
1.60819,um,Surface,28,1000015029,15062,
2.30756,um,Surface,28,1000014966,15063,
1.26462,um,Surface,28,1000015030,15064,
0.874469,um,Surface,28,1000014199,15065,
1.46126,um,Surface,28,1000014198,15066,
1.08055,um,Surface,28,1000015000,15067,
3.53588,um,Surface,29,1000014676,15068,
0,um,Surface,29,1000015069,15069,
2.89046,um,Surface,29,1000014909,15070,
1.73348,um,Surface,29,1000014938,15071,
0,um,Surface,29,1000015072,15072,
0,um,Surface,29,1000015073,15073,
3.69595,um,Surface,29,1000014943,15074,
2.19429,um,Surface,29,1000015007,15075,
3.14033,um,Surface,29,1000014591,15076,
3.94047,um,Surface,29,1000014809,15077,
5.83667,um,Surface,29,1000015009,15078,
4.43629,um,Surface,29,1000014981,15079,
2.83137,um,Surface,29,1000015012,15080,
3.52799,um,Surface,29,1000014918,15081,
3.09304,um,Surface,29,1000014950,15082,
5.54271,um,Surface,29,1000014852,15083,
2.57218,um,Surface,29,1000015022,15084,
1.54278,um,Surface,29,1000015055,15085,
3.23017,um,Surface,29,1000015021,15086,
2.13384,um,Surface,29,1000014659,15087,
3.29796,um,Surface,29,1000014926,15088,
4.00239,um,Surface,29,1000014991,15089,
3.02698,um,Surface,29,1000014783,15090,
6.88567,um,Surface,29,1000015027,15091,
3.79124,um,Surface,29,1000015029,15092,
3.09681,um,Surface,29,1000015030,15093,
3.60605,um,Surface,29,1000014198,15094,
3.1262,um,Surface,29,1000014199,15095,
0,um,Surface,29,1000015096,15096,
0,um,Surface,29,1000015097,15097,
3.20541,um,Surface,29,1000015000,15098,
0,um,Surface,29,1000015099,15099,
0,um,Surface,29,1000015100,15100,
2.90912,um,Surface,30,1000014943,15101,
0,um,Surface,30,1000015102,15102,
5.77961,um,Surface,30,1000015069,15103,
0.418358,um,Surface,30,1000014909,15104,
1.06192,um,Surface,30,1000015072,15105,
1.87174,um,Surface,30,1000015073,15106,
1.44661,um,Surface,30,1000015007,15107,
0,um,Surface,30,1000015108,15108,
0.727296,um,Surface,30,1000015009,15109,
0,um,Surface,30,1000014918,15110,
2.52012,um,Surface,30,1000014950,15111,
3.25963,um,Surface,30,1000015012,15112,
0.322258,um,Surface,30,1000014852,15113,
1.68733,um,Surface,30,1000015021,15114,
0.656379,um,Surface,30,1000015022,15115,
0.7215,um,Surface,30,1000014659,15116,
1.19702,um,Surface,30,1000015055,15117,
0,um,Surface,30,1000015118,15118,
1.32888,um,Surface,30,1000014991,15119,
0.618849,um,Surface,30,1000014926,15120,
0.984661,um,Surface,30,1000014783,15121,
0,um,Surface,30,1000015122,15122,
0,um,Surface,30,1000015123,15123,
2.54563,um,Surface,30,1000015027,15124,
1.41275,um,Surface,30,1000015029,15125,
1.11778,um,Surface,30,1000015030,15126,
4.05093,um,Surface,30,1000014198,15127,
1.47468,um,Surface,30,1000014199,15128,
1.33877,um,Surface,30,1000015096,15129,
0.834545,um,Surface,30,1000015097,15130,
2.88527,um,Surface,30,1000015000,15131,
1.33959,um,Surface,30,1000015099,15132,
2.00443,um,Surface,30,1000015100,15133,
2.38829,um,Surface,31,1000015069,15134,
1.04437,um,Surface,31,1000014909,15135,
1.21055,um,Surface,31,1000015072,15136,
2.90504,um,Surface,31,1000015073,15137,
2.77453,um,Surface,31,1000015102,15138,
0.250695,um,Surface,31,1000014943,15139,
1.80177,um,Surface,31,1000015007,15140,
2.7092,um,Surface,31,1000015108,15141,
0,um,Surface,31,1000015142,15142,
1.17417,um,Surface,31,1000014918,15143,
1.61374,um,Surface,31,1000014950,15144,
0,um,Surface,31,1000015145,15145,
5.73618,um,Surface,31,1000015055,15146,
1.15937,um,Surface,31,1000015021,15147,
1.77937,um,Surface,31,1000014659,15148,
1.27562,um,Surface,31,1000015022,15149,
1.55805,um,Surface,31,1000015118,15150,
3.4077,um,Surface,31,1000014926,15151,
2.56093,um,Surface,31,1000014991,15152,
3.12828,um,Surface,31,1000014783,15153,
0,um,Surface,31,1000015154,15154,
4.58646,um,Surface,31,1000015122,15155,
0.395149,um,Surface,31,1000015123,15156,
2.14108,um,Surface,31,1000015027,15157,
0,um,Surface,31,1000015158,15158,
1.84504,um,Surface,31,1000015029,15159,
0.975779,um,Surface,31,1000015030,15160,
0,um,Surface,31,1000015161,15161,
1.50572,um,Surface,31,1000014198,15162,
2.12281,um,Surface,31,1000015096,15163,
2.63787,um,Surface,31,1000015097,15164,
2.86581,um,Surface,31,1000015099,15165,
1.32014,um,Surface,31,1000015100,15166,
1.36758,um,Surface,32,1000015007,15167,
1.72623,um,Surface,32,1000014943,15168,
1.55965,um,Surface,32,1000015102,15169,
1.89777,um,Surface,32,1000015069,15170,
2.28503,um,Surface,32,1000014909,15171,
1.48549,um,Surface,32,1000015072,15172,
2.03861,um,Surface,32,1000015073,15173,
0,um,Surface,32,1000015174,15174,
1.45489,um,Surface,32,1000015108,15175,
5.16695,um,Surface,32,1000015142,15176,
2.92364,um,Surface,32,1000014950,15177,
1.46594,um,Surface,32,1000015145,15178,
0,um,Surface,32,1000015179,15179,
0,um,Surface,32,1000015180,15180,
1.60252,um,Surface,32,1000015021,15181,
2.92914,um,Surface,32,1000014659,15182,
2.0785,um,Surface,32,1000015022,15183,
0,um,Surface,32,1000015184,15184,
2.78831,um,Surface,32,1000015118,15185,
2.59437,um,Surface,32,1000014991,15186,
2.03596,um,Surface,32,1000014926,15187,
3.51611,um,Surface,32,1000014783,15188,
1.64022,um,Surface,32,1000015154,15189,
0,um,Surface,32,1000015190,15190,
3.01006,um,Surface,32,1000015122,15191,
0.868349,um,Surface,32,1000015123,15192,
0.496531,um,Surface,32,1000015027,15193,
2.58676,um,Surface,32,1000015158,15194,
2.07242,um,Surface,32,1000015029,15195,
1.55356,um,Surface,32,1000015030,15196,
1.57782,um,Surface,32,1000015161,15197,
2.8994,um,Surface,32,1000015096,15198,
1.12321,um,Surface,32,1000015097,15199,
2.96297,um,Surface,32,1000015099,15200,
2.68192,um,Surface,32,1000015100,15201,
0,um,Surface,32,1000015202,15202,
3.62459,um,Surface,33,1000014943,15203,
0,um,Surface,33,1000015204,15204,
1.36268,um,Surface,33,1000015102,15205,
0,um,Surface,33,1000015206,15206,
0,um,Surface,33,1000015207,15207,
0,um,Surface,33,1000015208,15208,
1.14538,um,Surface,33,1000015069,15209,
0.945863,um,Surface,33,1000014909,15210,
0.248534,um,Surface,33,1000015072,15211,
1.14713,um,Surface,33,1000015073,15212,
0,um,Surface,33,1000015213,15213,
3.50559,um,Surface,33,1000015174,15214,
0.925581,um,Surface,33,1000015108,15215,
1.9229,um,Surface,33,1000014950,15216,
3.85712,um,Surface,33,1000015142,15217,
0.628855,um,Surface,33,1000015145,15218,
0,um,Surface,33,1000015219,15219,
1.24369,um,Surface,33,1000015179,15220,
0,um,Surface,33,1000015221,15221,
5.60751,um,Surface,33,1000015180,15222,
2.58763,um,Surface,33,1000014659,15223,
1.11972,um,Surface,33,1000015021,15224,
1.3538,um,Surface,33,1000015184,15225,
1.2415,um,Surface,33,1000015022,15226,
2.66746,um,Surface,33,1000015118,15227,
0,um,Surface,33,1000015228,15228,
3.11017,um,Surface,33,1000014926,15229,
0.45165,um,Surface,33,1000014991,15230,
1.91306,um,Surface,33,1000014783,15231,
1.66851,um,Surface,33,1000015154,15232,
4.15744,um,Surface,33,1000015122,15233,
5.80128,um,Surface,33,1000015190,15234,
1.17064,um,Surface,33,1000015123,15235,
0.940162,um,Surface,33,1000015027,15236,
0,um,Surface,33,1000015237,15237,
2.64169,um,Surface,33,1000015158,15238,
1.20619,um,Surface,33,1000015029,15239,
0,um,Surface,33,1000015240,15240,
0.822803,um,Surface,33,1000015030,15241,
1.37239,um,Surface,33,1000015161,15242,
0.135236,um,Surface,33,1000015096,15243,
1.98064,um,Surface,33,1000015097,15244,
2.66605,um,Surface,33,1000015099,15245,
0.217488,um,Surface,33,1000015100,15246,
4.99045,um,Surface,33,1000015202,15247,
0,um,Surface,33,1000015248,15248,
0.633785,um,Surface,34,1000015174,15249,
1.13261,um,Surface,34,1000015213,15250,
0,um,Surface,34,1000015251,15251,
1.59703,um,Surface,34,1000014943,15252,
3.25557,um,Surface,34,1000015206,15253,
3.43324,um,Surface,34,1000015204,15254,
0.84287,um,Surface,34,1000015207,15255,
4.59929,um,Surface,34,1000015208,15256,
5.68139,um,Surface,34,1000015069,15257,
2.0205,um,Surface,34,1000014909,15258,
0.84463,um,Surface,34,1000015072,15259,
1.3039,um,Surface,34,1000015073,15260,
2.47103,um,Surface,34,1000015108,15261,
2.56189,um,Surface,34,1000015145,15262,
1.21941,um,Surface,34,1000015219,15263,
4.78847,um,Surface,34,1000015142,15264,
1.22403,um,Surface,34,1000015179,15265,
2.46153,um,Surface,34,1000015221,15266,
0,um,Surface,34,1000015267,15267,
0,um,Surface,34,1000015268,15268,
2.35047,um,Surface,34,1000015021,15269,
3.56528,um,Surface,34,1000015180,15270,
1.57728,um,Surface,34,1000014659,15271,
2.25594,um,Surface,34,1000015184,15272,
1.72282,um,Surface,34,1000015022,15273,
0,um,Surface,34,1000015274,15274,
2.22057,um,Surface,34,1000014991,15275,
1.36572,um,Surface,34,1000014926,15276,
2.7008,um,Surface,34,1000015228,15277,
1.5007,um,Surface,34,1000015154,15278,
0,um,Surface,34,1000015279,15279,
0,um,Surface,34,1000015280,15280,
6.44067,um,Surface,34,1000015190,15281,
2.35572,um,Surface,34,1000015123,15282,
2.16154,um,Surface,34,1000015027,15283,
1.86186,um,Surface,34,1000015237,15284,
2.25582,um,Surface,34,1000015158,15285,
2.3474,um,Surface,34,1000015029,15286,
0.587089,um,Surface,34,1000015240,15287,
1.56914,um,Surface,34,1000015030,15288,
2.56876,um,Surface,34,1000015161,15289,
0,um,Surface,34,1000015290,15290,
1.4067,um,Surface,34,1000015096,15291,
3.29383,um,Surface,34,1000015097,15292,
0,um,Surface,34,1000015293,15293,
1.11392,um,Surface,34,1000015099,15294,
0.77153,um,Surface,34,1000015100,15295,
5.75902,um,Surface,34,1000015202,15296,
0.928017,um,Surface,34,1000015248,15297,
1.59404,um,Surface,35,1000015108,15298,
3.22333,um,Surface,35,1000015213,15299,
1.28419,um,Surface,35,1000015174,15300,
0.850886,um,Surface,35,1000015251,15301,
2.87575,um,Surface,35,1000015206,15302,
2.21069,um,Surface,35,1000015208,15303,
1.37436,um,Surface,35,1000015207,15304,
3.02537,um,Surface,35,1000015204,15305,
0.855541,um,Surface,35,1000014909,15306,
0,um,Surface,35,1000015307,15307,
0,um,Surface,35,1000015308,15308,
1.44568,um,Surface,35,1000015072,15309,
1.17417,um,Surface,35,1000015145,15310,
1.83421,um,Surface,35,1000015219,15311,
3.22487,um,Surface,35,1000015179,15312,
2.00385,um,Surface,35,1000015142,15313,
2.8902,um,Surface,35,1000015221,15314,
3.88779,um,Surface,35,1000015267,15315,
5.23207,um,Surface,35,1000015021,15316,
0.945761,um,Surface,35,1000014659,15317,
2.18705,um,Surface,35,1000015268,15318,
3.9066,um,Surface,35,1000015022,15319,
5.59348,um,Surface,35,1000015180,15320,
0.990234,um,Surface,35,1000015184,15321,
1.33746,um,Surface,35,1000015274,15322,
1.39061,um,Surface,35,1000014926,15323,
1.06458,um,Surface,35,1000015228,15324,
1.86377,um,Surface,35,1000015279,15325,
1.06501,um,Surface,35,1000015154,15326,
3.51673,um,Surface,35,1000015280,15327,
4.97261,um,Surface,35,1000015190,15328,
0.387762,um,Surface,35,1000015123,15329,
1.62232,um,Surface,35,1000015027,15330,
2.7139,um,Surface,35,1000015237,15331,
1.79459,um,Surface,35,1000015158,15332,
1.89773,um,Surface,35,1000015029,15333,
2.52213,um,Surface,35,1000015030,15334,
1.75372,um,Surface,35,1000015240,15335,
4.111,um,Surface,35,1000015161,15336,
0.557576,um,Surface,35,1000015096,15337,
1.21539,um,Surface,35,1000015290,15338,
1.6972,um,Surface,35,1000015097,15339,
3.64807,um,Surface,35,1000015293,15340,
2.33481,um,Surface,35,1000015100,15341,
1.61456,um,Surface,35,1000015202,15342,
1.69034,um,Surface,35,1000015248,15343,
3.91271,um,Surface,36,1000015208,15344,
4.17666,um,Surface,36,1000015207,15345,
3.39974,um,Surface,36,1000015204,15346,
1.59736,um,Surface,36,1000015307,15347,
0,um,Surface,36,1000015348,15348,
2.14793,um,Surface,36,1000015308,15349,
2.79479,um,Surface,36,1000015072,15350,
3.91545,um,Surface,36,1000015206,15351,
0,um,Surface,36,1000015352,15352,
0,um,Surface,36,1000015353,15353,
3.40078,um,Surface,36,1000015251,15354,
1.53475,um,Surface,36,1000015213,15355,
0.568994,um,Surface,36,1000015174,15356,
2.98495,um,Surface,36,1000015108,15357,
1.68592,um,Surface,36,1000015145,15358,
3.07538,um,Surface,36,1000015219,15359,
3.21621,um,Surface,36,1000015221,15360,
4.67318,um,Surface,36,1000015267,15361,
0,um,Surface,36,1000015362,15362,
2.53463,um,Surface,36,1000015021,15363,
3.04853,um,Surface,36,1000015268,15364,
3.65815,um,Surface,36,1000014659,15365,
1.44077,um,Surface,36,1000015022,15366,
2.6115,um,Surface,36,1000015184,15367,
2.88118,um,Surface,36,1000015274,15368,
3.35908,um,Surface,36,1000015228,15369,
0,um,Surface,36,1000015370,15370,
3.44467,um,Surface,36,1000015279,15371,
4.07476,um,Surface,36,1000015280,15372,
6.66423,um,Surface,36,1000015190,15373,
2.36097,um,Surface,36,1000015123,15374,
3.87927,um,Surface,36,1000015027,15375,
4.49668,um,Surface,36,1000015237,15376,
0,um,Surface,36,1000015377,15377,
2.12311,um,Surface,36,1000015158,15378,
3.22326,um,Surface,36,1000015029,15379,
5.16661,um,Surface,36,1000015030,15380,
3.2578,um,Surface,36,1000015240,15381,
1.66383,um,Surface,36,1000015096,15382,
1.9706,um,Surface,36,1000015290,15383,
4.17665,um,Surface,36,1000015293,15384,
3.80243,um,Surface,36,1000015097,15385,
3.38172,um,Surface,36,1000015100,15386,
3.46519,um,Surface,36,1000015248,15387,
0,um,Surface,37,1000015388,15388,
0.609692,um,Surface,37,1000015307,15389,
1.75668,um,Surface,37,1000015308,15390,
1.17418,um,Surface,37,1000015348,15391,
0.771588,um,Surface,37,1000015072,15392,
1.20943,um,Surface,37,1000015204,15393,
0,um,Surface,37,1000015394,15394,
0.573481,um,Surface,37,1000015208,15395,
2.62552,um,Surface,37,1000015352,15396,
1.17417,um,Surface,37,1000015206,15397,
2.01012,um,Surface,37,1000015353,15398,
1.441,um,Surface,37,1000015251,15399,
0,um,Surface,37,1000015400,15400,
0.907147,um,Surface,37,1000015213,15401,
0.974027,um,Surface,37,1000015174,15402,
2.84608,um,Surface,37,1000015108,15403,
1.6418,um,Surface,37,1000015145,15404,
2.02732,um,Surface,37,1000015219,15405,
0.934696,um,Surface,37,1000015267,15406,
0,um,Surface,37,1000015407,15407,
1.90962,um,Surface,37,1000015362,15408,
4.30758,um,Surface,37,1000015021,15409,
1.54914,um,Surface,37,1000015268,15410,
1.89915,um,Surface,37,1000014659,15411,
1.28678,um,Surface,37,1000015022,15412,
2.05713,um,Surface,37,1000015274,15413,
1.93135,um,Surface,37,1000015370,15414,
0,um,Surface,37,1000015415,15415,
1.82131,um,Surface,37,1000015279,15416,
3.55908,um,Surface,37,1000015280,15417,
3.1439,um,Surface,37,1000015190,15418,
0.439674,um,Surface,37,1000015123,15419,
2.06992,um,Surface,37,1000015027,15420,
0,um,Surface,37,1000015421,15421,
4.77683,um,Surface,37,1000015237,15422,
3.91667,um,Surface,37,1000015377,15423,
2.03407,um,Surface,37,1000015029,15424,
2.23241,um,Surface,37,1000015030,15425,
0.706731,um,Surface,37,1000015240,15426,
1.81547,um,Surface,37,1000015096,15427,
3.54017,um,Surface,37,1000015290,15428,
2.07567,um,Surface,37,1000015293,15429,
1.69103,um,Surface,37,1000015097,15430,
0.518539,um,Surface,37,1000015100,15431,
0,um,Surface,37,1000015432,15432,
0.740051,um,Surface,37,1000015248,15433,
0.335481,um,Surface,38,1000015394,15434,
6.43352,um,Surface,38,1000015204,15435,
0.672495,um,Surface,38,1000015388,15436,
0.335481,um,Surface,38,1000015307,15437,
0.425973,um,Surface,38,1000015308,15438,
1.27912,um,Surface,38,1000015348,15439,
0.277014,um,Surface,38,1000015072,15440,
3.17329,um,Surface,38,1000015208,15441,
1.60233,um,Surface,38,1000015206,15442,
0,um,Surface,38,1000015443,15443,
3.98664,um,Surface,38,1000015352,15444,
0.518936,um,Surface,38,1000015353,15445,
1.09605,um,Surface,38,1000015251,15446,
0.587073,um,Surface,38,1000015400,15447,
0.952019,um,Surface,38,1000015213,15448,
1.26102,um,Surface,38,1000015174,15449,
0,um,Surface,38,1000015450,15450,
5.21242,um,Surface,38,1000015108,15451,
0.97489,um,Surface,38,1000015219,15452,
1.02039,um,Surface,38,1000015145,15453,
1.79424,um,Surface,38,1000015267,15454,
0,um,Surface,38,1000015455,15455,
4.08026,um,Surface,38,1000015407,15456,
5.12754,um,Surface,38,1000015362,15457,
1.7876,um,Surface,38,1000015021,15458,
1.54937,um,Surface,38,1000014659,15459,
1.84315,um,Surface,38,1000015274,15460,
0,um,Surface,38,1000015461,15461,
1.15196,um,Surface,38,1000015370,15462,
1.69653,um,Surface,38,1000015415,15463,
0.954526,um,Surface,38,1000015279,15464,
1.15769,um,Surface,38,1000015280,15465,
