
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
108,,Surface,3,Image 1,18,1000014732,14732,
120,,Surface,3,Image 1,19,1000014683,14733,
75,,Surface,3,Image 1,19,1000014710,14734,
132,,Surface,3,Image 1,19,1000014591,14735,
70,,Surface,3,Image 1,19,1000014647,14736,
99,,Surface,3,Image 1,19,1000014648,14737,
75,,Surface,3,Image 1,19,1000014676,14738,
100,,Surface,3,Image 1,19,1000014394,14739,
124,,Surface,3,Image 1,19,1000014185,14740,
89,,Surface,3,Image 1,19,1000014501,14741,
115,,Surface,3,Image 1,19,1000014536,14742,
93,,Surface,3,Image 1,19,1000014686,14743,
126,,Surface,3,Image 1,19,1000014716,14744,
134,,Surface,3,Image 1,19,1000014656,14745,
130,,Surface,3,Image 1,19,1000014658,14746,
199,,Surface,3,Image 1,19,1000014470,14747,
109,,Surface,3,Image 1,19,1000014748,14748,
91,,Surface,3,Image 1,19,1000014659,14749,
42,,Surface,3,Image 1,19,1000014750,14750,
69,,Surface,3,Image 1,19,1000014661,14751,
138,,Surface,3,Image 1,19,1000014752,14752,
109,,Surface,3,Image 1,19,1000014353,14753,
90,,Surface,3,Image 1,19,1000014663,14754,
118,,Surface,3,Image 1,19,1000014605,14755,
82,,Surface,3,Image 1,19,1000014756,14756,
83,,Surface,3,Image 1,19,1000014607,14757,
169,,Surface,3,Image 1,19,1000014668,14758,
169,,Surface,3,Image 1,19,1000014199,14759,
78,,Surface,3,Image 1,19,1000014198,14760,
174,,Surface,3,Image 1,19,1000014702,14761,
74,,Surface,3,Image 1,19,1000014762,14762,
148,,Surface,3,Image 1,19,1000014732,14763,
80,,Surface,3,Image 1,19,1000014764,14764,
126,,Surface,3,Image 1,20,1000014765,14765,
124,,Surface,3,Image 1,20,1000014185,14766,
112,,Surface,3,Image 1,20,1000014394,14767,
110,,Surface,3,Image 1,20,1000014676,14768,
112,,Surface,3,Image 1,20,1000014648,14769,
137,,Surface,3,Image 1,20,1000014591,14770,
74,,Surface,3,Image 1,20,1000014710,14771,
191,,Surface,3,Image 1,20,1000014683,14772,
98,,Surface,3,Image 1,20,1000014501,14773,
106,,Surface,3,Image 1,20,1000014686,14774,
53,,Surface,3,Image 1,20,1000014775,14775,
107,,Surface,3,Image 1,20,1000014776,14776,
118,,Surface,3,Image 1,20,1000014716,14777,
254,,Surface,3,Image 1,20,1000014470,14778,
104,,Surface,3,Image 1,20,1000014659,14779,
102,,Surface,3,Image 1,20,1000014780,14780,
165,,Surface,3,Image 1,20,1000014748,14781,
156,,Surface,3,Image 1,20,1000014661,14782,
106,,Surface,3,Image 1,20,1000014783,14783,
36,,Surface,3,Image 1,20,1000014750,14784,
101,,Surface,3,Image 1,20,1000014752,14785,
79,,Surface,3,Image 1,20,1000014786,14786,
170,,Surface,3,Image 1,20,1000014353,14787,
87,,Surface,3,Image 1,20,1000014663,14788,
67,,Surface,3,Image 1,20,1000014756,14789,
114,,Surface,3,Image 1,20,1000014607,14790,
236,,Surface,3,Image 1,20,1000014668,14791,
123,,Surface,3,Image 1,20,1000014199,14792,
57,,Surface,3,Image 1,20,1000014198,14793,
82,,Surface,3,Image 1,20,1000014702,14794,
101,,Surface,3,Image 1,20,1000014762,14795,
162,,Surface,3,Image 1,20,1000014732,14796,
63,,Surface,3,Image 1,20,1000014764,14797,
175,,Surface,3,Image 1,21,1000014798,14798,
84,,Surface,3,Image 1,21,1000014394,14799,
84,,Surface,3,Image 1,21,1000014800,14800,
100,,Surface,3,Image 1,21,1000014765,14801,
130,,Surface,3,Image 1,21,1000014185,14802,
47,,Surface,3,Image 1,21,1000014803,14803,
80,,Surface,3,Image 1,21,1000014804,14804,
132,,Surface,3,Image 1,21,1000014676,14805,
81,,Surface,3,Image 1,21,1000014648,14806,
86,,Surface,3,Image 1,21,1000014591,14807,
74,,Surface,3,Image 1,21,1000014710,14808,
173,,Surface,3,Image 1,21,1000014809,14809,
143,,Surface,3,Image 1,21,1000014683,14810,
29,,Surface,3,Image 1,21,1000014501,14811,
98,,Surface,3,Image 1,21,1000014686,14812,
85,,Surface,3,Image 1,21,1000014775,14813,
126,,Surface,3,Image 1,21,1000014716,14814,
96,,Surface,3,Image 1,21,1000014776,14815,
254,,Surface,3,Image 1,21,1000014470,14816,
123,,Surface,3,Image 1,21,1000014780,14817,
150,,Surface,3,Image 1,21,1000014659,14818,
106,,Surface,3,Image 1,21,1000014748,14819,
148,,Surface,3,Image 1,21,1000014661,14820,
164,,Surface,3,Image 1,21,1000014783,14821,
89,,Surface,3,Image 1,21,1000014822,14822,
73,,Surface,3,Image 1,21,1000014750,14823,
147,,Surface,3,Image 1,21,1000014752,14824,
171,,Surface,3,Image 1,21,1000014353,14825,
72,,Surface,3,Image 1,21,1000014786,14826,
68,,Surface,3,Image 1,21,1000014756,14827,
116,,Surface,3,Image 1,21,1000014607,14828,
189,,Surface,3,Image 1,21,1000014668,14829,
165,,Surface,3,Image 1,21,1000014199,14830,
85,,Surface,3,Image 1,21,1000014198,14831,
134,,Surface,3,Image 1,21,1000014762,14832,
107,,Surface,3,Image 1,21,1000014732,14833,
76,,Surface,3,Image 1,21,1000014764,14834,
97,,Surface,3,Image 1,22,1000014800,14835,
125,,Surface,3,Image 1,22,1000014765,14836,
145,,Surface,3,Image 1,22,1000014185,14837,
105,,Surface,3,Image 1,22,1000014394,14838,
153,,Surface,3,Image 1,22,1000014798,14839,
82,,Surface,3,Image 1,22,1000014804,14840,
49,,Surface,3,Image 1,22,1000014803,14841,
130,,Surface,3,Image 1,22,1000014676,14842,
102,,Surface,3,Image 1,22,1000014648,14843,
97,,Surface,3,Image 1,22,1000014591,14844,
82,,Surface,3,Image 1,22,1000014710,14845,
57,,Surface,3,Image 1,22,1000014846,14846,
147,,Surface,3,Image 1,22,1000014809,14847,
72,,Surface,3,Image 1,22,1000014848,14848,
147,,Surface,3,Image 1,22,1000014683,14849,
76,,Surface,3,Image 1,22,1000014501,14850,
82,,Surface,3,Image 1,22,1000014686,14851,
146,,Surface,3,Image 1,22,1000014852,14852,
86,,Surface,3,Image 1,22,1000014775,14853,
131,,Surface,3,Image 1,22,1000014776,14854,
254,,Surface,3,Image 1,22,1000014470,14855,
85,,Surface,3,Image 1,22,1000014659,14856,
101,,Surface,3,Image 1,22,1000014780,14857,
88,,Surface,3,Image 1,22,1000014748,14858,
27,,Surface,3,Image 1,22,1000014859,14859,
107,,Surface,3,Image 1,22,1000014783,14860,
75,,Surface,3,Image 1,22,1000014822,14861,
58,,Surface,3,Image 1,22,1000014750,14862,
97,,Surface,3,Image 1,22,1000014752,14863,
97,,Surface,3,Image 1,22,1000014786,14864,
177,,Surface,3,Image 1,22,1000014353,14865,
78,,Surface,3,Image 1,22,1000014756,14866,
113,,Surface,3,Image 1,22,1000014607,14867,
179,,Surface,3,Image 1,22,1000014199,14868,
46,,Surface,3,Image 1,22,1000014198,14869,
148,,Surface,3,Image 1,22,1000014762,14870,
119,,Surface,3,Image 1,22,1000014732,14871,
79,,Surface,3,Image 1,22,1000014764,14872,
65,,Surface,3,Image 1,23,1000014803,14873,
254,,Surface,3,Image 1,23,1000014798,14874,
79,,Surface,3,Image 1,23,1000014804,14875,
61,,Surface,3,Image 1,23,1000014800,14876,
145,,Surface,3,Image 1,23,1000014765,14877,
146,,Surface,3,Image 1,23,1000014185,14878,
118,,Surface,3,Image 1,23,1000014676,14879,
103,,Surface,3,Image 1,23,1000014648,14880,
125,,Surface,3,Image 1,23,1000014591,14881,
115,,Surface,3,Image 1,23,1000014809,14882,
67,,Surface,3,Image 1,23,1000014846,14883,
67,,Surface,3,Image 1,23,1000014848,14884,
100,,Surface,3,Image 1,23,1000014501,14885,
101,,Surface,3,Image 1,23,1000014686,14886,
96,,Surface,3,Image 1,23,1000014887,14887,
163,,Surface,3,Image 1,23,1000014852,14888,
61,,Surface,3,Image 1,23,1000014775,14889,
85,,Surface,3,Image 1,23,1000014776,14890,
166,,Surface,3,Image 1,23,1000014470,14891,
94,,Surface,3,Image 1,23,1000014659,14892,
101,,Surface,3,Image 1,23,1000014780,14893,
57,,Surface,3,Image 1,23,1000014859,14894,
151,,Surface,3,Image 1,23,1000014783,14895,
103,,Surface,3,Image 1,23,1000014822,14896,
87,,Surface,3,Image 1,23,1000014750,14897,
114,,Surface,3,Image 1,23,1000014752,14898,
67,,Surface,3,Image 1,23,1000014786,14899,
86,,Surface,3,Image 1,23,1000014353,14900,
128,,Surface,3,Image 1,23,1000014607,14901,
136,,Surface,3,Image 1,23,1000014199,14902,
86,,Surface,3,Image 1,23,1000014198,14903,
113,,Surface,3,Image 1,23,1000014762,14904,
102,,Surface,3,Image 1,23,1000014732,14905,
130,,Surface,3,Image 1,24,1000014804,14906,
103,,Surface,3,Image 1,24,1000014800,14907,
140,,Surface,3,Image 1,24,1000014185,14908,
71,,Surface,3,Image 1,24,1000014909,14909,
50,,Surface,3,Image 1,24,1000014803,14910,
179,,Surface,3,Image 1,24,1000014798,14911,
107,,Surface,3,Image 1,24,1000014676,14912,
99,,Surface,3,Image 1,24,1000014648,14913,
86,,Surface,3,Image 1,24,1000014591,14914,
113,,Surface,3,Image 1,24,1000014809,14915,
93,,Surface,3,Image 1,24,1000014846,14916,
85,,Surface,3,Image 1,24,1000014848,14917,
111,,Surface,3,Image 1,24,1000014918,14918,
90,,Surface,3,Image 1,24,1000014686,14919,
78,,Surface,3,Image 1,24,1000014887,14920,
119,,Surface,3,Image 1,24,1000014852,14921,
54,,Surface,3,Image 1,24,1000014775,14922,
71,,Surface,3,Image 1,24,1000014776,14923,
237,,Surface,3,Image 1,24,1000014470,14924,
45,,Surface,3,Image 1,24,1000014659,14925,
102,,Surface,3,Image 1,24,1000014926,14926,
171,,Surface,3,Image 1,24,1000014783,14927,
59,,Surface,3,Image 1,24,1000014859,14928,
149,,Surface,3,Image 1,24,1000014822,14929,
169,,Surface,3,Image 1,24,1000014752,14930,
94,,Surface,3,Image 1,24,1000014353,14931,
122,,Surface,3,Image 1,24,1000014607,14932,
146,,Surface,3,Image 1,24,1000014199,14933,
34,,Surface,3,Image 1,24,1000014198,14934,
130,,Surface,3,Image 1,24,1000014762,14935,
146,,Surface,3,Image 1,24,1000014732,14936,
78,,Surface,3,Image 1,25,1000014909,14937,
104,,Surface,3,Image 1,25,1000014938,14938,
97,,Surface,3,Image 1,25,1000014939,14939,
141,,Surface,3,Image 1,25,1000014185,14940,
167,,Surface,3,Image 1,25,1000014803,14941,
120,,Surface,3,Image 1,25,1000014676,14942,
57,,Surface,3,Image 1,25,1000014943,14943,
156,,Surface,3,Image 1,25,1000014648,14944,
150,,Surface,3,Image 1,25,1000014591,14945,
129,,Surface,3,Image 1,25,1000014809,14946,
89,,Surface,3,Image 1,25,1000014846,14947,
110,,Surface,3,Image 1,25,1000014948,14948,
90,,Surface,3,Image 1,25,1000014848,14949,
82,,Surface,3,Image 1,25,1000014950,14950,
130,,Surface,3,Image 1,25,1000014918,14951,
108,,Surface,3,Image 1,25,1000014686,14952,
64,,Surface,3,Image 1,25,1000014887,14953,
137,,Surface,3,Image 1,25,1000014852,14954,
88,,Surface,3,Image 1,25,1000014775,14955,
56,,Surface,3,Image 1,25,1000014956,14956,
225,,Surface,3,Image 1,25,1000014470,14957,
96,,Surface,3,Image 1,25,1000014659,14958,
112,,Surface,3,Image 1,25,1000014926,14959,
141,,Surface,3,Image 1,25,1000014783,14960,
81,,Surface,3,Image 1,25,1000014859,14961,
141,,Surface,3,Image 1,25,1000014752,14962,
133,,Surface,3,Image 1,25,1000014353,14963,
93,,Surface,3,Image 1,25,1000014964,14964,
121,,Surface,3,Image 1,25,1000014607,14965,
252,,Surface,3,Image 1,25,1000014966,14966,
168,,Surface,3,Image 1,25,1000014199,14967,
57,,Surface,3,Image 1,25,1000014198,14968,
123,,Surface,3,Image 1,25,1000014732,14969,
111,,Surface,3,Image 1,26,1000014185,14970,
95,,Surface,3,Image 1,26,1000014939,14971,
90,,Surface,3,Image 1,26,1000014938,14972,
86,,Surface,3,Image 1,26,1000014909,14973,
97,,Surface,3,Image 1,26,1000014676,14974,
92,,Surface,3,Image 1,26,1000014943,14975,
130,,Surface,3,Image 1,26,1000014648,14976,
114,,Surface,3,Image 1,26,1000014591,14977,
254,,Surface,3,Image 1,26,1000014809,14978,
95,,Surface,3,Image 1,26,1000014948,14979,
76,,Surface,3,Image 1,26,1000014846,14980,
152,,Surface,3,Image 1,26,1000014981,14981,
91,,Surface,3,Image 1,26,1000014950,14982,
146,,Surface,3,Image 1,26,1000014918,14983,
70,,Surface,3,Image 1,26,1000014686,14984,
133,,Surface,3,Image 1,26,1000014887,14985,
107,,Surface,3,Image 1,26,1000014852,14986,
91,,Surface,3,Image 1,26,1000014775,14987,
97,,Surface,3,Image 1,26,1000014956,14988,
254,,Surface,3,Image 1,26,1000014470,14989,
170,,Surface,3,Image 1,26,1000014659,14990,
109,,Surface,3,Image 1,26,1000014991,14991,
98,,Surface,3,Image 1,26,1000014926,14992,
139,,Surface,3,Image 1,26,1000014783,14993,
137,,Surface,3,Image 1,26,1000014752,14994,
109,,Surface,3,Image 1,26,1000014353,14995,
70,,Surface,3,Image 1,26,1000014964,14996,
201,,Surface,3,Image 1,26,1000014966,14997,
108,,Surface,3,Image 1,26,1000014199,14998,
41,,Surface,3,Image 1,26,1000014198,14999,
78,,Surface,3,Image 1,26,1000015000,15000,
122,,Surface,3,Image 1,26,1000014732,15001,
69,,Surface,3,Image 1,27,1000014943,15002,
127,,Surface,3,Image 1,27,1000014676,15003,
103,,Surface,3,Image 1,27,1000014909,15004,
29,,Surface,3,Image 1,27,1000014938,15005,
91,,Surface,3,Image 1,27,1000014939,15006,
113,,Surface,3,Image 1,27,1000015007,15007,
215,,Surface,3,Image 1,27,1000014591,15008,
108,,Surface,3,Image 1,27,1000015009,15009,
147,,Surface,3,Image 1,27,1000014809,15010,
90,,Surface,3,Image 1,27,1000014948,15011,
170,,Surface,3,Image 1,27,1000015012,15012,
181,,Surface,3,Image 1,27,1000014981,15013,
126,,Surface,3,Image 1,27,1000014918,15014,
60,,Surface,3,Image 1,27,1000014950,15015,
123,,Surface,3,Image 1,27,1000014887,15016,
143,,Surface,3,Image 1,27,1000014852,15017,
92,,Surface,3,Image 1,27,1000014956,15018,
237,,Surface,3,Image 1,27,1000014470,15019,
130,,Surface,3,Image 1,27,1000014659,15020,
254,,Surface,3,Image 1,27,1000015021,15021,
137,,Surface,3,Image 1,27,1000015022,15022,
254,,Surface,3,Image 1,27,1000014991,15023,
57,,Surface,3,Image 1,27,1000014926,15024,
114,,Surface,3,Image 1,27,1000014783,15025,
137,,Surface,3,Image 1,27,1000014752,15026,
70,,Surface,3,Image 1,27,1000015027,15027,
99,,Surface,3,Image 1,27,1000014964,15028,
135,,Surface,3,Image 1,27,1000015029,15029,
123,,Surface,3,Image 1,27,1000015030,15030,
125,,Surface,3,Image 1,27,1000014966,15031,
131,,Surface,3,Image 1,27,1000014199,15032,
104,,Surface,3,Image 1,27,1000014198,15033,
78,,Surface,3,Image 1,27,1000015000,15034,
112,,Surface,3,Image 1,27,1000014732,15035,
237,,Surface,3,Image 1,28,1000014809,15036,
143,,Surface,3,Image 1,28,1000014591,15037,
79,,Surface,3,Image 1,28,1000015007,15038,
88,,Surface,3,Image 1,28,1000014943,15039,
95,,Surface,3,Image 1,28,1000014676,15040,
108,,Surface,3,Image 1,28,1000014909,15041,
82,,Surface,3,Image 1,28,1000014938,15042,
93,,Surface,3,Image 1,28,1000014939,15043,
104,,Surface,3,Image 1,28,1000015009,15044,
122,,Surface,3,Image 1,28,1000014948,15045,
124,,Surface,3,Image 1,28,1000014981,15046,
205,,Surface,3,Image 1,28,1000015012,15047,
179,,Surface,3,Image 1,28,1000014918,15048,
85,,Surface,3,Image 1,28,1000014950,15049,
158,,Surface,3,Image 1,28,1000014852,15050,
84,,Surface,3,Image 1,28,1000014956,15051,
164,,Surface,3,Image 1,28,1000015021,15052,
77,,Surface,3,Image 1,28,1000015022,15053,
135,,Surface,3,Image 1,28,1000014659,15054,
69,,Surface,3,Image 1,28,1000015055,15055,
254,,Surface,3,Image 1,28,1000014991,15056,
127,,Surface,3,Image 1,28,1000014926,15057,
182,,Surface,3,Image 1,28,1000014783,15058,
132,,Surface,3,Image 1,28,1000014752,15059,
134,,Surface,3,Image 1,28,1000015027,15060,
108,,Surface,3,Image 1,28,1000014964,15061,
109,,Surface,3,Image 1,28,1000015029,15062,
98,,Surface,3,Image 1,28,1000014966,15063,
118,,Surface,3,Image 1,28,1000015030,15064,
165,,Surface,3,Image 1,28,1000014199,15065,
82,,Surface,3,Image 1,28,1000014198,15066,
31,,Surface,3,Image 1,28,1000015000,15067,
83,,Surface,3,Image 1,29,1000014676,15068,
136,,Surface,3,Image 1,29,1000015069,15069,
133,,Surface,3,Image 1,29,1000014909,15070,
106,,Surface,3,Image 1,29,1000014938,15071,
149,,Surface,3,Image 1,29,1000015072,15072,
58,,Surface,3,Image 1,29,1000015073,15073,
128,,Surface,3,Image 1,29,1000014943,15074,
99,,Surface,3,Image 1,29,1000015007,15075,
125,,Surface,3,Image 1,29,1000014591,15076,
215,,Surface,3,Image 1,29,1000014809,15077,
107,,Surface,3,Image 1,29,1000015009,15078,
151,,Surface,3,Image 1,29,1000014981,15079,
125,,Surface,3,Image 1,29,1000015012,15080,
111,,Surface,3,Image 1,29,1000014918,15081,
97,,Surface,3,Image 1,29,1000014950,15082,
130,,Surface,3,Image 1,29,1000014852,15083,
123,,Surface,3,Image 1,29,1000015022,15084,
54,,Surface,3,Image 1,29,1000015055,15085,
244,,Surface,3,Image 1,29,1000015021,15086,
71,,Surface,3,Image 1,29,1000014659,15087,
97,,Surface,3,Image 1,29,1000014926,15088,
127,,Surface,3,Image 1,29,1000014991,15089,
152,,Surface,3,Image 1,29,1000014783,15090,
118,,Surface,3,Image 1,29,1000015027,15091,
132,,Surface,3,Image 1,29,1000015029,15092,
108,,Surface,3,Image 1,29,1000015030,15093,
185,,Surface,3,Image 1,29,1000014198,15094,
140,,Surface,3,Image 1,29,1000014199,15095,
169,,Surface,3,Image 1,29,1000015096,15096,
93,,Surface,3,Image 1,29,1000015097,15097,
89,,Surface,3,Image 1,29,1000015000,15098,
44,,Surface,3,Image 1,29,1000015099,15099,
91,,Surface,3,Image 1,29,1000015100,15100,
32,,Surface,3,Image 1,30,1000014943,15101,
101,,Surface,3,Image 1,30,1000015102,15102,
107,,Surface,3,Image 1,30,1000015069,15103,
159,,Surface,3,Image 1,30,1000014909,15104,
123,,Surface,3,Image 1,30,1000015072,15105,
54,,Surface,3,Image 1,30,1000015073,15106,
78,,Surface,3,Image 1,30,1000015007,15107,
81,,Surface,3,Image 1,30,1000015108,15108,
101,,Surface,3,Image 1,30,1000015009,15109,
157,,Surface,3,Image 1,30,1000014918,15110,
87,,Surface,3,Image 1,30,1000014950,15111,
90,,Surface,3,Image 1,30,1000015012,15112,
134,,Surface,3,Image 1,30,1000014852,15113,
202,,Surface,3,Image 1,30,1000015021,15114,
151,,Surface,3,Image 1,30,1000015022,15115,
76,,Surface,3,Image 1,30,1000014659,15116,
89,,Surface,3,Image 1,30,1000015055,15117,
92,,Surface,3,Image 1,30,1000015118,15118,
207,,Surface,3,Image 1,30,1000014991,15119,
75,,Surface,3,Image 1,30,1000014926,15120,
163,,Surface,3,Image 1,30,1000014783,15121,
104,,Surface,3,Image 1,30,1000015122,15122,
147,,Surface,3,Image 1,30,1000015123,15123,
76,,Surface,3,Image 1,30,1000015027,15124,
179,,Surface,3,Image 1,30,1000015029,15125,
121,,Surface,3,Image 1,30,1000015030,15126,
129,,Surface,3,Image 1,30,1000014198,15127,
155,,Surface,3,Image 1,30,1000014199,15128,
220,,Surface,3,Image 1,30,1000015096,15129,
107,,Surface,3,Image 1,30,1000015097,15130,
116,,Surface,3,Image 1,30,1000015000,15131,
114,,Surface,3,Image 1,30,1000015099,15132,
36,,Surface,3,Image 1,30,1000015100,15133,
98,,Surface,3,Image 1,31,1000015069,15134,
137,,Surface,3,Image 1,31,1000014909,15135,
138,,Surface,3,Image 1,31,1000015072,15136,
86,,Surface,3,Image 1,31,1000015073,15137,
95,,Surface,3,Image 1,31,1000015102,15138,
64,,Surface,3,Image 1,31,1000014943,15139,
88,,Surface,3,Image 1,31,1000015007,15140,
89,,Surface,3,Image 1,31,1000015108,15141,
77,,Surface,3,Image 1,31,1000015142,15142,
146,,Surface,3,Image 1,31,1000014918,15143,
94,,Surface,3,Image 1,31,1000014950,15144,
83,,Surface,3,Image 1,31,1000015145,15145,
57,,Surface,3,Image 1,31,1000015055,15146,
223,,Surface,3,Image 1,31,1000015021,15147,
82,,Surface,3,Image 1,31,1000014659,15148,
100,,Surface,3,Image 1,31,1000015022,15149,
65,,Surface,3,Image 1,31,1000015118,15150,
100,,Surface,3,Image 1,31,1000014926,15151,
115,,Surface,3,Image 1,31,1000014991,15152,
159,,Surface,3,Image 1,31,1000014783,15153,
70,,Surface,3,Image 1,31,1000015154,15154,
85,,Surface,3,Image 1,31,1000015122,15155,
44,,Surface,3,Image 1,31,1000015123,15156,
74,,Surface,3,Image 1,31,1000015027,15157,
129,,Surface,3,Image 1,31,1000015158,15158,
176,,Surface,3,Image 1,31,1000015029,15159,
126,,Surface,3,Image 1,31,1000015030,15160,
109,,Surface,3,Image 1,31,1000015161,15161,
153,,Surface,3,Image 1,31,1000014198,15162,
220,,Surface,3,Image 1,31,1000015096,15163,
100,,Surface,3,Image 1,31,1000015097,15164,
140,,Surface,3,Image 1,31,1000015099,15165,
69,,Surface,3,Image 1,31,1000015100,15166,
89,,Surface,3,Image 1,32,1000015007,15167,
53,,Surface,3,Image 1,32,1000014943,15168,
83,,Surface,3,Image 1,32,1000015102,15169,
143,,Surface,3,Image 1,32,1000015069,15170,
108,,Surface,3,Image 1,32,1000014909,15171,
121,,Surface,3,Image 1,32,1000015072,15172,
105,,Surface,3,Image 1,32,1000015073,15173,
82,,Surface,3,Image 1,32,1000015174,15174,
73,,Surface,3,Image 1,32,1000015108,15175,
101,,Surface,3,Image 1,32,1000015142,15176,
81,,Surface,3,Image 1,32,1000014950,15177,
90,,Surface,3,Image 1,32,1000015145,15178,
79,,Surface,3,Image 1,32,1000015179,15179,
84,,Surface,3,Image 1,32,1000015180,15180,
189,,Surface,3,Image 1,32,1000015021,15181,
100,,Surface,3,Image 1,32,1000014659,15182,
92,,Surface,3,Image 1,32,1000015022,15183,
43,,Surface,3,Image 1,32,1000015184,15184,
90,,Surface,3,Image 1,32,1000015118,15185,
170,,Surface,3,Image 1,32,1000014991,15186,
106,,Surface,3,Image 1,32,1000014926,15187,
165,,Surface,3,Image 1,32,1000014783,15188,
97,,Surface,3,Image 1,32,1000015154,15189,
86,,Surface,3,Image 1,32,1000015190,15190,
76,,Surface,3,Image 1,32,1000015122,15191,
69,,Surface,3,Image 1,32,1000015123,15192,
72,,Surface,3,Image 1,32,1000015027,15193,
196,,Surface,3,Image 1,32,1000015158,15194,
147,,Surface,3,Image 1,32,1000015029,15195,
37,,Surface,3,Image 1,32,1000015030,15196,
88,,Surface,3,Image 1,32,1000015161,15197,
155,,Surface,3,Image 1,32,1000015096,15198,
114,,Surface,3,Image 1,32,1000015097,15199,
204,,Surface,3,Image 1,32,1000015099,15200,
40,,Surface,3,Image 1,32,1000015100,15201,
63,,Surface,3,Image 1,32,1000015202,15202,
86,,Surface,3,Image 1,33,1000014943,15203,
75,,Surface,3,Image 1,33,1000015204,15204,
69,,Surface,3,Image 1,33,1000015102,15205,
170,,Surface,3,Image 1,33,1000015206,15206,
116,,Surface,3,Image 1,33,1000015207,15207,
162,,Surface,3,Image 1,33,1000015208,15208,
166,,Surface,3,Image 1,33,1000015069,15209,
85,,Surface,3,Image 1,33,1000014909,15210,
117,,Surface,3,Image 1,33,1000015072,15211,
77,,Surface,3,Image 1,33,1000015073,15212,
126,,Surface,3,Image 1,33,1000015213,15213,
107,,Surface,3,Image 1,33,1000015174,15214,
94,,Surface,3,Image 1,33,1000015108,15215,
54,,Surface,3,Image 1,33,1000014950,15216,
103,,Surface,3,Image 1,33,1000015142,15217,
118,,Surface,3,Image 1,33,1000015145,15218,
148,,Surface,3,Image 1,33,1000015219,15219,
91,,Surface,3,Image 1,33,1000015179,15220,
65,,Surface,3,Image 1,33,1000015221,15221,
76,,Surface,3,Image 1,33,1000015180,15222,
122,,Surface,3,Image 1,33,1000014659,15223,
197,,Surface,3,Image 1,33,1000015021,15224,
97,,Surface,3,Image 1,33,1000015184,15225,
126,,Surface,3,Image 1,33,1000015022,15226,
81,,Surface,3,Image 1,33,1000015118,15227,
143,,Surface,3,Image 1,33,1000015228,15228,
114,,Surface,3,Image 1,33,1000014926,15229,
136,,Surface,3,Image 1,33,1000014991,15230,
146,,Surface,3,Image 1,33,1000014783,15231,
59,,Surface,3,Image 1,33,1000015154,15232,
118,,Surface,3,Image 1,33,1000015122,15233,
68,,Surface,3,Image 1,33,1000015190,15234,
68,,Surface,3,Image 1,33,1000015123,15235,
84,,Surface,3,Image 1,33,1000015027,15236,
94,,Surface,3,Image 1,33,1000015237,15237,
126,,Surface,3,Image 1,33,1000015158,15238,
138,,Surface,3,Image 1,33,1000015029,15239,
139,,Surface,3,Image 1,33,1000015240,15240,
51,,Surface,3,Image 1,33,1000015030,15241,
110,,Surface,3,Image 1,33,1000015161,15242,
158,,Surface,3,Image 1,33,1000015096,15243,
190,,Surface,3,Image 1,33,1000015097,15244,
209,,Surface,3,Image 1,33,1000015099,15245,
105,,Surface,3,Image 1,33,1000015100,15246,
86,,Surface,3,Image 1,33,1000015202,15247,
74,,Surface,3,Image 1,33,1000015248,15248,
82,,Surface,3,Image 1,34,1000015174,15249,
119,,Surface,3,Image 1,34,1000015213,15250,
48,,Surface,3,Image 1,34,1000015251,15251,
177,,Surface,3,Image 1,34,1000014943,15252,
138,,Surface,3,Image 1,34,1000015206,15253,
90,,Surface,3,Image 1,34,1000015204,15254,
124,,Surface,3,Image 1,34,1000015207,15255,
80,,Surface,3,Image 1,34,1000015208,15256,
116,,Surface,3,Image 1,34,1000015069,15257,
85,,Surface,3,Image 1,34,1000014909,15258,
136,,Surface,3,Image 1,34,1000015072,15259,
107,,Surface,3,Image 1,34,1000015073,15260,
100,,Surface,3,Image 1,34,1000015108,15261,
64,,Surface,3,Image 1,34,1000015145,15262,
124,,Surface,3,Image 1,34,1000015219,15263,
66,,Surface,3,Image 1,34,1000015142,15264,
102,,Surface,3,Image 1,34,1000015179,15265,
79,,Surface,3,Image 1,34,1000015221,15266,
100,,Surface,3,Image 1,34,1000015267,15267,
85,,Surface,3,Image 1,34,1000015268,15268,
169,,Surface,3,Image 1,34,1000015021,15269,
68,,Surface,3,Image 1,34,1000015180,15270,
101,,Surface,3,Image 1,34,1000014659,15271,
45,,Surface,3,Image 1,34,1000015184,15272,
119,,Surface,3,Image 1,34,1000015022,15273,
75,,Surface,3,Image 1,34,1000015274,15274,
189,,Surface,3,Image 1,34,1000014991,15275,
115,,Surface,3,Image 1,34,1000014926,15276,
127,,Surface,3,Image 1,34,1000015228,15277,
83,,Surface,3,Image 1,34,1000015154,15278,
93,,Surface,3,Image 1,34,1000015279,15279,
164,,Surface,3,Image 1,34,1000015280,15280,
98,,Surface,3,Image 1,34,1000015190,15281,
80,,Surface,3,Image 1,34,1000015123,15282,
72,,Surface,3,Image 1,34,1000015027,15283,
89,,Surface,3,Image 1,34,1000015237,15284,
130,,Surface,3,Image 1,34,1000015158,15285,
139,,Surface,3,Image 1,34,1000015029,15286,
138,,Surface,3,Image 1,34,1000015240,15287,
61,,Surface,3,Image 1,34,1000015030,15288,
