
Track Intensity StdDev Ch=1 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
0.997562,,Track,1,Image 1,1000015108,
95.4662,,Track,1,Image 1,1000015118,
0.263391,,Track,1,Image 1,1000015122,
39.5104,,Track,1,Image 1,1000015123,
6.27845,,Track,1,Image 1,1000015142,
38.7227,,Track,1,Image 1,1000015145,
15.0431,,Track,1,Image 1,1000015154,
29.1253,,Track,1,Image 1,1000015158,
50.3827,,Track,1,Image 1,1000015161,
0,,Track,1,Image 1,1000015174,
7.56473,,Track,1,Image 1,1000015179,
1.27727,,Track,1,Image 1,1000015180,
27.4314,,Track,1,Image 1,1000015184,
18.8602,,Track,1,Image 1,1000015190,
40.8066,,Track,1,Image 1,1000015202,
0.159108,,Track,1,Image 1,1000015204,
0.141392,,Track,1,Image 1,1000015206,
11.6867,,Track,1,Image 1,1000015207,
0,,Track,1,Image 1,1000015208,
17.4819,,Track,1,Image 1,1000015213,
9.19897,,Track,1,Image 1,1000015219,
1.32604,,Track,1,Image 1,1000015221,
33.5086,,Track,1,Image 1,1000015228,
1.30237,,Track,1,Image 1,1000015237,
12.2829,,Track,1,Image 1,1000015240,
3.90718,,Track,1,Image 1,1000015248,
12.961,,Track,1,Image 1,1000015251,
4.53902,,Track,1,Image 1,1000015267,
1.71391,,Track,1,Image 1,1000015268,
16.6942,,Track,1,Image 1,1000015274,
107.273,,Track,1,Image 1,1000015279,
1.86914,,Track,1,Image 1,1000015280,
0,,Track,1,Image 1,1000015290,
3.46914,,Track,1,Image 1,1000015293,
0.215651,,Track,1,Image 1,1000015307,
2.96256,,Track,1,Image 1,1000015308,
22.2273,,Track,1,Image 1,1000015348,
0,,Track,1,Image 1,1000015352,
6.20608,,Track,1,Image 1,1000015353,
0.101529,,Track,1,Image 1,1000015362,
15.3339,,Track,1,Image 1,1000015370,
27.6946,,Track,1,Image 1,1000015377,
9.36808,,Track,1,Image 1,1000015388,
0,,Track,1,Image 1,1000015394,
15.6293,,Track,1,Image 1,1000015400,
0.326838,,Track,1,Image 1,1000015407,
30.9306,,Track,1,Image 1,1000015415,
2.06922,,Track,1,Image 1,1000015421,
2.39644,,Track,1,Image 1,1000015432,
13.3215,,Track,1,Image 1,1000015443,
5.55468,,Track,1,Image 1,1000015450,
0.858598,,Track,1,Image 1,1000015455,
19.4698,,Track,1,Image 1,1000015461,
28.3001,,Track,1,Image 1,1000015477,
0,,Track,1,Image 1,1000015497,
0.163296,,Track,1,Image 1,1000015502,
14.4011,,Track,1,Image 1,1000015503,
29.469,,Track,1,Image 1,1000015508,
46.5902,,Track,1,Image 1,1000015516,
0.0877032,,Track,1,Image 1,1000015525,
1.66304,,Track,1,Image 1,1000015536,
18.1103,,Track,1,Image 1,1000015541,
16.8622,,Track,1,Image 1,1000015557,
22.7498,,Track,1,Image 1,1000015590,
33.834,,Track,1,Image 1,1000015591,
5.85235,,Track,1,Image 1,1000015593,
26.2188,,Track,1,Image 1,1000015622,
18.3923,,Track,1,Image 1,1000015630,
53.734,,Track,1,Image 1,1000015650,
5.39014,,Track,1,Image 1,1000015674,
0.191557,,Track,1,Image 1,1000015675,
0,,Track,1,Image 1,1000015678,
0.239997,,Track,1,Image 1,1000015680,
0.960491,,Track,1,Image 1,1000015682,
46.6508,,Track,1,Image 1,1000015700,
0.781017,,Track,1,Image 1,1000015706,
0.983882,,Track,1,Image 1,1000015719,
15.7052,,Track,1,Image 1,1000015724,
12.7052,,Track,1,Image 1,1000015726,
2.602,,Track,1,Image 1,1000015727,
17.1384,,Track,1,Image 1,1000015732,
