
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
8.77932,um^3,Surface,42,1000015590,15629,
2.05604,um^3,Surface,42,1000015630,15630,
51.2934,um^3,Surface,42,1000015591,15631,
1.75307,um^3,Surface,42,1000015593,15632,
21.4015,um^3,Surface,42,1000015237,15633,
14.6512,um^3,Surface,42,1000015029,15634,
17.5693,um^3,Surface,42,1000015240,15635,
21.3519,um^3,Surface,42,1000015516,15636,
6.70157,um^3,Surface,42,1000015557,15637,
15.8772,um^3,Surface,42,1000015096,15638,
1.81388,um^3,Surface,42,1000015290,15639,
10.0085,um^3,Surface,42,1000015293,15640,
42.8556,um^3,Surface,42,1000015097,15641,
16.4093,um^3,Surface,42,1000015432,15642,
26.8255,um^3,Surface,43,1000015072,15643,
6.33258,um^3,Surface,43,1000015388,15644,
44.4932,um^3,Surface,43,1000015525,15645,
9.48973,um^3,Surface,43,1000015394,15646,
45.6542,um^3,Surface,43,1000015251,15647,
5.51857,um^3,Surface,43,1000015174,15648,
11.7119,um^3,Surface,43,1000015213,15649,
2.90607,um^3,Surface,43,1000015650,15650,
13.6589,um^3,Surface,43,1000015450,15651,
53.3532,um^3,Surface,43,1000015145,15652,
26.4525,um^3,Surface,43,1000015536,15653,
22.6415,um^3,Surface,43,1000015455,15654,
63.5081,um^3,Surface,43,1000015407,15655,
4.25383,um^3,Surface,43,1000015497,15656,
13.5292,um^3,Surface,43,1000014659,15657,
3.32401,um^3,Surface,43,1000015021,15658,
3.22991,um^3,Surface,43,1000015541,15659,
26.3483,um^3,Surface,43,1000015622,15660,
3.56071,um^3,Surface,43,1000015503,15661,
7.96076,um^3,Surface,43,1000015279,15662,
7.23259,um^3,Surface,43,1000015280,15663,
1.39494,um^3,Surface,43,1000015590,15664,
10.1204,um^3,Surface,43,1000015630,15665,
30.7905,um^3,Surface,43,1000015591,15666,
7.13466,um^3,Surface,43,1000015593,15667,
10.7761,um^3,Surface,43,1000015240,15668,
2.37108,um^3,Surface,43,1000015557,15669,
11.4155,um^3,Surface,43,1000015096,15670,
13.5044,um^3,Surface,43,1000015293,15671,
33.5046,um^3,Surface,43,1000015097,15672,
86.2425,um^3,Surface,43,1000015432,15673,
5.5776,um^3,Surface,43,1000015674,15674,
7.87387,um^3,Surface,44,1000015675,15675,
49.339,um^3,Surface,44,1000015525,15676,
9.14697,um^3,Surface,44,1000015388,15677,
80.2052,um^3,Surface,44,1000015678,15678,
33.7889,um^3,Surface,44,1000015072,15679,
32.9582,um^3,Surface,44,1000015680,15680,
52.3637,um^3,Surface,44,1000015251,15681,
1.51985,um^3,Surface,44,1000015682,15682,
38.7558,um^3,Surface,44,1000015213,15683,
1.98393,um^3,Surface,44,1000015650,15684,
48.8831,um^3,Surface,44,1000015145,15685,
38.7565,um^3,Surface,44,1000015536,15686,
68.7876,um^3,Surface,44,1000015407,15687,
19.9352,um^3,Surface,44,1000014659,15688,
9.10345,um^3,Surface,44,1000015021,15689,
2.44964,um^3,Surface,44,1000015541,15690,
26.9647,um^3,Surface,44,1000015622,15691,
11.3515,um^3,Surface,44,1000015503,15692,
10.0886,um^3,Surface,44,1000015279,15693,
38.058,um^3,Surface,44,1000015280,15694,
1.91592,um^3,Surface,44,1000015590,15695,
9.48757,um^3,Surface,44,1000015630,15696,
65.8746,um^3,Surface,44,1000015591,15697,
4.30305,um^3,Surface,44,1000015593,15698,
9.82495,um^3,Surface,44,1000015240,15699,
12.8367,um^3,Surface,44,1000015700,15700,
9.34495,um^3,Surface,44,1000015557,15701,
8.81403,um^3,Surface,44,1000015096,15702,
14.9169,um^3,Surface,44,1000015293,15703,
32.6119,um^3,Surface,44,1000015097,15704,
41.5453,um^3,Surface,44,1000015674,15705,
14.3288,um^3,Surface,45,1000015706,15706,
4.24922,um^3,Surface,45,1000015388,15707,
