
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
7.19964,um^2,Surface,27,1000014809,15010,
43.0247,um^2,Surface,27,1000014948,15011,
6.82558,um^2,Surface,27,1000015012,15012,
14.0205,um^2,Surface,27,1000014981,15013,
11.0942,um^2,Surface,27,1000014918,15014,
135.718,um^2,Surface,27,1000014950,15015,
6.07624,um^2,Surface,27,1000014887,15016,
43.8829,um^2,Surface,27,1000014852,15017,
41.3175,um^2,Surface,27,1000014956,15018,
7.224,um^2,Surface,27,1000014470,15019,
51.5461,um^2,Surface,27,1000014659,15020,
7.33076,um^2,Surface,27,1000015021,15021,
15.5646,um^2,Surface,27,1000015022,15022,
5.91548,um^2,Surface,27,1000014991,15023,
40.1574,um^2,Surface,27,1000014926,15024,
25.7428,um^2,Surface,27,1000014783,15025,
8.46085,um^2,Surface,27,1000014752,15026,
58.3568,um^2,Surface,27,1000015027,15027,
95.579,um^2,Surface,27,1000014964,15028,
39.0428,um^2,Surface,27,1000015029,15029,
7.70439,um^2,Surface,27,1000015030,15030,
15.582,um^2,Surface,27,1000014966,15031,
25.2102,um^2,Surface,27,1000014199,15032,
87.9925,um^2,Surface,27,1000014198,15033,
44.9348,um^2,Surface,27,1000015000,15034,
14.2659,um^2,Surface,27,1000014732,15035,
6.88729,um^2,Surface,28,1000014809,15036,
13.9658,um^2,Surface,28,1000014591,15037,
62.8531,um^2,Surface,28,1000015007,15038,
27.9475,um^2,Surface,28,1000014943,15039,
69.2449,um^2,Surface,28,1000014676,15040,
72.8843,um^2,Surface,28,1000014909,15041,
85.723,um^2,Surface,28,1000014938,15042,
34.5374,um^2,Surface,28,1000014939,15043,
45.2922,um^2,Surface,28,1000015009,15044,
10.3578,um^2,Surface,28,1000014948,15045,
30.023,um^2,Surface,28,1000014981,15046,
11.3417,um^2,Surface,28,1000015012,15047,
7.7975,um^2,Surface,28,1000014918,15048,
114.3,um^2,Surface,28,1000014950,15049,
17.6959,um^2,Surface,28,1000014852,15050,
39.8008,um^2,Surface,28,1000014956,15051,
30.7587,um^2,Surface,28,1000015021,15052,
39.827,um^2,Surface,28,1000015022,15053,
88.5241,um^2,Surface,28,1000014659,15054,
50.3294,um^2,Surface,28,1000015055,15055,
9.55591,um^2,Surface,28,1000014991,15056,
17.4343,um^2,Surface,28,1000014926,15057,
26.1772,um^2,Surface,28,1000014783,15058,
8.53586,um^2,Surface,28,1000014752,15059,
20.2499,um^2,Surface,28,1000015027,15060,
60.9756,um^2,Surface,28,1000014964,15061,
47.3949,um^2,Surface,28,1000015029,15062,
6.71329,um^2,Surface,28,1000014966,15063,
8.95484,um^2,Surface,28,1000015030,15064,
