
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
67.625,,Surface,4,Image 1,11,1000014199,14516,
36.2083,,Surface,4,Image 1,11,1000014198,14517,
46.7937,,Surface,4,Image 1,11,1000014447,14518,
3.25926,,Surface,4,Image 1,11,1000014200,14519,
48.2963,,Surface,4,Image 1,11,1000014453,14520,
255,,Surface,4,Image 1,11,1000014521,14521,
24.4091,,Surface,4,Image 1,12,1000014394,14522,
0.56,,Surface,4,Image 1,12,1000014331,14523,
20.7895,,Surface,4,Image 1,12,1000014185,14524,
0.73913,,Surface,4,Image 1,12,1000014459,14525,
4.78571,,Surface,4,Image 1,12,1000014397,14526,
0,,Surface,4,Image 1,12,1000014493,14527,
58.5556,,Surface,4,Image 1,12,1000014422,14528,
70,,Surface,4,Image 1,12,1000014430,14529,
16.2857,,Surface,4,Image 1,12,1000014299,14530,
4.62857,,Surface,4,Image 1,12,1000014400,14531,
7.91667,,Surface,4,Image 1,12,1000014465,14532,
159.375,,Surface,4,Image 1,12,1000014402,14533,
2.2,,Surface,4,Image 1,12,1000014433,14534,
156.294,,Surface,4,Image 1,12,1000014501,14535,
11.8,,Surface,4,Image 1,12,1000014536,14536,
3.75,,Surface,4,Image 1,12,1000014189,14537,
9.15,,Surface,4,Image 1,12,1000014436,14538,
93,,Surface,4,Image 1,12,1000014470,14539,
46.5,,Surface,4,Image 1,12,1000014407,14540,
0,,Surface,4,Image 1,12,1000014439,14541,
142.92,,Surface,4,Image 1,12,1000014440,14542,
65.35,,Surface,4,Image 1,12,1000014438,14543,
6.5,,Surface,4,Image 1,12,1000014193,14544,
27.6667,,Surface,4,Image 1,12,1000014545,14545,
10,,Surface,4,Image 1,12,1000014353,14546,
4.3125,,Surface,4,Image 1,12,1000014412,14547,
30.1,,Surface,4,Image 1,12,1000014414,14548,
1.25,,Surface,4,Image 1,12,1000014197,14549,
127.143,,Surface,4,Image 1,12,1000014199,14550,
14.75,,Surface,4,Image 1,12,1000014447,14551,
23.5385,,Surface,4,Image 1,12,1000014198,14552,
4.77778,,Surface,4,Image 1,12,1000014200,14553,
3.625,,Surface,4,Image 1,12,1000014453,14554,
255,,Surface,4,Image 1,12,1000014521,14555,
0.857143,,Surface,4,Image 1,13,1000014556,14556,
4.22222,,Surface,4,Image 1,13,1000014185,14557,
1.6,,Surface,4,Image 1,13,1000014331,14558,
21.4242,,Surface,4,Image 1,13,1000014394,14559,
3,,Surface,4,Image 1,13,1000014459,14560,
4.8,,Surface,4,Image 1,13,1000014397,14561,
0.257143,,Surface,4,Image 1,13,1000014493,14562,
34.5333,,Surface,4,Image 1,13,1000014299,14563,
2.21429,,Surface,4,Image 1,13,1000014400,14564,
3.76923,,Surface,4,Image 1,13,1000014465,14565,
198.375,,Surface,4,Image 1,13,1000014402,14566,
123.2,,Surface,4,Image 1,13,1000014501,14567,
20,,Surface,4,Image 1,13,1000014536,14568,
2.125,,Surface,4,Image 1,13,1000014189,14569,
58.8182,,Surface,4,Image 1,13,1000014470,14570,
163.425,,Surface,4,Image 1,13,1000014440,14571,
77.8,,Surface,4,Image 1,13,1000014438,14572,
16.8462,,Surface,4,Image 1,13,1000014545,14573,
1.08333,,Surface,4,Image 1,13,1000014412,14574,
12.875,,Surface,4,Image 1,13,1000014353,14575,
48.6471,,Surface,4,Image 1,13,1000014414,14576,
17.1429,,Surface,4,Image 1,13,1000014197,14577,
150.571,,Surface,4,Image 1,13,1000014199,14578,
23.5938,,Surface,4,Image 1,13,1000014198,14579,
5.83333,,Surface,4,Image 1,13,1000014200,14580,
2.88889,,Surface,4,Image 1,13,1000014453,14581,
111.455,,Surface,4,Image 1,13,1000014582,14582,
2.5,,Surface,4,Image 1,13,1000014583,14583,
255,,Surface,4,Image 1,13,1000014584,14584,
255,,Surface,4,Image 1,13,1000014521,14585,
0,,Surface,4,Image 1,14,1000014586,14586,
43.15,,Surface,4,Image 1,14,1000014394,14587,
4.03846,,Surface,4,Image 1,14,1000014556,14588,
15.3125,,Surface,4,Image 1,14,1000014185,14589,
0.866667,,Surface,4,Image 1,14,1000014493,14590,
46.5,,Surface,4,Image 1,14,1000014591,14591,
24.625,,Surface,4,Image 1,14,1000014299,14592,
1.43333,,Surface,4,Image 1,14,1000014400,14593,
0,,Surface,4,Image 1,14,1000014465,14594,
140.5,,Surface,4,Image 1,14,1000014402,14595,
134.077,,Surface,4,Image 1,14,1000014501,14596,
19,,Surface,4,Image 1,14,1000014536,14597,
2,,Surface,4,Image 1,14,1000014189,14598,
51.25,,Surface,4,Image 1,14,1000014470,14599,
180.139,,Surface,4,Image 1,14,1000014440,14600,
76.1333,,Surface,4,Image 1,14,1000014438,14601,
21.44,,Surface,4,Image 1,14,1000014545,14602,
1.75,,Surface,4,Image 1,14,1000014353,14603,
39.6,,Surface,4,Image 1,14,1000014414,14604,
30.5,,Surface,4,Image 1,14,1000014605,14605,
29.1667,,Surface,4,Image 1,14,1000014197,14606,
14.25,,Surface,4,Image 1,14,1000014607,14607,
79.3,,Surface,4,Image 1,14,1000014199,14608,
20.55,,Surface,4,Image 1,14,1000014198,14609,
11.2308,,Surface,4,Image 1,14,1000014200,14610,
9.90909,,Surface,4,Image 1,14,1000014453,14611,
41.2353,,Surface,4,Image 1,14,1000014582,14612,
3.75,,Surface,4,Image 1,14,1000014583,14613,
255,,Surface,4,Image 1,14,1000014584,14614,
255,,Surface,4,Image 1,14,1000014521,14615,
16.8462,,Surface,4,Image 1,15,1000014185,14616,
5.31034,,Surface,4,Image 1,15,1000014556,14617,
61.5946,,Surface,4,Image 1,15,1000014394,14618,
0.407407,,Surface,4,Image 1,15,1000014586,14619,
0.6,,Surface,4,Image 1,15,1000014493,14620,
54.5385,,Surface,4,Image 1,15,1000014591,14621,
4.15385,,Surface,4,Image 1,15,1000014400,14622,
150.667,,Surface,4,Image 1,15,1000014501,14623,
27,,Surface,4,Image 1,15,1000014536,14624,
2.71429,,Surface,4,Image 1,15,1000014189,14625,
0,,Surface,4,Image 1,15,1000014626,14626,
6.29412,,Surface,4,Image 1,15,1000014627,14627,
91.8333,,Surface,4,Image 1,15,1000014470,14628,
219.714,,Surface,4,Image 1,15,1000014440,14629,
25.55,,Surface,4,Image 1,15,1000014545,14630,
2.52273,,Surface,4,Image 1,15,1000014353,14631,
32.2857,,Surface,4,Image 1,15,1000014605,14632,
59.2667,,Surface,4,Image 1,15,1000014197,14633,
27.7059,,Surface,4,Image 1,15,1000014607,14634,
81.5556,,Surface,4,Image 1,15,1000014199,14635,
4.66667,,Surface,4,Image 1,15,1000014200,14636,
22.4444,,Surface,4,Image 1,15,1000014198,14637,
11.6154,,Surface,4,Image 1,15,1000014453,14638,
52.7059,,Surface,4,Image 1,15,1000014582,14639,
2.55319,,Surface,4,Image 1,15,1000014583,14640,
255,,Surface,4,Image 1,15,1000014584,14641,
255,,Surface,4,Image 1,15,1000014521,14642,
4.28571,,Surface,4,Image 1,16,1000014556,14643,
13.25,,Surface,4,Image 1,16,1000014185,14644,
59.2692,,Surface,4,Image 1,16,1000014394,14645,
0.666667,,Surface,4,Image 1,16,1000014586,14646,
0,,Surface,4,Image 1,16,1000014647,14647,
5.66667,,Surface,4,Image 1,16,1000014648,14648,
62,,Surface,4,Image 1,16,1000014591,14649,
0,,Surface,4,Image 1,16,1000014493,14650,
2.5625,,Surface,4,Image 1,16,1000014400,14651,
197.148,,Surface,4,Image 1,16,1000014501,14652,
20.9286,,Surface,4,Image 1,16,1000014536,14653,
6,,Surface,4,Image 1,16,1000014189,14654,
0.103448,,Surface,4,Image 1,16,1000014626,14655,
1.73684,,Surface,4,Image 1,16,1000014656,14656,
11.3818,,Surface,4,Image 1,16,1000014627,14657,
0.0833333,,Surface,4,Image 1,16,1000014658,14658,
69.0303,,Surface,4,Image 1,16,1000014659,14659,
48.4,,Surface,4,Image 1,16,1000014470,14660,
26.8571,,Surface,4,Image 1,16,1000014661,14661,
30.6667,,Surface,4,Image 1,16,1000014545,14662,
96.375,,Surface,4,Image 1,16,1000014663,14663,
5.15,,Surface,4,Image 1,16,1000014353,14664,
51.75,,Surface,4,Image 1,16,1000014605,14665,
36.25,,Surface,4,Image 1,16,1000014197,14666,
32.6471,,Surface,4,Image 1,16,1000014607,14667,
67.8333,,Surface,4,Image 1,16,1000014668,14668,
51.8889,,Surface,4,Image 1,16,1000014199,14669,
31.0417,,Surface,4,Image 1,16,1000014198,14670,
11.0909,,Surface,4,Image 1,16,1000014453,14671,
31.1,,Surface,4,Image 1,16,1000014582,14672,
5.45,,Surface,4,Image 1,16,1000014583,14673,
255,,Surface,4,Image 1,16,1000014584,14674,
255,,Surface,4,Image 1,16,1000014521,14675,
21.7,,Surface,4,Image 1,17,1000014676,14676,
0.136364,,Surface,4,Image 1,17,1000014586,14677,
57.8649,,Surface,4,Image 1,17,1000014394,14678,
9.5625,,Surface,4,Image 1,17,1000014185,14679,
1.5,,Surface,4,Image 1,17,1000014648,14680,
0,,Surface,4,Image 1,17,1000014647,14681,
57.5909,,Surface,4,Image 1,17,1000014591,14682,
24.2222,,Surface,4,Image 1,17,1000014683,14683,
215.914,,Surface,4,Image 1,17,1000014501,14684,
27.2,,Surface,4,Image 1,17,1000014536,14685,
12,,Surface,4,Image 1,17,1000014686,14686,
