
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
4666,,Surface,6,Image 1,4,1000014188,14266,
2214,,Surface,6,Image 1,4,1000014236,14267,
4779,,Surface,6,Image 1,4,1000014189,14268,
1690,,Surface,6,Image 1,4,1000014210,14269,
7174,,Surface,6,Image 1,4,1000014190,14270,
1822,,Surface,6,Image 1,4,1000014239,14271,
2280,,Surface,6,Image 1,4,1000014212,14272,
1993,,Surface,6,Image 1,4,1000014242,14273,
9635,,Surface,6,Image 1,4,1000014191,14274,
1322,,Surface,6,Image 1,4,1000014275,14275,
3817,,Surface,6,Image 1,4,1000014192,14276,
6666,,Surface,6,Image 1,4,1000014193,14277,
4983,,Surface,6,Image 1,4,1000014216,14278,
494,,Surface,6,Image 1,4,1000014194,14279,
4630,,Surface,6,Image 1,4,1000014218,14280,
496,,Surface,6,Image 1,4,1000014195,14281,
956,,Surface,6,Image 1,4,1000014220,14282,
2690,,Surface,6,Image 1,4,1000014196,14283,
2118,,Surface,6,Image 1,4,1000014197,14284,
1541,,Surface,6,Image 1,4,1000014223,14285,
1673,,Surface,6,Image 1,4,1000014199,14286,
7738,,Surface,6,Image 1,4,1000014198,14287,
7430,,Surface,6,Image 1,4,1000014288,14288,
1275,,Surface,6,Image 1,4,1000014289,14289,
3052,,Surface,6,Image 1,4,1000014200,14290,
1502,,Surface,6,Image 1,4,1000014201,14291,
465,,Surface,6,Image 1,4,1000014202,14292,
2901,,Surface,6,Image 1,5,1000014184,14293,
1725,,Surface,6,Image 1,5,1000014185,14294,
2732,,Surface,6,Image 1,5,1000014261,14295,
3250,,Surface,6,Image 1,5,1000014186,14296,
8394,,Surface,6,Image 1,5,1000014187,14297,
1194,,Surface,6,Image 1,5,1000014298,14298,
1701,,Surface,6,Image 1,5,1000014299,14299,
1994,,Surface,6,Image 1,5,1000014233,14300,
5251,,Surface,6,Image 1,5,1000014207,14301,
1991,,Surface,6,Image 1,5,1000014302,14302,
3437,,Surface,6,Image 1,5,1000014236,14303,
2096,,Surface,6,Image 1,5,1000014304,14304,
5396,,Surface,6,Image 1,5,1000014189,14305,
1180,,Surface,6,Image 1,5,1000014210,14306,
1720,,Surface,6,Image 1,5,1000014239,14307,
3869,,Surface,6,Image 1,5,1000014190,14308,
1165,,Surface,6,Image 1,5,1000014212,14309,
1054,,Surface,6,Image 1,5,1000014242,14310,
3390,,Surface,6,Image 1,5,1000014191,14311,
1871,,Surface,6,Image 1,5,1000014275,14312,
3788,,Surface,6,Image 1,5,1000014192,14313,
3342,,Surface,6,Image 1,5,1000014193,14314,
6024,,Surface,6,Image 1,5,1000014216,14315,
560,,Surface,6,Image 1,5,1000014194,14316,
5865,,Surface,6,Image 1,5,1000014218,14317,
986,,Surface,6,Image 1,5,1000014220,14318,
1141,,Surface,6,Image 1,5,1000014196,14319,
1943,,Surface,6,Image 1,5,1000014197,14320,
926,,Surface,6,Image 1,5,1000014223,14321,
5320,,Surface,6,Image 1,5,1000014288,14322,
2015,,Surface,6,Image 1,5,1000014199,14323,
9833,,Surface,6,Image 1,5,1000014198,14324,
3080,,Surface,6,Image 1,5,1000014289,14325,
5273,,Surface,6,Image 1,5,1000014200,14326,
1861,,Surface,6,Image 1,5,1000014201,14327,
691,,Surface,6,Image 1,5,1000014202,14328,
1529,,Surface,6,Image 1,6,1000014329,14329,
2262,,Surface,6,Image 1,6,1000014185,14330,
8018,,Surface,6,Image 1,6,1000014331,14331,
2226,,Surface,6,Image 1,6,1000014184,14332,
1769,,Surface,6,Image 1,6,1000014261,14333,
9465,,Surface,6,Image 1,6,1000014187,14334,
1846,,Surface,6,Image 1,6,1000014298,14335,
2321,,Surface,6,Image 1,6,1000014299,14336,
3231,,Surface,6,Image 1,6,1000014233,14337,
5760,,Surface,6,Image 1,6,1000014207,14338,
1090,,Surface,6,Image 1,6,1000014302,14339,
4325,,Surface,6,Image 1,6,1000014236,14340,
4417,,Surface,6,Image 1,6,1000014304,14341,
476,,Surface,6,Image 1,6,1000014189,14342,
906,,Surface,6,Image 1,6,1000014210,14343,
6094,,Surface,6,Image 1,6,1000014239,14344,
1086,,Surface,6,Image 1,6,1000014212,14345,
9914,,Surface,6,Image 1,6,1000014190,14346,
2956,,Surface,6,Image 1,6,1000014242,14347,
1958,,Surface,6,Image 1,6,1000014275,14348,
3938,,Surface,6,Image 1,6,1000014193,14349,
919,,Surface,6,Image 1,6,1000014350,14350,
8907,,Surface,6,Image 1,6,1000014216,14351,
2140,,Surface,6,Image 1,6,1000014218,14352,
1208,,Surface,6,Image 1,6,1000014353,14353,
1518,,Surface,6,Image 1,6,1000014196,14354,
2238,,Surface,6,Image 1,6,1000014197,14355,
8414,,Surface,6,Image 1,6,1000014198,14356,
2072,,Surface,6,Image 1,6,1000014199,14357,
2143,,Surface,6,Image 1,6,1000014289,14358,
9102,,Surface,6,Image 1,6,1000014288,14359,
4450,,Surface,6,Image 1,6,1000014200,14360,
3304,,Surface,6,Image 1,6,1000014201,14361,
1067,,Surface,6,Image 1,6,1000014202,14362,
847,,Surface,6,Image 1,7,1000014185,14363,
2053,,Surface,6,Image 1,7,1000014329,14364,
1402,,Surface,6,Image 1,7,1000014331,14365,
2809,,Surface,6,Image 1,7,1000014184,14366,
7045,,Surface,6,Image 1,7,1000014187,14367,
648,,Surface,6,Image 1,7,1000014261,14368,
2988,,Surface,6,Image 1,7,1000014298,14369,
1260,,Surface,6,Image 1,7,1000014299,14370,
2545,,Surface,6,Image 1,7,1000014207,14371,
2835,,Surface,6,Image 1,7,1000014233,14372,
674,,Surface,6,Image 1,7,1000014302,14373,
8620,,Surface,6,Image 1,7,1000014304,14374,
957,,Surface,6,Image 1,7,1000014189,14375,
4578,,Surface,6,Image 1,7,1000014239,14376,
3800,,Surface,6,Image 1,7,1000014190,14377,
916,,Surface,6,Image 1,7,1000014212,14378,
1777,,Surface,6,Image 1,7,1000014275,14379,
669,,Surface,6,Image 1,7,1000014193,14380,
4161,,Surface,6,Image 1,7,1000014350,14381,
1935,,Surface,6,Image 1,7,1000014216,14382,
4401,,Surface,6,Image 1,7,1000014218,14383,
2161,,Surface,6,Image 1,7,1000014353,14384,
1334,,Surface,6,Image 1,7,1000014197,14385,
1659,,Surface,6,Image 1,7,1000014199,14386,
3001,,Surface,6,Image 1,7,1000014289,14387,
9293,,Surface,6,Image 1,7,1000014198,14388,
7023,,Surface,6,Image 1,7,1000014288,14389,
2998,,Surface,6,Image 1,7,1000014200,14390,
4199,,Surface,6,Image 1,7,1000014201,14391,
1706,,Surface,6,Image 1,8,1000014184,14392,
2604,,Surface,6,Image 1,8,1000014331,14393,
4201,,Surface,6,Image 1,8,1000014394,14394,
1640,,Surface,6,Image 1,8,1000014329,14395,
4477,,Surface,6,Image 1,8,1000014185,14396,
1961,,Surface,6,Image 1,8,1000014397,14397,
5728,,Surface,6,Image 1,8,1000014298,14398,
1495,,Surface,6,Image 1,8,1000014299,14399,
8957,,Surface,6,Image 1,8,1000014400,14400,
3084,,Surface,6,Image 1,8,1000014233,14401,
1109,,Surface,6,Image 1,8,1000014402,14402,
932,,Surface,6,Image 1,8,1000014302,14403,
703,,Surface,6,Image 1,8,1000014304,14404,
2485,,Surface,6,Image 1,8,1000014189,14405,
5732,,Surface,6,Image 1,8,1000014239,14406,
1017,,Surface,6,Image 1,8,1000014407,14407,
3083,,Surface,6,Image 1,8,1000014193,14408,
6152,,Surface,6,Image 1,8,1000014350,14409,
1211,,Surface,6,Image 1,8,1000014216,14410,
2134,,Surface,6,Image 1,8,1000014218,14411,
1140,,Surface,6,Image 1,8,1000014412,14412,
1305,,Surface,6,Image 1,8,1000014353,14413,
3257,,Surface,6,Image 1,8,1000014414,14414,
1625,,Surface,6,Image 1,8,1000014197,14415,
1052,,Surface,6,Image 1,8,1000014289,14416,
1956,,Surface,6,Image 1,8,1000014199,14417,
6836,,Surface,6,Image 1,8,1000014198,14418,
4360,,Surface,6,Image 1,8,1000014200,14419,
2360,,Surface,6,Image 1,8,1000014201,14420,
3713,,Surface,6,Image 1,9,1000014298,14421,
1793,,Surface,6,Image 1,9,1000014422,14422,
1655,,Surface,6,Image 1,9,1000014397,14423,
1632,,Surface,6,Image 1,9,1000014184,14424,
7014,,Surface,6,Image 1,9,1000014394,14425,
3385,,Surface,6,Image 1,9,1000014331,14426,
1451,,Surface,6,Image 1,9,1000014329,14427,
4580,,Surface,6,Image 1,9,1000014185,14428,
2103,,Surface,6,Image 1,9,1000014299,14429,
1915,,Surface,6,Image 1,9,1000014430,14430,
11737,,Surface,6,Image 1,9,1000014400,14431,
2189,,Surface,6,Image 1,9,1000014402,14432,
1889,,Surface,6,Image 1,9,1000014433,14433,
583,,Surface,6,Image 1,9,1000014304,14434,
3251,,Surface,6,Image 1,9,1000014189,14435,
1916,,Surface,6,Image 1,9,1000014436,14436,
1017,,Surface,6,Image 1,9,1000014407,14437,
884,,Surface,6,Image 1,9,1000014438,14438,
1056,,Surface,6,Image 1,9,1000014439,14439,
7762,,Surface,6,Image 1,9,1000014440,14440,
1865,,Surface,6,Image 1,9,1000014193,14441,
5464,,Surface,6,Image 1,9,1000014350,14442,
2524,,Surface,6,Image 1,9,1000014412,14443,
943,,Surface,6,Image 1,9,1000014353,14444,
6090,,Surface,6,Image 1,9,1000014414,14445,
1390,,Surface,6,Image 1,9,1000014197,14446,
5833,,Surface,6,Image 1,9,1000014447,14447,
2114,,Surface,6,Image 1,9,1000014199,14448,
948,,Surface,6,Image 1,9,1000014289,14449,
6869,,Surface,6,Image 1,9,1000014198,14450,
3353,,Surface,6,Image 1,9,1000014200,14451,
1257,,Surface,6,Image 1,9,1000014201,14452,
11366,,Surface,6,Image 1,9,1000014453,14453,
1829,,Surface,6,Image 1,10,1000014430,14454,
1703,,Surface,6,Image 1,10,1000014298,14455,
1593,,Surface,6,Image 1,10,1000014422,14456,
2263,,Surface,6,Image 1,10,1000014397,14457,
1247,,Surface,6,Image 1,10,1000014184,14458,
1353,,Surface,6,Image 1,10,1000014459,14459,
7820,,Surface,6,Image 1,10,1000014394,14460,
4234,,Surface,6,Image 1,10,1000014331,14461,
2449,,Surface,6,Image 1,10,1000014185,14462,
1989,,Surface,6,Image 1,10,1000014299,14463,
8427,,Surface,6,Image 1,10,1000014400,14464,
2376,,Surface,6,Image 1,10,1000014465,14465,
2501,,Surface,6,Image 1,10,1000014402,14466,
5873,,Surface,6,Image 1,10,1000014433,14467,
8833,,Surface,6,Image 1,10,1000014189,14468,
4077,,Surface,6,Image 1,10,1000014436,14469,
1017,,Surface,6,Image 1,10,1000014470,14470,
994,,Surface,6,Image 1,10,1000014407,14471,
2102,,Surface,6,Image 1,10,1000014438,14472,
2721,,Surface,6,Image 1,10,1000014439,14473,
5266,,Surface,6,Image 1,10,1000014440,14474,
6979,,Surface,6,Image 1,10,1000014193,14475,
3716,,Surface,6,Image 1,10,1000014350,14476,
2992,,Surface,6,Image 1,10,1000014412,14477,
2052,,Surface,6,Image 1,10,1000014353,14478,
3798,,Surface,6,Image 1,10,1000014414,14479,
611,,Surface,6,Image 1,10,1000014197,14480,
5498,,Surface,6,Image 1,10,1000014447,14481,
1271,,Surface,6,Image 1,10,1000014199,14482,
8527,,Surface,6,Image 1,10,1000014198,14483,
5261,,Surface,6,Image 1,10,1000014200,14484,
762,,Surface,6,Image 1,10,1000014201,14485,
10258,,Surface,6,Image 1,10,1000014453,14486,
4620,,Surface,6,Image 1,11,1000014465,14487,
3464,,Surface,6,Image 1,11,1000014400,14488,
1403,,Surface,6,Image 1,11,1000014298,14489,
2484,,Surface,6,Image 1,11,1000014299,14490,
1206,,Surface,6,Image 1,11,1000014430,14491,
1515,,Surface,6,Image 1,11,1000014422,14492,
4491,,Surface,6,Image 1,11,1000014493,14493,
4389,,Surface,6,Image 1,11,1000014397,14494,
1565,,Surface,6,Image 1,11,1000014184,14495,
1066,,Surface,6,Image 1,11,1000014459,14496,
6162,,Surface,6,Image 1,11,1000014394,14497,
2627,,Surface,6,Image 1,11,1000014331,14498,
4751,,Surface,6,Image 1,11,1000014185,14499,
789,,Surface,6,Image 1,11,1000014402,14500,
1089,,Surface,6,Image 1,11,1000014501,14501,
4958,,Surface,6,Image 1,11,1000014433,14502,
4690,,Surface,6,Image 1,11,1000014189,14503,
4764,,Surface,6,Image 1,11,1000014436,14504,
1462,,Surface,6,Image 1,11,1000014470,14505,
991,,Surface,6,Image 1,11,1000014407,14506,
1925,,Surface,6,Image 1,11,1000014438,14507,
5143,,Surface,6,Image 1,11,1000014439,14508,
5841,,Surface,6,Image 1,11,1000014440,14509,
2691,,Surface,6,Image 1,11,1000014193,14510,
11876,,Surface,6,Image 1,11,1000014350,14511,
1295,,Surface,6,Image 1,11,1000014412,14512,
1563,,Surface,6,Image 1,11,1000014353,14513,
974,,Surface,6,Image 1,11,1000014414,14514,
1843,,Surface,6,Image 1,11,1000014197,14515,
2017,,Surface,6,Image 1,11,1000014199,14516,
4257,,Surface,6,Image 1,11,1000014198,14517,
12564,,Surface,6,Image 1,11,1000014447,14518,
5641,,Surface,6,Image 1,11,1000014200,14519,
4970,,Surface,6,Image 1,11,1000014453,14520,
439,,Surface,6,Image 1,11,1000014521,14521,
4119,,Surface,6,Image 1,12,1000014394,14522,
3562,,Surface,6,Image 1,12,1000014331,14523,
4144,,Surface,6,Image 1,12,1000014185,14524,
4703,,Surface,6,Image 1,12,1000014459,14525,
2522,,Surface,6,Image 1,12,1000014397,14526,
1491,,Surface,6,Image 1,12,1000014493,14527,
3154,,Surface,6,Image 1,12,1000014422,14528,
928,,Surface,6,Image 1,12,1000014430,14529,
1430,,Surface,6,Image 1,12,1000014299,14530,
6646,,Surface,6,Image 1,12,1000014400,14531,
1697,,Surface,6,Image 1,12,1000014465,14532,
1867,,Surface,6,Image 1,12,1000014402,14533,
1498,,Surface,6,Image 1,12,1000014433,14534,
3055,,Surface,6,Image 1,12,1000014501,14535,
817,,Surface,6,Image 1,12,1000014536,14536,
4083,,Surface,6,Image 1,12,1000014189,14537,
5307,,Surface,6,Image 1,12,1000014436,14538,
1272,,Surface,6,Image 1,12,1000014470,14539,
1017,,Surface,6,Image 1,12,1000014407,14540,
669,,Surface,6,Image 1,12,1000014439,14541,
3871,,Surface,6,Image 1,12,1000014440,14542,
4088,,Surface,6,Image 1,12,1000014438,14543,
460,,Surface,6,Image 1,12,1000014193,14544,
1348,,Surface,6,Image 1,12,1000014545,14545,
1703,,Surface,6,Image 1,12,1000014353,14546,
5508,,Surface,6,Image 1,12,1000014412,14547,
2141,,Surface,6,Image 1,12,1000014414,14548,
914,,Surface,6,Image 1,12,1000014197,14549,
1749,,Surface,6,Image 1,12,1000014199,14550,
1521,,Surface,6,Image 1,12,1000014447,14551,
7114,,Surface,6,Image 1,12,1000014198,14552,
1764,,Surface,6,Image 1,12,1000014200,14553,
3163,,Surface,6,Image 1,12,1000014453,14554,
649,,Surface,6,Image 1,12,1000014521,14555,
986,,Surface,6,Image 1,13,1000014556,14556,
1719,,Surface,6,Image 1,13,1000014185,14557,
641,,Surface,6,Image 1,13,1000014331,14558,
6448,,Surface,6,Image 1,13,1000014394,14559,
991,,Surface,6,Image 1,13,1000014459,14560,
2630,,Surface,6,Image 1,13,1000014397,14561,
5365,,Surface,6,Image 1,13,1000014493,14562,
3298,,Surface,6,Image 1,13,1000014299,14563,
2300,,Surface,6,Image 1,13,1000014400,14564,
5945,,Surface,6,Image 1,13,1000014465,14565,
1879,,Surface,6,Image 1,13,1000014402,14566,
774,,Surface,6,Image 1,13,1000014501,14567,
658,,Surface,6,Image 1,13,1000014536,14568,
3342,,Surface,6,Image 1,13,1000014189,14569,
2551,,Surface,6,Image 1,13,1000014470,14570,
6052,,Surface,6,Image 1,13,1000014440,14571,
3061,,Surface,6,Image 1,13,1000014438,14572,
2564,,Surface,6,Image 1,13,1000014545,14573,
1730,,Surface,6,Image 1,13,1000014412,14574,
1640,,Surface,6,Image 1,13,1000014353,14575,
3765,,Surface,6,Image 1,13,1000014414,14576,
1488,,Surface,6,Image 1,13,1000014197,14577,
1780,,Surface,6,Image 1,13,1000014199,14578,
5952,,Surface,6,Image 1,13,1000014198,14579,
1406,,Surface,6,Image 1,13,1000014200,14580,
3845,,Surface,6,Image 1,13,1000014453,14581,
6673,,Surface,6,Image 1,13,1000014582,14582,
1937,,Surface,6,Image 1,13,1000014583,14583,
727,,Surface,6,Image 1,13,1000014584,14584,
517,,Surface,6,Image 1,13,1000014521,14585,
661,,Surface,6,Image 1,14,1000014586,14586,
8471,,Surface,6,Image 1,14,1000014394,14587,
4519,,Surface,6,Image 1,14,1000014556,14588,
3353,,Surface,6,Image 1,14,1000014185,14589,
1965,,Surface,6,Image 1,14,1000014493,14590,
326,,Surface,6,Image 1,14,1000014591,14591,
1646,,Surface,6,Image 1,14,1000014299,14592,
5488,,Surface,6,Image 1,14,1000014400,14593,
901,,Surface,6,Image 1,14,1000014465,14594,
1369,,Surface,6,Image 1,14,1000014402,14595,
2111,,Surface,6,Image 1,14,1000014501,14596,
515,,Surface,6,Image 1,14,1000014536,14597,
1025,,Surface,6,Image 1,14,1000014189,14598,
1993,,Surface,6,Image 1,14,1000014470,14599,
5416,,Surface,6,Image 1,14,1000014440,14600,
2851,,Surface,6,Image 1,14,1000014438,14601,
5000,,Surface,6,Image 1,14,1000014545,14602,
880,,Surface,6,Image 1,14,1000014353,14603,
1190,,Surface,6,Image 1,14,1000014414,14604,
730,,Surface,6,Image 1,14,1000014605,14605,
1439,,Surface,6,Image 1,14,1000014197,14606,
782,,Surface,6,Image 1,14,1000014607,14607,
2450,,Surface,6,Image 1,14,1000014199,14608,
4020,,Surface,6,Image 1,14,1000014198,14609,
2738,,Surface,6,Image 1,14,1000014200,14610,
2594,,Surface,6,Image 1,14,1000014453,14611,
2861,,Surface,6,Image 1,14,1000014582,14612,
1890,,Surface,6,Image 1,14,1000014583,14613,
775,,Surface,6,Image 1,14,1000014584,14614,
2885,,Surface,6,Image 1,14,1000014521,14615,
2829,,Surface,6,Image 1,15,1000014185,14616,
4405,,Surface,6,Image 1,15,1000014556,14617,
7760,,Surface,6,Image 1,15,1000014394,14618,
4909,,Surface,6,Image 1,15,1000014586,14619,
859,,Surface,6,Image 1,15,1000014493,14620,
2556,,Surface,6,Image 1,15,1000014591,14621,
7956,,Surface,6,Image 1,15,1000014400,14622,
1589,,Surface,6,Image 1,15,1000014501,14623,
705,,Surface,6,Image 1,15,1000014536,14624,
1147,,Surface,6,Image 1,15,1000014189,14625,
1913,,Surface,6,Image 1,15,1000014626,14626,
2257,,Surface,6,Image 1,15,1000014627,14627,
1507,,Surface,6,Image 1,15,1000014470,14628,
3780,,Surface,6,Image 1,15,1000014440,14629,
7754,,Surface,6,Image 1,15,1000014545,14630,
6906,,Surface,6,Image 1,15,1000014353,14631,
1536,,Surface,6,Image 1,15,1000014605,14632,
3629,,Surface,6,Image 1,15,1000014197,14633,
3124,,Surface,6,Image 1,15,1000014607,14634,
2139,,Surface,6,Image 1,15,1000014199,14635,
1329,,Surface,6,Image 1,15,1000014200,14636,
5466,,Surface,6,Image 1,15,1000014198,14637,
2945,,Surface,6,Image 1,15,1000014453,14638,
3155,,Surface,6,Image 1,15,1000014582,14639,
8476,,Surface,6,Image 1,15,1000014583,14640,
949,,Surface,6,Image 1,15,1000014584,14641,
1699,,Surface,6,Image 1,15,1000014521,14642,
1021,,Surface,6,Image 1,16,1000014556,14643,
1510,,Surface,6,Image 1,16,1000014185,14644,
5633,,Surface,6,Image 1,16,1000014394,14645,
1866,,Surface,6,Image 1,16,1000014586,14646,
712,,Surface,6,Image 1,16,1000014647,14647,
955,,Surface,6,Image 1,16,1000014648,14648,
3029,,Surface,6,Image 1,16,1000014591,14649,
592,,Surface,6,Image 1,16,1000014493,14650,
2974,,Surface,6,Image 1,16,1000014400,14651,
4965,,Surface,6,Image 1,16,1000014501,14652,
2105,,Surface,6,Image 1,16,1000014536,14653,
694,,Surface,6,Image 1,16,1000014189,14654,
4326,,Surface,6,Image 1,16,1000014626,14655,
2308,,Surface,6,Image 1,16,1000014656,14656,
8405,,Surface,6,Image 1,16,1000014627,14657,
1469,,Surface,6,Image 1,16,1000014658,14658,
7308,,Surface,6,Image 1,16,1000014659,14659,
2446,,Surface,6,Image 1,16,1000014470,14660,
4532,,Surface,6,Image 1,16,1000014661,14661,
682,,Surface,6,Image 1,16,1000014545,14662,
1297,,Surface,6,Image 1,16,1000014663,14663,
5669,,Surface,6,Image 1,16,1000014353,14664,
1607,,Surface,6,Image 1,16,1000014605,14665,
1722,,Surface,6,Image 1,16,1000014197,14666,
2934,,Surface,6,Image 1,16,1000014607,14667,
1412,,Surface,6,Image 1,16,1000014668,14668,
2285,,Surface,6,Image 1,16,1000014199,14669,
4584,,Surface,6,Image 1,16,1000014198,14670,
2630,,Surface,6,Image 1,16,1000014453,14671,
1584,,Surface,6,Image 1,16,1000014582,14672,
10907,,Surface,6,Image 1,16,1000014583,14673,
623,,Surface,6,Image 1,16,1000014584,14674,
3757,,Surface,6,Image 1,16,1000014521,14675,
1634,,Surface,6,Image 1,17,1000014676,14676,
3826,,Surface,6,Image 1,17,1000014586,14677,
7725,,Surface,6,Image 1,17,1000014394,14678,
2914,,Surface,6,Image 1,17,1000014185,14679,
1731,,Surface,6,Image 1,17,1000014648,14680,
2553,,Surface,6,Image 1,17,1000014647,14681,
4205,,Surface,6,Image 1,17,1000014591,14682,
1989,,Surface,6,Image 1,17,1000014683,14683,
7099,,Surface,6,Image 1,17,1000014501,14684,
1612,,Surface,6,Image 1,17,1000014536,14685,
2504,,Surface,6,Image 1,17,1000014686,14686,
4712,,Surface,6,Image 1,17,1000014626,14687,
8064,,Surface,6,Image 1,17,1000014627,14688,
2683,,Surface,6,Image 1,17,1000014656,14689,
1353,,Surface,6,Image 1,17,1000014658,14690,
2223,,Surface,6,Image 1,17,1000014470,14691,
6762,,Surface,6,Image 1,17,1000014659,14692,
4413,,Surface,6,Image 1,17,1000014661,14693,
1448,,Surface,6,Image 1,17,1000014353,14694,
4830,,Surface,6,Image 1,17,1000014663,14695,
618,,Surface,6,Image 1,17,1000014605,14696,
1107,,Surface,6,Image 1,17,1000014197,14697,
4411,,Surface,6,Image 1,17,1000014607,14698,
1017,,Surface,6,Image 1,17,1000014668,14699,
2983,,Surface,6,Image 1,17,1000014199,14700,
7651,,Surface,6,Image 1,17,1000014198,14701,
1226,,Surface,6,Image 1,17,1000014702,14702,
2165,,Surface,6,Image 1,17,1000014453,14703,
1036,,Surface,6,Image 1,17,1000014582,14704,
1441,,Surface,6,Image 1,18,1000014676,14705,
5921,,Surface,6,Image 1,18,1000014394,14706,
2158,,Surface,6,Image 1,18,1000014185,14707,
2830,,Surface,6,Image 1,18,1000014648,14708,
3365,,Surface,6,Image 1,18,1000014647,14709,
1159,,Surface,6,Image 1,18,1000014710,14710,
2340,,Surface,6,Image 1,18,1000014591,14711,
2834,,Surface,6,Image 1,18,1000014683,14712,
6530,,Surface,6,Image 1,18,1000014501,14713,
992,,Surface,6,Image 1,18,1000014536,14714,
1931,,Surface,6,Image 1,18,1000014686,14715,
812,,Surface,6,Image 1,18,1000014716,14716,
3401,,Surface,6,Image 1,18,1000014626,14717,
475,,Surface,6,Image 1,18,1000014656,14718,
9648,,Surface,6,Image 1,18,1000014627,14719,
