
Track Intensity Max Ch=5 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
255,,Track,5,Image 1,1000014184,
255,,Track,5,Image 1,1000014185,
255,,Track,5,Image 1,1000014186,
254,,Track,5,Image 1,1000014187,
236,,Track,5,Image 1,1000014188,
255,,Track,5,Image 1,1000014189,
255,,Track,5,Image 1,1000014190,
255,,Track,5,Image 1,1000014191,
255,,Track,5,Image 1,1000014192,
255,,Track,5,Image 1,1000014193,
255,,Track,5,Image 1,1000014194,
251,,Track,5,Image 1,1000014195,
255,,Track,5,Image 1,1000014196,
255,,Track,5,Image 1,1000014197,
255,,Track,5,Image 1,1000014198,
255,,Track,5,Image 1,1000014199,
255,,Track,5,Image 1,1000014200,
255,,Track,5,Image 1,1000014201,
254,,Track,5,Image 1,1000014202,
255,,Track,5,Image 1,1000014207,
254,,Track,5,Image 1,1000014210,
254,,Track,5,Image 1,1000014212,
254,,Track,5,Image 1,1000014216,
254,,Track,5,Image 1,1000014218,
235,,Track,5,Image 1,1000014220,
254,,Track,5,Image 1,1000014223,
254,,Track,5,Image 1,1000014233,
255,,Track,5,Image 1,1000014236,
235,,Track,5,Image 1,1000014239,
255,,Track,5,Image 1,1000014242,
254,,Track,5,Image 1,1000014261,
255,,Track,5,Image 1,1000014275,
255,,Track,5,Image 1,1000014288,
255,,Track,5,Image 1,1000014289,
254,,Track,5,Image 1,1000014298,
255,,Track,5,Image 1,1000014299,
255,,Track,5,Image 1,1000014302,
255,,Track,5,Image 1,1000014304,
182,,Track,5,Image 1,1000014329,
234,,Track,5,Image 1,1000014331,
255,,Track,5,Image 1,1000014350,
255,,Track,5,Image 1,1000014353,
255,,Track,5,Image 1,1000014394,
254,,Track,5,Image 1,1000014397,
255,,Track,5,Image 1,1000014400,
255,,Track,5,Image 1,1000014402,
255,,Track,5,Image 1,1000014407,
255,,Track,5,Image 1,1000014412,
255,,Track,5,Image 1,1000014414,
254,,Track,5,Image 1,1000014422,
254,,Track,5,Image 1,1000014430,
255,,Track,5,Image 1,1000014433,
254,,Track,5,Image 1,1000014436,
255,,Track,5,Image 1,1000014438,
231,,Track,5,Image 1,1000014439,
255,,Track,5,Image 1,1000014440,
255,,Track,5,Image 1,1000014447,
255,,Track,5,Image 1,1000014453,
255,,Track,5,Image 1,1000014459,
254,,Track,5,Image 1,1000014465,
255,,Track,5,Image 1,1000014470,
254,,Track,5,Image 1,1000014493,
255,,Track,5,Image 1,1000014501,
254,,Track,5,Image 1,1000014521,
254,,Track,5,Image 1,1000014536,
255,,Track,5,Image 1,1000014545,
254,,Track,5,Image 1,1000014556,
255,,Track,5,Image 1,1000014582,
255,,Track,5,Image 1,1000014583,
254,,Track,5,Image 1,1000014584,
254,,Track,5,Image 1,1000014586,
255,,Track,5,Image 1,1000014591,
255,,Track,5,Image 1,1000014605,
255,,Track,5,Image 1,1000014607,
248,,Track,5,Image 1,1000014626,
254,,Track,5,Image 1,1000014627,
219,,Track,5,Image 1,1000014647,
254,,Track,5,Image 1,1000014648,
197,,Track,5,Image 1,1000014656,
196,,Track,5,Image 1,1000014658,
255,,Track,5,Image 1,1000014659,
255,,Track,5,Image 1,1000014661,
254,,Track,5,Image 1,1000014663,
255,,Track,5,Image 1,1000014668,
255,,Track,5,Image 1,1000014676,
254,,Track,5,Image 1,1000014683,
255,,Track,5,Image 1,1000014686,
254,,Track,5,Image 1,1000014702,
255,,Track,5,Image 1,1000014710,
254,,Track,5,Image 1,1000014716,
255,,Track,5,Image 1,1000014732,
255,,Track,5,Image 1,1000014748,
254,,Track,5,Image 1,1000014750,
254,,Track,5,Image 1,1000014752,
255,,Track,5,Image 1,1000014756,
254,,Track,5,Image 1,1000014762,
207,,Track,5,Image 1,1000014764,
254,,Track,5,Image 1,1000014765,
254,,Track,5,Image 1,1000014775,
246,,Track,5,Image 1,1000014776,
254,,Track,5,Image 1,1000014780,
255,,Track,5,Image 1,1000014783,
254,,Track,5,Image 1,1000014786,
255,,Track,5,Image 1,1000014798,
185,,Track,5,Image 1,1000014800,
255,,Track,5,Image 1,1000014803,
241,,Track,5,Image 1,1000014804,
255,,Track,5,Image 1,1000014809,
255,,Track,5,Image 1,1000014822,
255,,Track,5,Image 1,1000014846,
220,,Track,5,Image 1,1000014848,
255,,Track,5,Image 1,1000014852,
254,,Track,5,Image 1,1000014859,
254,,Track,5,Image 1,1000014887,
255,,Track,5,Image 1,1000014909,
255,,Track,5,Image 1,1000014918,
251,,Track,5,Image 1,1000014926,
241,,Track,5,Image 1,1000014938,
255,,Track,5,Image 1,1000014939,
255,,Track,5,Image 1,1000014943,
247,,Track,5,Image 1,1000014948,
255,,Track,5,Image 1,1000014950,
254,,Track,5,Image 1,1000014956,
254,,Track,5,Image 1,1000014964,
254,,Track,5,Image 1,1000014966,
254,,Track,5,Image 1,1000014981,
255,,Track,5,Image 1,1000014991,
255,,Track,5,Image 1,1000015000,
255,,Track,5,Image 1,1000015007,
223,,Track,5,Image 1,1000015009,
254,,Track,5,Image 1,1000015012,
255,,Track,5,Image 1,1000015021,
255,,Track,5,Image 1,1000015022,
254,,Track,5,Image 1,1000015027,
255,,Track,5,Image 1,1000015029,
254,,Track,5,Image 1,1000015030,
210,,Track,5,Image 1,1000015055,
233,,Track,5,Image 1,1000015069,
255,,Track,5,Image 1,1000015072,
255,,Track,5,Image 1,1000015073,
255,,Track,5,Image 1,1000015096,
255,,Track,5,Image 1,1000015097,
255,,Track,5,Image 1,1000015099,
255,,Track,5,Image 1,1000015100,
248,,Track,5,Image 1,1000015102,
254,,Track,5,Image 1,1000015108,
255,,Track,5,Image 1,1000015118,
217,,Track,5,Image 1,1000015122,
255,,Track,5,Image 1,1000015123,
254,,Track,5,Image 1,1000015142,
255,,Track,5,Image 1,1000015145,
255,,Track,5,Image 1,1000015154,
255,,Track,5,Image 1,1000015158,
254,,Track,5,Image 1,1000015161,
254,,Track,5,Image 1,1000015174,
254,,Track,5,Image 1,1000015179,
254,,Track,5,Image 1,1000015180,
255,,Track,5,Image 1,1000015184,
254,,Track,5,Image 1,1000015190,
255,,Track,5,Image 1,1000015202,
255,,Track,5,Image 1,1000015204,
255,,Track,5,Image 1,1000015206,
254,,Track,5,Image 1,1000015207,
255,,Track,5,Image 1,1000015208,
255,,Track,5,Image 1,1000015213,
255,,Track,5,Image 1,1000015219,
233,,Track,5,Image 1,1000015221,
255,,Track,5,Image 1,1000015228,
255,,Track,5,Image 1,1000015237,
255,,Track,5,Image 1,1000015240,
255,,Track,5,Image 1,1000015248,
255,,Track,5,Image 1,1000015251,
254,,Track,5,Image 1,1000015267,
217,,Track,5,Image 1,1000015268,
254,,Track,5,Image 1,1000015274,
255,,Track,5,Image 1,1000015279,
255,,Track,5,Image 1,1000015280,
224,,Track,5,Image 1,1000015290,
255,,Track,5,Image 1,1000015293,
185,,Track,5,Image 1,1000015307,
254,,Track,5,Image 1,1000015308,
255,,Track,5,Image 1,1000015348,
254,,Track,5,Image 1,1000015352,
255,,Track,5,Image 1,1000015353,
226,,Track,5,Image 1,1000015362,
254,,Track,5,Image 1,1000015370,
255,,Track,5,Image 1,1000015377,
255,,Track,5,Image 1,1000015388,
255,,Track,5,Image 1,1000015394,
254,,Track,5,Image 1,1000015400,
254,,Track,5,Image 1,1000015407,
244,,Track,5,Image 1,1000015415,
255,,Track,5,Image 1,1000015421,
255,,Track,5,Image 1,1000015432,
254,,Track,5,Image 1,1000015443,
255,,Track,5,Image 1,1000015450,
254,,Track,5,Image 1,1000015455,
255,,Track,5,Image 1,1000015461,
255,,Track,5,Image 1,1000015477,
254,,Track,5,Image 1,1000015497,
254,,Track,5,Image 1,1000015502,
255,,Track,5,Image 1,1000015503,
255,,Track,5,Image 1,1000015508,
254,,Track,5,Image 1,1000015516,
255,,Track,5,Image 1,1000015525,
255,,Track,5,Image 1,1000015536,
255,,Track,5,Image 1,1000015541,
255,,Track,5,Image 1,1000015557,
254,,Track,5,Image 1,1000015590,
255,,Track,5,Image 1,1000015591,
240,,Track,5,Image 1,1000015593,
255,,Track,5,Image 1,1000015622,
255,,Track,5,Image 1,1000015630,
254,,Track,5,Image 1,1000015650,
255,,Track,5,Image 1,1000015674,
219,,Track,5,Image 1,1000015675,
255,,Track,5,Image 1,1000015678,
254,,Track,5,Image 1,1000015680,
255,,Track,5,Image 1,1000015682,
254,,Track,5,Image 1,1000015700,
254,,Track,5,Image 1,1000015706,
254,,Track,5,Image 1,1000015719,
255,,Track,5,Image 1,1000015724,
254,,Track,5,Image 1,1000015726,
255,,Track,5,Image 1,1000015727,
255,,Track,5,Image 1,1000015732,
255,,Track,5,Image 1,1000015744,
255,,Track,5,Image 1,1000015750,
254,,Track,5,Image 1,1000015752,
254,,Track,5,Image 1,1000015753,
184,,Track,5,Image 1,1000015756,
254,,Track,5,Image 1,1000015758,
254,,Track,5,Image 1,1000015767,
254,,Track,5,Image 1,1000015768,
254,,Track,5,Image 1,1000015772,
249,,Track,5,Image 1,1000015781,
255,,Track,5,Image 1,1000015782,
254,,Track,5,Image 1,1000015808,
254,,Track,5,Image 1,1000015810,
255,,Track,5,Image 1,1000015856,
249,,Track,5,Image 1,1000015857,
255,,Track,5,Image 1,1000015872,
254,,Track,5,Image 1,1000015881,
254,,Track,5,Image 1,1000015885,
255,,Track,5,Image 1,1000015891,
255,,Track,5,Image 1,1000015910,
171,,Track,5,Image 1,1000015931,
255,,Track,5,Image 1,1000015937,
254,,Track,5,Image 1,1000015951,
232,,Track,5,Image 1,1000015960,
255,,Track,5,Image 1,1000015964,
255,,Track,5,Image 1,1000015975,
255,,Track,5,Image 1,1000015996,
240,,Track,5,Image 1,1000016009,
255,,Track,5,Image 1,1000016017,
255,,Track,5,Image 1,1000016024,
254,,Track,5,Image 1,1000016031,
254,,Track,5,Image 1,1000016045,
255,,Track,5,Image 1,1000016051,
255,,Track,5,Image 1,1000016052,
205,,Track,5,Image 1,1000016073,
255,,Track,5,Image 1,1000016077,
255,,Track,5,Image 1,1000016083,
255,,Track,5,Image 1,1000016095,
255,,Track,5,Image 1,1000016100,
254,,Track,5,Image 1,1000016102,
255,,Track,5,Image 1,1000016107,
254,,Track,5,Image 1,1000016109,
246,,Track,5,Image 1,1000016117,
255,,Track,5,Image 1,1000016143,
255,,Track,5,Image 1,1000016167,
254,,Track,5,Image 1,1000016188,
220,,Track,5,Image 1,1000016195,
255,,Track,5,Image 1,1000016200,
254,,Track,5,Image 1,1000016214,
254,,Track,5,Image 1,1000016218,
243,,Track,5,Image 1,1000016223,
255,,Track,5,Image 1,1000016232,
250,,Track,5,Image 1,1000016233,
255,,Track,5,Image 1,1000016235,
255,,Track,5,Image 1,1000016250,
255,,Track,5,Image 1,1000016259,
255,,Track,5,Image 1,1000016275,
254,,Track,5,Image 1,1000016281,
255,,Track,5,Image 1,1000016292,
255,,Track,5,Image 1,1000016299,
254,,Track,5,Image 1,1000016304,
255,,Track,5,Image 1,1000016316,
255,,Track,5,Image 1,1000016320,
255,,Track,5,Image 1,1000016332,
227,,Track,5,Image 1,1000016337,
255,,Track,5,Image 1,1000016338,
255,,Track,5,Image 1,1000016342,
254,,Track,5,Image 1,1000016354,
220,,Track,5,Image 1,1000016357,
255,,Track,5,Image 1,1000016360,
254,,Track,5,Image 1,1000016381,
254,,Track,5,Image 1,1000016386,
242,,Track,5,Image 1,1000016390,
255,,Track,5,Image 1,1000016397,
255,,Track,5,Image 1,1000016402,
212,,Track,5,Image 1,1000016404,
254,,Track,5,Image 1,1000016415,
254,,Track,5,Image 1,1000016419,
255,,Track,5,Image 1,1000016423,
255,,Track,5,Image 1,1000016426,
213,,Track,5,Image 1,1000016430,
254,,Track,5,Image 1,1000016436,
254,,Track,5,Image 1,1000016453,
255,,Track,5,Image 1,1000016466,
255,,Track,5,Image 1,1000016468,
255,,Track,5,Image 1,1000016474,
255,,Track,5,Image 1,1000016475,
255,,Track,5,Image 1,1000016485,
222,,Track,5,Image 1,1000016504,
254,,Track,5,Image 1,1000016508,
204,,Track,5,Image 1,1000016512,
255,,Track,5,Image 1,1000016521,
255,,Track,5,Image 1,1000016531,
255,,Track,5,Image 1,1000016534,
255,,Track,5,Image 1,1000016542,
254,,Track,5,Image 1,1000016585,
254,,Track,5,Image 1,1000016590,
254,,Track,5,Image 1,1000016591,
255,,Track,5,Image 1,1000016603,
255,,Track,5,Image 1,1000016609,
254,,Track,5,Image 1,1000016611,
255,,Track,5,Image 1,1000016612,
243,,Track,5,Image 1,1000016623,
255,,Track,5,Image 1,1000016626,
255,,Track,5,Image 1,1000016639,
254,,Track,5,Image 1,1000016641,
255,,Track,5,Image 1,1000016643,
254,,Track,5,Image 1,1000016665,
255,,Track,5,Image 1,1000016666,
255,,Track,5,Image 1,1000016674,
255,,Track,5,Image 1,1000016677,
254,,Track,5,Image 1,1000016700,
255,,Track,5,Image 1,1000016703,
251,,Track,5,Image 1,1000016708,
