
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
254,,Surface,6,Image 1,16,1000014627,14657,
191,,Surface,6,Image 1,16,1000014658,14658,
255,,Surface,6,Image 1,16,1000014659,14659,
255,,Surface,6,Image 1,16,1000014470,14660,
255,,Surface,6,Image 1,16,1000014661,14661,
254,,Surface,6,Image 1,16,1000014545,14662,
205,,Surface,6,Image 1,16,1000014663,14663,
254,,Surface,6,Image 1,16,1000014353,14664,
226,,Surface,6,Image 1,16,1000014605,14665,
255,,Surface,6,Image 1,16,1000014197,14666,
254,,Surface,6,Image 1,16,1000014607,14667,
254,,Surface,6,Image 1,16,1000014668,14668,
255,,Surface,6,Image 1,16,1000014199,14669,
255,,Surface,6,Image 1,16,1000014198,14670,
255,,Surface,6,Image 1,16,1000014453,14671,
235,,Surface,6,Image 1,16,1000014582,14672,
254,,Surface,6,Image 1,16,1000014583,14673,
248,,Surface,6,Image 1,16,1000014584,14674,
198,,Surface,6,Image 1,16,1000014521,14675,
208,,Surface,6,Image 1,17,1000014676,14676,
254,,Surface,6,Image 1,17,1000014586,14677,
255,,Surface,6,Image 1,17,1000014394,14678,
254,,Surface,6,Image 1,17,1000014185,14679,
254,,Surface,6,Image 1,17,1000014648,14680,
174,,Surface,6,Image 1,17,1000014647,14681,
254,,Surface,6,Image 1,17,1000014591,14682,
246,,Surface,6,Image 1,17,1000014683,14683,
255,,Surface,6,Image 1,17,1000014501,14684,
254,,Surface,6,Image 1,17,1000014536,14685,
254,,Surface,6,Image 1,17,1000014686,14686,
248,,Surface,6,Image 1,17,1000014626,14687,
254,,Surface,6,Image 1,17,1000014627,14688,
187,,Surface,6,Image 1,17,1000014656,14689,
188,,Surface,6,Image 1,17,1000014658,14690,
255,,Surface,6,Image 1,17,1000014470,14691,
255,,Surface,6,Image 1,17,1000014659,14692,
255,,Surface,6,Image 1,17,1000014661,14693,
254,,Surface,6,Image 1,17,1000014353,14694,
254,,Surface,6,Image 1,17,1000014663,14695,
254,,Surface,6,Image 1,17,1000014605,14696,
254,,Surface,6,Image 1,17,1000014197,14697,
255,,Surface,6,Image 1,17,1000014607,14698,
255,,Surface,6,Image 1,17,1000014668,14699,
255,,Surface,6,Image 1,17,1000014199,14700,
255,,Surface,6,Image 1,17,1000014198,14701,
254,,Surface,6,Image 1,17,1000014702,14702,
255,,Surface,6,Image 1,17,1000014453,14703,
184,,Surface,6,Image 1,17,1000014582,14704,
205,,Surface,6,Image 1,18,1000014676,14705,
254,,Surface,6,Image 1,18,1000014394,14706,
254,,Surface,6,Image 1,18,1000014185,14707,
251,,Surface,6,Image 1,18,1000014648,14708,
219,,Surface,6,Image 1,18,1000014647,14709,
207,,Surface,6,Image 1,18,1000014710,14710,
254,,Surface,6,Image 1,18,1000014591,14711,
254,,Surface,6,Image 1,18,1000014683,14712,
255,,Surface,6,Image 1,18,1000014501,14713,
220,,Surface,6,Image 1,18,1000014536,14714,
251,,Surface,6,Image 1,18,1000014686,14715,
197,,Surface,6,Image 1,18,1000014716,14716,
237,,Surface,6,Image 1,18,1000014626,14717,
147,,Surface,6,Image 1,18,1000014656,14718,
254,,Surface,6,Image 1,18,1000014627,14719,
196,,Surface,6,Image 1,18,1000014658,14720,
255,,Surface,6,Image 1,18,1000014470,14721,
255,,Surface,6,Image 1,18,1000014659,14722,
255,,Surface,6,Image 1,18,1000014661,14723,
254,,Surface,6,Image 1,18,1000014353,14724,
225,,Surface,6,Image 1,18,1000014663,14725,
254,,Surface,6,Image 1,18,1000014605,14726,
254,,Surface,6,Image 1,18,1000014607,14727,
255,,Surface,6,Image 1,18,1000014668,14728,
255,,Surface,6,Image 1,18,1000014199,14729,
255,,Surface,6,Image 1,18,1000014198,14730,
254,,Surface,6,Image 1,18,1000014702,14731,
