
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
45.2119,,Surface,6,Image 1,10,1000014440,14474,
57.9941,,Surface,6,Image 1,10,1000014193,14475,
37.3146,,Surface,6,Image 1,10,1000014350,14476,
57.6113,,Surface,6,Image 1,10,1000014412,14477,
41.8463,,Surface,6,Image 1,10,1000014353,14478,
41.9889,,Surface,6,Image 1,10,1000014414,14479,
22.3656,,Surface,6,Image 1,10,1000014197,14480,
59.9595,,Surface,6,Image 1,10,1000014447,14481,
0.4,,Surface,6,Image 1,10,1000014199,14482,
59.1944,,Surface,6,Image 1,10,1000014198,14483,
58.985,,Surface,6,Image 1,10,1000014200,14484,
0,,Surface,6,Image 1,10,1000014201,14485,
54.8847,,Surface,6,Image 1,10,1000014453,14486,
35.5959,,Surface,6,Image 1,11,1000014465,14487,
39.6934,,Surface,6,Image 1,11,1000014400,14488,
38.1152,,Surface,6,Image 1,11,1000014298,14489,
39.4314,,Surface,6,Image 1,11,1000014299,14490,
15.9925,,Surface,6,Image 1,11,1000014430,14491,
28.5129,,Surface,6,Image 1,11,1000014422,14492,
44.22,,Surface,6,Image 1,11,1000014493,14493,
48.9964,,Surface,6,Image 1,11,1000014397,14494,
30.3848,,Surface,6,Image 1,11,1000014184,14495,
38.9421,,Surface,6,Image 1,11,1000014459,14496,
40.7216,,Surface,6,Image 1,11,1000014394,14497,
32.7337,,Surface,6,Image 1,11,1000014331,14498,
50.8509,,Surface,6,Image 1,11,1000014185,14499,
37.5791,,Surface,6,Image 1,11,1000014402,14500,
26.3105,,Surface,6,Image 1,11,1000014501,14501,
40.3583,,Surface,6,Image 1,11,1000014433,14502,
42.5626,,Surface,6,Image 1,11,1000014189,14503,
40.6777,,Surface,6,Image 1,11,1000014436,14504,
20.1384,,Surface,6,Image 1,11,1000014470,14505,
10.8253,,Surface,6,Image 1,11,1000014407,14506,
36.5238,,Surface,6,Image 1,11,1000014438,14507,
33.9327,,Surface,6,Image 1,11,1000014439,14508,
53.1509,,Surface,6,Image 1,11,1000014440,14509,
40.1593,,Surface,6,Image 1,11,1000014193,14510,
50.0903,,Surface,6,Image 1,11,1000014350,14511,
44.3374,,Surface,6,Image 1,11,1000014412,14512,
43.7157,,Surface,6,Image 1,11,1000014353,14513,
45.1283,,Surface,6,Image 1,11,1000014414,14514,
33.3951,,Surface,6,Image 1,11,1000014197,14515,
4.04467,,Surface,6,Image 1,11,1000014199,14516,
54.7447,,Surface,6,Image 1,11,1000014198,14517,
61.018,,Surface,6,Image 1,11,1000014447,14518,
53.0115,,Surface,6,Image 1,11,1000014200,14519,
70.3936,,Surface,6,Image 1,11,1000014453,14520,
20.854,,Surface,6,Image 1,11,1000014521,14521,
48.8838,,Surface,6,Image 1,12,1000014394,14522,
31.3077,,Surface,6,Image 1,12,1000014331,14523,
47.0329,,Surface,6,Image 1,12,1000014185,14524,
40.8016,,Surface,6,Image 1,12,1000014459,14525,
37.7659,,Surface,6,Image 1,12,1000014397,14526,
36.4854,,Surface,6,Image 1,12,1000014493,14527,
67.3569,,Surface,6,Image 1,12,1000014422,14528,
22.0454,,Surface,6,Image 1,12,1000014430,14529,
35.3784,,Surface,6,Image 1,12,1000014299,14530,
45.5555,,Surface,6,Image 1,12,1000014400,14531,
47.6331,,Surface,6,Image 1,12,1000014465,14532,
40.2615,,Surface,6,Image 1,12,1000014402,14533,
25.111,,Surface,6,Image 1,12,1000014433,14534,
37.2397,,Surface,6,Image 1,12,1000014501,14535,
37.6436,,Surface,6,Image 1,12,1000014536,14536,
43.4261,,Surface,6,Image 1,12,1000014189,14537,
37.1378,,Surface,6,Image 1,12,1000014436,14538,
0.489898,,Surface,6,Image 1,12,1000014470,14539,
0.433013,,Surface,6,Image 1,12,1000014407,14540,
31.1916,,Surface,6,Image 1,12,1000014439,14541,
40.6297,,Surface,6,Image 1,12,1000014440,14542,
52.635,,Surface,6,Image 1,12,1000014438,14543,
5,,Surface,6,Image 1,12,1000014193,14544,
29.6742,,Surface,6,Image 1,12,1000014545,14545,
61.6065,,Surface,6,Image 1,12,1000014353,14546,
53.0417,,Surface,6,Image 1,12,1000014412,14547,
42.5992,,Surface,6,Image 1,12,1000014414,14548,
23.6802,,Surface,6,Image 1,12,1000014197,14549,
10.9731,,Surface,6,Image 1,12,1000014199,14550,
56.6358,,Surface,6,Image 1,12,1000014447,14551,
65.0486,,Surface,6,Image 1,12,1000014198,14552,
58.6155,,Surface,6,Image 1,12,1000014200,14553,
55.8141,,Surface,6,Image 1,12,1000014453,14554,
31.0831,,Surface,6,Image 1,12,1000014521,14555,
19.8021,,Surface,6,Image 1,13,1000014556,14556,
45.8815,,Surface,6,Image 1,13,1000014185,14557,
27.0732,,Surface,6,Image 1,13,1000014331,14558,
61.9364,,Surface,6,Image 1,13,1000014394,14559,
10.8253,,Surface,6,Image 1,13,1000014459,14560,
49.4202,,Surface,6,Image 1,13,1000014397,14561,
37.8112,,Surface,6,Image 1,13,1000014493,14562,
34.5907,,Surface,6,Image 1,13,1000014299,14563,
54.0521,,Surface,6,Image 1,13,1000014400,14564,
37.1427,,Surface,6,Image 1,13,1000014465,14565,
51.3577,,Surface,6,Image 1,13,1000014402,14566,
24.3097,,Surface,6,Image 1,13,1000014501,14567,
46.0516,,Surface,6,Image 1,13,1000014536,14568,
39.3778,,Surface,6,Image 1,13,1000014189,14569,
30.4794,,Surface,6,Image 1,13,1000014470,14570,
37.7659,,Surface,6,Image 1,13,1000014440,14571,
64.5419,,Surface,6,Image 1,13,1000014438,14572,
57.8355,,Surface,6,Image 1,13,1000014545,14573,
52.1965,,Surface,6,Image 1,13,1000014412,14574,
55.6529,,Surface,6,Image 1,13,1000014353,14575,
43.0022,,Surface,6,Image 1,13,1000014414,14576,
39.2277,,Surface,6,Image 1,13,1000014197,14577,
0.451754,,Surface,6,Image 1,13,1000014199,14578,
57.8776,,Surface,6,Image 1,13,1000014198,14579,
36.5817,,Surface,6,Image 1,13,1000014200,14580,
46.2843,,Surface,6,Image 1,13,1000014453,14581,
68.5432,,Surface,6,Image 1,13,1000014582,14582,
33.1975,,Surface,6,Image 1,13,1000014583,14583,
50.4499,,Surface,6,Image 1,13,1000014584,14584,
26.3759,,Surface,6,Image 1,13,1000014521,14585,
19.331,,Surface,6,Image 1,14,1000014586,14586,
51.1515,,Surface,6,Image 1,14,1000014394,14587,
48.0857,,Surface,6,Image 1,14,1000014556,14588,
54.3196,,Surface,6,Image 1,14,1000014185,14589,
33.0676,,Surface,6,Image 1,14,1000014493,14590,
11,,Surface,6,Image 1,14,1000014591,14591,
35.7517,,Surface,6,Image 1,14,1000014299,14592,
53.6544,,Surface,6,Image 1,14,1000014400,14593,
21.0667,,Surface,6,Image 1,14,1000014465,14594,
40.511,,Surface,6,Image 1,14,1000014402,14595,
40.7328,,Surface,6,Image 1,14,1000014501,14596,
10.0775,,Surface,6,Image 1,14,1000014536,14597,
21.7348,,Surface,6,Image 1,14,1000014189,14598,
13.28,,Surface,6,Image 1,14,1000014470,14599,
38.8168,,Surface,6,Image 1,14,1000014440,14600,
49.8203,,Surface,6,Image 1,14,1000014438,14601,
55.8204,,Surface,6,Image 1,14,1000014545,14602,
59.4685,,Surface,6,Image 1,14,1000014353,14603,
22.987,,Surface,6,Image 1,14,1000014414,14604,
15.2561,,Surface,6,Image 1,14,1000014605,14605,
15.6676,,Surface,6,Image 1,14,1000014197,14606,
22.8637,,Surface,6,Image 1,14,1000014607,14607,
18.1052,,Surface,6,Image 1,14,1000014199,14608,
54.7759,,Surface,6,Image 1,14,1000014198,14609,
46.6831,,Surface,6,Image 1,14,1000014200,14610,
31.8114,,Surface,6,Image 1,14,1000014453,14611,
43.4535,,Surface,6,Image 1,14,1000014582,14612,
31.0685,,Surface,6,Image 1,14,1000014583,14613,
40.0897,,Surface,6,Image 1,14,1000014584,14614,
42.8107,,Surface,6,Image 1,14,1000014521,14615,
44.619,,Surface,6,Image 1,15,1000014185,14616,
41.6847,,Surface,6,Image 1,15,1000014556,14617,
51.8932,,Surface,6,Image 1,15,1000014394,14618,
50.4286,,Surface,6,Image 1,15,1000014586,14619,
44.4,,Surface,6,Image 1,15,1000014493,14620,
52.4515,,Surface,6,Image 1,15,1000014591,14621,
50.0794,,Surface,6,Image 1,15,1000014400,14622,
29.4283,,Surface,6,Image 1,15,1000014501,14623,
33.7741,,Surface,6,Image 1,15,1000014536,14624,
35.6949,,Surface,6,Image 1,15,1000014189,14625,
17.6133,,Surface,6,Image 1,15,1000014626,14626,
59.3836,,Surface,6,Image 1,15,1000014627,14627,
6.79256,,Surface,6,Image 1,15,1000014470,14628,
37.9473,,Surface,6,Image 1,15,1000014440,14629,
58.4947,,Surface,6,Image 1,15,1000014545,14630,
52.3745,,Surface,6,Image 1,15,1000014353,14631,
24.9677,,Surface,6,Image 1,15,1000014605,14632,
20.4987,,Surface,6,Image 1,15,1000014197,14633,
47.0826,,Surface,6,Image 1,15,1000014607,14634,
43.8203,,Surface,6,Image 1,15,1000014199,14635,
25.7989,,Surface,6,Image 1,15,1000014200,14636,
54.3114,,Surface,6,Image 1,15,1000014198,14637,
53.5876,,Surface,6,Image 1,15,1000014453,14638,
43.0445,,Surface,6,Image 1,15,1000014582,14639,
51.9428,,Surface,6,Image 1,15,1000014583,14640,
54.2896,,Surface,6,Image 1,15,1000014584,14641,
37.7795,,Surface,6,Image 1,15,1000014521,14642,
21.7086,,Surface,6,Image 1,16,1000014556,14643,
34.3284,,Surface,6,Image 1,16,1000014185,14644,
45.9841,,Surface,6,Image 1,16,1000014394,14645,
51.4547,,Surface,6,Image 1,16,1000014586,14646,
34.7252,,Surface,6,Image 1,16,1000014647,14647,
31.0989,,Surface,6,Image 1,16,1000014648,14648,
58.6213,,Surface,6,Image 1,16,1000014591,14649,
41.503,,Surface,6,Image 1,16,1000014493,14650,
42.9154,,Surface,6,Image 1,16,1000014400,14651,
49.9417,,Surface,6,Image 1,16,1000014501,14652,
37.257,,Surface,6,Image 1,16,1000014536,14653,
33.0794,,Surface,6,Image 1,16,1000014189,14654,
34.9019,,Surface,6,Image 1,16,1000014626,14655,
33.861,,Surface,6,Image 1,16,1000014656,14656,
55.9165,,Surface,6,Image 1,16,1000014627,14657,
33.8562,,Surface,6,Image 1,16,1000014658,14658,
54.8585,,Surface,6,Image 1,16,1000014659,14659,
21.9782,,Surface,6,Image 1,16,1000014470,14660,
54.831,,Surface,6,Image 1,16,1000014661,14661,
37.7124,,Surface,6,Image 1,16,1000014545,14662,
29.4976,,Surface,6,Image 1,16,1000014663,14663,
48.4174,,Surface,6,Image 1,16,1000014353,14664,
25.4383,,Surface,6,Image 1,16,1000014605,14665,
40.3167,,Surface,6,Image 1,16,1000014197,14666,
54.8935,,Surface,6,Image 1,16,1000014607,14667,
29.2954,,Surface,6,Image 1,16,1000014668,14668,
1.09994,,Surface,6,Image 1,16,1000014199,14669,
63.5426,,Surface,6,Image 1,16,1000014198,14670,
31.4309,,Surface,6,Image 1,16,1000014453,14671,
46.9152,,Surface,6,Image 1,16,1000014582,14672,
52.8113,,Surface,6,Image 1,16,1000014583,14673,
49.466,,Surface,6,Image 1,16,1000014584,14674,
31.1318,,Surface,6,Image 1,16,1000014521,14675,
22.3392,,Surface,6,Image 1,17,1000014676,14676,
53.0059,,Surface,6,Image 1,17,1000014586,14677,
53.3703,,Surface,6,Image 1,17,1000014394,14678,
44.102,,Surface,6,Image 1,17,1000014185,14679,
41.3581,,Surface,6,Image 1,17,1000014648,14680,
