
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,TrackID,ID,
0.894357,,Surface,29,1000015022,15084,
0.911995,,Surface,29,1000015055,15085,
0.834609,,Surface,29,1000015021,15086,
0.809335,,Surface,29,1000014659,15087,
0.880067,,Surface,29,1000014926,15088,
0.792618,,Surface,29,1000014991,15089,
0.897862,,Surface,29,1000014783,15090,
0.855955,,Surface,29,1000015027,15091,
0.800844,,Surface,29,1000015029,15092,
0.867477,,Surface,29,1000015030,15093,
0.887336,,Surface,29,1000014198,15094,
0.944865,,Surface,29,1000014199,15095,
0.913867,,Surface,29,1000015096,15096,
0.839666,,Surface,29,1000015097,15097,
0.932914,,Surface,29,1000015000,15098,
0.876203,,Surface,29,1000015099,15099,
0.91011,,Surface,29,1000015100,15100,
0.781652,,Surface,30,1000014943,15101,
0.865488,,Surface,30,1000015102,15102,
0.765145,,Surface,30,1000015069,15103,
0.947513,,Surface,30,1000014909,15104,
0.868667,,Surface,30,1000015072,15105,
0.848334,,Surface,30,1000015073,15106,
0.839017,,Surface,30,1000015007,15107,
0.738118,,Surface,30,1000015108,15108,
0.765555,,Surface,30,1000015009,15109,
0.908265,,Surface,30,1000014918,15110,
0.834213,,Surface,30,1000014950,15111,
0.753545,,Surface,30,1000015012,15112,
0.784922,,Surface,30,1000014852,15113,
0.843035,,Surface,30,1000015021,15114,
0.849061,,Surface,30,1000015022,15115,
0.871874,,Surface,30,1000014659,15116,
0.848994,,Surface,30,1000015055,15117,
0.875988,,Surface,30,1000015118,15118,
0.823003,,Surface,30,1000014991,15119,
0.916593,,Surface,30,1000014926,15120,
0.810684,,Surface,30,1000014783,15121,
0.837201,,Surface,30,1000015122,15122,
0.694071,,Surface,30,1000015123,15123,
0.732558,,Surface,30,1000015027,15124,
0.86959,,Surface,30,1000015029,15125,
0.893288,,Surface,30,1000015030,15126,
0.854132,,Surface,30,1000014198,15127,
0.930067,,Surface,30,1000014199,15128,
0.909298,,Surface,30,1000015096,15129,
0.789524,,Surface,30,1000015097,15130,
0.810857,,Surface,30,1000015000,15131,
0.911188,,Surface,30,1000015099,15132,
0.916596,,Surface,30,1000015100,15133,
0.717144,,Surface,31,1000015069,15134,
0.917968,,Surface,31,1000014909,15135,
0.861317,,Surface,31,1000015072,15136,
0.849399,,Surface,31,1000015073,15137,
0.927955,,Surface,31,1000015102,15138,
0.851253,,Surface,31,1000014943,15139,
0.809997,,Surface,31,1000015007,15140,
0.774076,,Surface,31,1000015108,15141,
0.817932,,Surface,31,1000015142,15142,
0.881862,,Surface,31,1000014918,15143,
0.82145,,Surface,31,1000014950,15144,
0.793313,,Surface,31,1000015145,15145,
0.668398,,Surface,31,1000015055,15146,
0.717328,,Surface,31,1000015021,15147,
0.80143,,Surface,31,1000014659,15148,
0.771401,,Surface,31,1000015022,15149,
0.9335,,Surface,31,1000015118,15150,
0.900624,,Surface,31,1000014926,15151,
0.723856,,Surface,31,1000014991,15152,
0.828645,,Surface,31,1000014783,15153,
0.896031,,Surface,31,1000015154,15154,
0.79202,,Surface,31,1000015122,15155,
0.718272,,Surface,31,1000015123,15156,
0.79406,,Surface,31,1000015027,15157,
0.925561,,Surface,31,1000015158,15158,
0.824486,,Surface,31,1000015029,15159,
0.866368,,Surface,31,1000015030,15160,
0.808659,,Surface,31,1000015161,15161,
0.892724,,Surface,31,1000014198,15162,
0.874745,,Surface,31,1000015096,15163,
0.780527,,Surface,31,1000015097,15164,
0.853493,,Surface,31,1000015099,15165,
0.889717,,Surface,31,1000015100,15166,
0.820386,,Surface,32,1000015007,15167,
0.698081,,Surface,32,1000014943,15168,
0.87202,,Surface,32,1000015102,15169,
0.910456,,Surface,32,1000015069,15170,
0.861007,,Surface,32,1000014909,15171,
0.763646,,Surface,32,1000015072,15172,
0.899524,,Surface,32,1000015073,15173,
0.893311,,Surface,32,1000015174,15174,
0.795849,,Surface,32,1000015108,15175,
0.610706,,Surface,32,1000015142,15176,
0.826366,,Surface,32,1000014950,15177,
0.84669,,Surface,32,1000015145,15178,
0.886869,,Surface,32,1000015179,15179,
0.761347,,Surface,32,1000015180,15180,
0.777355,,Surface,32,1000015021,15181,
0.853402,,Surface,32,1000014659,15182,
0.786791,,Surface,32,1000015022,15183,
0.804627,,Surface,32,1000015184,15184,
0.767117,,Surface,32,1000015118,15185,
0.875412,,Surface,32,1000014991,15186,
0.919782,,Surface,32,1000014926,15187,
0.814219,,Surface,32,1000014783,15188,
0.901583,,Surface,32,1000015154,15189,
0.795716,,Surface,32,1000015190,15190,
