
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
131.016,um,Surface,Image 1,9,1000014299,14429,
90.5583,um,Surface,Image 1,9,1000014430,14430,
42.3506,um,Surface,Image 1,9,1000014400,14431,
93.2203,um,Surface,Image 1,9,1000014402,14432,
150.859,um,Surface,Image 1,9,1000014433,14433,
137.409,um,Surface,Image 1,9,1000014304,14434,
173.941,um,Surface,Image 1,9,1000014189,14435,
135.693,um,Surface,Image 1,9,1000014436,14436,
134.088,um,Surface,Image 1,9,1000014407,14437,
130.559,um,Surface,Image 1,9,1000014438,14438,
125.739,um,Surface,Image 1,9,1000014439,14439,
92.5352,um,Surface,Image 1,9,1000014440,14440,
86.6797,um,Surface,Image 1,9,1000014193,14441,
46.9904,um,Surface,Image 1,9,1000014350,14442,
79.6322,um,Surface,Image 1,9,1000014412,14443,
91.6614,um,Surface,Image 1,9,1000014353,14444,
93.8199,um,Surface,Image 1,9,1000014414,14445,
86.0709,um,Surface,Image 1,9,1000014197,14446,
51.8916,um,Surface,Image 1,9,1000014447,14447,
71.8179,um,Surface,Image 1,9,1000014199,14448,
81.7811,um,Surface,Image 1,9,1000014289,14449,
97.5561,um,Surface,Image 1,9,1000014198,14450,
76.9774,um,Surface,Image 1,9,1000014200,14451,
90.914,um,Surface,Image 1,9,1000014201,14452,
72.2177,um,Surface,Image 1,9,1000014453,14453,
93.3127,um,Surface,Image 1,10,1000014430,14454,
175.714,um,Surface,Image 1,10,1000014298,14455,
177.366,um,Surface,Image 1,10,1000014422,14456,
190.435,um,Surface,Image 1,10,1000014397,14457,
164.215,um,Surface,Image 1,10,1000014184,14458,
180.675,um,Surface,Image 1,10,1000014459,14459,
167.411,um,Surface,Image 1,10,1000014394,14460,
129.629,um,Surface,Image 1,10,1000014331,14461,
12.9445,um,Surface,Image 1,10,1000014185,14462,
130.186,um,Surface,Image 1,10,1000014299,14463,
43.7273,um,Surface,Image 1,10,1000014400,14464,
32.7678,um,Surface,Image 1,10,1000014465,14465,
92.6437,um,Surface,Image 1,10,1000014402,14466,
152.417,um,Surface,Image 1,10,1000014433,14467,
172.771,um,Surface,Image 1,10,1000014189,14468,
135.82,um,Surface,Image 1,10,1000014436,14469,
155.675,um,Surface,Image 1,10,1000014470,14470,
