
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
77.264,s,Surface,11,1000014440,14509,
386.082,s,Surface,11,1000014193,14510,
193.145,s,Surface,11,1000014350,14511,
115.913,s,Surface,11,1000014412,14512,
193.145,s,Surface,11,1000014353,14513,
115.913,s,Surface,11,1000014414,14514,
386.082,s,Surface,11,1000014197,14515,
386.082,s,Surface,11,1000014199,14516,
386.082,s,Surface,11,1000014198,14517,
77.264,s,Surface,11,1000014447,14518,
386.082,s,Surface,11,1000014200,14519,
77.264,s,Surface,11,1000014453,14520,
0,s,Surface,11,1000014521,14521,
154.587,s,Surface,12,1000014394,14522,
231.819,s,Surface,12,1000014331,14523,
424.756,s,Surface,12,1000014185,14524,
77.303,s,Surface,12,1000014459,14525,
154.587,s,Surface,12,1000014397,14526,
38.674,s,Surface,12,1000014493,14527,
115.938,s,Surface,12,1000014422,14528,
115.938,s,Surface,12,1000014430,14529,
270.429,s,Surface,12,1000014299,14530,
154.587,s,Surface,12,1000014400,14531,
77.303,s,Surface,12,1000014465,14532,
154.587,s,Surface,12,1000014402,14533,
115.938,s,Surface,12,1000014433,14534,
38.674,s,Surface,12,1000014501,14535,
0,s,Surface,12,1000014536,14536,
424.756,s,Surface,12,1000014189,14537,
115.938,s,Surface,12,1000014436,14538,
77.303,s,Surface,12,1000014470,14539,
154.587,s,Surface,12,1000014407,14540,
115.938,s,Surface,12,1000014439,14541,
115.938,s,Surface,12,1000014440,14542,
115.938,s,Surface,12,1000014438,14543,
424.756,s,Surface,12,1000014193,14544,
0,s,Surface,12,1000014545,14545,
231.819,s,Surface,12,1000014353,14546,
154.587,s,Surface,12,1000014412,14547,
154.587,s,Surface,12,1000014414,14548,
424.756,s,Surface,12,1000014197,14549,
424.756,s,Surface,12,1000014199,14550,
115.938,s,Surface,12,1000014447,14551,
424.756,s,Surface,12,1000014198,14552,
424.756,s,Surface,12,1000014200,14553,
115.938,s,Surface,12,1000014453,14554,
38.674,s,Surface,12,1000014521,14555,
0,s,Surface,13,1000014556,14556,
463.378,s,Surface,13,1000014185,14557,
270.441,s,Surface,13,1000014331,14558,
193.209,s,Surface,13,1000014394,14559,
115.925,s,Surface,13,1000014459,14560,
193.209,s,Surface,13,1000014397,14561,
77.296,s,Surface,13,1000014493,14562,
309.051,s,Surface,13,1000014299,14563,
193.209,s,Surface,13,1000014400,14564,
115.925,s,Surface,13,1000014465,14565,
193.209,s,Surface,13,1000014402,14566,
77.296,s,Surface,13,1000014501,14567,
38.622,s,Surface,13,1000014536,14568,
463.378,s,Surface,13,1000014189,14569,
115.925,s,Surface,13,1000014470,14570,
154.56,s,Surface,13,1000014440,14571,
154.56,s,Surface,13,1000014438,14572,
38.622,s,Surface,13,1000014545,14573,
193.209,s,Surface,13,1000014412,14574,
270.441,s,Surface,13,1000014353,14575,
193.209,s,Surface,13,1000014414,14576,
463.378,s,Surface,13,1000014197,14577,
463.378,s,Surface,13,1000014199,14578,
463.378,s,Surface,13,1000014198,14579,
463.378,s,Surface,13,1000014200,14580,
154.56,s,Surface,13,1000014453,14581,
0,s,Surface,13,1000014582,14582,
0,s,Surface,13,1000014583,14583,
0,s,Surface,13,1000014584,14584,
77.296,s,Surface,13,1000014521,14585,
0,s,Surface,14,1000014586,14586,
231.749,s,Surface,14,1000014394,14587,
38.54,s,Surface,14,1000014556,14588,
501.918,s,Surface,14,1000014185,14589,
115.836,s,Surface,14,1000014493,14590,
0,s,Surface,14,1000014591,14591,
347.591,s,Surface,14,1000014299,14592,
231.749,s,Surface,14,1000014400,14593,
154.465,s,Surface,14,1000014465,14594,
231.749,s,Surface,14,1000014402,14595,
115.836,s,Surface,14,1000014501,14596,
77.162,s,Surface,14,1000014536,14597,
501.918,s,Surface,14,1000014189,14598,
154.465,s,Surface,14,1000014470,14599,
193.1,s,Surface,14,1000014440,14600,
193.1,s,Surface,14,1000014438,14601,
77.162,s,Surface,14,1000014545,14602,
308.981,s,Surface,14,1000014353,14603,
231.749,s,Surface,14,1000014414,14604,
0,s,Surface,14,1000014605,14605,
501.918,s,Surface,14,1000014197,14606,
0,s,Surface,14,1000014607,14607,
501.918,s,Surface,14,1000014199,14608,
501.918,s,Surface,14,1000014198,14609,
501.918,s,Surface,14,1000014200,14610,
193.1,s,Surface,14,1000014453,14611,
38.54,s,Surface,14,1000014582,14612,
38.54,s,Surface,14,1000014583,14613,
38.54,s,Surface,14,1000014584,14614,
115.836,s,Surface,14,1000014521,14615,
540.908,s,Surface,15,1000014185,14616,
77.53,s,Surface,15,1000014556,14617,
270.739,s,Surface,15,1000014394,14618,
38.99,s,Surface,15,1000014586,14619,
154.826,s,Surface,15,1000014493,14620,
38.99,s,Surface,15,1000014591,14621,
270.739,s,Surface,15,1000014400,14622,
154.826,s,Surface,15,1000014501,14623,
116.152,s,Surface,15,1000014536,14624,
540.908,s,Surface,15,1000014189,14625,
0,s,Surface,15,1000014626,14626,
0,s,Surface,15,1000014627,14627,
193.455,s,Surface,15,1000014470,14628,
232.09,s,Surface,15,1000014440,14629,
116.152,s,Surface,15,1000014545,14630,
347.971,s,Surface,15,1000014353,14631,
38.99,s,Surface,15,1000014605,14632,
540.908,s,Surface,15,1000014197,14633,
38.99,s,Surface,15,1000014607,14634,
540.908,s,Surface,15,1000014199,14635,
540.908,s,Surface,15,1000014200,14636,
540.908,s,Surface,15,1000014198,14637,
232.09,s,Surface,15,1000014453,14638,
77.53,s,Surface,15,1000014582,14639,
77.53,s,Surface,15,1000014583,14640,
77.53,s,Surface,15,1000014584,14641,
154.826,s,Surface,15,1000014521,14642,
116.081,s,Surface,16,1000014556,14643,
579.459,s,Surface,16,1000014185,14644,
309.29,s,Surface,16,1000014394,14645,
77.541,s,Surface,16,1000014586,14646,
0,s,Surface,16,1000014647,14647,
0,s,Surface,16,1000014648,14648,
77.541,s,Surface,16,1000014591,14649,
193.377,s,Surface,16,1000014493,14650,
309.29,s,Surface,16,1000014400,14651,
193.377,s,Surface,16,1000014501,14652,
154.703,s,Surface,16,1000014536,14653,
579.459,s,Surface,16,1000014189,14654,
38.551,s,Surface,16,1000014626,14655,
0,s,Surface,16,1000014656,14656,
38.551,s,Surface,16,1000014627,14657,
0,s,Surface,16,1000014658,14658,
0,s,Surface,16,1000014659,14659,
232.006,s,Surface,16,1000014470,14660,
0,s,Surface,16,1000014661,14661,
154.703,s,Surface,16,1000014545,14662,
0,s,Surface,16,1000014663,14663,
386.522,s,Surface,16,1000014353,14664,
77.541,s,Surface,16,1000014605,14665,
579.459,s,Surface,16,1000014197,14666,
77.541,s,Surface,16,1000014607,14667,
0,s,Surface,16,1000014668,14668,
579.459,s,Surface,16,1000014199,14669,
579.459,s,Surface,16,1000014198,14670,
270.641,s,Surface,16,1000014453,14671,
116.081,s,Surface,16,1000014582,14672,
116.081,s,Surface,16,1000014583,14673,
116.081,s,Surface,16,1000014584,14674,
193.377,s,Surface,16,1000014521,14675,
0,s,Surface,17,1000014676,14676,
116.028,s,Surface,17,1000014586,14677,
347.777,s,Surface,17,1000014394,14678,
617.946,s,Surface,17,1000014185,14679,
38.487,s,Surface,17,1000014648,14680,
38.487,s,Surface,17,1000014647,14681,
116.028,s,Surface,17,1000014591,14682,
0,s,Surface,17,1000014683,14683,
231.864,s,Surface,17,1000014501,14684,
193.19,s,Surface,17,1000014536,14685,
0,s,Surface,17,1000014686,14686,
77.038,s,Surface,17,1000014626,14687,
77.038,s,Surface,17,1000014627,14688,
38.487,s,Surface,17,1000014656,14689,
38.487,s,Surface,17,1000014658,14690,
270.493,s,Surface,17,1000014470,14691,
38.487,s,Surface,17,1000014659,14692,
38.487,s,Surface,17,1000014661,14693,
425.009,s,Surface,17,1000014353,14694,
38.487,s,Surface,17,1000014663,14695,
116.028,s,Surface,17,1000014605,14696,
617.946,s,Surface,17,1000014197,14697,
116.028,s,Surface,17,1000014607,14698,
38.487,s,Surface,17,1000014668,14699,
617.946,s,Surface,17,1000014199,14700,
617.946,s,Surface,17,1000014198,14701,
0,s,Surface,17,1000014702,14702,
309.128,s,Surface,17,1000014453,14703,
154.568,s,Surface,17,1000014582,14704,
38.61,s,Surface,18,1000014676,14705,
386.387,s,Surface,18,1000014394,14706,
656.556,s,Surface,18,1000014185,14707,
77.097,s,Surface,18,1000014648,14708,
77.097,s,Surface,18,1000014647,14709,
0,s,Surface,18,1000014710,14710,
154.638,s,Surface,18,1000014591,14711,
38.61,s,Surface,18,1000014683,14712,
270.474,s,Surface,18,1000014501,14713,
231.8,s,Surface,18,1000014536,14714,
38.61,s,Surface,18,1000014686,14715,
0,s,Surface,18,1000014716,14716,
115.648,s,Surface,18,1000014626,14717,
77.097,s,Surface,18,1000014656,14718,
115.648,s,Surface,18,1000014627,14719,
77.097,s,Surface,18,1000014658,14720,
309.103,s,Surface,18,1000014470,14721,
77.097,s,Surface,18,1000014659,14722,
77.097,s,Surface,18,1000014661,14723,
463.619,s,Surface,18,1000014353,14724,
77.097,s,Surface,18,1000014663,14725,
154.638,s,Surface,18,1000014605,14726,
154.638,s,Surface,18,1000014607,14727,
77.097,s,Surface,18,1000014668,14728,
656.556,s,Surface,18,1000014199,14729,
656.556,s,Surface,18,1000014198,14730,
38.61,s,Surface,18,1000014702,14731,
0,s,Surface,18,1000014732,14732,
77.071,s,Surface,19,1000014683,14733,
38.461,s,Surface,19,1000014710,14734,
193.099,s,Surface,19,1000014591,14735,
115.558,s,Surface,19,1000014647,14736,
115.558,s,Surface,19,1000014648,14737,
77.071,s,Surface,19,1000014676,14738,
424.848,s,Surface,19,1000014394,14739,
695.017,s,Surface,19,1000014185,14740,
308.935,s,Surface,19,1000014501,14741,
270.261,s,Surface,19,1000014536,14742,
77.071,s,Surface,19,1000014686,14743,
38.461,s,Surface,19,1000014716,14744,
115.558,s,Surface,19,1000014656,14745,
115.558,s,Surface,19,1000014658,14746,
347.564,s,Surface,19,1000014470,14747,
0,s,Surface,19,1000014748,14748,
115.558,s,Surface,19,1000014659,14749,
0,s,Surface,19,1000014750,14750,
115.558,s,Surface,19,1000014661,14751,
0,s,Surface,19,1000014752,14752,
502.08,s,Surface,19,1000014353,14753,
115.558,s,Surface,19,1000014663,14754,
193.099,s,Surface,19,1000014605,14755,
0,s,Surface,19,1000014756,14756,
193.099,s,Surface,19,1000014607,14757,
115.558,s,Surface,19,1000014668,14758,
695.017,s,Surface,19,1000014199,14759,
695.017,s,Surface,19,1000014198,14760,
77.071,s,Surface,19,1000014702,14761,
0,s,Surface,19,1000014762,14762,
38.461,s,Surface,19,1000014732,14763,
0,s,Surface,19,1000014764,14764,
0,s,Surface,20,1000014765,14765,
733.517,s,Surface,20,1000014185,14766,
463.348,s,Surface,20,1000014394,14767,
115.571,s,Surface,20,1000014676,14768,
154.058,s,Surface,20,1000014648,14769,
231.599,s,Surface,20,1000014591,14770,
76.961,s,Surface,20,1000014710,14771,
115.571,s,Surface,20,1000014683,14772,
347.435,s,Surface,20,1000014501,14773,
115.571,s,Surface,20,1000014686,14774,
0,s,Surface,20,1000014775,14775,
0,s,Surface,20,1000014776,14776,
76.961,s,Surface,20,1000014716,14777,
386.064,s,Surface,20,1000014470,14778,
154.058,s,Surface,20,1000014659,14779,
0,s,Surface,20,1000014780,14780,
38.5,s,Surface,20,1000014748,14781,
154.058,s,Surface,20,1000014661,14782,
0,s,Surface,20,1000014783,14783,
38.5,s,Surface,20,1000014750,14784,
38.5,s,Surface,20,1000014752,14785,
0,s,Surface,20,1000014786,14786,
540.58,s,Surface,20,1000014353,14787,
154.058,s,Surface,20,1000014663,14788,
38.5,s,Surface,20,1000014756,14789,
231.599,s,Surface,20,1000014607,14790,
154.058,s,Surface,20,1000014668,14791,
733.517,s,Surface,20,1000014199,14792,
733.517,s,Surface,20,1000014198,14793,
115.571,s,Surface,20,1000014702,14794,
38.5,s,Surface,20,1000014762,14795,
76.961,s,Surface,20,1000014732,14796,
38.5,s,Surface,20,1000014764,14797,
0,s,Surface,21,1000014798,14798,
502.216,s,Surface,21,1000014394,14799,
0,s,Surface,21,1000014800,14800,
38.868,s,Surface,21,1000014765,14801,
772.385,s,Surface,21,1000014185,14802,
0,s,Surface,21,1000014803,14803,
0,s,Surface,21,1000014804,14804,
154.439,s,Surface,21,1000014676,14805,
192.926,s,Surface,21,1000014648,14806,
270.467,s,Surface,21,1000014591,14807,
115.829,s,Surface,21,1000014710,14808,
0,s,Surface,21,1000014809,14809,
154.439,s,Surface,21,1000014683,14810,
386.303,s,Surface,21,1000014501,14811,
154.439,s,Surface,21,1000014686,14812,
38.868,s,Surface,21,1000014775,14813,
115.829,s,Surface,21,1000014716,14814,
38.868,s,Surface,21,1000014776,14815,
424.932,s,Surface,21,1000014470,14816,
38.868,s,Surface,21,1000014780,14817,
192.926,s,Surface,21,1000014659,14818,
77.368,s,Surface,21,1000014748,14819,
192.926,s,Surface,21,1000014661,14820,
38.868,s,Surface,21,1000014783,14821,
0,s,Surface,21,1000014822,14822,
77.368,s,Surface,21,1000014750,14823,
77.368,s,Surface,21,1000014752,14824,
579.448,s,Surface,21,1000014353,14825,
38.868,s,Surface,21,1000014786,14826,
77.368,s,Surface,21,1000014756,14827,
270.467,s,Surface,21,1000014607,14828,
192.926,s,Surface,21,1000014668,14829,
772.385,s,Surface,21,1000014199,14830,
772.385,s,Surface,21,1000014198,14831,
77.368,s,Surface,21,1000014762,14832,
115.829,s,Surface,21,1000014732,14833,
77.368,s,Surface,21,1000014764,14834,
38.519,s,Surface,22,1000014800,14835,
77.387,s,Surface,22,1000014765,14836,
810.904,s,Surface,22,1000014185,14837,
540.735,s,Surface,22,1000014394,14838,
38.519,s,Surface,22,1000014798,14839,
38.519,s,Surface,22,1000014804,14840,
38.519,s,Surface,22,1000014803,14841,
192.958,s,Surface,22,1000014676,14842,
231.445,s,Surface,22,1000014648,14843,
308.986,s,Surface,22,1000014591,14844,
154.348,s,Surface,22,1000014710,14845,
0,s,Surface,22,1000014846,14846,
38.519,s,Surface,22,1000014809,14847,
0,s,Surface,22,1000014848,14848,
192.958,s,Surface,22,1000014683,14849,
424.822,s,Surface,22,1000014501,14850,
192.958,s,Surface,22,1000014686,14851,
0,s,Surface,22,1000014852,14852,
77.387,s,Surface,22,1000014775,14853,
77.387,s,Surface,22,1000014776,14854,
463.451,s,Surface,22,1000014470,14855,
231.445,s,Surface,22,1000014659,14856,
