
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
151.01,,Surface,3,Image 1,10,1000014298,14455,
201.512,,Surface,3,Image 1,10,1000014422,14456,
149.95,,Surface,3,Image 1,10,1000014397,14457,
154.05,,Surface,3,Image 1,10,1000014184,14458,
140.056,,Surface,3,Image 1,10,1000014459,14459,
213.965,,Surface,3,Image 1,10,1000014394,14460,
161.108,,Surface,3,Image 1,10,1000014331,14461,
249.012,,Surface,3,Image 1,10,1000014185,14462,
194,,Surface,3,Image 1,10,1000014299,14463,
223.52,,Surface,3,Image 1,10,1000014400,14464,
167.953,,Surface,3,Image 1,10,1000014465,14465,
232.5,,Surface,3,Image 1,10,1000014402,14466,
180.876,,Surface,3,Image 1,10,1000014433,14467,
210.064,,Surface,3,Image 1,10,1000014189,14468,
132.056,,Surface,3,Image 1,10,1000014436,14469,
254,,Surface,3,Image 1,10,1000014470,14470,
253.995,,Surface,3,Image 1,10,1000014407,14471,
247.974,,Surface,3,Image 1,10,1000014438,14472,
128.018,,Surface,3,Image 1,10,1000014439,14473,
173.988,,Surface,3,Image 1,10,1000014440,14474,
174.935,,Surface,3,Image 1,10,1000014193,14475,
127.472,,Surface,3,Image 1,10,1000014350,14476,
154.03,,Surface,3,Image 1,10,1000014412,14477,
253.943,,Surface,3,Image 1,10,1000014353,14478,
242.98,,Surface,3,Image 1,10,1000014414,14479,
209.005,,Surface,3,Image 1,10,1000014197,14480,
191.971,,Surface,3,Image 1,10,1000014447,14481,
254,,Surface,3,Image 1,10,1000014199,14482,
191.516,,Surface,3,Image 1,10,1000014198,14483,
227.544,,Surface,3,Image 1,10,1000014200,14484,
254,,Surface,3,Image 1,10,1000014201,14485,
253.896,,Surface,3,Image 1,10,1000014453,14486,
148,,Surface,3,Image 1,11,1000014465,14487,
170.032,,Surface,3,Image 1,11,1000014400,14488,
170.984,,Surface,3,Image 1,11,1000014298,14489,
210.968,,Surface,3,Image 1,11,1000014299,14490,
253.991,,Surface,3,Image 1,11,1000014430,14491,
186.513,,Surface,3,Image 1,11,1000014422,14492,
158.528,,Surface,3,Image 1,11,1000014493,14493,
168.987,,Surface,3,Image 1,11,1000014397,14494,
200.464,,Surface,3,Image 1,11,1000014184,14495,
153.96,,Surface,3,Image 1,11,1000014459,14496,
192.956,,Surface,3,Image 1,11,1000014394,14497,
134.484,,Surface,3,Image 1,11,1000014331,14498,
215.992,,Surface,3,Image 1,11,1000014185,14499,
191.014,,Surface,3,Image 1,11,1000014402,14500,
163.985,,Surface,3,Image 1,11,1000014501,14501,
171.072,,Surface,3,Image 1,11,1000014433,14502,
197.006,,Surface,3,Image 1,11,1000014189,14503,
142.978,,Surface,3,Image 1,11,1000014436,14504,
253.986,,Surface,3,Image 1,11,1000014470,14505,
253.994,,Surface,3,Image 1,11,1000014407,14506,
254.008,,Surface,3,Image 1,11,1000014438,14507,
151.001,,Surface,3,Image 1,11,1000014439,14508,
168.1,,Surface,3,Image 1,11,1000014440,14509,
184,,Surface,3,Image 1,11,1000014193,14510,
192.964,,Surface,3,Image 1,11,1000014350,14511,
232.465,,Surface,3,Image 1,11,1000014412,14512,
248.98,,Surface,3,Image 1,11,1000014353,14513,
181.035,,Surface,3,Image 1,11,1000014414,14514,
246,,Surface,3,Image 1,11,1000014197,14515,
254.005,,Surface,3,Image 1,11,1000014199,14516,
177.016,,Surface,3,Image 1,11,1000014198,14517,
233.08,,Surface,3,Image 1,11,1000014447,14518,
237.031,,Surface,3,Image 1,11,1000014200,14519,
179.082,,Surface,3,Image 1,11,1000014453,14520,
148.012,,Surface,3,Image 1,11,1000014521,14521,
188.952,,Surface,3,Image 1,12,1000014394,14522,
139.024,,Surface,3,Image 1,12,1000014331,14523,
253.944,,Surface,3,Image 1,12,1000014185,14524,
201.968,,Surface,3,Image 1,12,1000014459,14525,
177.496,,Surface,3,Image 1,12,1000014397,14526,
122,,Surface,3,Image 1,12,1000014493,14527,
163.469,,Surface,3,Image 1,12,1000014422,14528,
232.99,,Surface,3,Image 1,12,1000014430,14529,
