
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
11,,Surface,11,1000014436,14504,
11,,Surface,11,1000014470,14505,
11,,Surface,11,1000014407,14506,
11,,Surface,11,1000014438,14507,
11,,Surface,11,1000014439,14508,
11,,Surface,11,1000014440,14509,
11,,Surface,11,1000014193,14510,
11,,Surface,11,1000014350,14511,
11,,Surface,11,1000014412,14512,
11,,Surface,11,1000014353,14513,
11,,Surface,11,1000014414,14514,
11,,Surface,11,1000014197,14515,
11,,Surface,11,1000014199,14516,
11,,Surface,11,1000014198,14517,
11,,Surface,11,1000014447,14518,
11,,Surface,11,1000014200,14519,
11,,Surface,11,1000014453,14520,
11,,Surface,11,1000014521,14521,
12,,Surface,12,1000014394,14522,
12,,Surface,12,1000014331,14523,
12,,Surface,12,1000014185,14524,
12,,Surface,12,1000014459,14525,
12,,Surface,12,1000014397,14526,
12,,Surface,12,1000014493,14527,
12,,Surface,12,1000014422,14528,
12,,Surface,12,1000014430,14529,
12,,Surface,12,1000014299,14530,
12,,Surface,12,1000014400,14531,
12,,Surface,12,1000014465,14532,
12,,Surface,12,1000014402,14533,
12,,Surface,12,1000014433,14534,
12,,Surface,12,1000014501,14535,
12,,Surface,12,1000014536,14536,
12,,Surface,12,1000014189,14537,
12,,Surface,12,1000014436,14538,
12,,Surface,12,1000014470,14539,
12,,Surface,12,1000014407,14540,
12,,Surface,12,1000014439,14541,
12,,Surface,12,1000014440,14542,
12,,Surface,12,1000014438,14543,
12,,Surface,12,1000014193,14544,
12,,Surface,12,1000014545,14545,
12,,Surface,12,1000014353,14546,
12,,Surface,12,1000014412,14547,
12,,Surface,12,1000014414,14548,
12,,Surface,12,1000014197,14549,
12,,Surface,12,1000014199,14550,
12,,Surface,12,1000014447,14551,
12,,Surface,12,1000014198,14552,
12,,Surface,12,1000014200,14553,
12,,Surface,12,1000014453,14554,
12,,Surface,12,1000014521,14555,
13,,Surface,13,1000014556,14556,
13,,Surface,13,1000014185,14557,
13,,Surface,13,1000014331,14558,
13,,Surface,13,1000014394,14559,
13,,Surface,13,1000014459,14560,
13,,Surface,13,1000014397,14561,
13,,Surface,13,1000014493,14562,
13,,Surface,13,1000014299,14563,
13,,Surface,13,1000014400,14564,
13,,Surface,13,1000014465,14565,
13,,Surface,13,1000014402,14566,
13,,Surface,13,1000014501,14567,
13,,Surface,13,1000014536,14568,
13,,Surface,13,1000014189,14569,
13,,Surface,13,1000014470,14570,
13,,Surface,13,1000014440,14571,
13,,Surface,13,1000014438,14572,
13,,Surface,13,1000014545,14573,
13,,Surface,13,1000014412,14574,
13,,Surface,13,1000014353,14575,
13,,Surface,13,1000014414,14576,
13,,Surface,13,1000014197,14577,
13,,Surface,13,1000014199,14578,
13,,Surface,13,1000014198,14579,
13,,Surface,13,1000014200,14580,
13,,Surface,13,1000014453,14581,
13,,Surface,13,1000014582,14582,
13,,Surface,13,1000014583,14583,
13,,Surface,13,1000014584,14584,
13,,Surface,13,1000014521,14585,
14,,Surface,14,1000014586,14586,
14,,Surface,14,1000014394,14587,
14,,Surface,14,1000014556,14588,
14,,Surface,14,1000014185,14589,
14,,Surface,14,1000014493,14590,
14,,Surface,14,1000014591,14591,
14,,Surface,14,1000014299,14592,
14,,Surface,14,1000014400,14593,
14,,Surface,14,1000014465,14594,
14,,Surface,14,1000014402,14595,
14,,Surface,14,1000014501,14596,
14,,Surface,14,1000014536,14597,
14,,Surface,14,1000014189,14598,
14,,Surface,14,1000014470,14599,
14,,Surface,14,1000014440,14600,
14,,Surface,14,1000014438,14601,
14,,Surface,14,1000014545,14602,
14,,Surface,14,1000014353,14603,
14,,Surface,14,1000014414,14604,
14,,Surface,14,1000014605,14605,
14,,Surface,14,1000014197,14606,
14,,Surface,14,1000014607,14607,
14,,Surface,14,1000014199,14608,
14,,Surface,14,1000014198,14609,
14,,Surface,14,1000014200,14610,
14,,Surface,14,1000014453,14611,
14,,Surface,14,1000014582,14612,
14,,Surface,14,1000014583,14613,
14,,Surface,14,1000014584,14614,
14,,Surface,14,1000014521,14615,
15,,Surface,15,1000014185,14616,
15,,Surface,15,1000014556,14617,
15,,Surface,15,1000014394,14618,
15,,Surface,15,1000014586,14619,
15,,Surface,15,1000014493,14620,
15,,Surface,15,1000014591,14621,
15,,Surface,15,1000014400,14622,
15,,Surface,15,1000014501,14623,
15,,Surface,15,1000014536,14624,
15,,Surface,15,1000014189,14625,
15,,Surface,15,1000014626,14626,
15,,Surface,15,1000014627,14627,
15,,Surface,15,1000014470,14628,
15,,Surface,15,1000014440,14629,
15,,Surface,15,1000014545,14630,
15,,Surface,15,1000014353,14631,
15,,Surface,15,1000014605,14632,
15,,Surface,15,1000014197,14633,
15,,Surface,15,1000014607,14634,
15,,Surface,15,1000014199,14635,
15,,Surface,15,1000014200,14636,
15,,Surface,15,1000014198,14637,
15,,Surface,15,1000014453,14638,
15,,Surface,15,1000014582,14639,
15,,Surface,15,1000014583,14640,
15,,Surface,15,1000014584,14641,
15,,Surface,15,1000014521,14642,
16,,Surface,16,1000014556,14643,
16,,Surface,16,1000014185,14644,
16,,Surface,16,1000014394,14645,
16,,Surface,16,1000014586,14646,
16,,Surface,16,1000014647,14647,
16,,Surface,16,1000014648,14648,
16,,Surface,16,1000014591,14649,
16,,Surface,16,1000014493,14650,
16,,Surface,16,1000014400,14651,
16,,Surface,16,1000014501,14652,
16,,Surface,16,1000014536,14653,
16,,Surface,16,1000014189,14654,
16,,Surface,16,1000014626,14655,
16,,Surface,16,1000014656,14656,
16,,Surface,16,1000014627,14657,
16,,Surface,16,1000014658,14658,
16,,Surface,16,1000014659,14659,
16,,Surface,16,1000014470,14660,
16,,Surface,16,1000014661,14661,
16,,Surface,16,1000014545,14662,
16,,Surface,16,1000014663,14663,
16,,Surface,16,1000014353,14664,
16,,Surface,16,1000014605,14665,
16,,Surface,16,1000014197,14666,
16,,Surface,16,1000014607,14667,
16,,Surface,16,1000014668,14668,
16,,Surface,16,1000014199,14669,
16,,Surface,16,1000014198,14670,
16,,Surface,16,1000014453,14671,
16,,Surface,16,1000014582,14672,
16,,Surface,16,1000014583,14673,
16,,Surface,16,1000014584,14674,
16,,Surface,16,1000014521,14675,
17,,Surface,17,1000014676,14676,
17,,Surface,17,1000014586,14677,
17,,Surface,17,1000014394,14678,
17,,Surface,17,1000014185,14679,
17,,Surface,17,1000014648,14680,
17,,Surface,17,1000014647,14681,
17,,Surface,17,1000014591,14682,
17,,Surface,17,1000014683,14683,
17,,Surface,17,1000014501,14684,
17,,Surface,17,1000014536,14685,
17,,Surface,17,1000014686,14686,
17,,Surface,17,1000014626,14687,
17,,Surface,17,1000014627,14688,
17,,Surface,17,1000014656,14689,
17,,Surface,17,1000014658,14690,
17,,Surface,17,1000014470,14691,
17,,Surface,17,1000014659,14692,
17,,Surface,17,1000014661,14693,
17,,Surface,17,1000014353,14694,
17,,Surface,17,1000014663,14695,
17,,Surface,17,1000014605,14696,
17,,Surface,17,1000014197,14697,
17,,Surface,17,1000014607,14698,
17,,Surface,17,1000014668,14699,
17,,Surface,17,1000014199,14700,
17,,Surface,17,1000014198,14701,
17,,Surface,17,1000014702,14702,
17,,Surface,17,1000014453,14703,
17,,Surface,17,1000014582,14704,
18,,Surface,18,1000014676,14705,
18,,Surface,18,1000014394,14706,
18,,Surface,18,1000014185,14707,
18,,Surface,18,1000014648,14708,
18,,Surface,18,1000014647,14709,
18,,Surface,18,1000014710,14710,
18,,Surface,18,1000014591,14711,
18,,Surface,18,1000014683,14712,
18,,Surface,18,1000014501,14713,
18,,Surface,18,1000014536,14714,
18,,Surface,18,1000014686,14715,
18,,Surface,18,1000014716,14716,
18,,Surface,18,1000014626,14717,
18,,Surface,18,1000014656,14718,
18,,Surface,18,1000014627,14719,
18,,Surface,18,1000014658,14720,
18,,Surface,18,1000014470,14721,
18,,Surface,18,1000014659,14722,
18,,Surface,18,1000014661,14723,
18,,Surface,18,1000014353,14724,
18,,Surface,18,1000014663,14725,
18,,Surface,18,1000014605,14726,
18,,Surface,18,1000014607,14727,
18,,Surface,18,1000014668,14728,
18,,Surface,18,1000014199,14729,
18,,Surface,18,1000014198,14730,
18,,Surface,18,1000014702,14731,
18,,Surface,18,1000014732,14732,
19,,Surface,19,1000014683,14733,
19,,Surface,19,1000014710,14734,
19,,Surface,19,1000014591,14735,
19,,Surface,19,1000014647,14736,
19,,Surface,19,1000014648,14737,
19,,Surface,19,1000014676,14738,
19,,Surface,19,1000014394,14739,
19,,Surface,19,1000014185,14740,
19,,Surface,19,1000014501,14741,
19,,Surface,19,1000014536,14742,
19,,Surface,19,1000014686,14743,
19,,Surface,19,1000014716,14744,
19,,Surface,19,1000014656,14745,
19,,Surface,19,1000014658,14746,
19,,Surface,19,1000014470,14747,
19,,Surface,19,1000014748,14748,
19,,Surface,19,1000014659,14749,
19,,Surface,19,1000014750,14750,
19,,Surface,19,1000014661,14751,
19,,Surface,19,1000014752,14752,
19,,Surface,19,1000014353,14753,
19,,Surface,19,1000014663,14754,
19,,Surface,19,1000014605,14755,
19,,Surface,19,1000014756,14756,
19,,Surface,19,1000014607,14757,
19,,Surface,19,1000014668,14758,
19,,Surface,19,1000014199,14759,
19,,Surface,19,1000014198,14760,
19,,Surface,19,1000014702,14761,
19,,Surface,19,1000014762,14762,
19,,Surface,19,1000014732,14763,
19,,Surface,19,1000014764,14764,
20,,Surface,20,1000014765,14765,
20,,Surface,20,1000014185,14766,
20,,Surface,20,1000014394,14767,
20,,Surface,20,1000014676,14768,
20,,Surface,20,1000014648,14769,
20,,Surface,20,1000014591,14770,
20,,Surface,20,1000014710,14771,
20,,Surface,20,1000014683,14772,
20,,Surface,20,1000014501,14773,
20,,Surface,20,1000014686,14774,
20,,Surface,20,1000014775,14775,
20,,Surface,20,1000014776,14776,
20,,Surface,20,1000014716,14777,
20,,Surface,20,1000014470,14778,
20,,Surface,20,1000014659,14779,
20,,Surface,20,1000014780,14780,
20,,Surface,20,1000014748,14781,
20,,Surface,20,1000014661,14782,
20,,Surface,20,1000014783,14783,
20,,Surface,20,1000014750,14784,
20,,Surface,20,1000014752,14785,
20,,Surface,20,1000014786,14786,
20,,Surface,20,1000014353,14787,
20,,Surface,20,1000014663,14788,
20,,Surface,20,1000014756,14789,
20,,Surface,20,1000014607,14790,
20,,Surface,20,1000014668,14791,
20,,Surface,20,1000014199,14792,
20,,Surface,20,1000014198,14793,
20,,Surface,20,1000014702,14794,
20,,Surface,20,1000014762,14795,
20,,Surface,20,1000014732,14796,
20,,Surface,20,1000014764,14797,
21,,Surface,21,1000014798,14798,
21,,Surface,21,1000014394,14799,
21,,Surface,21,1000014800,14800,
21,,Surface,21,1000014765,14801,
21,,Surface,21,1000014185,14802,
21,,Surface,21,1000014803,14803,
21,,Surface,21,1000014804,14804,
21,,Surface,21,1000014676,14805,
21,,Surface,21,1000014648,14806,
21,,Surface,21,1000014591,14807,
21,,Surface,21,1000014710,14808,
21,,Surface,21,1000014809,14809,
21,,Surface,21,1000014683,14810,
21,,Surface,21,1000014501,14811,
21,,Surface,21,1000014686,14812,
21,,Surface,21,1000014775,14813,
21,,Surface,21,1000014716,14814,
21,,Surface,21,1000014776,14815,
21,,Surface,21,1000014470,14816,
21,,Surface,21,1000014780,14817,
21,,Surface,21,1000014659,14818,
21,,Surface,21,1000014748,14819,
21,,Surface,21,1000014661,14820,
21,,Surface,21,1000014783,14821,
21,,Surface,21,1000014822,14822,
21,,Surface,21,1000014750,14823,
21,,Surface,21,1000014752,14824,
21,,Surface,21,1000014353,14825,
21,,Surface,21,1000014786,14826,
21,,Surface,21,1000014756,14827,
21,,Surface,21,1000014607,14828,
21,,Surface,21,1000014668,14829,
21,,Surface,21,1000014199,14830,
21,,Surface,21,1000014198,14831,
21,,Surface,21,1000014762,14832,
21,,Surface,21,1000014732,14833,
21,,Surface,21,1000014764,14834,
22,,Surface,22,1000014800,14835,
22,,Surface,22,1000014765,14836,
22,,Surface,22,1000014185,14837,
22,,Surface,22,1000014394,14838,
22,,Surface,22,1000014798,14839,
22,,Surface,22,1000014804,14840,
22,,Surface,22,1000014803,14841,
22,,Surface,22,1000014676,14842,
22,,Surface,22,1000014648,14843,
22,,Surface,22,1000014591,14844,
22,,Surface,22,1000014710,14845,
22,,Surface,22,1000014846,14846,
22,,Surface,22,1000014809,14847,
22,,Surface,22,1000014848,14848,
22,,Surface,22,1000014683,14849,
22,,Surface,22,1000014501,14850,
22,,Surface,22,1000014686,14851,
22,,Surface,22,1000014852,14852,
22,,Surface,22,1000014775,14853,
22,,Surface,22,1000014776,14854,
22,,Surface,22,1000014470,14855,
22,,Surface,22,1000014659,14856,
22,,Surface,22,1000014780,14857,
22,,Surface,22,1000014748,14858,
22,,Surface,22,1000014859,14859,
22,,Surface,22,1000014783,14860,
22,,Surface,22,1000014822,14861,
22,,Surface,22,1000014750,14862,
22,,Surface,22,1000014752,14863,
22,,Surface,22,1000014786,14864,
22,,Surface,22,1000014353,14865,
22,,Surface,22,1000014756,14866,
22,,Surface,22,1000014607,14867,
22,,Surface,22,1000014199,14868,
22,,Surface,22,1000014198,14869,
22,,Surface,22,1000014762,14870,
22,,Surface,22,1000014732,14871,
22,,Surface,22,1000014764,14872,
23,,Surface,23,1000014803,14873,
23,,Surface,23,1000014798,14874,
23,,Surface,23,1000014804,14875,
23,,Surface,23,1000014800,14876,
23,,Surface,23,1000014765,14877,
23,,Surface,23,1000014185,14878,
23,,Surface,23,1000014676,14879,
23,,Surface,23,1000014648,14880,
23,,Surface,23,1000014591,14881,
23,,Surface,23,1000014809,14882,
23,,Surface,23,1000014846,14883,
23,,Surface,23,1000014848,14884,
23,,Surface,23,1000014501,14885,
23,,Surface,23,1000014686,14886,
23,,Surface,23,1000014887,14887,
23,,Surface,23,1000014852,14888,
23,,Surface,23,1000014775,14889,
23,,Surface,23,1000014776,14890,
23,,Surface,23,1000014470,14891,
23,,Surface,23,1000014659,14892,
23,,Surface,23,1000014780,14893,
23,,Surface,23,1000014859,14894,
23,,Surface,23,1000014783,14895,
23,,Surface,23,1000014822,14896,
23,,Surface,23,1000014750,14897,
23,,Surface,23,1000014752,14898,
23,,Surface,23,1000014786,14899,
23,,Surface,23,1000014353,14900,
23,,Surface,23,1000014607,14901,
23,,Surface,23,1000014199,14902,
23,,Surface,23,1000014198,14903,
23,,Surface,23,1000014762,14904,
23,,Surface,23,1000014732,14905,
24,,Surface,24,1000014804,14906,
24,,Surface,24,1000014800,14907,
24,,Surface,24,1000014185,14908,
24,,Surface,24,1000014909,14909,
24,,Surface,24,1000014803,14910,
24,,Surface,24,1000014798,14911,
24,,Surface,24,1000014676,14912,
24,,Surface,24,1000014648,14913,
24,,Surface,24,1000014591,14914,
24,,Surface,24,1000014809,14915,
24,,Surface,24,1000014846,14916,
24,,Surface,24,1000014848,14917,
24,,Surface,24,1000014918,14918,
24,,Surface,24,1000014686,14919,
24,,Surface,24,1000014887,14920,
24,,Surface,24,1000014852,14921,
24,,Surface,24,1000014775,14922,
24,,Surface,24,1000014776,14923,
24,,Surface,24,1000014470,14924,
24,,Surface,24,1000014659,14925,
24,,Surface,24,1000014926,14926,
24,,Surface,24,1000014783,14927,
24,,Surface,24,1000014859,14928,
24,,Surface,24,1000014822,14929,
24,,Surface,24,1000014752,14930,
24,,Surface,24,1000014353,14931,
24,,Surface,24,1000014607,14932,
24,,Surface,24,1000014199,14933,
24,,Surface,24,1000014198,14934,
24,,Surface,24,1000014762,14935,
24,,Surface,24,1000014732,14936,
25,,Surface,25,1000014909,14937,
25,,Surface,25,1000014938,14938,
25,,Surface,25,1000014939,14939,
25,,Surface,25,1000014185,14940,
25,,Surface,25,1000014803,14941,
25,,Surface,25,1000014676,14942,
25,,Surface,25,1000014943,14943,
25,,Surface,25,1000014648,14944,
25,,Surface,25,1000014591,14945,
25,,Surface,25,1000014809,14946,
25,,Surface,25,1000014846,14947,
25,,Surface,25,1000014948,14948,
25,,Surface,25,1000014848,14949,
25,,Surface,25,1000014950,14950,
25,,Surface,25,1000014918,14951,
25,,Surface,25,1000014686,14952,
25,,Surface,25,1000014887,14953,
25,,Surface,25,1000014852,14954,
25,,Surface,25,1000014775,14955,
25,,Surface,25,1000014956,14956,
