
Shortest Distance to Surfaces Surfaces=Surfaces 2
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,TrackID,ID,
4.79024,um,Surface,Surfaces 2,7,1000014302,14373,
24.4277,um,Surface,Surfaces 2,7,1000014304,14374,
13.6891,um,Surface,Surfaces 2,7,1000014189,14375,
6.39956,um,Surface,Surfaces 2,7,1000014239,14376,
23.785,um,Surface,Surfaces 2,7,1000014190,14377,
1.62286,um,Surface,Surfaces 2,7,1000014212,14378,
2.47325,um,Surface,Surfaces 2,7,1000014275,14379,
10.572,um,Surface,Surfaces 2,7,1000014193,14380,
21.0591,um,Surface,Surfaces 2,7,1000014350,14381,
11.9409,um,Surface,Surfaces 2,7,1000014216,14382,
16.7517,um,Surface,Surfaces 2,7,1000014218,14383,
12.4979,um,Surface,Surfaces 2,7,1000014353,14384,
12.8359,um,Surface,Surfaces 2,7,1000014197,14385,
19.8726,um,Surface,Surfaces 2,7,1000014199,14386,
9.93294,um,Surface,Surfaces 2,7,1000014289,14387,
9.08902,um,Surface,Surfaces 2,7,1000014198,14388,
16.5215,um,Surface,Surfaces 2,7,1000014288,14389,
3.33596,um,Surface,Surfaces 2,7,1000014200,14390,
7.72961,um,Surface,Surfaces 2,7,1000014201,14391,
6.40971,um,Surface,Surfaces 2,8,1000014184,14392,
12.1987,um,Surface,Surfaces 2,8,1000014331,14393,
2.42807,um,Surface,Surfaces 2,8,1000014394,14394,
29.0797,um,Surface,Surfaces 2,8,1000014329,14395,
36.391,um,Surface,Surfaces 2,8,1000014185,14396,
8.36244,um,Surface,Surfaces 2,8,1000014397,14397,
4.91606,um,Surface,Surfaces 2,8,1000014298,14398,
4.74647,um,Surface,Surfaces 2,8,1000014299,14399,
23.7025,um,Surface,Surfaces 2,8,1000014400,14400,
2.88022,um,Surface,Surfaces 2,8,1000014233,14401,
5.90903,um,Surface,Surfaces 2,8,1000014402,14402,
3.4839,um,Surface,Surfaces 2,8,1000014302,14403,
26.9885,um,Surface,Surfaces 2,8,1000014304,14404,
12.8128,um,Surface,Surfaces 2,8,1000014189,14405,
5.15096,um,Surface,Surfaces 2,8,1000014239,14406,
7.67278,um,Surface,Surfaces 2,8,1000014407,14407,
9.53718,um,Surface,Surfaces 2,8,1000014193,14408,
17.9205,um,Surface,Surfaces 2,8,1000014350,14409,
12.9393,um,Surface,Surfaces 2,8,1000014216,14410,
18.1376,um,Surface,Surfaces 2,8,1000014218,14411,
27.8705,um,Surface,Surfaces 2,8,1000014412,14412,
13.7118,um,Surface,Surfaces 2,8,1000014353,14413,
