
CellTypeCount
==================== 
Count,Time, CellType
4048.0,2,Fragment-LogNorm
4111.0,3,Fragment-LogNorm
4168.0,4,Fragment-LogNorm
4215.0,5,Fragment-LogNorm
4273.0,6,Fragment-LogNorm
4317.0,7,Fragment-LogNorm
4361.0,8,Fragment-LogNorm
4398.0,9,Fragment-LogNorm
4432.0,10,Fragment-LogNorm
4475.0,11,Fragment-LogNorm
4509.0,12,Fragment-LogNorm
4556.0,13,Fragment-LogNorm
4596.0,14,Fragment-LogNorm
4629.0,15,Fragment-LogNorm
4665.0,16,Fragment-LogNorm
4707.0,17,Fragment-LogNorm
4742.0,18,Fragment-LogNorm
4778.0,19,Fragment-LogNorm
4812.0,20,Fragment-LogNorm
4843.0,21,Fragment-LogNorm
4885.0,22,Fragment-LogNorm
4910.0,23,Fragment-LogNorm
4950.0,24,Fragment-LogNorm
4984.0,25,Fragment-LogNorm
5015.0,26,Fragment-LogNorm
5058.0,27,Fragment-LogNorm
5108.0,28,Fragment-LogNorm
5137.0,29,Fragment-LogNorm
5168.0,30,Fragment-LogNorm
5200.0,31,Fragment-LogNorm
5236.0,32,Fragment-LogNorm
5267.0,33,Fragment-LogNorm
5306.0,34,Fragment-LogNorm
5335.0,35,Fragment-LogNorm
5369.0,36,Fragment-LogNorm
5392.0,37,Fragment-LogNorm
5429.0,38,Fragment-LogNorm
5463.0,39,Fragment-LogNorm
5491.0,40,Fragment-LogNorm
5521.0,41,Fragment-LogNorm
5552.0,42,Fragment-LogNorm
5576.0,43,Fragment-LogNorm
5604.0,44,Fragment-LogNorm
5631.0,45,Fragment-LogNorm
5657.0,46,Fragment-LogNorm
5688.0,47,Fragment-LogNorm
5714.0,48,Fragment-LogNorm
5741.0,49,Fragment-LogNorm
5777.0,50,Fragment-LogNorm
5800.0,51,Fragment-LogNorm
5828.0,52,Fragment-LogNorm
5852.0,53,Fragment-LogNorm
5882.0,54,Fragment-LogNorm
5910.0,55,Fragment-LogNorm
5951.0,56,Fragment-LogNorm
5972.0,57,Fragment-LogNorm
6001.0,58,Fragment-LogNorm
6029.0,59,Fragment-LogNorm
6058.0,60,Fragment-LogNorm
6086.0,61,Fragment-LogNorm
6107.0,62,Fragment-LogNorm
6136.0,63,Fragment-LogNorm
6160.0,64,Fragment-LogNorm
6195.0,65,Fragment-LogNorm
6232.0,66,Fragment-LogNorm
6263.0,67,Fragment-LogNorm
6297.0,68,Fragment-LogNorm
6319.0,69,Fragment-LogNorm
6342.0,70,Fragment-LogNorm
6360.0,71,Fragment-LogNorm
6378.0,72,Fragment-LogNorm
6405.0,73,Fragment-LogNorm
6426.0,74,Fragment-LogNorm
6456.0,75,Fragment-LogNorm
6476.0,76,Fragment-LogNorm
6501.0,77,Fragment-LogNorm
6531.0,78,Fragment-LogNorm
6572.0,79,Fragment-LogNorm
6602.0,80,Fragment-LogNorm
6632.0,81,Fragment-LogNorm
6658.0,82,Fragment-LogNorm
6691.0,83,Fragment-LogNorm
6716.0,84,Fragment-LogNorm
6751.0,85,Fragment-LogNorm
6777.0,86,Fragment-LogNorm
6796.0,87,Fragment-LogNorm
6820.0,88,Fragment-LogNorm
6845.0,89,Fragment-LogNorm
6876.0,90,Fragment-LogNorm
6910.0,91,Fragment-LogNorm
6934.0,92,Fragment-LogNorm
6971.0,93,Fragment-LogNorm
6998.0,94,Fragment-LogNorm
7028.0,95,Fragment-LogNorm
7046.0,96,Fragment-LogNorm
7078.0,97,Fragment-LogNorm
7111.0,98,Fragment-LogNorm
7139.0,99,Fragment-LogNorm
7157.0,100,Fragment-LogNorm
7182.0,101,Fragment-LogNorm
7212.0,102,Fragment-LogNorm
7248.0,103,Fragment-LogNorm
7267.0,104,Fragment-LogNorm
7297.0,105,Fragment-LogNorm
7318.0,106,Fragment-LogNorm
7343.0,107,Fragment-LogNorm
7370.0,108,Fragment-LogNorm
7395.0,109,Fragment-LogNorm
7420.0,110,Fragment-LogNorm
7445.0,111,Fragment-LogNorm
7478.0,112,Fragment-LogNorm
7519.0,113,Fragment-LogNorm
7547.0,114,Fragment-LogNorm
7577.0,115,Fragment-LogNorm
7603.0,116,Fragment-LogNorm
7624.0,117,Fragment-LogNorm
7666.0,118,Fragment-LogNorm
7697.0,119,Fragment-LogNorm
7721.0,120,Fragment-LogNorm
7740.0,121,Fragment-LogNorm
7758.0,122,Fragment-LogNorm
7780.0,123,Fragment-LogNorm
7800.0,124,Fragment-LogNorm
7826.0,125,Fragment-LogNorm
7857.0,126,Fragment-LogNorm
7887.0,127,Fragment-LogNorm
7919.0,128,Fragment-LogNorm
7950.0,129,Fragment-LogNorm
7982.0,130,Fragment-LogNorm
8011.0,131,Fragment-LogNorm
8036.0,132,Fragment-LogNorm
8061.0,133,Fragment-LogNorm
8088.0,134,Fragment-LogNorm
8120.0,135,Fragment-LogNorm
8147.0,136,Fragment-LogNorm
8177.0,137,Fragment-LogNorm
8205.0,138,Fragment-LogNorm
8225.0,139,Fragment-LogNorm
8256.0,140,Fragment-LogNorm
8285.0,141,Fragment-LogNorm
8315.0,142,Fragment-LogNorm
8340.0,143,Fragment-LogNorm
8373.0,144,Fragment-LogNorm
8398.0,145,Fragment-LogNorm
8424.0,146,Fragment-LogNorm
8442.0,147,Fragment-LogNorm
8474.0,148,Fragment-LogNorm
8493.0,149,Fragment-LogNorm
8517.0,150,Fragment-LogNorm
8542.0,151,Fragment-LogNorm
8580.0,152,Fragment-LogNorm
8605.0,153,Fragment-LogNorm
8631.0,154,Fragment-LogNorm
8655.0,155,Fragment-LogNorm
8682.0,156,Fragment-LogNorm
8717.0,157,Fragment-LogNorm
8741.0,158,Fragment-LogNorm
8768.0,159,Fragment-LogNorm
8802.0,160,Fragment-LogNorm
8838.0,161,Fragment-LogNorm
8869.0,162,Fragment-LogNorm
8892.0,163,Fragment-LogNorm
8916.0,164,Fragment-LogNorm
8942.0,165,Fragment-LogNorm
8976.0,166,Fragment-LogNorm
9003.0,167,Fragment-LogNorm
9035.0,168,Fragment-LogNorm
9059.0,169,Fragment-LogNorm
9076.0,170,Fragment-LogNorm
9102.0,171,Fragment-LogNorm
9128.0,172,Fragment-LogNorm
9148.0,173,Fragment-LogNorm
9178.0,174,Fragment-LogNorm
9208.0,175,Fragment-LogNorm
9247.0,176,Fragment-LogNorm
9279.0,177,Fragment-LogNorm
9300.0,178,Fragment-LogNorm
9325.0,179,Fragment-LogNorm
9350.0,180,Fragment-LogNorm
9381.0,181,Fragment-LogNorm
9412.0,182,Fragment-LogNorm
9439.0,183,Fragment-LogNorm
9466.0,184,Fragment-LogNorm
9501.0,185,Fragment-LogNorm
9531.0,186,Fragment-LogNorm
9548.0,187,Fragment-LogNorm
9580.0,188,Fragment-LogNorm
9605.0,189,Fragment-LogNorm
9628.0,190,Fragment-LogNorm
9657.0,191,Fragment-LogNorm
9684.0,192,Fragment-LogNorm
9702.0,193,Fragment-LogNorm
9727.0,194,Fragment-LogNorm
9749.0,195,Fragment-LogNorm
9777.0,196,Fragment-LogNorm
9810.0,197,Fragment-LogNorm
9833.0,198,Fragment-LogNorm
9866.0,199,Fragment-LogNorm
9891.0,200,Fragment-LogNorm
9917.0,201,Fragment-LogNorm
9949.0,202,Fragment-LogNorm
9976.0,203,Fragment-LogNorm
10009.0,204,Fragment-LogNorm
10033.0,205,Fragment-LogNorm
10063.0,206,Fragment-LogNorm
10091.0,207,Fragment-LogNorm
10121.0,208,Fragment-LogNorm
10147.0,209,Fragment-LogNorm
10169.0,210,Fragment-LogNorm
10196.0,211,Fragment-LogNorm
10222.0,212,Fragment-LogNorm
10252.0,213,Fragment-LogNorm
10284.0,214,Fragment-LogNorm
10315.0,215,Fragment-LogNorm
10339.0,216,Fragment-LogNorm
10367.0,217,Fragment-LogNorm
10394.0,218,Fragment-LogNorm
10428.0,219,Fragment-LogNorm
10459.0,220,Fragment-LogNorm
10476.0,221,Fragment-LogNorm
10504.0,222,Fragment-LogNorm
10540.0,223,Fragment-LogNorm
10566.0,224,Fragment-LogNorm
10591.0,225,Fragment-LogNorm
10623.0,226,Fragment-LogNorm
10651.0,227,Fragment-LogNorm
10676.0,228,Fragment-LogNorm
10707.0,229,Fragment-LogNorm
10732.0,230,Fragment-LogNorm
10755.0,231,Fragment-LogNorm
10774.0,232,Fragment-LogNorm
10791.0,233,Fragment-LogNorm
10822.0,234,Fragment-LogNorm
10847.0,235,Fragment-LogNorm
10881.0,236,Fragment-LogNorm
10912.0,237,Fragment-LogNorm
10942.0,238,Fragment-LogNorm
10963.0,239,Fragment-LogNorm
10989.0,240,Fragment-LogNorm
11011.0,241,Fragment-LogNorm
11040.0,242,Fragment-LogNorm
11069.0,243,Fragment-LogNorm
11099.0,244,Fragment-LogNorm
11125.0,245,Fragment-LogNorm
11157.0,246,Fragment-LogNorm
11191.0,247,Fragment-LogNorm
11232.0,248,Fragment-LogNorm
11262.0,249,Fragment-LogNorm
11290.0,250,Fragment-LogNorm
11313.0,251,Fragment-LogNorm
11349.0,252,Fragment-LogNorm
11377.0,253,Fragment-LogNorm
11405.0,254,Fragment-LogNorm
11431.0,255,Fragment-LogNorm
11472.0,256,Fragment-LogNorm
11499.0,257,Fragment-LogNorm
11531.0,258,Fragment-LogNorm
11559.0,259,Fragment-LogNorm
11583.0,260,Fragment-LogNorm
11619.0,261,Fragment-LogNorm
11646.0,262,Fragment-LogNorm
11672.0,263,Fragment-LogNorm
11697.0,264,Fragment-LogNorm
11724.0,265,Fragment-LogNorm
11750.0,266,Fragment-LogNorm
11779.0,267,Fragment-LogNorm
11796.0,268,Fragment-LogNorm
11823.0,269,Fragment-LogNorm
