
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
60.5,,Surface,4,Image 1,1,1000018754,18754,
51.783,,Surface,4,Image 1,1,1000018755,18755,
51.3132,,Surface,4,Image 1,1,1000018756,18756,
0,,Surface,4,Image 1,1,1000018757,18757,
0,,Surface,4,Image 1,1,1000018758,18758,
0,,Surface,4,Image 1,1,1000018759,18759,
33.8882,,Surface,4,Image 1,1,1000018760,18760,
0,,Surface,4,Image 1,1,1000018761,18761,
0,,Surface,4,Image 1,1,1000018762,18762,
62.8641,,Surface,4,Image 1,1,1000018763,18763,
0,,Surface,4,Image 1,1,1000018764,18764,
50.5306,,Surface,4,Image 1,1,1000018765,18765,
17.8846,,Surface,4,Image 1,1,1000018766,18766,
31.5,,Surface,4,Image 1,1,1000018767,18767,
18.5795,,Surface,4,Image 1,1,1000018768,18768,
49.8219,,Surface,4,Image 1,1,1000018769,18769,
18.0943,,Surface,4,Image 1,1,1000018770,18770,
0,,Surface,4,Image 1,1,1000018771,18771,
56.6934,,Surface,4,Image 1,1,1000018772,18772,
0,,Surface,4,Image 1,1,1000018773,18773,
44,,Surface,4,Image 1,1,1000018774,18774,
37.7124,,Surface,4,Image 1,1,1000018775,18775,
39.2457,,Surface,4,Image 1,1,1000018776,18776,
55.6912,,Surface,4,Image 1,1,1000018777,18777,
35.3085,,Surface,4,Image 1,1,1000018778,18778,
46.7024,,Surface,4,Image 1,1,1000018779,18779,
37.4362,,Surface,4,Image 1,2,1000018770,18780,
66.4881,,Surface,4,Image 1,2,1000018754,18781,
57.4183,,Surface,4,Image 1,2,1000018755,18782,
53.4478,,Surface,4,Image 1,2,1000018756,18783,
14,,Surface,4,Image 1,2,1000018757,18784,
0,,Surface,4,Image 1,2,1000018759,18785,
0,,Surface,4,Image 1,2,1000018758,18786,
29.6027,,Surface,4,Image 1,2,1000018760,18787,
37.5389,,Surface,4,Image 1,2,1000018788,18788,
0,,Surface,4,Image 1,2,1000018761,18789,
0,,Surface,4,Image 1,2,1000018762,18790,
64.3095,,Surface,4,Image 1,2,1000018763,18791,
0,,Surface,4,Image 1,2,1000018764,18792,
33.0045,,Surface,4,Image 1,2,1000018765,18793,
49.3392,,Surface,4,Image 1,2,1000018794,18794,
27.7495,,Surface,4,Image 1,2,1000018766,18795,
42.1294,,Surface,4,Image 1,2,1000018767,18796,
27.1784,,Surface,4,Image 1,2,1000018797,18797,
12.9231,,Surface,4,Image 1,2,1000018768,18798,
0,,Surface,4,Image 1,2,1000018799,18799,
50.1703,,Surface,4,Image 1,2,1000018769,18800,
0,,Surface,4,Image 1,2,1000018771,18801,
37.7527,,Surface,4,Image 1,2,1000018802,18802,
12,,Surface,4,Image 1,2,1000018772,18803,
0,,Surface,4,Image 1,2,1000018773,18804,
53.2338,,Surface,4,Image 1,2,1000018774,18805,
56.006,,Surface,4,Image 1,2,1000018775,18806,
63.9047,,Surface,4,Image 1,2,1000018776,18807,
