
Shortest Distance to Surfaces Surfaces=Surfaces 2
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,TrackID,ID,
-0.415908,um,Surface,Surfaces 2,2,1000018779,18811,
-0.342916,um,Surface,Surfaces 2,3,1000018812,18812,
-0.292177,um,Surface,Surfaces 2,3,1000018755,18813,
-0.386928,um,Surface,Surfaces 2,3,1000018756,18814,
-0.38316,um,Surface,Surfaces 2,3,1000018757,18815,
-0.242012,um,Surface,Surfaces 2,3,1000018816,18816,
-0.471066,um,Surface,Surfaces 2,3,1000018759,18817,
-0.371696,um,Surface,Surfaces 2,3,1000018758,18818,
-0.37021,um,Surface,Surfaces 2,3,1000018760,18819,
-0.372428,um,Surface,Surfaces 2,3,1000018788,18820,
-0.339711,um,Surface,Surfaces 2,3,1000018761,18821,
-0.274832,um,Surface,Surfaces 2,3,1000018762,18822,
-0.352768,um,Surface,Surfaces 2,3,1000018763,18823,
-0.34169,um,Surface,Surfaces 2,3,1000018764,18824,
-0.275348,um,Surface,Surfaces 2,3,1000018765,18825,
-0.0636717,um,Surface,Surfaces 2,3,1000018794,18826,
-0.306438,um,Surface,Surfaces 2,3,1000018766,18827,
-0.497818,um,Surface,Surfaces 2,3,1000018767,18828,
0.173429,um,Surface,Surfaces 2,3,1000018797,18829,
-0.360118,um,Surface,Surfaces 2,3,1000018768,18830,
-0.427147,um,Surface,Surfaces 2,3,1000018799,18831,
-0.406062,um,Surface,Surfaces 2,3,1000018754,18832,
-0.391232,um,Surface,Surfaces 2,3,1000018769,18833,
-0.320178,um,Surface,Surfaces 2,3,1000018770,18834,
-0.412097,um,Surface,Surfaces 2,3,1000018771,18835,
-0.391174,um,Surface,Surfaces 2,3,1000018802,18836,
-0.375569,um,Surface,Surfaces 2,3,1000018772,18837,
-0.333015,um,Surface,Surfaces 2,3,1000018773,18838,
-0.382453,um,Surface,Surfaces 2,3,1000018774,18839,
-0.430132,um,Surface,Surfaces 2,3,1000018775,18840,
-0.3492,um,Surface,Surfaces 2,3,1000018776,18841,
-0.425968,um,Surface,Surfaces 2,3,1000018777,18842,
-0.367666,um,Surface,Surfaces 2,3,1000018809,18843,
-0.366598,um,Surface,Surfaces 2,3,1000018778,18844,
-0.353981,um,Surface,Surfaces 2,3,1000018779,18845,
-0.131531,um,Surface,Surfaces 2,4,1000018770,18846,
-0.283701,um,Surface,Surfaces 2,4,1000018769,18847,
-0.492418,um,Surface,Surfaces 2,4,1000018754,18848,
-0.366255,um,Surface,Surfaces 2,4,1000018812,18849,
-0.354112,um,Surface,Surfaces 2,4,1000018755,18850,
-0.393164,um,Surface,Surfaces 2,4,1000018756,18851,
-0.375536,um,Surface,Surfaces 2,4,1000018757,18852,
-0.585295,um,Surface,Surfaces 2,4,1000018758,18853,
-0.694237,um,Surface,Surfaces 2,4,1000018759,18854,
-0.35335,um,Surface,Surfaces 2,4,1000018816,18855,
-0.334095,um,Surface,Surfaces 2,4,1000018760,18856,
-0.351346,um,Surface,Surfaces 2,4,1000018788,18857,
-0.497812,um,Surface,Surfaces 2,4,1000018858,18858,
-0.34238,um,Surface,Surfaces 2,4,1000018761,18859,
-0.430553,um,Surface,Surfaces 2,4,1000018762,18860,
-0.35982,um,Surface,Surfaces 2,4,1000018764,18861,
-0.317232,um,Surface,Surfaces 2,4,1000018763,18862,
-0.221097,um,Surface,Surfaces 2,4,1000018765,18863,
-0.2996,um,Surface,Surfaces 2,4,1000018794,18864,
0.0875026,um,Surface,Surfaces 2,4,1000018766,18865,
-0.465463,um,Surface,Surfaces 2,4,1000018767,18866,
-0.562337,um,Surface,Surfaces 2,4,1000018867,18867,
-0.388005,um,Surface,Surfaces 2,4,1000018797,18868,
-0.367472,um,Surface,Surfaces 2,4,1000018768,18869,
-0.356163,um,Surface,Surfaces 2,4,1000018799,18870,
-0.386879,um,Surface,Surfaces 2,4,1000018771,18871,
-0.389144,um,Surface,Surfaces 2,4,1000018802,18872,
-0.326745,um,Surface,Surfaces 2,4,1000018772,18873,
-0.345675,um,Surface,Surfaces 2,4,1000018773,18874,
-0.373996,um,Surface,Surfaces 2,4,1000018774,18875,
-0.366046,um,Surface,Surfaces 2,4,1000018775,18876,
-0.426784,um,Surface,Surfaces 2,4,1000018776,18877,
-0.395071,um,Surface,Surfaces 2,4,1000018777,18878,
-0.332085,um,Surface,Surfaces 2,4,1000018809,18879,
-0.40393,um,Surface,Surfaces 2,4,1000018778,18880,
-0.293739,um,Surface,Surfaces 2,4,1000018779,18881,
-0.291017,um,Surface,Surfaces 2,5,1000018755,18882,
-0.287829,um,Surface,Surfaces 2,5,1000018812,18883,
-0.355448,um,Surface,Surfaces 2,5,1000018756,18884,
-0.377119,um,Surface,Surfaces 2,5,1000018757,18885,
-0.357563,um,Surface,Surfaces 2,5,1000018816,18886,
-0.347464,um,Surface,Surfaces 2,5,1000018759,18887,
-0.426212,um,Surface,Surfaces 2,5,1000018758,18888,
-0.367798,um,Surface,Surfaces 2,5,1000018760,18889,
0.138989,um,Surface,Surfaces 2,5,1000018788,18890,
-0.331036,um,Surface,Surfaces 2,5,1000018858,18891,
-0.268932,um,Surface,Surfaces 2,5,1000018761,18892,
-0.383096,um,Surface,Surfaces 2,5,1000018762,18893,
-0.289802,um,Surface,Surfaces 2,5,1000018764,18894,
-0.252816,um,Surface,Surfaces 2,5,1000018763,18895,
-0.274331,um,Surface,Surfaces 2,5,1000018765,18896,
-0.354098,um,Surface,Surfaces 2,5,1000018794,18897,
-0.2292,um,Surface,Surfaces 2,5,1000018766,18898,
-0.40759,um,Surface,Surfaces 2,5,1000018867,18899,
-0.406278,um,Surface,Surfaces 2,5,1000018767,18900,
-0.405743,um,Surface,Surfaces 2,5,1000018797,18901,
-0.361748,um,Surface,Surfaces 2,5,1000018768,18902,
-0.365604,um,Surface,Surfaces 2,5,1000018799,18903,
-0.498653,um,Surface,Surfaces 2,5,1000018904,18904,
-0.410822,um,Surface,Surfaces 2,5,1000018754,18905,
-0.400998,um,Surface,Surfaces 2,5,1000018769,18906,
-0.355491,um,Surface,Surfaces 2,5,1000018770,18907,
-0.38026,um,Surface,Surfaces 2,5,1000018771,18908,
-0.483031,um,Surface,Surfaces 2,5,1000018802,18909,
-0.515512,um,Surface,Surfaces 2,5,1000018772,18910,
-0.345488,um,Surface,Surfaces 2,5,1000018773,18911,
-0.557308,um,Surface,Surfaces 2,5,1000018912,18912,
-0.402209,um,Surface,Surfaces 2,5,1000018913,18913,
-0.348177,um,Surface,Surfaces 2,5,1000018774,18914,
-0.372544,um,Surface,Surfaces 2,5,1000018775,18915,
-0.357371,um,Surface,Surfaces 2,5,1000018776,18916,
-0.401815,um,Surface,Surfaces 2,5,1000018777,18917,
-0.263443,um,Surface,Surfaces 2,5,1000018809,18918,
-0.4399,um,Surface,Surfaces 2,5,1000018919,18919,
-0.366752,um,Surface,Surfaces 2,5,1000018778,18920,
-0.309213,um,Surface,Surfaces 2,5,1000018779,18921,
-0.384987,um,Surface,Surfaces 2,6,1000018756,18922,
-0.599413,um,Surface,Surfaces 2,6,1000018757,18923,
-0.394002,um,Surface,Surfaces 2,6,1000018758,18924,
-0.112954,um,Surface,Surfaces 2,6,1000018816,18925,
-0.291701,um,Surface,Surfaces 2,6,1000018759,18926,
-0.367474,um,Surface,Surfaces 2,6,1000018760,18927,
-0.280424,um,Surface,Surfaces 2,6,1000018788,18928,
-0.382831,um,Surface,Surfaces 2,6,1000018858,18929,
-0.391424,um,Surface,Surfaces 2,6,1000018930,18930,
0.290871,um,Surface,Surfaces 2,6,1000018761,18931,
-0.366252,um,Surface,Surfaces 2,6,1000018762,18932,
-0.434779,um,Surface,Surfaces 2,6,1000018933,18933,
-0.297178,um,Surface,Surfaces 2,6,1000018764,18934,
-0.332696,um,Surface,Surfaces 2,6,1000018763,18935,
-0.340833,um,Surface,Surfaces 2,6,1000018794,18936,
-0.251336,um,Surface,Surfaces 2,6,1000018765,18937,
0.0859111,um,Surface,Surfaces 2,6,1000018766,18938,
-0.402036,um,Surface,Surfaces 2,6,1000018867,18939,
-0.450856,um,Surface,Surfaces 2,6,1000018767,18940,
-0.378128,um,Surface,Surfaces 2,6,1000018797,18941,
-0.34737,um,Surface,Surfaces 2,6,1000018768,18942,
-0.278678,um,Surface,Surfaces 2,6,1000018799,18943,
-0.628567,um,Surface,Surfaces 2,6,1000018904,18944,
-0.42526,um,Surface,Surfaces 2,6,1000018755,18945,
-0.35104,um,Surface,Surfaces 2,6,1000018812,18946,
-0.471422,um,Surface,Surfaces 2,6,1000018947,18947,
-0.380839,um,Surface,Surfaces 2,6,1000018754,18948,
-0.371595,um,Surface,Surfaces 2,6,1000018769,18949,
-0.352003,um,Surface,Surfaces 2,6,1000018770,18950,
-0.427194,um,Surface,Surfaces 2,6,1000018771,18951,
-0.647642,um,Surface,Surfaces 2,6,1000018802,18952,
-0.392376,um,Surface,Surfaces 2,6,1000018772,18953,
-0.345685,um,Surface,Surfaces 2,6,1000018773,18954,
-0.45653,um,Surface,Surfaces 2,6,1000018912,18955,
-0.358928,um,Surface,Surfaces 2,6,1000018913,18956,
-0.610395,um,Surface,Surfaces 2,6,1000018775,18957,
-0.380989,um,Surface,Surfaces 2,6,1000018774,18958,
-0.356687,um,Surface,Surfaces 2,6,1000018776,18959,
-0.338823,um,Surface,Surfaces 2,6,1000018777,18960,
-0.5304,um,Surface,Surfaces 2,6,1000018809,18961,
-0.302555,um,Surface,Surfaces 2,6,1000018919,18962,
-0.371274,um,Surface,Surfaces 2,6,1000018778,18963,
-0.631427,um,Surface,Surfaces 2,6,1000018964,18964,
-0.500773,um,Surface,Surfaces 2,6,1000018779,18965,
-0.370544,um,Surface,Surfaces 2,7,1000018760,18966,
-0.344559,um,Surface,Surfaces 2,7,1000018788,18967,
-0.377729,um,Surface,Surfaces 2,7,1000018858,18968,
-0.318098,um,Surface,Surfaces 2,7,1000018930,18969,
-0.383106,um,Surface,Surfaces 2,7,1000018970,18970,
-0.354829,um,Surface,Surfaces 2,7,1000018761,18971,
-0.364747,um,Surface,Surfaces 2,7,1000018762,18972,
-0.395869,um,Surface,Surfaces 2,7,1000018933,18973,
-0.322339,um,Surface,Surfaces 2,7,1000018764,18974,
-0.202771,um,Surface,Surfaces 2,7,1000018763,18975,
-0.300146,um,Surface,Surfaces 2,7,1000018794,18976,
-0.226298,um,Surface,Surfaces 2,7,1000018765,18977,
-0.500638,um,Surface,Surfaces 2,7,1000018978,18978,
0.0508467,um,Surface,Surfaces 2,7,1000018766,18979,
-0.383477,um,Surface,Surfaces 2,7,1000018867,18980,
-0.419653,um,Surface,Surfaces 2,7,1000018767,18981,
0,um,Surface,Surfaces 2,7,1000018768,18982,
-0.440886,um,Surface,Surfaces 2,7,1000018797,18983,
-0.289979,um,Surface,Surfaces 2,7,1000018799,18984,
-0.491673,um,Surface,Surfaces 2,7,1000018904,18985,
-0.267519,um,Surface,Surfaces 2,7,1000018816,18986,
-0.402624,um,Surface,Surfaces 2,7,1000018759,18987,
-0.393619,um,Surface,Surfaces 2,7,1000018758,18988,
-0.400198,um,Surface,Surfaces 2,7,1000018757,18989,
-0.391904,um,Surface,Surfaces 2,7,1000018756,18990,
-0.382331,um,Surface,Surfaces 2,7,1000018755,18991,
-0.334816,um,Surface,Surfaces 2,7,1000018812,18992,
-0.382185,um,Surface,Surfaces 2,7,1000018947,18993,
-0.30061,um,Surface,Surfaces 2,7,1000018769,18994,
-0.348125,um,Surface,Surfaces 2,7,1000018770,18995,
-0.490562,um,Surface,Surfaces 2,7,1000018996,18996,
-0.455961,um,Surface,Surfaces 2,7,1000018802,18997,
-0.609136,um,Surface,Surfaces 2,7,1000018772,18998,
-0.334622,um,Surface,Surfaces 2,7,1000018773,18999,
-0.530785,um,Surface,Surfaces 2,7,1000018912,19000,
-0.398939,um,Surface,Surfaces 2,7,1000018913,19001,
-0.397468,um,Surface,Surfaces 2,7,1000019002,19002,
-0.382765,um,Surface,Surfaces 2,7,1000019003,19003,
-0.359247,um,Surface,Surfaces 2,7,1000019004,19004,
-0.413121,um,Surface,Surfaces 2,7,1000018774,19005,
-0.450782,um,Surface,Surfaces 2,7,1000018775,19006,
-0.539417,um,Surface,Surfaces 2,7,1000019007,19007,
-0.35141,um,Surface,Surfaces 2,7,1000018776,19008,
-0.335147,um,Surface,Surfaces 2,7,1000018777,19009,
-0.276499,um,Surface,Surfaces 2,7,1000018809,19010,
-0.440873,um,Surface,Surfaces 2,7,1000018919,19011,
-0.405578,um,Surface,Surfaces 2,7,1000018778,19012,
-0.759728,um,Surface,Surfaces 2,7,1000018964,19013,
-0.43253,um,Surface,Surfaces 2,7,1000018779,19014,
-0.399655,um,Surface,Surfaces 2,8,1000018947,19015,
-0.357946,um,Surface,Surfaces 2,8,1000018812,19016,
-0.358928,um,Surface,Surfaces 2,8,1000018755,19017,
-0.501909,um,Surface,Surfaces 2,8,1000018756,19018,
-0.262492,um,Surface,Surfaces 2,8,1000018759,19019,
-0.382818,um,Surface,Surfaces 2,8,1000018816,19020,
-0.36024,um,Surface,Surfaces 2,8,1000018760,19021,
-0.286738,um,Surface,Surfaces 2,8,1000018788,19022,
-0.379228,um,Surface,Surfaces 2,8,1000018858,19023,
-0.383793,um,Surface,Surfaces 2,8,1000018970,19024,
-0.310861,um,Surface,Surfaces 2,8,1000018930,19025,
-0.366928,um,Surface,Surfaces 2,8,1000018761,19026,
-0.36285,um,Surface,Surfaces 2,8,1000018762,19027,
-0.425647,um,Surface,Surfaces 2,8,1000018933,19028,
-0.295652,um,Surface,Surfaces 2,8,1000018764,19029,
-0.125016,um,Surface,Surfaces 2,8,1000018763,19030,
-0.374248,um,Surface,Surfaces 2,8,1000018794,19031,
-0.392645,um,Surface,Surfaces 2,8,1000018978,19032,
-0.335528,um,Surface,Surfaces 2,8,1000018766,19033,
-0.412965,um,Surface,Surfaces 2,8,1000018867,19034,
-0.234397,um,Surface,Surfaces 2,8,1000018768,19035,
-0.414317,um,Surface,Surfaces 2,8,1000018797,19036,
-0.294227,um,Surface,Surfaces 2,8,1000018799,19037,
-0.537781,um,Surface,Surfaces 2,8,1000018904,19038,
0.163467,um,Surface,Surfaces 2,8,1000018769,19039,
-0.351166,um,Surface,Surfaces 2,8,1000018770,19040,
-0.443227,um,Surface,Surfaces 2,8,1000018996,19041,
-0.568411,um,Surface,Surfaces 2,8,1000018802,19042,
-0.344325,um,Surface,Surfaces 2,8,1000018773,19043,
-0.744446,um,Surface,Surfaces 2,8,1000018912,19044,
-0.428951,um,Surface,Surfaces 2,8,1000019003,19045,
-0.34405,um,Surface,Surfaces 2,8,1000018913,19046,
-0.448892,um,Surface,Surfaces 2,8,1000019002,19047,
-0.459458,um,Surface,Surfaces 2,8,1000019004,19048,
-0.436846,um,Surface,Surfaces 2,8,1000019049,19049,
-0.423993,um,Surface,Surfaces 2,8,1000018774,19050,
-0.450831,um,Surface,Surfaces 2,8,1000018775,19051,
-0.513136,um,Surface,Surfaces 2,8,1000019007,19052,
-0.338856,um,Surface,Surfaces 2,8,1000018776,19053,
-0.37828,um,Surface,Surfaces 2,8,1000018777,19054,
-0.393668,um,Surface,Surfaces 2,8,1000018919,19055,
-0.357328,um,Surface,Surfaces 2,8,1000018778,19056,
-0.472329,um,Surface,Surfaces 2,8,1000018964,19057,
-0.361732,um,Surface,Surfaces 2,8,1000018779,19058,
-0.332779,um,Surface,Surfaces 2,9,1000018770,19059,
-0.250097,um,Surface,Surfaces 2,9,1000018769,19060,
-0.383641,um,Surface,Surfaces 2,9,1000018947,19061,
-0.335036,um,Surface,Surfaces 2,9,1000018812,19062,
-0.373147,um,Surface,Surfaces 2,9,1000018755,19063,
-0.358461,um,Surface,Surfaces 2,9,1000019064,19064,
-0.413392,um,Surface,Surfaces 2,9,1000018756,19065,
-0.433476,um,Surface,Surfaces 2,9,1000018759,19066,
0.102703,um,Surface,Surfaces 2,9,1000018760,19067,
-0.376821,um,Surface,Surfaces 2,9,1000018788,19068,
-0.354161,um,Surface,Surfaces 2,9,1000018816,19069,
-0.425974,um,Surface,Surfaces 2,9,1000018858,19070,
-0.365214,um,Surface,Surfaces 2,9,1000018930,19071,
-0.341065,um,Surface,Surfaces 2,9,1000018970,19072,
-0.289792,um,Surface,Surfaces 2,9,1000018761,19073,
-0.369834,um,Surface,Surfaces 2,9,1000018762,19074,
-0.413989,um,Surface,Surfaces 2,9,1000018933,19075,
-0.302871,um,Surface,Surfaces 2,9,1000018764,19076,
-0.284106,um,Surface,Surfaces 2,9,1000018763,19077,
-0.522299,um,Surface,Surfaces 2,9,1000018794,19078,
-0.333077,um,Surface,Surfaces 2,9,1000018978,19079,
-0.309706,um,Surface,Surfaces 2,9,1000018766,19080,
-0.444205,um,Surface,Surfaces 2,9,1000018867,19081,
-0.41883,um,Surface,Surfaces 2,9,1000018797,19082,
-0.226595,um,Surface,Surfaces 2,9,1000018768,19083,
-0.328482,um,Surface,Surfaces 2,9,1000018799,19084,
-0.395011,um,Surface,Surfaces 2,9,1000018904,19085,
-0.473642,um,Surface,Surfaces 2,9,1000018996,19086,
-0.394884,um,Surface,Surfaces 2,9,1000019087,19087,
-0.347598,um,Surface,Surfaces 2,9,1000018773,19088,
-0.562332,um,Surface,Surfaces 2,9,1000018912,19089,
-0.356361,um,Surface,Surfaces 2,9,1000018913,19090,
-0.405364,um,Surface,Surfaces 2,9,1000019003,19091,
-0.452779,um,Surface,Surfaces 2,9,1000019002,19092,
-0.397719,um,Surface,Surfaces 2,9,1000019004,19093,
-0.354313,um,Surface,Surfaces 2,9,1000018774,19094,
-0.342871,um,Surface,Surfaces 2,9,1000019049,19095,
-0.354168,um,Surface,Surfaces 2,9,1000019007,19096,
-0.37106,um,Surface,Surfaces 2,9,1000018776,19097,
-0.448122,um,Surface,Surfaces 2,9,1000018777,19098,
-0.416569,um,Surface,Surfaces 2,9,1000018919,19099,
-0.344176,um,Surface,Surfaces 2,9,1000018778,19100,
-0.582385,um,Surface,Surfaces 2,9,1000018964,19101,
-0.360496,um,Surface,Surfaces 2,9,1000018779,19102,
-0.367752,um,Surface,Surfaces 2,10,1000018947,19103,
-0.362327,um,Surface,Surfaces 2,10,1000018812,19104,
-0.429291,um,Surface,Surfaces 2,10,1000018755,19105,
-0.454337,um,Surface,Surfaces 2,10,1000019064,19106,
-0.410559,um,Surface,Surfaces 2,10,1000018756,19107,
-0.420886,um,Surface,Surfaces 2,10,1000019108,19108,
-0.421118,um,Surface,Surfaces 2,10,1000019109,19109,
-0.437756,um,Surface,Surfaces 2,10,1000018759,19110,
-0.349592,um,Surface,Surfaces 2,10,1000018788,19111,
-0.323486,um,Surface,Surfaces 2,10,1000018760,19112,
-0.388678,um,Surface,Surfaces 2,10,1000018858,19113,
-0.282411,um,Surface,Surfaces 2,10,1000019114,19114,
-0.364173,um,Surface,Surfaces 2,10,1000018816,19115,
-0.299838,um,Surface,Surfaces 2,10,1000018970,19116,
-0.368272,um,Surface,Surfaces 2,10,1000018930,19117,
-0.306995,um,Surface,Surfaces 2,10,1000018761,19118,
-0.325858,um,Surface,Surfaces 2,10,1000018762,19119,
-0.445941,um,Surface,Surfaces 2,10,1000018933,19120,
-0.206399,um,Surface,Surfaces 2,10,1000018764,19121,
0,um,Surface,Surfaces 2,10,1000018794,19122,
-0.389478,um,Surface,Surfaces 2,10,1000018978,19123,
-0.0126881,um,Surface,Surfaces 2,10,1000018766,19124,
-0.490752,um,Surface,Surfaces 2,10,1000018867,19125,
-0.571008,um,Surface,Surfaces 2,10,1000018797,19126,
0.200361,um,Surface,Surfaces 2,10,1000018768,19127,
-0.308585,um,Surface,Surfaces 2,10,1000018799,19128,
-0.34655,um,Surface,Surfaces 2,10,1000018904,19129,
-0.420104,um,Surface,Surfaces 2,10,1000018769,19130,
-0.362408,um,Surface,Surfaces 2,10,1000018770,19131,
-0.630309,um,Surface,Surfaces 2,10,1000018996,19132,
-0.51077,um,Surface,Surfaces 2,10,1000019133,19133,
-0.546179,um,Surface,Surfaces 2,10,1000019087,19134,
-0.342341,um,Surface,Surfaces 2,10,1000018773,19135,
-0.421319,um,Surface,Surfaces 2,10,1000018912,19136,
-0.383737,um,Surface,Surfaces 2,10,1000019003,19137,
-0.406926,um,Surface,Surfaces 2,10,1000019002,19138,
-0.321913,um,Surface,Surfaces 2,10,1000018913,19139,
-0.429768,um,Surface,Surfaces 2,10,1000019004,19140,
-0.308412,um,Surface,Surfaces 2,10,1000018774,19141,
-0.377214,um,Surface,Surfaces 2,10,1000019049,19142,
-0.391805,um,Surface,Surfaces 2,10,1000019007,19143,
-0.357137,um,Surface,Surfaces 2,10,1000018776,19144,
-0.666142,um,Surface,Surfaces 2,10,1000018777,19145,
-0.446199,um,Surface,Surfaces 2,10,1000018919,19146,
-0.399902,um,Surface,Surfaces 2,10,1000018778,19147,
-0.657095,um,Surface,Surfaces 2,10,1000018964,19148,
-0.461981,um,Surface,Surfaces 2,10,1000018779,19149,
-0.29621,um,Surface,Surfaces 2,11,1000019150,19150,
-0.332881,um,Surface,Surfaces 2,11,1000018770,19151,
-0.303498,um,Surface,Surfaces 2,11,1000019152,19152,
-0.370683,um,Surface,Surfaces 2,11,1000018812,19153,
-0.399513,um,Surface,Surfaces 2,11,1000018947,19154,
-0.467602,um,Surface,Surfaces 2,11,1000018755,19155,
0.180547,um,Surface,Surfaces 2,11,1000019064,19156,
-0.248109,um,Surface,Surfaces 2,11,1000018756,19157,
-0.35592,um,Surface,Surfaces 2,11,1000019108,19158,
-0.351544,um,Surface,Surfaces 2,11,1000019109,19159,
-0.362369,um,Surface,Surfaces 2,11,1000018788,19160,
-0.496022,um,Surface,Surfaces 2,11,1000018759,19161,
-0.314167,um,Surface,Surfaces 2,11,1000018760,19162,
-0.405438,um,Surface,Surfaces 2,11,1000018858,19163,
-0.38055,um,Surface,Surfaces 2,11,1000019114,19164,
-0.352572,um,Surface,Surfaces 2,11,1000018816,19165,
-0.166084,um,Surface,Surfaces 2,11,1000018970,19166,
-0.387488,um,Surface,Surfaces 2,11,1000018930,19167,
-0.279383,um,Surface,Surfaces 2,11,1000018761,19168,
-0.323523,um,Surface,Surfaces 2,11,1000018762,19169,
-0.419474,um,Surface,Surfaces 2,11,1000018933,19170,
-0.297922,um,Surface,Surfaces 2,11,1000018764,19171,
-0.230981,um,Surface,Surfaces 2,11,1000018794,19172,
-0.207133,um,Surface,Surfaces 2,11,1000018978,19173,
-0.295467,um,Surface,Surfaces 2,11,1000018766,19174,
-0.509648,um,Surface,Surfaces 2,11,1000018867,19175,
-0.237049,um,Surface,Surfaces 2,11,1000018768,19176,
-0.307196,um,Surface,Surfaces 2,11,1000018799,19177,
-0.409338,um,Surface,Surfaces 2,11,1000018904,19178,
-0.417241,um,Surface,Surfaces 2,11,1000018996,19179,
-0.411741,um,Surface,Surfaces 2,11,1000019180,19180,
-0.574281,um,Surface,Surfaces 2,11,1000019133,19181,
-0.407196,um,Surface,Surfaces 2,11,1000019087,19182,
-0.339702,um,Surface,Surfaces 2,11,1000018773,19183,
-0.575901,um,Surface,Surfaces 2,11,1000019003,19184,
-0.482316,um,Surface,Surfaces 2,11,1000019002,19185,
-0.332898,um,Surface,Surfaces 2,11,1000018913,19186,
-0.340806,um,Surface,Surfaces 2,11,1000019004,19187,
-0.358997,um,Surface,Surfaces 2,11,1000018774,19188,
-0.36819,um,Surface,Surfaces 2,11,1000019049,19189,
-0.414673,um,Surface,Surfaces 2,11,1000019007,19190,
-0.473867,um,Surface,Surfaces 2,11,1000019191,19191,
-0.355698,um,Surface,Surfaces 2,11,1000018776,19192,
-0.671261,um,Surface,Surfaces 2,11,1000018777,19193,
-0.400743,um,Surface,Surfaces 2,11,1000018778,19194,
-0.797981,um,Surface,Surfaces 2,11,1000018964,19195,
-0.393469,um,Surface,Surfaces 2,11,1000018779,19196,
-0.339712,um,Surface,Surfaces 2,12,1000019152,19197,
-0.35011,um,Surface,Surfaces 2,12,1000018770,19198,
-0.395279,um,Surface,Surfaces 2,12,1000018812,19199,
-0.398442,um,Surface,Surfaces 2,12,1000018947,19200,
