
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
1.38778,um,Surface,9,1000018779,19102,
0.699167,um,Surface,10,1000018947,19103,
7.2947,um,Surface,10,1000018812,19104,
1.80336,um,Surface,10,1000018755,19105,
0.818192,um,Surface,10,1000019064,19106,
11.9828,um,Surface,10,1000018756,19107,
0,um,Surface,10,1000019108,19108,
0,um,Surface,10,1000019109,19109,
3.49088,um,Surface,10,1000018759,19110,
5.72113,um,Surface,10,1000018788,19111,
2.95191,um,Surface,10,1000018760,19112,
7.55149,um,Surface,10,1000018858,19113,
0,um,Surface,10,1000019114,19114,
10.779,um,Surface,10,1000018816,19115,
3.3641,um,Surface,10,1000018970,19116,
0.817374,um,Surface,10,1000018930,19117,
6.17432,um,Surface,10,1000018761,19118,
1.87521,um,Surface,10,1000018762,19119,
1.13795,um,Surface,10,1000018933,19120,
5.08216,um,Surface,10,1000018764,19121,
3.96527,um,Surface,10,1000018794,19122,
1.94299,um,Surface,10,1000018978,19123,
1.56475,um,Surface,10,1000018766,19124,
5.06732,um,Surface,10,1000018867,19125,
2.01586,um,Surface,10,1000018797,19126,
2.3257,um,Surface,10,1000018768,19127,
1.06264,um,Surface,10,1000018799,19128,
1.5471,um,Surface,10,1000018904,19129,
0.986792,um,Surface,10,1000018769,19130,
2.01114,um,Surface,10,1000018770,19131,
0.830269,um,Surface,10,1000018996,19132,
0,um,Surface,10,1000019133,19133,
1.14552,um,Surface,10,1000019087,19134,
0.928247,um,Surface,10,1000018773,19135,
4.81554,um,Surface,10,1000018912,19136,
2.77422,um,Surface,10,1000019003,19137,
3.52798,um,Surface,10,1000019002,19138,
3.35327,um,Surface,10,1000018913,19139,
4.15134,um,Surface,10,1000019004,19140,
2.3038,um,Surface,10,1000018774,19141,
1.90484,um,Surface,10,1000019049,19142,
1.8293,um,Surface,10,1000019007,19143,
0.252161,um,Surface,10,1000018776,19144,
1.58286,um,Surface,10,1000018777,19145,
4.41139,um,Surface,10,1000018919,19146,
1.77581,um,Surface,10,1000018778,19147,
4.45585,um,Surface,10,1000018964,19148,
0.767899,um,Surface,10,1000018779,19149,
0,um,Surface,11,1000019150,19150,
3.05519,um,Surface,11,1000018770,19151,
0,um,Surface,11,1000019152,19152,
5.8233,um,Surface,11,1000018812,19153,
1.68661,um,Surface,11,1000018947,19154,
1.81343,um,Surface,11,1000018755,19155,
1.44238,um,Surface,11,1000019064,19156,
14.9814,um,Surface,11,1000018756,19157,
0.933608,um,Surface,11,1000019108,19158,
1.68206,um,Surface,11,1000019109,19159,
6.70834,um,Surface,11,1000018788,19160,
3.63755,um,Surface,11,1000018759,19161,
3.52906,um,Surface,11,1000018760,19162,
9.98922,um,Surface,11,1000018858,19163,
2.61528,um,Surface,11,1000019114,19164,
13.7391,um,Surface,11,1000018816,19165,
4.93789,um,Surface,11,1000018970,19166,
1.84477,um,Surface,11,1000018930,19167,
7.2543,um,Surface,11,1000018761,19168,
3.57763,um,Surface,11,1000018762,19169,
1.07745,um,Surface,11,1000018933,19170,
5.86263,um,Surface,11,1000018764,19171,
4.29882,um,Surface,11,1000018794,19172,
3.05863,um,Surface,11,1000018978,19173,
2.60363,um,Surface,11,1000018766,19174,
8.35438,um,Surface,11,1000018867,19175,
2.6882,um,Surface,11,1000018768,19176,
1.44251,um,Surface,11,1000018799,19177,
2.99357,um,Surface,11,1000018904,19178,
1.442,um,Surface,11,1000018996,19179,
0,um,Surface,11,1000019180,19180,
2.2556,um,Surface,11,1000019133,19181,
3.068,um,Surface,11,1000019087,19182,
1.40591,um,Surface,11,1000018773,19183,
4.44802,um,Surface,11,1000019003,19184,
4.19723,um,Surface,11,1000019002,19185,
5.04429,um,Surface,11,1000018913,19186,
5.26854,um,Surface,11,1000019004,19187,
3.49041,um,Surface,11,1000018774,19188,
3.6502,um,Surface,11,1000019049,19189,
2.04347,um,Surface,11,1000019007,19190,
0,um,Surface,11,1000019191,19191,
2.92416,um,Surface,11,1000018776,19192,
3.43019,um,Surface,11,1000018777,19193,
1.55197,um,Surface,11,1000018778,19194,
7.51148,um,Surface,11,1000018964,19195,
1.74057,um,Surface,11,1000018779,19196,
1.22408,um,Surface,12,1000019152,19197,
4.78251,um,Surface,12,1000018770,19198,
5.85658,um,Surface,12,1000018812,19199,
1.48082,um,Surface,12,1000018947,19200,
2.42911,um,Surface,12,1000018755,19201,
1.9743,um,Surface,12,1000019064,19202,
6.59135,um,Surface,12,1000018788,19203,
1.42384,um,Surface,12,1000019109,19204,
4.36592,um,Surface,12,1000018759,19205,
3.50302,um,Surface,12,1000019108,19206,
3.13085,um,Surface,12,1000018760,19207,
10.3618,um,Surface,12,1000018858,19208,
2.7923,um,Surface,12,1000019114,19209,
13.9136,um,Surface,12,1000018816,19210,
4.42746,um,Surface,12,1000018970,19211,
1.94151,um,Surface,12,1000018930,19212,
7.50019,um,Surface,12,1000018761,19213,
3.0733,um,Surface,12,1000018762,19214,
1.83383,um,Surface,12,1000018933,19215,
0,um,Surface,12,1000019216,19216,
6.33036,um,Surface,12,1000018764,19217,
2.89567,um,Surface,12,1000018978,19218,
2.34215,um,Surface,12,1000018766,19219,
2.00746,um,Surface,12,1000018768,19220,
1.77424,um,Surface,12,1000018799,19221,
0.830261,um,Surface,12,1000018904,19222,
0.80684,um,Surface,12,1000019150,19223,
0.61886,um,Surface,12,1000019180,19224,
1.38868,um,Surface,12,1000018996,19225,
3.2982,um,Surface,12,1000019133,19226,
2.35166,um,Surface,12,1000019087,19227,
0.415131,um,Surface,12,1000018773,19228,
3.72632,um,Surface,12,1000019003,19229,
3.56577,um,Surface,12,1000019002,19230,
5.32909,um,Surface,12,1000018913,19231,
5.1592,um,Surface,12,1000019004,19232,
3.08611,um,Surface,12,1000018774,19233,
4.58306,um,Surface,12,1000019049,19234,
2.62258,um,Surface,12,1000019007,19235,
3.88201,um,Surface,12,1000019191,19236,
1.89708,um,Surface,12,1000018776,19237,
7.10796,um,Surface,12,1000018964,19238,
2.01719,um,Surface,12,1000018779,19239,
0,um,Surface,13,1000019240,19240,
4.81961,um,Surface,13,1000018812,19241,
2.28776,um,Surface,13,1000018947,19242,
2.025,um,Surface,13,1000019064,19243,
3.04444,um,Surface,13,1000018755,19244,
2.85417,um,Surface,13,1000019109,19245,
2.93419,um,Surface,13,1000019108,19246,
6.09893,um,Surface,13,1000018759,19247,
14.1195,um,Surface,13,1000018816,19248,
4.10081,um,Surface,13,1000018760,19249,
5.65195,um,Surface,13,1000019114,19250,
5.0986,um,Surface,13,1000018970,19251,
1.62445,um,Surface,13,1000018930,19252,
8.6172,um,Surface,13,1000018761,19253,
3.99175,um,Surface,13,1000018762,19254,
2.17753,um,Surface,13,1000018933,19255,
1.18208,um,Surface,13,1000019216,19256,
6.70462,um,Surface,13,1000018764,19257,
3.98953,um,Surface,13,1000018978,19258,
3.23511,um,Surface,13,1000018766,19259,
1.68027,um,Surface,13,1000018799,19260,
2.34836,um,Surface,13,1000018904,19261,
4.20836,um,Surface,13,1000018770,19262,
1.78977,um,Surface,13,1000019152,19263,
1.69758,um,Surface,13,1000019150,19264,
2.73011,um,Surface,13,1000018996,19265,
1.69926,um,Surface,13,1000019180,19266,
4.30507,um,Surface,13,1000019133,19267,
2.77514,um,Surface,13,1000019087,19268,
1.85653,um,Surface,13,1000018773,19269,
2.61753,um,Surface,13,1000019003,19270,
0,um,Surface,13,1000019271,19271,
8.01755,um,Surface,13,1000019004,19272,
4.32973,um,Surface,13,1000018774,19273,
6.36525,um,Surface,13,1000019049,19274,
3.33163,um,Surface,13,1000019007,19275,
4.41189,um,Surface,13,1000019191,19276,
3.11439,um,Surface,13,1000018776,19277,
3.43514,um,Surface,13,1000018779,19278,
5.24224,um,Surface,14,1000018812,19279,
1.94806,um,Surface,14,1000018947,19280,
3.82612,um,Surface,14,1000018755,19281,
2.42061,um,Surface,14,1000019064,19282,
1.70038,um,Surface,14,1000019109,19283,
0,um,Surface,14,1000019284,19284,
3.09875,um,Surface,14,1000019108,19285,
6.67911,um,Surface,14,1000018759,19286,
13.1151,um,Surface,14,1000018816,19287,
4.9346,um,Surface,14,1000018760,19288,
8.05603,um,Surface,14,1000019114,19289,
1.05765,um,Surface,14,1000018930,19290,
5.05513,um,Surface,14,1000018970,19291,
8.22465,um,Surface,14,1000018761,19292,
4.21348,um,Surface,14,1000018762,19293,
0.72972,um,Surface,14,1000019216,19294,
7.84217,um,Surface,14,1000018764,19295,
4.17577,um,Surface,14,1000018978,19296,
0,um,Surface,14,1000019297,19297,
3.43785,um,Surface,14,1000018766,19298,
2.21633,um,Surface,14,1000018799,19299,
2.42061,um,Surface,14,1000018904,19300,
1.94593,um,Surface,14,1000019240,19301,
0.987768,um,Surface,14,1000019152,19302,
2.94727,um,Surface,14,1000018770,19303,
1.24072,um,Surface,14,1000019150,19304,
0.97846,um,Surface,14,1000019180,19305,
4.65435,um,Surface,14,1000019133,19306,
3.21758,um,Surface,14,1000019087,19307,
1.49677,um,Surface,14,1000018773,19308,
2.27214,um,Surface,14,1000019271,19309,
0,um,Surface,14,1000019310,19310,
3.64807,um,Surface,14,1000018774,19311,
6.74801,um,Surface,14,1000019049,19312,
3.73979,um,Surface,14,1000019007,19313,
7.06676,um,Surface,14,1000019191,19314,
3.96122,um,Surface,14,1000018776,19315,
2.56747,um,Surface,14,1000018779,19316,
2.78986,um,Surface,15,1000019064,19317,
2.49659,um,Surface,15,1000018947,19318,
3.9528,um,Surface,15,1000018755,19319,
4.88888,um,Surface,15,1000019284,19320,
5.23519,um,Surface,15,1000018759,19321,
3.17585,um,Surface,15,1000019109,19322,
2.08945,um,Surface,15,1000019108,19323,
0,um,Surface,15,1000019324,19324,
7.53742,um,Surface,15,1000019114,19325,
5.61088,um,Surface,15,1000018970,19326,
8.48577,um,Surface,15,1000018761,19327,
3.99268,um,Surface,15,1000018762,19328,
2.67971,um,Surface,15,1000019216,19329,
6.47964,um,Surface,15,1000018764,19330,
5.26518,um,Surface,15,1000018978,19331,
2.01764,um,Surface,15,1000019297,19332,
3.94522,um,Surface,15,1000018766,19333,
2.66393,um,Surface,15,1000018799,19334,
3.93707,um,Surface,15,1000018904,19335,
0.942178,um,Surface,15,1000019240,19336,
1.12414,um,Surface,15,1000019152,19337,
3.36516,um,Surface,15,1000018770,19338,
1.77466,um,Surface,15,1000019150,19339,
0,um,Surface,15,1000019340,19340,
1.40299,um,Surface,15,1000019180,19341,
4.88624,um,Surface,15,1000019133,19342,
4.23188,um,Surface,15,1000019087,19343,
2.45171,um,Surface,15,1000018773,19344,
5.38361,um,Surface,15,1000019271,19345,
0.978493,um,Surface,15,1000019310,19346,
4.81793,um,Surface,15,1000018774,19347,
7.18035,um,Surface,15,1000019049,19348,
3.51301,um,Surface,15,1000019007,19349,
0,um,Surface,15,1000019350,19350,
8.57538,um,Surface,15,1000019191,19351,
4.6062,um,Surface,15,1000018776,19352,
0,um,Surface,15,1000019353,19353,
0,um,Surface,15,1000019354,19354,
2.53367,um,Surface,15,1000018779,19355,
4.07858,um,Surface,16,1000019284,19356,
3.11086,um,Surface,16,1000018759,19357,
2.80834,um,Surface,16,1000019109,19358,
2.27937,um,Surface,16,1000019108,19359,
0.874054,um,Surface,16,1000019324,19360,
0,um,Surface,16,1000019361,19361,
6.84004,um,Surface,16,1000019114,19362,
6.32799,um,Surface,16,1000018970,19363,
7.69864,um,Surface,16,1000018761,19364,
4.91764,um,Surface,16,1000018762,19365,
6.33485,um,Surface,16,1000018764,19366,
1.30515,um,Surface,16,1000019216,19367,
4.22041,um,Surface,16,1000018978,19368,
0.584447,um,Surface,16,1000019297,19369,
3.23913,um,Surface,16,1000018766,19370,
2.47284,um,Surface,16,1000018799,19371,
1.13653,um,Surface,16,1000018947,19372,
2.83515,um,Surface,16,1000019064,19373,
0.981947,um,Surface,16,1000019240,19374,
1.06161,um,Surface,16,1000019152,19375,
2.87739,um,Surface,16,1000018770,19376,
1.12695,um,Surface,16,1000019150,19377,
0.415131,um,Surface,16,1000019340,19378,
2.01481,um,Surface,16,1000019180,19379,
4.72161,um,Surface,16,1000019133,19380,
3.37889,um,Surface,16,1000019087,19381,
2.17285,um,Surface,16,1000018773,19382,
5.338,um,Surface,16,1000019271,19383,
1.27428,um,Surface,16,1000019310,19384,
5.40031,um,Surface,16,1000018774,19385,
6.47666,um,Surface,16,1000019049,19386,
1.44531,um,Surface,16,1000019350,19387,
3.15952,um,Surface,16,1000018776,19388,
7.01026,um,Surface,16,1000019191,19389,
1.36388,um,Surface,16,1000019353,19390,
0.92826,um,Surface,16,1000019354,19391,
2.17147,um,Surface,16,1000018779,19392,
3.80865,um,Surface,17,1000019064,19393,
3.76363,um,Surface,17,1000018947,19394,
0,um,Surface,17,1000019395,19395,
0,um,Surface,17,1000019396,19396,
