
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
44.2279,um^2,Surface,3,1000018809,18843,
20.9667,um^2,Surface,3,1000018778,18844,
27.1966,um^2,Surface,3,1000018779,18845,
43.7468,um^2,Surface,4,1000018770,18846,
81.7876,um^2,Surface,4,1000018769,18847,
2.2053,um^2,Surface,4,1000018754,18848,
20.2594,um^2,Surface,4,1000018812,18849,
29.8526,um^2,Surface,4,1000018755,18850,
12.7224,um^2,Surface,4,1000018756,18851,
10.4883,um^2,Surface,4,1000018757,18852,
3.39534,um^2,Surface,4,1000018758,18853,
2.40062,um^2,Surface,4,1000018759,18854,
18.8417,um^2,Surface,4,1000018816,18855,
37.3984,um^2,Surface,4,1000018760,18856,
34.2154,um^2,Surface,4,1000018788,18857,
5.62941,um^2,Surface,4,1000018858,18858,
64.101,um^2,Surface,4,1000018761,18859,
19.9115,um^2,Surface,4,1000018762,18860,
65.7177,um^2,Surface,4,1000018764,18861,
81.4182,um^2,Surface,4,1000018763,18862,
98.9686,um^2,Surface,4,1000018765,18863,
22.9769,um^2,Surface,4,1000018794,18864,
66.0585,um^2,Surface,4,1000018766,18865,
2.69241,um^2,Surface,4,1000018767,18866,
3.92465,um^2,Surface,4,1000018867,18867,
17.8102,um^2,Surface,4,1000018797,18868,
31.2313,um^2,Surface,4,1000018768,18869,
88.4536,um^2,Surface,4,1000018799,18870,
10.2049,um^2,Surface,4,1000018771,18871,
18.7386,um^2,Surface,4,1000018802,18872,
40.8298,um^2,Surface,4,1000018772,18873,
9.99612,um^2,Surface,4,1000018773,18874,
22.8564,um^2,Surface,4,1000018774,18875,
15.5757,um^2,Surface,4,1000018775,18876,
16.9625,um^2,Surface,4,1000018776,18877,
52.776,um^2,Surface,4,1000018777,18878,
59.0419,um^2,Surface,4,1000018809,18879,
15.822,um^2,Surface,4,1000018778,18880,
54.2456,um^2,Surface,4,1000018779,18881,
43.3562,um^2,Surface,5,1000018755,18882,
27.2689,um^2,Surface,5,1000018812,18883,
19.9561,um^2,Surface,5,1000018756,18884,
9.88428,um^2,Surface,5,1000018757,18885,
30.8998,um^2,Surface,5,1000018816,18886,
49.6356,um^2,Surface,5,1000018759,18887,
3.32683,um^2,Surface,5,1000018758,18888,
32.8133,um^2,Surface,5,1000018760,18889,
40.3732,um^2,Surface,5,1000018788,18890,
21.907,um^2,Surface,5,1000018858,18891,
91.9465,um^2,Surface,5,1000018761,18892,
26.9558,um^2,Surface,5,1000018762,18893,
71.4752,um^2,Surface,5,1000018764,18894,
70.4713,um^2,Surface,5,1000018763,18895,
106.793,um^2,Surface,5,1000018765,18896,
36.1126,um^2,Surface,5,1000018794,18897,
59.4855,um^2,Surface,5,1000018766,18898,
4.55749,um^2,Surface,5,1000018867,18899,
16.7102,um^2,Surface,5,1000018767,18900,
19.1646,um^2,Surface,5,1000018797,18901,
34.4689,um^2,Surface,5,1000018768,18902,
81.3102,um^2,Surface,5,1000018799,18903,
1.61363,um^2,Surface,5,1000018904,18904,
2.36653,um^2,Surface,5,1000018754,18905,
49.44,um^2,Surface,5,1000018769,18906,
37.5873,um^2,Surface,5,1000018770,18907,
12.7051,um^2,Surface,5,1000018771,18908,
14.1669,um^2,Surface,5,1000018802,18909,
4.9788,um^2,Surface,5,1000018772,18910,
8.21118,um^2,Surface,5,1000018773,18911,
53.569,um^2,Surface,5,1000018912,18912,
20.433,um^2,Surface,5,1000018913,18913,
30.0839,um^2,Surface,5,1000018774,18914,
32.7062,um^2,Surface,5,1000018775,18915,
33.8554,um^2,Surface,5,1000018776,18916,
53.9759,um^2,Surface,5,1000018777,18917,
53.8465,um^2,Surface,5,1000018809,18918,
43.0804,um^2,Surface,5,1000018919,18919,
18.3106,um^2,Surface,5,1000018778,18920,
48.9716,um^2,Surface,5,1000018779,18921,
6.47935,um^2,Surface,6,1000018756,18922,
3.69414,um^2,Surface,6,1000018757,18923,
22.6378,um^2,Surface,6,1000018758,18924,
36.4511,um^2,Surface,6,1000018816,18925,
35.2194,um^2,Surface,6,1000018759,18926,
30.9845,um^2,Surface,6,1000018760,18927,
33.0889,um^2,Surface,6,1000018788,18928,
13.9079,um^2,Surface,6,1000018858,18929,
40.9433,um^2,Surface,6,1000018930,18930,
100.492,um^2,Surface,6,1000018761,18931,
33.2607,um^2,Surface,6,1000018762,18932,
11.4845,um^2,Surface,6,1000018933,18933,
82.5098,um^2,Surface,6,1000018764,18934,
71.027,um^2,Surface,6,1000018763,18935,
22.7385,um^2,Surface,6,1000018794,18936,
100.073,um^2,Surface,6,1000018765,18937,
60.3812,um^2,Surface,6,1000018766,18938,
6.72576,um^2,Surface,6,1000018867,18939,
5.22705,um^2,Surface,6,1000018767,18940,
14.7931,um^2,Surface,6,1000018797,18941,
58.3152,um^2,Surface,6,1000018768,18942,
96.8118,um^2,Surface,6,1000018799,18943,
2.12136,um^2,Surface,6,1000018904,18944,
23.6033,um^2,Surface,6,1000018755,18945,
36.4048,um^2,Surface,6,1000018812,18946,
19.6323,um^2,Surface,6,1000018947,18947,
4.04956,um^2,Surface,6,1000018754,18948,
37.6891,um^2,Surface,6,1000018769,18949,
41.8383,um^2,Surface,6,1000018770,18950,
16.5752,um^2,Surface,6,1000018771,18951,
4.67463,um^2,Surface,6,1000018802,18952,
10.8002,um^2,Surface,6,1000018772,18953,
8.86168,um^2,Surface,6,1000018773,18954,
43.3313,um^2,Surface,6,1000018912,18955,
17.5499,um^2,Surface,6,1000018913,18956,
1.74883,um^2,Surface,6,1000018775,18957,
22.746,um^2,Surface,6,1000018774,18958,
27.6048,um^2,Surface,6,1000018776,18959,
55.0268,um^2,Surface,6,1000018777,18960,
16.0212,um^2,Surface,6,1000018809,18961,
82.854,um^2,Surface,6,1000018919,18962,
16.794,um^2,Surface,6,1000018778,18963,
21.4904,um^2,Surface,6,1000018964,18964,
10.3953,um^2,Surface,6,1000018779,18965,
37.2639,um^2,Surface,7,1000018760,18966,
29.0529,um^2,Surface,7,1000018788,18967,
18.414,um^2,Surface,7,1000018858,18968,
45.0654,um^2,Surface,7,1000018930,18969,
32.3693,um^2,Surface,7,1000018970,18970,
97.6374,um^2,Surface,7,1000018761,18971,
27.5924,um^2,Surface,7,1000018762,18972,
9.33528,um^2,Surface,7,1000018933,18973,
79.3037,um^2,Surface,7,1000018764,18974,
81.2434,um^2,Surface,7,1000018763,18975,
26.8955,um^2,Surface,7,1000018794,18976,
97.5053,um^2,Surface,7,1000018765,18977,
29.353,um^2,Surface,7,1000018978,18978,
59.2704,um^2,Surface,7,1000018766,18979,
17.8663,um^2,Surface,7,1000018867,18980,
9.4833,um^2,Surface,7,1000018767,18981,
60.4706,um^2,Surface,7,1000018768,18982,
6.52418,um^2,Surface,7,1000018797,18983,
72.9022,um^2,Surface,7,1000018799,18984,
2.38457,um^2,Surface,7,1000018904,18985,
25.0445,um^2,Surface,7,1000018816,18986,
29.8905,um^2,Surface,7,1000018759,18987,
9.65861,um^2,Surface,7,1000018758,18988,
8.58637,um^2,Surface,7,1000018757,18989,
9.68635,um^2,Surface,7,1000018756,18990,
22.4438,um^2,Surface,7,1000018755,18991,
34.8765,um^2,Surface,7,1000018812,18992,
21.4867,um^2,Surface,7,1000018947,18993,
41.0592,um^2,Surface,7,1000018769,18994,
32.8434,um^2,Surface,7,1000018770,18995,
9.56905,um^2,Surface,7,1000018996,18996,
16.891,um^2,Surface,7,1000018802,18997,
3.10069,um^2,Surface,7,1000018772,18998,
9.99873,um^2,Surface,7,1000018773,18999,
28.0122,um^2,Surface,7,1000018912,19000,
18.1603,um^2,Surface,7,1000018913,19001,
4.78967,um^2,Surface,7,1000019002,19002,
58.6399,um^2,Surface,7,1000019003,19003,
20.4431,um^2,Surface,7,1000019004,19004,
10.0334,um^2,Surface,7,1000018774,19005,
8.10038,um^2,Surface,7,1000018775,19006,
10.6519,um^2,Surface,7,1000019007,19007,
17.7255,um^2,Surface,7,1000018776,19008,
66.6442,um^2,Surface,7,1000018777,19009,
77.6064,um^2,Surface,7,1000018809,19010,
47.6939,um^2,Surface,7,1000018919,19011,
13.44,um^2,Surface,7,1000018778,19012,
3.95775,um^2,Surface,7,1000018964,19013,
21.7373,um^2,Surface,7,1000018779,19014,
16.3933,um^2,Surface,8,1000018947,19015,
16.8061,um^2,Surface,8,1000018812,19016,
40.1457,um^2,Surface,8,1000018755,19017,
3.39695,um^2,Surface,8,1000018756,19018,
49.8336,um^2,Surface,8,1000018759,19019,
16.9149,um^2,Surface,8,1000018816,19020,
42.5872,um^2,Surface,8,1000018760,19021,
32.0089,um^2,Surface,8,1000018788,19022,
6.21138,um^2,Surface,8,1000018858,19023,
37.5011,um^2,Surface,8,1000018970,19024,
53.3443,um^2,Surface,8,1000018930,19025,
85.4544,um^2,Surface,8,1000018761,19026,
36.7524,um^2,Surface,8,1000018762,19027,
5.54329,um^2,Surface,8,1000018933,19028,
78.0552,um^2,Surface,8,1000018764,19029,
85.7705,um^2,Surface,8,1000018763,19030,
26.8902,um^2,Surface,8,1000018794,19031,
77.2768,um^2,Surface,8,1000018978,19032,
50.3244,um^2,Surface,8,1000018766,19033,
2.76891,um^2,Surface,8,1000018867,19034,
56.3832,um^2,Surface,8,1000018768,19035,
9.47369,um^2,Surface,8,1000018797,19036,
76.4132,um^2,Surface,8,1000018799,19037,
2.11265,um^2,Surface,8,1000018904,19038,
54.1802,um^2,Surface,8,1000018769,19039,
42.7204,um^2,Surface,8,1000018770,19040,
14.9358,um^2,Surface,8,1000018996,19041,
4.52815,um^2,Surface,8,1000018802,19042,
9.48134,um^2,Surface,8,1000018773,19043,
14.9116,um^2,Surface,8,1000018912,19044,
27.6125,um^2,Surface,8,1000019003,19045,
13.5713,um^2,Surface,8,1000018913,19046,
2.12625,um^2,Surface,8,1000019002,19047,
12.2244,um^2,Surface,8,1000019004,19048,
6.87359,um^2,Surface,8,1000019049,19049,
13.1548,um^2,Surface,8,1000018774,19050,
4.9696,um^2,Surface,8,1000018775,19051,
15.7761,um^2,Surface,8,1000019007,19052,
35.518,um^2,Surface,8,1000018776,19053,
53.1196,um^2,Surface,8,1000018777,19054,
65.1467,um^2,Surface,8,1000018919,19055,
17.9681,um^2,Surface,8,1000018778,19056,
31.9262,um^2,Surface,8,1000018964,19057,
19.961,um^2,Surface,8,1000018779,19058,
50.1789,um^2,Surface,9,1000018770,19059,
41.2767,um^2,Surface,9,1000018769,19060,
22.0118,um^2,Surface,9,1000018947,19061,
19.4181,um^2,Surface,9,1000018812,19062,
31.0262,um^2,Surface,9,1000018755,19063,
16.903,um^2,Surface,9,1000019064,19064,
6.13817,um^2,Surface,9,1000018756,19065,
29.2172,um^2,Surface,9,1000018759,19066,
48.135,um^2,Surface,9,1000018760,19067,
23.0411,um^2,Surface,9,1000018788,19068,
26.3624,um^2,Surface,9,1000018816,19069,
6.79819,um^2,Surface,9,1000018858,19070,
44.3025,um^2,Surface,9,1000018930,19071,
43.8363,um^2,Surface,9,1000018970,19072,
77.769,um^2,Surface,9,1000018761,19073,
29.6514,um^2,Surface,9,1000018762,19074,
2.28664,um^2,Surface,9,1000018933,19075,
77.2944,um^2,Surface,9,1000018764,19076,
84.029,um^2,Surface,9,1000018763,19077,
4.961,um^2,Surface,9,1000018794,19078,
90.1608,um^2,Surface,9,1000018978,19079,
48.6552,um^2,Surface,9,1000018766,19080,
9.18408,um^2,Surface,9,1000018867,19081,
6.87001,um^2,Surface,9,1000018797,19082,
29.0429,um^2,Surface,9,1000018768,19083,
70.3567,um^2,Surface,9,1000018799,19084,
13.4242,um^2,Surface,9,1000018904,19085,
8.33933,um^2,Surface,9,1000018996,19086,
31.4987,um^2,Surface,9,1000019087,19087,
8.94049,um^2,Surface,9,1000018773,19088,
59.537,um^2,Surface,9,1000018912,19089,
20.9359,um^2,Surface,9,1000018913,19090,
65.238,um^2,Surface,9,1000019003,19091,
11.9288,um^2,Surface,9,1000019002,19092,
11.1431,um^2,Surface,9,1000019004,19093,
27.0932,um^2,Surface,9,1000018774,19094,
28.153,um^2,Surface,9,1000019049,19095,
42.507,um^2,Surface,9,1000019007,19096,
27.4678,um^2,Surface,9,1000018776,19097,
24.2375,um^2,Surface,9,1000018777,19098,
18.0701,um^2,Surface,9,1000018919,19099,
11.9793,um^2,Surface,9,1000018778,19100,
38.3185,um^2,Surface,9,1000018964,19101,
24.3075,um^2,Surface,9,1000018779,19102,
30.6747,um^2,Surface,10,1000018947,19103,
13.663,um^2,Surface,10,1000018812,19104,
32.5493,um^2,Surface,10,1000018755,19105,
5.13218,um^2,Surface,10,1000019064,19106,
9.65778,um^2,Surface,10,1000018756,19107,
45.2242,um^2,Surface,10,1000019108,19108,
12.68,um^2,Surface,10,1000019109,19109,
15.9568,um^2,Surface,10,1000018759,19110,
30.7341,um^2,Surface,10,1000018788,19111,
47.3231,um^2,Surface,10,1000018760,19112,
3.7486,um^2,Surface,10,1000018858,19113,
19.2525,um^2,Surface,10,1000019114,19114,
37.9013,um^2,Surface,10,1000018816,19115,
42.8398,um^2,Surface,10,1000018970,19116,
41.8784,um^2,Surface,10,1000018930,19117,
93.9981,um^2,Surface,10,1000018761,19118,
31.9289,um^2,Surface,10,1000018762,19119,
6.29492,um^2,Surface,10,1000018933,19120,
48.5665,um^2,Surface,10,1000018764,19121,
52.1939,um^2,Surface,10,1000018794,19122,
49.1487,um^2,Surface,10,1000018978,19123,
46.6769,um^2,Surface,10,1000018766,19124,
1.85287,um^2,Surface,10,1000018867,19125,
1.57305,um^2,Surface,10,1000018797,19126,
38.8653,um^2,Surface,10,1000018768,19127,
58.8683,um^2,Surface,10,1000018799,19128,
8.11327,um^2,Surface,10,1000018904,19129,
41.1643,um^2,Surface,10,1000018769,19130,
45.5166,um^2,Surface,10,1000018770,19131,
6.35384,um^2,Surface,10,1000018996,19132,
30.4818,um^2,Surface,10,1000019133,19133,
12.3525,um^2,Surface,10,1000019087,19134,
13.0292,um^2,Surface,10,1000018773,19135,
60.8727,um^2,Surface,10,1000018912,19136,
56.6647,um^2,Surface,10,1000019003,19137,
15.1212,um^2,Surface,10,1000019002,19138,
30.3291,um^2,Surface,10,1000018913,19139,
6.74818,um^2,Surface,10,1000019004,19140,
27.6211,um^2,Surface,10,1000018774,19141,
31.6512,um^2,Surface,10,1000019049,19142,
28.0602,um^2,Surface,10,1000019007,19143,
29.1384,um^2,Surface,10,1000018776,19144,
7.59697,um^2,Surface,10,1000018777,19145,
25.5728,um^2,Surface,10,1000018919,19146,
16.469,um^2,Surface,10,1000018778,19147,
5.43537,um^2,Surface,10,1000018964,19148,
26.0203,um^2,Surface,10,1000018779,19149,
96.7508,um^2,Surface,11,1000019150,19150,
37.3343,um^2,Surface,11,1000018770,19151,
86.4646,um^2,Surface,11,1000019152,19152,
17.5,um^2,Surface,11,1000018812,19153,
32.3624,um^2,Surface,11,1000018947,19154,
25.6515,um^2,Surface,11,1000018755,19155,
31.757,um^2,Surface,11,1000019064,19156,
26.504,um^2,Surface,11,1000018756,19157,
48.3796,um^2,Surface,11,1000019108,19158,
15.1377,um^2,Surface,11,1000019109,19159,
29.1453,um^2,Surface,11,1000018788,19160,
3.97998,um^2,Surface,11,1000018759,19161,
52.4378,um^2,Surface,11,1000018760,19162,
2.06741,um^2,Surface,11,1000018858,19163,
22.6045,um^2,Surface,11,1000019114,19164,
39.0617,um^2,Surface,11,1000018816,19165,
47.7846,um^2,Surface,11,1000018970,19166,
35.75,um^2,Surface,11,1000018930,19167,
94.2891,um^2,Surface,11,1000018761,19168,
32.7908,um^2,Surface,11,1000018762,19169,
4.69637,um^2,Surface,11,1000018933,19170,
74.6513,um^2,Surface,11,1000018764,19171,
42.2204,um^2,Surface,11,1000018794,19172,
58.9641,um^2,Surface,11,1000018978,19173,
43.6112,um^2,Surface,11,1000018766,19174,
2.59559,um^2,Surface,11,1000018867,19175,
70.3336,um^2,Surface,11,1000018768,19176,
68.3787,um^2,Surface,11,1000018799,19177,
6.73967,um^2,Surface,11,1000018904,19178,
21.6378,um^2,Surface,11,1000018996,19179,
8.51871,um^2,Surface,11,1000019180,19180,
14.5064,um^2,Surface,11,1000019133,19181,
21.2038,um^2,Surface,11,1000019087,19182,
14.8423,um^2,Surface,11,1000018773,19183,
8.23079,um^2,Surface,11,1000019003,19184,
1.8768,um^2,Surface,11,1000019002,19185,
18.1402,um^2,Surface,11,1000018913,19186,
22.8563,um^2,Surface,11,1000019004,19187,
22.7635,um^2,Surface,11,1000018774,19188,
40.9993,um^2,Surface,11,1000019049,19189,
36.293,um^2,Surface,11,1000019007,19190,
5.63218,um^2,Surface,11,1000019191,19191,
25.3697,um^2,Surface,11,1000018776,19192,
3.86878,um^2,Surface,11,1000018777,19193,
10.7658,um^2,Surface,11,1000018778,19194,
8.06015,um^2,Surface,11,1000018964,19195,
38.7428,um^2,Surface,11,1000018779,19196,
93.9768,um^2,Surface,12,1000019152,19197,
35.8816,um^2,Surface,12,1000018770,19198,
23.298,um^2,Surface,12,1000018812,19199,
16.5831,um^2,Surface,12,1000018947,19200,
48.7675,um^2,Surface,12,1000018755,19201,
56.3561,um^2,Surface,12,1000019064,19202,
28.321,um^2,Surface,12,1000018788,19203,
5.00001,um^2,Surface,12,1000019109,19204,
25.0275,um^2,Surface,12,1000018759,19205,
27.231,um^2,Surface,12,1000019108,19206,
39.8139,um^2,Surface,12,1000018760,19207,
2.1285,um^2,Surface,12,1000018858,19208,
42.6565,um^2,Surface,12,1000019114,19209,
21.883,um^2,Surface,12,1000018816,19210,
35.2986,um^2,Surface,12,1000018970,19211,
10.5142,um^2,Surface,12,1000018930,19212,
74.1019,um^2,Surface,12,1000018761,19213,
22.6679,um^2,Surface,12,1000018762,19214,
1.82659,um^2,Surface,12,1000018933,19215,
100.813,um^2,Surface,12,1000019216,19216,
54.1135,um^2,Surface,12,1000018764,19217,
61.2309,um^2,Surface,12,1000018978,19218,
43.8919,um^2,Surface,12,1000018766,19219,
64.9386,um^2,Surface,12,1000018768,19220,
58.0278,um^2,Surface,12,1000018799,19221,
5.97421,um^2,Surface,12,1000018904,19222,
100.222,um^2,Surface,12,1000019150,19223,
9.79306,um^2,Surface,12,1000019180,19224,
34.6974,um^2,Surface,12,1000018996,19225,
5.94162,um^2,Surface,12,1000019133,19226,
10.1659,um^2,Surface,12,1000019087,19227,
9.87975,um^2,Surface,12,1000018773,19228,
57.7378,um^2,Surface,12,1000019003,19229,
3.2922,um^2,Surface,12,1000019002,19230,
13.9885,um^2,Surface,12,1000018913,19231,
33.6412,um^2,Surface,12,1000019004,19232,
20.3374,um^2,Surface,12,1000018774,19233,
38.4937,um^2,Surface,12,1000019049,19234,
49.8268,um^2,Surface,12,1000019007,19235,
3.94292,um^2,Surface,12,1000019191,19236,
26.7691,um^2,Surface,12,1000018776,19237,
2.59307,um^2,Surface,12,1000018964,19238,
24.6073,um^2,Surface,12,1000018779,19239,
28.5839,um^2,Surface,13,1000019240,19240,
28.852,um^2,Surface,13,1000018812,19241,
31.1284,um^2,Surface,13,1000018947,19242,
48.1107,um^2,Surface,13,1000019064,19243,
38.1447,um^2,Surface,13,1000018755,19244,
32.6502,um^2,Surface,13,1000019109,19245,
62.7797,um^2,Surface,13,1000019108,19246,
50.4092,um^2,Surface,13,1000018759,19247,
30.3728,um^2,Surface,13,1000018816,19248,
39.8559,um^2,Surface,13,1000018760,19249,
34.307,um^2,Surface,13,1000019114,19250,
50.352,um^2,Surface,13,1000018970,19251,
21.9154,um^2,Surface,13,1000018930,19252,
67.5039,um^2,Surface,13,1000018761,19253,
30.8369,um^2,Surface,13,1000018762,19254,
4.17906,um^2,Surface,13,1000018933,19255,
95.7327,um^2,Surface,13,1000019216,19256,
41.2709,um^2,Surface,13,1000018764,19257,
48.6029,um^2,Surface,13,1000018978,19258,
41.3968,um^2,Surface,13,1000018766,19259,
66.8401,um^2,Surface,13,1000018799,19260,
9.82187,um^2,Surface,13,1000018904,19261,
40.2215,um^2,Surface,13,1000018770,19262,
91.8932,um^2,Surface,13,1000019152,19263,
97.0404,um^2,Surface,13,1000019150,19264,
11.7493,um^2,Surface,13,1000018996,19265,
7.55984,um^2,Surface,13,1000019180,19266,
72.2381,um^2,Surface,13,1000019133,19267,
6.07201,um^2,Surface,13,1000019087,19268,
6.72594,um^2,Surface,13,1000018773,19269,
1.6287,um^2,Surface,13,1000019003,19270,
36.1649,um^2,Surface,13,1000019271,19271,
2.07902,um^2,Surface,13,1000019004,19272,
6.04001,um^2,Surface,13,1000018774,19273,
34.9003,um^2,Surface,13,1000019049,19274,
40.1194,um^2,Surface,13,1000019007,19275,
35.9722,um^2,Surface,13,1000019191,19276,
36.2925,um^2,Surface,13,1000018776,19277,
4.65091,um^2,Surface,13,1000018779,19278,
33.7094,um^2,Surface,14,1000018812,19279,
17.2998,um^2,Surface,14,1000018947,19280,
34.544,um^2,Surface,14,1000018755,19281,
33.7079,um^2,Surface,14,1000019064,19282,
25.4161,um^2,Surface,14,1000019109,19283,
37.5435,um^2,Surface,14,1000019284,19284,
55.7188,um^2,Surface,14,1000019108,19285,
33.4915,um^2,Surface,14,1000018759,19286,
39.939,um^2,Surface,14,1000018816,19287,
42.0172,um^2,Surface,14,1000018760,19288,
39.502,um^2,Surface,14,1000019114,19289,
33.0107,um^2,Surface,14,1000018930,19290,
42.2356,um^2,Surface,14,1000018970,19291,
82.6584,um^2,Surface,14,1000018761,19292,
21.849,um^2,Surface,14,1000018762,19293,
90.8971,um^2,Surface,14,1000019216,19294,
36.3334,um^2,Surface,14,1000018764,19295,
35.7624,um^2,Surface,14,1000018978,19296,
93.4849,um^2,Surface,14,1000019297,19297,
44.2666,um^2,Surface,14,1000018766,19298,
71.0972,um^2,Surface,14,1000018799,19299,
6.8374,um^2,Surface,14,1000018904,19300,
17.934,um^2,Surface,14,1000019240,19301,
96.2877,um^2,Surface,14,1000019152,19302,
33.3378,um^2,Surface,14,1000018770,19303,
104.433,um^2,Surface,14,1000019150,19304,
11.9776,um^2,Surface,14,1000019180,19305,
39.543,um^2,Surface,14,1000019133,19306,
10.9023,um^2,Surface,14,1000019087,19307,
13.9165,um^2,Surface,14,1000018773,19308,
72.9495,um^2,Surface,14,1000019271,19309,
4.11313,um^2,Surface,14,1000019310,19310,
15.3973,um^2,Surface,14,1000018774,19311,
56.9712,um^2,Surface,14,1000019049,19312,
34.6598,um^2,Surface,14,1000019007,19313,
55.9633,um^2,Surface,14,1000019191,19314,
21.7768,um^2,Surface,14,1000018776,19315,
2.29774,um^2,Surface,14,1000018779,19316,
28.1045,um^2,Surface,15,1000019064,19317,
8.36627,um^2,Surface,15,1000018947,19318,
10.7328,um^2,Surface,15,1000018755,19319,
35.6257,um^2,Surface,15,1000019284,19320,
62.3454,um^2,Surface,15,1000018759,19321,
19.6206,um^2,Surface,15,1000019109,19322,
91.4846,um^2,Surface,15,1000019108,19323,
41.1614,um^2,Surface,15,1000019324,19324,
56.0184,um^2,Surface,15,1000019114,19325,
30.8017,um^2,Surface,15,1000018970,19326,
89.2569,um^2,Surface,15,1000018761,19327,
40.2529,um^2,Surface,15,1000018762,19328,
89.0958,um^2,Surface,15,1000019216,19329,
52.0551,um^2,Surface,15,1000018764,19330,
48.3099,um^2,Surface,15,1000018978,19331,
84.3522,um^2,Surface,15,1000019297,19332,
37.1519,um^2,Surface,15,1000018766,19333,
75.9583,um^2,Surface,15,1000018799,19334,
17.903,um^2,Surface,15,1000018904,19335,
3.30192,um^2,Surface,15,1000019240,19336,
