
Number of Disconnected Components
 ==================== 
Number of Disconnected Components,Unit,Category,Time,TrackID,ID,
1,,Surface,20,1000019472,19512,
1,,Surface,20,1000019395,19513,
1,,Surface,20,1000019436,19514,
1,,Surface,20,1000019396,19515,
1,,Surface,20,1000019516,19516,
1,,Surface,20,1000019477,19517,
1,,Surface,20,1000019324,19518,
1,,Surface,20,1000019361,19519,
1,,Surface,20,1000019114,19520,
1,,Surface,20,1000019405,19521,
1,,Surface,20,1000019522,19522,
1,,Surface,20,1000018762,19523,
1,,Surface,20,1000019216,19524,
1,,Surface,20,1000018764,19525,
1,,Surface,20,1000019486,19526,
1,,Surface,20,1000018766,19527,
1,,Surface,20,1000019297,19528,
1,,Surface,20,1000018799,19529,
1,,Surface,20,1000019450,19530,
1,,Surface,20,1000019152,19531,
1,,Surface,20,1000018770,19532,
1,,Surface,20,1000019150,19533,
1,,Surface,20,1000019340,19534,
1,,Surface,20,1000019133,19535,
1,,Surface,20,1000019087,19536,
1,,Surface,20,1000018773,19537,
1,,Surface,20,1000018774,19538,
1,,Surface,20,1000019049,19539,
1,,Surface,20,1000019465,19540,
1,,Surface,20,1000019350,19541,
1,,Surface,20,1000018776,19542,
1,,Surface,20,1000019353,19543,
1,,Surface,20,1000019354,19544,
1,,Surface,21,1000019472,19545,
1,,Surface,21,1000019395,19546,
1,,Surface,21,1000019064,19547,
1,,Surface,21,1000019436,19548,
1,,Surface,21,1000019396,19549,
1,,Surface,21,1000019516,19550,
1,,Surface,21,1000019477,19551,
1,,Surface,21,1000019324,19552,
1,,Surface,21,1000019553,19553,
1,,Surface,21,1000019361,19554,
1,,Surface,21,1000019114,19555,
1,,Surface,21,1000019522,19556,
1,,Surface,21,1000019405,19557,
1,,Surface,21,1000018762,19558,
1,,Surface,21,1000019216,19559,
1,,Surface,21,1000018764,19560,
1,,Surface,21,1000019486,19561,
1,,Surface,21,1000018766,19562,
1,,Surface,21,1000019297,19563,
1,,Surface,21,1000018799,19564,
1,,Surface,21,1000019450,19565,
1,,Surface,21,1000019412,19566,
1,,Surface,21,1000019491,19567,
1,,Surface,21,1000019152,19568,
1,,Surface,21,1000018770,19569,
1,,Surface,21,1000019150,19570,
1,,Surface,21,1000019340,19571,
1,,Surface,21,1000019133,19572,
1,,Surface,21,1000019087,19573,
1,,Surface,21,1000018773,19574,
1,,Surface,21,1000018774,19575,
1,,Surface,21,1000019465,19576,
1,,Surface,21,1000019350,19577,
1,,Surface,21,1000018776,19578,
1,,Surface,21,1000019353,19579,
1,,Surface,22,1000019395,19580,
1,,Surface,22,1000019472,19581,
1,,Surface,22,1000019064,19582,
1,,Surface,22,1000019436,19583,
1,,Surface,22,1000019396,19584,
1,,Surface,22,1000019516,19585,
1,,Surface,22,1000019477,19586,
1,,Surface,22,1000019553,19587,
1,,Surface,22,1000019361,19588,
1,,Surface,22,1000019324,19589,
1,,Surface,22,1000019114,19590,
1,,Surface,22,1000019522,19591,
1,,Surface,22,1000019405,19592,
1,,Surface,22,1000018762,19593,
1,,Surface,22,1000019216,19594,
1,,Surface,22,1000018764,19595,
1,,Surface,22,1000019486,19596,
1,,Surface,22,1000018766,19597,
1,,Surface,22,1000019297,19598,
1,,Surface,22,1000019599,19599,
1,,Surface,22,1000019600,19600,
1,,Surface,22,1000018799,19601,
1,,Surface,22,1000019450,19602,
1,,Surface,22,1000019412,19603,
1,,Surface,22,1000019491,19604,
1,,Surface,22,1000019152,19605,
1,,Surface,22,1000018770,19606,
1,,Surface,22,1000019150,19607,
1,,Surface,22,1000019340,19608,
1,,Surface,22,1000019133,19609,
1,,Surface,22,1000018773,19610,
1,,Surface,22,1000018774,19611,
1,,Surface,22,1000019465,19612,
1,,Surface,22,1000019350,19613,
1,,Surface,22,1000019614,19614,
1,,Surface,22,1000018776,19615,
1,,Surface,22,1000019353,19616,
1,,Surface,22,1000019617,19617,
1,,Surface,23,1000019436,19618,
1,,Surface,23,1000019396,19619,
1,,Surface,23,1000019516,19620,
1,,Surface,23,1000019477,19621,
1,,Surface,23,1000019553,19622,
1,,Surface,23,1000019361,19623,
1,,Surface,23,1000019324,19624,
1,,Surface,23,1000019114,19625,
1,,Surface,23,1000019522,19626,
1,,Surface,23,1000019405,19627,
1,,Surface,23,1000018762,19628,
1,,Surface,23,1000019216,19629,
1,,Surface,23,1000018764,19630,
1,,Surface,23,1000019486,19631,
1,,Surface,23,1000019632,19632,
1,,Surface,23,1000019633,19633,
1,,Surface,23,1000018766,19634,
1,,Surface,23,1000019297,19635,
1,,Surface,23,1000019599,19636,
1,,Surface,23,1000019600,19637,
1,,Surface,23,1000018799,19638,
1,,Surface,23,1000019450,19639,
1,,Surface,23,1000019064,19640,
1,,Surface,23,1000019395,19641,
1,,Surface,23,1000019472,19642,
1,,Surface,23,1000019412,19643,
1,,Surface,23,1000019491,19644,
1,,Surface,23,1000019152,19645,
1,,Surface,23,1000018770,19646,
1,,Surface,23,1000019150,19647,
1,,Surface,23,1000019340,19648,
1,,Surface,23,1000019133,19649,
1,,Surface,23,1000018773,19650,
1,,Surface,23,1000018774,19651,
1,,Surface,23,1000019465,19652,
1,,Surface,23,1000019350,19653,
1,,Surface,23,1000018776,19654,
1,,Surface,23,1000019614,19655,
1,,Surface,23,1000019353,19656,
1,,Surface,23,1000019617,19657,
1,,Surface,23,1000019658,19658,
1,,Surface,24,1000019472,19659,
1,,Surface,24,1000019395,19660,
1,,Surface,24,1000019396,19661,
1,,Surface,24,1000019516,19662,
1,,Surface,24,1000019477,19663,
1,,Surface,24,1000019553,19664,
1,,Surface,24,1000019324,19665,
1,,Surface,24,1000019361,19666,
1,,Surface,24,1000019114,19667,
1,,Surface,24,1000019522,19668,
1,,Surface,24,1000019405,19669,
1,,Surface,24,1000018762,19670,
1,,Surface,24,1000018764,19671,
1,,Surface,24,1000019216,19672,
1,,Surface,24,1000019486,19673,
1,,Surface,24,1000019632,19674,
1,,Surface,24,1000019633,19675,
1,,Surface,24,1000019676,19676,
1,,Surface,24,1000018766,19677,
1,,Surface,24,1000019297,19678,
1,,Surface,24,1000019599,19679,
1,,Surface,24,1000019600,19680,
1,,Surface,24,1000018799,19681,
1,,Surface,24,1000019064,19682,
1,,Surface,24,1000019412,19683,
1,,Surface,24,1000019491,19684,
1,,Surface,24,1000018770,19685,
1,,Surface,24,1000019150,19686,
1,,Surface,24,1000019340,19687,
1,,Surface,24,1000019133,19688,
1,,Surface,24,1000018773,19689,
1,,Surface,24,1000018774,19690,
1,,Surface,24,1000019350,19691,
1,,Surface,24,1000019614,19692,
1,,Surface,24,1000018776,19693,
1,,Surface,24,1000019353,19694,
1,,Surface,24,1000019617,19695,
1,,Surface,24,1000019658,19696,
1,,Surface,25,1000019491,19697,
1,,Surface,25,1000019412,19698,
1,,Surface,25,1000019699,19699,
1,,Surface,25,1000019064,19700,
1,,Surface,25,1000019395,19701,
1,,Surface,25,1000019396,19702,
1,,Surface,25,1000019516,19703,
1,,Surface,25,1000019477,19704,
1,,Surface,25,1000019553,19705,
1,,Surface,25,1000019324,19706,
1,,Surface,25,1000019114,19707,
1,,Surface,25,1000019405,19708,
1,,Surface,25,1000019522,19709,
1,,Surface,25,1000018762,19710,
1,,Surface,25,1000018764,19711,
1,,Surface,25,1000019216,19712,
1,,Surface,25,1000019486,19713,
1,,Surface,25,1000019632,19714,
1,,Surface,25,1000019633,19715,
1,,Surface,25,1000019676,19716,
1,,Surface,25,1000018766,19717,
1,,Surface,25,1000019297,19718,
1,,Surface,25,1000019599,19719,
1,,Surface,25,1000019600,19720,
1,,Surface,25,1000018799,19721,
1,,Surface,25,1000018770,19722,
1,,Surface,25,1000019150,19723,
1,,Surface,25,1000019340,19724,
1,,Surface,25,1000019133,19725,
1,,Surface,25,1000019726,19726,
1,,Surface,25,1000018773,19727,
1,,Surface,25,1000018774,19728,
1,,Surface,25,1000019350,19729,
1,,Surface,25,1000019614,19730,
1,,Surface,25,1000018776,19731,
1,,Surface,25,1000019353,19732,
1,,Surface,25,1000019617,19733,
1,,Surface,25,1000019658,19734,
1,,Surface,26,1000019699,19735,
1,,Surface,26,1000019064,19736,
1,,Surface,26,1000019395,19737,
1,,Surface,26,1000019396,19738,
1,,Surface,26,1000019477,19739,
1,,Surface,26,1000019553,19740,
1,,Surface,26,1000019324,19741,
1,,Surface,26,1000019742,19742,
1,,Surface,26,1000019114,19743,
1,,Surface,26,1000019522,19744,
1,,Surface,26,1000019405,19745,
1,,Surface,26,1000019216,19746,
1,,Surface,26,1000018764,19747,
1,,Surface,26,1000019486,19748,
1,,Surface,26,1000019632,19749,
1,,Surface,26,1000019633,19750,
1,,Surface,26,1000019751,19751,
1,,Surface,26,1000019676,19752,
1,,Surface,26,1000018766,19753,
1,,Surface,26,1000019297,19754,
1,,Surface,26,1000019755,19755,
1,,Surface,26,1000019599,19756,
1,,Surface,26,1000019600,19757,
1,,Surface,26,1000019758,19758,
1,,Surface,26,1000018799,19759,
1,,Surface,26,1000019412,19760,
1,,Surface,26,1000019491,19761,
1,,Surface,26,1000018770,19762,
1,,Surface,26,1000019150,19763,
1,,Surface,26,1000019764,19764,
1,,Surface,26,1000019340,19765,
1,,Surface,26,1000019133,19766,
1,,Surface,26,1000019726,19767,
1,,Surface,26,1000018773,19768,
1,,Surface,26,1000018774,19769,
1,,Surface,26,1000019350,19770,
1,,Surface,26,1000018776,19771,
1,,Surface,26,1000019614,19772,
1,,Surface,26,1000019353,19773,
1,,Surface,26,1000019617,19774,
1,,Surface,26,1000019658,19775,
1,,Surface,27,1000019491,19776,
1,,Surface,27,1000019412,19777,
1,,Surface,27,1000019699,19778,
1,,Surface,27,1000019064,19779,
1,,Surface,27,1000019395,19780,
1,,Surface,27,1000019396,19781,
1,,Surface,27,1000019324,19782,
1,,Surface,27,1000019783,19783,
1,,Surface,27,1000019553,19784,
1,,Surface,27,1000019742,19785,
1,,Surface,27,1000019786,19786,
1,,Surface,27,1000019114,19787,
1,,Surface,27,1000019522,19788,
1,,Surface,27,1000019405,19789,
1,,Surface,27,1000019216,19790,
1,,Surface,27,1000018764,19791,
1,,Surface,27,1000019486,19792,
1,,Surface,27,1000019632,19793,
1,,Surface,27,1000019633,19794,
1,,Surface,27,1000019751,19795,
1,,Surface,27,1000019676,19796,
1,,Surface,27,1000018766,19797,
1,,Surface,27,1000019297,19798,
1,,Surface,27,1000019755,19799,
1,,Surface,27,1000019758,19800,
1,,Surface,27,1000019599,19801,
1,,Surface,27,1000019600,19802,
1,,Surface,27,1000018799,19803,
1,,Surface,27,1000018770,19804,
1,,Surface,27,1000019150,19805,
1,,Surface,27,1000019340,19806,
1,,Surface,27,1000019764,19807,
1,,Surface,27,1000019133,19808,
1,,Surface,27,1000019726,19809,
1,,Surface,27,1000018773,19810,
1,,Surface,27,1000018774,19811,
1,,Surface,27,1000019350,19812,
1,,Surface,27,1000019614,19813,
1,,Surface,27,1000018776,19814,
1,,Surface,27,1000019353,19815,
1,,Surface,27,1000019617,19816,
1,,Surface,27,1000019658,19817,
1,,Surface,28,1000019699,19818,
1,,Surface,28,1000019064,19819,
1,,Surface,28,1000019395,19820,
1,,Surface,28,1000019396,19821,
1,,Surface,28,1000019324,19822,
1,,Surface,28,1000019783,19823,
1,,Surface,28,1000019553,19824,
1,,Surface,28,1000019742,19825,
1,,Surface,28,1000019826,19826,
1,,Surface,28,1000019827,19827,
1,,Surface,28,1000019786,19828,
1,,Surface,28,1000019522,19829,
1,,Surface,28,1000019114,19830,
1,,Surface,28,1000019831,19831,
1,,Surface,28,1000019216,19832,
1,,Surface,28,1000018764,19833,
1,,Surface,28,1000019486,19834,
1,,Surface,28,1000019632,19835,
1,,Surface,28,1000019633,19836,
1,,Surface,28,1000019751,19837,
1,,Surface,28,1000019676,19838,
1,,Surface,28,1000018766,19839,
1,,Surface,28,1000019755,19840,
1,,Surface,28,1000019297,19841,
1,,Surface,28,1000019758,19842,
1,,Surface,28,1000019600,19843,
1,,Surface,28,1000019844,19844,
1,,Surface,28,1000019845,19845,
1,,Surface,28,1000018799,19846,
1,,Surface,28,1000019491,19847,
1,,Surface,28,1000019412,19848,
1,,Surface,28,1000018770,19849,
1,,Surface,28,1000019850,19850,
1,,Surface,28,1000019150,19851,
1,,Surface,28,1000019340,19852,
1,,Surface,28,1000019764,19853,
1,,Surface,28,1000019133,19854,
1,,Surface,28,1000019726,19855,
1,,Surface,28,1000018773,19856,
1,,Surface,28,1000018774,19857,
1,,Surface,28,1000019614,19858,
1,,Surface,28,1000018776,19859,
1,,Surface,28,1000019617,19860,
1,,Surface,28,1000019861,19861,
1,,Surface,28,1000019658,19862,
1,,Surface,29,1000019850,19863,
1,,Surface,29,1000018770,19864,
1,,Surface,29,1000019491,19865,
1,,Surface,29,1000019412,19866,
1,,Surface,29,1000019699,19867,
1,,Surface,29,1000019064,19868,
1,,Surface,29,1000019395,19869,
1,,Surface,29,1000019396,19870,
1,,Surface,29,1000019324,19871,
1,,Surface,29,1000019783,19872,
1,,Surface,29,1000019553,19873,
1,,Surface,29,1000019826,19874,
1,,Surface,29,1000019742,19875,
1,,Surface,29,1000019827,19876,
1,,Surface,29,1000019786,19877,
1,,Surface,29,1000019878,19878,
1,,Surface,29,1000019522,19879,
1,,Surface,29,1000019114,19880,
1,,Surface,29,1000019831,19881,
1,,Surface,29,1000019216,19882,
1,,Surface,29,1000019486,19883,
1,,Surface,29,1000018764,19884,
1,,Surface,29,1000019632,19885,
1,,Surface,29,1000019751,19886,
1,,Surface,29,1000019676,19887,
1,,Surface,29,1000018766,19888,
1,,Surface,29,1000019297,19889,
1,,Surface,29,1000019755,19890,
1,,Surface,29,1000019758,19891,
1,,Surface,29,1000019600,19892,
1,,Surface,29,1000019844,19893,
1,,Surface,29,1000019845,19894,
1,,Surface,29,1000018799,19895,
1,,Surface,29,1000019150,19896,
1,,Surface,29,1000019340,19897,
1,,Surface,29,1000019764,19898,
1,,Surface,29,1000019133,19899,
1,,Surface,29,1000019726,19900,
1,,Surface,29,1000018773,19901,
1,,Surface,29,1000018774,19902,
1,,Surface,29,1000019903,19903,
1,,Surface,29,1000018776,19904,
1,,Surface,29,1000019614,19905,
1,,Surface,29,1000019906,19906,
1,,Surface,29,1000019617,19907,
1,,Surface,29,1000019861,19908,
1,,Surface,29,1000019658,19909,
1,,Surface,30,1000018770,19910,
1,,Surface,30,1000019850,19911,
1,,Surface,30,1000019412,19912,
1,,Surface,30,1000019491,19913,
1,,Surface,30,1000019699,19914,
1,,Surface,30,1000019064,19915,
1,,Surface,30,1000019395,19916,
1,,Surface,30,1000019396,19917,
1,,Surface,30,1000019783,19918,
1,,Surface,30,1000019553,19919,
1,,Surface,30,1000019324,19920,
1,,Surface,30,1000019826,19921,
1,,Surface,30,1000019742,19922,
1,,Surface,30,1000019827,19923,
1,,Surface,30,1000019786,19924,
1,,Surface,30,1000019878,19925,
1,,Surface,30,1000019114,19926,
1,,Surface,30,1000019522,19927,
1,,Surface,30,1000019831,19928,
1,,Surface,30,1000019216,19929,
1,,Surface,30,1000018764,19930,
1,,Surface,30,1000019486,19931,
1,,Surface,30,1000019632,19932,
1,,Surface,30,1000019933,19933,
1,,Surface,30,1000019751,19934,
1,,Surface,30,1000018766,19935,
1,,Surface,30,1000019676,19936,
1,,Surface,30,1000019297,19937,
1,,Surface,30,1000019755,19938,
1,,Surface,30,1000019758,19939,
1,,Surface,30,1000019940,19940,
1,,Surface,30,1000019600,19941,
1,,Surface,30,1000019844,19942,
1,,Surface,30,1000019845,19943,
1,,Surface,30,1000018799,19944,
1,,Surface,30,1000019150,19945,
1,,Surface,30,1000019946,19946,
1,,Surface,30,1000019340,19947,
1,,Surface,30,1000019764,19948,
1,,Surface,30,1000019133,19949,
1,,Surface,30,1000019726,19950,
1,,Surface,30,1000018773,19951,
1,,Surface,30,1000018774,19952,
1,,Surface,30,1000019903,19953,
1,,Surface,30,1000018776,19954,
1,,Surface,30,1000019614,19955,
1,,Surface,30,1000019906,19956,
1,,Surface,30,1000019617,19957,
1,,Surface,30,1000019861,19958,
1,,Surface,30,1000019658,19959,
1,,Surface,31,1000018770,19960,
1,,Surface,31,1000019491,19961,
1,,Surface,31,1000019412,19962,
1,,Surface,31,1000019699,19963,
1,,Surface,31,1000019395,19964,
1,,Surface,31,1000019396,19965,
1,,Surface,31,1000019966,19966,
1,,Surface,31,1000019553,19967,
1,,Surface,31,1000019826,19968,
1,,Surface,31,1000019783,19969,
1,,Surface,31,1000019742,19970,
1,,Surface,31,1000019324,19971,
1,,Surface,31,1000019786,19972,
1,,Surface,31,1000019827,19973,
1,,Surface,31,1000019974,19974,
1,,Surface,31,1000019114,19975,
1,,Surface,31,1000019878,19976,
1,,Surface,31,1000019522,19977,
1,,Surface,31,1000019831,19978,
1,,Surface,31,1000019216,19979,
1,,Surface,31,1000018764,19980,
1,,Surface,31,1000019486,19981,
1,,Surface,31,1000019632,19982,
1,,Surface,31,1000019933,19983,
1,,Surface,31,1000019751,19984,
1,,Surface,31,1000019676,19985,
1,,Surface,31,1000018766,19986,
1,,Surface,31,1000019297,19987,
1,,Surface,31,1000019755,19988,
1,,Surface,31,1000019940,19989,
1,,Surface,31,1000019758,19990,
1,,Surface,31,1000019844,19991,
1,,Surface,31,1000019845,19992,
1,,Surface,31,1000019850,19993,
1,,Surface,31,1000019150,19994,
1,,Surface,31,1000019946,19995,
1,,Surface,31,1000019340,19996,
1,,Surface,31,1000019764,19997,
1,,Surface,31,1000019133,19998,
1,,Surface,31,1000018773,19999,
1,,Surface,31,1000018774,20000,
1,,Surface,31,1000019903,20001,
1,,Surface,31,1000018776,20002,
1,,Surface,31,1000019906,20003,
1,,Surface,31,1000019614,20004,
1,,Surface,31,1000019617,20005,
1,,Surface,31,1000019861,20006,
1,,Surface,31,1000019658,20007,
1,,Surface,32,1000019491,20008,
1,,Surface,32,1000019412,20009,
1,,Surface,32,1000019699,20010,
1,,Surface,32,1000019966,20011,
1,,Surface,32,1000019783,20012,
1,,Surface,32,1000019553,20013,
1,,Surface,32,1000019826,20014,
1,,Surface,32,1000019324,20015,
1,,Surface,32,1000019827,20016,
1,,Surface,32,1000019114,20017,
1,,Surface,32,1000019786,20018,
1,,Surface,32,1000019878,20019,
1,,Surface,32,1000019974,20020,
1,,Surface,32,1000019522,20021,
1,,Surface,32,1000019831,20022,
1,,Surface,32,1000019216,20023,
1,,Surface,32,1000018764,20024,
1,,Surface,32,1000019486,20025,
1,,Surface,32,1000019632,20026,
1,,Surface,32,1000019933,20027,
1,,Surface,32,1000019751,20028,
1,,Surface,32,1000018766,20029,
1,,Surface,32,1000019676,20030,
1,,Surface,32,1000019940,20031,
1,,Surface,32,1000019755,20032,
1,,Surface,32,1000019297,20033,
1,,Surface,32,1000019758,20034,
1,,Surface,32,1000019844,20035,
1,,Surface,32,1000019845,20036,
1,,Surface,32,1000018770,20037,
1,,Surface,32,1000019850,20038,
1,,Surface,32,1000019150,20039,
1,,Surface,32,1000019946,20040,
1,,Surface,32,1000019340,20041,
1,,Surface,32,1000019133,20042,
1,,Surface,32,1000018774,20043,
1,,Surface,32,1000019903,20044,
1,,Surface,32,1000018776,20045,
1,,Surface,32,1000019906,20046,
1,,Surface,32,1000019617,20047,
1,,Surface,32,1000019861,20048,
1,,Surface,32,1000019658,20049,
1,,Surface,33,1000019850,20050,
1,,Surface,33,1000019491,20051,
1,,Surface,33,1000019699,20052,
1,,Surface,33,1000020053,20053,
1,,Surface,33,1000019966,20054,
1,,Surface,33,1000019553,20055,
1,,Surface,33,1000019826,20056,
1,,Surface,33,1000020057,20057,
1,,Surface,33,1000019324,20058,
1,,Surface,33,1000019827,20059,
1,,Surface,33,1000019786,20060,
1,,Surface,33,1000019114,20061,
1,,Surface,33,1000019974,20062,
1,,Surface,33,1000019878,20063,
1,,Surface,33,1000019522,20064,
1,,Surface,33,1000019831,20065,
1,,Surface,33,1000019216,20066,
1,,Surface,33,1000018764,20067,
1,,Surface,33,1000019486,20068,
1,,Surface,33,1000019632,20069,
1,,Surface,33,1000019933,20070,
1,,Surface,33,1000019751,20071,
1,,Surface,33,1000019676,20072,
1,,Surface,33,1000018766,20073,
1,,Surface,33,1000019755,20074,
1,,Surface,33,1000019940,20075,
1,,Surface,33,1000019297,20076,
1,,Surface,33,1000020077,20077,
1,,Surface,33,1000019844,20078,
1,,Surface,33,1000019845,20079,
1,,Surface,33,1000019150,20080,
1,,Surface,33,1000019946,20081,
1,,Surface,33,1000019340,20082,
1,,Surface,33,1000019133,20083,
1,,Surface,33,1000019903,20084,
1,,Surface,33,1000018776,20085,
1,,Surface,33,1000019906,20086,
1,,Surface,33,1000020087,20087,
1,,Surface,33,1000019617,20088,
1,,Surface,33,1000019861,20089,
1,,Surface,33,1000019658,20090,
1,,Surface,34,1000020053,20091,
1,,Surface,34,1000019966,20092,
1,,Surface,34,1000019553,20093,
1,,Surface,34,1000020057,20094,
1,,Surface,34,1000019826,20095,
1,,Surface,34,1000019324,20096,
1,,Surface,34,1000019827,20097,
1,,Surface,34,1000019786,20098,
1,,Surface,34,1000019114,20099,
1,,Surface,34,1000019974,20100,
1,,Surface,34,1000019878,20101,
1,,Surface,34,1000019522,20102,
1,,Surface,34,1000020103,20103,
1,,Surface,34,1000019831,20104,
1,,Surface,34,1000019216,20105,
1,,Surface,34,1000019486,20106,
1,,Surface,34,1000019933,20107,
1,,Surface,34,1000019751,20108,
1,,Surface,34,1000019676,20109,
1,,Surface,34,1000018766,20110,
1,,Surface,34,1000019940,20111,
1,,Surface,34,1000019755,20112,
1,,Surface,34,1000019297,20113,
1,,Surface,34,1000020077,20114,
1,,Surface,34,1000019844,20115,
1,,Surface,34,1000019845,20116,
1,,Surface,34,1000019699,20117,
1,,Surface,34,1000019491,20118,
1,,Surface,34,1000019850,20119,
1,,Surface,34,1000020120,20120,
1,,Surface,34,1000019150,20121,
1,,Surface,34,1000019946,20122,
1,,Surface,34,1000019340,20123,
1,,Surface,34,1000019133,20124,
1,,Surface,34,1000020125,20125,
1,,Surface,34,1000020126,20126,
1,,Surface,34,1000019903,20127,
1,,Surface,34,1000018776,20128,
1,,Surface,34,1000019906,20129,
1,,Surface,34,1000020087,20130,
1,,Surface,34,1000019617,20131,
1,,Surface,34,1000019861,20132,
1,,Surface,34,1000020133,20133,
1,,Surface,34,1000019658,20134,
1,,Surface,35,1000020053,20135,
1,,Surface,35,1000019966,20136,
1,,Surface,35,1000019553,20137,
1,,Surface,35,1000019826,20138,
1,,Surface,35,1000020057,20139,
1,,Surface,35,1000019324,20140,
1,,Surface,35,1000019827,20141,
1,,Surface,35,1000019974,20142,
1,,Surface,35,1000019114,20143,
1,,Surface,35,1000019786,20144,
1,,Surface,35,1000019878,20145,
1,,Surface,35,1000020103,20146,
1,,Surface,35,1000019831,20147,
1,,Surface,35,1000019216,20148,
1,,Surface,35,1000019486,20149,
1,,Surface,35,1000019933,20150,
1,,Surface,35,1000019751,20151,
1,,Surface,35,1000019676,20152,
1,,Surface,35,1000018766,20153,
1,,Surface,35,1000019940,20154,
1,,Surface,35,1000019755,20155,
1,,Surface,35,1000019297,20156,
1,,Surface,35,1000020077,20157,
1,,Surface,35,1000019844,20158,
1,,Surface,35,1000019845,20159,
1,,Surface,35,1000019491,20160,
1,,Surface,35,1000019850,20161,
1,,Surface,35,1000020120,20162,
1,,Surface,35,1000019150,20163,
1,,Surface,35,1000019946,20164,
1,,Surface,35,1000020165,20165,
1,,Surface,35,1000019340,20166,
1,,Surface,35,1000019133,20167,
1,,Surface,35,1000020125,20168,
1,,Surface,35,1000020126,20169,
1,,Surface,35,1000020170,20170,
1,,Surface,35,1000020171,20171,
1,,Surface,35,1000018776,20172,
1,,Surface,35,1000019906,20173,
1,,Surface,35,1000020087,20174,
1,,Surface,35,1000019617,20175,
1,,Surface,35,1000020133,20176,
1,,Surface,35,1000019861,20177,
1,,Surface,35,1000019658,20178,
1,,Surface,36,1000020120,20179,
1,,Surface,36,1000019491,20180,
1,,Surface,36,1000020053,20181,
1,,Surface,36,1000019966,20182,
1,,Surface,36,1000020183,20183,
1,,Surface,36,1000019826,20184,
1,,Surface,36,1000020057,20185,
1,,Surface,36,1000019827,20186,
1,,Surface,36,1000019974,20187,
1,,Surface,36,1000019878,20188,
1,,Surface,36,1000020189,20189,
1,,Surface,36,1000019114,20190,
1,,Surface,36,1000020103,20191,
1,,Surface,36,1000019831,20192,
1,,Surface,36,1000019216,20193,
1,,Surface,36,1000019486,20194,
1,,Surface,36,1000019676,20195,
1,,Surface,36,1000019751,20196,
1,,Surface,36,1000018766,20197,
1,,Surface,36,1000019940,20198,
1,,Surface,36,1000019755,20199,
1,,Surface,36,1000019297,20200,
1,,Surface,36,1000020077,20201,
1,,Surface,36,1000019845,20202,
1,,Surface,36,1000019150,20203,
1,,Surface,36,1000020165,20204,
1,,Surface,36,1000019340,20205,
1,,Surface,36,1000019133,20206,
1,,Surface,36,1000020125,20207,
1,,Surface,36,1000020126,20208,
1,,Surface,36,1000020171,20209,
1,,Surface,36,1000020170,20210,
1,,Surface,36,1000018776,20211,
1,,Surface,36,1000019906,20212,
1,,Surface,36,1000020087,20213,
1,,Surface,36,1000019617,20214,
1,,Surface,36,1000019861,20215,
1,,Surface,36,1000020133,20216,
1,,Surface,37,1000020120,20217,
1,,Surface,37,1000020218,20218,
1,,Surface,37,1000020219,20219,
1,,Surface,37,1000019491,20220,
1,,Surface,37,1000020221,20221,
1,,Surface,37,1000020222,20222,
1,,Surface,37,1000020053,20223,
1,,Surface,37,1000020224,20224,
1,,Surface,37,1000019966,20225,
1,,Surface,37,1000020226,20226,
1,,Surface,37,1000020183,20227,
1,,Surface,37,1000020228,20228,
1,,Surface,37,1000020057,20229,
1,,Surface,37,1000019826,20230,
1,,Surface,37,1000019974,20231,
1,,Surface,37,1000019827,20232,
1,,Surface,37,1000020189,20233,
1,,Surface,37,1000019114,20234,
1,,Surface,37,1000019878,20235,
1,,Surface,37,1000020103,20236,
1,,Surface,37,1000019831,20237,
1,,Surface,37,1000019216,20238,
1,,Surface,37,1000019486,20239,
1,,Surface,37,1000019676,20240,
1,,Surface,37,1000019940,20241,
1,,Surface,37,1000018766,20242,
1,,Surface,37,1000019297,20243,
1,,Surface,37,1000020077,20244,
1,,Surface,37,1000020245,20245,
1,,Surface,37,1000019150,20246,
1,,Surface,37,1000020165,20247,
1,,Surface,37,1000019340,20248,
1,,Surface,37,1000020125,20249,
1,,Surface,37,1000020250,20250,
1,,Surface,37,1000020126,20251,
1,,Surface,37,1000020171,20252,
1,,Surface,37,1000020170,20253,
1,,Surface,37,1000018776,20254,
1,,Surface,37,1000019906,20255,
1,,Surface,37,1000020087,20256,
1,,Surface,37,1000019617,20257,
1,,Surface,37,1000019861,20258,
1,,Surface,37,1000020133,20259,
1,,Surface,38,1000020120,20260,
1,,Surface,38,1000020218,20261,
1,,Surface,38,1000020219,20262,
1,,Surface,38,1000019491,20263,
1,,Surface,38,1000020221,20264,
1,,Surface,38,1000020222,20265,
1,,Surface,38,1000020053,20266,
1,,Surface,38,1000019966,20267,
1,,Surface,38,1000020224,20268,
1,,Surface,38,1000020226,20269,
1,,Surface,38,1000020183,20270,
1,,Surface,38,1000020228,20271,
1,,Surface,38,1000020057,20272,
1,,Surface,38,1000019826,20273,
1,,Surface,38,1000019827,20274,
1,,Surface,38,1000019974,20275,
1,,Surface,38,1000020189,20276,
1,,Surface,38,1000019114,20277,
1,,Surface,38,1000019878,20278,
1,,Surface,38,1000020103,20279,
1,,Surface,38,1000019831,20280,
1,,Surface,38,1000019216,20281,
1,,Surface,38,1000019486,20282,
1,,Surface,38,1000019676,20283,
1,,Surface,38,1000018766,20284,
1,,Surface,38,1000019940,20285,
1,,Surface,38,1000020077,20286,
