
Track Intensity Max Ch=5 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
255,,Track,5,Image 1,1000018754,
255,,Track,5,Image 1,1000018755,
255,,Track,5,Image 1,1000018756,
255,,Track,5,Image 1,1000018757,
255,,Track,5,Image 1,1000018758,
255,,Track,5,Image 1,1000018759,
255,,Track,5,Image 1,1000018760,
255,,Track,5,Image 1,1000018761,
255,,Track,5,Image 1,1000018762,
255,,Track,5,Image 1,1000018763,
255,,Track,5,Image 1,1000018764,
255,,Track,5,Image 1,1000018765,
255,,Track,5,Image 1,1000018766,
255,,Track,5,Image 1,1000018767,
255,,Track,5,Image 1,1000018768,
255,,Track,5,Image 1,1000018769,
255,,Track,5,Image 1,1000018770,
255,,Track,5,Image 1,1000018771,
255,,Track,5,Image 1,1000018772,
255,,Track,5,Image 1,1000018773,
255,,Track,5,Image 1,1000018774,
255,,Track,5,Image 1,1000018775,
255,,Track,5,Image 1,1000018776,
255,,Track,5,Image 1,1000018777,
255,,Track,5,Image 1,1000018778,
255,,Track,5,Image 1,1000018779,
255,,Track,5,Image 1,1000018788,
255,,Track,5,Image 1,1000018794,
255,,Track,5,Image 1,1000018797,
255,,Track,5,Image 1,1000018799,
255,,Track,5,Image 1,1000018802,
255,,Track,5,Image 1,1000018809,
255,,Track,5,Image 1,1000018812,
255,,Track,5,Image 1,1000018816,
255,,Track,5,Image 1,1000018858,
255,,Track,5,Image 1,1000018867,
255,,Track,5,Image 1,1000018904,
255,,Track,5,Image 1,1000018912,
255,,Track,5,Image 1,1000018913,
255,,Track,5,Image 1,1000018919,
255,,Track,5,Image 1,1000018930,
255,,Track,5,Image 1,1000018933,
255,,Track,5,Image 1,1000018947,
255,,Track,5,Image 1,1000018964,
255,,Track,5,Image 1,1000018970,
255,,Track,5,Image 1,1000018978,
255,,Track,5,Image 1,1000018996,
255,,Track,5,Image 1,1000019002,
255,,Track,5,Image 1,1000019003,
255,,Track,5,Image 1,1000019004,
255,,Track,5,Image 1,1000019007,
255,,Track,5,Image 1,1000019049,
255,,Track,5,Image 1,1000019064,
255,,Track,5,Image 1,1000019087,
255,,Track,5,Image 1,1000019108,
255,,Track,5,Image 1,1000019109,
255,,Track,5,Image 1,1000019114,
255,,Track,5,Image 1,1000019133,
255,,Track,5,Image 1,1000019150,
255,,Track,5,Image 1,1000019152,
255,,Track,5,Image 1,1000019180,
255,,Track,5,Image 1,1000019191,
255,,Track,5,Image 1,1000019216,
255,,Track,5,Image 1,1000019240,
255,,Track,5,Image 1,1000019271,
255,,Track,5,Image 1,1000019284,
255,,Track,5,Image 1,1000019297,
255,,Track,5,Image 1,1000019310,
255,,Track,5,Image 1,1000019324,
255,,Track,5,Image 1,1000019340,
255,,Track,5,Image 1,1000019350,
255,,Track,5,Image 1,1000019353,
255,,Track,5,Image 1,1000019354,
255,,Track,5,Image 1,1000019361,
255,,Track,5,Image 1,1000019395,
255,,Track,5,Image 1,1000019396,
255,,Track,5,Image 1,1000019405,
255,,Track,5,Image 1,1000019412,
255,,Track,5,Image 1,1000019436,
255,,Track,5,Image 1,1000019450,
255,,Track,5,Image 1,1000019465,
255,,Track,5,Image 1,1000019472,
255,,Track,5,Image 1,1000019477,
255,,Track,5,Image 1,1000019486,
255,,Track,5,Image 1,1000019491,
255,,Track,5,Image 1,1000019516,
255,,Track,5,Image 1,1000019522,
255,,Track,5,Image 1,1000019553,
255,,Track,5,Image 1,1000019599,
255,,Track,5,Image 1,1000019600,
255,,Track,5,Image 1,1000019614,
255,,Track,5,Image 1,1000019617,
255,,Track,5,Image 1,1000019632,
255,,Track,5,Image 1,1000019633,
255,,Track,5,Image 1,1000019658,
255,,Track,5,Image 1,1000019676,
255,,Track,5,Image 1,1000019699,
255,,Track,5,Image 1,1000019726,
255,,Track,5,Image 1,1000019742,
255,,Track,5,Image 1,1000019751,
255,,Track,5,Image 1,1000019755,
255,,Track,5,Image 1,1000019758,
255,,Track,5,Image 1,1000019764,
255,,Track,5,Image 1,1000019783,
255,,Track,5,Image 1,1000019786,
255,,Track,5,Image 1,1000019826,
255,,Track,5,Image 1,1000019827,
255,,Track,5,Image 1,1000019831,
255,,Track,5,Image 1,1000019844,
255,,Track,5,Image 1,1000019845,
255,,Track,5,Image 1,1000019850,
255,,Track,5,Image 1,1000019861,
255,,Track,5,Image 1,1000019878,
255,,Track,5,Image 1,1000019903,
255,,Track,5,Image 1,1000019906,
255,,Track,5,Image 1,1000019933,
255,,Track,5,Image 1,1000019940,
255,,Track,5,Image 1,1000019946,
255,,Track,5,Image 1,1000019966,
255,,Track,5,Image 1,1000019974,
255,,Track,5,Image 1,1000020053,
255,,Track,5,Image 1,1000020057,
255,,Track,5,Image 1,1000020077,
255,,Track,5,Image 1,1000020087,
255,,Track,5,Image 1,1000020103,
255,,Track,5,Image 1,1000020120,
255,,Track,5,Image 1,1000020125,
255,,Track,5,Image 1,1000020126,
255,,Track,5,Image 1,1000020133,
255,,Track,5,Image 1,1000020165,
255,,Track,5,Image 1,1000020170,
255,,Track,5,Image 1,1000020171,
255,,Track,5,Image 1,1000020183,
255,,Track,5,Image 1,1000020189,
255,,Track,5,Image 1,1000020218,
255,,Track,5,Image 1,1000020219,
255,,Track,5,Image 1,1000020221,
255,,Track,5,Image 1,1000020222,
255,,Track,5,Image 1,1000020224,
255,,Track,5,Image 1,1000020226,
255,,Track,5,Image 1,1000020228,
255,,Track,5,Image 1,1000020245,
255,,Track,5,Image 1,1000020250,
255,,Track,5,Image 1,1000020287,
255,,Track,5,Image 1,1000020289,
255,,Track,5,Image 1,1000020293,
255,,Track,5,Image 1,1000020297,
255,,Track,5,Image 1,1000020331,
255,,Track,5,Image 1,1000020336,
255,,Track,5,Image 1,1000020363,
255,,Track,5,Image 1,1000020386,
255,,Track,5,Image 1,1000020388,
255,,Track,5,Image 1,1000020440,
255,,Track,5,Image 1,1000020457,
255,,Track,5,Image 1,1000020475,
255,,Track,5,Image 1,1000020486,
255,,Track,5,Image 1,1000020497,
255,,Track,5,Image 1,1000020507,
255,,Track,5,Image 1,1000020516,
255,,Track,5,Image 1,1000020521,
255,,Track,5,Image 1,1000020533,
255,,Track,5,Image 1,1000020536,
255,,Track,5,Image 1,1000020556,
