
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,s,Surface,7,1000019002,19002,
0,s,Surface,7,1000019003,19003,
0,s,Surface,7,1000019004,19004,
212.481,s,Surface,7,1000018774,19005,
212.481,s,Surface,7,1000018775,19006,
0,s,Surface,7,1000019007,19007,
212.481,s,Surface,7,1000018776,19008,
212.481,s,Surface,7,1000018777,19009,
176.987,s,Surface,7,1000018809,19010,
71.213,s,Surface,7,1000018919,19011,
212.481,s,Surface,7,1000018778,19012,
35.628,s,Surface,7,1000018964,19013,
212.481,s,Surface,7,1000018779,19014,
70.727,s,Surface,8,1000018947,19015,
177.016,s,Surface,8,1000018812,19016,
247.58,s,Surface,8,1000018755,19017,
247.58,s,Surface,8,1000018756,19018,
247.58,s,Surface,8,1000018759,19019,
177.016,s,Surface,8,1000018816,19020,
247.58,s,Surface,8,1000018760,19021,
212.086,s,Surface,8,1000018788,19022,
141.711,s,Surface,8,1000018858,19023,
35.099,s,Surface,8,1000018970,19024,
70.727,s,Surface,8,1000018930,19025,
247.58,s,Surface,8,1000018761,19026,
247.58,s,Surface,8,1000018762,19027,
70.727,s,Surface,8,1000018933,19028,
247.58,s,Surface,8,1000018764,19029,
247.58,s,Surface,8,1000018763,19030,
212.086,s,Surface,8,1000018794,19031,
35.099,s,Surface,8,1000018978,19032,
247.58,s,Surface,8,1000018766,19033,
141.711,s,Surface,8,1000018867,19034,
247.58,s,Surface,8,1000018768,19035,
212.086,s,Surface,8,1000018797,19036,
212.086,s,Surface,8,1000018799,19037,
106.312,s,Surface,8,1000018904,19038,
247.58,s,Surface,8,1000018769,19039,
247.58,s,Surface,8,1000018770,19040,
35.099,s,Surface,8,1000018996,19041,
212.086,s,Surface,8,1000018802,19042,
247.58,s,Surface,8,1000018773,19043,
106.312,s,Surface,8,1000018912,19044,
35.099,s,Surface,8,1000019003,19045,
106.312,s,Surface,8,1000018913,19046,
35.099,s,Surface,8,1000019002,19047,
35.099,s,Surface,8,1000019004,19048,
0,s,Surface,8,1000019049,19049,
247.58,s,Surface,8,1000018774,19050,
247.58,s,Surface,8,1000018775,19051,
35.099,s,Surface,8,1000019007,19052,
247.58,s,Surface,8,1000018776,19053,
247.58,s,Surface,8,1000018777,19054,
106.312,s,Surface,8,1000018919,19055,
247.58,s,Surface,8,1000018778,19056,
70.727,s,Surface,8,1000018964,19057,
247.58,s,Surface,8,1000018779,19058,
282.884,s,Surface,9,1000018770,19059,
282.884,s,Surface,9,1000018769,19060,
106.031,s,Surface,9,1000018947,19061,
212.32,s,Surface,9,1000018812,19062,
282.884,s,Surface,9,1000018755,19063,
0,s,Surface,9,1000019064,19064,
282.884,s,Surface,9,1000018756,19065,
282.884,s,Surface,9,1000018759,19066,
282.884,s,Surface,9,1000018760,19067,
247.39,s,Surface,9,1000018788,19068,
212.32,s,Surface,9,1000018816,19069,
177.015,s,Surface,9,1000018858,19070,
106.031,s,Surface,9,1000018930,19071,
70.403,s,Surface,9,1000018970,19072,
282.884,s,Surface,9,1000018761,19073,
282.884,s,Surface,9,1000018762,19074,
106.031,s,Surface,9,1000018933,19075,
282.884,s,Surface,9,1000018764,19076,
282.884,s,Surface,9,1000018763,19077,
247.39,s,Surface,9,1000018794,19078,
70.403,s,Surface,9,1000018978,19079,
282.884,s,Surface,9,1000018766,19080,
177.015,s,Surface,9,1000018867,19081,
247.39,s,Surface,9,1000018797,19082,
282.884,s,Surface,9,1000018768,19083,
247.39,s,Surface,9,1000018799,19084,
141.616,s,Surface,9,1000018904,19085,
70.403,s,Surface,9,1000018996,19086,
0,s,Surface,9,1000019087,19087,
282.884,s,Surface,9,1000018773,19088,
141.616,s,Surface,9,1000018912,19089,
141.616,s,Surface,9,1000018913,19090,
70.403,s,Surface,9,1000019003,19091,
70.403,s,Surface,9,1000019002,19092,
70.403,s,Surface,9,1000019004,19093,
282.884,s,Surface,9,1000018774,19094,
35.304,s,Surface,9,1000019049,19095,
70.403,s,Surface,9,1000019007,19096,
282.884,s,Surface,9,1000018776,19097,
282.884,s,Surface,9,1000018777,19098,
141.616,s,Surface,9,1000018919,19099,
282.884,s,Surface,9,1000018778,19100,
106.031,s,Surface,9,1000018964,19101,
282.884,s,Surface,9,1000018779,19102,
141.653,s,Surface,10,1000018947,19103,
247.942,s,Surface,10,1000018812,19104,
318.506,s,Surface,10,1000018755,19105,
35.622,s,Surface,10,1000019064,19106,
318.506,s,Surface,10,1000018756,19107,
0,s,Surface,10,1000019108,19108,
0,s,Surface,10,1000019109,19109,
318.506,s,Surface,10,1000018759,19110,
283.012,s,Surface,10,1000018788,19111,
318.506,s,Surface,10,1000018760,19112,
212.637,s,Surface,10,1000018858,19113,
0,s,Surface,10,1000019114,19114,
247.942,s,Surface,10,1000018816,19115,
106.025,s,Surface,10,1000018970,19116,
141.653,s,Surface,10,1000018930,19117,
318.506,s,Surface,10,1000018761,19118,
318.506,s,Surface,10,1000018762,19119,
141.653,s,Surface,10,1000018933,19120,
318.506,s,Surface,10,1000018764,19121,
283.012,s,Surface,10,1000018794,19122,
106.025,s,Surface,10,1000018978,19123,
318.506,s,Surface,10,1000018766,19124,
212.637,s,Surface,10,1000018867,19125,
283.012,s,Surface,10,1000018797,19126,
318.506,s,Surface,10,1000018768,19127,
283.012,s,Surface,10,1000018799,19128,
177.238,s,Surface,10,1000018904,19129,
318.506,s,Surface,10,1000018769,19130,
318.506,s,Surface,10,1000018770,19131,
106.025,s,Surface,10,1000018996,19132,
0,s,Surface,10,1000019133,19133,
35.622,s,Surface,10,1000019087,19134,
318.506,s,Surface,10,1000018773,19135,
177.238,s,Surface,10,1000018912,19136,
106.025,s,Surface,10,1000019003,19137,
106.025,s,Surface,10,1000019002,19138,
177.238,s,Surface,10,1000018913,19139,
106.025,s,Surface,10,1000019004,19140,
318.506,s,Surface,10,1000018774,19141,
70.926,s,Surface,10,1000019049,19142,
106.025,s,Surface,10,1000019007,19143,
318.506,s,Surface,10,1000018776,19144,
318.506,s,Surface,10,1000018777,19145,
177.238,s,Surface,10,1000018919,19146,
318.506,s,Surface,10,1000018778,19147,
141.653,s,Surface,10,1000018964,19148,
318.506,s,Surface,10,1000018779,19149,
0,s,Surface,11,1000019150,19150,
353.611,s,Surface,11,1000018770,19151,
0,s,Surface,11,1000019152,19152,
283.047,s,Surface,11,1000018812,19153,
176.758,s,Surface,11,1000018947,19154,
353.611,s,Surface,11,1000018755,19155,
70.727,s,Surface,11,1000019064,19156,
353.611,s,Surface,11,1000018756,19157,
35.105,s,Surface,11,1000019108,19158,
35.105,s,Surface,11,1000019109,19159,
318.117,s,Surface,11,1000018788,19160,
353.611,s,Surface,11,1000018759,19161,
353.611,s,Surface,11,1000018760,19162,
247.742,s,Surface,11,1000018858,19163,
35.105,s,Surface,11,1000019114,19164,
283.047,s,Surface,11,1000018816,19165,
141.13,s,Surface,11,1000018970,19166,
176.758,s,Surface,11,1000018930,19167,
353.611,s,Surface,11,1000018761,19168,
353.611,s,Surface,11,1000018762,19169,
176.758,s,Surface,11,1000018933,19170,
353.611,s,Surface,11,1000018764,19171,
318.117,s,Surface,11,1000018794,19172,
141.13,s,Surface,11,1000018978,19173,
353.611,s,Surface,11,1000018766,19174,
247.742,s,Surface,11,1000018867,19175,
353.611,s,Surface,11,1000018768,19176,
318.117,s,Surface,11,1000018799,19177,
212.343,s,Surface,11,1000018904,19178,
141.13,s,Surface,11,1000018996,19179,
0,s,Surface,11,1000019180,19180,
35.105,s,Surface,11,1000019133,19181,
70.727,s,Surface,11,1000019087,19182,
353.611,s,Surface,11,1000018773,19183,
141.13,s,Surface,11,1000019003,19184,
141.13,s,Surface,11,1000019002,19185,
212.343,s,Surface,11,1000018913,19186,
141.13,s,Surface,11,1000019004,19187,
353.611,s,Surface,11,1000018774,19188,
106.031,s,Surface,11,1000019049,19189,
141.13,s,Surface,11,1000019007,19190,
0,s,Surface,11,1000019191,19191,
353.611,s,Surface,11,1000018776,19192,
353.611,s,Surface,11,1000018777,19193,
353.611,s,Surface,11,1000018778,19194,
176.758,s,Surface,11,1000018964,19195,
353.611,s,Surface,11,1000018779,19196,
35.495,s,Surface,12,1000019152,19197,
389.106,s,Surface,12,1000018770,19198,
318.542,s,Surface,12,1000018812,19199,
212.253,s,Surface,12,1000018947,19200,
389.106,s,Surface,12,1000018755,19201,
106.222,s,Surface,12,1000019064,19202,
353.612,s,Surface,12,1000018788,19203,
70.6,s,Surface,12,1000019109,19204,
389.106,s,Surface,12,1000018759,19205,
70.6,s,Surface,12,1000019108,19206,
389.106,s,Surface,12,1000018760,19207,
283.237,s,Surface,12,1000018858,19208,
70.6,s,Surface,12,1000019114,19209,
318.542,s,Surface,12,1000018816,19210,
176.625,s,Surface,12,1000018970,19211,
212.253,s,Surface,12,1000018930,19212,
389.106,s,Surface,12,1000018761,19213,
389.106,s,Surface,12,1000018762,19214,
212.253,s,Surface,12,1000018933,19215,
0,s,Surface,12,1000019216,19216,
389.106,s,Surface,12,1000018764,19217,
176.625,s,Surface,12,1000018978,19218,
389.106,s,Surface,12,1000018766,19219,
389.106,s,Surface,12,1000018768,19220,
353.612,s,Surface,12,1000018799,19221,
247.838,s,Surface,12,1000018904,19222,
35.495,s,Surface,12,1000019150,19223,
35.495,s,Surface,12,1000019180,19224,
176.625,s,Surface,12,1000018996,19225,
70.6,s,Surface,12,1000019133,19226,
106.222,s,Surface,12,1000019087,19227,
389.106,s,Surface,12,1000018773,19228,
176.625,s,Surface,12,1000019003,19229,
176.625,s,Surface,12,1000019002,19230,
247.838,s,Surface,12,1000018913,19231,
176.625,s,Surface,12,1000019004,19232,
389.106,s,Surface,12,1000018774,19233,
141.526,s,Surface,12,1000019049,19234,
176.625,s,Surface,12,1000019007,19235,
35.495,s,Surface,12,1000019191,19236,
389.106,s,Surface,12,1000018776,19237,
212.253,s,Surface,12,1000018964,19238,
389.106,s,Surface,12,1000018779,19239,
0,s,Surface,13,1000019240,19240,
354.241,s,Surface,13,1000018812,19241,
247.952,s,Surface,13,1000018947,19242,
141.921,s,Surface,13,1000019064,19243,
424.805,s,Surface,13,1000018755,19244,
106.299,s,Surface,13,1000019109,19245,
106.299,s,Surface,13,1000019108,19246,
424.805,s,Surface,13,1000018759,19247,
354.241,s,Surface,13,1000018816,19248,
424.805,s,Surface,13,1000018760,19249,
106.299,s,Surface,13,1000019114,19250,
212.324,s,Surface,13,1000018970,19251,
247.952,s,Surface,13,1000018930,19252,
424.805,s,Surface,13,1000018761,19253,
424.805,s,Surface,13,1000018762,19254,
247.952,s,Surface,13,1000018933,19255,
35.699,s,Surface,13,1000019216,19256,
424.805,s,Surface,13,1000018764,19257,
212.324,s,Surface,13,1000018978,19258,
424.805,s,Surface,13,1000018766,19259,
389.311,s,Surface,13,1000018799,19260,
283.537,s,Surface,13,1000018904,19261,
424.805,s,Surface,13,1000018770,19262,
71.194,s,Surface,13,1000019152,19263,
71.194,s,Surface,13,1000019150,19264,
212.324,s,Surface,13,1000018996,19265,
71.194,s,Surface,13,1000019180,19266,
106.299,s,Surface,13,1000019133,19267,
141.921,s,Surface,13,1000019087,19268,
424.805,s,Surface,13,1000018773,19269,
212.324,s,Surface,13,1000019003,19270,
0,s,Surface,13,1000019271,19271,
212.324,s,Surface,13,1000019004,19272,
424.805,s,Surface,13,1000018774,19273,
177.225,s,Surface,13,1000019049,19274,
212.324,s,Surface,13,1000019007,19275,
71.194,s,Surface,13,1000019191,19276,
424.805,s,Surface,13,1000018776,19277,
424.805,s,Surface,13,1000018779,19278,
389.369,s,Surface,14,1000018812,19279,
283.08,s,Surface,14,1000018947,19280,
459.933,s,Surface,14,1000018755,19281,
177.049,s,Surface,14,1000019064,19282,
141.427,s,Surface,14,1000019109,19283,
0,s,Surface,14,1000019284,19284,
141.427,s,Surface,14,1000019108,19285,
459.933,s,Surface,14,1000018759,19286,
389.369,s,Surface,14,1000018816,19287,
459.933,s,Surface,14,1000018760,19288,
141.427,s,Surface,14,1000019114,19289,
283.08,s,Surface,14,1000018930,19290,
247.452,s,Surface,14,1000018970,19291,
459.933,s,Surface,14,1000018761,19292,
459.933,s,Surface,14,1000018762,19293,
70.827,s,Surface,14,1000019216,19294,
459.933,s,Surface,14,1000018764,19295,
247.452,s,Surface,14,1000018978,19296,
0,s,Surface,14,1000019297,19297,
459.933,s,Surface,14,1000018766,19298,
424.439,s,Surface,14,1000018799,19299,
318.665,s,Surface,14,1000018904,19300,
35.128,s,Surface,14,1000019240,19301,
106.322,s,Surface,14,1000019152,19302,
459.933,s,Surface,14,1000018770,19303,
106.322,s,Surface,14,1000019150,19304,
106.322,s,Surface,14,1000019180,19305,
141.427,s,Surface,14,1000019133,19306,
177.049,s,Surface,14,1000019087,19307,
459.933,s,Surface,14,1000018773,19308,
35.128,s,Surface,14,1000019271,19309,
0,s,Surface,14,1000019310,19310,
459.933,s,Surface,14,1000018774,19311,
212.353,s,Surface,14,1000019049,19312,
247.452,s,Surface,14,1000019007,19313,
106.322,s,Surface,14,1000019191,19314,
459.933,s,Surface,14,1000018776,19315,
459.933,s,Surface,14,1000018779,19316,
212.286,s,Surface,15,1000019064,19317,
318.317,s,Surface,15,1000018947,19318,
495.17,s,Surface,15,1000018755,19319,
35.237,s,Surface,15,1000019284,19320,
495.17,s,Surface,15,1000018759,19321,
176.664,s,Surface,15,1000019109,19322,
176.664,s,Surface,15,1000019108,19323,
0,s,Surface,15,1000019324,19324,
176.664,s,Surface,15,1000019114,19325,
282.689,s,Surface,15,1000018970,19326,
495.17,s,Surface,15,1000018761,19327,
495.17,s,Surface,15,1000018762,19328,
106.064,s,Surface,15,1000019216,19329,
495.17,s,Surface,15,1000018764,19330,
282.689,s,Surface,15,1000018978,19331,
35.237,s,Surface,15,1000019297,19332,
495.17,s,Surface,15,1000018766,19333,
459.676,s,Surface,15,1000018799,19334,
353.902,s,Surface,15,1000018904,19335,
70.365,s,Surface,15,1000019240,19336,
141.559,s,Surface,15,1000019152,19337,
495.17,s,Surface,15,1000018770,19338,
141.559,s,Surface,15,1000019150,19339,
0,s,Surface,15,1000019340,19340,
141.559,s,Surface,15,1000019180,19341,
176.664,s,Surface,15,1000019133,19342,
212.286,s,Surface,15,1000019087,19343,
495.17,s,Surface,15,1000018773,19344,
70.365,s,Surface,15,1000019271,19345,
35.237,s,Surface,15,1000019310,19346,
495.17,s,Surface,15,1000018774,19347,
247.59,s,Surface,15,1000019049,19348,
282.689,s,Surface,15,1000019007,19349,
0,s,Surface,15,1000019350,19350,
141.559,s,Surface,15,1000019191,19351,
495.17,s,Surface,15,1000018776,19352,
0,s,Surface,15,1000019353,19353,
0,s,Surface,15,1000019354,19354,
495.17,s,Surface,15,1000018779,19355,
71.033,s,Surface,16,1000019284,19356,
530.966,s,Surface,16,1000018759,19357,
212.46,s,Surface,16,1000019109,19358,
212.46,s,Surface,16,1000019108,19359,
35.796,s,Surface,16,1000019324,19360,
0,s,Surface,16,1000019361,19361,
212.46,s,Surface,16,1000019114,19362,
318.485,s,Surface,16,1000018970,19363,
530.966,s,Surface,16,1000018761,19364,
530.966,s,Surface,16,1000018762,19365,
530.966,s,Surface,16,1000018764,19366,
141.86,s,Surface,16,1000019216,19367,
318.485,s,Surface,16,1000018978,19368,
71.033,s,Surface,16,1000019297,19369,
530.966,s,Surface,16,1000018766,19370,
495.472,s,Surface,16,1000018799,19371,
354.113,s,Surface,16,1000018947,19372,
248.082,s,Surface,16,1000019064,19373,
106.161,s,Surface,16,1000019240,19374,
177.355,s,Surface,16,1000019152,19375,
530.966,s,Surface,16,1000018770,19376,
177.355,s,Surface,16,1000019150,19377,
35.796,s,Surface,16,1000019340,19378,
177.355,s,Surface,16,1000019180,19379,
212.46,s,Surface,16,1000019133,19380,
248.082,s,Surface,16,1000019087,19381,
530.966,s,Surface,16,1000018773,19382,
106.161,s,Surface,16,1000019271,19383,
71.033,s,Surface,16,1000019310,19384,
530.966,s,Surface,16,1000018774,19385,
283.386,s,Surface,16,1000019049,19386,
35.796,s,Surface,16,1000019350,19387,
530.966,s,Surface,16,1000018776,19388,
177.355,s,Surface,16,1000019191,19389,
35.796,s,Surface,16,1000019353,19390,
35.796,s,Surface,16,1000019354,19391,
530.966,s,Surface,16,1000018779,19392,
283.661,s,Surface,17,1000019064,19393,
389.692,s,Surface,17,1000018947,19394,
0,s,Surface,17,1000019395,19395,
0,s,Surface,17,1000019396,19396,
106.612,s,Surface,17,1000019284,19397,
71.375,s,Surface,17,1000019324,19398,
248.039,s,Surface,17,1000019108,19399,
35.579,s,Surface,17,1000019361,19400,
566.545,s,Surface,17,1000018759,19401,
248.039,s,Surface,17,1000019114,19402,
354.064,s,Surface,17,1000018970,19403,
566.545,s,Surface,17,1000018761,19404,
0,s,Surface,17,1000019405,19405,
566.545,s,Surface,17,1000018762,19406,
177.439,s,Surface,17,1000019216,19407,
566.545,s,Surface,17,1000018764,19408,
106.612,s,Surface,17,1000019297,19409,
566.545,s,Surface,17,1000018766,19410,
531.051,s,Surface,17,1000018799,19411,
0,s,Surface,17,1000019412,19412,
212.934,s,Surface,17,1000019152,19413,
141.74,s,Surface,17,1000019240,19414,
566.545,s,Surface,17,1000018770,19415,
212.934,s,Surface,17,1000019150,19416,
71.375,s,Surface,17,1000019340,19417,
212.934,s,Surface,17,1000019180,19418,
248.039,s,Surface,17,1000019133,19419,
283.661,s,Surface,17,1000019087,19420,
566.545,s,Surface,17,1000018773,19421,
141.74,s,Surface,17,1000019271,19422,
