
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
255,,Surface,3,Image 1,7,1000018775,19006,
255,,Surface,3,Image 1,7,1000019007,19007,
255,,Surface,3,Image 1,7,1000018776,19008,
255,,Surface,3,Image 1,7,1000018777,19009,
255,,Surface,3,Image 1,7,1000018809,19010,
255,,Surface,3,Image 1,7,1000018919,19011,
255,,Surface,3,Image 1,7,1000018778,19012,
173,,Surface,3,Image 1,7,1000018964,19013,
255,,Surface,3,Image 1,7,1000018779,19014,
255,,Surface,3,Image 1,8,1000018947,19015,
255,,Surface,3,Image 1,8,1000018812,19016,
255,,Surface,3,Image 1,8,1000018755,19017,
255,,Surface,3,Image 1,8,1000018756,19018,
255,,Surface,3,Image 1,8,1000018759,19019,
255,,Surface,3,Image 1,8,1000018816,19020,
255,,Surface,3,Image 1,8,1000018760,19021,
255,,Surface,3,Image 1,8,1000018788,19022,
255,,Surface,3,Image 1,8,1000018858,19023,
255,,Surface,3,Image 1,8,1000018970,19024,
255,,Surface,3,Image 1,8,1000018930,19025,
255,,Surface,3,Image 1,8,1000018761,19026,
255,,Surface,3,Image 1,8,1000018762,19027,
255,,Surface,3,Image 1,8,1000018933,19028,
255,,Surface,3,Image 1,8,1000018764,19029,
255,,Surface,3,Image 1,8,1000018763,19030,
255,,Surface,3,Image 1,8,1000018794,19031,
255,,Surface,3,Image 1,8,1000018978,19032,
255,,Surface,3,Image 1,8,1000018766,19033,
255,,Surface,3,Image 1,8,1000018867,19034,
255,,Surface,3,Image 1,8,1000018768,19035,
255,,Surface,3,Image 1,8,1000018797,19036,
255,,Surface,3,Image 1,8,1000018799,19037,
255,,Surface,3,Image 1,8,1000018904,19038,
255,,Surface,3,Image 1,8,1000018769,19039,
255,,Surface,3,Image 1,8,1000018770,19040,
255,,Surface,3,Image 1,8,1000018996,19041,
206,,Surface,3,Image 1,8,1000018802,19042,
255,,Surface,3,Image 1,8,1000018773,19043,
218,,Surface,3,Image 1,8,1000018912,19044,
255,,Surface,3,Image 1,8,1000019003,19045,
255,,Surface,3,Image 1,8,1000018913,19046,
255,,Surface,3,Image 1,8,1000019002,19047,
255,,Surface,3,Image 1,8,1000019004,19048,
255,,Surface,3,Image 1,8,1000019049,19049,
255,,Surface,3,Image 1,8,1000018774,19050,
255,,Surface,3,Image 1,8,1000018775,19051,
252,,Surface,3,Image 1,8,1000019007,19052,
255,,Surface,3,Image 1,8,1000018776,19053,
255,,Surface,3,Image 1,8,1000018777,19054,
255,,Surface,3,Image 1,8,1000018919,19055,
255,,Surface,3,Image 1,8,1000018778,19056,
255,,Surface,3,Image 1,8,1000018964,19057,
255,,Surface,3,Image 1,8,1000018779,19058,
255,,Surface,3,Image 1,9,1000018770,19059,
255,,Surface,3,Image 1,9,1000018769,19060,
255,,Surface,3,Image 1,9,1000018947,19061,
255,,Surface,3,Image 1,9,1000018812,19062,
255,,Surface,3,Image 1,9,1000018755,19063,
255,,Surface,3,Image 1,9,1000019064,19064,
255,,Surface,3,Image 1,9,1000018756,19065,
255,,Surface,3,Image 1,9,1000018759,19066,
255,,Surface,3,Image 1,9,1000018760,19067,
255,,Surface,3,Image 1,9,1000018788,19068,
255,,Surface,3,Image 1,9,1000018816,19069,
255,,Surface,3,Image 1,9,1000018858,19070,
255,,Surface,3,Image 1,9,1000018930,19071,
255,,Surface,3,Image 1,9,1000018970,19072,
255,,Surface,3,Image 1,9,1000018761,19073,
255,,Surface,3,Image 1,9,1000018762,19074,
255,,Surface,3,Image 1,9,1000018933,19075,
255,,Surface,3,Image 1,9,1000018764,19076,
255,,Surface,3,Image 1,9,1000018763,19077,
255,,Surface,3,Image 1,9,1000018794,19078,
255,,Surface,3,Image 1,9,1000018978,19079,
255,,Surface,3,Image 1,9,1000018766,19080,
255,,Surface,3,Image 1,9,1000018867,19081,
255,,Surface,3,Image 1,9,1000018797,19082,
255,,Surface,3,Image 1,9,1000018768,19083,
255,,Surface,3,Image 1,9,1000018799,19084,
255,,Surface,3,Image 1,9,1000018904,19085,
255,,Surface,3,Image 1,9,1000018996,19086,
255,,Surface,3,Image 1,9,1000019087,19087,
255,,Surface,3,Image 1,9,1000018773,19088,
255,,Surface,3,Image 1,9,1000018912,19089,
255,,Surface,3,Image 1,9,1000018913,19090,
255,,Surface,3,Image 1,9,1000019003,19091,
255,,Surface,3,Image 1,9,1000019002,19092,
255,,Surface,3,Image 1,9,1000019004,19093,
255,,Surface,3,Image 1,9,1000018774,19094,
255,,Surface,3,Image 1,9,1000019049,19095,
255,,Surface,3,Image 1,9,1000019007,19096,
255,,Surface,3,Image 1,9,1000018776,19097,
255,,Surface,3,Image 1,9,1000018777,19098,
255,,Surface,3,Image 1,9,1000018919,19099,
255,,Surface,3,Image 1,9,1000018778,19100,
255,,Surface,3,Image 1,9,1000018964,19101,
255,,Surface,3,Image 1,9,1000018779,19102,
255,,Surface,3,Image 1,10,1000018947,19103,
255,,Surface,3,Image 1,10,1000018812,19104,
255,,Surface,3,Image 1,10,1000018755,19105,
218,,Surface,3,Image 1,10,1000019064,19106,
255,,Surface,3,Image 1,10,1000018756,19107,
255,,Surface,3,Image 1,10,1000019108,19108,
255,,Surface,3,Image 1,10,1000019109,19109,
255,,Surface,3,Image 1,10,1000018759,19110,
255,,Surface,3,Image 1,10,1000018788,19111,
255,,Surface,3,Image 1,10,1000018760,19112,
255,,Surface,3,Image 1,10,1000018858,19113,
255,,Surface,3,Image 1,10,1000019114,19114,
255,,Surface,3,Image 1,10,1000018816,19115,
255,,Surface,3,Image 1,10,1000018970,19116,
255,,Surface,3,Image 1,10,1000018930,19117,
255,,Surface,3,Image 1,10,1000018761,19118,
255,,Surface,3,Image 1,10,1000018762,19119,
255,,Surface,3,Image 1,10,1000018933,19120,
255,,Surface,3,Image 1,10,1000018764,19121,
255,,Surface,3,Image 1,10,1000018794,19122,
255,,Surface,3,Image 1,10,1000018978,19123,
255,,Surface,3,Image 1,10,1000018766,19124,
255,,Surface,3,Image 1,10,1000018867,19125,
162,,Surface,3,Image 1,10,1000018797,19126,
255,,Surface,3,Image 1,10,1000018768,19127,
255,,Surface,3,Image 1,10,1000018799,19128,
255,,Surface,3,Image 1,10,1000018904,19129,
255,,Surface,3,Image 1,10,1000018769,19130,
255,,Surface,3,Image 1,10,1000018770,19131,
255,,Surface,3,Image 1,10,1000018996,19132,
255,,Surface,3,Image 1,10,1000019133,19133,
222,,Surface,3,Image 1,10,1000019087,19134,
255,,Surface,3,Image 1,10,1000018773,19135,
255,,Surface,3,Image 1,10,1000018912,19136,
255,,Surface,3,Image 1,10,1000019003,19137,
255,,Surface,3,Image 1,10,1000019002,19138,
255,,Surface,3,Image 1,10,1000018913,19139,
255,,Surface,3,Image 1,10,1000019004,19140,
255,,Surface,3,Image 1,10,1000018774,19141,
255,,Surface,3,Image 1,10,1000019049,19142,
255,,Surface,3,Image 1,10,1000019007,19143,
255,,Surface,3,Image 1,10,1000018776,19144,
192,,Surface,3,Image 1,10,1000018777,19145,
255,,Surface,3,Image 1,10,1000018919,19146,
255,,Surface,3,Image 1,10,1000018778,19147,
194,,Surface,3,Image 1,10,1000018964,19148,
255,,Surface,3,Image 1,10,1000018779,19149,
255,,Surface,3,Image 1,11,1000019150,19150,
255,,Surface,3,Image 1,11,1000018770,19151,
255,,Surface,3,Image 1,11,1000019152,19152,
255,,Surface,3,Image 1,11,1000018812,19153,
255,,Surface,3,Image 1,11,1000018947,19154,
255,,Surface,3,Image 1,11,1000018755,19155,
255,,Surface,3,Image 1,11,1000019064,19156,
255,,Surface,3,Image 1,11,1000018756,19157,
255,,Surface,3,Image 1,11,1000019108,19158,
255,,Surface,3,Image 1,11,1000019109,19159,
255,,Surface,3,Image 1,11,1000018788,19160,
255,,Surface,3,Image 1,11,1000018759,19161,
255,,Surface,3,Image 1,11,1000018760,19162,
255,,Surface,3,Image 1,11,1000018858,19163,
255,,Surface,3,Image 1,11,1000019114,19164,
255,,Surface,3,Image 1,11,1000018816,19165,
255,,Surface,3,Image 1,11,1000018970,19166,
255,,Surface,3,Image 1,11,1000018930,19167,
255,,Surface,3,Image 1,11,1000018761,19168,
255,,Surface,3,Image 1,11,1000018762,19169,
255,,Surface,3,Image 1,11,1000018933,19170,
255,,Surface,3,Image 1,11,1000018764,19171,
255,,Surface,3,Image 1,11,1000018794,19172,
255,,Surface,3,Image 1,11,1000018978,19173,
255,,Surface,3,Image 1,11,1000018766,19174,
255,,Surface,3,Image 1,11,1000018867,19175,
255,,Surface,3,Image 1,11,1000018768,19176,
255,,Surface,3,Image 1,11,1000018799,19177,
255,,Surface,3,Image 1,11,1000018904,19178,
255,,Surface,3,Image 1,11,1000018996,19179,
255,,Surface,3,Image 1,11,1000019180,19180,
255,,Surface,3,Image 1,11,1000019133,19181,
244,,Surface,3,Image 1,11,1000019087,19182,
255,,Surface,3,Image 1,11,1000018773,19183,
255,,Surface,3,Image 1,11,1000019003,19184,
255,,Surface,3,Image 1,11,1000019002,19185,
255,,Surface,3,Image 1,11,1000018913,19186,
255,,Surface,3,Image 1,11,1000019004,19187,
