
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
66,,Surface,4,Image 1,3,1000018756,18814,
255,,Surface,4,Image 1,3,1000018757,18815,
7,,Surface,4,Image 1,3,1000018816,18816,
255,,Surface,4,Image 1,3,1000018759,18817,
166,,Surface,4,Image 1,3,1000018758,18818,
147,,Surface,4,Image 1,3,1000018760,18819,
30,,Surface,4,Image 1,3,1000018788,18820,
255,,Surface,4,Image 1,3,1000018761,18821,
255,,Surface,4,Image 1,3,1000018762,18822,
27,,Surface,4,Image 1,3,1000018763,18823,
255,,Surface,4,Image 1,3,1000018764,18824,
0,,Surface,4,Image 1,3,1000018765,18825,
42,,Surface,4,Image 1,3,1000018794,18826,
172,,Surface,4,Image 1,3,1000018766,18827,
69,,Surface,4,Image 1,3,1000018767,18828,
112,,Surface,4,Image 1,3,1000018797,18829,
213,,Surface,4,Image 1,3,1000018768,18830,
255,,Surface,4,Image 1,3,1000018799,18831,
102,,Surface,4,Image 1,3,1000018754,18832,
42,,Surface,4,Image 1,3,1000018769,18833,
184,,Surface,4,Image 1,3,1000018770,18834,
255,,Surface,4,Image 1,3,1000018771,18835,
24,,Surface,4,Image 1,3,1000018802,18836,
178,,Surface,4,Image 1,3,1000018772,18837,
255,,Surface,4,Image 1,3,1000018773,18838,
143,,Surface,4,Image 1,3,1000018774,18839,
74,,Surface,4,Image 1,3,1000018775,18840,
72,,Surface,4,Image 1,3,1000018776,18841,
155,,Surface,4,Image 1,3,1000018777,18842,
0,,Surface,4,Image 1,3,1000018809,18843,
0,,Surface,4,Image 1,3,1000018778,18844,
64,,Surface,4,Image 1,3,1000018779,18845,
255,,Surface,4,Image 1,4,1000018770,18846,
72,,Surface,4,Image 1,4,1000018769,18847,
53,,Surface,4,Image 1,4,1000018754,18848,
47,,Surface,4,Image 1,4,1000018812,18849,
3,,Surface,4,Image 1,4,1000018755,18850,
58,,Surface,4,Image 1,4,1000018756,18851,
255,,Surface,4,Image 1,4,1000018757,18852,
215,,Surface,4,Image 1,4,1000018758,18853,
255,,Surface,4,Image 1,4,1000018759,18854,
147,,Surface,4,Image 1,4,1000018816,18855,
155,,Surface,4,Image 1,4,1000018760,18856,
0,,Surface,4,Image 1,4,1000018788,18857,
115,,Surface,4,Image 1,4,1000018858,18858,
255,,Surface,4,Image 1,4,1000018761,18859,
255,,Surface,4,Image 1,4,1000018762,18860,
255,,Surface,4,Image 1,4,1000018764,18861,
21,,Surface,4,Image 1,4,1000018763,18862,
9,,Surface,4,Image 1,4,1000018765,18863,
24,,Surface,4,Image 1,4,1000018794,18864,
186,,Surface,4,Image 1,4,1000018766,18865,
78,,Surface,4,Image 1,4,1000018767,18866,
60,,Surface,4,Image 1,4,1000018867,18867,
165,,Surface,4,Image 1,4,1000018797,18868,
255,,Surface,4,Image 1,4,1000018768,18869,
255,,Surface,4,Image 1,4,1000018799,18870,
255,,Surface,4,Image 1,4,1000018771,18871,
4,,Surface,4,Image 1,4,1000018802,18872,
173,,Surface,4,Image 1,4,1000018772,18873,
255,,Surface,4,Image 1,4,1000018773,18874,
143,,Surface,4,Image 1,4,1000018774,18875,
78,,Surface,4,Image 1,4,1000018775,18876,
67,,Surface,4,Image 1,4,1000018776,18877,
68,,Surface,4,Image 1,4,1000018777,18878,
0,,Surface,4,Image 1,4,1000018809,18879,
0,,Surface,4,Image 1,4,1000018778,18880,
86,,Surface,4,Image 1,4,1000018779,18881,
59,,Surface,4,Image 1,5,1000018755,18882,
15,,Surface,4,Image 1,5,1000018812,18883,
23,,Surface,4,Image 1,5,1000018756,18884,
116,,Surface,4,Image 1,5,1000018757,18885,
24,,Surface,4,Image 1,5,1000018816,18886,
255,,Surface,4,Image 1,5,1000018759,18887,
203,,Surface,4,Image 1,5,1000018758,18888,
226,,Surface,4,Image 1,5,1000018760,18889,
37,,Surface,4,Image 1,5,1000018788,18890,
62,,Surface,4,Image 1,5,1000018858,18891,
255,,Surface,4,Image 1,5,1000018761,18892,
255,,Surface,4,Image 1,5,1000018762,18893,
255,,Surface,4,Image 1,5,1000018764,18894,
12,,Surface,4,Image 1,5,1000018763,18895,
7,,Surface,4,Image 1,5,1000018765,18896,
85,,Surface,4,Image 1,5,1000018794,18897,
191,,Surface,4,Image 1,5,1000018766,18898,
7,,Surface,4,Image 1,5,1000018867,18899,
66,,Surface,4,Image 1,5,1000018767,18900,
99,,Surface,4,Image 1,5,1000018797,18901,
225,,Surface,4,Image 1,5,1000018768,18902,
255,,Surface,4,Image 1,5,1000018799,18903,
255,,Surface,4,Image 1,5,1000018904,18904,
45,,Surface,4,Image 1,5,1000018754,18905,
48,,Surface,4,Image 1,5,1000018769,18906,
252,,Surface,4,Image 1,5,1000018770,18907,
255,,Surface,4,Image 1,5,1000018771,18908,
18,,Surface,4,Image 1,5,1000018802,18909,
93,,Surface,4,Image 1,5,1000018772,18910,
255,,Surface,4,Image 1,5,1000018773,18911,
0,,Surface,4,Image 1,5,1000018912,18912,
22,,Surface,4,Image 1,5,1000018913,18913,
87,,Surface,4,Image 1,5,1000018774,18914,
118,,Surface,4,Image 1,5,1000018775,18915,
63,,Surface,4,Image 1,5,1000018776,18916,
105,,Surface,4,Image 1,5,1000018777,18917,
0,,Surface,4,Image 1,5,1000018809,18918,
14,,Surface,4,Image 1,5,1000018919,18919,
23,,Surface,4,Image 1,5,1000018778,18920,
100,,Surface,4,Image 1,5,1000018779,18921,
90,,Surface,4,Image 1,6,1000018756,18922,
255,,Surface,4,Image 1,6,1000018757,18923,
255,,Surface,4,Image 1,6,1000018758,18924,
30,,Surface,4,Image 1,6,1000018816,18925,
255,,Surface,4,Image 1,6,1000018759,18926,
159,,Surface,4,Image 1,6,1000018760,18927,
24,,Surface,4,Image 1,6,1000018788,18928,
40,,Surface,4,Image 1,6,1000018858,18929,
103,,Surface,4,Image 1,6,1000018930,18930,
255,,Surface,4,Image 1,6,1000018761,18931,
255,,Surface,4,Image 1,6,1000018762,18932,
255,,Surface,4,Image 1,6,1000018933,18933,
255,,Surface,4,Image 1,6,1000018764,18934,
57,,Surface,4,Image 1,6,1000018763,18935,
100,,Surface,4,Image 1,6,1000018794,18936,
0,,Surface,4,Image 1,6,1000018765,18937,
214,,Surface,4,Image 1,6,1000018766,18938,
42,,Surface,4,Image 1,6,1000018867,18939,
27,,Surface,4,Image 1,6,1000018767,18940,
118,,Surface,4,Image 1,6,1000018797,18941,
188,,Surface,4,Image 1,6,1000018768,18942,
255,,Surface,4,Image 1,6,1000018799,18943,
255,,Surface,4,Image 1,6,1000018904,18944,
51,,Surface,4,Image 1,6,1000018755,18945,
37,,Surface,4,Image 1,6,1000018812,18946,
100,,Surface,4,Image 1,6,1000018947,18947,
89,,Surface,4,Image 1,6,1000018754,18948,
76,,Surface,4,Image 1,6,1000018769,18949,
113,,Surface,4,Image 1,6,1000018770,18950,
255,,Surface,4,Image 1,6,1000018771,18951,
59,,Surface,4,Image 1,6,1000018802,18952,
133,,Surface,4,Image 1,6,1000018772,18953,
255,,Surface,4,Image 1,6,1000018773,18954,
0,,Surface,4,Image 1,6,1000018912,18955,
0,,Surface,4,Image 1,6,1000018913,18956,
56,,Surface,4,Image 1,6,1000018775,18957,
88,,Surface,4,Image 1,6,1000018774,18958,
37,,Surface,4,Image 1,6,1000018776,18959,
109,,Surface,4,Image 1,6,1000018777,18960,
0,,Surface,4,Image 1,6,1000018809,18961,
23,,Surface,4,Image 1,6,1000018919,18962,
0,,Surface,4,Image 1,6,1000018778,18963,
0,,Surface,4,Image 1,6,1000018964,18964,
74,,Surface,4,Image 1,6,1000018779,18965,
241,,Surface,4,Image 1,7,1000018760,18966,
14,,Surface,4,Image 1,7,1000018788,18967,
0,,Surface,4,Image 1,7,1000018858,18968,
116,,Surface,4,Image 1,7,1000018930,18969,
255,,Surface,4,Image 1,7,1000018970,18970,
255,,Surface,4,Image 1,7,1000018761,18971,
255,,Surface,4,Image 1,7,1000018762,18972,
255,,Surface,4,Image 1,7,1000018933,18973,
255,,Surface,4,Image 1,7,1000018764,18974,
40,,Surface,4,Image 1,7,1000018763,18975,
0,,Surface,4,Image 1,7,1000018794,18976,
0,,Surface,4,Image 1,7,1000018765,18977,
94,,Surface,4,Image 1,7,1000018978,18978,
133,,Surface,4,Image 1,7,1000018766,18979,
62,,Surface,4,Image 1,7,1000018867,18980,
99,,Surface,4,Image 1,7,1000018767,18981,
212,,Surface,4,Image 1,7,1000018768,18982,
144,,Surface,4,Image 1,7,1000018797,18983,
255,,Surface,4,Image 1,7,1000018799,18984,
255,,Surface,4,Image 1,7,1000018904,18985,
65,,Surface,4,Image 1,7,1000018816,18986,
255,,Surface,4,Image 1,7,1000018759,18987,
216,,Surface,4,Image 1,7,1000018758,18988,
255,,Surface,4,Image 1,7,1000018757,18989,
0,,Surface,4,Image 1,7,1000018756,18990,
50,,Surface,4,Image 1,7,1000018755,18991,
63,,Surface,4,Image 1,7,1000018812,18992,
121,,Surface,4,Image 1,7,1000018947,18993,
51,,Surface,4,Image 1,7,1000018769,18994,
255,,Surface,4,Image 1,7,1000018770,18995,
21,,Surface,4,Image 1,7,1000018996,18996,
17,,Surface,4,Image 1,7,1000018802,18997,
122,,Surface,4,Image 1,7,1000018772,18998,
255,,Surface,4,Image 1,7,1000018773,18999,
0,,Surface,4,Image 1,7,1000018912,19000,
11,,Surface,4,Image 1,7,1000018913,19001,
99,,Surface,4,Image 1,7,1000019002,19002,
0,,Surface,4,Image 1,7,1000019003,19003,
0,,Surface,4,Image 1,7,1000019004,19004,
119,,Surface,4,Image 1,7,1000018774,19005,
78,,Surface,4,Image 1,7,1000018775,19006,
100,,Surface,4,Image 1,7,1000019007,19007,
71,,Surface,4,Image 1,7,1000018776,19008,
127,,Surface,4,Image 1,7,1000018777,19009,
0,,Surface,4,Image 1,7,1000018809,19010,
11,,Surface,4,Image 1,7,1000018919,19011,
1,,Surface,4,Image 1,7,1000018778,19012,
0,,Surface,4,Image 1,7,1000018964,19013,
142,,Surface,4,Image 1,7,1000018779,19014,
60,,Surface,4,Image 1,8,1000018947,19015,
21,,Surface,4,Image 1,8,1000018812,19016,
29,,Surface,4,Image 1,8,1000018755,19017,
0,,Surface,4,Image 1,8,1000018756,19018,
255,,Surface,4,Image 1,8,1000018759,19019,
127,,Surface,4,Image 1,8,1000018816,19020,
182,,Surface,4,Image 1,8,1000018760,19021,
4,,Surface,4,Image 1,8,1000018788,19022,
81,,Surface,4,Image 1,8,1000018858,19023,
145,,Surface,4,Image 1,8,1000018970,19024,
158,,Surface,4,Image 1,8,1000018930,19025,
255,,Surface,4,Image 1,8,1000018761,19026,
255,,Surface,4,Image 1,8,1000018762,19027,
255,,Surface,4,Image 1,8,1000018933,19028,
255,,Surface,4,Image 1,8,1000018764,19029,
57,,Surface,4,Image 1,8,1000018763,19030,
41,,Surface,4,Image 1,8,1000018794,19031,
79,,Surface,4,Image 1,8,1000018978,19032,
164,,Surface,4,Image 1,8,1000018766,19033,
33,,Surface,4,Image 1,8,1000018867,19034,
178,,Surface,4,Image 1,8,1000018768,19035,
102,,Surface,4,Image 1,8,1000018797,19036,
255,,Surface,4,Image 1,8,1000018799,19037,
255,,Surface,4,Image 1,8,1000018904,19038,
51,,Surface,4,Image 1,8,1000018769,19039,
247,,Surface,4,Image 1,8,1000018770,19040,
0,,Surface,4,Image 1,8,1000018996,19041,
14,,Surface,4,Image 1,8,1000018802,19042,
255,,Surface,4,Image 1,8,1000018773,19043,
0,,Surface,4,Image 1,8,1000018912,19044,
17,,Surface,4,Image 1,8,1000019003,19045,
0,,Surface,4,Image 1,8,1000018913,19046,
137,,Surface,4,Image 1,8,1000019002,19047,
32,,Surface,4,Image 1,8,1000019004,19048,
69,,Surface,4,Image 1,8,1000019049,19049,
88,,Surface,4,Image 1,8,1000018774,19050,
90,,Surface,4,Image 1,8,1000018775,19051,
89,,Surface,4,Image 1,8,1000019007,19052,
96,,Surface,4,Image 1,8,1000018776,19053,
125,,Surface,4,Image 1,8,1000018777,19054,
31,,Surface,4,Image 1,8,1000018919,19055,
0,,Surface,4,Image 1,8,1000018778,19056,
0,,Surface,4,Image 1,8,1000018964,19057,
115,,Surface,4,Image 1,8,1000018779,19058,
227,,Surface,4,Image 1,9,1000018770,19059,
62,,Surface,4,Image 1,9,1000018769,19060,
146,,Surface,4,Image 1,9,1000018947,19061,
47,,Surface,4,Image 1,9,1000018812,19062,
71,,Surface,4,Image 1,9,1000018755,19063,
41,,Surface,4,Image 1,9,1000019064,19064,
97,,Surface,4,Image 1,9,1000018756,19065,
255,,Surface,4,Image 1,9,1000018759,19066,
168,,Surface,4,Image 1,9,1000018760,19067,
48,,Surface,4,Image 1,9,1000018788,19068,
71,,Surface,4,Image 1,9,1000018816,19069,
8,,Surface,4,Image 1,9,1000018858,19070,
165,,Surface,4,Image 1,9,1000018930,19071,
228,,Surface,4,Image 1,9,1000018970,19072,
255,,Surface,4,Image 1,9,1000018761,19073,
255,,Surface,4,Image 1,9,1000018762,19074,
255,,Surface,4,Image 1,9,1000018933,19075,
255,,Surface,4,Image 1,9,1000018764,19076,
32,,Surface,4,Image 1,9,1000018763,19077,
25,,Surface,4,Image 1,9,1000018794,19078,
84,,Surface,4,Image 1,9,1000018978,19079,
134,,Surface,4,Image 1,9,1000018766,19080,
41,,Surface,4,Image 1,9,1000018867,19081,
165,,Surface,4,Image 1,9,1000018797,19082,
255,,Surface,4,Image 1,9,1000018768,19083,
255,,Surface,4,Image 1,9,1000018799,19084,
255,,Surface,4,Image 1,9,1000018904,19085,
6,,Surface,4,Image 1,9,1000018996,19086,
50,,Surface,4,Image 1,9,1000019087,19087,
255,,Surface,4,Image 1,9,1000018773,19088,
0,,Surface,4,Image 1,9,1000018912,19089,
37,,Surface,4,Image 1,9,1000018913,19090,
1,,Surface,4,Image 1,9,1000019003,19091,
180,,Surface,4,Image 1,9,1000019002,19092,
12,,Surface,4,Image 1,9,1000019004,19093,
98,,Surface,4,Image 1,9,1000018774,19094,
55,,Surface,4,Image 1,9,1000019049,19095,
49,,Surface,4,Image 1,9,1000019007,19096,
69,,Surface,4,Image 1,9,1000018776,19097,
94,,Surface,4,Image 1,9,1000018777,19098,
85,,Surface,4,Image 1,9,1000018919,19099,
16,,Surface,4,Image 1,9,1000018778,19100,
14,,Surface,4,Image 1,9,1000018964,19101,
140,,Surface,4,Image 1,9,1000018779,19102,
174,,Surface,4,Image 1,10,1000018947,19103,
54,,Surface,4,Image 1,10,1000018812,19104,
81,,Surface,4,Image 1,10,1000018755,19105,
57,,Surface,4,Image 1,10,1000019064,19106,
69,,Surface,4,Image 1,10,1000018756,19107,
77,,Surface,4,Image 1,10,1000019108,19108,
191,,Surface,4,Image 1,10,1000019109,19109,
255,,Surface,4,Image 1,10,1000018759,19110,
30,,Surface,4,Image 1,10,1000018788,19111,
164,,Surface,4,Image 1,10,1000018760,19112,
52,,Surface,4,Image 1,10,1000018858,19113,
40,,Surface,4,Image 1,10,1000019114,19114,
93,,Surface,4,Image 1,10,1000018816,19115,
255,,Surface,4,Image 1,10,1000018970,19116,
142,,Surface,4,Image 1,10,1000018930,19117,
255,,Surface,4,Image 1,10,1000018761,19118,
255,,Surface,4,Image 1,10,1000018762,19119,
255,,Surface,4,Image 1,10,1000018933,19120,
255,,Surface,4,Image 1,10,1000018764,19121,
32,,Surface,4,Image 1,10,1000018794,19122,
74,,Surface,4,Image 1,10,1000018978,19123,
224,,Surface,4,Image 1,10,1000018766,19124,
51,,Surface,4,Image 1,10,1000018867,19125,
120,,Surface,4,Image 1,10,1000018797,19126,
170,,Surface,4,Image 1,10,1000018768,19127,
255,,Surface,4,Image 1,10,1000018799,19128,
255,,Surface,4,Image 1,10,1000018904,19129,
215,,Surface,4,Image 1,10,1000018769,19130,
197,,Surface,4,Image 1,10,1000018770,19131,
0,,Surface,4,Image 1,10,1000018996,19132,
0,,Surface,4,Image 1,10,1000019133,19133,
56,,Surface,4,Image 1,10,1000019087,19134,
255,,Surface,4,Image 1,10,1000018773,19135,
0,,Surface,4,Image 1,10,1000018912,19136,
0,,Surface,4,Image 1,10,1000019003,19137,
216,,Surface,4,Image 1,10,1000019002,19138,
13,,Surface,4,Image 1,10,1000018913,19139,
26,,Surface,4,Image 1,10,1000019004,19140,
127,,Surface,4,Image 1,10,1000018774,19141,
65,,Surface,4,Image 1,10,1000019049,19142,
35,,Surface,4,Image 1,10,1000019007,19143,
44,,Surface,4,Image 1,10,1000018776,19144,
182,,Surface,4,Image 1,10,1000018777,19145,
35,,Surface,4,Image 1,10,1000018919,19146,
22,,Surface,4,Image 1,10,1000018778,19147,
0,,Surface,4,Image 1,10,1000018964,19148,
98,,Surface,4,Image 1,10,1000018779,19149,
253,,Surface,4,Image 1,11,1000019150,19150,
147,,Surface,4,Image 1,11,1000018770,19151,
209,,Surface,4,Image 1,11,1000019152,19152,
12,,Surface,4,Image 1,11,1000018812,19153,
90,,Surface,4,Image 1,11,1000018947,19154,
81,,Surface,4,Image 1,11,1000018755,19155,
44,,Surface,4,Image 1,11,1000019064,19156,
79,,Surface,4,Image 1,11,1000018756,19157,
166,,Surface,4,Image 1,11,1000019108,19158,
200,,Surface,4,Image 1,11,1000019109,19159,
32,,Surface,4,Image 1,11,1000018788,19160,
255,,Surface,4,Image 1,11,1000018759,19161,
197,,Surface,4,Image 1,11,1000018760,19162,
137,,Surface,4,Image 1,11,1000018858,19163,
40,,Surface,4,Image 1,11,1000019114,19164,
72,,Surface,4,Image 1,11,1000018816,19165,
244,,Surface,4,Image 1,11,1000018970,19166,
78,,Surface,4,Image 1,11,1000018930,19167,
255,,Surface,4,Image 1,11,1000018761,19168,
255,,Surface,4,Image 1,11,1000018762,19169,
255,,Surface,4,Image 1,11,1000018933,19170,
255,,Surface,4,Image 1,11,1000018764,19171,
61,,Surface,4,Image 1,11,1000018794,19172,
86,,Surface,4,Image 1,11,1000018978,19173,
192,,Surface,4,Image 1,11,1000018766,19174,
26,,Surface,4,Image 1,11,1000018867,19175,
184,,Surface,4,Image 1,11,1000018768,19176,
255,,Surface,4,Image 1,11,1000018799,19177,
255,,Surface,4,Image 1,11,1000018904,19178,
0,,Surface,4,Image 1,11,1000018996,19179,
176,,Surface,4,Image 1,11,1000019180,19180,
0,,Surface,4,Image 1,11,1000019133,19181,
75,,Surface,4,Image 1,11,1000019087,19182,
255,,Surface,4,Image 1,11,1000018773,19183,
20,,Surface,4,Image 1,11,1000019003,19184,
255,,Surface,4,Image 1,11,1000019002,19185,
0,,Surface,4,Image 1,11,1000018913,19186,
36,,Surface,4,Image 1,11,1000019004,19187,
107,,Surface,4,Image 1,11,1000018774,19188,
33,,Surface,4,Image 1,11,1000019049,19189,
71,,Surface,4,Image 1,11,1000019007,19190,
19,,Surface,4,Image 1,11,1000019191,19191,
100,,Surface,4,Image 1,11,1000018776,19192,
146,,Surface,4,Image 1,11,1000018777,19193,
0,,Surface,4,Image 1,11,1000018778,19194,
0,,Surface,4,Image 1,11,1000018964,19195,
142,,Surface,4,Image 1,11,1000018779,19196,
204,,Surface,4,Image 1,12,1000019152,19197,
255,,Surface,4,Image 1,12,1000018770,19198,
57,,Surface,4,Image 1,12,1000018812,19199,
68,,Surface,4,Image 1,12,1000018947,19200,
87,,Surface,4,Image 1,12,1000018755,19201,
43,,Surface,4,Image 1,12,1000019064,19202,
27,,Surface,4,Image 1,12,1000018788,19203,
241,,Surface,4,Image 1,12,1000019109,19204,
255,,Surface,4,Image 1,12,1000018759,19205,
149,,Surface,4,Image 1,12,1000019108,19206,
142,,Surface,4,Image 1,12,1000018760,19207,
56,,Surface,4,Image 1,12,1000018858,19208,
0,,Surface,4,Image 1,12,1000019114,19209,
102,,Surface,4,Image 1,12,1000018816,19210,
178,,Surface,4,Image 1,12,1000018970,19211,
145,,Surface,4,Image 1,12,1000018930,19212,
255,,Surface,4,Image 1,12,1000018761,19213,
255,,Surface,4,Image 1,12,1000018762,19214,
255,,Surface,4,Image 1,12,1000018933,19215,
0,,Surface,4,Image 1,12,1000019216,19216,
255,,Surface,4,Image 1,12,1000018764,19217,
62,,Surface,4,Image 1,12,1000018978,19218,
231,,Surface,4,Image 1,12,1000018766,19219,
233,,Surface,4,Image 1,12,1000018768,19220,
255,,Surface,4,Image 1,12,1000018799,19221,
255,,Surface,4,Image 1,12,1000018904,19222,
206,,Surface,4,Image 1,12,1000019150,19223,
180,,Surface,4,Image 1,12,1000019180,19224,
0,,Surface,4,Image 1,12,1000018996,19225,
0,,Surface,4,Image 1,12,1000019133,19226,
167,,Surface,4,Image 1,12,1000019087,19227,
255,,Surface,4,Image 1,12,1000018773,19228,
5,,Surface,4,Image 1,12,1000019003,19229,
78,,Surface,4,Image 1,12,1000019002,19230,
6,,Surface,4,Image 1,12,1000018913,19231,
0,,Surface,4,Image 1,12,1000019004,19232,
111,,Surface,4,Image 1,12,1000018774,19233,
86,,Surface,4,Image 1,12,1000019049,19234,
80,,Surface,4,Image 1,12,1000019007,19235,
11,,Surface,4,Image 1,12,1000019191,19236,
92,,Surface,4,Image 1,12,1000018776,19237,
14,,Surface,4,Image 1,12,1000018964,19238,
65,,Surface,4,Image 1,12,1000018779,19239,
108,,Surface,4,Image 1,13,1000019240,19240,
5,,Surface,4,Image 1,13,1000018812,19241,
91,,Surface,4,Image 1,13,1000018947,19242,
62,,Surface,4,Image 1,13,1000019064,19243,
59,,Surface,4,Image 1,13,1000018755,19244,
255,,Surface,4,Image 1,13,1000019109,19245,
162,,Surface,4,Image 1,13,1000019108,19246,
255,,Surface,4,Image 1,13,1000018759,19247,
56,,Surface,4,Image 1,13,1000018816,19248,
155,,Surface,4,Image 1,13,1000018760,19249,
31,,Surface,4,Image 1,13,1000019114,19250,
255,,Surface,4,Image 1,13,1000018970,19251,
98,,Surface,4,Image 1,13,1000018930,19252,
255,,Surface,4,Image 1,13,1000018761,19253,
255,,Surface,4,Image 1,13,1000018762,19254,
255,,Surface,4,Image 1,13,1000018933,19255,
45,,Surface,4,Image 1,13,1000019216,19256,
255,,Surface,4,Image 1,13,1000018764,19257,
65,,Surface,4,Image 1,13,1000018978,19258,
255,,Surface,4,Image 1,13,1000018766,19259,
255,,Surface,4,Image 1,13,1000018799,19260,
255,,Surface,4,Image 1,13,1000018904,19261,
185,,Surface,4,Image 1,13,1000018770,19262,
244,,Surface,4,Image 1,13,1000019152,19263,
255,,Surface,4,Image 1,13,1000019150,19264,
19,,Surface,4,Image 1,13,1000018996,19265,
82,,Surface,4,Image 1,13,1000019180,19266,
0,,Surface,4,Image 1,13,1000019133,19267,
0,,Surface,4,Image 1,13,1000019087,19268,
255,,Surface,4,Image 1,13,1000018773,19269,
0,,Surface,4,Image 1,13,1000019003,19270,
4,,Surface,4,Image 1,13,1000019271,19271,
50,,Surface,4,Image 1,13,1000019004,19272,
58,,Surface,4,Image 1,13,1000018774,19273,
10,,Surface,4,Image 1,13,1000019049,19274,
35,,Surface,4,Image 1,13,1000019007,19275,
0,,Surface,4,Image 1,13,1000019191,19276,
81,,Surface,4,Image 1,13,1000018776,19277,
119,,Surface,4,Image 1,13,1000018779,19278,
22,,Surface,4,Image 1,14,1000018812,19279,
142,,Surface,4,Image 1,14,1000018947,19280,
55,,Surface,4,Image 1,14,1000018755,19281,
73,,Surface,4,Image 1,14,1000019064,19282,
241,,Surface,4,Image 1,14,1000019109,19283,
12,,Surface,4,Image 1,14,1000019284,19284,
154,,Surface,4,Image 1,14,1000019108,19285,
235,,Surface,4,Image 1,14,1000018759,19286,
61,,Surface,4,Image 1,14,1000018816,19287,
167,,Surface,4,Image 1,14,1000018760,19288,
0,,Surface,4,Image 1,14,1000019114,19289,
86,,Surface,4,Image 1,14,1000018930,19290,
148,,Surface,4,Image 1,14,1000018970,19291,
255,,Surface,4,Image 1,14,1000018761,19292,
255,,Surface,4,Image 1,14,1000018762,19293,
37,,Surface,4,Image 1,14,1000019216,19294,
255,,Surface,4,Image 1,14,1000018764,19295,
53,,Surface,4,Image 1,14,1000018978,19296,
255,,Surface,4,Image 1,14,1000019297,19297,
255,,Surface,4,Image 1,14,1000018766,19298,
255,,Surface,4,Image 1,14,1000018799,19299,
255,,Surface,4,Image 1,14,1000018904,19300,
115,,Surface,4,Image 1,14,1000019240,19301,
175,,Surface,4,Image 1,14,1000019152,19302,
241,,Surface,4,Image 1,14,1000018770,19303,
185,,Surface,4,Image 1,14,1000019150,19304,
145,,Surface,4,Image 1,14,1000019180,19305,
0,,Surface,4,Image 1,14,1000019133,19306,
125,,Surface,4,Image 1,14,1000019087,19307,
255,,Surface,4,Image 1,14,1000018773,19308,
