
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
2.17829,um,Surface,16,1000019191,19389,
1.36388,um,Surface,16,1000019353,19390,
0.92826,um,Surface,16,1000019354,19391,
1.05385,um,Surface,16,1000018779,19392,
3.12329,um,Surface,17,1000019064,19393,
3.06316,um,Surface,17,1000018947,19394,
0,um,Surface,17,1000019395,19395,
0,um,Surface,17,1000019396,19396,
2.35177,um,Surface,17,1000019284,19397,
3.31493,um,Surface,17,1000019324,19398,
3.17589,um,Surface,17,1000019108,19399,
3.07547,um,Surface,17,1000019361,19400,
3.43467,um,Surface,17,1000018759,19401,
4.00648,um,Surface,17,1000019114,19402,
3.55718,um,Surface,17,1000018970,19403,
3.26762,um,Surface,17,1000018761,19404,
0,um,Surface,17,1000019405,19405,
3.20782,um,Surface,17,1000018762,19406,
3.04732,um,Surface,17,1000019216,19407,
4.4772,um,Surface,17,1000018764,19408,
3.17172,um,Surface,17,1000019297,19409,
3.21736,um,Surface,17,1000018766,19410,
1.6728,um,Surface,17,1000018799,19411,
0,um,Surface,17,1000019412,19412,
3.67136,um,Surface,17,1000019152,19413,
3.27464,um,Surface,17,1000019240,19414,
3.11527,um,Surface,17,1000018770,19415,
3.19377,um,Surface,17,1000019150,19416,
3.05969,um,Surface,17,1000019340,19417,
3.2216,um,Surface,17,1000019180,19418,
1.43564,um,Surface,17,1000019133,19419,
3.18826,um,Surface,17,1000019087,19420,
2.82572,um,Surface,17,1000018773,19421,
2.45465,um,Surface,17,1000019271,19422,
3.94349,um,Surface,17,1000019310,19423,
3.50075,um,Surface,17,1000018774,19424,
3.97249,um,Surface,17,1000019049,19425,
4.89591,um,Surface,17,1000019350,19426,
3.89198,um,Surface,17,1000019191,19427,
3.47081,um,Surface,17,1000018776,19428,
3.98665,um,Surface,17,1000019353,19429,
3.00574,um,Surface,17,1000019354,19430,
3.09728,um,Surface,17,1000018779,19431,
1.318,um,Surface,18,1000019064,19432,
3.30194,um,Surface,18,1000019395,19433,
0.823024,um,Surface,18,1000019396,19434,
2.43481,um,Surface,18,1000019284,19435,
0,um,Surface,18,1000019436,19436,
3.22648,um,Surface,18,1000019324,19437,
1.83867,um,Surface,18,1000019108,19438,
2.03145,um,Surface,18,1000019361,19439,
1.8879,um,Surface,18,1000018759,19440,
0.46413,um,Surface,18,1000018970,19441,
3.32327,um,Surface,18,1000019114,19442,
1.04302,um,Surface,18,1000019405,19443,
1.36589,um,Surface,18,1000018762,19444,
1.21763,um,Surface,18,1000019216,19445,
1.42238,um,Surface,18,1000018764,19446,
0.785304,um,Surface,18,1000019297,19447,
1.10105,um,Surface,18,1000018766,19448,
0.411427,um,Surface,18,1000018799,19449,
0,um,Surface,18,1000019450,19450,
2.43158,um,Surface,18,1000019412,19451,
0.985908,um,Surface,18,1000019152,19452,
1.19083,um,Surface,18,1000019240,19453,
2.34792,um,Surface,18,1000018770,19454,
0.75661,um,Surface,18,1000019150,19455,
2.30344,um,Surface,18,1000019340,19456,
0.415131,um,Surface,18,1000019180,19457,
0.995252,um,Surface,18,1000019133,19458,
0.828755,um,Surface,18,1000019087,19459,
1.05589,um,Surface,18,1000018773,19460,
2.30248,um,Surface,18,1000019271,19461,
1.71746,um,Surface,18,1000019310,19462,
0.809833,um,Surface,18,1000018774,19463,
0.900579,um,Surface,18,1000019049,19464,
0,um,Surface,18,1000019465,19465,
2.54445,um,Surface,18,1000019350,19466,
1.66882,um,Surface,18,1000019191,19467,
0.731712,um,Surface,18,1000018776,19468,
0,um,Surface,18,1000019353,19469,
0.946647,um,Surface,18,1000019354,19470,
1.28382,um,Surface,19,1000019064,19471,
0,um,Surface,19,1000019472,19472,
1.94977,um,Surface,19,1000019395,19473,
1.15334,um,Surface,19,1000019396,19474,
2.15104,um,Surface,19,1000019284,19475,
4.59923,um,Surface,19,1000019436,19476,
0,um,Surface,19,1000019477,19477,
2.90942,um,Surface,19,1000019324,19478,
1.28398,um,Surface,19,1000019361,19479,
1.98825,um,Surface,19,1000018759,19480,
3.71529,um,Surface,19,1000019114,19481,
1.00475,um,Surface,19,1000019405,19482,
1.22206,um,Surface,19,1000018762,19483,
1.55154,um,Surface,19,1000019216,19484,
1.52708,um,Surface,19,1000018764,19485,
0,um,Surface,19,1000019486,19486,
1.73466,um,Surface,19,1000018766,19487,
0.737353,um,Surface,19,1000019297,19488,
1.00379,um,Surface,19,1000018799,19489,
1.55638,um,Surface,19,1000019450,19490,
0,um,Surface,19,1000019491,19491,
2.05488,um,Surface,19,1000019412,19492,
0.868143,um,Surface,19,1000019152,19493,
1.62252,um,Surface,19,1000018770,19494,
1.09057,um,Surface,19,1000019150,19495,
1.46954,um,Surface,19,1000019340,19496,
1.76126,um,Surface,19,1000019180,19497,
1.49288,um,Surface,19,1000019133,19498,
2.61259,um,Surface,19,1000019087,19499,
1.4968,um,Surface,19,1000018773,19500,
1.24539,um,Surface,19,1000019310,19501,
1.51111,um,Surface,19,1000018774,19502,
2.49387,um,Surface,19,1000019049,19503,
1.95005,um,Surface,19,1000019465,19504,
3.66402,um,Surface,19,1000019350,19505,
1.35193,um,Surface,19,1000018776,19506,
1.50544,um,Surface,19,1000019353,19507,
1.4139,um,Surface,19,1000019354,19508,
1.23768,um,Surface,20,1000019491,19509,
1.19821,um,Surface,20,1000019412,19510,
0.660425,um,Surface,20,1000019064,19511,
0.978491,um,Surface,20,1000019472,19512,
1.17032,um,Surface,20,1000019395,19513,
2.80051,um,Surface,20,1000019436,19514,
0.753888,um,Surface,20,1000019396,19515,
0,um,Surface,20,1000019516,19516,
0.997844,um,Surface,20,1000019477,19517,
3.41719,um,Surface,20,1000019324,19518,
0.898098,um,Surface,20,1000019361,19519,
2.44415,um,Surface,20,1000019114,19520,
0.629251,um,Surface,20,1000019405,19521,
0,um,Surface,20,1000019522,19522,
1.30783,um,Surface,20,1000018762,19523,
1.88988,um,Surface,20,1000019216,19524,
1.1986,um,Surface,20,1000018764,19525,
0.730931,um,Surface,20,1000019486,19526,
0.679337,um,Surface,20,1000018766,19527,
0.846793,um,Surface,20,1000019297,19528,
0.858142,um,Surface,20,1000018799,19529,
0.928274,um,Surface,20,1000019450,19530,
0.792679,um,Surface,20,1000019152,19531,
1.27249,um,Surface,20,1000018770,19532,
1.47163,um,Surface,20,1000019150,19533,
1.65981,um,Surface,20,1000019340,19534,
0.468115,um,Surface,20,1000019133,19535,
0.334593,um,Surface,20,1000019087,19536,
0.451678,um,Surface,20,1000018773,19537,
0.928274,um,Surface,20,1000018774,19538,
0.830261,um,Surface,20,1000019049,19539,
2.81653,um,Surface,20,1000019465,19540,
3.20073,um,Surface,20,1000019350,19541,
1.11267,um,Surface,20,1000018776,19542,
0.912439,um,Surface,20,1000019353,19543,
0.753888,um,Surface,20,1000019354,19544,
1.37772,um,Surface,21,1000019472,19545,
3.56185,um,Surface,21,1000019395,19546,
1.89536,um,Surface,21,1000019064,19547,
2.14604,um,Surface,21,1000019436,19548,
0.802523,um,Surface,21,1000019396,19549,
3.0353,um,Surface,21,1000019516,19550,
1.94471,um,Surface,21,1000019477,19551,
1.4068,um,Surface,21,1000019324,19552,
0,um,Surface,21,1000019553,19553,
1.96672,um,Surface,21,1000019361,19554,
0.943176,um,Surface,21,1000019114,19555,
2.87162,um,Surface,21,1000019522,19556,
0.923668,um,Surface,21,1000019405,19557,
1.35445,um,Surface,21,1000018762,19558,
0.809068,um,Surface,21,1000019216,19559,
1.31172,um,Surface,21,1000018764,19560,
2.35115,um,Surface,21,1000019486,19561,
0.900022,um,Surface,21,1000018766,19562,
0.82854,um,Surface,21,1000019297,19563,
0.451598,um,Surface,21,1000018799,19564,
1.16951,um,Surface,21,1000019450,19565,
1.7756,um,Surface,21,1000019412,19566,
1.17418,um,Surface,21,1000019491,19567,
1.6057,um,Surface,21,1000019152,19568,
0.9133,um,Surface,21,1000018770,19569,
0.726304,um,Surface,21,1000019150,19570,
0.931233,um,Surface,21,1000019340,19571,
1.56708,um,Surface,21,1000019133,19572,
0.807781,um,Surface,21,1000019087,19573,
0.744416,um,Surface,21,1000018773,19574,
0.84911,um,Surface,21,1000018774,19575,
1.57282,um,Surface,21,1000019465,19576,
2.4657,um,Surface,21,1000019350,19577,
1.64028,um,Surface,21,1000018776,19578,
1.47557,um,Surface,21,1000019353,19579,
1.10321,um,Surface,22,1000019395,19580,
1.17585,um,Surface,22,1000019472,19581,
1.84212,um,Surface,22,1000019064,19582,
1.11755,um,Surface,22,1000019436,19583,
1.6263,um,Surface,22,1000019396,19584,
3.257,um,Surface,22,1000019516,19585,
0.758648,um,Surface,22,1000019477,19586,
1.40206,um,Surface,22,1000019553,19587,
1.05386,um,Surface,22,1000019361,19588,
1.36923,um,Surface,22,1000019324,19589,
3.36634,um,Surface,22,1000019114,19590,
0.764718,um,Surface,22,1000019522,19591,
1.32907,um,Surface,22,1000019405,19592,
1.32362,um,Surface,22,1000018762,19593,
0.436617,um,Surface,22,1000019216,19594,
1.36707,um,Surface,22,1000018764,19595,
1.16534,um,Surface,22,1000019486,19596,
0.711346,um,Surface,22,1000018766,19597,
0.179782,um,Surface,22,1000019297,19598,
0,um,Surface,22,1000019599,19599,
0,um,Surface,22,1000019600,19600,
0.928271,um,Surface,22,1000018799,19601,
0.986836,um,Surface,22,1000019450,19602,
3.14716,um,Surface,22,1000019412,19603,
0.478138,um,Surface,22,1000019491,19604,
0.99318,um,Surface,22,1000019152,19605,
0.414318,um,Surface,22,1000018770,19606,
0.451556,um,Surface,22,1000019150,19607,
1.31895,um,Surface,22,1000019340,19608,
1.17871,um,Surface,22,1000019133,19609,
1.07005,um,Surface,22,1000018773,19610,
1.14537,um,Surface,22,1000018774,19611,
0.483489,um,Surface,22,1000019465,19612,
2.54776,um,Surface,22,1000019350,19613,
0,um,Surface,22,1000019614,19614,
0.943533,um,Surface,22,1000018776,19615,
1.03695,um,Surface,22,1000019353,19616,
0,um,Surface,22,1000019617,19617,
2.9351,um,Surface,23,1000019436,19618,
3.09117,um,Surface,23,1000019396,19619,
2.80888,um,Surface,23,1000019516,19620,
1.22387,um,Surface,23,1000019477,19621,
1.15309,um,Surface,23,1000019553,19622,
1.45147,um,Surface,23,1000019361,19623,
0.942349,um,Surface,23,1000019324,19624,
3.11311,um,Surface,23,1000019114,19625,
1.00105,um,Surface,23,1000019522,19626,
1.10918,um,Surface,23,1000019405,19627,
1.01136,um,Surface,23,1000018762,19628,
1.22258,um,Surface,23,1000019216,19629,
1.11239,um,Surface,23,1000018764,19630,
1.42073,um,Surface,23,1000019486,19631,
0,um,Surface,23,1000019632,19632,
0,um,Surface,23,1000019633,19633,
0.65821,um,Surface,23,1000018766,19634,
0.987301,um,Surface,23,1000019297,19635,
0.773522,um,Surface,23,1000019599,19636,
1.50603,um,Surface,23,1000019600,19637,
1.17449,um,Surface,23,1000018799,19638,
1.1411,um,Surface,23,1000019450,19639,
1.41107,um,Surface,23,1000019064,19640,
0.844607,um,Surface,23,1000019395,19641,
0.504556,um,Surface,23,1000019472,19642,
1.50623,um,Surface,23,1000019412,19643,
0.937571,um,Surface,23,1000019491,19644,
0.776589,um,Surface,23,1000019152,19645,
2.02682,um,Surface,23,1000018770,19646,
1.48929,um,Surface,23,1000019150,19647,
1.30435,um,Surface,23,1000019340,19648,
0.887614,um,Surface,23,1000019133,19649,
1.25805,um,Surface,23,1000018773,19650,
1.29957,um,Surface,23,1000018774,19651,
2.28658,um,Surface,23,1000019465,19652,
1.36626,um,Surface,23,1000019350,19653,
1.17587,um,Surface,23,1000018776,19654,
2.51332,um,Surface,23,1000019614,19655,
0.896645,um,Surface,23,1000019353,19656,
1.31277,um,Surface,23,1000019617,19657,
0,um,Surface,23,1000019658,19658,
0.918938,um,Surface,24,1000019472,19659,
3.29764,um,Surface,24,1000019395,19660,
2.73414,um,Surface,24,1000019396,19661,
1.40179,um,Surface,24,1000019516,19662,
1.1742,um,Surface,24,1000019477,19663,
1.68543,um,Surface,24,1000019553,19664,
3.95139,um,Surface,24,1000019324,19665,
1.43556,um,Surface,24,1000019361,19666,
2.40394,um,Surface,24,1000019114,19667,
1.09262,um,Surface,24,1000019522,19668,
1.36276,um,Surface,24,1000019405,19669,
1.6386,um,Surface,24,1000018762,19670,
0.762185,um,Surface,24,1000018764,19671,
1.95907,um,Surface,24,1000019216,19672,
0.726459,um,Surface,24,1000019486,19673,
1.3617,um,Surface,24,1000019632,19674,
2.49968,um,Surface,24,1000019633,19675,
0,um,Surface,24,1000019676,19676,
0.356449,um,Surface,24,1000018766,19677,
1.04969,um,Surface,24,1000019297,19678,
2.00893,um,Surface,24,1000019599,19679,
3.42636,um,Surface,24,1000019600,19680,
1.44781,um,Surface,24,1000018799,19681,
0.92826,um,Surface,24,1000019064,19682,
1.64747,um,Surface,24,1000019412,19683,
0.974125,um,Surface,24,1000019491,19684,
3.64808,um,Surface,24,1000018770,19685,
1.08414,um,Surface,24,1000019150,19686,
0.237206,um,Surface,24,1000019340,19687,
1.0273,um,Surface,24,1000019133,19688,
0.773256,um,Surface,24,1000018773,19689,
2.46856,um,Surface,24,1000018774,19690,
1.96154,um,Surface,24,1000019350,19691,
1.9772,um,Surface,24,1000019614,19692,
0.773244,um,Surface,24,1000018776,19693,
2.10178,um,Surface,24,1000019353,19694,
1.49678,um,Surface,24,1000019617,19695,
0.7962,um,Surface,24,1000019658,19696,
0.477383,um,Surface,25,1000019491,19697,
0.127536,um,Surface,25,1000019412,19698,
0,um,Surface,25,1000019699,19699,
1.24542,um,Surface,25,1000019064,19700,
2.13204,um,Surface,25,1000019395,19701,
1.00793,um,Surface,25,1000019396,19702,
2.10063,um,Surface,25,1000019516,19703,
0.830261,um,Surface,25,1000019477,19704,
1.29719,um,Surface,25,1000019553,19705,
1.38157,um,Surface,25,1000019324,19706,
2.04894,um,Surface,25,1000019114,19707,
0.744369,um,Surface,25,1000019405,19708,
2.15868,um,Surface,25,1000019522,19709,
1.67605,um,Surface,25,1000018762,19710,
1.74127,um,Surface,25,1000018764,19711,
0.701011,um,Surface,25,1000019216,19712,
3.13377,um,Surface,25,1000019486,19713,
0.835324,um,Surface,25,1000019632,19714,
2.72405,um,Surface,25,1000019633,19715,
1.50844,um,Surface,25,1000019676,19716,
1.00107,um,Surface,25,1000018766,19717,
1.06009,um,Surface,25,1000019297,19718,
1.10161,um,Surface,25,1000019599,19719,
4.0082,um,Surface,25,1000019600,19720,
1.56212,um,Surface,25,1000018799,19721,
1.66054,um,Surface,25,1000018770,19722,
0.688442,um,Surface,25,1000019150,19723,
1.26781,um,Surface,25,1000019340,19724,
1.02456,um,Surface,25,1000019133,19725,
0,um,Surface,25,1000019726,19726,
1.96907,um,Surface,25,1000018773,19727,
1.35161,um,Surface,25,1000018774,19728,
1.65555,um,Surface,25,1000019350,19729,
1.04238,um,Surface,25,1000019614,19730,
1.97702,um,Surface,25,1000018776,19731,
1.85653,um,Surface,25,1000019353,19732,
0.587078,um,Surface,25,1000019617,19733,
1.76325,um,Surface,25,1000019658,19734,
1.78409,um,Surface,26,1000019699,19735,
0.830292,um,Surface,26,1000019064,19736,
2.7842,um,Surface,26,1000019395,19737,
0.745193,um,Surface,26,1000019396,19738,
1.8915,um,Surface,26,1000019477,19739,
0.742161,um,Surface,26,1000019553,19740,
2.02988,um,Surface,26,1000019324,19741,
0,um,Surface,26,1000019742,19742,
0.688258,um,Surface,26,1000019114,19743,
2.37823,um,Surface,26,1000019522,19744,
0.853635,um,Surface,26,1000019405,19745,
1.09075,um,Surface,26,1000019216,19746,
0.560176,um,Surface,26,1000018764,19747,
3.34469,um,Surface,26,1000019486,19748,
2.70899,um,Surface,26,1000019632,19749,
2.47356,um,Surface,26,1000019633,19750,
0,um,Surface,26,1000019751,19751,
1.2448,um,Surface,26,1000019676,19752,
1.77784,um,Surface,26,1000018766,19753,
1.26449,um,Surface,26,1000019297,19754,
0,um,Surface,26,1000019755,19755,
1.61456,um,Surface,26,1000019599,19756,
0.570545,um,Surface,26,1000019600,19757,
0,um,Surface,26,1000019758,19758,
0.974421,um,Surface,26,1000018799,19759,
1.0881,um,Surface,26,1000019412,19760,
0.612632,um,Surface,26,1000019491,19761,
0.999791,um,Surface,26,1000018770,19762,
0.458307,um,Surface,26,1000019150,19763,
0,um,Surface,26,1000019764,19764,
1.46,um,Surface,26,1000019340,19765,
1.58893,um,Surface,26,1000019133,19766,
3.75895,um,Surface,26,1000019726,19767,
0.525106,um,Surface,26,1000018773,19768,
1.14758,um,Surface,26,1000018774,19769,
1.00733,um,Surface,26,1000019350,19770,
0.214585,um,Surface,26,1000018776,19771,
2.56831,um,Surface,26,1000019614,19772,
0.739777,um,Surface,26,1000019353,19773,
0.518872,um,Surface,26,1000019617,19774,
0.806388,um,Surface,26,1000019658,19775,
1.87521,um,Surface,27,1000019491,19776,
1.00953,um,Surface,27,1000019412,19777,
2.16444,um,Surface,27,1000019699,19778,
1.40899,um,Surface,27,1000019064,19779,
4.23312,um,Surface,27,1000019395,19780,
1.0948,um,Surface,27,1000019396,19781,
0.365861,um,Surface,27,1000019324,19782,
0,um,Surface,27,1000019783,19783,
2.6121,um,Surface,27,1000019553,19784,
1.19313,um,Surface,27,1000019742,19785,
0,um,Surface,27,1000019786,19786,
2.84894,um,Surface,27,1000019114,19787,
1.58918,um,Surface,27,1000019522,19788,
1.66308,um,Surface,27,1000019405,19789,
1.23797,um,Surface,27,1000019216,19790,
1.14939,um,Surface,27,1000018764,19791,
0.91953,um,Surface,27,1000019486,19792,
4.71097,um,Surface,27,1000019632,19793,
2.15994,um,Surface,27,1000019633,19794,
1.7722,um,Surface,27,1000019751,19795,
1.53392,um,Surface,27,1000019676,19796,
1.6858,um,Surface,27,1000018766,19797,
1.74501,um,Surface,27,1000019297,19798,
2.22339,um,Surface,27,1000019755,19799,
3.68355,um,Surface,27,1000019758,19800,
3.50504,um,Surface,27,1000019599,19801,
2.41666,um,Surface,27,1000019600,19802,
2.78628,um,Surface,27,1000018799,19803,
1.2743,um,Surface,27,1000018770,19804,
0.721266,um,Surface,27,1000019150,19805,
1.85715,um,Surface,27,1000019340,19806,
2.13646,um,Surface,27,1000019764,19807,
1.89226,um,Surface,27,1000019133,19808,
3.85006,um,Surface,27,1000019726,19809,
1.12928,um,Surface,27,1000018773,19810,
2.8961,um,Surface,27,1000018774,19811,
2.0884,um,Surface,27,1000019350,19812,
0.955518,um,Surface,27,1000019614,19813,
1.17634,um,Surface,27,1000018776,19814,
1.51418,um,Surface,27,1000019353,19815,
1.50819,um,Surface,27,1000019617,19816,
0.705582,um,Surface,27,1000019658,19817,
1.48524,um,Surface,28,1000019699,19818,
2.49941,um,Surface,28,1000019064,19819,
1.79036,um,Surface,28,1000019395,19820,
1.08476,um,Surface,28,1000019396,19821,
1.94083,um,Surface,28,1000019324,19822,
2.15729,um,Surface,28,1000019783,19823,
0.596024,um,Surface,28,1000019553,19824,
1.19342,um,Surface,28,1000019742,19825,
0,um,Surface,28,1000019826,19826,
0,um,Surface,28,1000019827,19827,
3.23113,um,Surface,28,1000019786,19828,
1.0967,um,Surface,28,1000019522,19829,
1.05115,um,Surface,28,1000019114,19830,
0,um,Surface,28,1000019831,19831,
1.53757,um,Surface,28,1000019216,19832,
0.392906,um,Surface,28,1000018764,19833,
2.3277,um,Surface,28,1000019486,19834,
4.58741,um,Surface,28,1000019632,19835,
2.92114,um,Surface,28,1000019633,19836,
2.21335,um,Surface,28,1000019751,19837,
1.17048,um,Surface,28,1000019676,19838,
0.804454,um,Surface,28,1000018766,19839,
2.20239,um,Surface,28,1000019755,19840,
1.64667,um,Surface,28,1000019297,19841,
4.2631,um,Surface,28,1000019758,19842,
2.47886,um,Surface,28,1000019600,19843,
0,um,Surface,28,1000019844,19844,
0,um,Surface,28,1000019845,19845,
2.27851,um,Surface,28,1000018799,19846,
1.09709,um,Surface,28,1000019491,19847,
0.287796,um,Surface,28,1000019412,19848,
0.587083,um,Surface,28,1000018770,19849,
0,um,Surface,28,1000019850,19850,
0.950971,um,Surface,28,1000019150,19851,
0.346758,um,Surface,28,1000019340,19852,
1.25012,um,Surface,28,1000019764,19853,
1.8177,um,Surface,28,1000019133,19854,
3.87948,um,Surface,28,1000019726,19855,
0.745193,um,Surface,28,1000018773,19856,
0.972713,um,Surface,28,1000018774,19857,
1.89985,um,Surface,28,1000019614,19858,
1.22852,um,Surface,28,1000018776,19859,
0.887752,um,Surface,28,1000019617,19860,
0,um,Surface,28,1000019861,19861,
0.289163,um,Surface,28,1000019658,19862,
1.25416,um,Surface,29,1000019850,19863,
0.618832,um,Surface,29,1000018770,19864,
0.635847,um,Surface,29,1000019491,19865,
1.06185,um,Surface,29,1000019412,19866,
0.415161,um,Surface,29,1000019699,19867,
0.858099,um,Surface,29,1000019064,19868,
3.16307,um,Surface,29,1000019395,19869,
0.97437,um,Surface,29,1000019396,19870,
3.21703,um,Surface,29,1000019324,19871,
2.782,um,Surface,29,1000019783,19872,
0.696544,um,Surface,29,1000019553,19873,
0.415131,um,Surface,29,1000019826,19874,
2.6914,um,Surface,29,1000019742,19875,
1.09112,um,Surface,29,1000019827,19876,
3.16123,um,Surface,29,1000019786,19877,
0,um,Surface,29,1000019878,19878,
2.05134,um,Surface,29,1000019522,19879,
2.10896,um,Surface,29,1000019114,19880,
1.11587,um,Surface,29,1000019831,19881,
0.810796,um,Surface,29,1000019216,19882,
4.34665,um,Surface,29,1000019486,19883,
1.44984,um,Surface,29,1000018764,19884,
2.72817,um,Surface,29,1000019632,19885,
2.25669,um,Surface,29,1000019751,19886,
1.93796,um,Surface,29,1000019676,19887,
1.73607,um,Surface,29,1000018766,19888,
0.711982,um,Surface,29,1000019297,19889,
1.91093,um,Surface,29,1000019755,19890,
1.04928,um,Surface,29,1000019758,19891,
2.08326,um,Surface,29,1000019600,19892,
1.80423,um,Surface,29,1000019844,19893,
1.84443,um,Surface,29,1000019845,19894,
1.94777,um,Surface,29,1000018799,19895,
0.852081,um,Surface,29,1000019150,19896,
1.55563,um,Surface,29,1000019340,19897,
0.588003,um,Surface,29,1000019764,19898,
1.14909,um,Surface,29,1000019133,19899,
1.47675,um,Surface,29,1000019726,19900,
0.695346,um,Surface,29,1000018773,19901,
1.0912,um,Surface,29,1000018774,19902,
0,um,Surface,29,1000019903,19903,
0.990477,um,Surface,29,1000018776,19904,
3.93326,um,Surface,29,1000019614,19905,
0,um,Surface,29,1000019906,19906,
0.530709,um,Surface,29,1000019617,19907,
1.60484,um,Surface,29,1000019861,19908,
0.201657,um,Surface,29,1000019658,19909,
0.611384,um,Surface,30,1000018770,19910,
0.877972,um,Surface,30,1000019850,19911,
1.31482,um,Surface,30,1000019412,19912,
1.45102,um,Surface,30,1000019491,19913,
1.79157,um,Surface,30,1000019699,19914,
1.91763,um,Surface,30,1000019064,19915,
0.705585,um,Surface,30,1000019395,19916,
0.391398,um,Surface,30,1000019396,19917,
0.949239,um,Surface,30,1000019783,19918,
1.69515,um,Surface,30,1000019553,19919,
4.68013,um,Surface,30,1000019324,19920,
1.85652,um,Surface,30,1000019826,19921,
1.23515,um,Surface,30,1000019742,19922,
1.31993,um,Surface,30,1000019827,19923,
2.07884,um,Surface,30,1000019786,19924,
1.63733,um,Surface,30,1000019878,19925,
1.53866,um,Surface,30,1000019114,19926,
1.31607,um,Surface,30,1000019522,19927,
1.04002,um,Surface,30,1000019831,19928,
1.55337,um,Surface,30,1000019216,19929,
0.719563,um,Surface,30,1000018764,19930,
0.434098,um,Surface,30,1000019486,19931,
0.616198,um,Surface,30,1000019632,19932,
0,um,Surface,30,1000019933,19933,
0.639791,um,Surface,30,1000019751,19934,
0.793709,um,Surface,30,1000018766,19935,
1.70158,um,Surface,30,1000019676,19936,
3.2349,um,Surface,30,1000019297,19937,
0.532317,um,Surface,30,1000019755,19938,
1.19295,um,Surface,30,1000019758,19939,
0,um,Surface,30,1000019940,19940,
1.54787,um,Surface,30,1000019600,19941,
0.415131,um,Surface,30,1000019844,19942,
0.642633,um,Surface,30,1000019845,19943,
0.247545,um,Surface,30,1000018799,19944,
0.451518,um,Surface,30,1000019150,19945,
0,um,Surface,30,1000019946,19946,
2.09799,um,Surface,30,1000019340,19947,
0.750834,um,Surface,30,1000019764,19948,
0.567703,um,Surface,30,1000019133,19949,
2.42063,um,Surface,30,1000019726,19950,
0.748377,um,Surface,30,1000018773,19951,
0.883904,um,Surface,30,1000018774,19952,
1.87807,um,Surface,30,1000019903,19953,
0.855397,um,Surface,30,1000018776,19954,
0.914617,um,Surface,30,1000019614,19955,
2.00835,um,Surface,30,1000019906,19956,
0.830261,um,Surface,30,1000019617,19957,
1.52933,um,Surface,30,1000019861,19958,
0.783269,um,Surface,30,1000019658,19959,
2.45256,um,Surface,31,1000018770,19960,
0.639219,um,Surface,31,1000019491,19961,
1.30546,um,Surface,31,1000019412,19962,
0.796419,um,Surface,31,1000019699,19963,
1.90492,um,Surface,31,1000019395,19964,
0.587089,um,Surface,31,1000019396,19965,
0,um,Surface,31,1000019966,19966,
0.806851,um,Surface,31,1000019553,19967,
1.01668,um,Surface,31,1000019826,19968,
0.943555,um,Surface,31,1000019783,19969,
0.80405,um,Surface,31,1000019742,19970,
4.94128,um,Surface,31,1000019324,19971,
1.06679,um,Surface,31,1000019786,19972,
0.609871,um,Surface,31,1000019827,19973,
0,um,Surface,31,1000019974,19974,
2.67729,um,Surface,31,1000019114,19975,
1.52846,um,Surface,31,1000019878,19976,
0.806797,um,Surface,31,1000019522,19977,
1.15056,um,Surface,31,1000019831,19978,
1.7338,um,Surface,31,1000019216,19979,
1.51684,um,Surface,31,1000018764,19980,
0.998053,um,Surface,31,1000019486,19981,
2.29481,um,Surface,31,1000019632,19982,
1.38524,um,Surface,31,1000019933,19983,
1.22464,um,Surface,31,1000019751,19984,
1.6577,um,Surface,31,1000019676,19985,
0.358234,um,Surface,31,1000018766,19986,
1.22381,um,Surface,31,1000019297,19987,
0.699858,um,Surface,31,1000019755,19988,
2.59006,um,Surface,31,1000019940,19989,
1.88558,um,Surface,31,1000019758,19990,
0.587105,um,Surface,31,1000019844,19991,
1.29909,um,Surface,31,1000019845,19992,
0.892499,um,Surface,31,1000019850,19993,
1.43501,um,Surface,31,1000019150,19994,
1.34363,um,Surface,31,1000019946,19995,
1.37046,um,Surface,31,1000019340,19996,
1.83555,um,Surface,31,1000019764,19997,
1.48443,um,Surface,31,1000019133,19998,
1.49675,um,Surface,31,1000018773,19999,
0.41574,um,Surface,31,1000018774,20000,
1.29308,um,Surface,31,1000019903,20001,
0.825203,um,Surface,31,1000018776,20002,
0.65785,um,Surface,31,1000019906,20003,
1.85928,um,Surface,31,1000019614,20004,
1.94262,um,Surface,31,1000019617,20005,
1.64514,um,Surface,31,1000019861,20006,
0.99015,um,Surface,31,1000019658,20007,
1.09394,um,Surface,32,1000019491,20008,
0.570563,um,Surface,32,1000019412,20009,
0.912777,um,Surface,32,1000019699,20010,
2.38679,um,Surface,32,1000019966,20011,
1.07879,um,Surface,32,1000019783,20012,
1.47006,um,Surface,32,1000019553,20013,
1.47804,um,Surface,32,1000019826,20014,
2.78761,um,Surface,32,1000019324,20015,
1.02423,um,Surface,32,1000019827,20016,
0.733589,um,Surface,32,1000019114,20017,
2.08536,um,Surface,32,1000019786,20018,
1.22558,um,Surface,32,1000019878,20019,
3.40364,um,Surface,32,1000019974,20020,
0.813461,um,Surface,32,1000019522,20021,
0.611147,um,Surface,32,1000019831,20022,
1.06922,um,Surface,32,1000019216,20023,
1.28661,um,Surface,32,1000018764,20024,
1.49174,um,Surface,32,1000019486,20025,
0.837072,um,Surface,32,1000019632,20026,
1.72697,um,Surface,32,1000019933,20027,
0.784924,um,Surface,32,1000019751,20028,
