
Track Intensity Min Ch=2 Img=1
 ==================== 
Track Intensity Min,Unit,Category,Channel,Image,ID,
0,,Track,2,Image 1,1000018754,
0,,Track,2,Image 1,1000018755,
0,,Track,2,Image 1,1000018756,
0,,Track,2,Image 1,1000018757,
0,,Track,2,Image 1,1000018758,
0,,Track,2,Image 1,1000018759,
0,,Track,2,Image 1,1000018760,
0,,Track,2,Image 1,1000018761,
73,,Track,2,Image 1,1000018762,
0,,Track,2,Image 1,1000018763,
0,,Track,2,Image 1,1000018764,
0,,Track,2,Image 1,1000018765,
3,,Track,2,Image 1,1000018766,
0,,Track,2,Image 1,1000018767,
0,,Track,2,Image 1,1000018768,
0,,Track,2,Image 1,1000018769,
0,,Track,2,Image 1,1000018770,
0,,Track,2,Image 1,1000018771,
0,,Track,2,Image 1,1000018772,
0,,Track,2,Image 1,1000018773,
0,,Track,2,Image 1,1000018774,
0,,Track,2,Image 1,1000018775,
0,,Track,2,Image 1,1000018776,
0,,Track,2,Image 1,1000018777,
0,,Track,2,Image 1,1000018778,
0,,Track,2,Image 1,1000018779,
0,,Track,2,Image 1,1000018788,
0,,Track,2,Image 1,1000018794,
0,,Track,2,Image 1,1000018797,
0,,Track,2,Image 1,1000018799,
0,,Track,2,Image 1,1000018802,
0,,Track,2,Image 1,1000018809,
0,,Track,2,Image 1,1000018812,
0,,Track,2,Image 1,1000018816,
0,,Track,2,Image 1,1000018858,
0,,Track,2,Image 1,1000018867,
0,,Track,2,Image 1,1000018904,
0,,Track,2,Image 1,1000018912,
0,,Track,2,Image 1,1000018913,
0,,Track,2,Image 1,1000018919,
0,,Track,2,Image 1,1000018930,
0,,Track,2,Image 1,1000018933,
0,,Track,2,Image 1,1000018947,
0,,Track,2,Image 1,1000018964,
0,,Track,2,Image 1,1000018970,
0,,Track,2,Image 1,1000018978,
0,,Track,2,Image 1,1000018996,
0,,Track,2,Image 1,1000019002,
0,,Track,2,Image 1,1000019003,
0,,Track,2,Image 1,1000019004,
0,,Track,2,Image 1,1000019007,
0,,Track,2,Image 1,1000019049,
0,,Track,2,Image 1,1000019064,
0,,Track,2,Image 1,1000019087,
0,,Track,2,Image 1,1000019108,
0,,Track,2,Image 1,1000019109,
0,,Track,2,Image 1,1000019114,
0,,Track,2,Image 1,1000019133,
0,,Track,2,Image 1,1000019150,
0,,Track,2,Image 1,1000019152,
0,,Track,2,Image 1,1000019180,
0,,Track,2,Image 1,1000019191,
0,,Track,2,Image 1,1000019216,
