
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Surface,1,Image 1,12,1000018774,19233,
0,,Surface,1,Image 1,12,1000019049,19234,
0,,Surface,1,Image 1,12,1000019007,19235,
0,,Surface,1,Image 1,12,1000019191,19236,
63,,Surface,1,Image 1,12,1000018776,19237,
0,,Surface,1,Image 1,12,1000018964,19238,
6,,Surface,1,Image 1,12,1000018779,19239,
0,,Surface,1,Image 1,13,1000019240,19240,
0,,Surface,1,Image 1,13,1000018812,19241,
17,,Surface,1,Image 1,13,1000018947,19242,
5,,Surface,1,Image 1,13,1000019064,19243,
145,,Surface,1,Image 1,13,1000018755,19244,
138,,Surface,1,Image 1,13,1000019109,19245,
44,,Surface,1,Image 1,13,1000019108,19246,
98,,Surface,1,Image 1,13,1000018759,19247,
11,,Surface,1,Image 1,13,1000018816,19248,
75,,Surface,1,Image 1,13,1000018760,19249,
0,,Surface,1,Image 1,13,1000019114,19250,
49,,Surface,1,Image 1,13,1000018970,19251,
31,,Surface,1,Image 1,13,1000018930,19252,
255,,Surface,1,Image 1,13,1000018761,19253,
210,,Surface,1,Image 1,13,1000018762,19254,
255,,Surface,1,Image 1,13,1000018933,19255,
46,,Surface,1,Image 1,13,1000019216,19256,
103,,Surface,1,Image 1,13,1000018764,19257,
0,,Surface,1,Image 1,13,1000018978,19258,
54,,Surface,1,Image 1,13,1000018766,19259,
122,,Surface,1,Image 1,13,1000018799,19260,
255,,Surface,1,Image 1,13,1000018904,19261,
255,,Surface,1,Image 1,13,1000018770,19262,
78,,Surface,1,Image 1,13,1000019152,19263,
33,,Surface,1,Image 1,13,1000019150,19264,
0,,Surface,1,Image 1,13,1000018996,19265,
0,,Surface,1,Image 1,13,1000019180,19266,
0,,Surface,1,Image 1,13,1000019133,19267,
26,,Surface,1,Image 1,13,1000019087,19268,
137,,Surface,1,Image 1,13,1000018773,19269,
0,,Surface,1,Image 1,13,1000019003,19270,
0,,Surface,1,Image 1,13,1000019271,19271,
0,,Surface,1,Image 1,13,1000019004,19272,
14,,Surface,1,Image 1,13,1000018774,19273,
0,,Surface,1,Image 1,13,1000019049,19274,
0,,Surface,1,Image 1,13,1000019007,19275,
0,,Surface,1,Image 1,13,1000019191,19276,
72,,Surface,1,Image 1,13,1000018776,19277,
29,,Surface,1,Image 1,13,1000018779,19278,
0,,Surface,1,Image 1,14,1000018812,19279,
20,,Surface,1,Image 1,14,1000018947,19280,
120,,Surface,1,Image 1,14,1000018755,19281,
0,,Surface,1,Image 1,14,1000019064,19282,
128,,Surface,1,Image 1,14,1000019109,19283,
0,,Surface,1,Image 1,14,1000019284,19284,
50,,Surface,1,Image 1,14,1000019108,19285,
90,,Surface,1,Image 1,14,1000018759,19286,
0,,Surface,1,Image 1,14,1000018816,19287,
37,,Surface,1,Image 1,14,1000018760,19288,
0,,Surface,1,Image 1,14,1000019114,19289,
49,,Surface,1,Image 1,14,1000018930,19290,
19,,Surface,1,Image 1,14,1000018970,19291,
168,,Surface,1,Image 1,14,1000018761,19292,
138,,Surface,1,Image 1,14,1000018762,19293,
50,,Surface,1,Image 1,14,1000019216,19294,
85,,Surface,1,Image 1,14,1000018764,19295,
0,,Surface,1,Image 1,14,1000018978,19296,
252,,Surface,1,Image 1,14,1000019297,19297,
32,,Surface,1,Image 1,14,1000018766,19298,
151,,Surface,1,Image 1,14,1000018799,19299,
