
Track Intensity Max Ch=4 Img=1
 ==================== 
Track Intensity Max,Unit,Category,Channel,Image,ID,
181,,Track,4,Image 1,1000019516,
255,,Track,4,Image 1,1000019522,
255,,Track,4,Image 1,1000019553,
255,,Track,4,Image 1,1000019599,
255,,Track,4,Image 1,1000019600,
255,,Track,4,Image 1,1000019614,
255,,Track,4,Image 1,1000019617,
255,,Track,4,Image 1,1000019632,
255,,Track,4,Image 1,1000019633,
255,,Track,4,Image 1,1000019658,
255,,Track,4,Image 1,1000019676,
255,,Track,4,Image 1,1000019699,
150,,Track,4,Image 1,1000019726,
255,,Track,4,Image 1,1000019742,
255,,Track,4,Image 1,1000019751,
255,,Track,4,Image 1,1000019755,
212,,Track,4,Image 1,1000019758,
255,,Track,4,Image 1,1000019764,
173,,Track,4,Image 1,1000019783,
255,,Track,4,Image 1,1000019786,
255,,Track,4,Image 1,1000019826,
255,,Track,4,Image 1,1000019827,
255,,Track,4,Image 1,1000019831,
255,,Track,4,Image 1,1000019844,
255,,Track,4,Image 1,1000019845,
255,,Track,4,Image 1,1000019850,
253,,Track,4,Image 1,1000019861,
255,,Track,4,Image 1,1000019878,
255,,Track,4,Image 1,1000019903,
201,,Track,4,Image 1,1000019906,
255,,Track,4,Image 1,1000019933,
255,,Track,4,Image 1,1000019940,
127,,Track,4,Image 1,1000019946,
255,,Track,4,Image 1,1000019966,
255,,Track,4,Image 1,1000019974,
255,,Track,4,Image 1,1000020053,
255,,Track,4,Image 1,1000020057,
255,,Track,4,Image 1,1000020077,
255,,Track,4,Image 1,1000020087,
255,,Track,4,Image 1,1000020103,
255,,Track,4,Image 1,1000020120,
224,,Track,4,Image 1,1000020125,
255,,Track,4,Image 1,1000020126,
148,,Track,4,Image 1,1000020133,
255,,Track,4,Image 1,1000020165,
255,,Track,4,Image 1,1000020170,
181,,Track,4,Image 1,1000020171,
255,,Track,4,Image 1,1000020183,
255,,Track,4,Image 1,1000020189,
255,,Track,4,Image 1,1000020218,
255,,Track,4,Image 1,1000020219,
255,,Track,4,Image 1,1000020221,
255,,Track,4,Image 1,1000020222,
255,,Track,4,Image 1,1000020224,
217,,Track,4,Image 1,1000020226,
255,,Track,4,Image 1,1000020228,
255,,Track,4,Image 1,1000020245,
255,,Track,4,Image 1,1000020250,
255,,Track,4,Image 1,1000020287,
133,,Track,4,Image 1,1000020289,
187,,Track,4,Image 1,1000020293,
255,,Track,4,Image 1,1000020297,
255,,Track,4,Image 1,1000020331,
232,,Track,4,Image 1,1000020336,
254,,Track,4,Image 1,1000020363,
200,,Track,4,Image 1,1000020386,
255,,Track,4,Image 1,1000020388,
255,,Track,4,Image 1,1000020440,
255,,Track,4,Image 1,1000020457,
255,,Track,4,Image 1,1000020475,
255,,Track,4,Image 1,1000020486,
255,,Track,4,Image 1,1000020497,
255,,Track,4,Image 1,1000020507,
220,,Track,4,Image 1,1000020516,
255,,Track,4,Image 1,1000020521,
255,,Track,4,Image 1,1000020533,
255,,Track,4,Image 1,1000020536,
197,,Track,4,Image 1,1000020556,
142,,Track,4,Image 1,1000020594,
255,,Track,4,Image 1,1000020611,
255,,Track,4,Image 1,1000020618,
255,,Track,4,Image 1,1000020622,
217,,Track,4,Image 1,1000020625,
255,,Track,4,Image 1,1000020644,
255,,Track,4,Image 1,1000020652,
153,,Track,4,Image 1,1000020662,
255,,Track,4,Image 1,1000020673,
255,,Track,4,Image 1,1000020676,
255,,Track,4,Image 1,1000020690,
255,,Track,4,Image 1,1000020691,
255,,Track,4,Image 1,1000020693,
255,,Track,4,Image 1,1000020709,
255,,Track,4,Image 1,1000020710,
255,,Track,4,Image 1,1000020724,
255,,Track,4,Image 1,1000020737,
255,,Track,4,Image 1,1000020760,
255,,Track,4,Image 1,1000020787,
255,,Track,4,Image 1,1000020788,
251,,Track,4,Image 1,1000020805,
255,,Track,4,Image 1,1000020823,
255,,Track,4,Image 1,1000020845,
150,,Track,4,Image 1,1000020850,
255,,Track,4,Image 1,1000020869,
255,,Track,4,Image 1,1000020890,
255,,Track,4,Image 1,1000020917,
255,,Track,4,Image 1,1000020919,
122,,Track,4,Image 1,1000020924,
255,,Track,4,Image 1,1000020929,
255,,Track,4,Image 1,1000020942,
255,,Track,4,Image 1,1000020962,
255,,Track,4,Image 1,1000020967,
255,,Track,4,Image 1,1000020974,
